doc_id,parte,capit,sent_num
1625,3,9,31
1626,3,9,32
1627,3,9,33
1628,3,9,34
1629,3,9,35
1630,3,9,36
1631,3,9,37
1632,3,9,38
1633,3,9,39
1634,3,9,40
1635,3,9,41
1636,3,9,42
1637,3,9,43
1638,3,9,44
1639,3,9,45
1640,3,10,0
1641,3,10,1
1642,3,10,2
1643,3,10,3
1644,3,10,4
1645,3,10,5
1646,3,10,6
1647,3,10,7
1648,3,10,8
1649,3,10,9
1650,3,10,10
1651,3,10,11
1652,3,10,12
1653,3,10,13
1654,3,10,14
1655,3,10,15
1656,3,10,16
1657,3,10,17
1658,3,10,18
1659,3,10,19
1660,3,10,20
1661,3,10,21
1662,3,10,22
1663,3,10,23
1664,3,10,24
1665,3,10,25
1666,3,10,26
1667,3,10,27
1668,4,1,0
1669,4,1,1
1670,4,1,2
1671,4,1,3
1672,4,1,4
1673,4,1,5
1674,4,1,6
1675,4,1,7
1676,4,1,8
1677,4,1,9
1678,4,1,10
1679,4,1,11
1680,4,1,12
1681,4,1,13
1682,4,1,14
1683,4,1,15
1684,4,2,0
1685,4,2,1
1686,4,2,2
1687,4,2,3
1688,4,2,4
1689,4,2,5
1690,4,2,6
1691,4,2,7
1692,4,2,8
1693,4,2,9
1694,4,2,10
1695,4,2,11
1696,4,2,12
1697,4,2,13
1698,4,2,14
1699,4,2,15
1700,4,2,16
1701,4,2,17
1702,4,2,18
1703,4,2,19
1704,4,2,20
1705,4,2,21
1706,4,2,22
1707,4,2,23
1708,4,2,24
1709,4,2,25
1710,4,2,26
1711,4,2,27
1712,4,2,28
1713,4,2,29
1714,4,2,30
1715,4,2,31
1716,4,2,32
1717,4,2,33
1718,4,2,34
1719,4,2,35
1720,4,2,36
1721,4,2,37
1722,4,2,38
1723,4,2,39
1724,4,2,40
1725,4,2,41
1726,4,2,42
1727,4,2,43
1728,4,2,44
1729,4,2,45
1730,4,2,46
1731,4,2,47
1732,4,2,48
1733,4,2,49
1734,4,2,50
1735,4,2,51
1736,4,2,52
1737,4,2,53
1738,4,2,54
1739,4,2,55
1740,4,2,56
1741,4,2,57
1742,4,2,58
1743,4,2,59
1744,4,2,60
1745,4,2,61
1746,4,2,62
1747,4,2,63
1748,4,2,64
1749,4,2,65
1750,4,2,66
1751,4,2,67
1752,4,2,68
1753,4,2,69
1754,4,2,70
1755,4,2,71
1756,4,2,72
1757,4,2,73
1758,4,2,74
1759,4,2,75
1760,4,2,76
1761,4,2,77
1762,4,2,78
1763,4,2,79
1764,4,2,80
1765,4,2,81
1766,4,2,82
1767,4,2,83
1768,4,2,84
1769,4,2,85
1770,4,2,86
1771,4,2,87
1772,4,2,88
1773,4,2,89
1774,4,2,90
1775,4,2,91
1776,4,2,92
1777,4,2,93
1778,4,2,94
1779,4,3,0
1780,4,3,1
1781,4,3,2
1782,4,3,3
1783,4,3,4
1784,4,3,5
1785,4,3,6
1786,4,3,7
1787,4,3,8
1788,4,3,9
1789,4,3,10
1790,4,3,11
1791,4,3,12
1792,4,3,13
1793,4,3,14
1794,4,3,15
1795,4,3,16
1796,4,3,17
1797,4,3,18
1798,4,3,19
1799,4,3,20
1800,4,3,21
1801,4,3,22
1802,4,3,23
1803,4,3,24
1804,4,3,25
1805,4,3,26
1806,4,3,27
1807,4,3,28
1808,4,3,29
1809,4,3,30
1810,4,3,31
1811,4,3,32
1812,4,3,33
1813,4,3,34
1814,4,3,35
1815,4,3,36
1816,4,3,37
1817,4,3,38
1818,4,3,39
1819,4,3,40
1820,4,3,41
1821,4,3,42
1822,4,3,43
1823,4,3,44
1824,4,3,45
1825,4,3,46
1826,4,4,0
1827,4,4,1
1828,4,4,2
1829,4,4,3
1830,4,4,4
1831,4,4,5
1832,4,4,6
1833,4,4,7
1834,4,4,8
1835,4,4,9
1836,4,4,10
1837,4,4,11
1838,4,4,12
1839,4,4,13
1840,4,4,14
1841,4,4,15
1842,4,4,16
1843,4,4,17
1844,4,4,18
1845,4,4,19
1846,4,4,20
1847,4,4,21
1848,4,4,22
1849,4,4,23
1850,4,4,24
1851,4,5,0
1852,4,5,1
1853,4,5,2
1854,4,5,3
1855,4,5,4
1856,4,5,5
1857,4,5,6
1858,4,5,7
1859,4,5,8
1860,4,5,9
1861,4,5,10
1862,4,5,11
1863,4,5,12
1864,4,5,13
1865,4,5,14
1866,4,5,15
1867,4,5,16
1868,4,5,17
1869,4,5,18
1870,4,5,19
1871,4,5,20
1872,4,5,21
1873,4,5,22
1874,4,5,23
1875,4,5,24
1876,4,5,25
1877,4,5,26
1878,4,5,27
1879,4,5,28
1880,4,5,29
1881,4,5,30
1882,4,5,31
1883,4,5,32
1884,4,6,0
1885,4,6,1
1886,4,6,2
1887,4,6,3
1888,4,6,4
1889,4,6,5
1890,4,6,6
1891,4,6,7
1892,4,6,8
1893,4,6,9
1894,4,6,10
1895,4,6,11
1896,4,6,12
1897,4,6,13
1898,4,6,14
1899,4,6,15
1900,4,6,16
1901,4,6,17
1902,4,6,18
1903,4,6,19
1904,4,6,20
1905,4,6,21
1906,4,6,22
1907,4,6,23
1908,4,6,24
1909,4,6,25
1910,4,6,26
1911,4,6,27
1912,4,6,28
1913,4,6,29
1914,4,6,30
1915,4,6,31
1916,4,6,32
1917,4,6,33
1918,4,7,0
1919,4,7,1
1920,4,7,2
1921,4,7,3
1922,4,7,4
1923,4,7,5
1924,4,7,6
1925,4,7,7
1926,4,7,8
1927,4,7,9
1928,4,7,10
1929,4,7,11
1930,4,7,12
1931,4,7,13
1932,4,7,14
1933,4,7,15
1934,4,7,16
1935,4,7,17
1936,4,7,18
1937,4,7,19
1938,4,7,20
1939,4,7,21
1940,4,7,22
1941,4,7,23
1942,4,7,24
1943,4,7,25
1944,4,7,26
1945,4,7,27
1946,4,7,28
1947,4,7,29
1948,4,7,30
1949,4,7,31
1950,4,8,0
1951,4,8,1
1952,4,8,2
1953,4,8,3
1954,4,8,4
1955,4,8,5
1956,4,8,6
1957,4,8,7
1958,4,8,8
1959,4,8,9
1960,4,8,10
1961,4,8,11
1962,4,8,12
1963,4,8,13
1964,4,8,14
1965,4,8,15
1966,4,8,16
1967,4,8,17
1968,4,8,18
1969,4,8,19
1970,4,8,20
1971,4,8,21
1972,4,9,0
1973,4,9,1
1974,4,9,2
1975,4,9,3
1976,4,9,4
1977,4,9,5
1978,4,9,6
1979,4,9,7
1980,4,9,8
1981,4,9,9
1982,4,9,10
1983,4,9,11
1984,4,9,12
1985,4,9,13
1986,4,9,14
1987,4,9,15
1988,4,9,16
1989,4,9,17
1990,4,9,18
1991,4,9,19
1992,4,10,0
1993,4,10,1
1994,4,10,2
1995,4,10,3
1996,4,10,4
1997,4,10,5
1998,4,10,6
1999,4,10,7
2000,4,10,8
2001,4,10,9
2002,4,10,10
2003,4,10,11
2004,4,10,12
2005,4,10,13
2006,4,10,14
2007,4,10,15
2008,4,10,16
2009,4,10,17
2010,4,10,18
2011,4,10,19
2012,4,10,20
2013,4,10,21
2014,4,10,22
2015,4,10,23
2016,4,10,24
2017,4,10,25
2018,4,10,26
2019,4,10,27
2020,4,10,28
2021,4,10,29
2022,4,10,30
2023,4,10,31
2024,4,10,32
2025,4,10,33
2026,4,10,34
2027,4,10,35
2028,4,10,36
2029,4,10,37
2030,4,10,38
2031,4,10,39
2032,4,10,40
2033,4,10,41
2034,4,10,42
2035,4,11,0
2036,4,11,1
2037,4,11,2
2038,4,11,3
2039,4,11,4
2040,4,11,5
2041,4,11,6
2042,4,11,7
2043,4,11,8
2044,4,11,9
2045,4,11,10
2046,4,11,11
2047,4,11,12
2048,4,11,13
2049,4,11,14
2050,4,11,15
2051,4,11,16
2052,4,11,17
2053,4,11,18
2054,4,11,19
2055,4,11,20
2056,4,11,21
2057,4,11,22
2058,4,11,23
2059,4,11,24
2060,4,11,25
2061,4,11,26
2062,4,11,27
2063,4,11,28
2064,4,11,29
2065,4,11,30
2066,4,11,31
2067,4,11,32
2068,4,11,33
2069,4,11,34
2070,4,11,35
2071,4,11,36
2072,4,11,37
2073,4,11,38
2074,4,11,39
2075,4,11,40
2076,4,11,41
2077,4,11,42
2078,4,11,43
2079,4,11,44
2080,4,11,45
2081,4,11,46
2082,4,11,47
2083,4,11,48
2084,4,11,49
2085,4,12,0
2086,4,12,1
2087,4,12,2
2088,4,12,3
2089,4,12,4
2090,4,12,5
2091,4,12,6
2092,4,12,7
2093,4,12,8
2094,4,12,9
2095,4,12,10
2096,4,12,11
2097,4,12,12
2098,4,12,13
2099,4,12,14
2100,4,12,15
2101,4,12,16
2102,4,12,17
2103,4,12,18
2104,4,12,19
2105,4,12,20
2106,4,12,21
2107,4,12,22
2108,4,12,23
2109,4,12,24
2110,4,12,25
2111,4,12,26
2112,4,12,27
2113,4,12,28
2114,4,12,29
2115,4,12,30
2116,4,12,31
2117,4,12,32
2118,4,12,33
2119,4,12,34
2120,4,12,35
2121,4,12,36
2122,4,12,37
2123,4,12,38
2124,4,12,39
2125,4,12,40
2126,4,12,41
2127,4,12,42
2128,4,12,43
2129,4,12,44
2130,4,12,45
2131,4,12,46
2132,4,12,47
2133,4,12,48
2134,4,12,49
2135,4,12,50
2136,4,12,51
2137,4,12,52
2138,4,12,53
2139,4,12,54
2140,4,12,55
2141,4,12,56
2142,4,12,57
2143,4,12,58
2144,4,12,59
2145,4,12,60
2146,4,12,61
2147,4,12,62
2148,4,12,63
2149,4,12,64
2150,4,12,65
2151,4,12,66
2152,4,12,67
2153,4,12,68
2154,4,12,69
2155,4,12,70
2156,4,12,71
2157,4,12,72
2158,4,12,73
2159,4,12,74
2160,4,12,75
2161,4,12,76
2162,4,12,77
2163,4,12,78
