doc_id,doc_str
546,"Y a esta jicara la llamamos hoy la cabeza de Hun-Hunahpú , que así se dice ."
547,Con admiración contemplaban Hun-Camé y Vu-cub-Camé el fruto del árbol .
548,El fruto redondo estaba en todas partes ; pero no se distinguía la cabeza de Hun-Hunahpú ; era un fruto igual a los demás frutos del jícaro .
549,Así aparecía ante todos los de Xibalbá cuando llegaban a verla .
550,"A juicio de aquellos , la naturaleza de este árbol era maravillosa , por lo que había sucedido en un instante cuando pusieron entre sus ramas la cabeza de Hun-Hunahpú ."
551,"Y los Señores de Xibalbá ordenaron : — ¡ Que nadie venga a coger de esta fruta ! ¡ Que nadie venga a ponerse cerca de este árbol ! , dijeron , y así dispusieron impedirlo todos los de Xibalbá ! La cabeza de Hun-Hunahpú no volvió a aparecer , porque se había vuelto la misma cosa que el fruto del árbol que se llama jícaro ."
552,"Sin embargo , una muchacha oyó la historia maravillosa ."
553,Ahora contaremos cómo fue su llegada .
554,"Esta es la historia de una doncella , hija de un Señor llamado Cuchumaquic ."
555,"Llegaron ( estas noticias ) a oídos de una doncella , hija de un Señor ."
556,El nombre del padre era Cuchumaquic y el de la doncella Ixquic .
557,"Cuando ella oyó la historia de los frutos del árbol , que fue contada por su padre , se quedó admirada de oírla ."
558,"— ¿ Por qué no he de ir a ver ese árbol que cuentan ? , exclamó la joven ."
559,Ciertamente deben ser sabrosos los frutos de que oigo hablar .
560,A continuación se puso en camino ella sola y llegó al pie del árbol que estaba sembrado en Pucbal-Chah .
561,"— ¡ Ah ! , exclamó , ¿ qué frutos son los que produce este árbol ?"
562,¿ No es admirable ver cómo se ha cubierto de frutos ?
563,"¿ Me he de morir , me perderé si corto uno de ellos ? , dijo la doncella ."
564,Habló entonces la calavera que estaba entre las ramas del árbol y dijo : — ¿ Qué es lo que quieres ?
565,Estos objetos redondos que cubren las ramas del árbol no son más que calaveras .
566,Así dijo la cabeza de Hun-Hunahpú dirigiéndose a la joven .
567,"¿ Por ventura los deseas ? , agregó ."
568,"— Sí los deseo , contestó la doncella — Muy bien , dijo la calavera ."
569,Extiende hacia acá tu mano derecha .
570,"— Bien , replicó la joven , y levantando su mano derecha la extendió en dirección a la calavera ."
571,En ese instante la calavera lanzó un chisguete de saliva que fue a caer directamente en la palma de la mano de la doncella .
572,"Miróse ésta rápidamente y con atención la palma de la mano , pero la saliva de la calavera ya no estaba en su mano ."
573,— En mi saliva y mi baba te he dado mí descendencia ( dijo la voz en el árbol ) .
574,"Ahora mi cabeza ya no tiene nada encima , no es más que una calavera despojada de la carne ."
575,"Así es la cabeza de los grandes príncipes , la carne es lo único que les da una hermosa apariencia ."
576,Y cuando mueren espántanse los hombres a causa de los huesos .
577,"Así es también la naturaleza de los hijos , que son como la saliva y la baba , ya sean hijos de un Señor , de un hombre sabio o de un orador ."
578,"Su condición no se pierde cuando se van , sino se hereda ; no se extingue ni desaparece la imagen del Señor , del hombre sabio o del orador , sino que la dejan a sus hijas y a los hijos que engendran ."
579,Esto mismo he hecho yo contigo .
580,"Sube , pues , a ia superficie de la tierra , que no morirás ."
581,"Confía en mi palabra que así será , dijo la cabeza de Hun- Hunahpú y de Vucub-Hunahpú Y todo lo que tan acertadamente hicieron fue por mandato de Huracán , Chipi-Caculhá y Raxa- Caculhá ."
582,"Volvióse en seguida a su casa la doncella después que le fueron hechas todas estas advertencias , habiendo concebido inmediatamente los hijos en su vientre por la sola virtud de la saliva ."
583,Y así fueron engendrados Hunahpú e Ixbalanqué .
584,"Llegó , pues , la joven a su casa y después de haberse cumplido seis meses , fue advertido su estado por su padre , el llamado Cuchumaquic ."
585,"Al instante fue descubierto el secreto de la joven por el padre , al observar que tenía hijo ."
586,Reuniéronse entonces en consejo todos los Señores Hun-Camé y Vucub-Camé con Cuchumaquic .
587,— Mi hija está preñada .
588,"Señores ; ha sido deshonrada , exclamó el Cuchumaquic cuando compareció ante los Señores ."
589,"— Está bien , dijeron éstos ."
590,"Oblígala a declarar la verdad , y si se niega a hablar , castígala ; que la lleven a sacrificar lejos de aquí ."
591,"— Muy bien , respetables Señores , contestó ."
592,"A continuación interrogó a su hija : — ¿ De quién es el hijo que tienes en el vientre , hija mía ?"
593,"Y ella contestó : — No tengo hijo , señor padre , aún no he conocido varón ."
594,"— Está bien , replicó ."
595,Positivamente eres una ramera .
596,"Llevadla a sacrificar , señores Ahpop Achih ; traedme el corazón dentro de una jicara y volved hoy mismo ante los Señores , les dijo a los buhos ."
597,Los cuatro mensajeros tomaron la jicara y se marcharon llevando en sus brazos a la joven y llevan- do también el cuchillo de pedernal para sacrificarla .
598,"Y ella les dijo : — No es posible que me matéis , ¡ oh mensajeros ! , porque no es una deshonra lo que llevo en el vientre , sino que se engendró solo cuando fui a admirar la cabeza de Hun-Hunahpú que estaba en Pucbal-Chah ."
599,"Así , pues , no debéis sacrificarme , ¡ oh mensajeros ! , dijo a joven , dirigiéndose a ellos ."
600,— ¿ Y qué pondremos en lugar de tu corazón ?
601,"Se nos ha dicho por tu padre : “ Traedme el corazón , volved ante los Señores , cumplid vuestro deber y atended juntos a la obra , traedlo pronto en la jicara , poned el corazón en el fondo de la jicara ."
602,” ¿ Acaso no se nos habló así ?
603,¿ Qué le daremos entre la jícara ?
604,"Nosotros bien quisieramos que no murieras , dijeron los mensajeros ."
605,"— Muy bien , pero este corazón no les pertenece a ellos ."
606,"Tampoco debe ser aquí vuestra morada , ni debéis tolerar que os obliguen a matar a los hombres ."
607,Después serán ciertamente vuestros los verdaderos criminales y míos serán en seguida Hun-Camé y Vucub-Camé .
608,"Así , pues , la sangre y sólo la sangre será de ellos y estará en su presencia ."
609,Tampoco puede ser que este corazón sea quemado ante ellos .  
610,"Recoged el producto de este árbol , dijo la doncella ."
611,"El jugo rojo brotó del árbol , cayó en la jicara y en seguida se hizo una bola resplandeciente que tomó la forma de un corazón hecho con la savia que corría de aquel árbol encarnado ."
612,"Semejante a la sangre brotaba la savia del árbol , imitando la verdadera sangre ."
613,"Luego se coaguló allí dentro la sangre o sea la savia del árbol rojo , y se cubrió de una capa muy encendida como de sangre al coagularse dentro de la jicara , mientras que el árbol resplandecía por obra de la doncella ."
614,"Llamábase Árbol rojo de grana , pero ( desde entonces ) tomó el nombre de Árbol de la Sangre porque a su savia se le llama la Sangre ."
615,"— Allá en la tierra seréis amados y tendréis lo que os pertenece , dijo la joven a los buhos ."
616,"— Está bien , niña ."
617,"Nosotros nos iremos allá , subiremos a servirte ; tú , sigue tu camino"
618,"mientras noso- tros vamos a presentar la savia en lugar de tu corazón ante los Señores , dijeron los mensajeros ."
619,"Cuando llegaron a presencia de los Señores , estaban todos aguantando ."
620,"— ¿ Se ha terminado eso ? , preguntó Hun-Camé ."
621,"— Todo está concluido , Señores ."
622,Aquí está el corazón en el fondo de la jicara .
623,— Muy bien .
624,"Veamos , exclamó Hun-Camé ."
625,"Y cogiéndolo con los dedos lo levantó , se rompió la corteza y comenzó a derramarse la sangre de vivo color rojo ."
626,"— Atizad bien el fuego y ponedlo sobre las brasas , dijo Hun-Camé ."
627,"En seguida lo arrojaron al fuego y comenzaron a sentir el olor los de Xibalbá , y levantándose todos se acercaron y ciertamente sentían muy dulce la fragancia de la sangre ."
628,"Y mientras ellos se quedaban pensativos , se marcharon los buhos , los servidores de la doncella , remontaron el vuelo en bandada desde el abismo hacia la tierra y los cuatro se convirtieron en sus servidores ."
629,Así fueron vencidos las Señores de Xibalbá .
630,Por la doncella fueron engañados todos .
631,"Ahora bien , estaban con su madre Hunbatz y Hunchouén cuando llegó la mujer llamada Ixquic ."
632,"Cuando llegó , pues , la mujer Ixquic ante la madre de Hunbatz y Hunchouén , llevaba a sus hijos en el vientre faltaba poco para que nacieran Hunahpú e Ixbalanqué , que así fueron llamados ."
633,"Al llegar la mujer ante la anciana , le dijo la mujer a la abuela : — He llegado , señora madre ; yo soy vuestra nuera y vuestra hija , señora madre ."
634,Así dijo cuando entró a la casa de la abuela .
635,— ¿ De dónde vienes tú ?
636,¿ En dónde están mis hijos ?
637,¿ Por ventura no murieron en Xibalbá ?
638,"¿ No ves a éstos a quienes les quedaron su descendencia y linaje y que se llaman Hunbatz y Hunchouén ? ¡ Sal de aquí ! ¡ Vete ! , gritó la vieja a la muchacha ."
639,"— Y sin embargo , es la verdad que soy vuestra nuera ; ha tiempo que lo soy ."
640,Pertenezco a Hun-Hunahpú .
641,"Ellos viven en lo que llevo , no han muerto Hun-Hunahpú y Vucub-Hunahpú : volverán a mostrarse claramente , mi señora suegra ."
642,"Y así , pronto veréis su imagen en lo que traigo , le fue dicho a la vieja ."
643,Entonces se enfurecieron Hunbatz y Hunchouén .
644,"Sólo se entretenían en tocar la flauta y cantar , en pintar y esculpir , en lo que pasaban todo el día , y eran el consuelo de la vieja ."
645,"Habló luego la vieja y dijo : — No quiero que tú seas mi nuera , porque lo que llevas en el vientre es fruto de tu deshonestidad ."
646,"Además , eres una embustera : mis hijos de quienes hablas ya son muertos ."
647,"Luego agregó la abuela : — Esto que te digo es la pura verdad ; pero en fin , está bien , tú eres mi nuera , según he oído ."
648,"Anda , pues , a traer la comida parados que hay que alimentar ."
649,"Anda a cosechar una red grande ( de maíz ) y vuelve en seguida , puesto que eres mí nuera , según lo que oigo , le dijo a la muchacha ."
650,"— Muy bien , replicó la joven , y se fue en seguida para la milpa que poseían Hunbatz y Hunchouén ."
651,"El camino había sido abierto por ellos y la joven lo tomó y así llegó a la milpa ; pero no encontró más que una mata de maíz ; no había dos , ni tres , y viendo que sólo había una mata con su espiga , se llenó de angustia el corazón de la muchacha ."
652,"— ¡ Ay , pecadora , desgraciada de mí ! ¿ A dónde he de ir a conseguir una red de maíz , como se me ha ordenado ? , exclamó ."
653,Y en seguida se puso a invocar al Chahal   de la comida para que llegara y se la llevase .
654,"— lxtoh , Ixcanil , Ixcacau , l vosotras las que cocéis el maíz ; y tú Chahal , guardián de la comida de Hunbaíz ; y Hunchouén ! , dijo la muchacha ."
655,"Y a continuación cogió las barbas , los pelos rojos de la mazor- ca ."
656,Luego los arregló en la red como mazorcas de maíz y la gran red se llenó completamente .
657,"Volvióse en seguida la joven ; los animales del campo iban cargando la red , y cuando llegaron , fueron a dejar la carga a un rincón de la casa , como si ella la hubiera llevado ."
658,"Llegó entonces la vieja y luego que vio el maíz que había en la gran red , exclamó : — ¿ De dónde has traído todo este maíz ?"
659,¿ Por ventura acabaste con nuestra milpa y te la has traído toda para acá ?
660,"Iré a ver al instante , dijo la vieja , y se puso en camino para ir a ver la milpa ."
661,Pero la única mata de maíz estaba allí todavía y asimismo se veía el lugar donde había estado la red al pie de la mata .
662,La vieja regresó entonces a toda prisa a su casa y dijo a la muchacha ; — Esta es prueba suficiente de que realmente eres mí nuera .
663,"Veré ahora tus obras , aquellos que llevas ( en el vientre ) y que también son sabios , le dijo a la muchacha ."
664,Contaremos Ahora el nacimiento de Hunahpú e Ixbalanqué .
665,"Aquí , pues , diremos cómo fue su nacimiento ."
666,"Cuando llegó el día de su nacimiento , dio a luz la joven que se llamaba Ixquic ; pero la abuela no los vio cuando nacieron ."
667,En un instante fueron dados a luz los dos muchachos llamados Hunahpú e Ixbalanqué .
668,Allá en el monte fueron dados a luz .
669,"Luego llegaron a la casa , pero no podían dormirse ."
670,"— ¡ Anda a botarlos afuera ! , dijo la vieja , porque verdaderamente es mucho lo que gritan ."
671,Y en seguida fueron a ponerlos sobre un hormiguero .
672,Allí durmieron tranquilamente .
673,Luego los quitaron de ese lugar y los pusieron sobre las espinas .
674,"Ahora bien , lo que querían Hunbatz y Hunchouén era que murieran allí mismo en el hormiguero , o que murieran sobre las espinas ."
675,Deseábanlo así a causa del odio y de la envidia que por ellos sentían Hunbatz y Hunchouén .
676,Al principio se negaban a recibir en la casa a sus hermanos menores ; no los conocían y así se criaron en el campo .
677,"Hunbatz y Hunchouén eran grandes músicos y cantores , habían crecido en medio de muchos trabajos y necesidades y pasaron por muchas penas , pero llegaron a ser muy sabios ."
678,"Eran a un tiempo flautistas , cantores , pintores y talladores ; todo lo sabían hacer ."
679,"Tenían noticia de su nacimiento y sabían también que eran los sucesores de sus padres , los que fueron a Xibalbá y murieron allá ."
680,"Grandes sabios eran , pues , Hunbatz y Hunchouén y en su interior sabían todo lo relativo al nacimiento de sus hermanos menores ."
681,"Sin embargo , no demostraban su sabiduría , por la envidia que les tenían , pues sus corazones estaban llenos de mala voluntad para ellos , sin que Hunahpú e Ixbalanqué los hubieran ofendido en nada ."
682,"Estos últimos se ocupaban solamente de tirar con cerbatana todos los días ; no eran amados de la abuela ni de Hunbatz , ni de Hunchouén ."
683,"No les daban de comer ; solamente cuando ya estaba terminada la comida y habían comido Hunbatz y Hunchouén , entonces llegaban ellos ."
684,"Pero no se enojaban , ni se encolerizaban y sufrían calladamente , porque sabían su condición y se daban cuenta de todo con claridad ."
685,"Traían sus pájaros cuando venían cada día , y Hunbatz y Hunchouén se los comían , sin darle nada a ninguno de los dos , Hunahpú e Ixbalanqué ."
686,La sola ocupación de Hunbatz y Hunchouén era tocar la flauta y cantar .
687,"Y una vez que Hunahpú e Ixbalanqué llegaron sin traer ninguna clase de pájaros , entraron ( en la casa ) y se enfureció la abuela ."
688,"— ¿ Por qué no traéis pájaros ? , les dijo a Hunahpú e Ixbalanqué ."
689,"Y ellos contestaron — Lo que sucede , abuela nuestra , es que nuestros pájaros se han quedado trabados en el árbol y nosotros no podemos subir a cogerlos , querida abuela ."
690,"Si nuestros hermanos mayores así lo quieren , que vengan con nosotros y que vayan a bajar los pájaros , dijeron ."
691,"— -Está bien , dijeron los hermanos mayores , contestando , iremos con vosotros al amanecer ."
692,Consultaron entonces los dos entre sí la manera de vencer a Hunbatz y Hunchouén .
693,"— Solamente cambiaremos su naturaleza , su apariencia ; cúmplase así nuestra palabra , por los muchos sufrimientos que nos han causado ."
694,"Ellos deseaban que muriésemos , que nos perdiéramos nosotros , sus hermanos menores ."
695,En su interior nos tenían como muchachos .
696,Por todo esto los venceremos y daremos un ejemplo .
697,Así iban diciendo entre ellos mientras se dirigían al pie del árbol llamado Canté .
698,Iban acompañados de sus hermanos mayores y tirando con la cerbatana .
699,No era posible contar los pájaros que cantaban sobre el árbol y sus hermanos mayores se admiraban de ver tantos pájaros .
700,"Había pájaros , pero ni uno solo caía al pie del árbol ."
701,Nuestros pájaros no caen al suelo .
702,"Id a bajarlos , les dijeron a sus hermanos mayores ."
703,"— Muy bien , contestaron éstos ."
704,Y en seguida subieron al árbol pero el árbol aumentó de tamaño y su tronco se hinchó .
705,"Luego quisieron bajar Hunbatz y Hunchouén , pero ya no pudieron descender de la cima del árbol ."
706,"Entonces exclamaron desde lo alto del árbol — ¿ Qué nos ha sucedido , hermanos nuestros ? ¡ Desgraciados de nosotros ! este árbol nos causa espanto de sólo verlo , ¡ oh hermanos nuetros ! , dijeron desde la cima del árbol ."
707,"Hunahpú e Ixbalanqué les contestaron : — Desatad vuestros calzones ,   atadlos debajo del vientre , dejando largas las puntas y tirando por ellas por detrás , de ese modo podréis andar fácilmente ."
708,Así les dijeron sus hermanos menores .
709,"— Está bien , contestaron , tirando la punta de sus ceñidores , pero al instante se convirtieron éstos en colas y ellos tomaron la apariencia de monos ."
710,"En seguida se fueron sobre las ramas de los árboles , por entre los montes grandes y pequeños y se internaron en el bosque , haciendo muecas columpiándose en las ramas de los árboles ."
711,Así fueron vencidos Hunbatz Hunchouén por Hunahpú e Ixbalanqué ; y solo por arte de magia pudieron hacerlo .
712,"Volviéronse éstos a su casa al llegar hablaron con su abuela y con su madre , diciéndoles : — ¿ Qué será , abuela nuestra , lo que les ha sucedido a nuestros hermanos mayores , que de repente se volvieron sus caras como caras de animales ?"
713,Así dijeron .
714,"— Si vosotros les habéis hecho algún daño a vuestros hermanos , me habéis hecho desgraciada me habéis llenado de tristeza ."
715,"No hagáis semejante cosa a vuestros hermanos , ¡ oh hijos míos ! , dijo la vieja a Hunahpú e Ixbalanqué ."
716,"Y ellos dijeron a su abuela : — No os aflijáis , abuela nuestra ."
717,"Volveréis a ver la cara de nuestros hermanos ; ellos volverán , pero será una prueba difícil para vos , abuela ."
718,Y tened cuidado de no reiros .
719,"Y ahora , ¡ a probar suerte ! , dijeron ."
720,"En seguida se pusieron a tocar la flauta , tocando la canción de Hunahpú-Qoy ."
721,"Luego cantaron , tocaron la flauta el tambor , tomando sus flautas y su tambor ."
722,"Después sentaron junto a ellos a su abuela y siguieron tocando y llamando con la música y el canto , entonando la canción que se llama Hunaphú-Qoy ."
723,"Por fin llegaron Hunbatz y Hunchouén y al llegar se pusieron a bailar ; pero cuando la vieja vio sus feos visajes se echó a reír al verlos la vieja , sin poder contener la risa , y ellos se fueron al instante no se les volvió a ver la cara ."
724,"— ¡ Ya lo veis , abuela ! Se han ido para el bosque ."
725,"¿ Qué habéis hecho , abuela nuestra?Sólo cuatro veces podemos hacer esta prueba y no faltan más que tres ."
726,"Vamos a llamarlos con la flauta y con el canto , pero procurad contener la risa ."
727,"¡ Que comience la prueba ! , dijeron Hunahpú e Ixbalanqué ."
728,"En seguida se pusieron de nuevo a tocar , Hunbatz Hunchouén volvieron bailando y llegaron hasta el centro del patio de la casa , haciendo monerías provocando la risa a su abuela hasta que ésta soltó la carcajada ."
729,"Realmente eran muy divertidos cuando llegaron con sus caras de mono , sus anchas posaderas , suscolas delgadas y el agujero de su vientre , todo lo cual obligaba a la vieja a reírse ."
730,Luego se fueron otra vez a los montes .
731,"Y Hunahpú e Ixbalanqué dijeron : — ¿ Y ahora qué hacemos , abuela ?"
732,Sólo esta tercera vez probaremos .
733,Tocaron de nuevo la flauta y volvieron los monos bailando .
734,La abuela contuvo la risa .
735,"Luego subieron sobre la cocina ; sus ojos despedían una luz roja , alargaban y se restregaban los hocicos y espantaban de las muecas que se hacían uno al otro ."
736,"En cuanto la abuela vio todo esto se echó a reír violentamente ; pero ya no se les volvieron a ver las caras , a causa de la risa de la vieja ."
737,"— Ya sólo esta vez los llamaremos , abuela , para que salgan acá por la cuarta vez , dijeron los muchachos ."
738,"Volvieron , pues , a tocar la flauta , pero ellos no regresaron la cuarta vez , sino que se fueron a toda prisa para el bosque ."
739,"Los muchachos le dijeron a la abuela : — Hemos hecho todo los posible , abuelita ; primero vinieron , lue- go probamos a llamarlos de nuevo ."
740,"Pero no os aflijáis ; aquí estamos nosotros , vuestros nietos ; a nosotros debéis vernos , ¡ oh madre nuestra ! ¡ oh nuestra abuela ! , como el recuerdo de nuestros hermanos mayores , de aquéllos que se llamaron y tenían por nombre Hunbatz y Hunchouén , dijeron Hunahpú e Ixbalanqué ."
741,"Aquellos eran invocados por los músicos y los cantores , por las gentes antiguas ."
742,Invocábanlos tambien los pintores y talladores en tiempos pasados .  
743,Pero fueron convertidos en animales y se volvieron monos porque se ensoberbecieron y maltrataron a sus hermanos .
744,De esta manera sufrieron sus corazones ; así fue su pérdida y fueron destruidos Hunbatz y Hunchouén y se volvieron animales .
745,Habían vivido siempre en su casa ; fueron músicos y cantores e hicieron también grandes cosas cuando vivían con la abuela y con su madre .
746,"Comenzaron entonces sus trabajos , para darse a conocer ante su abuela y ante su madre ."
747,Lo primero que harían era la milpa .
748,"Vamos a sembrar la milpa , abuela y madre nuestra , dijeron ."
749,"No os aflijáis ; aquí estamos nosotros , vuestros nietos , nosotros los que estamos en lugar de nuestros hermanos , dijeron Hunahpú e Ixbalanqué ."
750,"En seguida tomaron sus hachas , sus piochas y sus azadas de palo y se fueron , llevando cada uno su cerbatana al hombro ."
751,"Al salir de su casa , le encargaron a su abuela que les llevara su comida ."
752,"— A mediodía nos traeréis la comida , abuela , le dijeron ."
753,"— Esta bien , nietos míos , contestó la vieja ."
754,Poco después llegaron al lugar de la siembra .
755,"Y al hundir el azadón en la tierra , éste labraba la tierra , el azadón hacía el trabajo por sí solo ."
756,De la misma manera clavaban el hacha en el tronco de los árboles y en sus ramas y al punto caían y quedaban tendidos en el suelo todos los árboles y bejucos .
757,"Rápidamente caían los árboles , cortados de un solo hachazo ."
758,Lo que había arrancado el azadón era mucho también .
759,No se podía contar las zarzas ni las espinas que habían cortado con un solo golpe del azadón .
760,Tampoco era posible calcular lo que habían arrancado y derribado en todos los montes grandes y pequeños .
761,"Y habiendo aleccionado a un animal llamado Ixmucur ,   lo hicieron subir a la cima de un gran tronco y Hunahpú e Ixbalanqué le dijeron : — Observa cuando venga nuestra abuela a traernos la comida y al instante comienza a cantar y nosotros empuñaremos la azada y el hacha ."
762,"— Esta bien , contestó Ixmucur ."
763,En seguida se pusieron a tirar con la cerbatana ; ciertamente no hacían ningún trabajo de labranza .
764,Poco después cantó la paloma e inmediatamente corrió uno a coger la azada y el otro a coger el hacha .
765,"Y envolviéndose la cabeza , el uno se cubrió de tierra las manos intencionalmente y se ensució asimismo la cara como un verdadero labrador , y el otro adrede se echó astillas de madera sobre la cabeza como si efectivamente hubiera estado cortando los árboles ."
766,Así fueron vistos por su abuela .
767,"En seguida comieron , pero realmente no habían hecho trabajo de labranza y sin merecerla les dieron su comida ."
768,Luego se fueron a su casa .
769,"— Estamos verdaderamente cansados , abuela , dijeron al llegar , estirando sin motivo las piernas y los brazos ante su abuela ."
770,"Regresaron al día siguiente , y al llegar al campo encontraron que se habían vuelto a levantar todos los árboles y bejucos y que todas las zarzas y espinas se habían vuelto a unir y enlazar entre sí ."
771,"— ¿ Quién nos ha hecho este engaño ? , dijeron ."
772,"Sin duda lo han hecho todos los animales pequeños y grandes , el león , el tigre , el venado , el conejo , el gato de monte , el coyote , el jabalí , el pisote , los pájaros chicos , los pájaros grandes ; éstos fueron los que lo hicieron y en una sola noche lo ejecutaron ."
773,En seguida comenzaron de nuevo a preparar el campo y a arreglar la tierra y los árboles cortados .
774,Luego discurrieron acerca de lo que habían de hacer con los palos cortados y las hierbas arrancadas .
775,"— Ahora velaremos nuestra milpa , tal vez podamos sorprender al que viene a hacer todo este daño , dijeron discurriendo entre sí ."
776,Y a continuación regresaron a la casa .
777,"— ¿ Qué os parece , abuela , que se han burlado de nosotros ?"
778,Nuestro campo que habíamos labrado se ha vuelto un gran pajonal y bosque espeso .
779,"Así lo hallamos cuando llegamos hace un rato , abuela , le dijeron a su abuela y a su madre ."
780,"Pero volveremos allá y velaremos , porque no es justo que nos hagan tales cosas , dijeron ."
781,"Luego se vistieron y en seguida se fueron de nuevo a su campo de árboles cortados y allí se escondieron , recatándose en la sombra ."
782,"Reuniéronse entonces todos los animales , uno de cada especie se juntó con todos los demás animales chicos y animales grandes ."
783,"Y era media noche en punto cuando llegaron hablando todos y diciendo así en sus lenguas : ” ¡ Levantaos árboles ! ¡ Levantaos , bejucos ! ” Esto decían cuando llegaron y se agruparon bajo los árboles y bajo los bejucos y fueron acercándose hasta manifestarse ante sus ojos ( de Hunahpú e Ixbalanqué ) ."
784,"Eran los primeros el león y el tigre , y quisieron cogerlos pero no se dejaron ."
785,"Luego se acercaron al venado y al conejo y sólo les pudieron coger las colas , solamente se las arrancaron ."
786,La cola del venado les quedó entre las manos y por esta razón el venado y el conejo llevan cortas las colas .
787,"El gato de monte , el coyote , el jabalí y el pisóte tampoco se entregaron ."
788,"Todos los animales pasaron frente a Hunahpú e Ixbalanqué , cuyos corazones ardían de cólera porque no los podían coger ."
789,"Pero , por último , llegó otro dando saltos al llegar , y a éste , que era el ratón , al instante lo atraparon y lo envolvieron en un paño ."
790,"Y luego que lo cogieron , le apretaron la cabeza y lo quisieron ahogar , y le quemaron la cola en el fuego , de donde viene que la cola del ratón no tiene pelo ; y así también le quisieron pegar en los ojos los dos muchachos Hunahpú e Ixbalanqué ."
791,Y dijo el ratón : — Yo no debo morir a vuestras manos .
792,Y vuestro oficio tampoco es el de sembrar milpa .
793,"— ¿ Qué nos cuentas tú ahora ? , le dijeron los muchachos al ratón ."
794,"— Soltadme un poco , que en mi pecho tengo algo que deciros y os lo diré en seguida , pero antes dadme algo de comer , dijo el ratón ."
795,"— Después te daremos tu comida , pero habla primero , le contestaron ."
796,— Está bien .
797,"Sabréis , pues , que los bienes de vuestros padres Hun-Hunahpú y Vucub-Hunahpú , así llamados , aquellos que murieron en Xibalbá , o sea los instrumentos con que jugaban , han quedado y están allí colgados en el techo de la casa : el anillo , los guantes y la pelota ."
798,"Sin embargo , vuestra abuela no os los quiere enseñar porque a causa de ellos murieron vuestros padres ."
799,"— ¿ Lo sabes con certeza ? , le dijeron los muchachos al ratón ."
800,Y sus corazones se alegraron grandemente cuando oyeron la noticia de la pelota de goma .
801,"Y como ya había hablado el ratón , le señalaron su comida al raton ."
802,"— Esta será la comida : el maíz , las pepitas de chile , el frijol , el pataxte , el cacao : todo esto te pertenece , y si hay algo que esté guardado u olvidado , tuyo será también , ¡ cómelo ! , le fue dicho al ratón por Hunahpú e Ixbalanqué ."
803,"— Magnífico , muchachos , dijo aquél ; pero ¿ qué le diré a vuestra abuela si me ve ?"
804,"— No tengas pena , porque nosotros estamos aquí y sabremos lo que hay que decirle a nuestra abuela ."
805,"¡ Vamos ! , lleguemos pronto a esta esquina de la casa , llega pronto a donde están esas cosas colgadas ; nosotros estaremos mirando al desván de la casa y atendiendo únicamente a nuestra comida , le dijeron al ratón ."
806,"Y habiéndolo dispuesto así durante la noche , después de consultarlo entre sí , Hunahpú e Ixbalanqué llegaron a mediodía ."
807,"Cuando llegaron llevaban consigo al ratón , pero no lo enseñaban ; uno de ellos entró directamente a la casa y el otro se acercó a la esquina y de allí hizo subir al instante al ratón ."
808,En seguida pidieron su comida a su abuela .
809,"— Preparad nuestra comida ,   queremos un chil mol ,   abuela nuestra , dijeron ."
810,Y al punto les prepararon la comida y les pusieron delante un plato de caldo .
811,Pero esto era sólo para engañar a su abuela y a su madre .
812,"Y habiendo hecho que se consumiera el agua que había en la tinaja : — Verdaderamente nos estamos muriendo de sed ; id a traemos de beber , le dijeron a su abuela ."
813,"— Bueno , contestó ella y se fue ."
814,"Pusiéronse entonces a comer , pero la verdad es que no tenían hambre ; sólo era un engaño lo que hacían ."
815,Vieron entonces en su plato de chile cómo el ratón se dirigía rápidamente hacia la pelota que estaba colgada del techo de la casa .
816,"Al ver esto en su chilmol , despacharon a cierto Xan , el animal llamado Xan , que es como un mosquito , el cual fue al río y perforó la pared del cántaro de la abuela , y aunque ella trató de contener el agua que se salía , no pudo cerrar la picadura hecha en el cántaro ."
817,— ¿ Qué le pasa a nuestra abuela ?
818,"Tenemos la boca seca por falta de agua , nos estamos muriendo de sed , le dijeron a su madre y la mandaron fuera ."
819,"En seguida fue el ratón a cortar ( la cuerda que sostenía la pelota , la cual cayó del techo de la casa junto con el anillo , los guantes y los cueros ."
820,Se apoderaron de ellos los muchachos y corrieron al instante a esconderlos en el camino que conducía al juego de la pelota .
821,"Después de esto se encaminaron al río , a reunirse con su abuela y su madre , que estaban atareadas tratando de tapar el agujero del cántaro ."
822,"Y llegando cada uno con su cerbatana , dijeron cuando llegaron al río — ¿ Qué estás haciendo ?"
823,"Nos cansamos ( de esperar ) y nos vinimos , les dijeron ."
824,"— Mirad el agujero de mi cántaro que no se puede tapar , dijo la abuela ."
825,"Al instante lo taparon y juntos regresaron , marchando ellos delante de su abuela ."
826,Y así fue el hallazgo de la pelota .
827,Muy contentos se fueron a jugar al patio del juego de pelota ; estuvieron jugando solos largo tiempo y limpiaron el patio donde jugaban sus padres .
828,"Y oyéndolos , los Señores de Xibalbá dijeron : — ¿ Quiénes son esos que vuelven a jugar sobre nuestras cabezas y que nos molestan con el tropel que hacen ?"
829,"¿ Acaso no murieron Hun- Hunahpú y Vucub-Hu-nahpú , aquellos que se quisieron engrandecer ante nosotros ? ¡ Id a llamarlos al instante !"
830,"Así dijeron Hun-Camé , Vucub-Camé y todos los Señores ."
831,Y enviándolos a llamar dijeron a sus mensajeros : — Id y decidles cuando lleguéis allá .
