doc_id,doc_str
848,"Ta xril k'ut u pu q'ab', Ju suk' xunik'oj."
849,Ma k'u ja b'i' u chub' b'aq pu q'ab'.
850,"“Xa retal mi xnuya' chawe, Ri nu chub', Nu k'axaj."
851,"Are' ri nu jolom maja b'i kachoko'n chi wi, Xa b'aq maja b'i chi u chak."
852,"Xa wi keje' u jolom we qi nim ajaw, Xa u tio'jil utz wi u wach."
853,"Are' k'ut ta chikamik, Chuxib'ij chi rib' winaq rumal u b'aqil."
854,"Keje' k'ut xa u k'ajol, Keje' ri u chub', U k'axaj, U k'oje'ik."
855,"We u k'ajol ajaw, We puch u k'ajol na'ol, Aj ucha'n, Xma chisach wi, Chib'ek, Chitz'aqatajik."
856,"Mawi chupel, Ma pu ma'ixel, U wach ajaw, Achij, Na'ol, Aj ucha'n."
857,"Xa xichikanajik u mi'al, U k'ajol."
858,"Ta chuxoq, Keje' mi xnub'an chawe."
859,"Kataq'an k'ut chila' chuwach ulew, Mawi kakamik."
860,Katok pa tzij.
861,"Ta chuxoq,” Xcha' ri u jolom Jun Junajpu, Wuqub' Junajpu."
862,Xa wi ki na'oj ta xkib'ano.
863,"Are' u tzij Juraqan, Ch'i'pi Kaqulja, Raxa Kaqulja chikech."
864,Keje' k'u u tzalijik chik q'apoj Chi rochoch.
865,K'iya pixab' Xb'ix chirech.
866,Ju su k'u xwinaqir Ral chupan Rumal ri xa chub'.
867,"Are' k'ut ki winaqirik Junajpu, Xb'alanke."
868,Ta xopon k'ut chi rochoch ri q'apoj.
869,"Xtz'aqat k'ut waqib' ik', Ta xnawachil rumal u qajaw."
870,Ri Kuchuma Kik' u b'i' u qajaw.
871,"K'ATE puch u natajik q'apoj rumal u qajaw, Ta xil ri ral k'o chik."
872,"Ta xkikuch k'ut Ki na'oj konojel ajawab', Jun Kame, Wuqub' Kame ruk' ri Kuchuma Kik'."
873,"“Are' ri nu me'al k'o chi ral ix ajawab', Xa u joxb'al,” Xcha' k'u ri Kuchuma Kik', Ta xoponik kuk' ajawab'."
874,"“Utz b'a la', chak'oto' u chi' ri'."
875,"Ta ma kub'ij, Chipus k'ut, Chi najt chib'e pusu wi.” “Utz b'a la', alaq ajawab',” Xcha' k'ut."
876,"K'ate k'ut xutz'onoj Chirech u me'al: “Apa aj choq'e ri awal K'o chapam, At nu me'al?” Xcha' k'ut."
877,"“Maja b'i wal lal nu qajaw, Maja b'i achij weta'm u wach,” xcha' k'ut."
878,"“Utz b'a la', Qitzij wi chi at joxol ch'ek.” “Chipusu', Ix raj pop achij."
879,"Chik'ama' uloq ri u k'u'x chupan sel, Chikitzololej ajawab' wakamik,” Xe'uchax k'ut ri tukur."
880,E kajib'.
881,"Ta xeb'ek ki tik'em ri sel, Ta xeb'ek ki ch'elem ri q'apoj."
882,"Kuk'a'am ri Saqi Toq', Pusb'al re."
883,"“Mawi chutzinik kinikamisaj ix samajel, Rumal mawi nu joxb'al Ri' k'o chi nu pam."
884,Xaqi xwinaqirik.
885,"Xere xb'e nu mayijaj ri u jolom Jun Junajpu, K'o chi Puk'b'al Cha'j."
886,"K'ek'e ta k'ut, Mawi kinipus, ix samajel,” Xcha' ri q'apoj Ta xch'awik."
887,“Naqi pa xchiqakoj U k'exel ri i k'u'x?
888,"Mi xb'ix uloq, Rumal a qajaw: ‘Chik'am uloq ri u k'u'x, Xchikitzololej ajawab', Xchikitz'aqix taj, Xchikijunamwachij u tz'aqik."
889,"Chanim chik'ama' uloq pa sel, Chik'olob'a' qajoq u k'u'x chupan sel.’ Ma pa mi xojuchax uloq?"
890,Naqi la' k'ut Xchiqaya' pa sel?
891,"Kaqaj ta nab'ek ma ta katkamik,” Xecha' k'u ri samajel."
892,"“Utz b'a la', mawi kech ri k'u'x ta chuxoq, Ruk' mawi waral iwochoch chuxik."
893,Ma k'u xa chichi'j winaq Chikamik.
894,K'ate qitzij iwech ri qitzij joxol.
895,"K'ate nay pu rech Jun Kame, Wuqub' Kame, Xa kik', Xa jolomax rech."
896,"Ta chuxoq, Are' chik'at chuwach."
897,"Mawi are' ri k'u'x chik'at chuwach, Ta chuxoq."
898,"Chikojo' ri u wach che',” Cha' k'ut ri q'apoj."
899,"Kaq k'ut u wa'l ri che' xelik, Xk'ol pa sel."
900,"K'ate puch xuwon rib', K'olok'ik xuxik."
901,"U k'exel u k'u'x ta yitz' chi k'ut, U wa'l kaq che'."
902,"Keje' ri kik' u wa'l che' xelik, U k'exel u kik'el."
903,"Ta xuk'olo chila' ri kik' chupan, Ri u wa'l kaq che'."
904,"Keje' k'u ri kik' rij xuxik, Kaqlujluj chik k'olom chi pa sel."
905,"Ta xqop k'ut ri che' rumal q'apoj, Chuj Kaq Che' chuchaxik."
906,"Are' k'u ri kik' xub'i'naj, Rumal kik' jolomax chuchaxik."
907,"“Chila' k'ut kixloq'ox wi, Chuwach ulew k'o iwech chuxik,” Xcha' k'ut Chike ri tukur."
908,"“Utz b'a la', At q'apoj."
909,"Xqab'e b'a Qawab'a' aq'anoq, Xa qab'in apanoq oj, Na qa ya'ix taj U wa u k'exewach a k'u'x Chikiwach ajawab',” Xecha' k'ut Ri samajel."
910,"Ta xopon k'ut chikiwach ajawab', Ketz'elewachin konojel."
911,“Mawi xutzinik?” Xcha' k'ut Jun Kame.
912,"“Mi xutzinik, Ix ajawab'."
913,Wa' na k'u u k'u'x.
914,"Xe' k'o pa sel.” “Utz b'a la', Wila' k'ut,” Xcha' k'u ri Jun Kame."
915,"Ta xuchuyej k'u aq'anoq, Katurur rij chi komaj, Kaqlujluj rij chi kik'."
916,"“Utz chilu' u wach q'aq', Chiya' chuwi' q'aq',” xcha' k'ut Jun Kame."
917,"K'ate puch xkichaqij chuwi' q'aq', K'ok' k'ut xkina' Xib'alb'a."
918,"Xek'is yakataj uloq konojel, Xechiqe chuwi'."
919,"Qitzij chi kus xkina'o, Ri u sib'el kik'."
920,"Are' k'ut e chiqichoj wi kanoq, Ta xeb'e ri tukur e wab'ay rech q'apoj."
921,Xukiya' aq'anoq chi jul chuwi' ulew.
922,Xtzalij chi k'u qajoq ri wab'anel.
923,Keje' k'ut xech'akataj wi rajawal Xib'alb'a.
924,Ri' rumal q'apoj xemoywachixik konojel.
925,"ARE' k'ute k'o ri u chuch Jun B'atz', Jun Chowen."
926,"Ta xul ri ixoq, Xkik' u b'i'."
927,"Ta xul k'ut ri ixoq Xkik' Ruk' ri u chuch Jun B'atz', Jun Chowen."
928,Xk'o loq ral chupan.
929,"Xa sqaqi'n chik mawi keyake'ik, Ri Junajpu, Xb'alanke ki b'i'."
930,Ta xul K'u ri ixoq Chire ri ati't.
931,"Xcha' k'u ri ixoq Chire ri ati't: “Mi xinulik, Lal chichu'."
932,"In alib' la, In puch alk'u'al la, Lal chichu',” Xcha' ta xok uloq Ruk' ri ati't."
933,“Apa katpe wi uloq?
934,K'o chi pa ri wal?
935,Ma pa xekamik chi Xib'alb'a?
936,"E k'u kaib' kanoq, Ketal, Ki tzijel puch, Jun B'atz', Jun Chowen ki b'i'."
937,"We awila katpe wi, Katel ub'ik,” Xuchax ri q'apoj Rumal ati't."
938,“Xere la' qitzij wi chi in Alib' la.
939,Xk'o na re.
940,"In k'o wi rech Jun Junajpu, Wa' Wuk'a'am."
941,"E k'aslik, Mawi e kaminaq Ri Jun Junajpu, Wuqub' Junajpu."
942,Xa u k'utb'al rib' saq Mi xkib'ano lal walib'.
943,"Keje' k'ut iwila', Ta chiloq u wach Ri wuk'a'am,” Xuchaxik ri ati't."
944,"Are' k'ut keq'aq'al ri Jun B'atz', Jun Chowen, Xa su', Xa b'ix kakib'ano."
945,"Xa tz'ib'anik, Xa pu k'otonik ki chakij chi ju ta q'ij."
946,Are' k'ut ku'b'ul wi u k'u'x ri ati't.
947,"Xcha' chi k'ut ati't, “Xma kawaj wi."
948,At ta walib'.
949,"Xa a joxb'al, Ri' k'o chapam."
950,At k'axtok'.
951,"Xekam wi, Wal kab'ij,” Xcha' chi k'ut ri ati't."
952,"“Qitzij ib'a re, Wa' kanub'ij.” “Utz b'a la', At walib' kanuta'o."
953,Jat b'a la'.
954,"Ja' k'ama' Kecha' wi, Chikiwa'ej."
955,"Ja' jach'a jun chi nima k'at, Chipetik, At na k'u walib' kanuta'o,” Xuchax k'ut ri q'apoj."
956,"“Utz b'a la',” Xcha' k'ut."
957,"K'ate puch ta xb'ek pa ab'ix, K'o wi kab'ix Ri Jun B'atz', Jun Chowen."
958,Jokam U b'e'el kumal.
959,"Xutaqej k'ut q'apoj, Xopon puch, Chiri' Pa ab'ix."
960,Xa k'u ju wi' ri ab'ix.
961,"Xma k'o chi wi', U ka wi', Rox wi'."
962,"Xuwachelam wi, U wach chi ju wi'."
963,Ta xk'is k'ut U k'u'x ri q'apoj.
964,“Kila' in makol!
965,In k'asb'ol!
966,Apa xchink'am wi ri jun k'at echa' Kab'ixik?” xcha' k'ut.
967,K'ate puch u sik'ixik Chajal echa' rumal.
968,"“Tatul, waloq, Tatul, tak'aloq Xtoj, Xq'anil, Xkakaw, Ix pu Tz'i'a, At chajal Re kecha' Jun B'atz', Jun Chowen,” xcha' ri q'apoj."
969,"Ta xuk'am k'ut Ri tzami'y, U tzami'yal u wi' jal, Xub'oq aq'anoq."
970,Mawi xujach' ri jal.
971,"Chikaw k'ut ri jal, Echa' pa k'at, Xq'axinik ri nima k'at."
972,"Ta xpe k'ut ri q'apoj, Xa k'u chikop Xeqan ri k'at."
973,"Ta xpetik, Xb'e ki ya' u ko'k."
974,Xuk'ut ja' keje' ri' reqan.
975,"Xoponik, Xril ri ati't."
976,"K'ate puch ta xril ri ati't ri echa', Jun chi nima k'at."
977,"“Apa mi xpe wi ri echa' awumal, Mi xe'elaq'alab'a' wi?"
978,"We mi xk'is a k'am uloq ri qab'ix, Chib'e na wila',” xcha' ri ati't."
979,"Ta xb'e puch, Xb'e rila ri ab'ix."
980,"Xa wi xere k'o wi ri ju wi' ab'ix, Xa wi k'u xere q'alaj u k'olib'al k'at chuxe'."
981,"Anim chi k'ut xpe ri ati't, Xul chi k'ut chi rochoch."
982,Xcha' chi k'ut Chire ri q'apoj: “Xere wi retal ri' Qitzij wi chi at walib'.
983,Chiwil chi na A b'anoj.
984,"Ri' e k'o ri wi'y, E nawinaq chik,” xuchax k'ut q'apoj."
985,"ARE' chik xchiqatzijoj Kalaxik Junajpu, Xb'alanke."
986,"ARE' k'ut kalaxik, Wa'e xchiqab'ij Ta xuriq u q'ij Kalaxik, Ta xalan puch ri q'apoj, Xkik' u b'i'."
987,"Ma k'u xuwachij ati't, Ta xe'alaxik."
988,"Lib'aj chi xeyake'ik, E kaib' chi kalaxik, Junajpu, Xb'alanke ki b'i'."
989,"Pa juyub' xeyake' wi, Ta xe'ok k'ut pa ja."
990,Ma k'u kewarik.
991,"“Je' a tzaqa uloq, Qitzij chach ki chi',” Xcha' ri ati't."
992,"K'ate k'ut ta xeya' pa sanik, Kus k'u ki waram chiri'."
993,"Xe'el chi k'u chiri', Xeya' chik chuwi' k'ix."
994,"Are' ta k'ut xkaj Jun B'atz', Jun Chowen: Xekam ta chiri' pa sanik, Xekam ta pu chuwi' k'ix."
995,"Xkaj rumal ki ch'aqimal, Ki kaqwachib'al puch, Kumal Jun B'atz', Jun Chowen."
996,"Mawi xek'ulax pa ja kumal ki chaq' nab'ek, Xa mawi keta'm."
997,Xa wi k'u pa juyub' xek'iy wi.
998,"E k'u nima'q Aj su', Aj b'ix, Ri Jun B'atz', Jun Chowen."
999,"Xenimaqir k'ut, Nima k'axk'ol, Ra'il, Xe'ik'ow wi."
1000,Xek'axk'ob'isaxik.
1001,E nima'q eta'manel chik xe'uxik.
1002,Xa wi xere e aj su'.
1003,"E aj b'ix, E pu aj tz'ib'ab', Aj k'ot xe'uxik."
1004,Ronojel Chutzin kumal.
1005,"Xa xketa'm wi xe'alaxik, Xa xenawinaq."
1006,E pu u k'exel Ki qajaw Ri xeb'e chi Xib'alb'a.
1007,Kaminaq wi ki qajaw.
1008,"E k'u nima'q, Eta'manel, Ri Jun B'atz', Jun Chowen."
1009,Chi ki k'u'x Ronojel nab'ek keta'm.
1010,Ta xewinaqir Ri ki chaq'.
1011,"Ma k'u xel apanoq ki na'wikil, Rumal ki kaqwachib'al."
1012,Xa chikij xqaj wi U yoq' ki k'u'x.
1013,Mawi b'anoj.
1014,"Xepoysaxik Kumal ri Junajpu, Xb'alanke."
1015,Xa k'u wub'anik Chikib'ano ju ta q'ij.
1016,"Mawi keloq'oxik Rumal ri kati't, Jun B'atz', Jun Chowen."
1017,"Mawi chiya' ki wa, Xb'aninaq wa'im."
1018,"Xe pu wainaq ri Jun B'atz', Jun Chowen ta ke'ulik."
1019,"Ma k'u keq'aq'arik, Oyowarik."
1020,Xa chikikuyu.
1021,Xere keta'm Ri' ki k'oje'ik.
1022,Keje' ri saq kakilo.
1023,"Kuk'a'am k'ut ki tz'ikin Ta ke'ulik ju ta q'ij, Chikiti' k'ut ri Jun B'a'tz, Jun Chowen."
1024,"Maja b'i naqi la' chiya' Chikech ki kab' ichal, Ri Junajpu, Xb'alanke."
1025,"Xa k'u su', Xa pu b'ix, Chikib'ano Jun B'atz', Jun Chowen."
1026,"Ta xe'ul chi puch ri Junajpu, Xb'alanke."
1027,"Maja b'i chik ki tz'ikin kuk'a'am, Xe'ok uloq."
1028,Xq'aq'ar k'u ri ati't.
1029,"“Naqi pa rumal maja b'i chi tz'ikin Iwuk'a'am?” Xe'uchax k'ut Ri Junajpu, Xb'alanke."
1030,"“Are', wi ix qati't, Xa mi xetanatob' qa tz'ikin Chuwi' che',” Xcha' k'ut."
1031,"“Ma k'u ja b'i Chaq'an chuwi' che' Chikech, Ix qati't."
1032,Chikaj ta pu ri qatz Keb'e ta quk'.
1033,"Chib'e ta Ki qasaj uloq ri tz'ikin,” xecha' k'ut."
1034,“Utz b'a la'.
1035,"Kojb'e iwuk' Saqirik,” Xecha' k'u ri katz."
1036,Ta xech'akowik.
1037,"Xk'aminaq k'ut Ki na'oj ki kab' ichal Chirech ki ch'akik, Jun B'atz', Jun Chowen."
1038,“Xa qa tzolq'omij Ki k'oje'ik.
1039,"E u pam qa tzij, Ta chuxoq."
1040,Rumal nima k'axk'ol Mi xkib'an chiqe.
1041,"Xojkam taj, Xojsach taj puch, Xkaj ri', Oj ki chaq'."
1042,"Keje' ri' ala xojpe wi uloq chi ki k'u'x, Keje' k'ut keqachak wi."
1043,"Xa retal chiqab'ano,” Xecha' chi kib'il kib'."
1044,"Ta xeb'e k'ut Chila' chuxe' che', Q'an Te' u b'i', Kachb'ilan k'u ri katz."
1045,Ta xeb'ek xkitikib'a' chi k'ut wub'anik.
1046,Mawi ajilan chi tz'ikin chuwi' che'.
1047,"Kech'ititik, Xemayijan k'ut ri katz, Ta xkil ri tz'ikin."
1048,"Are' k'u ri tz'ikin, Maja b'i junoq xqaj uloq chuxe' che'."
1049,“Ri' qa tz'ikin e mawi keqaj uloq.
1050,"Xa jix qasaj uloq,” Xecha' k'ut chire katz."
1051,"“Utz b'a la',” xecha' k'ut."
1052,K'ate puch xe'aq'anik chuwi' che'.
1053,"Xnimar k'ut ri che', Xsipoj u pam."
1054,"K'ate k'ut xeraj qaj uloq, Ma k'u utz chik ki qajik uloq chuwi' che', Jun B'atz', Jun Chowen."
1055,"Xecha' k'u uloq chuwi' che': “Jupacha kojucha'nik, Ix qa chaq'?"
1056,Toq'ob' qa wach.
1057,"Are' ri che' kaxib'in chik kaqilo, Ix qa chaq',” Xecha' uloq chuwi' che'."
1058,"Xecha' k'u ri Junajpu, Xb'alanke: “Chikira' i we'x, Chixima' xe' i pam."
1059,Najtik u tza'm Chijure' je' chiwij.
1060,"K'ate k'ut utz i b'inik,” Xe'uchax chik kumal ki chaq'."
1061,"“We',” xecha' k'ut, Ta xkijurub'a' k'ut u tza'm ki to'q."
1062,"Xa pu ju su ki je' chi xuxik, Xa k'oy xkiwachib'ej chik."
1063,"K'ate k'ut xeb'e chuwi' taq che' Ch'uti juyub', Nima juyub', Xeb'ek pa taq k'iche'laj."
1064,"Kewojon chik, Kisiloj chik chuq'ab' taq che'."
1065,"Keje' k'ut ki ch'akatajik Jun B'atz', Jun Chowen, Kumal Junajpu, Xb'alanke."
1066,Xa rumal ki nawal Ta xkib'ano.
1067,Ta xe'opon K'ut chi kochoch.
1068,Xecha' k'ut.
1069,"Xe'oponik Ruk' kati't, Ruk' pu ki chuch."
1070,"“Ix qati't naqi la' mi xkik'ulwachij ri qatz, Xa rax ki wach."
1071,"Mi xeb'ek keje' ri' e chikop chik,” Xecha' k'ut."
1072,"“We naqi la' mi xib'an Chike iwatz, Mi xiniq'alab'a', Mi pu xinich'iqib'a'."
1073,"Ma ta keje' xib'an Chike iwatz, Ix wi'y,” Xcha' ri ati't Chikech Junajpu, Xb'alanke."
1074,Xecha' chi k'ut chire kati't: “Mixb'isonik ix qati't.
1075,Xchiwil chik Ki wach Ri qatz.
1076,Xke'ulik.
1077,"Xere chi k'ut u tijowik Wa' chiwe, ix qati't."
1078,La qi mixtze'nik.
1079,"Qatija' na ki q'ij,” xecha' k'ut."
1080,"K'ate puch xkitikib'a' su'anik, Junajpu K'oy xkisu'aj."
1081,"K'ATE puch xeb'ixanik, Xesu'anik, Xeq'ojomanik."
1082,"Ta u k'amik ri ki su', Ki q'ojom."
1083,Ta xku'b'e' puch Ri kati't kuk'.
1084,"Ta xesu'anik, Xesik'ix pa su', Pa b'ix ta xub'i'naj."
1085,"Ri Junajpu K'oy, U b'i' su'."
1086,"Ta xe'ok k'u uloq Ri Jun B'atz', Jun Chowen, Kexajowik ta xe'ulik."
1087,"K'ate puch ta xmuqun ri ati't, Itzel ki wach xril ati't."
1088,"Ta xtze'nik, Mawi xukuy u tze' ati't."
1089,"Xa k'u ju su xeb'ek, Mawi xil chikiwach."
1090,"E yakatik, Xeb'e pa k'eche'laj."
1091,"“Naqi pa chib'ano, Ix qati't?"
1092,"Xa kaj mul xchiqatijo, Xa ox mul chik."
1093,"Xkeqasik'ij pa su', Pa b'ix."
1094,Qi chikuyu' i tze'.
1095,"Qatija' chi na,” Xecha' chik Junajpu, Xb'alanke."
1096,"K'ate xesu'an chik, Ta xe'ok chi uloq."
1097,"Kexajow chik, Xe'ul chik Chi u nik'ajal, U wa ja."
1098,"Xa wi kukus kakib'ano, Xa wi kakitaqchi'j Ri kati't Chi tze'."
1099,Lib'aj chi xtze'n chi Ri kati't.
1100,Qitzij tze'b'al ki wach Ri k'oy.
1101,"Chixiririk xe' ki pam, Chich'ilita xe' pu chuchi' ki k'u'x."
1102,"Ta xe'ok uloq, Are' k'ut k'i Chutze'j ati't."
1103,K'ate xeb'e chik pa taq juyub'.
1104,“Naqi pa qi chiqab'ano ix qati't?
1105,"Xere chi wa' rox mul chik xchiqatijo,” Xcha' ri Junajpu, Xb'alanke."
1106,"Xesu'an chik, Xe'ul chik."
1107,Kexajowik.
1108,Xa k'u chukuyuka' u tze' ri kati't.
1109,"Xe'aq'an k'u uloq, Chukatanaj tz'aq."
1110,"Kaqruxruj u chi', Tak ki wach, Mutzuma'q ki chi', Chik'imal ki chi'."
1111,"Ki wach mak'ama, Chikijoq'ij chike."
1112,"Ta xril chi k'ut ri ati't, K'ate xpoq'olij chi u tze' ri kati't."
1113,"Ma chi k'u xil chikiwach, Rumal u tze'b'al ati't."
1114,"“Xere wi k'u wa' ix qati't, Xkeqapixab'aj ub'ik.” Chu kaj mul k'ut Xesu'ax chik."
1115,Ma k'u xe'ul chik Chu kaj mul.
1116,Ju su xeb'ek pa k'eche'laj.
1117,Xecha' k'ut chire kati't: “Mi k'u xqatijo ix qati't.
1118,Mi nab'e xe'ulik.
1119,Mi pu xqatij chik ki sik'ixik.
1120,Mixb'ison k'ut.
1121,"Oj k'olik, Oj iwi'y."
1122,"Xa chiloq'oj ri qa chuch, Ix qati't."
1123,"Kena'b'ax ri qatz, Ta chuxoq."
1124,"Mi xekob'i'k, Mi pu xeb'i'najik Jun B'atz', Jun Chowen, Ke'uchaxik,” xecha' Ri Junajpu, Xb'alanke."
1125,"Xesik'ix k'ut rumal Ri aj su', Aj b'ix, Ri ojer winaq."
1126,"Are' puch chusik'ij, Ri aj tz'ib', Aj k'ot."
1127,"Ojer xechikopirik, E k'oy xe'uxik, Rumal xa xkinimarisaj kib', Xkiyoq' ri ki chaq'."
1128,"Keje' wi q'alab'il chi ki k'u'x, Keje' k'ut ki ma'ixik ri', Ta xesachik, Ri Jun B'atz', Jun Chowen."
1129,E chikop xe'uxik.
1130,"Are' k'ut e ramaq'elal, K'o kochoch chik."
1131,"Xa wi xere e aj su', E aj b'ix."
1132,"Nim chik xkib'ano, Ta xek'oje'ik Ruk' rati't, Ruk' pu ki chuch."
1133,"TA xkitikib'a' chi k'ut ki b'anoj, Ki k'utb'al kib', Chuwach kati't, Chuwach pu ki chuch."
1134,Nab'e xkib'ano ri ab'ix.
1135,"“Xa kojab'ixik, Ix qati't, Ix pu qa chuch,” xecha'."
1136,"“Mixb'isonik, oj k'olik, Oj iwi'y."
1137,"Oj ki k'exel Qatz,” Xecha' k'u ri Junajpu, Xb'alanke."
1138,"Ta xkik'am k'ut ki kaj, Ki mixk'ina' ki xokem, Xeb'ek ruk' jujun Ki wub' xkitelej, Xe'el chi kochoch."
1139,Ta xkipixab' k'u kati't chire U ya'ik ki wa.
1140,"“Chitik'oj na q'ij Chib'e ya' qa wa Ix qati't,” xecha'."
1141,"“Utz b'a la' ix wi'y,” Xcha' k'ut ri kati't."
1142,"K'ate k'ut xe'opon chiri', Ke'ab'ix wi."
1143,"Xa qi xkich'ikib'a' ri mixk'ina' pu ulew, Xa k'u qi chitajin ri mixk'ina' pu ulew, Xa k'u qi chitajin ri mixk'ina' chutukel."
1144,"Are' k'u ri ikaj, Xa wi chikich'ikib'a' chutolok' che', Xa wi chuq'ab' rib' che' chib'ek."
1145,"Chilajajik, Chib'ek Ronojel che', K'a'am."
1146,Kaqchakachoj chik Chiq'atoj che'.
1147,Chub'an ri xa juna ikaj.
1148,"Are' k'u ri mixk'ina' tzatz chiq'upuj, Mawi ajilan tum k'ixik kub'an ri xa jun chi mixk'ina', Mawi ajilan q'upuj."
1149,"Xa ch'uti juyub', Nima juyub' kab'ek."
1150,"Ta xkipixab'aj k'ut jun chikop, Xmukur u b'i'."
1151,Xkit'uyub'a' aq'anoq Chuwi' nima kuta'm.
1152,"Xecha' k'ut Junajpu, Xb'alanke: “Xa chawil ri qati't chipetik ya'ol qa wa, Ju su katoq'ik ta petoq."
1153,"K'ate k'ut chiqachap ri mixk'ina', Ruk' ikaj.” “Utz b'a la',” Xcha' k'u ri xmukur."
1154,Are' k'ut xa wub'anik chikib'ano.
1155,Ma na qitzij ab'ixik ta chikib'ano.
1156,"K'ate puch choq' ri xmukur, Anim k'ut kepetik."
1157,"Jun chichapo mixk'ina', Jun k'ut chichapow ri ikaj."
1158,"Chikipisla ki wi', Xaloq' chub'aqala' ulew pu q'ab'."
1159,"Ri jun xa keje' chutz'iloj u wach, Keje' ri' qitzij ab'ixom."
1160,"Are' k'u ri jun chik xaloq' chupuk'ij u web'al che' pu jolom, Keje' wi ri' qitzij q'atoj che'nel."
1161,"Ta xil rumal kati't, K'ate k'ut kewa'ik."
1162,Ma qitzij ab'ixik chikib'ano.
1163,Xaloq' chib'e ya'oq ki wa.
1164,Ta xeb'e k'ut chi kochoch.
1165,"“Qitzij mi xojkosik, Ix qati't,” Kecha' ke'oponik."
1166,"Xaloq' chikikikij, Chikiyuq puch, Kaqan, Ki q'ab' chuwach kati't."
1167,"Ta xeb'e chi k'ut chu ka q'ij, Xe'opon k'ut pa kab'ix."
1168,"K'is yakatajinaq chik ronojel che', K'a'am."
1169,Ta xe'oponik.
1170,“Apachinaq kojmich'owik?” Xecha' k'ut.
1171,"Are' k'ut keb'anow ri ronojel ch'uti chikop, Nima chikop: Koj, B'alam, Kej, Umul, Yak, Utiw, Aq, Sis, Ch'uti tz'ikin, Nima tz'ikin."
1172,"Are' xeb'anowik, Xa jun aq'ab' xkib'ano."
1173,K'ate chi k'ut xkitikib'a' chik ab'ixik.
1174,"Xa wi xub'an chi rib' ulew, Ruk' q'atoj che'."
1175,"Ta xk'am chi k'u ki na'oj chiri' pa q'atoj che', Pa q'upuj puch."
1176,"Ana wi chi na kab'ano ulo, Laqi ta chiqariqo,” Xecha' k'ut."
1177,Ta xk'am ki na'oj.
1178,Xe'opon chi k'ut chi ja.
1179,"Nima k'im chik, Nima k'eche'laj chi puch, Ri qab'ix, Ta xojopon mier ix qati't,” Xecha' k'ut chire kati't, Chire pu ki chuch."
1180,"“Xkojb'e k'ut, Xchiqawaraj, Rumal mawi utz kab'an chiqe,” Xecha'."
1181,"K'ate k'ut xeb'atz'onik, K'ate k'ut ki b'ik chik pa ki q'atoj che'."
1182,"Chiri' k'ut xematzeje' wi, E muqumuxinaq chik chiri'."
1183,"Xa jun xkisep wi kib', Ronojel ch'uti chikop, Nima chikop."
1184,Are' puch tik'il u k'u'x aq'ab' ta xepetik.
1185,Xech'awije'ik konojel ta xepetik.
1186,"Are' ki ch'ab'al ri': “Yaklin che', Yaklin k'a'am,” Xecha' ta xepetik."
1187,"Keneb'eb'ik xe' che', Xe' k'a'am."
1188,"Ta xeyopijik, Ta xek'utun k'u chikiwach."
1189,"Are' k'ut u nab'e ri koj, B'alam."
1190,"Xraj k'u ki chapo, Mawi xuya' rib'."
1191,"Ta xyopij chik kej, Umul."
1192,"Xa k'u chu je' xkichap wi, Xa k'u xq'upuq'ub'."
1193,Kanajoq u je' kej pa ki q'ab' Ta xuk'am ri u je' kej.
1194,"Ruk' u je' umul, Ri' xskataq ki je'."
1195,"Ma k'u xkiya' kib' ri yak, Utiw, Aq, Sis."
1196,"Xe'ik'owik, Konojel chikop, Chikiwach ri Junajpu, Xb'alanke."
1197,"Chik'atat chi k'ut ki k'u'x, Rumal ri' maja b'i xkichapo."
1198,"Xpe k'u ri' jun chik, U xam b'e chik, Katzotzotik Ta xpetik."
1199,"K'ate k'ut xkik'atej, Xkise k'ut pa k'at ri ch'o."
1200,"K'ate puch xkichapo, Xkiyotej puch chirij u wi'."
1201,Xraj ki b'iyo.
1202,Xkiporoj u je' chuwi' q'aq'.
1203,"Ta xuk'am ri u je' ch'o, Maja b'i rismal u je'."
1204,"Are' nay pu u b'aq' u wach, Ta xraj b'iyik kumal k'ajolab', Ri Junajpu, Xb'alanke."
1205,“Ma ta kikamik iwumal.
1206,"Mawi are' i patan ri ab'ixik K'o iwe,” xcha' ri' ri ch'o."
1207,“Apa k'o wi qe?
1208,"Chab'ij na k'ut,” Xecha' k'u ri k'ajolab' chire ch'o."
1209,“La kinitzoqopij ta na b'a la'?
1210,"K'o nu tzij chi nu pam, K'ate k'ut chinb'ij chiwe, Chiya' ta na sqi'n wecha',” xcha' ri ch'o."
1211,“K'ate chiqaya'o awecha'.
1212,"Chab'ij na,” xuchaxik."
1213,“Utz b'a la'.
1214,"Are' b'a ri rech i qajaw, Ri Jun Junajpu, Wuqub' Junajpu u b'i', Ri xekam chi Xib'alb'a."
1215,K'o k'u kanoq Ri ketz'ab'al.
1216,"Xekel, Kanoq chuwi' ja: Ri ki b'ate, Ki pach' q'ab', Ki kik' puch."
1217,"Xa mawi kak'ut chiwach Rumal iwati't, Rumal ri' are' xkam wi i qajaw.” “Ma qitzij aweta'm?” Xecha' k'u ri k'ajolab' chire ch'o."
1218,"Nim xki'kot ki k'u'x ta xkita'o u tzijel kik', Ta xub'ij ch'o."
1219,"Ta xkiya' k'ut recha' ch'o, Are' k'u ri recha': Ri ixim, Sakil, Ik, Kinaq', Peq, Kakaw."
1220,“Are' k'ut Awech ri'.
