doc_id,para_num,sent_num
4136,102,33
4137,102,34
4138,102,35
4139,103,0
4140,103,1
4141,103,2
4142,103,3
4143,103,4
4144,103,5
4145,103,6
4146,103,7
4147,103,8
4148,103,9
4149,103,10
4150,103,11
4151,103,12
4152,103,13
4153,103,14
4154,103,15
4155,103,16
4156,103,17
4157,103,18
4158,103,19
4159,103,20
4160,103,21
4161,103,22
4162,103,23
4163,103,24
4164,103,25
4165,103,26
4166,103,27
4167,103,28
4168,103,29
4169,103,30
4170,103,31
4171,103,32
4172,103,33
4173,103,34
4174,103,35
4175,103,36
4176,103,37
4177,103,38
4178,103,39
4179,103,40
4180,103,41
4181,103,42
4182,103,43
4183,103,44
4184,103,45
4185,103,46
4186,103,47
4187,103,48
4188,103,49
4189,103,50
4190,103,51
4191,103,52
4192,103,53
4193,103,54
4194,103,55
4195,103,56
4196,103,57
4197,103,58
4198,103,59
4199,103,60
4200,103,61
4201,103,62
4202,103,63
4203,103,64
4204,103,65
4205,103,66
4206,103,67
4207,103,68
4208,103,69
4209,103,70
4210,103,71
4211,103,72
4212,103,73
4213,103,74
4214,103,75
4215,103,76
4216,103,77
4217,103,78
4218,103,79
4219,103,80
4220,103,81
4221,103,82
4222,103,83
4223,103,84
4224,103,85
4225,103,86
4226,103,87
4227,103,88
4228,103,89
4229,103,90
4230,103,91
4231,103,92
4232,103,93
4233,103,94
4234,103,95
4235,103,96
4236,103,97
4237,103,98
4238,103,99
4239,103,100
4240,103,101
4241,103,102
4242,103,103
4243,103,104
4244,103,105
4245,103,106
4246,103,107
4247,103,108
4248,103,109
4249,103,110
4250,103,111
4251,103,112
4252,103,113
4253,103,114
4254,103,115
4255,103,116
4256,103,117
4257,103,118
4258,103,119
4259,103,120
4260,104,0
4261,104,1
4262,104,2
4263,104,3
4264,104,4
4265,104,5
4266,104,6
4267,104,7
4268,104,8
4269,104,9
4270,104,10
4271,104,11
4272,104,12
4273,105,0
4274,105,1
4275,105,2
4276,105,3
4277,105,4
4278,105,5
4279,105,6
4280,105,7
4281,105,8
4282,105,9
4283,105,10
4284,105,11
4285,105,12
4286,105,13
4287,105,14
4288,105,15
4289,105,16
4290,105,17
4291,105,18
4292,105,19
4293,105,20
4294,105,21
4295,105,22
4296,105,23
4297,105,24
4298,105,25
4299,105,26
4300,105,27
4301,105,28
4302,105,29
4303,105,30
4304,105,31
4305,105,32
4306,105,33
4307,105,34
4308,105,35
4309,105,36
4310,105,37
4311,105,38
4312,105,39
4313,105,40
4314,105,41
4315,105,42
4316,105,43
4317,105,44
4318,105,45
4319,105,46
4320,105,47
4321,105,48
4322,105,49
4323,105,50
4324,105,51
4325,105,52
4326,105,53
4327,105,54
4328,105,55
4329,105,56
4330,105,57
4331,105,58
4332,105,59
4333,105,60
4334,105,61
4335,105,62
4336,105,63
4337,105,64
4338,105,65
4339,105,66
4340,105,67
4341,105,68
4342,105,69
4343,105,70
4344,105,71
4345,105,72
4346,105,73
4347,105,74
4348,105,75
4349,105,76
4350,105,77
4351,105,78
4352,105,79
4353,105,80
4354,105,81
4355,105,82
4356,105,83
4357,105,84
4358,105,85
4359,105,86
4360,105,87
4361,105,88
4362,105,89
4363,105,90
4364,105,91
4365,105,92
4366,105,93
4367,105,94
4368,105,95
4369,105,96
4370,105,97
4371,105,98
4372,106,0
4373,106,1
4374,106,2
4375,106,3
4376,106,4
4377,106,5
4378,106,6
4379,106,7
4380,106,8
4381,106,9
4382,106,10
4383,106,11
4384,106,12
4385,106,13
4386,107,0
4387,107,1
4388,107,2
4389,107,3
4390,107,4
4391,107,5
4392,107,6
4393,107,7
4394,107,8
4395,107,9
4396,107,10
4397,107,11
4398,107,12
4399,107,13
4400,107,14
4401,107,15
4402,107,16
4403,107,17
4404,107,18
4405,107,19
4406,107,20
4407,107,21
4408,107,22
4409,107,23
4410,107,24
4411,107,25
4412,107,26
4413,107,27
4414,107,28
4415,107,29
4416,107,30
4417,107,31
4418,107,32
4419,107,33
4420,107,34
4421,107,35
4422,107,36
4423,107,37
4424,107,38
4425,107,39
4426,107,40
4427,107,41
4428,107,42
4429,107,43
4430,107,44
4431,107,45
4432,107,46
4433,107,47
4434,107,48
4435,107,49
4436,107,50
4437,107,51
4438,107,52
4439,107,53
4440,107,54
4441,107,55
4442,107,56
4443,107,57
4444,107,58
4445,107,59
4446,107,60
4447,107,61
4448,107,62
4449,107,63
4450,107,64
4451,107,65
4452,107,66
4453,107,67
4454,107,68
4455,107,69
4456,107,70
4457,107,71
4458,107,72
4459,107,73
4460,107,74
4461,107,75
4462,107,76
4463,107,77
4464,107,78
4465,107,79
4466,107,80
4467,107,81
4468,107,82
4469,107,83
4470,107,84
4471,107,85
4472,107,86
4473,107,87
4474,107,88
4475,107,89
4476,107,90
4477,107,91
4478,107,92
4479,107,93
4480,107,94
4481,107,95
4482,107,96
4483,107,97
4484,107,98
4485,107,99
4486,107,100
4487,107,101
4488,107,102
4489,108,0
4490,108,1
4491,108,2
4492,108,3
4493,108,4
4494,108,5
4495,108,6
4496,108,7
4497,108,8
4498,108,9
4499,108,10
4500,108,11
4501,108,12
4502,108,13
4503,108,14
4504,108,15
4505,108,16
4506,108,17
4507,108,18
4508,108,19
4509,108,20
4510,108,21
4511,108,22
4512,108,23
4513,108,24
4514,108,25
4515,108,26
4516,108,27
4517,108,28
4518,108,29
4519,108,30
4520,108,31
4521,108,32
4522,108,33
4523,108,34
4524,108,35
4525,108,36
4526,108,37
4527,108,38
4528,108,39
4529,108,40
4530,108,41
4531,108,42
4532,108,43
4533,108,44
4534,108,45
4535,108,46
4536,108,47
4537,108,48
4538,108,49
4539,108,50
4540,108,51
4541,108,52
4542,108,53
4543,108,54
4544,108,55
4545,109,0
4546,109,1
4547,109,2
4548,109,3
4549,109,4
4550,109,5
4551,109,6
4552,109,7
4553,109,8
4554,109,9
4555,109,10
4556,109,11
4557,109,12
4558,109,13
4559,109,14
4560,109,15
4561,109,16
4562,109,17
4563,109,18
4564,109,19
4565,109,20
4566,109,21
4567,109,22
4568,109,23
4569,109,24
4570,109,25
4571,109,26
4572,109,27
4573,109,28
4574,109,29
4575,109,30
4576,109,31
4577,109,32
4578,109,33
4579,109,34
4580,110,0
4581,110,1
4582,110,2
4583,110,3
4584,110,4
4585,110,5
4586,110,6
4587,110,7
4588,110,8
4589,110,9
4590,110,10
4591,110,11
4592,110,12
4593,110,13
4594,110,14
4595,110,15
4596,110,16
4597,110,17
4598,110,18
4599,110,19
4600,110,20
4601,110,21
4602,110,22
4603,110,23
4604,110,24
4605,110,25
4606,111,0
4607,111,1
4608,111,2
4609,111,3
4610,111,4
4611,111,5
4612,111,6
4613,111,7
4614,111,8
4615,111,9
4616,111,10
4617,111,11
4618,111,12
4619,111,13
4620,111,14
4621,111,15
4622,111,16
4623,111,17
4624,111,18
4625,111,19
4626,111,20
4627,111,21
4628,111,22
4629,111,23
4630,111,24
4631,111,25
4632,111,26
4633,111,27
4634,111,28
4635,111,29
4636,111,30
4637,111,31
4638,111,32
4639,111,33
4640,111,34
4641,111,35
4642,111,36
4643,111,37
4644,111,38
4645,111,39
4646,111,40
4647,111,41
4648,111,42
4649,111,43
4650,111,44
4651,111,45
4652,111,46
4653,111,47
4654,111,48
4655,111,49
4656,111,50
4657,111,51
4658,111,52
4659,111,53
4660,111,54
4661,111,55
4662,111,56
4663,111,57
4664,111,58
4665,111,59
4666,111,60
4667,111,61
4668,111,62
4669,111,63
4670,111,64
4671,111,65
4672,111,66
4673,111,67
4674,111,68
4675,111,69
4676,111,70
4677,111,71
4678,111,72
4679,111,73
4680,111,74
4681,111,75
4682,111,76
4683,111,77
4684,111,78
4685,111,79
4686,111,80
4687,111,81
4688,111,82
4689,111,83
4690,111,84
4691,111,85
4692,111,86
4693,111,87
4694,111,88
4695,111,89
4696,111,90
4697,111,91
4698,111,92
4699,111,93
4700,111,94
4701,111,95
4702,111,96
4703,111,97
4704,111,98
4705,111,99
4706,111,100
4707,111,101
4708,111,102
4709,111,103
4710,111,104
4711,111,105
4712,111,106
4713,111,107
4714,111,108
4715,111,109
4716,111,110
4717,111,111
4718,111,112
4719,111,113
4720,111,114
4721,111,115
4722,111,116
4723,111,117
4724,111,118
4725,111,119
4726,111,120
4727,111,121
4728,111,122
4729,111,123
4730,111,124
4731,111,125
4732,111,126
4733,111,127
4734,111,128
4735,111,129
4736,111,130
4737,111,131
4738,111,132
4739,111,133
4740,111,134
4741,111,135
4742,111,136
4743,111,137
4744,111,138
4745,111,139
4746,111,140
4747,112,0
4748,112,1
4749,112,2
4750,112,3
4751,112,4
4752,112,5
4753,112,6
4754,112,7
4755,112,8
4756,112,9
4757,112,10
4758,112,11
4759,112,12
4760,112,13
4761,112,14
4762,112,15
4763,113,0
4764,113,1
4765,114,0
4766,114,1
4767,114,2
4768,114,3
4769,114,4
4770,114,5
4771,114,6
4772,114,7
4773,114,8
4774,114,9
4775,114,10
4776,114,11
4777,114,12
4778,114,13
4779,114,14
4780,114,15
4781,114,16
4782,114,17
4783,114,18
4784,114,19
4785,114,20
4786,114,21
4787,114,22
4788,114,23
4789,114,24
4790,114,25
4791,114,26
4792,114,27
4793,114,28
4794,114,29
4795,114,30
4796,114,31
4797,114,32
4798,114,33
4799,114,34
4800,114,35
4801,114,36
4802,114,37
4803,114,38
4804,114,39
4805,114,40
4806,114,41
4807,114,42
4808,114,43
4809,114,44
4810,114,45
4811,114,46
4812,114,47
4813,114,48
4814,114,49
4815,114,50
4816,114,51
4817,114,52
4818,114,53
4819,114,54
4820,114,55
4821,114,56
4822,114,57
4823,114,58
4824,114,59
4825,114,60
4826,114,61
4827,115,0
4828,115,1
4829,115,2
4830,115,3
4831,115,4
4832,115,5
4833,115,6
4834,115,7
4835,115,8
4836,115,9
4837,115,10
4838,115,11
4839,115,12
4840,115,13
4841,115,14
4842,115,15
4843,116,0
4844,116,1
4845,116,2
4846,116,3
4847,116,4
4848,116,5
4849,116,6
4850,116,7
4851,116,8
4852,116,9
4853,116,10
4854,116,11
4855,116,12
4856,116,13
4857,116,14
4858,116,15
4859,116,16
4860,116,17
4861,116,18
4862,116,19
4863,116,20
4864,116,21
4865,116,22
4866,116,23
4867,116,24
4868,116,25
4869,116,26
4870,116,27
4871,116,28
4872,116,29
4873,116,30
4874,117,0
4875,117,1
4876,117,2
4877,117,3
4878,117,4
4879,117,5
4880,117,6
4881,117,7
4882,117,8
4883,117,9
4884,117,10
4885,117,11
4886,117,12
4887,117,13
4888,117,14
4889,117,15
4890,117,16
4891,117,17
4892,117,18
4893,117,19
4894,117,20
4895,117,21
4896,117,22
4897,117,23
4898,117,24
4899,117,25
4900,117,26
4901,117,27
4902,117,28
4903,117,29
4904,117,30
4905,117,31
4906,117,32
4907,117,33
4908,117,34
4909,117,35
4910,117,36
4911,117,37
4912,118,0
4913,118,1
4914,118,2
4915,118,3
4916,118,4
4917,118,5
4918,118,6
4919,118,7
4920,118,8
4921,118,9
4922,118,10
4923,118,11
4924,118,12
4925,118,13
4926,118,14
4927,118,15
4928,118,16
4929,118,17
4930,118,18
4931,118,19
4932,118,20
4933,118,21
4934,118,22
4935,118,23
4936,118,24
4937,118,25
4938,118,26
4939,118,27
4940,118,28
4941,118,29
4942,118,30
4943,118,31
4944,118,32
4945,118,33
4946,118,34
4947,118,35
4948,118,36
4949,118,37
4950,118,38
4951,118,39
4952,118,40
4953,118,41
4954,118,42
4955,118,43
4956,118,44
4957,118,45
4958,118,46
4959,118,47
4960,118,48
4961,118,49
4962,118,50
4963,118,51
4964,118,52
4965,118,53
4966,118,54
4967,118,55
4968,118,56
4969,118,57
4970,119,0
4971,119,1
4972,119,2
4973,119,3
4974,119,4
4975,119,5
4976,119,6
4977,119,7
4978,119,8
4979,119,9
4980,119,10
4981,119,11
4982,119,12
4983,119,13
4984,119,14
4985,119,15
4986,119,16
4987,119,17
4988,119,18
4989,119,19
4990,119,20
4991,119,21
4992,119,22
4993,119,23
4994,119,24
4995,119,25
4996,119,26
4997,119,27
4998,119,28
4999,119,29
5000,119,30
5001,119,31
5002,119,32
5003,119,33
5004,119,34
5005,119,35
5006,119,36
5007,119,37
5008,119,38
5009,119,39
5010,119,40
5011,119,41
5012,119,42
5013,119,43
5014,119,44
5015,119,45
5016,119,46
5017,119,47
5018,119,48
5019,119,49
5020,119,50
5021,119,51
5022,119,52
5023,119,53
5024,119,54
5025,119,55
5026,119,56
5027,119,57
5028,119,58
5029,119,59
5030,119,60
5031,119,61
5032,119,62
5033,119,63
5034,119,64
5035,119,65
5036,119,66
5037,119,67
5038,119,68
5039,119,69
5040,119,70
5041,119,71
5042,119,72
5043,119,73
5044,119,74
5045,119,75
5046,119,76
5047,119,77
5048,119,78
5049,119,79
5050,119,80
5051,119,81
5052,119,82
5053,119,83
5054,119,84
5055,119,85
5056,119,86
5057,119,87
5058,119,88
5059,119,89
5060,119,90
5061,119,91
5062,119,92
5063,119,93
5064,119,94
5065,119,95
5066,119,96
5067,119,97
5068,119,98
5069,119,99
5070,120,0
5071,120,1
5072,120,2
5073,120,3
5074,120,4
5075,120,5
5076,120,6
5077,120,7
5078,120,8
5079,120,9
5080,120,10
5081,120,11
5082,120,12
5083,120,13
5084,120,14
5085,120,15
5086,120,16
5087,120,17
5088,120,18
5089,120,19
5090,121,0
5091,121,1
5092,121,2
5093,121,3
5094,121,4
5095,121,5
5096,121,6
5097,121,7
5098,121,8
5099,121,9
5100,121,10
5101,121,11
5102,121,12
5103,121,13
5104,121,14
5105,121,15
5106,121,16
5107,121,17
5108,121,18
5109,121,19
5110,121,20
5111,121,21
5112,121,22
5113,121,23
5114,121,24
5115,121,25
5116,121,26
5117,121,27
5118,121,28
5119,121,29
5120,121,30
5121,121,31
5122,121,32
5123,121,33
5124,121,34
5125,121,35
5126,121,36
5127,121,37
5128,121,38
5129,121,39
5130,121,40
5131,121,41
5132,121,42
5133,122,0
5134,122,1
5135,122,2
5136,122,3
5137,122,4
5138,122,5
5139,122,6
5140,122,7
5141,122,8
5142,122,9
5143,122,10
5144,122,11
5145,122,12
5146,122,13
5147,122,14
5148,122,15
5149,122,16
5150,122,17
5151,122,18
5152,122,19
5153,122,20
5154,122,21
5155,122,22
5156,122,23
5157,122,24
5158,122,25
5159,122,26
5160,122,27
5161,122,28
5162,122,29
5163,122,30
5164,122,31
5165,122,32
5166,122,33
5167,122,34
5168,122,35
5169,122,36
5170,122,37
5171,122,38
5172,122,39
5173,122,40
5174,122,41
5175,122,42
5176,122,43
5177,122,44
5178,122,45
5179,122,46
5180,123,0
5181,123,1
5182,123,2
5183,123,3
5184,123,4
5185,123,5
5186,123,6
5187,123,7
5188,123,8
5189,123,9
5190,123,10
5191,123,11
5192,123,12
5193,123,13
5194,123,14
5195,123,15
5196,123,16
5197,123,17
5198,123,18
5199,123,19
5200,123,20
5201,123,21
5202,123,22
5203,123,23
5204,123,24
5205,123,25
5206,123,26
5207,123,27
5208,123,28
5209,123,29
5210,123,30
5211,123,31
5212,123,32
5213,123,33
5214,123,34
5215,123,35
5216,123,36
5217,123,37
5218,123,38
5219,123,39
5220,123,40
5221,123,41
5222,123,42
5223,123,43
5224,123,44
5225,123,45
5226,123,46
5227,123,47
5228,123,48
5229,123,49
5230,123,50
5231,123,51
5232,123,52
5233,123,53
5234,123,54
5235,123,55
5236,123,56
5237,123,57
5238,123,58
5239,123,59
5240,123,60
5241,123,61
5242,123,62
5243,123,63
5244,123,64
5245,123,65
5246,123,66
5247,123,67
5248,123,68
5249,123,69
5250,123,70
5251,124,0
5252,124,1
5253,124,2
5254,124,3
5255,124,4
5256,124,5
5257,124,6
5258,124,7
5259,124,8
5260,124,9
5261,124,10
5262,124,11
5263,124,12
5264,124,13
5265,124,14
5266,125,0
5267,125,1
5268,125,2
5269,125,3
5270,125,4
5271,125,5
5272,125,6
5273,125,7
5274,125,8
5275,125,9
5276,125,10
5277,125,11
5278,125,12
5279,125,13
5280,125,14
5281,125,15
5282,125,16
5283,126,0
5284,126,1
5285,126,2
5286,126,3
5287,126,4
5288,126,5
5289,126,6
5290,126,7
5291,126,8
5292,126,9
5293,126,10
5294,126,11
5295,126,12
5296,126,13
5297,126,14
5298,126,15
5299,126,16
5300,126,17
5301,126,18
5302,126,19
5303,126,20
5304,126,21
5305,126,22
5306,126,23
5307,126,24
5308,126,25
5309,126,26
5310,126,27
5311,126,28
5312,126,29
5313,126,30
5314,127,0
5315,127,1
5316,127,2
5317,127,3
5318,127,4
5319,127,5
5320,127,6
5321,127,7
5322,127,8
5323,127,9
5324,127,10
5325,127,11
5326,127,12
5327,127,13
5328,127,14
5329,127,15
5330,127,16
5331,127,17
5332,127,18
5333,127,19
5334,127,20
5335,127,21
5336,127,22
5337,127,23
5338,127,24
5339,127,25
5340,127,26
5341,127,27
5342,127,28
5343,127,29
5344,127,30
5345,127,31
5346,127,32
5347,127,33
5348,127,34
5349,127,35
5350,127,36
5351,127,37
5352,127,38
5353,127,39
5354,127,40
5355,127,41
5356,127,42
5357,127,43
5358,127,44
5359,127,45
5360,127,46
5361,127,47
5362,127,48
5363,127,49
5364,127,50
5365,127,51
5366,127,52
5367,127,53
5368,127,54
5369,127,55
5370,127,56
5371,127,57
5372,127,58
5373,127,59
5374,127,60
5375,127,61
5376,127,62
5377,128,0
5378,128,1
5379,128,2
5380,128,3
5381,128,4
5382,128,5
5383,128,6
5384,128,7
5385,128,8
5386,128,9
5387,128,10
5388,128,11
5389,128,12
5390,128,13
5391,128,14
5392,128,15
5393,128,16
5394,128,17
5395,128,18
5396,128,19
5397,128,20
5398,128,21
5399,128,22
5400,128,23
5401,128,24
5402,128,25
5403,128,26
5404,128,27
5405,128,28
5406,128,29
5407,128,30
5408,128,31
5409,128,32
5410,128,33
5411,128,34
5412,129,0
5413,129,1
5414,129,2
5415,129,3
5416,129,4
5417,129,5
5418,129,6
5419,129,7
5420,129,8
5421,129,9
5422,129,10
5423,129,11
5424,129,12
5425,129,13
5426,129,14
5427,129,15
5428,129,16
5429,129,17
5430,129,18
5431,129,19
5432,129,20
5433,129,21
5434,129,22
5435,129,23
5436,129,24
5437,129,25
5438,129,26
5439,129,27
5440,129,28
5441,129,29
5442,129,30
5443,129,31
5444,129,32
5445,129,33
5446,129,34
5447,129,35
5448,129,36
5449,129,37
5450,129,38
5451,129,39
5452,129,40
5453,129,41
5454,129,42
5455,129,43
5456,129,44
5457,129,45
5458,129,46
5459,129,47
5460,129,48
5461,129,49
5462,129,50
5463,129,51
5464,129,52
5465,129,53
5466,129,54
5467,129,55
5468,129,56
5469,129,57
5470,129,58
5471,129,59
5472,129,60
5473,129,61
5474,129,62
5475,129,63
5476,129,64
5477,129,65
5478,129,66
5479,129,67
5480,129,68
5481,129,69
5482,129,70
5483,129,71
5484,129,72
5485,129,73
5486,129,74
5487,129,75
5488,129,76
5489,129,77
5490,129,78
5491,129,79
5492,129,80
5493,129,81
5494,129,82
5495,129,83
5496,129,84
5497,129,85
5498,129,86
5499,129,87
5500,129,88
5501,129,89
5502,129,90
5503,129,91
5504,129,92
5505,129,93
5506,129,94
5507,129,95
5508,129,96
5509,129,97
5510,129,98
5511,129,99
5512,129,100
5513,129,101
5514,129,102
5515,129,103
5516,129,104
5517,129,105
5518,129,106
5519,129,107
5520,129,108
5521,129,109
5522,129,110
5523,129,111
5524,129,112
5525,129,113
5526,129,114
5527,129,115
5528,129,116
5529,129,117
5530,129,118
5531,129,119
5532,129,120
5533,129,121
5534,129,122
5535,129,123
5536,129,124
5537,129,125
5538,129,126
5539,129,127
5540,129,128
5541,129,129
5542,129,130
5543,129,131
5544,129,132
5545,129,133
5546,129,134
5547,129,135
5548,129,136
5549,129,137
5550,129,138
5551,129,139
5552,129,140
5553,129,141
5554,129,142
5555,129,143
5556,129,144
5557,129,145
5558,129,146
5559,129,147
5560,129,148
5561,129,149
5562,129,150
5563,129,151
5564,129,152
5565,129,153
5566,129,154
5567,129,155
5568,129,156
5569,129,157
5570,129,158
5571,129,159
5572,129,160
5573,129,161
5574,129,162
5575,129,163
5576,129,164
5577,129,165
5578,129,166
5579,129,167
5580,129,168
5581,129,169
5582,129,170
5583,129,171
5584,129,172
5585,129,173
5586,129,174
5587,129,175
5588,129,176
5589,129,177
5590,129,178
5591,129,179
5592,129,180
5593,129,181
5594,129,182
5595,129,183
5596,129,184
5597,129,185
5598,129,186
5599,129,187
5600,129,188
5601,129,189
5602,129,190
5603,129,191
5604,129,192
5605,129,193
5606,129,194
5607,129,195
5608,130,0
5609,130,1
5610,130,2
5611,130,3
5612,130,4
5613,130,5
5614,130,6
5615,130,7
5616,130,8
5617,130,9
5618,130,10
5619,130,11
5620,130,12
5621,130,13
5622,130,14
5623,130,15
5624,130,16
5625,130,17
5626,130,18
5627,130,19
5628,130,20
5629,130,21
5630,130,22
5631,130,23
5632,130,24
5633,130,25
5634,130,26
5635,130,27
5636,130,28
5637,130,29
5638,130,30
5639,130,31
5640,130,32
5641,130,33
5642,130,34
5643,130,35
5644,130,36
5645,130,37
5646,130,38
5647,130,39
5648,130,40
5649,130,41
5650,130,42
5651,130,43
5652,130,44
5653,130,45
5654,130,46
5655,130,47
5656,130,48
5657,131,0
5658,131,1
5659,131,2
5660,131,3
5661,131,4
5662,131,5
5663,131,6
5664,131,7
5665,131,8
5666,131,9
5667,131,10
5668,131,11
5669,132,0
5670,132,1
5671,132,2
5672,132,3
5673,132,4
5674,132,5
5675,132,6
5676,132,7
5677,132,8
5678,132,9
5679,132,10
5680,132,11
5681,132,12
5682,133,0
5683,133,1
5684,133,2
5685,133,3
5686,133,4
5687,133,5
5688,133,6
5689,133,7
5690,134,0
5691,134,1
5692,134,2
5693,134,3
5694,134,4
5695,134,5
5696,134,6
5697,134,7
5698,134,8
5699,134,9
5700,134,10
5701,134,11
5702,134,12
5703,134,13
5704,134,14
5705,134,15
5706,134,16
5707,134,17
5708,134,18
5709,134,19
5710,134,20
5711,135,0
5712,135,1
5713,135,2
5714,135,3
5715,135,4
5716,135,5
5717,135,6
5718,135,7
5719,135,8
5720,135,9
5721,135,10
5722,135,11
5723,135,12
5724,135,13
5725,136,0
5726,136,1
5727,136,2
5728,136,3
5729,136,4
5730,136,5
5731,136,6
5732,136,7
5733,136,8
5734,136,9
5735,136,10
5736,136,11
5737,136,12
5738,136,13
5739,136,14
5740,136,15
5741,136,16
5742,136,17
5743,136,18
5744,136,19
5745,136,20
5746,136,21
5747,136,22
5748,136,23
5749,136,24
5750,136,25
5751,136,26
5752,136,27
5753,136,28
5754,136,29
5755,136,30
5756,136,31
5757,136,32
5758,136,33
5759,136,34
5760,136,35
5761,136,36
5762,136,37
5763,136,38
5764,136,39
5765,136,40
5766,136,41
5767,137,0
5768,137,1
5769,137,2
5770,137,3
5771,137,4
5772,137,5
5773,137,6
5774,137,7
5775,137,8
5776,137,9
5777,137,10
5778,137,11
5779,137,12
5780,137,13
5781,137,14
5782,137,15
5783,137,16
5784,137,17
5785,137,18
5786,137,19
5787,137,20
5788,137,21
5789,137,22
5790,137,23
5791,137,24
5792,137,25
5793,137,26
5794,137,27
5795,137,28
5796,137,29
5797,137,30
5798,137,31
5799,137,32
5800,137,33
5801,137,34
5802,137,35
5803,137,36
5804,137,37
5805,137,38
5806,137,39
5807,137,40
5808,137,41
5809,137,42
5810,137,43
5811,137,44
5812,137,45
5813,137,46
5814,137,47
5815,137,48
5816,137,49
5817,137,50
5818,137,51
5819,137,52
5820,137,53
5821,138,0
5822,138,1
5823,138,2
5824,138,3
5825,138,4
5826,138,5
5827,138,6
5828,138,7
5829,138,8
5830,138,9
5831,138,10
5832,138,11
5833,138,12
5834,138,13
5835,138,14
5836,138,15
5837,138,16
5838,138,17
5839,138,18
5840,138,19
5841,138,20
5842,138,21
5843,138,22
5844,138,23
5845,138,24
5846,138,25
5847,138,26
5848,138,27
5849,138,28
5850,138,29
5851,138,30
5852,138,31
5853,138,32
5854,138,33
5855,138,34
5856,138,35
5857,138,36
5858,138,37
5859,138,38
5860,138,39
5861,138,40
5862,138,41
5863,138,42
5864,138,43
5865,138,44
5866,138,45
5867,138,46
5868,138,47
5869,138,48
5870,138,49
5871,138,50
5872,138,51
5873,138,52
5874,138,53
5875,138,54
5876,138,55
5877,138,56
5878,138,57
5879,138,58
5880,138,59
5881,138,60
5882,138,61
5883,138,62
5884,138,63
5885,138,64
5886,138,65
5887,138,66
5888,138,67
5889,138,68
5890,138,69
5891,138,70
5892,138,71
5893,138,72
5894,138,73
5895,138,74
5896,138,75
5897,138,76
5898,138,77
5899,138,78
5900,138,79
5901,138,80
5902,138,81
5903,138,82
5904,138,83
5905,138,84
5906,138,85
5907,138,86
5908,138,87
5909,138,88
5910,138,89
5911,138,90
5912,138,91
5913,138,92
5914,138,93
5915,138,94
5916,138,95
5917,138,96
5918,138,97
5919,138,98
5920,138,99
5921,138,100
5922,138,101
5923,138,102
5924,138,103
5925,138,104
5926,138,105
5927,138,106
5928,138,107
5929,138,108
5930,138,109
5931,138,110
5932,138,111
5933,138,112
5934,138,113
5935,138,114
5936,138,115
5937,138,116
5938,138,117
5939,138,118
5940,138,119
5941,138,120
5942,138,121
5943,138,122
5944,138,123
5945,138,124
5946,138,125
5947,138,126
5948,138,127
5949,138,128
5950,138,129
5951,138,130
5952,138,131
5953,138,132
5954,138,133
5955,138,134
5956,138,135
5957,138,136
5958,138,137
5959,138,138
5960,138,139
5961,138,140
5962,138,141
5963,138,142
5964,139,0
5965,139,1
5966,139,2
5967,139,3
5968,139,4
5969,139,5
5970,139,6
5971,139,7
5972,139,8
5973,139,9
5974,139,10
5975,139,11
5976,139,12
5977,139,13
5978,139,14
5979,139,15
5980,139,16
5981,139,17
5982,139,18
5983,139,19
5984,139,20
5985,139,21
5986,139,22
5987,139,23
5988,139,24
5989,139,25
5990,139,26
5991,139,27
5992,139,28
5993,139,29
5994,139,30
5995,139,31
5996,139,32
5997,139,33
5998,139,34
5999,139,35
6000,139,36
6001,139,37
6002,139,38
6003,139,39
6004,139,40
6005,139,41
6006,139,42
6007,139,43
6008,139,44
6009,139,45
6010,139,46
6011,139,47
6012,139,48
6013,139,49
6014,139,50
6015,139,51
6016,139,52
6017,139,53
6018,139,54
6019,139,55
6020,139,56
6021,139,57
6022,139,58
6023,139,59
6024,139,60
6025,139,61
6026,139,62
6027,139,63
6028,139,64
6029,139,65
6030,139,66
6031,139,67
6032,139,68
6033,139,69
6034,139,70
6035,139,71
6036,139,72
6037,139,73
6038,139,74
6039,139,75
6040,139,76
6041,139,77
6042,139,78
6043,139,79
6044,139,80
6045,139,81
6046,139,82
6047,139,83
6048,139,84
6049,139,85
6050,139,86
6051,139,87
6052,139,88
6053,139,89
6054,139,90
6055,139,91
6056,139,92
6057,139,93
6058,139,94
6059,139,95
6060,139,96
6061,139,97
6062,139,98
6063,139,99
6064,139,100
6065,139,101
6066,139,102
6067,139,103
6068,139,104
6069,139,105
6070,139,106
6071,139,107
6072,139,108
6073,139,109
6074,139,110
6075,139,111
6076,139,112
6077,139,113
6078,139,114
6079,139,115
6080,139,116
6081,139,117
6082,139,118
6083,139,119
6084,139,120
6085,139,121
6086,139,122
6087,139,123
6088,139,124
6089,139,125
6090,139,126
6091,139,127
6092,139,128
6093,139,129
6094,139,130
6095,139,131
6096,139,132
6097,139,133
6098,139,134
6099,139,135
6100,139,136
6101,139,137
6102,139,138
6103,139,139
6104,139,140
6105,139,141
6106,139,142
6107,139,143
6108,139,144
6109,139,145
6110,139,146
6111,139,147
6112,139,148
6113,139,149
6114,139,150
6115,139,151
6116,139,152
6117,139,153
6118,139,154
6119,139,155
6120,139,156
6121,139,157
6122,139,158
6123,139,159
6124,140,0
6125,140,1
6126,140,2
6127,140,3
6128,140,4
6129,140,5
6130,140,6
6131,140,7
6132,140,8
6133,140,9
