doc_id,parte,capit,sent_num
630,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",8
631,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",9
632,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",10
633,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",11
634,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",12
635,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",13
636,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",14
637,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",15
638,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",16
639,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",17
640,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",18
641,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",19
642,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",20
643,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",21
644,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",22
645,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",23
646,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",24
647,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",25
648,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",26
649,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",27
650,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",28
651,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",29
652,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",30
653,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",31
654,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",32
655,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",33
656,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",34
657,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",35
658,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",36
659,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",37
660,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",38
661,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",39
662,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",40
663,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",41
664,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",42
665,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",43
666,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",44
667,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",45
668,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",46
669,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",47
670,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",48
671,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",49
672,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",50
673,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",51
674,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",52
675,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",53
676,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",54
677,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",55
678,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",56
679,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",57
680,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",58
681,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",59
682,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",60
683,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",61
684,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",62
685,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",63
686,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",64
687,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",65
688,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",66
689,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",67
690,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",68
691,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",69
692,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",70
693,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",71
694,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",72
695,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",73
696,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",74
697,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",75
698,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",76
699,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",77
700,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",78
701,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",79
702,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",80
703,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",81
704,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",82
705,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",83
706,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",84
707,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",85
708,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",86
709,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",87
710,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",88
711,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",89
712,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",90
713,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",91
714,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",92
715,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",93
716,ROX,"WA CHI K'UTE UTZIJOXIK JUN Q'APOJ,",94
717,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",0
718,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",1
719,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",2
720,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",3
721,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",4
722,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",5
723,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",6
724,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",7
725,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",8
726,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",9
727,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",10
728,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",11
729,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",12
730,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",13
731,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",14
732,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",15
733,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",16
734,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",17
735,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",18
736,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",19
737,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",20
738,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",21
739,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",22
740,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",23
741,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",24
742,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",25
743,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",26
744,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",27
745,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",28
746,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",29
747,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",30
748,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",31
749,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",32
750,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",33
751,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",34
752,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",35
753,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",36
754,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",37
755,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",38
756,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",39
757,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",40
758,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",41
759,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",42
760,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",43
761,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",44
762,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",45
763,ROX,"ARE K'UTE K'O RI UCHUCH JUN B'ATZ', JUN CHOWEN,",46
764,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",0
765,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",1
766,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",2
767,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",3
768,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",4
769,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",5
770,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",6
771,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",7
772,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",8
773,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",9
774,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",10
775,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",11
776,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",12
777,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",13
778,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",14
779,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",15
780,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",16
781,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",17
782,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",18
783,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",19
784,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",20
785,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",21
786,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",22
787,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",23
788,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",24
789,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",25
790,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",26
791,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",27
792,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",28
793,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",29
794,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",30
795,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",31
796,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",32
797,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",33
798,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",34
799,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",35
800,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",36
801,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",37
802,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",38
803,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",39
804,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",40
805,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",41
806,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",42
807,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",43
808,ROX,"ARE CHIK XCHIQATZIJOJ KALAXIK JUNAJPU, SXB'ALANKE.",44
809,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",0
810,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",1
811,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",2
812,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",3
813,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",4
814,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",5
815,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",6
816,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",7
817,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",8
818,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",9
819,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",10
820,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",11
821,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",12
822,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",13
823,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",14
824,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",15
825,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",16
826,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",17
827,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",18
828,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",19
829,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",20
830,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",21
831,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",22
832,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",23
833,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",24
834,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",25
835,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",26
836,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",27
837,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",28
838,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",29
839,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",30
840,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",31
841,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",32
842,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",33
843,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",34
844,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",35
845,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",36
846,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",37
847,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",38
848,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",39
849,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",40
850,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",41
851,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",42
852,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",43
853,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",44
854,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",45
855,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",46
856,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",47
857,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",48
858,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",49
859,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",50
860,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",51
861,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",52
862,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",53
863,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",54
864,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",55
865,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",56
866,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",57
867,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",58
868,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",59
869,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",60
870,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",61
871,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",62
872,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",63
873,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",64
874,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",65
875,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",66
876,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",67
877,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",68
878,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",69
879,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",70
880,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",71
881,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",72
882,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",73
883,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",74
884,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",75
885,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",76
886,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",77
887,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",78
888,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",79
889,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",80
890,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",81
891,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",82
892,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",83
893,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",84
894,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",85
895,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",86
896,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",87
897,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",88
898,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",89
899,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",90
900,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",91
901,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",92
902,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",93
903,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",94
904,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",95
905,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",96
906,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",97
907,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",98
908,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",99
909,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",100
910,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",101
911,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",102
912,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",103
913,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",104
914,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",105
915,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",106
916,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",107
917,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",108
918,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",109
919,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",110
920,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",111
921,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",112
922,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",113
923,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",114
924,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",115
925,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",116
926,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",117
