doc_id,doc_str
646,Xawi k'eje ujolom we ki nim ajaw: xa utyojil utz wi uwach.
647,"are k'ut ta chikamik, chuxib'ij chi rij winaq rumal ub'aqil."
648,"K'eje k'ut xa uk'ajol k'eje ri uchub', uk'axaj, uk'oje'ik we uk'ajol ajaw; we puch uk'ajol na'ol, ajuchan."
649,"Xmachisach wi, chib'ek chitz'aqatajik, mawi chupel ma pu ma'ixel uwach ajaw, achij na'ol, ajuchan."
650,"Xaxi chikanajik ume'al, uk'ajol."
651,Ta chuxoq!
652,K'eje mixnub'an chawe.
653,Kataq'an k'ut chila' chuwach ulew.
654,"Mawi kakamik, katok pa tzij."
655,Ta chuxoq!
656,"Xcha' ri ujolom Jun Junajpu, Wuqub' Junajpu."
657,"Xawi kina'oj ta xkib'ano, are utzij Jun Raqan, Ch'ipi Kaqulja, Raxa Kaqulja chi kech."
658,"K'eje k'u utzalijik chik q'apoj chi rochoch, k'ya pixab' xb'ix chi rech."
659,Jusu k'u xwinaqir ral chi upam rumal ri xa chub'.
660,"Are k'ut kiwinaqirik Junajpu, Xb'alanke."
661,"Ta xopon k'ut chi rochoch ri q'apoj, xtz'aqat k'ut waqib' ik'."
662,"Ta xnawachil rumal uqajaw, ri Kuchumakik' ub'i' uqajaw."
663,K'ate puch unatajik q'apoj rumal uqajaw ta xil ri ral k'o chik.
664,"Ta xkikuch k'ut kina'oj konojel ajawab', Jun Kame, Wuqub' Kame ruk' ri Kuchumakik': -Are ri nume'al k'o chiral, ix ajawab', xa ujoxb'al.- Xcha' k'u ri Kuchumakik'."
665,Ta xoponik kuk' ajawab'.
666,"-Utz b'a la, chak'oto uchi' ri."
667,"Ta ma kub'ij chi pus k'ut, chi najt chib'epusu' wi.- Utz b'a la, alaq ajawab'.- Xcha' k'ut."
668,"k'ate k'ut xutz'onoj chi rech ume'al: -Apa ajchoq'e ri awal, k'o chapam at nume'al?"
669,Xcha' k'ut.
670,"-Maja b'i wal, lal nuqajaw; maja b'i achij, weta'm uwach.- Xcha' k'ut."
671,"-Utz b'a la, qitzij wi chi at joxol!"
672,"Che'k, chipusu, ix ajpop achij."
673,Chik'ama' uloq ri uk'ux chi upam tzel.
674,Chikik'ololej ajawab' wakamik.- Xe'uchax k'ut ri tukur.
675,"E kajib' ta xeb'ek: kitik'em ri tzel ta xeb'ek, kich'elem ri q'apoj, kuka'm ri saqi tok' pusb'al re."
676,-Mawi chutzinik kinikamisaj ix samajel rumal mawi nujoxb'al.
677,"Ri k'o chi nupam xaqi xwinaqirik, xere xb'e numayjaj ri ujolom Jun Junajpu, k'o chi pusb'al chaaj."
678,K'ek'e ta k'ut!
679,"Mawi kipus, ix samajel!"
680,Xcha' ri q'apoj ta xch'awik.
681,-Naki pa xchiqakoj uk'exel ri' k'ux?
682,"Mixb'ix uloq rumal aqajaw: Chik'am uloq ri uk'ux xchikitzololej ajawab', xchikitzaqix taj, xchikijunamwachij utz'aqik."
683,"Chanim chik'ama' uloq pa tzel, chik'olob'a qajoq uk'ux chi upam tzel."
684,Ma pa mixojuchax uloq!
685,Naki la k'ut xchiqaya' pa tzel?
686,Kaqaj ta nab'ek ma ta katkamik.- Xecha' k'u ri samajel.
687,- Utz b'a la!
688,mawi kech ri k'ux; ta chuxoq!
689,"ruk' mawi waral iwochoch chuxik, ma k'u xa chich'ij winaq chi kamik."
690,K'ate qitzij iwech ri qitzij joxol.
691,"K'ate nay pu rech Jun Kame, Wuqub' Kame; xa kik', xa jolomax rech."
692,"Ta chuxoq: are chik'at chuwach mawi are ri k'ux chik'at chuwach, ta chuxoq!"
693,Chikojo ri uwach che'.- Cha' k'ut ri q'apoj.
694,"Kaq k'ut uwa'l ri che' xelik, xk'ul pa tzel; k'ate puch xuwon rib', k' olokik xuxik; uk'exel uk'ux ta yitz' chi k'ut uwa'l kaq che'."
695,K'eje ri kik' uwa'l che' xelik uk'exel ukik'el.
696,Ta xuk'olo chila' ri kik' chi upam ri uwa'l kaq che'; k'eje k'u ri kik' rij xuxik kaqlujluj chik k'olom chi pa tzel.
697,Ta xq'up k'ut ri che' rumal q'apoj.
698,"Ch'u'j kaq che', chucha'xik."
699,"Are k'u ri kik' xub'ina'j rumal kik' jolomax, chucha'xik."
700,"-Chila' k'ut kixloq' ox wi, chuwach ulew k'o iwech chuxik.- Xcha' k'ut chi ke ri tukur."
701,"-Utz b'a la, at q'apoj!"
702,xqab'e b'a qawab'a aq'anoq.
703,"Xa qab'in apanoq, oj na qaya'ixtaj uwa uk'exewach ak'ux chi kiwach ajawab'."
704,Xecha' k'ut ri samajel.
705,"Ta xopon k'ut chi kiwach ajawab', ketzelewachin konojel: -Mawi xutzinik?"
706,Xcha' k'ut Jun Kame.
707,"-Mixutzinik, ix ajawab'."
708,"Wa na k'u uk'ux xe k'o pa tzel.- Utz b'a la, wila k'ut.- Xcha' k'u ri Jun Kame."
709,"Ta xuchuyej k'u aq'anoq, katurur rij chi komaj, kaqlujluj rij chi kik'."
710,"-Utz chi lu' uwach q'aq', chiya' chuwi q'aq'.- Xcha' k'ut Jun Kame."
711,k'ate puch xkichaq'ij chuwi q'aq'; k'ok' k'ut xkina' Xib'alb'a.
712,"Xe k'isyakataj uloq konojel, xech'ike chuwi: qitzij chi kus xkina'o ri usib'el kik'."
713,"Are k'ut e ch'ikichoj wi kanoq, ta xeb'e ri tukur, e wab'ay rech q'apoj."
714,Xukiya' aq'anoq chi jul chuwi ulew.
715,Xtzalij chi k'u qajoq ri wab'anel.
716,K'eje k'ut xech'akataj wi rajawal Xib'alb'a ri' rumal q'apoj xemoywachixik konojel.
717,"ta xul ri ixoq, Xkik' ub'i'."
718,"Ta xul k'ut ri ixoq Xkik' ruk' ri uchuch Jun B'atz', Jun Chowen, xk'o loq ral chi upam; xa sqaqi'n chik mawi keyakeyik ri Junajpu, Xb'alanke kib'i'."
719,"Ta xul k'u ri ixoq chi re ri ati't, xcha' k'u ri ixoq chi re ri ati't: -Mixinulik, lal chichu'; in alib' la, in puch alk'wal la, lal chichu'.- Xcha', ta xok uloq ruk' ri ati't."
720,-Apa katpe wi uloq?
721,K'o chi pa ri wal!
722,Ma pa xekamik chi Xib'alb'a?
723,"E k'u ka'ib' kanoq ketal, kitzijel puch: Jun B'atz', Jun Chowen kib'i'."
724,We awila katpe wi?
725,Katel ub'ik!
726,Xuchax ri q'apoj rumal ati't.
727,"-Xere la qitzij wi chi in alib' la, xk'o na re in k'o wi."
728,"Rech Jun Junajpu wa' uka'm, e k'aslik!"
729,"Mawi e kaminaq ri Jun Junajpu, Wuqub' Junajpu; xa uk'utb'al rib' saq mixkib'ano, lal walib'."
730,K'eje k'ut iwila ta chi loq uwach ri uka'm.- Xucha'xik ri ati't.
731,"Are k'ut keq'aq'al ri Jun B'atz', Jun chowen."
732,"Xa su, xa b'ix kakib'ano, xa tz'ib'anik xa pu k'otonik kichakij chi juta q'ij."
733,Are k'ut kub'ul wi uk'ux ri ati't.
734,Xcha' chi k'ut ati't: -Xmakawaj wi at ta walib'.
735,"Xa ajoxb'al ri k'o chapam, jat k'axtok!"
736,"Xekam wi wal, kab'ij.- Xcha' chi k'ut ri ati't."
737,-Qitzij ib'a re wa' kanub'ij: Utz b'a la at walib' kanuta'o .
738,"Jat b'a la, jak'ama' qecha' wi, chi qiwa'ej."
739,Ja jach'a jun chi nima k'at chipetik.
740,At na k'u walib' kanuta'o.- Xuchax k'ut ri q'apoj.
741,-Utz b'a la.- Xcha' k'ut.
742,K'ate puch ta xb'ek pa ab'ix.
743,"K'o wi kab'ix ri Jun B'atz', Jun Chowen; jokam ub'e'l kumal, xutaqej k'ut q'apoj, xopon puch chiri' pa ab'ix."
744,"Xa k'u ju wi ri ab'ix, xma k'o chi wi uka wi rox wi, xuwachela'm wi' uwach chi ju wi."
745,"Ta xk'is k'ut uk'ux ri q'apoj: -Kil la in makol, in k'asb'ol."
746,Apa xchink'am wi ri jun k'at echa' kab'ixik?
747,Xcha' k'ut.
748,"K'ate puch usik'ixik chajal echa' rumal: -Ta tul wa uloq, ta tul tak'aloq Xtoj, Xq'anil, Xkakaw, Ix pu Tziya."
749,"At chajal re kecha' Jun B'atz', Jun Chowen.- Xcha' ri q'apoj."
750,"Ta xuk'am k'ut ri tzamiy, utzamiyal uwi' jal, xub'oq aq'anoq, mawi xujach' ri jal."
751,"Chikaw k'ut ri jal echa' pa k'at, xq'axinik ri nima k'at."
752,"Ta xpe k'ut ri q'apoj, xa k'u chikop xeqan ri k'at ta xpetik, xb'ekiya' ukoq xukut ja, k'eje ri reqan xoponik xril ri ati't."
753,K'ate puch ta xril ri ati't ri echa jun chi nima k'at.
754,-Apa mixpe wi ri echa awumal?
755,"mixe'aqalab'a wi, we mixk'is ak'am uloq ri qab'ix?"
756,Chib'e na wila!
757,Xcha' ri ati't.
758,Ta xb'e puch xb'erila ri abix.
759,"Xawi xere k'o wi ri ju wi ab'ix, xawi k'u xere q'alaj uk'olib'al k'at chuxe'."
760,"Anim chi k'ut xpe ri ati't, xul chi k'ut chi rochoch, xcha' chi k'ut chi re ri q'apoj: -Xere wi retal ri."
761,Qitzij wi chi at walib'!
762,Chiwil china ab'anoj!
763,Ri e k'o ri wi e nawinaq chik.- Xuchax k'ut q'apoj.
764,"Are k'ut kalaxik wa'e xchiqab'ij: ta xuriq uq'ij kalaxik, ta xalan puch ri q'apoj, Xkik' ub'i'."
765,"Ma k'u xuwachij ati't ta xe'alaxik; lib'aj chi' xeyake'ik e ka'ib' chi kalaxik, Junajpu, Xb'alanke kib'i'."
766,Pa juyub' xeyake wi.
767,Ta xe'ok k'ut pa ja ma k'u kewarik.
768,"-Je'atzaqa uloq, qitzij chach kichi'.- Xcha' ri ati't."
769,"K'ate k'ut ta xeya' pa sanik, kus k'u kiwaram chiri'."
770,"Xe'el chi k'u chiri', xeya' chik chuwi k'ix."
771,"Are ta k'ut xkaj Jun B'atz', Jun Chowen xekam ta chiri' pa sanik, xekam ta pu chuwi k'ix."
772,"Xkaj rumal kichakimal, kikaq'wachib'al puch kumal Jun B'atz', Jun Chowen."
773,"Mawi xek'ulax pa ja kumal kichaq' nab'ek, xa mawi keta'm, xawi k'u pa juyub' xek'iy wi."
774,"E k'u nima'q ajsu, ajb'ix ri Jun B'atz', Jun Chowen."
775,"Xenimaqir k'ut, nima k'axk'ol, ra'il xe'ik'ow wi, xek'axk'ob'isaxik."
776,E nima'q etamanel chik xe'uxik.
777,"Xawi xere e ajsu, e ajb'ix, e pu ajtzib'ab', ajk'ot xe'uxik."
778,Ronojel chutzin kumal.
779,"Xa xketa'm wi xe'alaxik, xa xenawinaq; e pu uk'exel kiqajaw, ri xeb'e chi Xib'alb'a."
780,Kaminaq wi kiqajaw.
781,"E k'u nima'q etamanel ri Jun B'atz', Jun Chowen: chi kik'ux ronojel nab'ek keta'm."
782,Ta xewinaqir ri kichaq' ma k'u xel apanoq kinawikil rumal kikaqwachib'al.
783,Xa chi kij xqaj wi uyoq' kik'ux.
784,"Mawi b'anoj xepoysaxik kumal ri Junajpu, Xb'alanke."
785,Xa k'u wub'anik chikib'ano juta q'ij.
786,"Mawi keloq'oxik rumal ri kati't, Jun B'atz' Jun Chowen."
787,"Mawi chiya' kiwa xb'aninaq wa'im; xe pu wa'inaq ri Jun B'atz', Jun Chowen ta kewulik."
788,"Ma k'u keq'aq'arik, oyowarik, xa chikikuyu."
789,Xere keta'm ri kik'oje'ik.
790,K'eje ri saq kakilo.
791,"Kuk'a'm k'ut kitz'ikin ta ke'ulik juta q'ij, chi kiti k'ut ri Jun B'atz', Jun Chowen."
792,"Maja b'i naki la chiya' chi kech kikab'ichal ri Junajpu, Xb'alanke."
793,"Xa k'u su, xa pu b'ix chikib'ano Jun B'atz', Jun Chowen."
794,"Ta xe'ul chi puch ri Junajpu, Xb'alanke, maja b'i chik kitz'ikin kuk'a'm, xe'ok uloq."
795,Xq'aq'ar k'u ri ati't: -Naki pa rumal maja b'i chi tz'ikin iwuk'a'm?
796,"Xe'uchax k'ut ri Junajpu, Xb'alanke."
797,"-Are wi, ix qati't, xa mixetanatob' qatz'ikin chuwi che'.- Xcha' k'ut."
798,"-Ma k'u ja b'i chaq'an chuwi che' chi kech, ix qati't!"
799,"Chiqaj ta pu ri qatz keb'e ta quk', chib'eta kiqasaj uloq ri tz'ikin.- Xecha' k'ut."
800,"-Utz b'a la, kojb'e iwuk' saqirik!"
801,"Xecha' k'u ri katz, ta xech'akowik xk'aminaq k'ut kina'oj kikab'ichal chi rech kich'akik Jun B'atz', Jun Chowen."
802,-Xa qatzolq'omij kik'oje'ik!
803,E upam qatzij.
804,Ta chuxoq rumal nima k'axk'ol mixkib'an chi qe.
805,"Xojkam taj, xojsach taj puch xkaj ri oj, kichaq'."
806,K'eje ri ala xojpe wi uloq chi kik'ux.
807,"K'eje k'ut keqach'ak wi, xa retal chiqab'ano!"
808,Xecha' chi kib'il kib'.
809,kachb'ilan k'u ri katz ta xeb'ek.
810,Xkitik'ib'a chi k'ut wub'anik.
811,Mawi ajilan chi tz'ikin chuwi che' kech'ititik; xemayjan k'ut ri katz ta xkil ri tz'ikin.
812,Are k'u ri tz'ikin maja b'i junoq xqaj uloq chuxe' che'.
813,-Ri qatz'ikin e mawi keqaj uloq.
814,Xa jixqasaj uloq!
815,Xecha' k'ut chi re katz.
816,-Utz b'a la!
817,Xecha' k'ut.
818,K'ate puch xe'aq'anik chuwi che'.
819,"Xnimar k'ut ri che', xsipoj upam."
820,"K'ate k'ut xeraj qaj uloq; ma k'u utz chik kiqajik uloq chuwi che' Jun B'atz', Jun Chowen."
821,"Xecha' k'u uloq chuwi che': -Jupa cha kojuchanik, ix qachaq'?"
822,Toqob' qawach!
823,"Are ri che' kaxib'in chik kaqilo, ix qachaq'.- Xecha' uloq chuwi che'."
824,"Xecha' k'u ri Junajpu, Xb'alanke: -Chikira' iwex, chixima' xe ipam; najtik utza'm, chijureje' chi wij; k'ate k'ut utz ib'inik.- Xe'uchax chik kumal kichaq'."
825,-We!
826,Xecha' k'ut.
827,"Ta xkijurub'a k'ut utza'm kito'k, xa pu jusu kije' chi xuxik; xa k'oy xkiwachib'ej chik."
828,"K'ate k'ut xeb'e chuwi taq che' ch'uti juyub' nima juyub', xeb'ek pa taq k'ichelaj, kewojon chik, kisilaj chik chuq'ab' taq che'."
829,"K'eje k'ut kich'akatajik Jun B'atz', Jun Chowen kumal Junajpu, Xb'alanke; Xa rumal kinawal ta xkib'ano."
830,"Ta xe'opon k'ut chi kochoch; xecha' k'ut xe'oponik ruk' kati't ruk' pu kichuch: -Ix qati't, naki la mixkik'ulwachij ri qatz, xa rax kiwach, mixeb'ek k'eje ri e chikop chik.- Xecha' k'ut."
831,"-We naki la mixib'an chi ke iwatz, mixiniq'alab'a' mi pu xinich'ikib'a'."
832,"Ma ta k'eje xib'an chi ke iwatz, ix wi.- Xcha' ri ati't chi kech Junajpu, Xb'alanke."
833,"Xecha' chi k'ut chi re kati't: -Mixb'isonik, ix qati't, xchiwil chik kiwach ri qatz, xke'ulik."
834,"Xere chi k'ut utijowik wa chi we, ix qati't: laq'i mixtze'nik qatija na kiq'ij.- Xecha' k'ut."
835,"K'ate puch xkitik'ib'a su'anik, Junajpu k'oy xkisu'aj."
836,"K'ate puch xeb'ixanik, xesu'anik, xeq'ojomanik ta uk'amik ri kisu', kiq'ojom."
837,Ta xkub'e puch ri kati't kuk'.
838,Ta xesu'anik.
839,"xesik'ix pa su', pa b'ix, ta xub'ina'j ri Junajpu k'oy, ub'i' su'."
840,"Ta xe'ok k'u uloq ri Jun B'atz', Jun Chowen, kexajowik ta xe'ulik."
841,"K'ate puch ta xmuq'un ri ati't, itzel kiwach xril ati't, ta xtze'nik, mawi xukuy utze' ati't."
842,"Xa k'u jusu xeb'ek, mawi xil chi kiwach."
843,Keyakatik xeb'e pa k'echelaj.
844,"-Naki pa chib'ano, ix qati't?"
845,"Xa kajmul xchiqatijo, xa oxmul chik xkeqasik'ij pa su', pa b'ix; kichikuyu itze'."
846,Qatija chi na!
847,"Xecha' chik Junajpu, Xb'alanke."
848,"K'ate xesu'an chik, ta xe'ok chi uloq, kexajow chik xe'ul chik chi unik'ajal uwa ja."
849,"Xawi kukus kakib'ano, xawi kakitaqchi'j ri kati't chi tze'."
850,"Lib'aj chi' xtze'n chi ri kati't, qitzij tze'b'al kiwach ri k'oy chi xiririk xe kipam, chi chilita je pu chuchi kik'ux."
851,Ta xe'ok uloq are k'ut k'i chu tze'j ati't.
852,"K'ate xeb'e chik pa taq juyub' -Naki pa chiqab'ano, ix qati't?"
853,"xere chi wa roxmul chik xchiqatijo.- Xcha' ri Junajpu, Xb'alanke."
854,"Xesu'an chik, xe'ul chik, kexajowik."
855,Xa k'u chukuyuka utze' ri kati't.
856,Xe'aqan k'u uloq chuq'atanaj tz'aq.
857,"Kaq ruxruj uchi' taq kiwach, mutzuma'q kichi', chi k'imal kichi', kiwach, makama chi kijoq'ik chi ke."
858,"Ta xril chi k'ut ri ati't, k'ate xpoq'olij chi utze' ri kati't."
859,Ma chi k'u xil chi kiwach rumal utze'b'al ati't.
860,"-Xere wi k'u wa, ix qati't, xkeqapixab'aj ub'ik, chu kajmul k'ut.- Xesu'ax chik ma k'u xe'ul chik chu kajmul, jusu xeb'ek pa k'echelaj."
861,"Xecha' k'ut chi re kati't: -Mi k'u xqatijo, ix qati't, mi nab'e xe'ulik, mi pu xqatij chik kisik'ixik."
862,"Mixb'ison k'ut: oj k'olik, oj iwiy."
863,"Xa chiloq' oj ri qachuch, ix qati't."
864,Kenab'ax ri qatz.
865,Ta chuxoq!
866,"Mixek'ob'ik, mi pu xeb'inajik Jun B'atz', Jun Chowen, ke'ucha'xik.- Xecha' ri Junajpu, Xb'alanke."
867,"Xesik'ix k'ut rumal ri ajsu', ajb'ix, ri ojer winaq."
868,"Are puch chusik'ij ri ajtz'ib', ajk'ot."
869,"Ojer xechikopirik, e k'oy xe'uxik rumal xa xkinimarisaj kib', xkiyoq' ri kichaq'; k'eje wi kalab'il chi kik'ux."
870,"K'eje k'ut kima'ixik ri, ta xesachik ri Jun B'atz', Jun Chowen."
871,E chikop xe'uxik.
872,"Are k'ut e ramaq'elal kochoch chik, xawi xere e ajsu', e ajb'ix; nim chik xkib'ano ta xek'oje'ik ruk' rati't, ruk' pu kichuch."
873,"Ta xkitik'ib'a chi k'ut kib'anoj, kik'utb'al kib' chuwach kati't, chuwach pu kichuch."
874,"Nab'e xkib'ano ri ab'ix: -Xa kojab'ixik, ix qati't, ix pu qachuch.- Xecha'."
875,"-Mixb'isonik, oj k'olik, oj iwiy, oj kik'exel qatz.- Xecha' k'u ri Junajpu, Xb'alanke."
876,"Ta xkik'am k'ut kikaj, kimixkina kixokem; xeb'ek ruk' jujun kiwub' xkitelej."
877,"Xe'el chi kochoch, ta xkipixab' k'u kati't chi re uya'ik kiwa: -Chitik'oj na q'ij chib'eya' qawa, ix qati't.- Xecha'."
878,"-Utz b'a la, ix wiy.- Xcha' k'ut ri kati't."
879,K'ate k'ut xe'opon chiri' ke'ab'ix wi.
880,Xak'i xkich'ik'ib'a ri mixkina pu ulew xa k'u k'i chitajin ri mixkina pu ulew.
881,Ma k'u k'i chitajin ri mixkina chutukel.
882,"are k'u ri ikaj xawi chi k'i ch'ikib' a chutolok' che', xawi chuq'ab' rib' che' chib'ek, chilajajik chib'ek ronojel che', k'a'm."
883,Kaq chakachoj chik chiq'atoj che' chub'an ri xa juna ikaj.
884,"Are k'u ri mixkina tzatz chi q'upuj mawi ajilan tum k'ixik kub' an ri xa jun chi mixkina, mawi ajilan q'upuj xa ch'uti juyub', nima juyub' kab 'ek."
885,"Ta xkipixab'aj k'ut jun chikop, Xmukur ub'i': xkit'uyub'a aq'anoq chuwi nima kuta'm, xecha' k'ut Junajpu, Xb'alanke: -Xa chawil ri qati't chipetik ya'ol qawa jusu katoq'ik ta petoq, k'ate k'ut chiqachap ri mixkina ruk' ikaj.- -Utz b'a la.- Xcha' k'u ri Xmukur."
886,"Are k'ut xa wub'anik chikib'ano, mana qitzij ab'ixik ta chikib'ano."
887,"K'ate puch choq' ri Xmukur, anim k'ut kepetik, jun chichapo mixkina, jun k'ut chichapow ri ikaj."
888,"Chikipis la kiwi' xaloq' chub'aqala ulew puq'ab' ri Jun, xa k'eje chutz'iloj uwach."
889,K'eje ri qitzij ab'ixom.
890,"Are k'u ri jun chik xaloq' chupuq'ij uweb'al che' pu jolom, k'eje wi ri qitzij q'atoj che'nel."
891,"Ta xil rumal kati't k'ate k'ut kewa'ik, ma qitzij ab'ixik chikib'ano, xaloq' chibeya'oq kiwa."
892,"Ta xeb'e k'ut chi kochoch: -Qitzij mixojkosik, ix qati't!"
893,Kecha' ke'oponik.
894,"Xaloq' chikik'ikij, chikiyuq puch kaqan, kiq'ab' chuwach kati't."
895,"Ta xeb'e chi k'ut chuka q'ij, xe'opon k'ut pa kab'ix: k'isyakatajinaq chik ronojel che', k'a'm, uchapom chi rib' ronojel tum k'ixik, ta xe'oponik."
896,-Apachinaq kojmich'owik?
897,Xecha' k'ut.
898,"Are k'ut keb'anow ri ronojel ch'uti chikop, nima chikop: koj, b'alam, kej, umul, yak, utiw, aq, sis, ch'uti tz'ikin, nima tz'ikin, are xeb'anowik, xa jun aq'ab' xkib'ano."
899,K'ate chi k'ut xkitik'ib'a chik ab'ixik.
900,Xawi xub'an chi rib' ulew ruk' q'atoj che'.
901,"Ta xk'am chi k'u kina'oj chiri' pa q'atoj che', pa q'upuj puch: -Xa qawaraj ri qab'ix."
902,"Ana wi china kab'ano ulo, laki ta chi qariqo.- Xecha' k'ut, ta xk'am kina'oj."
903,Xe'opon chi k'ut chi ja.
904,"-Naki ri lo kojmich'owik, ix qati't?"
905,"Nima k'im chik, nima k'echelaj chi puch ri qab'ix, ta xojopon mi'er, ix qati't.- Xecha' k'ut chi re kati't, chi re puch kichuch."
906,"-Xkojb'e k'ut, xchiqawaraj rumal mawi utz kab'an chi qe.- Xecha'."
907,"K'ate k'ut xeb'atz'onik, k'ate k'ut kib'ik chik pa kiq'atoj che'; chiri' k'ut xematzeje wi e muqumuxinaq chik chiri'."
908,"Ta xekuchu k'u kib' ronojel chikop, xa jun xkisep wi kib' ronojel ch'uti chikop, nima chikop."
909,Are puch tik'il uk'ux aq'ab' ta xepetik.
910,"Xech'awije'ik konojel ta xepetik, are kich'ab'al ri: -Yaklin che', yaklin k'a'm.- Xecha' ta xepetik, Keneb'eb'ik xe che', xe k'a'm ta xeyopijik, ta xek'utun k'u chi kiwach."
911,"Are k'ut unab'e ri koj, b'alam; xraj k'u kichapo, mawi xuya' rib'."
912,"Ta xyopij chik kej, umul; xa k'u chu je' xkichap wi, xa k'u xq'upukub' kanajoq uje' kej pa kiq'ab'."
913,Ta xuk'am uje' kej ruk' uje' umul ri xtzq'ataq kije'.
914,"Ma k'u xkiya' kib' ri yak, utiw, aq, sis."
915,"Xe'ik'owik konojel chikop chi kiwach ri Junajpu, Xb'alanke."
916,Chik'atat chi k'ut kik'ux rumal ri maja b'i xkichapo.
917,"Xpe k'u ri jun chik, uxamb'e chik, katzotzotik ta xpetik; k'ate k'ut xkiq'atej, xkise k'ut pa qul ri ch'o."
918,"k'ate puch xkichapo, xkiyotej puch chi rij uwi', xraj kib'iyo; xkiporoj uje' chuwi q'aq'."
919,"Ta xuk'am ri uje' ch'o, maja b'i rismal uje'."
920,"Are nay pu ub'aq uwach, ta xraj b'iyik kumal k'ajolab' ri Junajpu, Xb'alanke."
921,-Ma ta kinkamik iwumal!
922,Mawi are ipatan ri ab'ixik.
923,K'o iwe!
924,Xcha' ri' ri ch'o.
925,-Apa k'o wi qe?
926,Chab'ij na k'ut.- Xecha' k'u ri k'ajolab' chi re ch'o.
927,-La kinitzoqopij ta na b'a la!
928,"k'o nutzij chi nupam, k'ate k'ut chinb'ij chi we, chiya' ta na sqi'n wecha'.- Xcha' ri ch'o."
929,"-K'ate chiqaya'o awecha', chab'ij na.- Xucha'xik."
930,-Utz b'a la.
931,"Are b'a ri rech iqajaw, ri Jun Junajpu, Wuqub' Junajpu ib'i', ri xekam chi Xib'alb'a, k'o k'u kanoq ri ketzab'al, xekel kanoq chuwi ja: ri kib'ate, kipachq'ab', kikik' puch."
932,"Xa mawi kak'ut chi wach rumal iwati't, rumal ri are xkam wi iqajaw.- -Ma qitzij aweta'm?"
933,Xecha' k'u ri k'ajolab' chi re ch'o.
934,Nim xkikot kik'ux ta xkita'o utzijel kik'.
935,"Ta xub'ij ch'o, ta xkiya' k'ut recha' cho[: ]; are k'u ri recha' ri: ixim, sakil, ik, kinaq', peq, kakaw."
936,-Are k'ut awech ri!
937,"we naki la k'u'n chi mes k'utajinaq, awech k'ut."
938,Chak'uxu!
939,"Xuchax k'u ri ch' o kumal Junajpu, Xb'alanke."
940,"-Utz b'a la, ix k'ajolab', naki la k'u kinwuchaj, we kiril ri iwati't?"
941,Xcha' k'ut.
942,"-Mawi chitzaq ak'ux, oj k'olik, kojno'jinik, k'o ruchaxik ri qati't."
943,Xa jusu kaqaya' aq'anok xikin ja.
944,"Ta k'u joko apanoq jusu katopon chiri' xekel wi; chiri' k'ut kaqil wi pu tum ja, xa pa qati' kaqil wi.- Xecha' k'ut chi re ch'o."
945,"Ta xkipixab'aj jun aq'ab', xk'am kina'oj ri Junajpu, Xb'alanke."
946,K'i k'u tik'il q'ij xe'oponik.
947,"Ma k'u q'alaj ri ch'o, kuk'a'm ta xe'oponik."
948,"Jun ri yakalik xok pa ja, jun k'u xok xikin ja; lib'aj chi' xuya' aq'anoq ri ch'o."
949,"Ta xkitz'onoj k'ut kiwa chi re kati't: -Xa chik'utu qati, kaqarayij ri q'utum ik, ix qati't.- Xecha' k'ut."
950,"K'ate k'ut xk'ut kiti, jun laq uwa'l xtikib'ax chi kiwach."
951,"Xawi kimich'b'al re kati't, kichuch puch."
952,"Xkitzajisaj k'u ja pa q'eb'al: -Qitzij chaqij qachi', chik'ama' quk'ya'.- Xecha' chi re kati't."
953,"-We.- Xcha' k'ut, ta xb'ek."
954,Are k'ut kewa kanoq.
955,"Ma k'u qitzij ta kenumik, xa kimoywachib'al xkib'ano."
956,"Ta xkil k'ut ri ch'o chi upam q'utum ik, k'olon uloq ri ch'o chi rij kika', xekel wi puwi ja."
957,"Ta xkilo pa q'utum ik, ta xkitaq k'ut jun xan, -ri chikop ri xan, k'eje ri us-, xopon chi ja', are k'u xuworo uwach q'ebal ati't."
958,Xa yakal ja' chel chuwach uq'eb'al; chutijo xma chitz'apitaj wi uwach q'eb'al.
959,-Naki pa mixub'an ri qati't?
960,"Oj jisab'aj chi ya', kojutzin rumal chaqij chi'.- Xecha' chik chi re kichuch, ta xkitaq ub'ik."
961,"xqaj ula pu tum ja ruk' b'ate, pachq'ab', tz'um."
962,Xkimajixtaj k'ut.
963,"K'ate xb'ekewaj pa b'e, ub'e'l jom."
964,K'ate k'ut xeb'e chik ruk' kati't chi ya'.
965,"Katajin k'u ri kati't, kichuch tz'api uwach q'eb'al jujun."
966,"K'ate k'ut ta xe'oponik, jujun chi k'u chi wub' ta xe'oponik chi ya'."
967,-Naki pa mixib'ano?
968,"Xa mixkos qak'ux, xojpetik.- Xecha'."
969,"-Chiwila' na uwach nuq'eb'al, mawi katz'apitajik.- Xcha' kati't."
970,Lib'aj chi' k'ut xkitz'apij chik.
971,"Junam k'ut xepe chik, e nab'e chuwach kati't."
972,K'eje k'ut ukanajik kik' ri.
973,Kekikot chi k'ut xeb'ek e chaajel pa jom.
974,"Najt k'u xechaajik kitukel, xkimes ri jom kiqajaw."
