doc_id,para_num,line_id
4135,102,33
4136,102,34
4137,102,35
4138,102,36
4139,103,1
4140,103,2
4141,103,3
4142,103,4
4143,103,5
4144,103,6
4145,103,7
4146,103,8
4147,103,9
4148,103,10
4149,103,11
4150,103,12
4151,103,13
4152,103,14
4153,103,15
4154,103,16
4155,103,17
4156,103,18
4157,103,19
4158,103,20
4159,103,21
4160,103,22
4161,103,23
4162,103,24
4163,103,25
4164,103,26
4165,103,27
4166,103,28
4167,103,29
4168,103,30
4169,103,31
4170,103,32
4171,103,33
4172,103,34
4173,103,35
4174,103,36
4175,103,37
4176,103,38
4177,103,39
4178,103,40
4179,103,41
4180,103,42
4181,103,43
4182,103,44
4183,103,45
4184,103,46
4185,103,47
4186,103,48
4187,103,49
4188,103,50
4189,103,51
4190,103,52
4191,103,53
4192,103,54
4193,103,55
4194,103,56
4195,103,57
4196,103,58
4197,103,59
4198,103,60
4199,103,61
4200,103,62
4201,103,63
4202,103,64
4203,103,65
4204,103,66
4205,103,67
4206,103,68
4207,103,69
4208,103,70
4209,103,71
4210,103,72
4211,103,73
4212,103,74
4213,103,75
4214,103,76
4215,103,77
4216,103,78
4217,103,79
4218,103,80
4219,103,81
4220,103,82
4221,103,83
4222,103,84
4223,103,85
4224,103,86
4225,103,87
4226,103,88
4227,103,89
4228,103,90
4229,103,91
4230,103,92
4231,103,93
4232,103,94
4233,103,95
4234,103,96
4235,103,97
4236,103,98
4237,103,99
4238,103,100
4239,103,101
4240,103,102
4241,103,103
4242,103,104
4243,103,105
4244,103,106
4245,103,107
4246,103,108
4247,103,109
4248,103,110
4249,103,111
4250,103,112
4251,103,113
4252,103,114
4253,103,115
4254,103,116
4255,103,117
4256,103,118
4257,103,119
4258,103,120
4259,103,121
4260,104,1
4261,104,2
4262,104,3
4263,104,4
4264,104,5
4265,104,6
4266,104,7
4267,104,8
4268,104,9
4269,104,10
4270,104,11
4271,104,12
4272,104,13
4273,105,1
4274,105,2
4275,105,3
4276,105,4
4277,105,5
4278,105,6
4279,105,7
4280,105,8
4281,105,9
4282,105,10
4283,105,11
4284,105,12
4285,105,13
4286,105,14
4287,105,15
4288,105,16
4289,105,17
4290,105,18
4291,105,19
4292,105,20
4293,105,21
4294,105,22
4295,105,23
4296,105,24
4297,105,25
4298,105,26
4299,105,27
4300,105,28
4301,105,29
4302,105,30
4303,105,31
4304,105,32
4305,105,33
4306,105,34
4307,105,35
4308,105,36
4309,105,37
4310,105,38
4311,105,39
4312,105,40
4313,105,41
4314,105,42
4315,105,43
4316,105,44
4317,105,45
4318,105,46
4319,105,47
4320,105,48
4321,105,49
4322,105,50
4323,105,51
4324,105,52
4325,105,53
4326,105,54
4327,105,55
4328,105,56
4329,105,57
4330,105,58
4331,105,59
4332,105,60
4333,105,61
4334,105,62
4335,105,63
4336,105,64
4337,105,65
4338,105,66
4339,105,67
4340,105,68
4341,105,69
4342,105,70
4343,105,71
4344,105,72
4345,105,73
4346,105,74
4347,105,75
4348,105,76
4349,105,77
4350,105,78
4351,105,79
4352,105,80
4353,105,81
4354,105,82
4355,105,83
4356,105,84
4357,105,85
4358,105,86
4359,105,87
4360,105,88
4361,105,89
4362,105,90
4363,105,91
4364,105,92
4365,105,93
4366,105,94
4367,105,95
4368,105,96
4369,105,97
4370,105,98
4371,105,99
4372,106,1
4373,106,2
4374,106,3
4375,106,4
4376,106,5
4377,106,6
4378,106,7
4379,106,8
4380,106,9
4381,106,10
4382,106,11
4383,106,12
4384,106,13
4385,106,14
4386,107,1
4387,107,2
4388,107,3
4389,107,4
4390,107,5
4391,107,6
4392,107,7
4393,107,8
4394,107,9
4395,107,10
4396,107,11
4397,107,12
4398,107,13
4399,107,14
4400,107,15
4401,107,16
4402,107,17
4403,107,18
4404,107,19
4405,107,20
4406,107,21
4407,107,22
4408,107,23
4409,107,24
4410,107,25
4411,107,26
4412,107,27
4413,107,28
4414,107,29
4415,107,30
4416,107,31
4417,107,32
4418,107,33
4419,107,34
4420,107,35
4421,107,36
4422,107,37
4423,107,38
4424,107,39
4425,107,40
4426,107,41
4427,107,42
4428,107,43
4429,107,44
4430,107,45
4431,107,46
4432,107,47
4433,107,48
4434,107,49
4435,107,50
4436,107,51
4437,107,52
4438,107,53
4439,107,54
4440,107,55
4441,107,56
4442,107,57
4443,107,58
4444,107,59
4445,107,60
4446,107,61
4447,107,62
4448,107,63
4449,107,64
4450,107,65
4451,107,66
4452,107,67
4453,107,68
4454,107,69
4455,107,70
4456,107,71
4457,107,72
4458,107,73
4459,107,74
4460,107,75
4461,107,76
4462,107,77
4463,107,78
4464,107,79
4465,107,80
4466,107,81
4467,107,82
4468,107,83
4469,107,84
4470,107,85
4471,107,86
4472,107,87
4473,107,88
4474,107,89
4475,107,90
4476,107,91
4477,107,92
4478,107,93
4479,107,94
4480,107,95
4481,107,96
4482,107,97
4483,107,98
4484,107,99
4485,107,100
4486,107,101
4487,107,102
4488,107,103
4489,108,1
4490,108,2
4491,108,3
4492,108,4
4493,108,5
4494,108,6
4495,108,7
4496,108,8
4497,108,9
4498,108,10
4499,108,11
4500,108,12
4501,108,13
4502,108,14
4503,108,15
4504,108,16
4505,108,17
4506,108,18
4507,108,19
4508,108,20
4509,108,21
4510,108,22
4511,108,23
4512,108,24
4513,108,25
4514,108,26
4515,108,27
4516,108,28
4517,108,29
4518,108,30
4519,108,31
4520,108,32
4521,108,33
4522,108,34
4523,108,35
4524,108,36
4525,108,37
4526,108,38
4527,108,39
4528,108,40
4529,108,41
4530,108,42
4531,108,43
4532,108,44
4533,108,45
4534,108,46
4535,108,47
4536,108,48
4537,108,49
4538,108,50
4539,108,51
4540,108,52
4541,108,53
4542,108,54
4543,108,55
4544,108,56
4545,109,1
4546,109,2
4547,109,3
4548,109,4
4549,109,5
4550,109,6
4551,109,7
4552,109,8
4553,109,9
4554,109,10
4555,109,11
4556,109,12
4557,109,13
4558,109,14
4559,109,15
4560,109,16
4561,109,17
4562,109,18
4563,109,19
4564,109,20
4565,109,21
4566,109,22
4567,109,23
4568,109,24
4569,109,25
4570,109,26
4571,109,27
4572,109,28
4573,109,29
4574,109,30
4575,109,31
4576,109,32
4577,109,33
4578,109,34
4579,109,35
4580,110,1
4581,110,2
4582,110,3
4583,110,4
4584,110,5
4585,110,6
4586,110,7
4587,110,8
4588,110,9
4589,110,10
4590,110,11
4591,110,12
4592,110,13
4593,110,14
4594,110,15
4595,110,16
4596,110,17
4597,110,18
4598,110,19
4599,110,20
4600,110,21
4601,110,22
4602,110,23
4603,110,24
4604,110,25
4605,110,26
4606,111,1
4607,111,2
4608,111,3
4609,111,4
4610,111,5
4611,111,6
4612,111,7
4613,111,8
4614,111,9
4615,111,10
4616,111,11
4617,111,12
4618,111,13
4619,111,14
4620,111,15
4621,111,16
4622,111,17
4623,111,18
4624,111,19
4625,111,20
4626,111,21
4627,111,22
4628,111,23
4629,111,24
4630,111,25
4631,111,26
4632,111,27
4633,111,28
4634,111,29
4635,111,30
4636,111,31
4637,111,32
4638,111,33
4639,111,34
4640,111,35
4641,111,36
4642,111,37
4643,111,38
4644,111,39
4645,111,40
4646,111,41
4647,111,42
4648,111,43
4649,111,44
4650,111,45
4651,111,46
4652,111,47
4653,111,48
4654,111,49
4655,111,50
4656,111,51
4657,111,52
4658,111,53
4659,111,54
4660,111,55
4661,111,56
4662,111,57
4663,111,58
4664,111,59
4665,111,60
4666,111,61
4667,111,62
4668,111,63
4669,111,64
4670,111,65
4671,111,66
4672,111,67
4673,111,68
4674,111,69
4675,111,70
4676,111,71
4677,111,72
4678,111,73
4679,111,74
4680,111,75
4681,111,76
4682,111,77
4683,111,78
4684,111,79
4685,111,80
4686,111,81
4687,111,82
4688,111,83
4689,111,84
4690,111,85
4691,111,86
4692,111,87
4693,111,88
4694,111,89
4695,111,90
4696,111,91
4697,111,92
4698,111,93
4699,111,94
4700,111,95
4701,111,96
4702,111,97
4703,111,98
4704,111,99
4705,111,100
4706,111,101
4707,111,102
4708,111,103
4709,111,104
4710,111,105
4711,111,106
4712,111,107
4713,111,108
4714,111,109
4715,111,110
4716,111,111
4717,111,112
4718,111,113
4719,111,114
4720,111,115
4721,111,116
4722,111,117
4723,111,118
4724,111,119
4725,111,120
4726,111,121
4727,111,122
4728,111,123
4729,111,124
4730,111,125
4731,111,126
4732,111,127
4733,111,128
4734,111,129
4735,111,130
4736,111,131
4737,111,132
4738,111,133
4739,111,134
4740,111,135
4741,111,136
4742,111,137
4743,111,138
4744,111,139
4745,111,140
4746,111,141
4747,112,1
4748,112,2
4749,112,3
4750,112,4
4751,112,5
4752,112,6
4753,112,7
4754,112,8
4755,112,9
4756,112,10
4757,112,11
4758,112,12
4759,112,13
4760,112,14
4761,112,15
4762,112,16
4763,113,1
4764,113,2
4765,114,1
4766,114,2
4767,114,3
4768,114,4
4769,114,5
4770,114,6
4771,114,7
4772,114,8
4773,114,9
4774,114,10
4775,114,11
4776,114,12
4777,114,13
4778,114,14
4779,114,15
4780,114,16
4781,114,17
4782,114,18
4783,114,19
4784,114,20
4785,114,21
4786,114,22
4787,114,23
4788,114,24
4789,114,25
4790,114,26
4791,114,27
4792,114,28
4793,114,29
4794,114,30
4795,114,31
4796,114,32
4797,114,33
4798,114,34
4799,114,35
4800,114,36
4801,114,37
4802,114,38
4803,114,39
4804,114,40
4805,114,41
4806,114,42
4807,114,43
4808,114,44
4809,114,45
4810,114,46
4811,114,47
4812,114,48
4813,114,49
4814,114,50
4815,114,51
4816,114,52
4817,114,53
4818,114,54
4819,114,55
4820,114,56
4821,114,57
4822,114,58
4823,114,59
4824,114,60
4825,114,61
4826,114,62
4827,115,1
4828,115,2
4829,115,3
4830,115,4
4831,115,5
4832,115,6
4833,115,7
4834,115,8
4835,115,9
4836,115,10
4837,115,11
4838,115,12
4839,115,13
4840,115,14
4841,115,15
4842,115,16
4843,116,1
4844,116,2
4845,116,3
4846,116,4
4847,116,5
4848,116,6
4849,116,7
4850,116,8
4851,116,9
4852,116,10
4853,116,11
4854,116,12
4855,116,13
4856,116,14
4857,116,15
4858,116,16
4859,116,17
4860,116,18
4861,116,19
4862,116,20
4863,116,21
4864,116,22
4865,116,23
4866,116,24
4867,116,25
4868,116,26
4869,116,27
4870,116,28
4871,116,29
4872,116,30
4873,116,31
4874,117,1
4875,117,2
4876,117,3
4877,117,4
4878,117,5
4879,117,6
4880,117,7
4881,117,8
4882,117,9
4883,117,10
4884,117,11
4885,117,12
4886,117,13
4887,117,14
4888,117,15
4889,117,16
4890,117,17
4891,117,18
4892,117,19
4893,117,20
4894,117,21
4895,117,22
4896,117,23
4897,117,24
4898,117,25
4899,117,26
4900,117,27
4901,117,28
4902,117,29
4903,117,30
4904,117,31
4905,117,32
4906,117,33
4907,117,34
4908,117,35
4909,117,36
4910,117,37
4911,117,38
4912,118,1
4913,118,2
4914,118,3
4915,118,4
4916,118,5
4917,118,6
4918,118,7
4919,118,8
4920,118,9
4921,118,10
4922,118,11
4923,118,12
4924,118,13
4925,118,14
4926,118,15
4927,118,16
4928,118,17
4929,118,18
4930,118,19
4931,118,20
4932,118,21
4933,118,22
4934,118,23
4935,118,24
4936,118,25
4937,118,26
4938,118,27
4939,118,28
4940,118,29
4941,118,30
4942,118,31
4943,118,32
4944,118,33
4945,118,34
4946,118,35
4947,118,36
4948,118,37
4949,118,38
4950,118,39
4951,118,40
4952,118,41
4953,118,42
4954,118,43
4955,118,44
4956,118,45
4957,118,46
4958,118,47
4959,118,48
4960,118,49
4961,118,50
4962,118,51
4963,118,52
4964,118,53
4965,118,54
4966,118,55
4967,118,56
4968,118,57
4969,118,58
4970,119,1
4971,119,2
4972,119,3
4973,119,4
4974,119,5
4975,119,6
4976,119,7
4977,119,8
4978,119,9
4979,119,10
4980,119,11
4981,119,12
4982,119,13
4983,119,14
4984,119,15
4985,119,16
4986,119,17
4987,119,18
4988,119,19
4989,119,20
4990,119,21
4991,119,22
4992,119,23
4993,119,24
4994,119,25
4995,119,26
4996,119,27
4997,119,28
4998,119,29
4999,119,30
5000,119,31
5001,119,32
5002,119,33
5003,119,34
5004,119,35
5005,119,36
5006,119,37
5007,119,38
5008,119,39
5009,119,40
5010,119,41
5011,119,42
5012,119,43
5013,119,44
5014,119,45
5015,119,46
5016,119,47
5017,119,48
5018,119,49
5019,119,50
5020,119,51
5021,119,52
5022,119,53
5023,119,54
5024,119,55
5025,119,56
5026,119,57
5027,119,58
5028,119,59
5029,119,60
5030,119,61
5031,119,62
5032,119,63
5033,119,64
5034,119,65
5035,119,66
5036,119,67
5037,119,68
5038,119,69
5039,119,70
5040,119,71
5041,119,72
5042,119,73
5043,119,74
5044,119,75
5045,119,76
5046,119,77
5047,119,78
5048,119,79
5049,119,80
5050,119,81
5051,119,82
5052,119,83
5053,119,84
5054,119,85
5055,119,86
5056,119,87
5057,119,88
5058,119,89
5059,119,90
5060,119,91
5061,119,92
5062,119,93
5063,119,94
5064,119,95
5065,119,96
5066,119,97
5067,119,98
5068,119,99
5069,119,100
5070,120,1
5071,120,2
5072,120,3
5073,120,4
5074,120,5
5075,120,6
5076,120,7
5077,120,8
5078,120,9
5079,120,10
5080,120,11
5081,120,12
5082,120,13
5083,120,14
5084,120,15
5085,120,16
5086,120,17
5087,120,18
5088,120,19
5089,120,20
5090,121,1
5091,121,2
5092,121,3
5093,121,4
5094,121,5
5095,121,6
5096,121,7
5097,121,8
5098,121,9
5099,121,10
5100,121,11
5101,121,12
5102,121,13
5103,121,14
5104,121,15
5105,121,16
5106,121,17
5107,121,18
5108,121,19
5109,121,20
5110,121,21
5111,121,22
5112,121,23
5113,121,24
5114,121,25
5115,121,26
5116,121,27
5117,121,28
5118,121,29
5119,121,30
5120,121,31
5121,121,32
5122,121,33
5123,121,34
5124,121,35
5125,121,36
5126,121,37
5127,121,38
5128,121,39
5129,121,40
5130,121,41
5131,121,42
5132,121,43
5133,122,1
5134,122,2
5135,122,3
5136,122,4
5137,122,5
5138,122,6
5139,122,7
5140,122,8
5141,122,9
5142,122,10
5143,122,11
5144,122,12
5145,122,13
5146,122,14
5147,122,15
5148,122,16
5149,122,17
5150,122,18
5151,122,19
5152,122,20
5153,122,21
5154,122,22
5155,122,23
5156,122,24
5157,122,25
5158,122,26
5159,122,27
5160,122,28
5161,122,29
5162,122,30
5163,122,31
5164,122,32
5165,122,33
5166,122,34
5167,122,35
5168,122,36
5169,122,37
5170,122,38
5171,122,39
5172,122,40
5173,122,41
5174,122,42
5175,122,43
5176,122,44
5177,122,45
5178,122,46
5179,122,47
5180,123,1
5181,123,2
5182,123,3
5183,123,4
5184,123,5
5185,123,6
5186,123,7
5187,123,8
5188,123,9
5189,123,10
5190,123,11
5191,123,12
5192,123,13
5193,123,14
5194,123,15
5195,123,16
5196,123,17
5197,123,18
5198,123,19
5199,123,20
5200,123,21
5201,123,22
5202,123,23
5203,123,24
5204,123,25
5205,123,26
5206,123,27
5207,123,28
5208,123,29
5209,123,30
5210,123,31
5211,123,32
5212,123,33
5213,123,34
5214,123,35
5215,123,36
5216,123,37
5217,123,38
5218,123,39
5219,123,40
5220,123,41
5221,123,42
5222,123,43
5223,123,44
5224,123,45
5225,123,46
5226,123,47
5227,123,48
5228,123,49
5229,123,50
5230,123,51
5231,123,52
5232,123,53
5233,123,54
5234,123,55
5235,123,56
5236,123,57
5237,123,58
5238,123,59
5239,123,60
5240,123,61
5241,123,62
5242,123,63
5243,123,64
5244,123,65
5245,123,66
5246,123,67
5247,123,68
5248,123,69
5249,123,70
5250,123,71
5251,124,1
5252,124,2
5253,124,3
5254,124,4
5255,124,5
5256,124,6
5257,124,7
5258,124,8
5259,124,9
5260,124,10
5261,124,11
5262,124,12
5263,124,13
5264,124,14
5265,124,15
5266,125,1
5267,125,2
5268,125,3
5269,125,4
5270,125,5
5271,125,6
5272,125,7
5273,125,8
5274,125,9
5275,125,10
5276,125,11
5277,125,12
5278,125,13
5279,125,14
5280,125,15
5281,125,16
5282,125,17
5283,126,1
5284,126,2
5285,126,3
5286,126,4
5287,126,5
5288,126,6
5289,126,7
5290,126,8
5291,126,9
5292,126,10
5293,126,11
5294,126,12
5295,126,13
5296,126,14
5297,126,15
5298,126,16
5299,126,17
5300,126,18
5301,126,19
5302,126,20
5303,126,21
5304,126,22
5305,126,23
5306,126,24
5307,126,25
5308,126,26
5309,126,27
5310,126,28
5311,126,29
5312,126,30
5313,126,31
5314,127,1
5315,127,2
5316,127,3
5317,127,4
5318,127,5
5319,127,6
5320,127,7
5321,127,8
5322,127,9
5323,127,10
5324,127,11
5325,127,12
5326,127,13
5327,127,14
5328,127,15
5329,127,16
5330,127,17
5331,127,18
5332,127,19
5333,127,20
5334,127,21
5335,127,22
5336,127,23
5337,127,24
5338,127,25
5339,127,26
5340,127,27
5341,127,28
5342,127,29
5343,127,30
5344,127,31
5345,127,32
5346,127,33
5347,127,34
5348,127,35
5349,127,36
5350,127,37
5351,127,38
5352,127,39
5353,127,40
5354,127,41
5355,127,42
5356,127,43
5357,127,44
5358,127,45
5359,127,46
5360,127,47
5361,127,48
5362,127,49
5363,127,50
5364,127,51
5365,127,52
5366,127,53
5367,127,54
5368,127,55
5369,127,56
5370,127,57
5371,127,58
5372,127,59
5373,127,60
5374,127,61
5375,127,62
5376,127,63
5377,128,1
5378,128,2
5379,128,3
5380,128,4
5381,128,5
5382,128,6
5383,128,7
5384,128,8
5385,128,9
5386,128,10
5387,128,11
5388,128,12
5389,128,13
5390,128,14
5391,128,15
5392,128,16
5393,128,17
5394,128,18
5395,128,19
5396,128,20
5397,128,21
5398,128,22
5399,128,23
5400,128,24
5401,128,25
5402,128,26
5403,128,27
5404,128,28
5405,128,29
5406,128,30
5407,128,31
5408,128,32
5409,128,33
5410,128,34
5411,128,35
5412,129,1
5413,129,2
5414,129,3
5415,129,4
5416,129,5
5417,129,6
5418,129,7
5419,129,8
5420,129,9
5421,129,10
5422,129,11
5423,129,12
5424,129,13
5425,129,14
5426,129,15
5427,129,16
5428,129,17
5429,129,18
5430,129,19
5431,129,20
5432,129,21
5433,129,22
5434,129,23
5435,129,24
5436,129,25
5437,129,26
5438,129,27
5439,129,28
5440,129,29
5441,129,30
5442,129,31
5443,129,32
5444,129,33
5445,129,34
5446,129,35
5447,129,36
5448,129,37
5449,129,38
5450,129,39
5451,129,40
5452,129,41
5453,129,42
5454,129,43
5455,129,44
5456,129,45
5457,129,46
5458,129,47
5459,129,48
5460,129,49
5461,129,50
5462,129,51
5463,129,52
5464,129,53
5465,129,54
5466,129,55
5467,129,56
5468,129,57
5469,129,58
5470,129,59
5471,129,60
5472,129,61
5473,129,62
5474,129,63
5475,129,64
5476,129,65
5477,129,66
5478,129,67
5479,129,68
5480,129,69
5481,129,70
5482,129,71
5483,129,72
5484,129,73
5485,129,74
5486,129,75
5487,129,76
5488,129,77
5489,129,78
5490,129,79
5491,129,80
5492,129,81
5493,129,82
5494,129,83
5495,129,84
5496,129,85
5497,129,86
5498,129,87
5499,129,88
5500,129,89
5501,129,90
5502,129,91
5503,129,92
5504,129,93
5505,129,94
5506,129,95
5507,129,96
5508,129,97
5509,129,98
5510,129,99
5511,129,100
5512,129,101
5513,129,102
5514,129,103
5515,129,104
5516,129,105
5517,129,106
5518,129,107
5519,129,108
5520,129,109
5521,129,110
5522,129,111
5523,129,112
5524,129,113
5525,129,114
5526,129,115
5527,129,116
5528,129,117
5529,129,118
5530,129,119
5531,129,120
5532,129,121
5533,129,122
5534,129,123
5535,129,124
5536,129,125
5537,129,126
5538,129,127
5539,129,128
5540,129,129
5541,129,130
5542,129,131
5543,129,132
5544,129,133
5545,129,134
5546,129,135
5547,129,136
5548,129,137
5549,129,138
5550,129,139
5551,129,140
5552,129,141
5553,129,142
5554,129,143
5555,129,144
5556,129,145
5557,129,146
5558,129,147
5559,129,148
5560,129,149
5561,129,150
5562,129,151
5563,129,152
5564,129,153
5565,129,154
5566,129,155
5567,129,156
5568,129,157
5569,129,158
5570,129,159
5571,129,160
5572,129,161
5573,129,162
5574,129,163
5575,129,164
5576,129,165
5577,129,166
5578,129,167
5579,129,168
5580,129,169
5581,129,170
5582,129,171
5583,129,172
5584,129,173
5585,129,174
5586,129,175
5587,129,176
5588,129,177
5589,129,178
5590,129,179
5591,129,180
5592,129,181
5593,129,182
5594,129,183
5595,129,184
5596,129,185
5597,129,186
5598,129,187
5599,129,188
5600,129,189
5601,129,190
5602,129,191
5603,129,192
5604,129,193
5605,129,194
5606,129,195
5607,129,196
5608,130,1
5609,130,2
5610,130,3
5611,130,4
5612,130,5
5613,130,6
5614,130,7
5615,130,8
5616,130,9
5617,130,10
5618,130,11
5619,130,12
5620,130,13
5621,130,14
5622,130,15
5623,130,16
5624,130,17
5625,130,18
5626,130,19
5627,130,20
5628,130,21
5629,130,22
5630,130,23
5631,130,24
5632,130,25
5633,130,26
5634,130,27
5635,130,28
5636,130,29
5637,130,30
5638,130,31
5639,130,32
5640,130,33
5641,130,34
5642,130,35
5643,130,36
5644,130,37
5645,130,38
5646,130,39
5647,130,40
5648,130,41
5649,130,42
5650,130,43
5651,130,44
5652,130,45
5653,130,46
5654,130,47
5655,130,48
5656,130,49
5657,131,1
5658,131,2
5659,131,3
5660,131,4
5661,131,5
5662,131,6
5663,131,7
5664,131,8
5665,131,9
5666,131,10
5667,131,11
5668,131,12
5669,132,1
5670,132,2
5671,132,3
5672,132,4
5673,132,5
5674,132,6
5675,132,7
5676,132,8
5677,132,9
5678,132,10
5679,132,11
5680,132,12
5681,132,13
5682,133,1
5683,133,2
5684,133,3
5685,133,4
5686,133,5
5687,133,6
5688,133,7
5689,133,8
5690,134,1
5691,134,2
5692,134,3
5693,134,4
5694,134,5
5695,134,6
5696,134,7
5697,134,8
5698,134,9
5699,134,10
5700,134,11
5701,134,12
5702,134,13
5703,134,14
5704,134,15
5705,134,16
5706,134,17
5707,134,18
5708,134,19
5709,134,20
5710,134,21
5711,135,1
5712,135,2
5713,135,3
5714,135,4
5715,135,5
5716,135,6
5717,135,7
5718,135,8
5719,135,9
5720,135,10
5721,135,11
5722,135,12
5723,135,13
5724,135,14
5725,136,1
5726,136,2
5727,136,3
5728,136,4
5729,136,5
5730,136,6
5731,136,7
5732,136,8
5733,136,9
5734,136,10
5735,136,11
5736,136,12
5737,136,13
5738,136,14
5739,136,15
5740,136,16
5741,136,17
5742,136,18
5743,136,19
5744,136,20
5745,136,21
5746,136,22
5747,136,23
5748,136,24
5749,136,25
5750,136,26
5751,136,27
5752,136,28
5753,136,29
5754,136,30
5755,136,31
5756,136,32
5757,136,33
5758,136,34
5759,136,35
5760,136,36
5761,136,37
5762,136,38
5763,136,39
5764,136,40
5765,136,41
5766,136,42
5767,137,1
5768,137,2
5769,137,3
5770,137,4
5771,137,5
5772,137,6
5773,137,7
5774,137,8
5775,137,9
5776,137,10
5777,137,11
5778,137,12
5779,137,13
5780,137,14
5781,137,15
5782,137,16
5783,137,17
5784,137,18
5785,137,19
5786,137,20
5787,137,21
5788,137,22
5789,137,23
5790,137,24
5791,137,25
5792,137,26
5793,137,27
5794,137,28
5795,137,29
5796,137,30
5797,137,31
5798,137,32
5799,137,33
5800,137,34
5801,137,35
5802,137,36
5803,137,37
5804,137,38
5805,137,39
5806,137,40
5807,137,41
5808,137,42
5809,137,43
5810,137,44
5811,137,45
5812,137,46
5813,137,47
5814,137,48
5815,137,49
5816,137,50
5817,137,51
5818,137,52
5819,137,53
5820,137,54
5821,138,1
5822,138,2
5823,138,3
5824,138,4
5825,138,5
5826,138,6
5827,138,7
5828,138,8
5829,138,9
5830,138,10
5831,138,11
5832,138,12
5833,138,13
5834,138,14
5835,138,15
5836,138,16
5837,138,17
5838,138,18
5839,138,19
5840,138,20
5841,138,21
5842,138,22
5843,138,23
5844,138,24
5845,138,25
5846,138,26
5847,138,27
5848,138,28
5849,138,29
5850,138,30
5851,138,31
5852,138,32
5853,138,33
5854,138,34
5855,138,35
5856,138,36
5857,138,37
5858,138,38
5859,138,39
5860,138,40
5861,138,41
5862,138,42
5863,138,43
5864,138,44
5865,138,45
5866,138,46
5867,138,47
5868,138,48
5869,138,49
5870,138,50
5871,138,51
5872,138,52
5873,138,53
5874,138,54
5875,138,55
5876,138,56
5877,138,57
5878,138,58
5879,138,59
5880,138,60
5881,138,61
5882,138,62
5883,138,63
5884,138,64
5885,138,65
5886,138,66
5887,138,67
5888,138,68
5889,138,69
5890,138,70
5891,138,71
5892,138,72
5893,138,73
5894,138,74
5895,138,75
5896,138,76
5897,138,77
5898,138,78
5899,138,79
5900,138,80
5901,138,81
5902,138,82
5903,138,83
5904,138,84
5905,138,85
5906,138,86
5907,138,87
5908,138,88
5909,138,89
5910,138,90
5911,138,91
5912,138,92
5913,138,93
5914,138,94
5915,138,95
5916,138,96
5917,138,97
5918,138,98
5919,138,99
5920,138,100
5921,138,101
5922,138,102
5923,138,103
5924,138,104
5925,138,105
5926,138,106
5927,138,107
5928,138,108
5929,138,109
5930,138,110
5931,138,111
5932,138,112
5933,138,113
5934,138,114
5935,138,115
5936,138,116
5937,138,117
5938,138,118
5939,138,119
5940,138,120
5941,138,121
5942,138,122
5943,138,123
5944,138,124
5945,138,125
5946,138,126
5947,138,127
5948,138,128
5949,138,129
5950,138,130
5951,138,131
5952,138,132
5953,138,133
5954,138,134
5955,138,135
5956,138,136
5957,138,137
5958,138,138
5959,138,139
5960,138,140
5961,138,141
5962,138,142
5963,138,143
5964,139,1
5965,139,2
5966,139,3
5967,139,4
5968,139,5
5969,139,6
5970,139,7
5971,139,8
5972,139,9
5973,139,10
5974,139,11
5975,139,12
5976,139,13
5977,139,14
5978,139,15
5979,139,16
5980,139,17
5981,139,18
5982,139,19
5983,139,20
5984,139,21
5985,139,22
5986,139,23
5987,139,24
5988,139,25
5989,139,26
5990,139,27
5991,139,28
5992,139,29
5993,139,30
5994,139,31
5995,139,32
5996,139,33
5997,139,34
5998,139,35
5999,139,36
6000,139,37
6001,139,38
6002,139,39
6003,139,40
6004,139,41
6005,139,42
6006,139,43
6007,139,44
6008,139,45
6009,139,46
6010,139,47
6011,139,48
6012,139,49
6013,139,50
6014,139,51
6015,139,52
6016,139,53
6017,139,54
6018,139,55
6019,139,56
6020,139,57
6021,139,58
6022,139,59
6023,139,60
6024,139,61
6025,139,62
6026,139,63
6027,139,64
6028,139,65
6029,139,66
6030,139,67
6031,139,68
6032,139,69
6033,139,70
6034,139,71
6035,139,72
6036,139,73
6037,139,74
6038,139,75
6039,139,76
6040,139,77
6041,139,78
6042,139,79
6043,139,80
6044,139,81
6045,139,82
6046,139,83
6047,139,84
6048,139,85
6049,139,86
6050,139,87
6051,139,88
6052,139,89
6053,139,90
6054,139,91
6055,139,92
6056,139,93
6057,139,94
6058,139,95
6059,139,96
6060,139,97
6061,139,98
6062,139,99
6063,139,100
6064,139,101
6065,139,102
6066,139,103
6067,139,104
6068,139,105
6069,139,106
6070,139,107
6071,139,108
6072,139,109
6073,139,110
6074,139,111
6075,139,112
6076,139,113
6077,139,114
6078,139,115
6079,139,116
6080,139,117
6081,139,118
6082,139,119
6083,139,120
6084,139,121
6085,139,122
6086,139,123
6087,139,124
6088,139,125
6089,139,126
6090,139,127
6091,139,128
6092,139,129
6093,139,130
6094,139,131
6095,139,132
6096,139,133
6097,139,134
6098,139,135
6099,139,136
6100,139,137
6101,139,138
6102,139,139
6103,139,140
6104,139,141
6105,139,142
6106,139,143
6107,139,144
6108,139,145
6109,139,146
6110,139,147
6111,139,148
6112,139,149
6113,139,150
6114,139,151
6115,139,152
6116,139,153
6117,139,154
6118,139,155
6119,139,156
6120,139,157
6121,139,158
6122,139,159
6123,139,160
6124,140,1
6125,140,2
6126,140,3
6127,140,4
6128,140,5
6129,140,6
6130,140,7
6131,140,8
6132,140,9
