term_str,n,p,i,h,dh
iya,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
iyakalib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
iyom,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
ja,123,0.004683216570210174,7.7382845292337405,0.03624006233230849,4.365409632642235
ja',21,0.0007995735607675906,10.28848161179422,0.008226397877234184,3.2961483747476232
jab',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,1.4591479170272446
jab'i'oq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jajach'a',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jak'ama',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jal,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,1.7924812503605778
jala,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jalajoj,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
jalan,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,1.5219280948873624
jalja',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jaljal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jalk'atajinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jalwachib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
janik',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
janik'an,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
janik'pa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jaqawitz,44,0.001675296984465428,9.221367415935683,0.015448529024564806,3.74615711897243
jarub',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
jarujpa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
je,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,2.128085278891394
je',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
je'ataqa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
je'atzaqa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
je'itaqa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jeb'ejoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jeb'el,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jeb'elik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jek'u'itaqa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jereb'aq,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
jiq'onoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jisab'aj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jix,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jixqasaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jiya',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jo',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,1.7924812503605778
joj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jok,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jok'om,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
jokam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
joli,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
jolom,10,0.0003807493146512336,11.358870939685618,0.004324882325497113,2.721928094887362
joloman,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jolomax,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jom,18,0.0006853487663722206,10.51087403313067,0.007203614552099911,2.7324637247241332
jowojik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jowol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
joxol,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
ju'uk',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juan,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
jub'elej,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jub'iq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juch'ob',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
jucha,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juchalik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
juchil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jujun,38,0.0014468473956746877,9.432871521129396,0.013647925594079997,3.817282040375157
jujunal,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,2.584962500721156
juk'i,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
juk'isik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jukul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jul,16,0.0006091989034419738,10.680799034572981,0.006506731059745953,0.9933927290103627
jula,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
julajuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jule',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
julisnab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jumaj,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,2.222191575506678
jumetaja,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jun,441,0.016791044776119403,5.89616418901546,0.09900275690511033,5.2549313627367615
juna'ikaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juna'ixim,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junajpu,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,0.7219280948873623
junal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junam,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,3.169925001442312
junamataj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junamatal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junaq'ab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junelik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
junoq,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
jupa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jupacha,10,0.0003807493146512336,11.358870939685618,0.004324882325497113,2.9219280948873627
jupaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jupir,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jupujuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jupulik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juq'atol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
juraqan,16,0.0006091989034419738,10.680799034572981,0.006506731059745953,3.327819531114783
juruy,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jusu,23,0.0008757234236978374,10.157237078515967,0.008894930429708622,4.2626923908396215
jusu',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
jusuk',12,0.00045689917758148037,11.095836533851825,0.005069678586895443,3.418295834054489
jusuk'u,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
jutaq,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
jutaq'ij,10,0.0003807493146512336,11.358870939685618,0.004324882325497113,2.9219280948873623
jutaqle,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
jutiq'ab',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,0.0
juwi',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.0
juwinaq,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,1.8423709931771084
juwuq,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,0.6500224216483541
juyub',76,0.0028936947913493754,8.432871521129396,0.024402156396810617,4.318725258639226
juyub'al,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
k'a,213,0.008109960402071277,6.946089414347142,0.05633251009960179,5.482418716427025
k'a'm,14,0.0005330490405117271,10.873444112515376,0.005796078951234209,2.8073549220576037
k'a'maxik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
k'aja'ulew,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ajim,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ajisab'al,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
k'ajol,20,0.0007614986293024672,10.358870939685618,0.00788826602169176,3.3464393446710154
k'ajolab',88,0.003350593968930856,8.221367415935683,0.027546464080198757,3.7417663090482467
k'ajolal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ajolaxel,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'ajolom,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,2.41896119556797
k'amb'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'amo,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.0
k'amob',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'amol,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,3.169925001442312
k'anti',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
k'as,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'asam,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.0
k'asb'ol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'aslem,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,1.664497779200461
k'aslik,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
k'astaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'at,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,0.7219280948873623
k'atan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'atanalaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'atoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'atonik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'awex,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ax,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,1.3709505944546687
k'axk'ol,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,2.321928094887362
k'axtok',7,0.00026652452025586353,11.873444112515376,0.003164563995872968,2.521640636343318
k'axtok'onel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'eche',13,0.0004949741090466037,10.980359316431889,0.005434993569662448,2.873140679513133
k'eche'laj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'echelaj,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,2.222191575506678
k'el,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'i,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,3.277613436819116
k'iche',42,0.0015991471215351812,9.28848161179422,0.014853648632933187,3.415280221834537
k'iche'eb',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'iche'laj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'ichelaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ilaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'im,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
k'iskib'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'isoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'isyakatajinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'itze',64,0.0024367956137678953,8.680799034572981,0.02115333301144802,3.959072322419823
k'ix,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1.0
k'iy,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'iya,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
k'iyamolaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'iyamul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'iyataq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'o,158,0.006015839171489491,7.377018286395878,0.04437895557609461,5.361657593999888
k'o'ajaw,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1.5
k'o'akul,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'o'akutak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'o'akutek,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
k'ochajuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ojaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ojb'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ok',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'oka'ib',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
k'okawib',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
k'olan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'oleje,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'oleje',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1.5
k'olem,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'oley,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'olik,11,0.000418824246116357,11.221367415935683,0.0046997807483739155,3.0271691184406184
k'olok'a'q,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'olok'ik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'olok'oxinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'olom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'olon,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'onache',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'otonik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ototajoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'otuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'otuja,13,0.0004949741090466037,10.980359316431889,0.005434993569662448,2.4493118330264454
k'otzib'aja,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'oxtum,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'oxtun,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
k'oy,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,1.3787834934861753
k'u,442,0.016829119707584526,5.892896475181549,0.09917226020523319,5.7145174847831495
k'u',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
k'u'un,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'u'x,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,0.8112781244591328
k'u'xla'y,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
k'u'xlanel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ub'ul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ul,13,0.0004949741090466037,10.980359316431889,0.005434993569662448,0.7732283485249177
k'ulal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ulb'a,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ulela'y,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ulelab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ulk'u,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'uluk'uj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'us,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'usuy,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ut,820,0.03122144380140116,5.001318935067535,0.15614839806409453,5.821433933497419
k'ute,24,0.0009137983551629607,10.095836533851825,0.009225558818627924,3.9345608142862893
k'utib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'uwal,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
k'uxuxinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'wa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'wa'l,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
k'ya,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,2.2516291673878226
ka',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
ka'anik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
ka'ib',48,0.0018275967103259215,9.095836533851825,0.016623520926929928,4.144160094553
ka'oqeb',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
ka'y,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
ka'yel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kab'alkatij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'an,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
kab'ano,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'awil,30,0.001142247943953701,9.773908438964462,0.011164226818798882,3.586569246460625
kab'ek,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'eq'atowa,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,0.0
kab'ij,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kab'ijir,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'in,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'ix,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kab'ixik,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
kab'olowik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kab'raqan,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,1.9015064025015058
kach'akanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kach'awik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kach'awoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kach'ob',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
kacha',20,0.0007614986293024672,10.358870939685618,0.00788826602169176,3.384183719779189
kachamamoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachamanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachap,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachb'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachb'ilan,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kachijilal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachokon,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachuy,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachuyub',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kachuywaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kaj,60,0.002284495887907402,8.773908438964462,0.020043957749690363,3.766178462088256
kajanikan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajapaluna,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajapaluna',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajawarem,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,2.7516291673878226
kajawaxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajb'aja,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajb'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajb'it,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
kajch'ami'yal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kaji',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kajib',27,0.0010280231495583309,9.925911532409511,0.010204066835784984,3.587858798299508
kajkaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kajlajule,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajmul,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kajq'ab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajtaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajtz'aq,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
kajtz'uk,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kajuljut,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajurux,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kajxukut,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kak',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kak'ut,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kak'uxuwik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kak'uxuxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakab',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kakaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kakamik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakanajik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakaw,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kaki'kot,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kaki'oxij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakib'an,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kakib'ano,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2.0
kakib'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakich'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakik'astaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakik'owisaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakik'ulu,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakilo,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakina',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,1.5849625007211559
kakina'o,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kakinik'wachij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakinuk',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakirixik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakita'o,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakitaqchi'j,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakitz'onoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakitzukuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakixib'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kako,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakotzob'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakupupik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kakurulaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kal,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,2.2516291673878226
kalab'il,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kalaxik,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,0.7219280948873623
kalk'wa'l,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.9182958340544893
kam,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kamak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamalkab'an,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamalotz,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamaq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamasotz',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,0.0
kame,73,0.0027794699969540056,8.490974475692964,0.02360040880009086,3.665115483211549
kamel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamik,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,2.321928094887362
kaminaq,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,2.321928094887362
kaminaqil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kaminaqoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamisab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamisanel,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,1.3787834934861753
kamisanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamisay,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1.0
kamolob'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamoymot,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kamul,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,1.5219280948873624
kamuqunik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kana,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kana'ojixik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,0.0
kanab',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1.5
