para_id,line_id,token_num,token_str,term_str,chunk_id
91,71,3,ajaw,ajaw,26
91,72,0,ma,ma,26
91,72,1,wi,wi,26
91,72,2,xqeta'maj,xqeta'maj,26
91,72,3,uwach,uwach,26
91,72,4,qachuch,qachuch,26
91,72,5,qaqajaw,qaqajaw,26
91,73,0,k'a,k'a,26
91,73,1,oj,oj,26
91,73,2,ch'uti'qoq393,ch'uti'qoq,26
91,74,0,xa,xa,26
91,74,1,xecha',xecha',26
91,75,0,ma,ma,26
91,75,1,wi,wi,26
91,75,2,naqi,naqi,26
91,75,3,la,la,26
91,75,4,xkib'ij,xkib'ij,26
91,76,0,chib'an394,chib'an,26
91,77,0,naqi,naqi,26
91,77,1,chiwaj,chiwaj,26
91,77,2,iwajil,iwajil,26
91,77,3,chiqaya'o,chiqaya'o,26
91,78,0,xe'uchaxik,xe'uchaxik,26
91,79,0,ma,ma,26
91,79,1,b'a,b'a,26
91,79,2,kaqaj,kaqaj,26
91,79,3,qitzij,qitzij,26
91,79,4,chi,chi,26
91,79,5,kaqaxib'ij,kaqaxib'ij,26
91,79,6,qib',qib',26
91,80,0,xecha',xecha',26
91,80,1,chik,chik,26
91,80,2,chi,chi,26
91,80,3,re,re,26
91,80,4,ajaw,ajaw,26
91,81,0,mixib'ij,mixib'ij,26
91,81,1,iwib',iwib',26
91,82,0,mixxob'ik,mixxob'ik,26
91,82,1,kixxajowoq,kixxajowoq,26
91,83,0,are,are,26
91,83,1,ta,ta,26
91,83,2,nab'e,nab'e,26
91,83,3,chixaj,chixaj,26
91,83,4,ri,ri,26
91,83,5,kixpusu'395,kixpusu',26
91,84,0,chiporoj,chiporoj,26
91,84,1,ta,ta,26
91,84,2,k'u,k'u,26
91,84,3,ri,ri,26
91,84,4,wochoch,wochoch,26
91,85,0,chib'ana',chib'ana',26
91,85,1,ronojel,ronojel,26
91,85,2,ri,ri,26
91,85,3,iweta'm,iweta'm,26
91,86,0,kojka'y,kojka'y,26
91,86,1,taj,taj,26
91,87,0,kaqaj,kaqaj,26
91,87,1,are,are,26
91,87,2,uma396,uma,26
91,88,0,kixb'etaqoq,kixb'etaqoq,26
91,89,0,rumal,rumal,26
91,89,1,ix,ix,26
91,89,2,meb'a',meb'a',26
91,90,0,chiqaya',chiqaya',26
91,90,1,iwajil,iwajil,26
91,91,0,xe'uchax,xe'uchax,26
91,91,1,k'ut,k'ut,26
91,92,0,ta,ta,26
91,92,1,xkitikib'a',xkitikib'a',26
91,92,2,k'ut,k'ut,26
91,92,3,kib'ix,kib'ix,26
91,92,4,kixajoj,kixajoj,26
91,93,0,ta,ta,26
91,93,1,xul,xul,26
91,93,2,k'ut,k'ut,26
91,93,3,ronojel,ronojel,26
91,93,4,ri,ri,26
91,93,5,xib'alb'a,xib'alb'a,26
91,94,0,xepulik,xepulik,26
91,94,1,e,e,26
91,94,2,ka'yel,ka'yel,26
91,95,0,ronojel,ronojel,26
91,95,1,k'ut,k'ut,26
91,95,2,xkixajo,xkixajo,26
91,96,0,xkixaj,xkixaj,26
91,96,1,Kux,kux,26
91,97,0,xkixaj,xkixaj,26
91,97,1,Pujuy,pujuy,26
91,98,0,xkixaj,xkixaj,26
91,98,1,Ib'oy,ib'oy,26
91,99,0,xcha',xcha',26
91,99,1,k'u,k'u,26
91,99,2,ajaw,ajaw,26
91,99,3,chi,chi,26
91,99,4,ke,ke,26
91,100,0,chipusu',chipusu',26
91,100,1,ri,ri,26
91,100,2,nutz'i',nutz'i',26
91,101,0,chik'astaj,chik'astaj,26
91,101,1,chi,chi,26
91,101,2,uwach,uwach,26
91,101,3,iwumal,iwumal,26
91,102,0,xe'uchaxik,xe'uchaxik,26
91,103,0,we,we,26
91,103,1,xecha',xecha',26
91,104,0,ta,ta,26
91,104,1,xkipus,xkipus,26
91,104,2,tz'i',tz'i',26
91,105,0,xk'astaj,xk'astaj,26
91,105,1,chi,chi,26
91,105,2,uwach,uwach,26
91,106,0,qitzij,qitzij,26
91,106,1,k'u,k'u,26
91,106,2,chiki'kot,chiki'kot,26
91,106,3,ri,ri,26
91,106,4,tz'i',tz'i',26
91,107,0,ta,ta,26
91,107,1,xk'astaj,xk'astaj,26
91,107,2,uwach,uwach,26
91,108,0,chusaqb'isala',chusaqb'isala',26
91,108,1,uje',uje',26
91,109,0,ta,ta,26
91,109,1,xk'astaj,xk'astaj,26
91,109,2,uwach,uwach,26
91,110,0,xcha',xcha',26
91,110,1,k'u,k'u,26
91,110,2,ajaw,ajaw,26
91,110,3,chi,chi,26
91,110,4,ke,ke,26
91,111,0,chiporoj,chiporoj,26
91,111,1,na,na,26
91,111,2,b'a',b'a',26
91,111,3,wochoch,wochoch,26
91,112,0,xe'uchax,xe'uchax,26
91,112,1,chik,chik,26
91,113,0,ta,ta,26
91,113,1,xkiporoj,xkiporoj,26
91,113,2,k'ut,k'ut,26
91,113,3,rochoch,rochoch,26
91,113,4,ajaw,ajaw,26
91,114,0,e,e,26
91,114,1,pulinaq,pulinaq,26
91,114,2,ajawab',ajawab',26
91,114,3,pa,pa,26
91,114,4,ja,ja,26
91,114,5,konojel,konojel,26
91,115,0,ma,ma,26
91,115,1,wi,wi,26
91,115,2,xek'atik,xek'atik,26
91,116,0,lib'ajchi',lib'ajchi',26
91,116,1,chik,chik,26
91,116,2,xkutzinisaj,xkutzinisaj,26
91,117,0,mana,mana,26
91,117,1,jusu',jusu',26
91,117,2,sachik,sachik,26
91,117,3,ri,ri,26
91,117,4,rochoch,rochoch,26
91,117,5,Jun,jun,26
91,117,6,Kame,kame,26
91,118,0,xkimayjaj,xkimayjaj,26
91,118,1,k'ut,k'ut,26
91,118,2,konojel,konojel,26
91,118,3,ajawab',ajawab',26
91,119,0,xa,xa,26
91,119,1,wi,wi,26
91,119,2,k'u,k'u,26
91,119,3,xere,xere,26
91,119,4,kexajowik,kexajowik,26
91,120,0,nim,nim,26
91,120,1,keki'kotik,keki'kotik,26
91,121,0,xe'uchax,xe'uchax,26
91,121,1,chi,chi,26
91,121,2,k'ut,k'ut,26
91,121,3,rumal,rumal,26
91,121,4,ajaw,ajaw,26
91,122,0,chikamisaj,chikamisaj,26
91,122,1,na,na,26
91,122,2,k'u,k'u,26
91,122,3,jun,jun,26
91,122,4,winaq,winaq,26
91,123,0,chipusu',chipusu',26
91,124,0,ma,ma,26
91,124,1,ta,ta,26
91,124,2,k'u,k'u,26
91,124,3,chikamik,chikamik,26
91,125,0,xe'uchax,xe'uchax,26
91,125,1,k'ut,k'ut,26
91,126,0,utz,utz,26
91,126,1,b'a,b'a,26
91,126,2,la',la',26
91,126,3,xecha',xecha',26
91,127,0,ta,ta,26
91,127,1,xkichap,xkichap,26
91,127,2,k'ut,k'ut,26
91,127,3,jun,jun,26
91,127,4,winaq,winaq,26
91,128,0,k'a,k'a,26
91,128,1,te',te',26
91,128,2,xkipusu,xkipusu,26
91,129,0,xkipoq'oj,xkipoq'oj,26
91,129,1,k'u,k'u,26
91,129,2,aq'anoq,aq'anoq,26
91,129,3,uk'u'x,uk'u'x,26
91,129,4,ri,ri,26
91,129,5,jun,jun,26
91,129,6,winaq,winaq,26
91,130,0,xkik'olob'a',xkik'olob'a',26
91,130,1,k'ut,k'ut,26
91,130,2,chi,chi,26
91,130,3,kiwach,kiwach,26
91,130,4,ajawab',ajawab',26
91,131,0,xkimayja397,xkimayja,26
91,131,1,Jun,jun,26
91,131,2,"Kame,",kame,26
91,131,3,Wuqub',wuqub',26
91,131,4,Kame,kame,26
91,132,0,lib'ajchi',lib'ajchi',26
91,132,1,k'ut,k'ut,26
91,132,2,xk'asta398,xk'asta,26
91,133,0,nim,nim,26
91,133,1,chiki'kot,chiki'kot,26
91,133,2,uk'u'x,uk'u'x,26
91,134,0,ta,ta,26
91,134,1,xk'astaj,xk'astaj,26
91,134,2,uwach,uwach,26
91,135,0,xkimayjaj,xkimayjaj,26
91,135,1,k'ut,k'ut,26
91,135,2,ajawab',ajawab',26
91,136,0,chipusu'399,chipusu',26
91,137,0,chiqil,chiqil,26
91,137,1,taj,taj,26
91,138,0,qitzij,qitzij,26
91,138,1,kurayij,kurayij,26
91,138,2,qak'u'x,qak'u'x,26
91,138,3,ri,ri,26
91,138,4,ixajoj,ixajoj,26
91,139,0,xecha',xecha',26
91,139,1,chi,chi,26
91,139,2,k'u,k'u,26
91,139,3,ajawab',ajawab',26
91,140,0,utz,utz,26
91,140,1,b'a,b'a,26
91,140,2,la',la',26
91,140,3,at,at,26
91,140,4,ajaw,ajaw,26
91,141,0,xecha',xecha',26
91,141,1,k'ut,k'ut,26
91,142,0,k'a,k'a,26
91,142,1,te',te',26
91,142,2,puch,puch,26
91,142,3,xkipus,xkipus,26
91,142,4,kib',kib',26
91,143,0,are,are,26
91,143,1,k'u,k'u,26
91,143,2,xpus,xpus,26
91,143,3,Xjun,xjun,26
91,143,4,Ajpu,ajpu,26
91,143,5,rumal,rumal,26
91,143,6,Xb'alanq'e,xb'alanq'e,26
91,144,0,jujunal,jujunal,26
91,144,1,k'u,k'u,26
91,144,2,xperepoxik400,xperepoxik,26
91,145,0,xel,xel,26
91,145,1,ujolom,ujolom,26
91,146,0,xk'ole',xk'ole',26
91,146,1,aponoq,aponoq,26
91,146,2,chi,chi,26
91,146,3,naj,naj,26
91,147,0,xk'otix,xk'otix,26
91,147,1,uloq,uloq,26
91,147,2,uk'u'x,uk'u'x,26
91,148,0,xch'eke'401,xch'eke',26
91,149,0,keq'ab'ar,keq'ab'ar,26
91,149,1,k'u,k'u,26
91,149,2,ri,ri,26
91,149,3,ronojel,ronojel,26
91,149,4,rajawal,rajawal,26
91,149,5,xib'alb'a,xib'alb'a,26
91,150,0,chi,chi,26
91,150,1,ka'y,ka'y,26
91,151,0,xa,xa,26
91,151,1,k'u,k'u,26
91,151,2,jun,jun,26
91,151,3,chi,chi,26
91,151,4,kaxajowilab'ik,kaxajowilab'ik,26
91,152,0,ri,ri,26
91,152,1,Xb'alanq'e,xb'alanq'e,26
91,153,0,kawa'lijoq402,kawa'lijoq,26
91,154,0,xcha',xcha',26
91,154,1,k'ut,k'ut,26
91,155,0,lib'ajchi',lib'ajchi',26
91,155,1,k'ut,k'ut,26
91,155,2,xk'astaj,xk'astaj,26
91,155,3,uwach,uwach,26
91,156,0,nim,nim,26
91,156,1,keki'kotik,keki'kotik,26
91,157,0,xa,xa,26
91,157,1,wi,wi,26
91,157,2,keje,keje,26
91,157,3,keki'kot,keki'kot,26
91,157,4,ajawab',ajawab',26
91,158,0,xa,xa,26
91,158,1,wi,wi,26
91,158,2,are,are,26
91,158,3,keb'anowik,keb'anowik,26
91,159,0,kaki'kot,kaki'kot,26
91,159,1,kik'u'x,kik'u'x,26
91,159,2,Jun,jun,26
91,159,3,"Kame,",kame,26
91,159,4,Wuqub',wuqub',26
91,159,5,Kame,kame,26
91,160,0,keje,keje,26
91,160,1,ri,ri,26
91,160,2,are',are',26
91,160,3,kexajowik,kexajowik,26
91,161,0,kakina'o.,kakina'o,26
92,1,0,K'a,k'a,26
92,1,1,te',te',26
92,1,2,puch,puch,26
92,1,3,uraynik,uraynik,26
92,1,4,umalinik,umalinik,26
92,1,5,pu,pu,26
92,1,6,kik'u'x,kik'u'x,26
92,1,7,ajawab',ajawab',26
92,2,0,chi,chi,26
92,2,1,re,re,26
92,2,2,kixajoj,kixajoj,26
92,2,3,Xjun,xjun,27
92,2,4,"Ajpu,",ajpu,27
92,2,5,Xb'alanq'e,xb'alanq'e,27
92,3,0,ta,ta,27
92,3,1,xel,xel,27
92,3,2,k'u,k'u,27
92,3,3,kitzij,kitzij,27
92,3,4,Jun,jun,27
92,3,5,"Kame,",kame,27
92,3,6,Wuqub',wuqub',27
92,3,7,Kame,kame,27
92,4,0,chib'ana',chib'ana',27
92,4,1,chi,chi,27
92,4,2,qe,qe,27
92,5,0,kojipusu,kojipusu,27
92,6,0,xecha',xecha',27
92,6,1,k'ut,k'ut,27
92,7,0,junal,junal,27
92,7,1,taj,taj,27
92,7,2,kojipusu,kojipusu,27
92,8,0,xecha',xecha',27
92,8,1,k'ut,k'ut,27
92,8,2,Jun,jun,27
92,8,3,"Kame,",kame,27
92,8,4,Wuqub',wuqub',27
92,8,5,Kame,kame,27
92,9,0,chi,chi,27
92,9,1,ke,ke,27
92,9,2,ri,ri,27
92,9,3,Xjun,xjun,27
92,9,4,"Ajpu,",ajpu,27
92,9,5,Xb'alanq'e,xb'alanq'e,27
92,10,0,utz,utz,27
92,10,1,b'a,b'a,27
92,10,2,la',la',27
92,11,0,chik'astaj,chik'astaj,27
92,11,1,iwach,iwach,27
92,12,0,ma,ma,27
92,12,1,pa,pa,27
92,12,2,ix,ix,27
92,12,3,k'o,k'o,27
92,12,4,kam,kam,27
92,13,0,oj,oj,27
92,13,1,pu,pu,27
92,13,2,kikotirisay,kikotirisay,27
92,13,3,iwe,iwe,27
92,14,0,ix,ix,27
92,14,1,pu,pu,27
92,14,2,rajawal,rajawal,27
92,14,3,iwal,iwal,27
92,14,4,ik'ajol,ik'ajol,27
92,15,0,xecha',xecha',27
92,15,1,k'ut,k'ut,27
92,15,2,chi,chi,27
92,15,3,ke,ke,27
92,15,4,ajawab'.,ajawab',27
92,16,0,Are,are,27
92,16,1,k'u,k'u,27
92,16,2,nab'e,nab'e,27
92,16,3,xpus,xpus,27
92,16,4,ri,ri,27
92,16,5,qi,qi,27
92,16,6,ujolom,ujolom,27
92,16,7,ajaw,ajaw,27
92,17,0,Jun,jun,27
92,17,1,Kame,kame,27
92,17,2,ub'i',ub'i',27
92,17,3,rajawal,rajawal,27
92,17,4,xib'alb'a,xib'alb'a,27
92,18,0,kaminaq,kaminaq,27
92,18,1,chi,chi,27
92,18,2,k'ut,k'ut,27
92,18,3,Jun,jun,27
92,18,4,Kame,kame,27
92,19,0,ta,ta,27
92,19,1,xchap,xchap,27
92,19,2,chik,chik,27
92,19,3,Wuqub',wuqub',27
92,19,4,Kame,kame,27
92,20,0,ma,ma,27
92,20,1,wi,wi,27
92,20,2,xk'astaj,xk'astaj,27
92,20,3,chi,chi,27
92,20,4,kiwach,kiwach,27
92,21,0,k'a,k'a,27
92,21,1,te',te',27
92,21,2,pu,pu,27
92,21,3,kelik,kelik,27
92,21,4,xib'alb'a,xib'alb'a,27
92,21,5,chi,chi,27
92,21,6,kaqan,kaqan,27
92,22,0,are,are,27
92,22,1,xkil,xkil,27
92,22,2,ri,ri,27
92,22,3,ajawab',ajawab',27
92,23,0,xekamik,xekamik,27
92,24,0,e,e,27
92,24,1,xaraxoj,xaraxoj,27
92,24,2,chub'ik,chub'ik,27
92,25,0,e,e,27
92,25,1,pu,pu,27
92,25,2,xaraxoxinaq,xaraxoxinaq,27
92,25,3,kikab'ichal,kikab'ichal,27
92,26,0,xa,xa,27
92,26,1,k'u,k'u,27
92,26,2,k'ajisab'al,k'ajisab'al,27
92,26,3,kiwach,kiwach,27
92,26,4,xb'anik,xb'anik,27
92,27,0,jusuk',jusuk',27
92,27,1,xukamib'ej,xukamib'ej,27
92,27,2,ri,ri,27
92,27,3,jun,jun,27
92,27,4,ajaw,ajaw,27
92,28,0,mana,mana,27
92,28,1,xkik'astaj,xkik'astaj,27
92,28,2,chi,chi,27
92,28,3,uwach,uwach,27
92,29,0,are,are,27
92,29,1,k'u,k'u,27
92,29,2,ri,ri,27
92,29,3,jun,jun,27
92,29,4,ajaw,ajaw,27
92,29,5,xelaj403,xelaj,27
92,30,0,xok,xok,27
92,30,1,na,na,27
92,30,2,chi,chi,27
92,30,3,kiwach,kiwach,27
92,30,4,ri,ri,27
92,30,5,e,e,27
92,30,6,xajol,xajol,27
92,31,0,ma,ma,27
92,31,1,wi,wi,27
92,31,2,xuk'ulu',xuk'ulu',27
92,32,0,ma,ma,27
92,32,1,pu,pu,27
92,32,2,xuriqo,xuriqo,27
92,33,0,toq'ob',toq'ob',27
92,33,1,nuwach,nuwach,27
92,33,2,xcha',xcha',27
92,34,0,ta,ta,27
92,34,1,xuna',xuna',27
92,34,2,rib',rib',27
92,35,0,xek'isk'ub'ek,xek'isk'ub'ek,27
92,35,1,rojonel,rojonel,27
92,35,2,kal,kal,27
92,35,3,kik'ajol,kik'ajol,27
92,35,4,pa,pa,27
92,35,5,nimasiwan,nimasiwan,27
92,36,0,xa,xa,27
92,36,1,jun,jun,27
92,36,2,xkib'alij,xkib'alij,27
92,36,3,wi,wi,27
92,36,4,kib',kib',27
92,36,5,pa,pa,27
92,36,6,Nimaxolob'achan,nimaxolob'achan,27
92,37,0,chi,chi,27
92,37,1,ri',ri',27
92,37,2,k'ut,k'ut,27
92,37,3,e,e,27
92,37,4,tub'ul,tub'ul,27
92,37,5,wi,wi,27
92,38,0,ta,ta,27
92,38,1,xk'ulun,xk'ulun,27
92,38,2,k'ut,k'ut,27
92,39,0,ma,ma,27
92,39,1,wi,wi,27
92,39,2,ajilan,ajilan,27
92,39,3,chi,chi,27
92,39,4,sanik,sanik,27
92,40,0,tukuliy,tukuliy,27
92,40,1,ula,ula,27
92,40,2,ke,ke,27
92,40,3,pa,pa,27
92,40,4,siwan,siwan,27
92,41,0,keje,keje,27
92,41,1,ri,ri,27
92,41,2,xeb'eyox,xeb'eyox,27
92,41,3,uloq,uloq,27
92,42,0,ta,ta,27
92,42,1,xe'ul,xe'ul,27
92,42,2,k'ut,k'ut,27
92,43,0,xkixulkiya',xkixulkiya',27
92,43,1,chi,chi,27
92,43,2,kib',kib',27
92,43,3,konojel,konojel,27
92,44,0,xe'ulelajoq,xe'ulelajoq,27
92,45,0,xe'ul,xe'ul,27
92,45,1,pu,pu,27
92,45,2,okoq404,okoq,27
92,46,0,keje,keje,27
92,46,1,k'ut,k'ut,27
92,46,2,kich'akatajik,kich'akatajik,27
92,46,3,rajawal,rajawal,27
92,46,4,xib'alb'a,xib'alb'a,27
92,47,0,xa,xa,27
92,47,1,mayjab'al,mayjab'al,27
92,47,2,xa,xa,27
92,47,3,pu,pu,27
92,47,4,kijalwachib'al,kijalwachib'al,27
92,47,5,kib',kib',27
92,48,0,ta,ta,27
92,48,1,xkib'ano.,xkib'ano,27
92,49,0,K'a,k'a,27
92,49,1,te,te,27
92,49,2,puch,puch,27
92,49,3,ta,ta,27
92,49,4,xkib'ij,xkib'ij,27
92,49,5,kib'i',kib'i',27
92,50,0,xkikojisaj,xkikojisaj,27
92,50,1,kib',kib',27
92,50,2,chi,chi,27
92,50,3,kiwach,kiwach,27
92,50,4,konojel,konojel,27
92,50,5,xib'alb'a.,xib'alb'a,27
92,51,0,Chita',chita',27
92,51,1,qab'i',qab'i',27
92,52,0,xchiqab'ij,xchiqab'ij,27
92,53,0,xchiqab'ij,xchiqab'ij,27
92,53,1,nay,nay,27
92,53,2,puch,puch,27
92,53,3,ub'i',ub'i',27
92,53,4,qaqajaw,qaqajaw,27
92,53,5,chi,chi,27
92,53,6,we,we,27
92,54,0,oj,oj,27
92,54,1,wa',wa',27
92,54,2,oj,oj,27
92,54,3,Xjun,xjun,27
92,54,4,"Ajpu,",ajpu,27
92,54,5,Xb'alanq'e,xb'alanq'e,27
92,54,6,qab'i',qab'i',27
92,55,0,are,are,27
92,55,1,k'u,k'u,27
92,55,2,qaqajaw,qaqajaw,27
92,55,3,ri,ri,27
92,55,4,xikamisaj,xikamisaj,27
92,56,0,Jun,jun,27
92,56,1,Jun,jun,27
92,56,2,"Ajpu,",ajpu,27
92,56,3,Wuqub',wuqub',27
92,56,4,Jun,jun,27
92,56,5,Ajpu,ajpu,27
92,56,6,kib'i',kib'i',27
92,57,0,oj,oj,27
92,57,1,k'u,k'u,27
92,57,2,pakol405,pakol,27
92,58,0,kira'il,kira'il,27
92,58,1,kik'axk'ol,kik'axk'ol,27
92,58,2,ri,ri,27
92,58,3,qaqajaw,qaqajaw,27
92,59,0,keje,keje,27
92,59,1,k'ut,k'ut,27
92,59,2,mixqakuyu,mixqakuyu,27
92,59,3,wi,wi,27
92,59,4,ronojel,ronojel,27
92,59,5,k'axk'ol,k'axk'ol,27
92,60,0,mixib'an,mixib'an,27
92,60,1,chi,chi,27
92,60,2,qe,qe,27
92,61,0,keje,keje,27
92,61,1,k'ut,k'ut,27
92,61,2,kixqasach,kixqasach,27
92,61,3,wi,wi,27
92,62,0,iwonojel,iwonojel,27
92,62,1,kixqakamisaj,kixqakamisaj,27
92,63,0,maja,maja,27
92,63,1,b'i,b'i,27
92,63,2,chik,chik,27
92,63,3,kolotajel,kolotajel,27
92,63,4,chiwe,chiwe,27
92,64,0,xe'uchax,xe'uchax,27
92,64,1,k'ut,k'ut,27
92,65,0,k'a,k'a,27
92,65,1,te,te,27
92,65,2,puch,puch,27
92,65,3,kelajik,kelajik,27
92,66,0,koq'ik,koq'ik,27
92,66,1,konojel,konojel,27
92,66,2,xib'alb'a,xib'alb'a,27
92,67,0,toq'ob',toq'ob',27
92,67,1,qawach,qawach,27
92,68,0,ix,ix,27
92,68,1,Jun,jun,27
92,68,2,"Ajpu,",ajpu,27
92,68,3,Xb'alanq'e,xb'alanq'e,27
92,69,0,qitzij,qitzij,27
92,69,1,wi,wi,27
92,69,2,xojmakunik,xojmakunik,27
92,69,3,chi,chi,27
92,69,4,ke,ke,27
92,69,5,ri,ri,27
92,69,6,iqajaw,iqajaw,27
92,70,0,kib'ij,kib'ij,27
92,70,1,la',la',27
92,71,0,k'a,k'a,27
92,71,1,te,te,27
92,71,2,e,e,27
92,71,3,muqul,muqul,27
92,71,4,chi,chi,27
92,71,5,Puk'b'al,puk'b'al,27
92,71,6,Chaj,chaj,27
92,72,0,xecha',xecha',27
92,72,1,k'ut,k'ut,27
92,73,0,utz,utz,27
92,73,1,b'a,b'a,27
92,73,2,la',la',27
92,74,0,are,are,27
92,74,1,b'a,b'a,27
92,74,2,ri,ri,27
92,74,3,qatzij,qatzij,27
92,74,4,xchiqab'ij,xchiqab'ij,27
92,74,5,chiwe,chiwe,27
92,75,0,chita',chita',27
92,75,1,iwonojel,iwonojel,27
92,75,2,ix,ix,27
92,75,3,xib'alb'a,xib'alb'a,27
92,76,0,rumal,rumal,27
92,76,1,mana,mana,27
92,76,2,nim,nim,27
92,76,3,chi,chi,27
92,76,4,iq'ij,iq'ij,27
92,76,5,iwalaxik,iwalaxik,27
92,76,6,chuxik,chuxik,27
92,77,0,ruk',ruk',27
92,77,1,nay,nay,27
92,77,2,puch,puch,27
92,78,0,ma,ma,27
92,78,1,wi,wi,27
92,78,2,nim,nim,27
92,78,3,chi,chi,27
92,78,4,ikochib'al406,ikochib'al,27
92,79,0,sqaqi'n,sqaqi'n,27
92,79,1,chik,chik,27
92,79,2,chikik'jolomax,chikik'jolomax,27
92,80,0,ma,ma,27
92,80,1,wi,wi,27
92,80,2,ch'ajom,ch'ajom,27
92,80,3,kik',kik',27
92,80,4,iwe,iwe,27
92,81,0,xa,xa,27
92,81,1,xot,xot,27
92,81,2,xa,xa,27
92,81,3,akam407,akam,27
92,82,0,xa,xa,27
92,82,1,chuch,chuch,27
92,82,2,chi,chi,27
92,82,3,re,re,27
92,83,0,xjeraxik408,xjeraxik,27
92,84,0,xa,xa,27
92,84,1,nay,nay,27
92,84,2,pu,pu,27
92,84,3,ral,ral,27
92,84,4,k'im,k'im,27
92,84,5,ral,ral,27
92,84,6,tolob',tolob',27
92,84,7,chiwechaj,chiwechaj,27
92,85,0,ma,ma,27
92,85,1,k'u,k'u,27
92,85,2,iwech,iwech,27
92,85,3,ri,ri,27
92,85,4,ronojel,ronojel,27
92,85,5,saqil,saqil,27
92,85,6,al,al,27
92,85,7,saqil,saqil,27
92,85,8,k'ajol,k'ajol,27
92,86,0,xa,xa,27
92,86,1,no'j409,no'j,27
92,87,0,are,are,27
92,87,1,ri,ri,27
92,87,2,ajmak,ajmak,27
92,87,3,ajlab'al,ajlab'al,27
92,87,4,ajb'is,ajb'is,27
92,87,5,ajmoken,ajmoken,27
92,87,6,chok,chok,27
92,87,7,na,na,27
92,87,8,umak,umak,27
92,88,0,kixok,kixok,27
92,88,1,wi,wi,27
92,89,0,ma,ma,27
92,89,1,na,na,27
92,89,2,xa,xa,27
92,89,3,rax,rax,27
92,89,4,chapom,chapom,27
92,89,5,ronojel,ronojel,27
92,89,6,winaq,winaq,27
92,89,7,chib'ano,chib'ano,27
92,90,0,kixta'on,kixta'on,27
92,90,1,puch,puch,27
92,90,2,chuwi',chuwi',27
92,90,3,ri,ri,27
92,90,4,kik'jolomax,kik'jolomax,27
92,91,0,xe'uchax,xe'uchax,27
92,91,1,k'ut,k'ut,27
92,91,2,konojel,konojel,27
92,91,3,xib'alb'a,xib'alb'a,27
92,92,0,keje,keje,27
92,92,1,k'ut,k'ut,27
92,92,2,tikarinaq,tikarinaq,27
92,92,3,kisachik,kisachik,27
92,93,0,umayxik,umayxik,27
92,93,1,nay,nay,27
92,93,2,puch,puch,27
92,93,3,kisik'ixik,kisik'ixik,27
92,94,0,ma,ma,27
92,94,1,wi,wi,27
92,94,2,nim,nim,27
92,94,3,kiq'ij,kiq'ij,27
92,94,4,ojer,ojer,27
92,95,0,xax,xax,27
92,95,1,rajtza,rajtza,27
92,95,2,wi,wi,27
92,95,3,winaq,winaq,27
92,95,4,ojer,ojer,27
92,96,0,qitzij,qitzij,27
92,96,1,ma,ma,27
92,96,2,na,na,27
92,96,3,kab'awil,kab'awil,27
92,96,4,kib'i',kib'i',27
92,96,5,ojer,ojer,27
92,97,0,xa,xa,27
92,97,1,wi,wi,27
92,97,2,xib'al,xib'al,27
92,97,3,itzel,itzel,27
92,97,4,kiwach,kiwach,27
92,98,0,e,e,27
92,98,1,ajtza,ajtza,27
92,98,2,ajtukur,ajtukur,27
92,99,0,e,e,27
92,99,1,taq,taq,27
92,99,2,chi'nel,chi'nel,27
92,99,3,chi,chi,27
92,99,4,mak,mak,27
92,99,5,chi,chi,27
92,99,6,lab'al,lab'al,27
92,100,0,e,e,27
92,100,1,nay,nay,27
92,100,2,pu,pu,27
92,100,3,ajmuqulik,ajmuqulik,27
92,100,4,k'u'x,k'u'x,27
92,101,0,e,e,27
92,101,1,q'eqa'il,q'eqa'il,27
92,101,2,saqi'il410,saqi'il,27
92,102,0,ajmoxwach,ajmoxwach,27
92,102,1,ajlatz'ab',ajlatz'ab',27
92,102,2,ke'uchaxik,ke'uchaxik,27
92,103,0,chixe'on,chixe'on,27
92,103,1,kiwach,kiwach,27
92,103,2,kek'ulutajik,kek'ulutajik,27
92,104,0,keje,keje,27
92,104,1,k'ut,k'ut,27
92,104,2,usachik,usachik,27
92,104,3,kinimal,kinimal,27
92,104,4,q'aq'al,q'aq'al,27
92,105,0,ma,ma,27
92,105,1,wi,wi,27
92,105,2,nim,nim,27
92,105,3,chi,chi,27
92,105,4,kajawarem,kajawarem,27
92,105,5,xuxik.,xuxik,27
92,106,0,Are,are,27
92,106,1,xeb'anow,xeb'anow,27
92,106,2,ri,ri,27
92,106,3,Xjun,xjun,27
92,106,4,"Ajpu,",ajpu,27
92,106,5,Xb'alanq'e,xb'alanq'e,27
92,107,0,are,are,27
92,107,1,k'ut,k'ut,27
92,107,2,koq'ik,koq'ik,27
92,108,0,kasik'in,kasik'in,27
92,108,1,ri,ri,27
92,108,2,kati't,kati't,27
92,108,3,chuwach,chuwach,27
92,108,4,ri,ri,27
92,108,5,aj,aj,27
92,109,0,ri,ri,27
92,109,1,xkitik,xkitik,27
92,109,2,kanoq,kanoq,27
92,110,0,xpe,xpe,27
92,110,1,utux,utux,27
92,110,2,ri,ri,27
92,110,3,aj,aj,27
92,111,0,k'a,k'a,27
92,111,1,te,te,27
92,111,2,xchaqij,xchaqij,27
92,111,3,chik,chik,27
92,112,0,are,are,27
92,112,1,k'ut,k'ut,27
92,112,2,ta,ta,27
92,112,3,xek'at,xek'at,27
