term_str,df,dp,dh,sig
transgressors,8,0.13333333333333333,0.3875854127478025,True
transmission,1,0.016666666666666666,0.09844817659347531,False
transmitted,1,0.016666666666666666,0.09844817659347531,False
transport,1,0.016666666666666666,0.09844817659347531,False
transportation,1,0.016666666666666666,0.09844817659347531,False
transported,2,0.03333333333333333,0.1635630198536173,False
transporters,1,0.016666666666666666,0.09844817659347531,False
transports,1,0.016666666666666666,0.09844817659347531,False
trapped,1,0.016666666666666666,0.09844817659347531,False
travel,15,0.25,0.5,True
traveler,2,0.03333333333333333,0.1635630198536173,False
travelers,1,0.016666666666666666,0.09844817659347531,False
traveling,1,0.016666666666666666,0.09844817659347531,False
travelled,2,0.03333333333333333,0.1635630198536173,False
travelling,3,0.05,0.21609640474436814,True
travellinguntil,1,0.016666666666666666,0.09844817659347531,False
trays,1,0.016666666666666666,0.09844817659347531,False
treacherous,2,0.03333333333333333,0.1635630198536173,False
treachery,1,0.016666666666666666,0.09844817659347531,False
treasure,3,0.05,0.21609640474436814,True
treasureas,1,0.016666666666666666,0.09844817659347531,False
treasured,1,0.016666666666666666,0.09844817659347531,False
treasures,4,0.06666666666666667,0.26045937304056793,True
treasuries,4,0.06666666666666667,0.26045937304056793,True
treat,9,0.15,0.4105448391249309,True
treaty,3,0.05,0.21609640474436814,True
tree,12,0.2,0.46438561897747244,True
treeit,1,0.016666666666666666,0.09844817659347531,False
treeits,1,0.016666666666666666,0.09844817659347531,False
trees,7,0.11666666666666667,0.3616124952476067,True
trellises,1,0.016666666666666666,0.09844817659347531,False
tremble,4,0.06666666666666667,0.26045937304056793,True
trembling,1,0.016666666666666666,0.09844817659347531,False
tremendous,10,0.16666666666666666,0.430827083453526,True
tremor,2,0.03333333333333333,0.1635630198536173,False
trench,1,0.016666666666666666,0.09844817659347531,False
trial,5,0.08333333333333333,0.29874687506009634,True
tribal,1,0.016666666666666666,0.09844817659347531,False
tribe,2,0.03333333333333333,0.1635630198536173,False
tribes,1,0.016666666666666666,0.09844817659347531,False
trickery,2,0.03333333333333333,0.1635630198536173,False
tried,8,0.13333333333333333,0.3875854127478025,True
trifle,1,0.016666666666666666,0.09844817659347531,False
triple,2,0.03333333333333333,0.1635630198536173,False
triumph,7,0.11666666666666667,0.3616124952476067,True
triumphant,2,0.03333333333333333,0.1635630198536173,False
trivial,2,0.03333333333333333,0.1635630198536173,False
troops,10,0.16666666666666666,0.430827083453526,True
trouble,7,0.11666666666666667,0.3616124952476067,True
troubled,2,0.03333333333333333,0.1635630198536173,False
troublemaker,2,0.03333333333333333,0.1635630198536173,False
troublemakers,1,0.016666666666666666,0.09844817659347531,False
troubles,1,0.016666666666666666,0.09844817659347531,False
true,30,0.5,0.5,True
trueand,1,0.016666666666666666,0.09844817659347531,False
truethe,1,0.016666666666666666,0.09844817659347531,False
truly,12,0.2,0.46438561897747244,True
trumpet,10,0.16666666666666666,0.430827083453526,True
trunk,2,0.03333333333333333,0.1635630198536173,False
trunks,2,0.03333333333333333,0.1635630198536173,False
trust,26,0.43333333333333335,0.5227953802358848,True
trusted,1,0.016666666666666666,0.09844817659347531,False
trustee,3,0.05,0.21609640474436814,True
trusting,1,0.016666666666666666,0.09844817659347531,False
trusts,4,0.06666666666666667,0.26045937304056793,True
trustworthy,5,0.08333333333333333,0.29874687506009634,True
truth,53,0.8833333333333333,0.1580902912566987,False
truthbringing,1,0.016666666666666666,0.09844817659347531,False
truthfor,1,0.016666666666666666,0.09844817659347531,False
truthfrom,1,0.016666666666666666,0.09844817659347531,False
truthful,32,0.5333333333333333,0.4836749843245432,True
truthfully,1,0.016666666666666666,0.09844817659347531,False
truthfulness,2,0.03333333333333333,0.1635630198536173,False
try,5,0.08333333333333333,0.29874687506009634,True
trying,3,0.05,0.21609640474436814,True
tubba,2,0.03333333333333333,0.1635630198536173,False
tufted,2,0.03333333333333333,0.1635630198536173,False
tumble,2,0.03333333333333333,0.1635630198536173,False
tumbled,1,0.016666666666666666,0.09844817659347531,False
tumbles,1,0.016666666666666666,0.09844817659347531,False
tunnel,1,0.016666666666666666,0.09844817659347531,False
turbulently,1,0.016666666666666666,0.09844817659347531,False
turmoil,2,0.03333333333333333,0.1635630198536173,False
turn,52,0.8666666666666667,0.17892409380510274,False
turnaround,1,0.016666666666666666,0.09844817659347531,False
turned,41,0.6833333333333333,0.3753813705101305,True
turning,13,0.21666666666666667,0.478064356784609,True
turns,19,0.31666666666666665,0.5253383093522288,True
tuwa,2,0.03333333333333333,0.1635630198536173,False
twelve,4,0.06666666666666667,0.26045937304056793,True
twenty,1,0.016666666666666666,0.09844817659347531,False
twice,9,0.15,0.4105448391249309,True
twig,1,0.016666666666666666,0.09844817659347531,False
twilight,1,0.016666666666666666,0.09844817659347531,False
twinkling,2,0.03333333333333333,0.1635630198536173,False
twist,2,0.03333333333333333,0.1635630198536173,False
twisting,1,0.016666666666666666,0.09844817659347531,False
two,41,0.6833333333333333,0.3753813705101305,True
twothirds,3,0.05,0.21609640474436814,True
tyrannical,2,0.03333333333333333,0.1635630198536173,False
tyrannized,1,0.016666666666666666,0.09844817659347531,False
tyrant,6,0.1,0.33219280948873625,True
ultimate,7,0.11666666666666667,0.3616124952476067,True
umbrella,1,0.016666666666666666,0.09844817659347531,False
umrah,1,0.016666666666666666,0.09844817659347531,False
unable,11,0.18333333333333332,0.4487008124447239,True
unaging,1,0.016666666666666666,0.09844817659347531,False
unappreciative,4,0.06666666666666667,0.26045937304056793,True
unappreciativegod,1,0.016666666666666666,0.09844817659347531,False
unarmed,1,0.016666666666666666,0.09844817659347531,False
unavailing,1,0.016666666666666666,0.09844817659347531,False
unavoidable,1,0.016666666666666666,0.09844817659347531,False
unaware,21,0.35,0.5301006104904153,True
unbelief,1,0.016666666666666666,0.09844817659347531,False
unbelievers,14,0.23333333333333334,0.48989165716188005,True
unbelieving,1,0.016666666666666666,0.09844817659347531,False
unblinking,1,0.016666666666666666,0.09844817659347531,False
uncertain,1,0.016666666666666666,0.09844817659347531,False
unchaste,1,0.016666666666666666,0.09844817659347531,False
uncivilized,1,0.016666666666666666,0.09844817659347531,False
uncle,1,0.016666666666666666,0.09844817659347531,False
uncles,1,0.016666666666666666,0.09844817659347531,False
unconscious,1,0.016666666666666666,0.09844817659347531,False
under,16,0.26666666666666666,0.5085041588289383,True
underground,1,0.016666666666666666,0.09844817659347531,False
undermine,2,0.03333333333333333,0.1635630198536173,False
understand,36,0.6,0.44217935649972373,True
understanding,10,0.16666666666666666,0.430827083453526,True
understood,3,0.05,0.21609640474436814,True
undertake,1,0.016666666666666666,0.09844817659347531,False
undeveloped,1,0.016666666666666666,0.09844817659347531,False
undiminished,1,0.016666666666666666,0.09844817659347531,False
uneducated,1,0.016666666666666666,0.09844817659347531,False
unfair,3,0.05,0.21609640474436814,True
unfold,1,0.016666666666666666,0.09844817659347531,False
unfolded,1,0.016666666666666666,0.09844817659347531,False
unfolds,2,0.03333333333333333,0.1635630198536173,False
unforeseen,1,0.016666666666666666,0.09844817659347531,False
unfortunate,1,0.016666666666666666,0.09844817659347531,False
ungenerous,1,0.016666666666666666,0.09844817659347531,False
ungrateful,14,0.23333333333333334,0.48989165716188005,True
ungratefulmy,1,0.016666666666666666,0.09844817659347531,False
unheardof,1,0.016666666666666666,0.09844817659347531,False
uninhabited,2,0.03333333333333333,0.1635630198536173,False
unintended,1,0.016666666666666666,0.09844817659347531,False
unintentional,2,0.03333333333333333,0.1635630198536173,False
uninterrupted,1,0.016666666666666666,0.09844817659347531,False
unite,2,0.03333333333333333,0.1635630198536173,False
united,4,0.06666666666666667,0.26045937304056793,True
universally,1,0.016666666666666666,0.09844817659347531,False
universe,5,0.08333333333333333,0.29874687506009634,True
universes,1,0.016666666666666666,0.09844817659347531,False
unjust,25,0.4166666666666667,0.5262643357640807,True
unjustified,1,0.016666666666666666,0.09844817659347531,False
unjustly,5,0.08333333333333333,0.29874687506009634,True
unknown,2,0.03333333333333333,0.1635630198536173,False
unlawful,2,0.03333333333333333,0.1635630198536173,False
unlearned,1,0.016666666666666666,0.09844817659347531,False
unleash,3,0.05,0.21609640474436814,True
