chunk_60_id,0,1,2,3,4
51,0.06530219223709911,-0.05277531230781286,-0.07425360804946697,-0.15299680025508147,0.07585695196983606
52,0.12210996612019746,-0.06751895193466871,0.15161048490353182,-0.1272874452619522,0.027884041073684904
53,-0.21191441735083602,-0.2604063558427542,0.19786417287487065,0.15696587797864167,0.15806024830940305
54,-0.061830868509157866,-0.26932566792954604,0.28385101028224746,0.3140429940337807,0.23763008369270947
55,0.3741963178242686,-0.024741520383103614,0.11281484549297868,-0.07691166097649704,-0.02411663538385956
56,0.29971700444483984,0.029399487156421284,0.09816398790961402,-0.13568632168776074,0.008954000961466205
57,-0.10889600779504945,-0.173675492135377,0.22227890032195766,0.04930926972587303,-0.05699204619895632
58,-0.05331775307681921,-0.2942918279957383,0.16634069396051296,0.1761180068488591,0.0006584690061384877
59,-0.16917349082966882,-0.2468091295866108,0.24784257543971963,0.19732295352705795,0.0182935616614152
60,-0.07318870705012709,-0.18382292268895614,0.13407913499079646,0.29363297808078953,-0.04120611439617812
