chap_num,E,C,F,A,B,D
63,2.0835972670844067,0.7455954288690482,1.1885278338795466,0.9572277956769116,0.782782442083714,0.8127869935675043
64,1.8627100769599643,0.7799758058419048,1.2167876049370017,1.159695955462598,0.9300112565914774,0.7862192093168252
65,1.8239675906127732,0.8201869638968825,1.4673008244649333,0.9889047412341708,0.8486968338550359,0.817404453970567
66,1.1160402820639115,0.6006692527848881,1.9636341367685775,0.9451414626938976,0.47048624930754424,0.7604220464012416
67,1.678116444615495,0.7540105622924373,1.8598579681635614,0.8979842294744743,0.7939136133133817,0.9152544393244624
68,1.0996862734154662,0.7954254614162655,2.421304042152438,0.8301688719982349,0.7223240870644543,0.7170830116084043
69,1.0009817381805326,0.8384424708628168,2.4073479767573227,0.7530351216309427,0.5795946094442683,0.7380290798347776
70,0.9775610014949616,0.8338751366260514,3.35279127658999,1.3942428534683733,0.46037394591860376,0.7972625389153081
71,0.6063405071475183,0.7135411084663451,3.800193482894851,0.6982791969696299,0.49099916271759,0.5166066934627365
72,0.8043564190998744,1.0253367057657081,4.880991622300943,0.9025927534765197,0.5689681547396089,0.3619038336985843
73,0.9500025041533716,1.4478790158185595,4.113270312653021,0.8119114314082617,0.9431723663132963,1.2826958746520856
74,1.087859028167766,0.8916813960385592,2.467316484932212,0.9070791143143213,0.7259148999506083,0.7089400806509001
75,1.1766975034917713,0.7412800129297406,1.8724281409906118,0.8702960397309367,0.7881462501182286,0.6988523302032013
76,1.091111332868005,0.8031617354582814,2.387191570366856,1.3325530154420875,0.8135886510257132,0.8761463507184968
77,0.9921219612406216,0.5269167909747786,2.816526789753472,1.3274411988728732,0.5916832473573047,0.6827571713196483
78,1.2731561634909407,0.7333217590308001,2.223631664988537,1.1659561797049671,0.6816197721610979,0.7608321072666158
79,1.0782032361259668,0.7512747235499526,1.9492084332718655,1.2146907913558416,0.7086056348034375,0.6510051796913642
80,1.6065130119887518,0.7315275574192597,1.6811274384044563,0.6887609582149286,0.5106645286181724,0.47701411797815974
81,1.2510857636724109,0.5409950216857689,2.2716627725203113,0.9000939734545752,0.43656041267477846,0.37607720185224475
82,0.96807561497498,1.0134181488000709,4.1579229770465,1.082877884644812,0.5176578255535907,0.8476574580291358
83,0.8744051589825576,0.5153842046997372,2.5198763138990055,0.7356446674803583,0.5671432071185948,0.3862416461344321
84,0.8676067742379985,1.342183852798003,4.126451920561463,0.7675779393932051,0.7501882116171532,0.9515677197368808
85,1.5322237780142196,0.9108714381958419,3.1168556109535097,1.4292665546832912,1.1057719653828573,0.403911206697416
86,0.8866953916701895,1.3362638875530628,4.832478770471411,1.028809434975754,0.8205776219822901,0.7789390436590048
87,1.1498172689015151,0.9200010824690036,2.378815627778655,1.1051991848026057,0.8994992351656698,0.9175941090703599
