para_id,C,E,F,A,B,D
86,2.1207744564091255,1.1158495401563313,1.2090162862112535,1.0108990932283035,1.033612759347355,1.281331259295076
87,2.0909371693710166,0.8799712887589677,0.6522753753284144,0.7943765694569057,1.3460307809485417,1.5104201145309433
88,1.6164219079413238,0.7383391717620891,0.6017631317049235,0.8476499185300984,1.162417358280933,1.2015452739986676
89,2.001995003826216,0.6267984760787622,0.5296062977493367,0.5770523590080522,1.0690084362697512,1.6127537624757569
90,1.1141849918257825,0.7442080288419002,0.6182980820426742,0.6557199683792158,1.1802173822379682,1.5701890349662828
91,1.199550108778125,0.664644689256917,1.1105049521415926,0.6429689036981425,1.0124733377065551,1.6435133013262067
92,1.5101820846960226,0.864798129129668,1.0676337231919175,0.8408878499184936,1.015442291932263,1.3986574960027187
93,2.8690528798465254,0.815314233299893,0.9295846109071041,1.0877735285728944,1.3766455016268233,1.9086739311617928
94,1.0845954458427385,0.8730991651675004,0.8661263870184973,1.3836091479938577,1.0129351787359986,0.8958253213002664
95,0.4819981672078531,0.784902411780362,0.7920518359621657,1.5650194128518542,0.4629511804708382,0.4405881324072998
96,0.6584905810899901,1.0482695068424792,0.7556500095289794,1.5679006613661903,0.6972253376537921,0.621010990482736
97,0.7845072209681394,1.0719515569764229,1.0576696663455942,1.9025923157746962,0.7314595590287606,0.7753707841917205
98,0.5793593311630049,3.3774132806641557,0.8843435627666072,1.226929703831653,0.45754044407125516,0.4461966866466147
99,0.7435889699744775,1.5453339513215782,1.158610754108423,1.5264128686951561,0.70121299668871,0.5782507608380624
100,0.5940279095170237,2.654366536129431,1.2330492160491349,0.8089992561490414,0.6545111753246143,0.5239816948908911
101,0.6393520076549492,2.0566001078482112,0.8802405945950673,0.8377585738996175,0.8740131888981892,0.6261938910834716
102,0.9105306121817205,2.5695849623498925,0.7128963445807129,0.753347616761454,1.0384767196977414,0.8078950424909962
103,0.9229883401254654,2.2204509773820287,0.756897064190619,0.7550502387915271,0.9621275509214199,0.9448460597287098
104,0.37273939335266243,2.4282040308365644,0.7611624115485162,0.8962348802411705,0.552250411502952,0.37712489027370233
105,0.6872505031131082,1.7298156519605579,0.9314426741192467,0.7982237919154098,0.792736336168052,0.6490443613364311
106,0.6267470227078119,2.63462560772235,1.0280010149152392,0.9652521119516869,0.7942661990373784,0.5086584132540536
107,0.9252558369883528,2.34525925335114,1.072688864870023,0.89702581181906,0.91070164520341,0.7901914896982684
108,0.9649448881244116,1.9266506120733968,0.9324379466156127,1.0448426802172672,0.8387151322432468,0.7662294851742779
109,0.5255000940814989,2.3399585349614966,0.8645877420060815,0.8694341665751107,0.584935180337554,0.48428119510228346
110,0.8639530954930644,2.049499696934194,1.153063345587927,1.1426069909335916,0.8893185069020387,0.747573032764957
111,0.6800585273954253,1.9420428074705474,0.9336027989464313,0.7271972013154148,0.6930365089033965,0.585008711195274
112,0.7089039096537056,1.5174401312336672,0.7787276706046834,0.5983235386083587,0.98799139423927,0.6589379435403271
113,0.3240572069272984,5.050285342489003,1.12379002179175,1.292384620135502,0.3098195349317427,0.31549658712095935
114,0.7722838600497082,2.364857009538085,0.9705131969705816,0.6329786812230013,0.8666768361556875,0.7404995237601636
115,0.5459028667347829,1.903435505907414,1.1350967852456204,0.7386912272754236,0.8585653595744859,0.7582726462758602
116,0.7751144902724519,1.5535030897811668,0.7511135577395109,0.9122317686783064,1.931498404305067,1.0085003306918585
117,0.9961634303076369,1.1468025734173655,0.9493924449864427,0.6773468803569863,1.821147067271206,1.0594096777999031
118,0.7739012386466403,1.928169426373692,0.9280438268938178,0.6990904161060927,1.6966698028435727,0.900466396186107
119,0.7734403001249381,1.7320248198238628,1.136076187881544,0.7011057454709808,1.3930239247318001,0.8556371340384199
120,0.7250937216993387,2.0432243294641856,1.0393493214723368,0.6455332953664903,0.7736097461983866,0.7424846667193351
121,0.9387338827883627,2.156260331063824,0.848347572513238,0.8438958636284863,0.8753092482481277,0.8514869231830563
122,0.8302659524050549,2.276741907355035,1.1113982322026814,0.9396260070165106,0.8583686156169468,0.7119148073708855
123,0.7118608097640811,1.9062110520910065,0.9813179285144946,0.8379983025077595,0.7573835461454944,0.6526950341929809
124,0.668175980787818,2.7505175303862384,1.0931023468149421,0.6611851601457233,0.5901769035359977,0.7117043444252674
125,0.5106597089421614,2.404260253891242,1.1293961606411902,0.9472776988481477,0.7208154407504448,0.5016915344697661
126,0.8504193823277925,1.2487711967916535,0.8135257722287046,0.8553061246198319,0.6733159609510303,0.6752901071194526
127,0.5729128343306404,1.7559160039010087,0.9425376829446119,0.7635764780355435,0.6089119479723226,0.5505508784697264
128,1.0045334822840306,2.019513232263856,1.3196332221800557,1.0633159279401028,1.0089974969293363,0.8689457338064532
129,0.7924933700662982,1.309158576415528,2.063223592285601,0.7542381964326128,0.7463956658524727,0.7006760123361068
130,0.8040447304750072,1.035689653702536,2.468033137674468,0.7390533483703937,0.6738553429305684,0.8326903186844817
131,0.7827744478285307,0.6898620544734315,3.086879063442029,0.7217784801293117,0.6573412155974879,0.8791400988327976
132,0.44715324418143204,0.5465701695002594,3.784692058572772,0.44356537096732873,0.5673044510945995,0.6554010788563047
133,0.8046622267572049,0.7168691915368298,5.710093026241449,0.6160048700466719,1.1109789088291797,1.273078894578037
134,0.9012618963814393,0.8707857421254456,2.8210941198524524,0.8796990994999357,0.7392232080777591,0.8693563015910791
135,1.173374978192614,1.1198969231230824,2.6463750215990807,1.000939395384916,0.870518682106507,0.9627608998018407
136,0.7194858105947821,0.898294596248437,2.6051248514644025,0.5722701300745251,0.7698371217735925,0.7825115675436322
137,0.7929105410343968,1.0320752358819327,1.848912894232997,0.6482162722722778,0.6980647306490638,0.6375976954326761
138,0.7491638573149987,0.922875852695401,2.2341358544037146,0.7487477379328082,0.6860813712856886,0.6718122679021143
139,0.6374270215214964,1.0426664276764397,1.9152368834983138,0.9019421000094732,0.6189517532851354,0.6118783108947349
140,0.49430101480067595,1.3703573616985036,2.0320686769350935,0.6947058776304513,0.49028216633506844,0.7012320022716745
141,0.26894063861913103,1.1040412465452303,1.8594957736537354,0.32543611588044313,0.3415074181788711,0.3638694189644868
142,0.37629125864841784,0.5422214938274759,1.7501538764087363,0.5938129289639962,0.3127719315884942,0.4853769645945484
143,0.27347976448206557,0.3672214034102177,5.1653391162806885,0.2820948686855148,0.4135636297727692,0.3181971874702339
144,1.8831939131226667,0.9170533720997116,4.09860087074263,0.9490468556529987,0.9151780635054315,1.2888070140085508
145,0.5509603579299558,0.672836399250906,2.5832402026835037,0.5307810444250023,0.23278592465276063,0.31941461012660577
146,0.5402439195746517,0.7783051298639103,2.41531262408998,0.6423967439394068,0.480972025922572,0.49824774374394365
147,1.517128094848015,0.7891911458814246,3.5999999985627396,0.8583861561211201,0.868954096620434,1.0784939298514753
148,0.5161143963449353,0.5459431241662983,2.5213896466333505,0.4370165915032463,0.40646979205809886,0.6914344569113222
149,0.580697992513529,1.0139604892541998,2.4982375537781047,1.031227309479817,0.6618892359269233,0.5936400985075614
150,1.7983813614425739,0.9788071864672802,5.374200647827459,0.9547538276665135,1.2626586099594121,1.5502081683271116
151,1.3499813804607104,1.8778231636219838,2.5092245790353997,1.6937621938873482,1.2810033266710474,1.1249930947628064
152,0.6989321818572907,1.1358755731845869,2.87834450525557,0.7769398546901326,0.7287453042476172,0.7354856216863399
