para_id,D,B,C,A
81,0.9989945691185982,1.8083227491706289,0.7611090757321496,1.236067117087098
82,0.7077808606515373,1.4721528874230938,0.6337396119812282,0.8747649321228229
83,0.8127999545791343,1.9556732681866147,0.8646933772222739,1.02805102734386
84,0.8953057692685605,1.5178704467445048,0.8261994201018605,0.8702724771965006
85,1.5303836431366404,1.8316530943127232,0.6706029670527067,1.0488652565804304
86,1.0570495575296301,1.0924110089478527,1.1109862866008209,0.703827913927234
87,0.8659554700287777,1.8398623968930883,0.5653556934221293,1.1716632091542654
88,0.8230966717420859,1.6865490630467863,0.6389008019683974,1.3377656469808241
89,0.5282158809460411,2.004600037613036,0.42604063438066875,0.7423421455625544
90,0.8304691874067472,1.5584602282491722,0.6469245566226807,0.9540053214517549
91,0.7437204677423,1.5495905983265035,1.1899450367825333,0.8693842366454158
92,0.9199414295549598,1.545561364604842,1.239683683773298,1.0683149181635707
93,0.6394859453542441,1.8428187806972112,0.8607559339155234,1.1878830025065399
94,0.9146332935058533,0.9619928691558552,0.9423560331667424,1.6011449425860866
95,0.9360653941720896,0.5863262805325021,1.0179268755243873,1.45326778824569
96,1.122738226484001,0.7203938564282417,0.8601475923442939,1.4632802822912367
97,1.1863833269697,0.791100593601187,1.246818421792461,1.77102626224802
98,3.2638014220190175,0.5905890681216857,0.9325016252940697,0.8043204294414374
99,1.677933699550039,0.6911256530844639,1.4016018357309536,1.2756322433982588
100,2.430129353726008,0.5399636672539436,1.239841741732269,0.6358290838121431
101,1.9703243181470076,0.7553217532397473,0.9131441521950056,0.8704856245966726
102,2.792262844072457,1.1863067145349497,0.8295954018944571,0.993337997968773
103,2.2701745989182114,1.0296464886697636,0.7807919262346886,0.8269638885987399
104,2.4726757907659858,0.46485129489762245,0.8569792502794883,0.805237473530885
105,1.6793981780034983,0.7688544272143474,1.0010402821323618,0.8715276336683453
106,2.6304013770230967,0.6664954553939504,1.1218164641207804,0.9791363588643455
107,2.2782429995082176,0.6612228296332745,1.0850586617076379,0.7473880059319653
108,2.0157153396650567,0.8420922281046234,1.0219017591648047,1.0241804085900132
109,2.206454422616695,0.5894453830743819,0.8899249822851023,0.7738854671574746
110,1.936047239624026,0.7908848558215904,1.1767293476235543,1.0056891615088266
111,1.9906786499357159,0.6594098291085578,1.0195070923132827,0.7314620984115526
112,1.6270125035928626,0.7961071485049749,0.8783837450272458,0.7671617044547409
113,4.67563650780609,0.3419768733848229,1.1280069079194277,0.7176218439513913
114,2.226262892973154,0.726210004214268,0.926489168925732,0.6283983175547737
115,1.9118767039006475,0.7365126930241847,1.2240937104865608,0.7888544737786658
116,1.8431564576284398,1.04280181439863,0.8048666386047121,1.1686822690206382
117,1.4608412511370674,0.9725440539739977,0.9126639515531539,0.7982341093188781
118,2.2579999017403485,0.9660338840878637,0.9514465703507975,0.816296656818683
119,1.9664860339745032,0.9033909867412133,1.1699406786781226,0.7799379824178215
120,2.1634226959848313,0.9620697632884461,1.1766451285218351,0.7611280480264065
121,2.2139691316933034,0.9775287513226222,0.9079917242222169,0.8405543494678274
122,2.2531898230009237,0.9107481897368622,1.1823353005934152,0.9660144009427801
123,1.9323902761844372,0.8030223967019121,1.0410292024628016,0.8751738405190578
124,2.7738243977691135,0.8303316535928946,1.1433785560397378,0.6425568163193929
125,2.286797149882369,0.5583682114147361,1.1724126576910479,0.8423530683637916
126,1.3511029262312189,0.8033901433269973,0.9332684842781583,0.9479581016977652
127,1.784526121088282,0.6624664009179536,1.0295715849221765,0.7678337799696562
128,1.9596939297776808,0.9072528034388208,1.3522626342906052,0.9740861803232592
129,1.3364839903283279,0.7911276736537504,2.1653274319649904,0.8325805487235672
130,1.077152869863087,0.9702160232663972,2.5860054303844175,0.7671679877437718
131,0.6360693344533712,0.8196838441327645,2.9041856274920246,0.6239420197991845
132,0.5860675404129753,0.6390286296136642,3.7732410795243427,0.5304933565899075
133,0.7528036506821911,1.078819480560691,5.2479179598851236,0.7699129675778633
134,0.8716423527584126,0.8238247724369968,2.9568283185402127,0.7913264247727031
135,1.2393893453152738,1.0983851903068182,2.9721055525126885,1.0034674476071896
136,0.9205666108406332,0.8296085380739741,2.5652643170725664,0.7126363441515621
137,1.0811692759294351,0.676488665150521,1.9666375436377692,0.6914021709283297
138,0.918244781464847,0.6807970932917856,2.418493125124018,0.7783881806314317
139,1.1224155986794866,0.7083643784303926,2.1071179738229833,0.9243595679303714
140,1.366537591878704,0.6737621598301252,1.9669309967728894,0.6032325972015334
141,1.2602776436277274,0.417543994517311,2.0050902284140903,0.3613262147937635
142,1.025146056270123,0.8388055138133959,2.5778881338122948,0.8420423151826932
143,0.26795906215247756,0.28212500823931663,4.627212022416745,0.3465161118022559
144,0.6982460217544153,0.8279812474559666,3.859965388630942,0.5388429346956893
145,0.637431773709058,0.49946308306276865,2.600454875724014,0.40177973285740903
146,0.7016078639314176,0.5847752023324397,2.4357745272554996,0.6525552436692134
147,0.6778103323929056,0.6516294828775094,3.5720217972742994,0.6173185149630683
148,0.591196041016998,0.6937152746336612,2.529218502127152,0.4024482023467501
149,1.2114761405052945,0.7588592400663625,3.3076210201769376,1.2107440313193636
150,0.8208835911585627,1.103063808348705,4.9150554825195,0.7967414690177165
151,2.1398240737191245,1.0950382827076097,2.6980878381190734,1.4821687528958734
152,1.0541509841445689,0.7931250000021645,2.780785417889876,0.8491051170378381
