chap_num,term_str,n
11,xtikitax,1
11,xtzaq,1
11,xub'axik,1
11,xuk'am,1
11,xuna'o,1
11,xupunab'ej,1
11,xutzoqopij,1
11,xuxekeb'a',1
11,xuxik,1
11,xwachinik,1
11,ya'axel,1
11,yamanik,1
12,a,3
12,ala,1
12,apa,1
12,apanoq,1
12,aq'anoq,2
12,are,2
12,are',7
12,at,1
12,ata,1
12,awumal,1
12,b'a,3
12,b'anik,1
12,b'anoj,1
12,b'anol,1
12,b'i,3
12,b'i',1
12,ch'akatajik,1
12,ch'awik,1
12,ch'ayatajik,1
12,cha',1
12,chak,1
12,chawech,1
12,che',11
12,chi,16
12,chi',2
12,chib'e,1
12,chik,9
12,chikam,1
12,chikech,2
12,chila',1
12,chimatzalaj,1
12,chipe,1
12,chiqab'an,1
12,chiqab'ij,1
12,chiqajik,1
12,chiqakamisaj,1
12,chiqata,1
12,chiqatzaq,1
12,chiqaxo'l,1
12,chiqilo,2
12,chiquk'aj,1
12,chire,4
12,chiri',6
12,chitaqen,1
12,chiteleb'a',1
12,chiwila',1
12,chu,1
12,chub'ano,1
12,chub'inik,1
12,chuch,1
12,chuchakuj,1
12,chuchi',2
12,chuka,1
12,chukab'ij,1
12,chul,1
12,churaquj,1
12,chutzinoq,1
12,chuwab'axik,1
12,chuwe'q,2
12,chuwinoq,1
12,chuxoq,1
12,e,3
12,eleb'al,2
12,i,3
12,in,1
12,is,2
12,ix,2
12,ja',1
12,jak'ama',1
12,janik'an,1
12,ju,1
12,jujunal,1
12,jul,19
12,jumaj,2
12,jun,7
12,junajpu,1
12,jupacha,1
12,jur,1
12,juyub',1
12,k'a,3
12,k'ajol,3
12,k'ajolab',17
12,k'ama',1
12,k'aslik,1
12,k'ate,8
12,k'axtok',1
12,k'o,5
12,k'otik,1
12,k'oto,2
12,k'oto',1
12,k'ototajik,1
12,k'ototajoq,1
12,k'u,11
12,k'u'x,2
12,k'ut,29
12,k'ute,1
12,ka,1
12,kab'al,7
12,kab'ij,1
12,kacha',1
12,kaib',3
12,kajurux,1
12,kakina',1
12,kamik,1
12,kamisaxik,1
12,kamoq,1
12,kanij,1
12,kanuta'o,1
12,kaqacha'kimaj,1
12,kaqariqo,1
12,kaqayako,1
12,kaqix,2
12,kasik'in,1
12,kasik'iyaj,1
12,katinik,1
12,katk'oje',1
12,kaxojanik,1
12,kayelo'n,2
12,kayen,1
12,ke'ek'owik,1
12,keb'inowik,1
12,keb'uchuwik,1
12,kejaslajik,1
12,keje',3
12,keki'kot,1
12,ki,13
12,ki',3
12,kib',2
12,kib'ano,1
12,kib'il,2
12,kinan,1
12,kita,1
12,kixpetoq,1
12,kojcha',1
12,kolb'al,1
12,kolon,1
12,konojel,3
12,kopon,1
12,ku'ul,1
12,kub'ano,1
12,kuk'ot,1
12,kuk'oto,1
12,kuk'ux,1
12,kumal,2
12,kuta',1
12,kuya',1
12,la',7
12,lab'e,1
12,laq'ab'eb'al,1
12,lo,2
12,ma,5
12,maja,3
12,matzal,1
12,mawi,3
12,mi,10
12,motz,1
12,much',12
12,muqikil,1
12,na,4
12,na'oj,1
12,nab'e,2
12,naj,2
12,najt,1
12,naqi,2
12,nima,5
12,nu,1
12,o',12
12,oj,3
12,oka,1
12,oxij,2
12,pa,19
12,pachal,1
12,paj,1
12,pu,3
12,puch,8
12,q'ab'arinaq,1
12,q'eyoq,1
12,qa,8
12,qaja,1
12,qajaw,1
12,qajoq,6
12,qatarij,1
12,qi,1
12,qitzij,1
12,quk',2
12,quk'aj,1
12,rachaq,1
12,raqan,2
12,ri,32
12,ri',5
12,rib',2
12,rismal,1
12,rixk'aq,3
12,roxij,1
12,rumal,5
12,sanik,4
12,saqb'al,1
12,sik'ib'al,2
12,sipakna,14
12,ta,34
12,taj,1
12,tukel,1
12,tzalanem,1
12,tzij,1
12,u,23
12,ub'i,1
12,ula,4
12,ulew,5
12,uloq,11
12,utz,5
12,wa'e,1
12,wach,1
12,wapalil,2
12,we,2
12,we',1
12,wi,9
12,wi',3
12,wumal,1
12,wuqub',2
12,xa,12
12,xb'alanke,1
12,xb'e,1
12,xcha',7
12,xchintelej,1
12,xe',2
12,xe'ik'owik,1
12,xecha',6
12,xek'is,1
12,xek'ulun,2
12,xekamisaxik,1
12,xeq'ab'ar,1
12,xetub'ukij,1
12,xk'am,1
12,xk'ototajik,1
12,xkamik,2
12,xkib'ij,1
12,xkik'ot,1
12,xkil,1
12,xkina'o,1
12,xkiq'at,1
12,xkitaq,1
12,xkitarij,2
12,xkixnusik'ij,1
12,xkolotaj,2
12,xqab'ano,2
12,xqaj,3
12,xqajik,1
12,xreta'maj,1
12,xsik'in,2
12,xsik'inik,1
12,xtikar,1
12,xtub'ukij,1
12,xuchax,1
12,xuchaxik,2
12,xujuruj,1
12,xuk'ot,1
12,xuk'oto,1
12,xukoj,1
12,xulix,1
12,xuq'at,1
12,xuraquj,1
12,xuteleb'a',1
12,xutikib'a',1
12,xutzin,1
12,xutzinik,1
12,xuyak,1
13,a',1
13,ab'aj,2
13,achb'ilan,1
13,apa,1
13,apanoq,1
13,aponoq,1
13,are',5
13,at,3
13,awecha',1
13,awumal,1
13,b'a,4
13,b'anol,1
13,b'i,2
13,b'i',2
13,b'iq'itajik,1
13,b'ixik,1
13,ch'akatajik,2
13,ch'ek,1
13,chapo,1
13,chawecha'j,1
13,chi,13
13,chi',1
13,chib'e,2
13,chik,9
13,chikech,1
13,chikiwach,1
13,chinkanaj,1
13,chiqaj,1
13,chiqariqo,1
13,chirecha'j,1
13,chiti'onik,1
13,chu,1
13,chutzukuj,1
13,chuxe',5
13,e,1
13,ek',2
13,i,1
13,iwub'aj,1
13,ix,3
13,ja',1
13,jalwachixik,1
13,jaq,1
13,jowojik,1
13,jowol,1
13,ju,2
13,jun,3
13,junajpu,6
13,jupulik,1
13,jupunik,1
13,juyub',6
13,k'ajol,2
13,k'ajolab',9
13,k'ate,8
13,k'eche'laj,1
13,k'i,1
13,k'o,5
13,k'u,13
13,k'u'x,2
13,k'ut,16
13,k'ute,1
13,kab',1
13,kab'ijir,1
13,kachapa',1
13,kaib',1
13,kamik,1
13,kanuch'ij,1
13,kanuriqo,1
13,kanutzukuj,1
13,kaq,1
13,kaq'anik,1
13,kaq'ij,1
13,kaqaxib'ij,1
13,kaqix,1
13,kar,2
13,karaj,1
13,katb'e,1
13,katb'ek,2
13,katel,1
13,katok,1
13,keje',2
13,ki,2
13,kib'e,1
13,kinb'e,1
13,kinok,1
13,kipak'e'ik,1
13,kitoq'ob'a',1
13,kixb'e,1
13,kojok,2
13,kojuti'o,1
13,kok,2
13,kumal,3
13,kumatzij,1
13,kutij,1
13,kutzin,1
13,kuxib'ij,1
13,kuyoq',1
13,la,2
13,la',4
13,lo,3
13,ma,6
13,maja,2
13,mak,1
13,mawi,6
13,meawan,2
13,mi,2
13,much',1
13,na,2
13,nab'e,2
13,naqi,1
13,nawal,1
13,nima,5
13,nimarisay,1
13,nu,3
13,o',1
13,oj,2
13,ojer,1
13,ok,1
13,okik,1
13,on,1
13,pa,3
13,pak'al,1
13,pak'alik,2
13,paqal,1
13,paqalik,1
13,pek,1
13,pu,1
13,q'ab',1
13,q'ij,1
13,qa,1
13,qajoq,1
13,qi,2
13,qib',1
13,qitzij,2
13,rachaq,1
13,raqan,1
13,recha'xik,1
13,ri,19
13,ri',4
13,rib',2
13,rij,1
13,rumal,3
13,sachib'al,1
13,sel,1
13,sipakna,12
13,siwan,4
13,sqaqi'n,2
13,suk',1
13,ta,11
13,taj,3
13,tak'al,1
13,tap,9
13,taq,2
13,toq'ob',1
13,tz'ikin,1
13,tzalam,1
13,tzijoxik,1
13,u,18
13,ub'ik,6
13,ula,3
13,uloq,2
13,utz,3
13,wa,1
13,wab'a',2
13,wach,3
13,waij,2
13,wakawoj,1
13,wecha',1
13,weta'm,1
13,wi,8
13,wi',1
13,wuqub',1
13,xa,18
13,xaq'anik,1
13,xariqo,1
13,xb'alanke,6
13,xb'e,1
13,xb'ek,1
13,xch'ak,1
13,xch'akataj,3
13,xcha,1
13,xcha',6
13,xcha'x,1
13,xchachap,1
13,xchiqab'ij,1
13,xe',3
13,xe'opon,1
13,xecha',2
13,xekamik,1
13,xel,1
13,xelajik,1
13,xepe,1
13,xere,1
13,xk'is,2
13,xk'utun,1
13,xkik'u,1
13,xkikoj,2
13,xkikojo,1
13,xkojtzalij,1
13,xkok,1
13,xlilob',1
13,xma,1
13,xnuriqo,1
13,xo,1
13,xok,1
13,xoq',1
13,xqatijo,1
13,xraj,4
13,xsolkopij,1
13,xuchax,2
13,xuk'ulu,1
13,xul,1
13,xuxik,2
13,ya',1
14,ajaw,1
14,ajilan,1
14,alal,1
14,apa,3
14,are',9
14,at,5
14,b'a,2
14,b'anoj,2
14,b'aq',1
14,b'e,3
14,b'i,6
14,b'i',4
14,b'it,1
14,b'olik,1
14,ch'akajoq,1
14,ch'akatajik,3
14,ch'i'pi,1
14,ch'uti,2
14,chamox,1
14,chawaxoq,1
14,chawikiq'ab',1
14,chi,12
14,chi',1
14,chib'ochi'j,1
14,chich'akatajik,1
14,chichaq'uxik,1
14,chik,8
14,chik'ama',1
14,chik'owinik,1
14,chike,2
14,chikech,1
14,chikitijtob'ela',1
14,chikiwub'aj,1
14,chikowin,1
14,chikuxlab'ij,1
14,chila',3
14,chimuq,1
14,chiqatzak,1
14,chiqawub'aj,1
14,chiqaxo'l,1
14,chiqaya',1
14,chiqe,1
14,chire,4
14,chirech,1
14,chirij,4
14,chiti'k,1
14,chiwulij,1
14,chiya',1
14,chiyipowik,1
14,chub',1
14,chumayijaj,1
14,chutinij,1
14,chutziqa',1
14,chuwach,6
14,chuwi',1
14,chuxik,1
14,e,2
14,eta'manel,1
14,i,2
14,ichal,1
14,in,3
14,iwecha',1
14,ja,2
14,jiq'onoq,1
14,ju,1
14,jun,10
14,junajpu,8
14,jupacha,1
14,juraqan,3
14,juyub',14
14,k'ajol,7
14,k'ajolab',8
14,k'ate,2
14,k'axaj,1
14,k'o,5
14,k'olik,1
14,k'u,15
14,k'u'x,2
14,k'u'xlal,1
14,k'ut,24
14,kab',3
14,kab'chiyanik,1
14,kab'iq'ilajik,1
14,kab'raqan,14
14,kachape,1
14,kaib',3
14,kaj,1
14,kak'iyik,1
14,kakik'owisaj,1
14,kalaxik,1
14,kanuna'o,1
14,kaq'anik,1
14,kaq'upupik,1
14,kaqilo,1
14,kaqix,3
14,kaqulja,2
14,kaqurulaj,1
14,katajin,1
14,katb'e,1
14,katk'oje',1
14,kawajin,1
14,kawulij,1
14,keje',4
14,keki'kot,1
14,kewub'anik,1
14,ki,7
14,kib',1
14,kib'ij,1
14,kib'il,1
14,kij,1
14,kik'owik,1
14,kinb'e,1
14,kojb'ek,1
14,kokil,1
14,kumal,3
14,kurayij,1
14,kus,1
14,la',3
14,lal,4
14,ma,7
14,maja,4
14,mawi,5
14,meb'a',1
14,mi,2
14,na,3
14,nab'e,1
14,najt,1
14,naqi,4
14,nik'aj,1
14,nima,5
14,nimal,1
14,nimarisay,1
14,nu,1
14,oj,3
14,pa,4
14,pu,3
14,puch,4
14,pulew,3
14,q'ab',3
14,q'an,1
14,q'aq',2
14,q'ij,5
14,qa,4
14,qajoq,2
14,qe,1
14,qech,1
14,qitzij,4
14,qul,1
14,qumal,1
14,raqan,3
14,raxa,1
14,re,1
14,rech,1
14,recha'xik,1
14,releb'al,3
14,ri,30
14,ri',3
14,rib',1
14,ronojel,2
14,rox,1
14,ruk',2
14,rumal,6
14,ruxlab',3
14,sajkab',1
14,saq,1
14,saqi,1
14,saqiroq,1
14,simisoj,1
14,simsojil,1
14,sipakna,1
14,sqaqi'n,2
14,su,1
14,ta,18
14,taj,1
14,taq,1
14,tub'ul,1
14,tz'aq,1
14,tz'ikin,13
14,tzarab'om,1
14,tzij,2
14,u,22
14,ub'ik,1
14,ub'om,1
14,ulew,8
14,uliy,1
14,utz,4
14,wa'l,1
14,wach,1
14,waral,2
14,we,3
14,wech,1
14,weta'm,1
14,wi,16
14,wub',2
14,wub'anik,1
14,wuqub',3
14,xa,18
14,xb'alanke,8
14,xb'e,1
14,xch'akow,1
14,xch'awik,2
14,xcha',7
14,xchaq'aj,1
14,xchinwulij,1
14,xchiqab'ij,1
14,xchirayin,1
14,xchiwil,1
14,xchok,1
14,xchurayij,1
14,xe'opon,1
14,xe'uchax,1
14,xecha',7
14,xere,2
14,xim,3
14,xiwil,1
14,xiwilo,1
14,xk'u'l,1
14,xk'ulutaj,1
14,xkib'aq,1
14,xkib'ol,2
14,xkik'u'l,1
14,xkik'ulub'a',1
14,xkikojo,1
14,xkimuqu,1
14,xkitarij,1
14,xpetik,1
14,xqab'ij,1
14,xqak'am,1
14,xqilo,1
14,xrilij,1
14,xub'an,1
14,xuk'is,1
14,xuti'o,1
14,xutz'onoj,1
14,xutzinik,1
14,xwulijtaj,1
14,xya',1
14,yakalik,1
14,yojol,3
15,are',1
15,b'i',1
15,b'ixik,2
15,ch'aqa'p,1
15,chi,1
15,chik,1
15,chuwi',1
15,junajpu,2
15,k'ajolaxik,1
15,k'ut,1
15,ki,3
15,nik'aj,1
15,pu,1
15,puch,1
15,qajaw,2
15,ri,2
15,tzijoxik,1
15,u,4
15,xa,3
15,xb'alanke,2
15,xchiqab'i'j,1
15,xchiqab'ij,1
15,xqakamuluj,2
16,aj,8
16,ajal,8
16,ajaw,4
16,ajawab',3
16,al,2
16,apanoq,1
16,aq'ab'al,1
16,are',25
16,b'aq,5
16,b'ate,1
16,b'atz',6
16,b'e,2
16,b'e'el,1
16,b'e'ik,1
16,b'i,3
16,b'i',10
16,b'ix,1
16,ch'akatajik,1
16,ch'ami'y,2
16,ch'ami'ya,4
16,ch'ami'yal,1
16,ch'i'pi,1
16,cha'j,2
16,chi,18
16,chi',1
16,chib'aqir,1
16,chib'e,1
16,chib'inik,1
16,chik,6
16,chik'amowik,1
16,chik'ulwachij,1
16,chik'ulwachix,1
16,chikam,2
16,chikamik,3
16,chikib'ano,1
16,chikik'ulelaj,1
16,chikik'ulmaj,1
16,chikikosij,1
16,chikitoq'o,1
16,chikiwach,1
16,chikul,1
16,chipe,3
16,chire,1
16,chirij,3
16,chisipojik,1
16,chopon,1
16,chowen,6
16,chuch,3
16,chuchaxik,3
16,chul,1
16,chuq'anel,1
16,chuwa,1
16,chuwach,5
16,chuwi',1
16,chuxawaj,1
16,chuyab'ij,1
16,e,13
16,ilol,1
16,ja,3
16,jolom,3
16,jom,1
16,ju,1
16,jujun,2
16,jun,25
16,junajpu,17
16,jupuloq,1
16,juraqan,2
16,k'a,2
16,k'ajol,4
16,k'ate,1
16,k'oje'ik,2
16,k'ot,1
16,k'u,12
16,k'u'x,1
16,k'ut,16
16,k'ute,1
16,kab',2
16,kab'an,1
16,kaib',2
16,kaj,2
16,kajawarem,4
16,kajib',1
16,kakab',1
16,kame,6
16,kamik,1
16,kanoq,1
16,kaqulja,2
16,kawub'al,1
16,ke,1
16,ke'uchaxik,2
16,ke'ul,1
16,keb'e,1
16,kejikik,1
16,kejuminik,1
16,kekuchmayijik,1
16,keniknotik,1
16,keqach'ak,1
16,keta'mab'al,1
16,ketz'ab'al,1
16,ki,27
16,kib',1
16,kik',4
16,konojel,3
16,kuchuma,1
16,kumal,3
16,kuxik,1
16,laq'el,1
16,lib'aj,1
16,ma,1
16,maja,3
16,mawi,2
16,mes,3
16,na'oj,3
16,na'wikil,1
16,nab'e,1
16,naj,2
16,naqi,1
16,nay,1
16,nik'wachinel,1
16,nim,2
16,nima'q,2
16,nimaxik,1
16,pa,5
16,pach',1
16,pat,1
16,patan,7
16,pe,1
16,pu,8
16,puch,5
16,puj,3
16,puwaq,1
16,q'ab',1
16,q'ana,3
16,q'atol,1
16,q'equ'mal,1
16,q'ij,1
16,qa,2
16,qajaw,1
16,qitzij,1
16,qulel,1
16,raj,1
16,rajawal,1
16,rajawarem,2
16,raqan,1
16,rax,1
16,raxa,1
16,ri,22
16,ri',7
16,rixoqil,2
16,ronojel,1
16,ruk',1
16,rumal,1
16,sak,1
16,samajel,1
16,siyaj,1
16,sot,1
16,su',1
16,ta,13
16,taj,1
16,taqoq,1
16,telela'on,1
16,toq'ob',2
16,tz'ib',1
16,tz'um,1
16,tza,1
16,tzij,1
16,tzijoxik,1
16,u,19
16,ulew,5
16,uloq,1
16,utz,1
16,wa',1
16,wa'e,1
16,wach,3
16,waral,4
16,we,3
16,wi,5
16,wi',1
16,winaq,6
16,wok,2
16,wuqub',9
16,xa,17
16,xax,1
16,xb'akiyalo,1
16,xb'alanke,1
16,xchiqab'ij,1
16,xe'alaxik,1
16,xe'uxik,1
16,xecha',1
16,xecha'j,1
16,xek'otob'ax,1
16,xekanaj,1
16,xeralk'u'alaj,1
16,xetza'ixik,1
16,xeyaluj,1
16,xib'alb'a,7
16,xik',2
16,xik'iri,1
16,xit,1
16,xkaminaq,1
16,xkaminaqoq,1
16,xkik'am,1
16,xkik'utu,1
16,xkikuch,1
16,xkirayij,1
16,xkita,1
16,xmuqane,2
16,xob',1
16,xpiyakok,2
16,xupan,1
16,ya'ol,1
16,yach,1
16,yake'ik,1
17,achb'ilay,1
17,achij,1
17,achijab',1
17,ajal,4
17,ajaw,2
17,ajawab',5
17,are',5
17,b'a,2
17,b'aq,1
17,b'ate,1
17,b'atz',1
17,b'i,2
17,b'i',1
17,ch'ab',1
17,ch'ab'i,2
17,ch'ami'ya,2
17,cha'ja,1
17,chi,5
17,chik,1
17,chik'am,1
17,chikik'am,1
17,chila',1
17,chimeq'oj,2
17,chipe,1
17,chiqachokonisaj,1
17,chiqak'astaj,1
17,chire,1
17,chiwech,1
17,chokonisan,1
17,cholik,1
17,choq',1
17,chowen,1
17,chuch,4
17,chuchaxik,1
17,chuwi',2
17,e,3
17,et,1
17,i,1
17,iwati't,1
17,iwe,1
17,ix,2
17,ja,1
17,je',1
17,jo',2
17,jolom,4
17,jom,3
17,jun,9
17,junajpu,6
17,juraqan,2
17,k'amol,1
17,k'ate,3
17,k'i,1
17,k'o,2
17,k'olik,1
17,k'u,7
17,k'u'x,1
17,k'ut,13
17,kacha',2
17,kajib',1
17,kame,6
17,kan,2
17,kanoq,1
17,kaqamayijaj,1
17,kaqix,2
17,karchaj,1
17,ke'uchaxik,1
17,ke'ul,1
17,kecha',6
17,kecha'j,1
17,keje',2
17,kepe,1
17,kepetoq,2
17,keqalem,1
17,ketz'ab'al,1
17,ki,15
17,kik',3
17,kixb'ek,1
17,kixb'ixanoq,1
17,kixcha',2
17,kixk'otonoq,1
17,kixopon,1
17,kixoponoq,1
17,kixsu'anoq,1
17,kixtz'ib'anoq,1
17,kochoch,1
17,kojiwoyob'ej,1
17,kojkamik,1
17,kojul,1
17,konojel,1
17,kopkik,1
17,kuchuma,1
17,kuk',2
17,kulik,1
17,kumal,1
17,la',2
17,lib'aj,1
17,ma,1
17,maja,2
17,mes,1
17,mi,1
17,mixb'isonik,1
17,na,7
17,nay,2
17,nim,1
17,oj,2
17,pa,1
17,pach',1
17,pat,1
17,patan,1
17,petik,1
17,pixab'aj,1
17,pop,2
17,pu,1
17,puch,3
17,puj,1
17,puwi',1
17,q'ab',1
17,q'ana,1
17,q'aq',1
17,q'usq'us,1
17,qa,5
17,qajaw,1
17,qe,2
17,qitzij,1
17,qochoch,1
17,quk',1
17,raj,2
17,raqan,2
17,ri,14
17,ri',1
17,rij,1
17,ronojel,1
17,rumal,1
17,samajel,6
17,ta,8
17,taj,1
17,tak'al,1
17,tak'atoj,1
17,taqa,1
17,taqol,1
17,toq'ob',1
17,tukel,1
17,tukur,11
17,tzij,5
17,u,10
17,uloq,2
17,utz,1
17,wa',1
17,wach,1
17,waral,1
17,wi,3
17,wuqub',6
17,xa,8
17,xb'e,1
17,xchikanaj,1
17,xe'uchax,1
17,xe'uchaxik,1
17,xe'ulik,1
17,xeb'e,1
17,xeb'ek,1
17,xecha',4
17,xepe,1
17,xepixab'axik,1
17,xere,1
17,xib'alb'a,2
17,xik',4
17,xik'iri,1
17,xima,1
17,xkaminaqoq,1
17,xkitz'aq,1
17,xmuqane,1
17,xob',1
17,xtz'aq,1
17,xul,1
18,a,1
18,a',4
18,ab'aj,1
18,ajam,2
18,ajaw,2
18,ajawab',3
18,ajilan,1
18,apa,1
18,apanoq,2
18,aponoq,3
18,are',7
18,at,1
18,b'a,3
18,b'alam,2
18,b'alami,1
18,b'aq,1
18,b'ate,1
18,b'e,13
18,b'e'al,1
18,b'i,2
18,b'i',9
18,b'ixik,1
18,ch'okoch'oj,1
18,cha,3
18,cha'j,6
18,cha'jib'al,1
18,chaim,1
18,chaj,8
18,chaq',1
18,che',9
18,chi,35
18,chi',1
18,chib'e,1
18,chik,10
18,chik'isik,1
18,chik'ow,1
18,chikib'a',1
18,chikikiy,1
18,chimatat,1
18,chiqasa',1
18,chiqit'it,1
18,chire,3
18,chiri',5
18,chitzininik,1
18,chiwe,1
18,chiwech,1
18,chixurulaj,1
18,chiya',1
18,chiyojojik,1
18,chiyojyox,1
18,chok,1
18,chuchaxik,1
18,chuchi',1
18,chul,3
18,chupan,6
18,chuwach,1
18,chuwe'q,2
18,chuwi',2
18,chuxe',1
18,chuxo'l,1
18,e,4
18,i,6
18,in,2
18,ja,14
18,ja',2
18,ja'l,1
18,jal,2
18,je,1
18,jix,1
18,jolom,7
18,ju,4
18,jujun,2
18,jumaj,1
18,jun,24
18,junajpu,17
18,junam,1
18,junamatal,1
18,juq'ul,1
18,k'a,1
18,k'arak'oj,1
18,k'atanalaj,1
18,k'ate,4
18,k'i,1
18,k'iya,1
18,k'o,7
18,k'oje'ik,1
18,k'olok'a'q,1
18,k'olok'ik,1
18,k'u,16
18,k'u'x,3
18,k'ulk'u,1
18,k'ut,31
18,k'ute,1
18,ka'yij,1
18,kab',1
18,kaj,1
18,kajib',3
18,kajuljut,1
18,kame,14
18,kaqa,1
18,karilo,1
18,kawutalik,1
18,ke,2
18,ke'el,1
18,keb'uchuwik,1
18,kecha',2
18,kejumin,1
18,kekamik,1
18,keq'ichowik,1
18,keqapusu,1
18,keropop,1
18,ketz'itilajik,1
18,ketz'itz'otik,1
18,ki,21
18,kib',6
18,kib'il,2
18,kik'i,1
18,kinik'amo,1
18,kixkamik,1
18,kixku'loq,1
18,kixpusik,1
18,kojcha',1
18,konojel,3
18,ku'b'ulel,1
18,ku'lib'al,1
18,kuk',2
18,kumal,2
18,kumatz,1
18,kumuk,1
18,la',3
18,lab'e,1
18,ma,7
18,mach'upuwik,1
18,maja,2
18,mawi,6
18,mi,1
18,molaj,1
18,molob'a',1
18,na,1
18,na'oj,1
18,nab'e,3
18,nab'ek,1
18,nay,1
18,nim,2
18,nimal,1
18,nu,2
18,nu',1
18,ok,1
18,on,1
18,pa,9
18,pach',1
18,pam,4
18,popob'al,1
18,poy,2
18,pu,2
18,puch,2
18,puj,1
18,puk'b'al,1
18,q'ab',1
18,q'ala,2
18,q'alaj,2
18,q'ana,1
18,q'apoj,1
18,q'eqa,2
18,q'equ'm,3
18,q'equ'ma,3
18,q'ij,1
18,qa,2
18,qetz'ab'al,1
18,qitzij,2
18,rajawal,2
18,re,1
18,ri,39
18,ri',1
18,ro',1
18,ronojel,1
18,roponik,1
18,rox,1
18,ruk',6
18,rumal,3
18,samajel,1
18,saq,2
18,saqi,2
18,saqirik,1
18,saqleloj,1
18,sik',5
18,simaj,2
18,siwan,2
18,siwanub',1
18,sotz',2
18,sotz'i,1
18,su,3
18,suk',1
18,ta,17
18,tem,4
18,tew,2
18,tijob'al,5
18,tikil,1
18,toq',1
18,tukel,7
18,tz'apim,1
18,tz'apin,1
18,tzatz,2
18,tze',4
18,tzija,1
18,tzijom,2
18,tzijoxik,1
18,tzima,3
18,u,51
18,uloq,2
18,utz,2
18,wa',1
18,wach,10
18,wakamik,2
18,warab'al,1
18,waral,1
18,we,1
18,wi,16
18,wuqub',13
18,xa,17
18,xalkat,2
18,xb'e,4
18,xch'aw,2
18,xcha',2
18,xchiqab'ij,1
18,xchiwewaj,1
18,xe'el,1
18,xe'ik'ow,5
18,xe'ok,3
18,xe'opon,4
18,xe'oponik,1
18,xe'uchax,2
18,xe'uchaxik,2
18,xeb'ek,1
18,xech'akataj,4
18,xech'akatajik,1
18,xech'akomajik,1
18,xech'akowik,1
18,xech'aw,1
18,xecha',4
18,xek'at,1
18,xel,2
18,xemuq,2
18,xepichicharik,1
18,xepiskalij,1
18,xepus,1
18,xeqaj,2
18,xere,1
18,xetoq'otajik,1
18,xetze'n,2
18,xewalejik,1
18,xeyakamarik,1
18,xib'alb'a,15
18,xixulik,1
18,xk'am,1
18,xk'at,1
18,xk'is,1
18,xkich'ak,1
18,xkik'am,1
18,xkik'is,1
18,xkiq'ataj,1
18,xkiq'ijila,1
18,xkiq'il,1
18,xkiqaq'up,1
18,xkisachik,1
18,xkitaqej,1
18,xkuk'aj,1
18,xmuqik,1
18,xo'l,2
18,xok,2
18,xopon,1
18,xq'at,1
18,xq'eq,1
18,xqak'iso,1
18,xub'anik,1
18,xuchax,1
18,xuluxuj,1
18,xumayijaj,1
18,xuruxuj,1
18,xuta,1
18,xux,1
18,xuxik,1
18,xuxulim,1
18,xwachin,1
18,xwinaqirije'ik,1
18,xya'ik,1
18,ya',1
18,ya'ol,1
18,ya'oq,5
19,a,1
19,achij,1
19,aj,2
19,ajaw,5
19,aq'anoq,1
19,are',5
19,b'a,1
19,b'aq,6
19,b'aqil,1
19,b'i,2
19,b'i',5
19,ch'i'pi,1
19,cha'j,1
19,chak,1
19,chalik'ib'a',1
19,chawe,2
19,che',6
19,chi,7
19,chib'ek,1
19,chik,2
19,chikamik,1
19,chikech,1
19,chila',1
19,chipitz',1
19,chire,2
19,chirech,1
19,chisach,1
19,chitz'aqatajik,1
19,chitzijox,1
19,chitzijoxik,1
19,chiwachin,1
19,chub',5
19,chumayijaj,1
19,chupan,1
19,chupel,1
19,chuwach,2
19,chuxe',1
19,chuxib'ij,1
19,chuxoq,2
19,ik',1
19,ja,1
19,ji'a',1
19,jolom,4
19,ju,2
19,jun,5
19,junajpu,4
19,junoq,1
19,juraqan,1
19,k'ajol,4
19,k'ate,2
19,k'axaj,2
19,k'iya,1
19,k'o,1
19,k'oje'ik,1
19,k'u,5
19,k'ut,17
19,k'ute,1
19,kab'an,1
19,kab'ixik,1
19,kacha',1
19,kachoko'n,1
19,kakamik,1
19,kanurayij,1
19,kanuta'o,1
19,kaqulja,2
19,karayij,2
19,kata,1
19,kataq'an,1
19,katok,1
19,keje',5
19,ki,2
19,kik',3
19,kikam,1
19,kina'ojwila',1
19,kisach,1
19,kuchuma,3
19,kus,2
19,la,1
19,la',1
19,ma,6
19,ma'ixel,1
19,maja,2
19,maki,1
19,mawi,2
19,me'al,2
19,mi,2
19,mi'al,1
19,na,1
19,na'oj,1
19,na'ol,2
19,naqi,2
19,nim,1
19,nu,3
19,pa,3
19,pe,1
19,pixab',1
19,pu,4
19,puch,1
19,puk'b'al,1
19,q'ab',3
19,q'apoj,10
19,qajaw,4
19,qi,1
19,qitzij,1
19,ral,1
19,raxa,1
19,retal,1
19,ri,17
19,ri',1
19,rib',1
19,rochoch,2
19,rumal,4
19,su,1
19,suk',1
19,ta,14
19,taj,2
19,taqal,1
19,tikil,2
19,tio'jil,1
19,tukel,1
19,tzalijik,1
19,tzij,2
19,tzijoxik,2
19,u,38
19,ucha'n,2
19,ula,1
19,ulew,1
19,uloq,1
19,utz,2
19,wa',2
19,wa'e,1
19,wach,5
19,waqib',1
19,we,3
19,we',1
19,wi,6
19,wikiq'ab',2
19,wila',1
19,winaq,1
19,winaqirik,1
19,wuqub',1
19,xa,9
19,xb'alanke,1
19,xb'ek,1
19,xb'ix,1
