para_id,line_id,token_num,token_str,term_str,chunk_60_id,chunk_80_id,chunk_100_id
58,4,6,Chowen,chowen,17,22,28
58,5,0,xk'o,xk'o,17,22,28
58,5,1,loq,loq,17,22,28
58,5,2,ral,ral,17,22,28
58,5,3,chi,chi,17,22,28
58,5,4,upam,upam,17,22,28
58,6,0,xa,xa,17,22,28
58,6,1,sqaqi'n,sqaqi'n,17,22,28
58,6,2,chik,chik,17,22,28
58,7,0,ma,ma,17,22,28
58,7,1,wi,wi,17,22,28
58,7,2,keyake'ik,keyake'ik,17,23,28
58,7,3,ri,ri,17,23,28
58,7,4,Jun,jun,17,23,28
58,7,5,"Ajpu,",ajpu,17,23,28
58,7,6,Xb'alanq'e,xb'alanq'e,17,23,28
58,7,7,kib'i'.,kib'i',17,23,28
58,8,0,Ta,ta,17,23,28
58,8,1,xul,xul,17,23,28
58,8,2,k'u,k'u,17,23,28
58,8,3,ri,ri,17,23,28
58,8,4,ixoq253,ixoq,17,23,28
58,8,5,ati't,ati't,17,23,28
58,9,0,xcha',xcha',17,23,28
58,9,1,k'u,k'u,17,23,28
58,9,2,ri,ri,17,23,28
58,9,3,ixoq,ixoq,17,23,28
58,9,4,chi,chi,17,23,28
58,9,5,re,re,17,23,28
58,9,6,ri,ri,17,23,28
58,9,7,ati't,ati't,17,23,28
58,10,0,mixinulik,mixinulik,17,23,28
58,10,1,lal,lal,17,23,28
58,10,2,chichu',chichu',17,23,28
58,11,0,in,in,17,23,28
58,11,1,alib',alib',17,23,28
58,11,2,la,la,17,23,28
58,12,0,in,in,17,23,28
58,12,1,puch,puch,17,23,28
58,12,2,alk'wa'l,alk'wa'l,17,23,28
58,12,3,la,la,17,23,28
58,13,0,lal,lal,17,23,28
58,13,1,chichu',chichu',17,23,28
58,14,0,xcha',xcha',17,23,28
58,15,0,ta,ta,17,23,28
58,15,1,xok,xok,17,23,28
58,15,2,uloq,uloq,17,23,28
58,15,3,ruk',ruk',17,23,28
58,15,4,ri,ri,17,23,28
58,15,5,ati't.,ati't,17,23,28
58,16,0,A,a,17,23,28
58,16,1,pa,pa,17,23,28
58,16,2,katpe,katpe,17,23,28
58,16,3,wi,wi,17,23,28
58,16,4,uloq,uloq,17,23,28
58,17,0,k'o,k'o,17,23,28
58,17,1,chi,chi,17,23,28
58,17,2,pa,pa,17,23,28
58,17,3,ri,ri,17,23,28
58,17,4,wal,wal,17,23,28
58,18,0,ma,ma,17,23,28
58,18,1,pa,pa,17,23,28
58,18,2,xekamik,xekamik,17,23,28
58,18,3,chi,chi,17,23,28
58,18,4,xib'alb'a.,xib'alb'a,17,23,28
58,19,0,E,e,17,23,28
58,19,1,k'u,k'u,17,23,28
58,19,2,ka'ib',ka'ib',17,23,28
58,19,3,kanoq,kanoq,17,23,28
58,20,0,ketal,ketal,17,23,28
58,20,1,kitzijel,kitzijel,17,23,28
58,20,2,puch,puch,17,23,28
58,20,3,Jun,jun,17,23,28
58,20,4,"B'atz',",b'atz',17,23,28
58,20,5,Jun,jun,17,23,28
58,20,6,Chowen,chowen,17,23,28
58,20,7,kib'i',kib'i',17,23,28
58,21,0,we,we,17,23,28
58,21,1,awila,awila,17,23,28
58,21,2,katpe,katpe,17,23,28
58,21,3,wi,wi,17,23,28
58,22,0,katel,katel,17,23,28
58,22,1,ub'ik,ub'ik,17,23,28
58,23,0,xuchax,xuchax,17,23,28
58,23,1,ri,ri,17,23,28
58,23,2,q'apoj,q'apoj,17,23,28
58,23,3,rumal,rumal,17,23,28
58,23,4,ati't.,ati't,17,23,28
58,24,0,Xere,xere,17,23,28
58,24,1,la,la,17,23,28
58,24,2,qitzij,qitzij,17,23,28
58,24,3,wi,wi,17,23,28
58,24,4,chi,chi,17,23,28
58,24,5,in,in,17,23,28
58,24,6,alib',alib',17,23,28
58,24,7,la,la,17,23,28
58,25,0,xk'o,xk'o,17,23,28
58,25,1,na,na,17,23,28
58,25,2,re,re,17,23,28
58,25,3,in,in,17,23,28
58,25,4,k'o,k'o,17,23,28
58,25,5,wi,wi,17,23,28
58,26,0,rech,rech,17,23,28
58,26,1,Jun,jun,17,23,28
58,26,2,Jun,jun,17,23,28
58,26,3,Ajpu,ajpu,17,23,28
58,26,4,wa,wa,17,23,28
58,26,5,uk'a'm254,uk'a'm,17,23,28
58,27,0,e,e,17,23,28
58,27,1,k'aslik,k'aslik,17,23,28
58,28,0,ma,ma,17,23,28
58,28,1,wi,wi,17,23,28
58,28,2,e,e,17,23,28
58,28,3,kaminaq,kaminaq,17,23,28
58,28,4,ri,ri,17,23,28
58,28,5,Jun,jun,17,23,28
58,28,6,Jun,jun,17,23,28
58,28,7,"Ajpu,",ajpu,17,23,28
58,28,8,Wuqub',wuqub',17,23,28
58,28,9,Jun,jun,17,23,28
58,28,10,Ajpu,ajpu,17,23,28
58,29,0,xa,xa,17,23,28
58,29,1,uk'utb'al,uk'utb'al,17,23,28
58,29,2,rib',rib',17,23,28
58,30,0,saq,saq,17,23,28
58,30,1,mixkib'ano,mixkib'ano,17,23,28
58,30,2,lal,lal,17,23,28
58,30,3,walib',walib',17,23,28
58,31,0,keje,keje,17,23,28
58,31,1,k'ut,k'ut,17,23,28
58,31,2,iwila',iwila',17,23,28
58,32,0,ta,ta,17,23,28
58,32,1,chiloq',chiloq',17,23,28
58,32,2,uwach,uwach,17,23,28
58,32,3,ri,ri,17,23,28
58,32,4,uk'a'm,uk'a'm,17,23,28
58,33,0,xuchaxik,xuchaxik,17,23,28
58,33,1,ri,ri,17,23,29
58,33,2,ati't.,ati't,17,23,29
58,34,0,Are,are,17,23,29
58,34,1,k'ut,k'ut,17,23,29
58,34,2,keq'aq'at255,keq'aq'at,17,23,29
58,34,3,Jun,jun,17,23,29
58,34,4,"B'atz',",b'atz',17,23,29
58,34,5,Jun,jun,17,23,29
58,34,6,Chowen,chowen,17,23,29
58,35,0,xa,xa,17,23,29
58,35,1,su',su',17,23,29
58,35,2,xa,xa,17,23,29
58,35,3,b'ix,b'ix,17,23,29
58,35,4,kakib'ano,kakib'ano,17,23,29
58,36,0,xa,xa,17,23,29
58,36,1,tz'ib'anik,tz'ib'anik,17,23,29
58,37,0,xa,xa,17,23,29
58,37,1,pu,pu,17,23,29
58,37,2,k'otonik,k'otonik,17,23,29
58,37,3,kichakij256,kichakij,17,23,29
58,38,0,are,are,17,23,29
58,38,1,k'ut,k'ut,17,23,29
58,38,2,kub'ul,kub'ul,17,23,29
58,38,3,wi,wi,17,23,29
58,38,4,uk'u'x,uk'u'x,17,23,29
58,38,5,ri,ri,17,23,29
58,38,6,ati't,ati't,17,23,29
58,39,0,xcha,xcha,17,23,29
58,39,1,chi,chi,17,23,29
58,39,2,k'ut,k'ut,17,23,29
58,39,3,ati't,ati't,17,23,29
58,40,0,xma,xma,17,23,29
58,40,1,kawaj,kawaj,17,23,29
58,40,2,wi,wi,17,23,29
58,41,0,at,at,17,23,29
58,41,1,ta,ta,17,23,29
58,41,2,walib',walib',17,23,29
58,42,0,xa,xa,17,23,29
58,42,1,ajoxb'al,ajoxb'al,17,23,29
58,42,2,ri,ri,17,23,29
58,42,3,k'o,k'o,17,23,29
58,42,4,chapam,chapam,17,23,29
58,43,0,at,at,17,23,29
58,43,1,k'axtok',k'axtok',17,23,29
58,44,0,xekam,xekam,17,23,29
58,44,1,wi,wi,17,23,29
58,44,2,wal,wal,17,23,29
58,45,0,kab'ij,kab'ij,17,23,29
58,46,0,xcha',xcha',17,23,29
58,46,1,chi,chi,17,23,29
58,46,2,k'ut,k'ut,17,23,29
58,46,3,ri,ri,17,23,29
58,46,4,ati't,ati't,17,23,29
58,47,0,qitzij,qitzij,17,23,29
58,47,1,ib'a257,ib'a,17,23,29
58,48,0,utz,utz,17,23,29
58,48,1,b'a,b'a,17,23,29
58,48,2,la',la',17,23,29
58,49,0,at,at,17,23,29
58,49,1,walib',walib',17,23,29
58,49,2,kanuta'o,kanuta'o,17,23,29
58,50,0,ujat258,ujat,17,23,29
58,51,0,jak'ama',jak'ama',17,23,29
58,51,1,kecha',kecha',17,23,29
58,52,0,wi,wi,17,23,29
58,52,1,chikiwe'ej,chikiwe'ej,17,23,29
58,53,0,jajach'a'259,jajach'a',17,23,29
58,54,0,chipetik,chipetik,17,23,29
58,55,0,at,at,17,23,29
58,55,1,na,na,17,23,29
58,55,2,k'u,k'u,17,23,29
58,55,3,walib',walib',17,23,29
58,55,4,kanuta'o,kanuta'o,17,23,29
58,56,0,xuchax,xuchax,17,23,29
58,56,1,k'ut,k'ut,17,23,29
58,56,2,ri,ri,17,23,29
58,56,3,q'apoj.,q'apoj,17,23,29
59,1,0,Utz,utz,17,23,29
59,1,1,b'a,b'a,17,23,29
59,1,2,la',la',17,23,29
59,2,0,xcha',xcha',17,23,29
59,2,1,k'ut,k'ut,17,23,29
59,3,0,k'a,k'a,18,23,29
59,3,1,te,te,18,23,29
59,3,2,puch,puch,18,23,29
59,4,0,ta,ta,18,23,29
59,4,1,xb'ek,xb'ek,18,23,29
59,4,2,pa,pa,18,23,29
59,4,3,ab'ix,ab'ix,18,23,29
59,5,0,k'o,k'o,18,23,29
59,5,1,wi260,wi,18,23,29
59,5,2,kab'ix,kab'ix,18,23,29
59,5,3,ri,ri,18,23,29
59,5,4,Jun,jun,18,23,29
59,5,5,"B'atz',",b'atz',18,23,29
59,5,6,Jun,jun,18,23,29
59,5,7,Chowen,chowen,18,23,29
59,6,0,jokam261,jokam,18,23,29
59,7,0,xutaqej,xutaqej,18,23,29
59,7,1,k'ut,k'ut,18,23,29
59,7,2,q'apoj,q'apoj,18,23,29
59,8,0,xopon,xopon,18,23,29
59,8,1,puch,puch,18,23,29
59,8,2,chi,chi,18,23,29
59,8,3,ri',ri',18,23,29
59,8,4,pa,pa,18,23,29
59,8,5,ab'ix.,ab'ix,18,23,29
59,9,0,Xa,xa,18,23,29
59,9,1,k'u,k'u,18,23,29
59,9,2,juwi',juwi',18,23,29
59,9,3,ri,ri,18,23,29
59,9,4,ab'ix,ab'ix,18,23,29
59,10,0,xma,xma,18,23,29
59,10,1,k'o,k'o,18,23,29
59,10,2,chi,chi,18,23,29
59,10,3,wi,wi,18,23,29
59,11,0,"ukawi',",ukawi',18,23,29
59,11,1,roxwi',roxwi',18,23,29
59,12,0,xuwachela'm,xuwachela'm,18,23,29
59,12,1,wi,wi,18,23,29
59,12,2,uwach,uwach,18,23,29
59,12,3,chi,chi,18,23,29
59,12,4,juwi',juwi',18,23,29
59,13,0,ta,ta,18,23,29
59,13,1,xk'is,xk'is,18,23,29
59,13,2,k'ut,k'ut,18,23,29
59,13,3,uk'u'x,uk'u'x,18,23,29
59,13,4,ri,ri,18,23,29
59,13,5,q'apoj,q'apoj,18,23,29
59,14,0,kil262,kil,18,23,29
59,15,0,in,in,18,23,29
59,15,1,makol,makol,18,23,29
59,15,2,in,in,18,23,29
59,15,3,k'asb'ol,k'asb'ol,18,23,29
59,16,0,a,a,18,23,29
59,16,1,pa,pa,18,23,29
59,16,2,xchink'am,xchink'am,18,23,29
59,16,3,wi,wi,18,23,29
59,16,4,ri,ri,18,23,29
59,16,5,jun,jun,18,23,29
59,16,6,k'at,k'at,18,23,29
59,16,7,echa',echa',18,23,29
59,17,0,kab'ixik,kab'ixik,18,23,29
59,18,0,xcha',xcha',18,23,29
59,18,1,k'ut,k'ut,18,23,29
59,19,0,k'a,k'a,18,23,29
59,19,1,te,te,18,23,29
59,19,2,puch,puch,18,23,29
59,19,3,usik'ixik,usik'ixik,18,23,29
59,19,4,chajal,chajal,18,23,29
59,19,5,echa',echa',18,23,29
59,19,6,rumal,rumal,18,23,29
59,20,0,tatulwa'uloq,tatulwa'uloq,18,23,29
59,20,1,tatultak'aloq263,tatultak'aloq,18,23,29
59,20,2,"Xtoj,",xtoj,18,23,29
59,20,3,"Xq'anil,",xq'anil,18,23,29
59,20,4,"Xkakaw,",xkakaw,18,23,29
59,20,5,Ix,ix,18,23,29
59,20,6,Putziya,putziya,18,23,29
59,21,0,at,at,18,23,29
59,21,1,chajal,chajal,18,23,29
59,21,2,re,re,18,23,29
59,21,3,kecha',kecha',18,23,29
59,21,4,Jun,jun,18,23,29
59,21,5,"B'atz',",b'atz',18,23,29
59,21,6,Jun,jun,18,23,29
59,21,7,Chowen,chowen,18,23,29
59,22,0,xcha,xcha,18,23,29
59,22,1,ri,ri,18,23,29
59,22,2,q'apoj.,q'apoj,18,23,29
60,1,0,Ta,ta,18,23,29
60,1,1,xuk'am,xuk'am,18,23,29
60,1,2,k'ut,k'ut,18,23,29
60,1,3,ri,ri,18,23,29
60,1,4,tzami'y,tzami'y,18,23,29
60,2,0,utzami'yal,utzami'yal,18,23,29
60,2,1,uwi',uwi',18,23,29
60,2,2,jal,jal,18,23,29
60,3,0,xub'oq,xub'oq,18,23,29
60,3,1,aq'anoq,aq'anoq,18,23,29
60,4,0,ma,ma,18,23,29
60,4,1,wi,wi,18,23,29
60,4,2,xujach',xujach',18,23,29
60,4,3,ri,ri,18,23,29
60,4,4,jal,jal,18,23,29
60,5,0,chikaw,chikaw,18,23,29
60,5,1,k'ut,k'ut,18,23,29
60,5,2,ri,ri,18,23,29
60,5,3,jal,jal,18,23,29
60,5,4,echa',echa',18,23,29
60,5,5,pa,pa,18,23,29
60,5,6,k'at,k'at,18,23,29
60,6,0,xq'axinik264,xq'axinik,18,23,29
60,7,0,ta,ta,18,23,29
60,7,1,xpe,xpe,18,23,29
60,7,2,k'ut,k'ut,18,23,29
60,7,3,ri,ri,18,23,29
60,7,4,q'apoj,q'apoj,18,23,29
60,8,0,xa,xa,18,23,29
60,8,1,k'u,k'u,18,23,29
60,8,2,chikop,chikop,18,23,29
60,8,3,xeqan,xeqan,18,23,29
60,8,4,ri,ri,18,23,29
60,8,5,k'at,k'at,18,24,29
60,9,0,ta,ta,18,24,29
60,9,1,xpetik,xpetik,18,24,29
60,10,0,xb'ekiya',xb'ekiya',18,24,29
60,10,1,ukoq,ukoq,18,24,29
60,10,2,xukut,xukut,18,24,29
60,10,3,ja,ja,18,24,29
60,11,0,keje,keje,18,24,29
60,11,1,ri,ri,18,24,29
60,11,2,reqa'n,reqa'n,18,24,29
60,11,3,xoponik,xoponik,18,24,29
60,12,0,xril,xril,18,24,29
60,12,1,ri,ri,18,24,29
60,12,2,ati't,ati't,18,24,29
60,13,0,k'a,k'a,18,24,29
60,13,1,te,te,18,24,29
60,13,2,puch,puch,18,24,29
60,14,0,ta,ta,18,24,29
60,14,1,xril,xril,18,24,29
60,14,2,ri,ri,18,24,29
60,14,3,ati't,ati't,18,24,29
60,14,4,ri,ri,18,24,29
60,14,5,echa',echa',18,24,29
60,15,0,jun,jun,18,24,29
60,15,1,chi,chi,18,24,29
60,15,2,nimak'at,nimak'at,18,24,29
60,16,0,a,a,18,24,29
60,16,1,pa,pa,18,24,29
60,16,2,mixpe,mixpe,18,24,29
60,16,3,wi,wi,18,24,29
60,16,4,ri,ri,18,24,29
60,16,5,echa',echa',18,24,29
60,16,6,awumal,awumal,18,24,29
60,17,0,mixe'alk'alab'a'265,mixe'alk'alab'a',18,24,29
60,18,0,we,we,18,24,29
60,18,1,mixk'isak'am,mixk'isak'am,18,24,29
60,18,2,uloq,uloq,18,24,29
60,18,3,ri,ri,18,24,29
60,18,4,qab'ix,qab'ix,18,24,29
60,19,0,chib'enawila',chib'enawila',18,24,29
60,20,0,xcha,xcha,18,24,29
60,20,1,ri,ri,18,24,29
60,20,2,ati't,ati't,18,24,29
60,21,0,ta,ta,18,24,29
60,21,1,xb'e,xb'e,18,24,29
60,21,2,puch,puch,18,24,29
60,22,0,xb'erila,xb'erila,18,24,29
60,22,1,ri,ri,18,24,29
60,22,2,abix,abix,18,24,29
60,23,0,xa,xa,18,24,29
60,23,1,wi,wi,18,24,29
60,23,2,xere,xere,18,24,29
60,23,3,k'o,k'o,18,24,29
60,23,4,wi,wi,18,24,29
60,23,5,ri,ri,18,24,29
60,23,6,juwi',juwi',18,24,29
60,23,7,ab'ix,ab'ix,18,24,29
60,24,0,xa,xa,18,24,29
60,24,1,wi,wi,18,24,29
60,24,2,k'u,k'u,18,24,29
60,24,3,xere,xere,18,24,30
60,24,4,q'alaj,q'alaj,18,24,30
60,24,5,uk'olib'al,uk'olib'al,18,24,30
60,24,6,k'at,k'at,18,24,30
60,24,7,chuxe',chuxe',18,24,30
60,25,0,anim,anim,18,24,30
60,25,1,chi,chi,18,24,30
60,25,2,k'ut,k'ut,18,24,30
60,25,3,xpe,xpe,18,24,30
60,25,4,ri,ri,18,24,30
60,25,5,ati't,ati't,18,24,30
60,26,0,xul,xul,18,24,30
60,26,1,chi,chi,18,24,30
60,26,2,k'ut,k'ut,18,24,30
60,26,3,chi,chi,18,24,30
60,26,4,rochoch,rochoch,18,24,30
60,27,0,xcha,xcha,18,24,30
60,27,1,chi,chi,18,24,30
60,27,2,k'ut,k'ut,18,24,30
60,27,3,chi,chi,18,24,30
60,27,4,re,re,18,24,30
60,27,5,ri,ri,18,24,30
60,27,6,q'apoj,q'apoj,18,24,30
60,28,0,xere,xere,18,24,30
60,28,1,wi,wi,18,24,30
60,28,2,retal,retal,18,24,30
60,28,3,ri,ri,18,24,30
60,28,4,qitzij,qitzij,18,24,30
60,28,5,wi,wi,18,24,30
60,28,6,chi,chi,18,24,30
60,28,7,at,at,18,24,30
60,28,8,walib',walib',18,24,30
60,29,0,chiwil,chiwil,18,24,30
60,29,1,chi,chi,18,24,30
60,29,2,na,na,18,24,30
60,29,3,ab'anoj,ab'anoj,18,24,30
60,30,0,ri,ri,18,24,30
60,30,1,e,e,18,24,30
60,30,2,k'o,k'o,18,24,30
60,30,3,ri,ri,18,24,30
60,30,4,wi266,wi,18,24,30
60,31,0,xuchax,xuchax,18,24,30
60,31,1,k'ut,k'ut,18,24,30
60,31,2,q'apoj.,q'apoj,18,24,30
61,1,0,Are,are,18,24,30
61,1,1,chik,chik,18,24,30
61,1,2,xchiqatzijoj,xchiqatzijoj,18,24,30
61,1,3,kalaxik,kalaxik,18,24,30
61,1,4,Jun,jun,18,24,30
61,1,5,"Ajpu,",ajpu,18,24,30
61,1,6,Xb'alanq'e.,xb'alanq'e,18,24,30
61,2,0,Are,are,18,24,30
61,2,1,k'ut,k'ut,18,24,30
61,2,2,kalaxik,kalaxik,18,24,30
61,2,3,wa'e,wa'e,18,24,30
61,2,4,xchiqab'ij,xchiqab'ij,18,24,30
61,3,0,ta,ta,18,24,30
61,3,1,xuriq,xuriq,18,24,30
61,3,2,uq'ij,uq'ij,18,24,30
61,3,3,kalaxik,kalaxik,18,24,30
61,4,0,ta,ta,18,24,30
61,4,1,xalan,xalan,18,24,30
61,4,2,puch,puch,18,24,30
61,4,3,ri,ri,18,24,30
61,4,4,q'apoj,q'apoj,18,24,30
61,4,5,Xkik',xkik',18,24,30
61,4,6,ub'i'.,ub'i',18,24,30
61,5,0,Ma,ma,18,24,30
61,5,1,k'u,k'u,18,24,30
61,5,2,xuwachij,xuwachij,18,24,30
61,5,3,ati't,ati't,18,24,30
61,6,0,ta,ta,18,24,30
61,6,1,xe'alaxik,xe'alaxik,18,24,30
61,7,0,lib'ajchi',lib'ajchi',18,24,30
61,7,1,xeyake'ik,xeyake'ik,18,24,30
61,8,0,e,e,18,24,30
61,8,1,ka'ib',ka'ib',18,24,30
61,8,2,chi,chi,18,24,30
61,8,3,kalaxik,kalaxik,18,24,30
61,9,0,Jun,jun,18,24,30
61,9,1,"Ajpu,",ajpu,18,24,30
61,9,2,Xb'alanq'e,xb'alanq'e,18,24,30
61,9,3,kib'i',kib'i',18,24,30
61,10,0,pa,pa,18,24,30
61,10,1,juyub',juyub',18,24,30
61,10,2,xeyake',xeyake',18,24,30
61,10,3,wi,wi,18,24,30
61,11,0,ta,ta,18,24,30
61,11,1,xe'ok,xe'ok,18,24,30
61,11,2,k'ut,k'ut,18,24,30
61,11,3,pa,pa,18,24,30
61,11,4,ja,ja,18,24,30
61,12,0,ma,ma,18,24,30
61,12,1,k'u,k'u,18,24,30
61,12,2,kewarik,kewarik,18,24,30
61,13,0,je'atzaqa',je'atzaqa',18,24,30
61,13,1,uloq,uloq,18,24,30
61,14,0,qitzij,qitzij,18,24,30
61,14,1,chach267,chach,18,24,30
61,15,0,xcha,xcha,18,24,30
61,15,1,ri,ri,18,24,30
61,15,2,ati't,ati't,18,24,30
61,16,0,k'a,k'a,18,24,30
61,16,1,te,te,18,24,30
61,16,2,k'ut,k'ut,18,24,30
61,16,3,ta,ta,18,24,30
61,16,4,xeya',xeya',18,24,30
61,16,5,pa,pa,18,24,30
61,16,6,sanik,sanik,18,24,30
61,17,0,qus,qus,18,24,30
61,17,1,k'u,k'u,18,24,30
61,17,2,kiwaram,kiwaram,18,24,30
61,17,3,chi,chi,18,24,30
61,17,4,ri',ri',18,24,30
61,18,0,xe'el,xe'el,18,24,30
61,18,1,chi,chi,18,24,30
61,18,2,k'u,k'u,18,24,30
61,18,3,chi,chi,18,24,30
61,18,4,ri',ri',18,24,30
61,19,0,xeya',xeya',18,24,30
61,19,1,chik,chik,18,24,30
61,19,2,chuwi',chuwi',18,24,30
61,19,3,k'ix,k'ix,18,24,30
61,20,0,are,are,18,24,30
61,20,1,ta,ta,18,24,30
61,20,2,k'ut,k'ut,18,24,30
61,20,3,xkaj,xkaj,18,24,30
61,20,4,Jun,jun,18,24,30
61,20,5,"B'atz',",b'atz',18,24,30
61,20,6,Jun,jun,18,24,30
61,20,7,Chowen,chowen,18,24,30
61,21,0,xekam,xekam,18,24,30
61,21,1,ta,ta,18,24,30
61,21,2,chi,chi,18,24,30
61,21,3,ri',ri',18,24,30
61,21,4,pa,pa,18,24,30
61,21,5,sanik,sanik,18,24,30
61,22,0,xekam,xekam,18,24,30
61,22,1,ta,ta,18,24,30
61,22,2,pu,pu,18,24,30
61,22,3,chuwi',chuwi',18,24,30
61,22,4,k'ix268,k'ix,18,24,30
61,23,0,xkaj,xkaj,18,24,30
61,23,1,rumal,rumal,18,24,30
61,23,2,kichakimal269,kichakimal,18,24,30
61,24,0,kumal,kumal,18,24,30
61,24,1,Jun,jun,18,24,30
61,24,2,"B'atz',",b'atz',18,24,30
61,24,3,Jun,jun,18,24,30
61,24,4,Chowen,chowen,18,24,30
61,25,0,ma,ma,18,24,30
61,25,1,wi,wi,18,24,30
61,25,2,xek'ulax,xek'ulax,18,24,30
61,25,3,pa,pa,18,24,30
61,25,4,ja,ja,18,24,30
61,26,0,kumal,kumal,18,24,30
61,26,1,kichaq',kichaq',18,24,30
61,26,2,nab'ek,nab'ek,18,24,30
61,27,0,xa,xa,18,24,30
61,27,1,ma,ma,18,24,30
61,27,2,wi,wi,18,24,30
61,27,3,keta'm,keta'm,18,24,30
61,28,0,xa,xa,18,24,30
61,28,1,wi,wi,18,24,30
61,28,2,k'u,k'u,18,24,30
61,28,3,pa,pa,18,24,30
61,28,4,juyub',juyub',18,24,30
61,28,5,xek'iy,xek'iy,18,24,30
61,28,6,wi,wi,18,24,30
61,29,0,e,e,18,24,30
61,29,1,k'u,k'u,18,24,30
61,29,2,nimaq,nimaq,18,24,30
61,29,3,"ajsu',",ajsu',18,24,30
61,29,4,ajb'ix,ajb'ix,18,24,30
61,30,0,ri,ri,18,24,30
61,30,1,Jun,jun,18,24,30
61,30,2,"B'atz',",b'atz',18,24,30
61,30,3,Jun,jun,18,24,30
61,30,4,Chowen,chowen,18,24,30
61,31,0,xenima'qir,xenima'qir,18,24,30
61,31,1,k'ut,k'ut,18,24,30
61,32,0,nimak'axk'ol,nimak'axk'ol,18,24,30
61,32,1,rayil,rayil,18,24,30
61,32,2,xe'ik'ow,xe'ik'ow,18,24,30
61,32,3,wi,wi,18,24,30
61,33,0,xek'axk'ob'isaxik,xek'axk'ob'isaxik,18,24,30
61,34,0,e,e,18,24,30
61,34,1,nimaq,nimaq,18,24,30
61,34,2,etamanel,etamanel,18,24,30
61,34,3,chik,chik,18,24,30
61,34,4,xe'uxik.,xe'uxik,18,24,30
62,1,0,Xa,xa,18,24,30
62,1,1,wi,wi,18,24,30
62,1,2,xere,xere,18,24,30
62,1,3,e,e,18,24,30
62,1,4,"ajsu',",ajsu',18,24,30
62,1,5,e,e,18,24,30
62,1,6,ajb'ix,ajb'ix,18,24,30
62,2,0,e,e,18,24,30
62,2,1,pu,pu,18,24,30
62,2,2,"ajtz'ib'ab',",ajtz'ib'ab',18,24,30
62,2,3,ajk'ot,ajk'ot,18,24,30
62,2,4,xe'uxik,xe'uxik,18,24,30
62,3,0,ronojel,ronojel,18,24,30
62,3,1,chutzin,chutzin,18,24,30
62,3,2,kumal,kumal,18,24,30
62,4,0,xax,xax,18,24,30
62,4,1,keta'm,keta'm,18,24,30
62,4,2,wi,wi,18,24,30
62,4,3,xe'alaxik,xe'alaxik,18,24,30
62,5,0,xax,xax,18,24,30
62,5,1,e,e,18,24,30
62,5,2,na'winaq,na'winaq,18,24,30
62,6,0,e,e,18,24,30
62,6,1,pu,pu,18,24,30
62,6,2,uk'exel,uk'exel,18,24,30
62,6,3,kiqajaw,kiqajaw,18,24,30
62,7,0,ri,ri,18,24,30
62,7,1,xeb'e,xeb'e,18,24,30
62,7,2,chi,chi,18,24,30
62,7,3,xib'alb'a,xib'alb'a,18,24,30
62,8,0,kaminaq,kaminaq,18,24,30
62,8,1,wi,wi,18,24,30
62,8,2,kiqajaw,kiqajaw,18,24,30
62,9,0,nab'ek,nab'ek,18,24,30
62,9,1,e,e,18,24,30
62,9,2,k'u,k'u,18,24,30
62,9,3,nimaq,nimaq,18,24,30
62,9,4,etamanel,etamanel,18,24,30
62,10,0,ri,ri,18,24,30
62,10,1,Jun,jun,18,24,30
62,10,2,"B'atz',",b'atz',18,24,30
62,10,3,Jun,jun,18,24,30
62,10,4,Chowen,chowen,18,24,30
62,11,0,chi,chi,18,24,30
62,11,1,kik'u'x,kik'u'x,18,24,30
62,11,2,ronojel,ronojel,18,24,30
62,11,3,nab'ek,nab'ek,18,24,30
62,11,4,keta'm,keta'm,18,24,30
62,12,0,ta,ta,18,24,30
62,12,1,xewinaqir,xewinaqir,18,24,30
62,12,2,ri,ri,18,24,30
62,12,3,kichaq',kichaq',18,24,30
62,13,0,ma,ma,18,24,30
62,13,1,k'u,k'u,18,24,30
62,13,2,xel,xel,18,24,30
62,13,3,apanoq,apanoq,18,24,30
62,13,4,kina'wikil,kina'wikil,18,24,30
62,14,0,rumal,rumal,18,24,30
62,14,1,kikaqwachib'al,kikaqwachib'al,18,24,30
62,15,0,xa,xa,18,24,30
62,15,1,chi,chi,18,24,30
62,15,2,kij,kij,18,24,30
62,15,3,xqaj,xqaj,18,24,30
62,15,4,wi,wi,18,24,30
62,15,5,uyoq',uyoq',18,24,30
62,15,6,kik'u'x,kik'u'x,18,24,30
62,16,0,ma,ma,19,24,30
62,16,1,wi,wi,19,24,30
62,16,2,b'anoj,b'anoj,19,24,30
62,16,3,xepoysaxik,xepoysaxik,19,24,30
62,17,0,kumal,kumal,19,24,30
62,17,1,ri,ri,19,24,30
62,17,2,Jun,jun,19,24,31
62,17,3,"Ajpu,",ajpu,19,24,31
62,17,4,Xb'alanq'e.,xb'alanq'e,19,24,31
62,18,0,Xa,xa,19,24,31
62,18,1,k'u,k'u,19,24,31
62,18,2,wub'anik,wub'anik,19,24,31
62,18,3,chikib'ano,chikib'ano,19,25,31
62,18,4,jutaq'ij,jutaq'ij,19,25,31
62,19,0,ma,ma,19,25,31
62,19,1,wi,wi,19,25,31
62,19,2,keloq'oxik,keloq'oxik,19,25,31
62,20,0,rumal,rumal,19,25,31
62,20,1,ri,ri,19,25,31
62,20,2,kati't,kati't,19,25,31
62,20,3,Jun,jun,19,25,31
62,20,4,"B'atz',",b'atz',19,25,31
