parte,capit,term_str,n
3,14,we,2
3,14,we-,1
3,14,wechaj,1
3,14,wi,16
3,14,wi!,1
3,14,wi;,1
3,14,winaq,2
3,14,wuqub',6
3,14,xa,14
3,14,xajol;,1
3,14,xaraxoj,1
3,14,xaraxoxinaq,1
3,14,xawi,3
3,14,xb'alanke,5
3,14,xb'alanke!,1
3,14,xb'an,1
3,14,xb'anik,1
3,14,xb'ekiwiqa,1
3,14,xch'akatajinaqoq,1
3,14,xch'aw,1
3,14,xcha',1
3,14,xcha'taj,2
3,14,xchap,1
3,14,xchaqij,1
3,14,xchiqab'ij,2
3,14,xchiqab'ij!,1
3,14,xe'aq'an,2
3,14,xe'uchax,2
3,14,xe'ul,2
3,14,xe'ulelajoq,1
3,14,xe'uxik,1
3,14,xeb'anow,1
3,14,xeb'eyo'x,1
3,14,xecha',6
3,14,xek'at,1
3,14,xek'is,1
3,14,xek'oje,1
3,14,xekam,1
3,14,xekamik,1
3,14,xel,1
3,14,xelaj,1
3,14,xere,3
3,14,xib'al,1
3,14,xib'alb'a,5
3,14,xib'alb'a:,3
3,14,xib'alb'a;,2
3,14,xikamisaj,1
3,14,xjeraxik,1
3,14,xjunajpu,4
3,14,xk'astaj,1
3,14,xk'aton,1
3,14,xk'ub'ax,1
3,14,xk'ulun,1
3,14,xkab'awilax,1
3,14,xkanaj,1
3,14,xkib'alij,1
3,14,xkib'ano,1
3,14,xkib'ij,1
3,14,xkich'ak,1
3,14,xkik',1
3,14,xkik'ub'a',1
3,14,xkikob'isaj,1
3,14,xkikot,1
3,14,xkil,2
3,14,xkinimaj,1
3,14,xkitij,1
3,14,xkitik,2
3,14,xkiwiq,1
3,14,xkixulkiya',1
3,14,xkoj,1
3,14,xmukane;,1
3,14,xojeroq,1
3,14,xojmakunik,1
3,14,xok,1
3,14,xolob'achan,1
3,14,xot,1
3,14,xpe,4
3,14,xpus,1
3,14,xraj,1
3,14,xrajuxik,1
3,14,xsaqirik,1
3,14,xsqaqi'n,1
3,14,xtz'onox,1
3,14,xub'ij,1
3,14,xub'ina'j,3
3,14,xub'inatisaj,1
3,14,xuk'at,1
3,14,xuk'ulu,1
3,14,xukamib'ej,1
3,14,xuna',1
3,14,xuriq,1
3,14,xuriqo:,1
3,14,xuxik,3
4,1,ajache',1
4,1,ajilan,1
4,1,al,1
4,1,alom,3
4,1,aponoq,1
4,1,aq'ab'al,1
4,1,are,4
4,1,b'elejeb',1
4,1,b'it,1
4,1,b'itol,2
4,1,ch'umil,1
4,1,ch'uti,2
4,1,chi,10
4,1,chik,1
4,1,chikop,3
4,1,chila',1
4,1,chok,1
4,1,chuch,1
4,1,e,5
4,1,echa',7
4,1,echa';,1
4,1,el,1
4,1,ik',1
4,1,ja',2
4,1,jal,11
4,1,joj,1
4,1,juyub',1
4,1,k'ajol,1
4,1,k'ajolom,2
4,1,k'ajolom;,1
4,1,k'amol,1
4,1,k'ate,1
4,1,k'awex,1
4,1,k'eje,2
4,1,k'el,1
4,1,k'i,1
4,1,k'o,1
4,1,k'ool;,1
4,1,k'u,2
4,1,k'ut,9
4,1,kab',1
4,1,kajib',2
4,1,kako,1
4,1,kawachin,1
4,1,kayala',2
4,1,ke,1
4,1,ke'ucha'xik,1
4,1,kepe,1
4,1,kib'i',1
4,1,kib'i':,1
4,1,kina'oj,1
4,1,kityo'jil,1
4,1,kiwi,1
4,1,kumal,2
4,1,kus,1
4,1,laj,1
4,1,mawi,2
4,1,mi,1
4,1,mixq'ale,1
4,1,mixtz'aq,1
4,1,mixyopijik,1
4,1,nab'e,2
4,1,nay,1
4,1,nima,2
4,1,nojinaq,2
4,1,okinaq,1
4,1,pa,2
4,1,pan,5
4,1,paxil,4
4,1,peq,1
4,1,pu,1
4,1,puch,5
4,1,q'alal,1
4,1,q'ana,5
4,1,q'equmal,1
4,1,q'ij,1
4,1,q'inom,1
4,1,q'ukumatz,2
4,1,qa,2
4,1,qajaw,2
4,1,raqan,1
4,1,recha':,1
4,1,ri,10
4,1,ronojel,1
4,1,ropenal,1
4,1,ruk',1
4,1,rumal,1
4,1,saqi,5
4,1,saqil,3
4,1,sqaqi'n,1
4,1,ta,5
4,1,tapa'l,1
4,1,tepew,2
4,1,tiko'n,2
4,1,tinamit,1
4,1,tulul,1
4,1,tz'aq,2
4,1,tz'aqol,2
4,1,tzatz,2
4,1,tzij,1
4,1,tzuqul,1
4,1,ub'e',1
4,1,ub'e'el,1
4,1,ub'i',2
4,1,ub'itik,1
4,1,uka'l,1
4,1,ukik'el,2
4,1,ulew!,1
4,1,upam,1
4,1,uq'ab',1
4,1,uq'ab'che'al,1
4,1,uq'anal,1
4,1,uriqitajik,1
4,1,usaqirik,1
4,1,utikerik,1
4,1,utiw,1
4,1,utyo'jil,3
4,1,utyo'jil;,1
4,1,utz'aqik,1
4,1,utzijel,1
4,1,utzilaj,1
4,1,utzinik,1
4,1,uwach,1
4,1,uwachinel,1
4,1,uwinaqil,1
4,1,wa',1
4,1,wa'e,1
4,1,waral,2
4,1,wi,5
4,1,winaq,10
4,1,xa,4
4,1,xb'ekina'oj,1
4,1,xb'in,1
4,1,xeb'ison,1
4,1,xecha',2
4,1,xekikot,1
4,1,xel,1
4,1,xena'ojinik,1
4,1,xk'ut,2
4,1,xke'x,1
4,1,xkib'an,1
4,1,xkikana'isaj,1
4,1,xkikoj,1
4,1,xkipukuj,1
4,1,xkiriqo,2
4,1,xkitzukuj,1
4,1,xmolomanik,1
4,1,xmukane,1
4,1,xna'ojix,1
4,1,xok,3
4,1,xokik,1
4,1,xpe,1
4,1,xq'ale'ik,1
4,1,xtzukux,1
4,1,xub'an,1
4,1,xulik,1
4,1,xuxik,2
4,1,xwinaqir,1
4,1,yak,1
4,2,-jucha,2
4,2,-mawi,1
4,2,-qitzij,1
4,2,ab'aj,1
4,2,achij,1
4,2,achijil,1
4,2,ajawab',1
4,2,ajb'it,1
4,2,ajb'it:,2
4,2,ajtz'aq,3
4,2,alom,4
4,2,amaq',2
4,2,anim,1
4,2,aq'ab',4
4,2,are,4
4,2,at,2
4,2,b'alam,11
4,2,b'alam!,1
4,2,b'i,2
4,2,b'it,2
4,2,b'it!,1
4,2,b'itol,1
4,2,b'itol:,1
4,2,b'itol;,1
4,2,ch'ipi,1
4,2,ch'uti,1
4,2,ch'uti'n,2
4,2,cha'om,1
4,2,chawaxoq,1
4,2,che',1
4,2,chi,16
4,2,chi',1
4,2,chik,7
4,2,chik!,1
4,2,chik'iyarik,1
4,2,chikil,1
4,2,chikilixtaj,1
4,2,chikilo?,1
4,2,chikisolwachij,1
4,2,chiqab'an,1
4,2,chiqab'ij,1
4,2,chisolmukuj,1
4,2,chitija',1
4,2,chiwila',1
4,2,cho,1
4,2,chomi,1
4,2,chopon,1
4,2,chuch,1
4,2,chuxoq!,1
4,2,e,11
4,2,ib'inib'al?,1
4,2,ich'ab'al,1
4,2,ik'i,4
4,2,ixoq,3
4,2,ja,3
4,2,jeb'el,1
4,2,ju,1
4,2,juraqan,1
4,2,jusuk',1
4,2,juyub',2
4,2,k'ajolom,3
4,2,k'ajolom:,1
4,2,k'amo,2
4,2,k'amo!,1
4,2,k'ate,3
4,2,k'eje,5
4,2,k'i,1
4,2,k'o,6
4,2,k'u,4
4,2,k'ut,14
4,2,k'ut!,1
4,2,kab'awil,2
4,2,kaj,11
4,2,kaj;,1
4,2,kaja,1
4,2,kajib',1
4,2,kakib'ij,1
4,2,kamul,1
4,2,kaq'ixa,1
4,2,kaqana'o,2
4,2,kaqulja,2
4,2,karaj,1
4,2,ke'ucha'xik,2
4,2,ke'uxi,1
4,2,ke?,1
4,2,keb'intana'on,1
4,2,kecha'-,1
4,2,kek'iritajik,1
4,2,kemukunik,2
4,2,kepoq'otajik,1
4,2,ketamab'al,3
4,2,kib'anoj,1
4,2,kib'i,2
4,2,kib'i',1
4,2,kib'i'?,1
4,2,kib'it,1
4,2,kib'itik,3
4,2,kichuch,1
4,2,kik'amowanik,1
4,2,kik'ojey,1
4,2,kik'ulel,2
4,2,kik'ux,1
4,2,kikajaw,1
4,2,kilon,1
4,2,kimukub'al,2
4,2,kina'o?,1
4,2,kina'ob'al,1
4,2,kina'oj,1
4,2,kitz'aq,1
4,2,kitz'aqik,3
4,2,kitze',4
4,2,kiwach,2
4,2,kiwachib'al,2
4,2,kiwilo?,1
4,2,kixmukuna,1
4,2,kixmukunik?,1
4,2,kixoqil,4
4,2,kixta'onik?,1
4,2,kojb'isonik,1
4,2,kojch'awik,1
4,2,kojsilab'ik,1
4,2,kojta'onik,1
4,2,kopon,1
4,2,kuxlab',1
4,2,lab'e,1
4,2,lemo,1
4,2,li,1
4,2,lib'aj,1
4,2,loq'olaj,1
4,2,ma,9
4,2,maja,2
4,2,majukutaj,4
4,2,mana,1
4,2,mawi,4
4,2,mi,2
4,2,mixkib'ij,1
4,2,mixojuxik,1
4,2,mixojwinaqirik,2
4,2,mixqetamaj,1
4,2,na,3
4,2,nab'e,5
4,2,naj,1
4,2,najt,1
4,2,naqaj,3
4,2,nawal,1
4,2,nay,2
4,2,nim,2
4,2,nima,1
4,2,oj,2
4,2,oxmul,1
4,2,pa,9
4,2,palo,1
4,2,paluna,1
4,2,poq'ol,1
4,2,pu,3
4,2,puch,5
4,2,puch;,1
4,2,pus,1
4,2,q'alaj,2
4,2,q'atajil,1
4,2,q'ukumatz,2
4,2,qa,1
4,2,qab'it:,1
4,2,qajaw,1
4,2,qamam,1
4,2,qamam!,1
4,2,qaqajaw,1
4,2,qati't,1
4,2,qatz'aq,1
4,2,qayojo,1
4,2,qitzij,2
4,2,quk',1
4,2,raxa,1
4,2,re,2
4,2,ri,18
4,2,rixoqil,4
4,2,ronojel,5
4,2,ronojel-,1
4,2,ronojel;,1
4,2,rox,1
4,2,ruk',3
4,2,rumal,7
4,2,saqiroq,1
4,2,sqaqi'n,2
4,2,ta,13
4,2,taq'aj,2
4,2,tepew,2
4,2,tz'aq,3
4,2,tz'aqol,3
4,2,tz'ununi,1
4,2,tz'uq,1
4,2,tzatz,1
4,2,ub'aq,2
4,2,ub'i',5
4,2,uk'amik,1
4,2,uk'oje'ik,1
4,2,uk'ux,4
4,2,ukab',1
4,2,ukaj,1
4,2,ulew,4
4,2,upa,2
4,2,upam,4
4,2,usachik,1
4,2,utikarib'al,1
4,2,utukel,1
4,2,utz,6
4,2,utzilaj,1
4,2,uwach,2
4,2,uwachulew,1
4,2,uxe',4
4,2,wa':,1
4,2,wa'e,1
4,2,wach,1
4,2,waram,1
4,2,we,4
4,2,wi,8
4,2,winaq,7
4,2,xa,15
4,2,xawi,2
4,2,xchijunamataj,1
4,2,xe',1
4,2,xe'alanik,1
4,2,xe'ucha'xik,1
4,2,xe'ucha'xikik,1
4,2,xe'uxik,1
4,2,xe'uxik:,1
4,2,xeb'inik,1
4,2,xeb'itik:,1
4,2,xech'awik,1
4,2,xecha',1
4,2,xechapanik,1
4,2,xek'ajolaxik,1
4,2,xek'astajik;,1
4,2,xemukum,1
4,2,xemukun,1
4,2,xemukunik,1
4,2,xere,1
4,2,xeta'on,1
4,2,xetz'aqik,1
4,2,xetz'onox,1
4,2,xetzijon,1
4,2,xewinaqwachin,1
4,2,xik'ow,1
4,2,xk'isketamaj,2
4,2,xk'iskil,1
4,2,xk'iskilo,1
4,2,xk'oje,1
4,2,xkib'an,1
4,2,xkik'am,1
4,2,xkik'amowaj,1
4,2,xkikot,1
4,2,xkimukuj,1
4,2,xkita'o,1
4,2,xmoyik,1
4,2,xmoyomob'ik,1
4,2,xmukane,1
4,2,xna'ojin,1
4,2,xojchi'nik,1
4,2,xojwachinik!,1
4,2,xopon,1
4,2,xpiyakok,1
4,2,xqetamaj,1
4,2,xqilo,1
4,2,xukut,1
4,2,xuxik,2
4,2,xuxik;,1
4,2,xuxlab'ix,1
4,2,xwab'ax,1
4,3,-aq'aroq,1
4,3,-k'eje,1
4,3,-qoyob'ej,1
4,3,-ta,1
4,3,-xa,1
4,3,aj,4
4,3,ajaw,2
4,3,ajk'aj,1
4,3,ajk'ix,1
4,3,ajk'ixb',2
4,3,ajkajb',1
4,3,ajloq',2
4,3,ajnim,2
4,3,ajxob',1
4,3,akul,1
4,3,alom,1
4,3,amaq',6
4,3,aq'ab',3
4,3,are,4
4,3,at,4
4,3,b'alam,8
4,3,b'alam:,1
4,3,b'alami,1
4,3,b'atena,1
4,3,b'e,3
4,3,b'elejeb',2
4,3,b'i,4
4,3,b'it,1
4,3,b'itol,1
4,3,b'itol!,1
4,3,ch'ipi,2
4,3,ch'u'j-,1
4,3,ch'umil,1
4,3,ch'umila,1
4,3,ch'uti,1
4,3,chajal,1
4,3,chajin,1
4,3,chalaxik,1
4,3,chalaxoq,1
4,3,chawaxoq!,2
4,3,chaya',1
4,3,che'-ab'aj,2
4,3,chi,22
4,3,chichajin,1
4,3,chik,5
4,3,chikib'ano,1
4,3,chikipaq'ab'a',1
4,3,chikipaq'aba',1
4,3,chikisik'ijoq,1
4,3,chikitz'onoj,1
4,3,chila',8
4,3,chinamit,1
4,3,chiri',2
4,3,chitzuqun,1
4,3,chob',2
4,3,chuch,1
4,3,chuchax,1
4,3,chuwach!,1
4,3,e,16
4,3,elenaq,1
4,3,etamanel,1
4,3,ik'i,2
4,3,ik'oq'ij,1
4,3,ilo,1
4,3,ilokab',1
4,3,ilokab';,1
4,3,ja,10
4,3,jab'i'oq,1
4,3,jalajoj,1
4,3,jo'!,1
4,3,jok,1
4,3,jun,4
4,3,junajpu,1
4,3,juraqan,1
4,3,jutaq,1
4,3,juyub',2
4,3,juyub'al,2
4,3,k'ajolom,1
4,3,k'aslem,1
4,3,k'eche',1
4,3,k'eje,1
4,3,k'i,7
4,3,k'iche',2
4,3,k'o,2
4,3,k'ojaj,1
4,3,k'oley,1
4,3,k'olik,1
4,3,k'u,4
4,3,k'ut,6
4,3,k'ya,1
4,3,ka'y,1
4,3,kab'awil,1
4,3,kaj,7
4,3,kajib',3
4,3,kanchajeleb',1
4,3,kaqulja,2
4,3,ke'ucha'xik,1
4,3,keb'ek,1
4,3,kech,1
4,3,kemukun,1
4,3,keta'm,1
4,3,kib'a,1
4,3,kib'i',2
4,3,kib'inowik,1
4,3,kich'ab'al,1
4,3,kijujunal,1
4,3,kik'ajol:,1
4,3,kik'oje'ik,1
4,3,kik'oon;,1
4,3,kik'ux,1
4,3,kik'uxla'n,1
4,3,kilawachin,1
4,3,kime'al,1
4,3,kirol,1
4,3,kitze',3
4,3,kiwach,2
4,3,kojata'!,1
4,3,kojawila',1
4,3,kojaya',2
4,3,kojcha',1
4,3,kojtzijon,1
4,3,kolob',1
4,3,konojel,2
4,3,kumatz,1
4,3,lamakib',1
4,3,li'anik,2
4,3,maja,6
4,3,majukutaj,3
4,3,mana,1
4,3,mawi,4
4,3,mixqacholo,1
4,3,mixqatzib'aj,1
4,3,mojapisk'alij!,1
4,3,mojatzaqo,1
4,3,na,1
4,3,na'onel,1
4,3,najt,1
4,3,nanawak,2
4,3,natal,1
4,3,nay,1
4,3,nim,3
4,3,nima,2
4,3,nima'q,1
4,3,nimja'ib'ab',1
4,3,oj,5
4,3,oloman,1
4,3,ox,1
4,3,oxlajuj,2
4,3,pa,1
4,3,poq'ol,1
4,3,pu,1
4,3,puch,3
4,3,q'aq'chikeleb',1
4,3,q'enech,1
4,3,q'eqa,1
4,3,q'equmal,1
4,3,q'ij,12
4,3,q'ij;,1
4,3,q'ukumatz,1
4,3,qachuch,1
4,3,qajaw,1
4,3,qanab'e,1
4,3,qarik,1
4,3,qatzijel,1
4,3,qatzukuj,1
4,3,qawiqib',1
4,3,qe!,1
4,3,qech,1
4,3,qetal,1
4,3,qetala,1
4,3,qila',1
4,3,rab'inaleb',1
4,3,rati't,2
4,3,raxa,2
4,3,raxal,2
4,3,re,1
4,3,rech,3
4,3,releb'al,8
4,3,reta'm,1
4,3,rewaxik,1
4,3,ri,13
4,3,rij,1
4,3,rochoch,1
4,3,ronojel,1
4,3,royob'exik,1
4,3,ruk',6
4,3,sachel,1
4,3,saq,5
4,3,saqajib',1
4,3,saqi,1
4,3,saqiroq!,2
4,3,selawachin,1
4,3,ta,13
4,3,taj,3
4,3,tamub',2
4,3,tekpan:,1
4,3,tepew,2
4,3,tinamit,2
4,3,tujal,1
4,3,tz'aq,1
4,3,tz'aqol,2
4,3,tz'ikina,1
4,3,tz'ononik,1
4,3,tzatz,2
4,3,tzij,1
4,3,tzijol,1
4,3,ub'i',3
4,3,ub'i'nib'al,1
4,3,uch'ab'a,1
4,3,uch'ab'al,1
4,3,uk'oje'ik,1
4,3,uk'ux,4
4,3,ulew,3
4,3,ulew;,1
4,3,uloq,1
4,3,umam,4
4,3,unimaqil,2
4,3,upa,2
4,3,uq'a,2
4,3,uqajaw,4
4,3,usaqirik,2
4,3,usaqirik!,1
4,3,utikarik,1
4,3,utzij,1
4,3,utzijel,1
4,3,utzilaj,3
4,3,uwach,1
4,3,uxe',2
4,3,uxikin,1
4,3,wachib'al,1
4,3,we,1
4,3,wi,8
4,3,wi!,2
4,3,winaq,11
4,3,winaq-,1
4,3,winaq:,1
4,3,winaq;,2
4,3,winaqirem,1
4,3,wok,1
4,3,xa,9
4,3,xaki,1
4,3,xawi,4
4,3,xeb'e,2
4,3,xecha',7
4,3,xek'iyarik,1
4,3,xek'oje,1
4,3,xeq'ilonik,1
4,3,xere,4
4,3,xesik'inik,1
4,3,xk'iyarik,1
4,3,xk'oje,1
4,3,xkib'ano,1
4,3,xkil,1
4,3,xkita'o,1
4,3,xkiyajob'ej,1
4,3,xkos,1
4,3,xmukane,1
4,3,xpe,2
4,3,xpiyakok,1
4,3,xpoq'otajik,2
4,3,xpoqotaj,1
4,3,xuxik,4
4,3,yaqi,1
4,4,-aq'aroq!,1
4,4,-aqaroq!,2
4,4,-are,1
4,4,-at,1
4,4,-chila',1
4,4,-ilokab',1
4,4,-in,2
4,4,-kixk'amowan,1
4,4,-ma,3
4,4,-mawi,3
4,4,-mixb'isonik,1
4,4,-nab'e,1
4,4,-naki,3
4,4,-qitzij,1
4,4,-utz,8
4,4,-utz-,1
4,4,-xa,1
4,4,a,2
4,4,ab'aj,3
4,4,ab'i,2
4,4,aj,3
4,4,ajawab',2
4,4,ajilan,2
4,4,ajk'ajb',3
4,4,ajk'ixb',3
4,4,ajlab'al?,1
4,4,ajmewa,1
4,4,amaq',25
4,4,amaq':,1
4,4,amaq';,1
4,4,amaq'el,2
4,4,aq'ab',21
4,4,aq'ab':,1
4,4,aq'ab'al,2
4,4,aq'aq'?,1
4,4,aq'aroq!,1
4,4,are,27
4,4,at,8
4,4,atz'yaq,1
4,4,awilix,9
4,4,b'a,7
4,4,b'alam,62
4,4,b'alam:,2
4,4,b'e,1
4,4,b'i,12
4,4,b'is,2
4,4,b'itol,2
4,4,b'oqotajinaq,1
4,4,ch'akik,1
4,4,ch'awik,1
4,4,ch'umil,5
4,4,ch'uti,2
4,4,cha,2
4,4,cha',1
4,4,chalaxoq,2
4,4,chalaxoq:,1
4,4,chamalkan,1
4,4,che',1
4,4,chel,1
4,4,chi,90
4,4,chi',1
4,4,chik,22
4,4,chikaj,1
4,4,chikanaj,1
4,4,chikaq'aluj!,1
4,4,chikil,1
4,4,chikilawachij,1
4,4,chikimaj,2
4,4,chikina'o;,1
4,4,chikiqumej,1
4,4,chikisiqo,1
4,4,chikiya',2
4,4,chikiya'o,2
4,4,chikop,1
4,4,chikoyob'ej,1
4,4,chikuya'o,1
4,4,chila',14
4,4,chilib'lotik,1
4,4,chilik,1
4,4,chinya',1
4,4,chipe,1
4,4,chiq'atatat,2
4,4,chiqab'ij,1
4,4,chiqatoq'ob'aj,1
4,4,chiqatz'onoj,2
4,4,chiqatz'onoj-,1
4,4,chiqaya',1
4,4,chiqil,1
4,4,chiraj,1
4,4,chiri',20
4,4,chisach,1
4,4,chit'isa,1
4,4,chitija,1
4,4,chitijowoq,1
4,4,chitoq'ob'aj,2
4,4,chitu'nik,1
4,4,chitu'xik,1
4,4,chitz'onoj,1
4,4,chiwaj?,1
4,4,chob',1
4,4,cholochik,1
4,4,cholom,1
4,4,cholon,1
4,4,chomi,1
4,4,chu,2
4,4,chub'inik,2
4,4,chuchax,2
4,4,chupan,1
4,4,chupinaq,1
4,4,chuwach,6
4,4,chuwi,9
4,4,chuwi',1
4,4,chuxik!,2
4,4,chuxoq!,2
4,4,e,13
4,4,echa',1
4,4,ek',1
4,4,eleq'om,1
4,4,eqal,1
4,4,etamab'al,1
4,4,ewab'al,2
4,4,ewal,1
4,4,ewaxo,1
4,4,ichu'k,1
4,4,ik',1
4,4,ik'amowab'al,1
4,4,ik'i,18
4,4,ik'oq'ij,3
4,4,ik'owik,1
4,4,ikab'awil,2
4,4,ilokab',5
4,4,ilokab':,1
4,4,ilokab';,1
4,4,in,4
4,4,iq'aq',1
4,4,iq'aq'?,1
4,4,itzukum,1
4,4,iwach,1
4,4,iwach?,1
4,4,iwajawal,1
4,4,iwe,3
4,4,iwe!,1
4,4,iwech,1
4,4,iwuk',1
4,4,iwumal,1
4,4,ix,1
4,4,ixikin,1
4,4,ixim,1
4,4,ja,8
4,4,ja',2
4,4,jab',2
4,4,jakawitz,12
4,4,jakawitz';,1
4,4,jalajoj,1
4,4,jalan,1
4,4,jo,1
4,4,ju,2
4,4,jujun,3
4,4,jula,1
4,4,jumaj,1
4,4,jun,14
4,4,juna,1
4,4,junam,3
4,4,junelik,1
4,4,jupa,1
4,4,jusu,2
4,4,juyub',11
4,4,k'a,1
4,4,k'a'm,1
4,4,k'amb'al,1
4,4,k'amol,1
4,4,k'as,1
4,4,k'ate,10
4,4,k'axk'ol,1
4,4,k'eche',4
4,4,k'echelaj,5
4,4,k'echelaj-,1
4,4,k'echelaj:,1
4,4,k'eje,5
4,4,k'i,3
4,4,k'iche',3
4,4,k'o,12
4,4,k'oleje,1
4,4,k'u,39
4,4,k'ub'ano,1
4,4,k'ul,1
4,4,k'ut,63
4,4,k'ut:,2
4,4,k'ut;,1
4,4,k'ux,1
4,4,ka,1
4,4,kab',1
4,4,kab'awil,10
4,4,kab'awil!,1
4,4,kab'awil:,1
4,4,kab'awil;,2
4,4,kab'ixik,1
4,4,kacha',2
4,4,kaja,1
4,4,kajawarem,1
4,4,kak'ix,1
4,4,kakib'an,1
4,4,kakich'ij,1
4,4,kakik'ulu,1
4,4,kakoykot,1
4,4,kamik,1
4,4,kanajoq,1
4,4,kanik'ow,1
4,4,kanoq,1
4,4,kanoq!,1
4,4,kanti,1
4,4,kaqaj,1
4,4,kaqan,1
4,4,kaqja,1
4,4,karaj,1
4,4,karinaq,1
4,4,katilow,1
4,4,kayal,1
4,4,ke,2
4,4,ke'utzin,2
4,4,kech,3
4,4,kech'akch'ot,1
4,4,kech'aw,1
4,4,kech'awik,1
4,4,kech;,1
4,4,kecha',1
4,4,kechapon,1
4,4,kejalow,1
4,4,kekikotik,2
4,4,kelexlot,1
4,4,keluk'lutik,1
4,4,keqam,1
4,4,kesiksot,1
4,4,kewa,1
4,4,kewa',1
4,4,kewa'ik,1
4,4,kewar,1
4,4,keyakataj,1
4,4,ki,2
4,4,kib',11
4,4,kib'i,1
4,4,kib'i',1
4,4,kib'ij-,1
4,4,kib'il,4
4,4,kib'inib'al,1
4,4,kib'is,1
4,4,kib'ix,1
4,4,kich'ab'al,2
4,4,kich'akab'al,1
4,4,kich'amiy,1
4,4,kichi',1
4,4,kijunam,1
4,4,kik',1
4,4,kik'oje'ik,1
4,4,kik'oje'ik:,1
4,4,kik'ux,11
4,4,kik'uxlal,1
4,4,kikab'awil,4
4,4,kikawub'al,1
4,4,kikojom,1
4,4,kilawachin,1
4,4,kimam,1
4,4,kimeskel,1
4,4,kimeskel?,1
4,4,kinawal,1
4,4,kinkiq'aluj,1
4,4,kipam,1
4,4,kipetik,2
4,4,kiq'ab',1
4,4,kiq'aq',8
4,4,kiq'aq'al,3
4,4,kiq'ij,1
4,4,kiq'u;,1
4,4,kiqajaw,1
4,4,kiselawachin,1
4,4,kitolok',2
4,4,kitu'nik,1
4,4,kitz'onoj,1
4,4,kitze',22
4,4,kitze';,1
4,4,kiwa;,1
4,4,kiwach,5
4,4,kiwaram,1
4,4,kiwi',1
4,4,kixcha',2
4,4,kixikin;,1
4,4,kixk'ajb'oq!,1
4,4,kiyakalem,1
4,4,kojb'ek,1
4,4,kojb'oqotajik,1
4,4,kojiya',2
4,4,kojk'ixna,1
4,4,kojk'oje,1
4,4,kojkanab'ixik,1
4,4,kojtik'e,1
4,4,kojutzinik,1
4,4,kojyakatajik!,1
4,4,kok,2
4,4,konojel,4
4,4,konojel;,1
4,4,kub'aroq,1
4,4,kub'ukuxinaq,1
4,4,kub'ulik,1
4,4,kucha'xik,1
4,4,kuk',2
4,4,kuk'am,2
4,4,kul,1
4,4,kulik,1
4,4,kumal,6
4,4,kumal;,1
4,4,kumatz,1
4,4,kunab'al,1
4,4,kus,1
4,4,kuxlab',1
4,4,la,3
4,4,la!,4
4,4,lib'aj,1
4,4,ma,13
4,4,maja,12
4,4,majukutaj,19
4,4,mana,5
4,4,mawi,15
4,4,meb'a,1
4,4,meskel,1
4,4,mewajik,3
4,4,mi,1
4,4,miwajawaj,1
4,4,mixb'isonik!,1
4,4,mixojpe,1
4,4,mixojsachik!,1
4,4,mixqariqo!,1
4,4,mixuxik!,1
4,4,mixyopij,1
4,4,mokem,2
4,4,na,10
4,4,nab'e,5
4,4,nab'ek,1
4,4,natab'al,1
4,4,nawal,1
4,4,nik'aqaj,1
4,4,nim,6
4,4,nima,14
4,4,nima'q,1
4,4,oj,2
4,4,oje,1
4,4,oje'ik,1
4,4,ojer,1
4,4,on,1
4,4,onoj,1
4,4,oq'ejsik,1
4,4,oxib',3
4,4,pa,26
4,4,palo,3
4,4,paluna,1
4,4,pek,2
4,4,petenaq,1
4,4,pixab',3
4,4,pu,12
4,4,puch,19
4,4,puwaq,1
4,4,puwaq-,1
4,4,q'alaj,2
4,4,q'aq',6
4,4,q'aq'-,1
4,4,q'aq'al,1
4,4,q'aq'chekeleb',3
4,4,q'aq'chekeleb':,1
4,4,q'aq'chekeleb';,1
4,4,q'aq'cheqeleb',1
4,4,q'eqal,1
4,4,q'equmal,2
4,4,q'ij,13
4,4,q'ij!,1
4,4,qach'ab'al,1
4,4,qach'ab'al?,1
4,4,qajuyub'al,1
4,4,qajuyub'al;,1
4,4,qak'oon,1
4,4,qakab'awil?,1
4,4,qalaj,1
4,4,qamam,1
4,4,qaq'aq',1
4,4,qaqajaw,1
4,4,qatz'onoj,1
4,4,qatz'uqib'al,1
4,4,qatzij-,1
4,4,qatzukuj,2
4,4,qatzukum,1
4,4,qawach,1
4,4,qawach!,1
4,4,qawach?,1
4,4,qawinaqirib'al,1
4,4,qe,2
4,4,qeta'm,2
4,4,qib'-,2
4,4,qitzij,5
4,4,qochoch,2
4,4,rab'inaleb',3
4,4,rach,1
4,4,ralaxik,1
4,4,raxa,1
4,4,re,11
4,4,rech,2
4,4,releb'al,5
4,4,relik,4
4,4,reqaxik,1
4,4,retal,2
4,4,ri,75
4,4,ri',4
4,4,rib',6
4,4,rilik,1
4,4,riqaxik,1
4,4,rixoqil,5
4,4,ronojel,9
4,4,roq'ej,1
4,4,rox,1
4,4,roxichal,1
4,4,ruk',12
4,4,rumal,16
4,4,sachel,1
4,4,sachinaq,1
4,4,samajel,1
4,4,sanayeb',1
4,4,sanayeb;,1
4,4,saq'irisay,1
4,4,saqb'och,2
4,4,saqb'och;,2
4,4,saqb'oqom,1
4,4,saqi,1
4,4,saqirib'al,1
4,4,saqirik,1
4,4,saqiroq-,1
4,4,sib',2
4,4,siwan,7
4,4,siwan:,1
4,4,sochoj,1
4,4,sotz,1
4,4,sotz',1
