term_str,df,dp,dh,sig
kalk'u'al,2,0.026000000000000002,0.13689895872954588,False
kalolinik,1,0.013500000000000002,0.08384710656373136,False
kam,1,0.013500000000000002,0.08384710656373136,False
kama,2,0.026000000000000002,0.13689895872954588,False
kamal,1,0.013500000000000002,0.08384710656373136,False
kamaq',1,0.013500000000000002,0.08384710656373136,False
kame,18,0.226,0.48490680282779924,True
kame'l,2,0.026000000000000002,0.13689895872954588,False
kamik,14,0.176,0.44111806922036306,True
kaminaq,5,0.0635,0.25254582446601,True
kaminaqil,1,0.013500000000000002,0.08384710656373136,False
kaminaqoq,1,0.013500000000000002,0.08384710656373136,False
kamisab'al,2,0.026000000000000002,0.13689895872954588,False
kamisaj,1,0.013500000000000002,0.08384710656373136,False
kamisanel,4,0.051000000000000004,0.21896130607722014,True
kamisanik,1,0.013500000000000002,0.08384710656373136,False
kamisaxik,6,0.076,0.28255711461260613,True
kamisaxoq,1,0.013500000000000002,0.08384710656373136,False
kamisay,3,0.0385,0.18091141314273665,True
kamolob'ik,1,0.013500000000000002,0.08384710656373136,False
kamoq,2,0.026000000000000002,0.13689895872954588,False
kamoymot,1,0.013500000000000002,0.08384710656373136,False
kamul,2,0.026000000000000002,0.13689895872954588,False
kamuqunik,1,0.013500000000000002,0.08384710656373136,False
kan,2,0.026000000000000002,0.13689895872954588,False
kana'ik,1,0.013500000000000002,0.08384710656373136,False
kana'ojixik,1,0.013500000000000002,0.08384710656373136,False
kanab',4,0.051000000000000004,0.21896130607722014,True
kanajik,1,0.013500000000000002,0.08384710656373136,False
kanajoq,5,0.0635,0.25254582446601,True
kanij,2,0.026000000000000002,0.13689895872954588,False
kanikow,1,0.013500000000000002,0.08384710656373136,False
kanimaroq,1,0.013500000000000002,0.08384710656373136,False
kanoq,18,0.226,0.48490680282779924,True
kanub'ij,1,0.013500000000000002,0.08384710656373136,False
kanub'iq'o,1,0.013500000000000002,0.08384710656373136,False
kanuch'ij,1,0.013500000000000002,0.08384710656373136,False
kanuk'maijoq,1,0.013500000000000002,0.08384710656373136,False
kanuna'o,1,0.013500000000000002,0.08384710656373136,False
kanurayij,1,0.013500000000000002,0.08384710656373136,False
kanuriqo,1,0.013500000000000002,0.08384710656373136,False
kanuta'o,4,0.051000000000000004,0.21896130607722014,True
kanutaqo,1,0.013500000000000002,0.08384710656373136,False
kanutzukuj,1,0.013500000000000002,0.08384710656373136,False
kape,1,0.013500000000000002,0.08384710656373136,False
