term_str,df,dp,dh,sig
strengthen,8,0.07017543859649122,0.2689747378361222,True
strengthened,4,0.03508771929824561,0.1695750882163067,True
stress,1,0.008771929824561403,0.05993763170319948,False
stressed,3,0.02631578947368421,0.13810335561693646,False
stretch,1,0.008771929824561403,0.05993763170319948,False
stretches,1,0.008771929824561403,0.05993763170319948,False
stretching,2,0.017543859649122806,0.10233140375727616,False
strewn,1,0.008771929824561403,0.05993763170319948,False
stricken,2,0.017543859649122806,0.10233140375727616,False
strict,2,0.017543859649122806,0.10233140375727616,False
strictly,1,0.008771929824561403,0.05993763170319948,False
stride,1,0.008771929824561403,0.05993763170319948,False
strife,1,0.008771929824561403,0.05993763170319948,False
strike,14,0.12280701754385964,0.37155694113596427,True
strikes,7,0.06140350877192982,0.24718197933991193,True
striking,4,0.03508771929824561,0.1695750882163067,True
strip,2,0.017543859649122806,0.10233140375727616,False
stripping,1,0.008771929824561403,0.05993763170319948,False
strips,1,0.008771929824561403,0.05993763170319948,False
strive,13,0.11403508771929824,0.3572092442833986,True
strivers,1,0.008771929824561403,0.05993763170319948,False
strives,3,0.02631578947368421,0.13810335561693646,False
striving,2,0.017543859649122806,0.10233140375727616,False
strong,13,0.11403508771929824,0.3572092442833986,True
stronger,4,0.03508771929824561,0.1695750882163067,True
strongest,1,0.008771929824561403,0.05993763170319948,False
strongholds,2,0.017543859649122806,0.10233140375727616,False
strongly,1,0.008771929824561403,0.05993763170319948,False
struck,8,0.07017543859649122,0.2689747378361222,True
structure,4,0.03508771929824561,0.1695750882163067,True
structures,1,0.008771929824561403,0.05993763170319948,False
struggle,2,0.017543859649122806,0.10233140375727616,False
struggled,2,0.017543859649122806,0.10233140375727616,False
stubble,1,0.008771929824561403,0.05993763170319948,False
stubborn,4,0.03508771929824561,0.1695750882163067,True
studied,1,0.008771929824561403,0.05993763170319948,False
study,3,0.02631578947368421,0.13810335561693646,False
stuff,1,0.008771929824561403,0.05993763170319948,False
stumbling,1,0.008771929824561403,0.05993763170319948,False
stumps,1,0.008771929824561403,0.05993763170319948,False
stunned,2,0.017543859649122806,0.10233140375727616,False
style,1,0.008771929824561403,0.05993763170319948,False
subdued,6,0.05263157894736842,0.22357513228650447,True
subdues,1,0.008771929824561403,0.05993763170319948,False
subject,1,0.008771929824561403,0.05993763170319948,False
subjected,4,0.03508771929824561,0.1695750882163067,True
subjugate,1,0.008771929824561403,0.05993763170319948,False
sublime,9,0.07894736842105263,0.2891814483728234,True
submission,8,0.07017543859649122,0.2689747378361222,True
submissive,8,0.07017543859649122,0.2689747378361222,True
submissively,1,0.008771929824561403,0.05993763170319948,False
submit,14,0.12280701754385964,0.37155694113596427,True
submits,3,0.02631578947368421,0.13810335561693646,False
submitted,8,0.07017543859649122,0.2689747378361222,True
submittedit,1,0.008771929824561403,0.05993763170319948,False
submitting,1,0.008771929824561403,0.05993763170319948,False
subsequent,2,0.017543859649122806,0.10233140375727616,False
subservient,2,0.017543859649122806,0.10233140375727616,False
subsided,2,0.017543859649122806,0.10233140375727616,False
substance,1,0.008771929824561403,0.05993763170319948,False
substitute,8,0.07017543859649122,0.2689747378361222,True
substituted,4,0.03508771929824561,0.1695750882163067,True
subtle,1,0.008771929824561403,0.05993763170319948,False
succeed,12,0.10526315789473684,0.34188710667827216,True
succeeded,6,0.05263157894736842,0.22357513228650447,True
success,2,0.017543859649122806,0.10233140375727616,False
successful,11,0.09649122807017543,0.32550914342808673,True
succession,6,0.05263157894736842,0.22357513228650447,True
successive,1,0.008771929824561403,0.05993763170319948,False
successor,2,0.017543859649122806,0.10233140375727616,False
successors,7,0.06140350877192982,0.24718197933991193,True
such,26,0.22807017543859648,0.48634831312820076,True
suddenly,12,0.10526315789473684,0.34188710667827216,True
suffer,8,0.07017543859649122,0.2689747378361222,True
suffered,6,0.05263157894736842,0.22357513228650447,True
suffering,22,0.19298245614035087,0.4580358307158226,True
sufferingskilling,1,0.008771929824561403,0.05993763170319948,False
suffice,2,0.017543859649122806,0.10233140375727616,False
suffices,5,0.043859649122807015,0.19784920698584996,True
sufficient,13,0.11403508771929824,0.3572092442833986,True
sufficiently,1,0.008771929824561403,0.05993763170319948,False
sugar,1,0.008771929824561403,0.05993763170319948,False
suggested,2,0.017543859649122806,0.10233140375727616,False
suggestion,1,0.008771929824561403,0.05993763170319948,False
suggestions,1,0.008771929824561403,0.05993763170319948,False
suitable,1,0.008771929824561403,0.05993763170319948,False
suited,1,0.008771929824561403,0.05993763170319948,False
summer,1,0.008771929824561403,0.05993763170319948,False
summoned,2,0.017543859649122806,0.10233140375727616,False
sun,28,0.24561403508771928,0.4974998471842093,True
sunk,1,0.008771929824561403,0.05993763170319948,False
sunrise,2,0.017543859649122806,0.10233140375727616,False
sunset,1,0.008771929824561403,0.05993763170319948,False
superior,3,0.02631578947368421,0.13810335561693646,False
superiority,2,0.017543859649122806,0.10233140375727616,False
superiors,1,0.008771929824561403,0.05993763170319948,False
supernal,1,0.008771929824561403,0.05993763170319948,False
superseding,1,0.008771929824561403,0.05993763170319948,False
superstition,1,0.008771929824561403,0.05993763170319948,False
superstitions,1,0.008771929824561403,0.05993763170319948,False
supplication,1,0.008771929824561403,0.05993763170319948,False
supplied,3,0.02631578947368421,0.13810335561693646,False
supply,1,0.008771929824561403,0.05993763170319948,False
supplying,1,0.008771929824561403,0.05993763170319948,False
support,15,0.13157894736842105,0.38499992349423984,True
supported,9,0.07894736842105263,0.2891814483728234,True
supporter,5,0.043859649122807015,0.19784920698584996,True
supporters,4,0.03508771929824561,0.1695750882163067,True
supportersthose,1,0.008771929824561403,0.05993763170319948,False
supporting,1,0.008771929824561403,0.05993763170319948,False
supports,4,0.03508771929824561,0.1695750882163067,True
supportthese,1,0.008771929824561403,0.05993763170319948,False
supposed,2,0.017543859649122806,0.10233140375727616,False
suppress,1,0.008771929824561403,0.05993763170319948,False
suppresses,1,0.008771929824561403,0.05993763170319948,False
supremacy,2,0.017543859649122806,0.10233140375727616,False
supreme,14,0.12280701754385964,0.37155694113596427,True
sure,1,0.008771929824561403,0.05993763170319948,False
surely,31,0.2719298245614035,0.5108728492729286,True
surface,2,0.017543859649122806,0.10233140375727616,False
surfaced,1,0.008771929824561403,0.05993763170319948,False
