ent_str_norm,n,p,i,h,df,dfidf
LASTRIBUSNOSECOMPONIANDEDIECISEISMIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENVERDADGRANDE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MARCHARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESPERADUNPOCOYLUEGOSELADAREISALOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PINTAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DADSELAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LUEGOBALAMACAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESENVERDAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELLASSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LEVISTEISLACARA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
EXTENDIERON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NADA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALINSTANTELEPICARONLASCARNESLOSZANGANOSYLASASPAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TODOSLOSPUEBLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSOMOSACASONUMEROSOSQUE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HACAVIIZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YARMARONSETODOSLOSPUEBLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ERAPEQUENALACUMBREDELMONTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOERAPOSIBLECONTARLARIQUEZADESUSARMAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TONILLO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUEDARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HIRIERONLO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENTREMOSPORLAFUERZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BALARNQUITZE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSMATARAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOTENGAISMIEDO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENCERRARON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LACIUDAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LASTRIBUSERANMUYNUMEROSAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TATAM,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TODOESTOTRAJERONLOSQUEVINIERONCUANDO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PINTURASDETULAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHNIHAIBAB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELPRIMERODELOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHTOHIL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHGUCUMATZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
POPOLVINACPAHOMTZALATZ18,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHAHAUDELOSAHAUQUICHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHDELOSNIHAIB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMCHOCOHDELOSCAVEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDELOSDECAVEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
REUNANSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUILOSSENORESDELOSDENIHAIB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELPRIMEROERAELAHAUGALEL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
GALELCAMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UTZAMPOPZACLATOL20,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDEAHAUQUICHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMALOLMETYCOLTUX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDELOSDENIHAIB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAULOLMET,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUNIMCHOCOHAHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHAUHACAVITZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDELOSAHAUQUICHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SUSCASAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VINIERONLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESPRODIGIOSOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SIETEDIASSUBIAALCIELO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
OTROSSIETEDIAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESPARCIOSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSEPERDIOSUIMAGEN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZAQUIC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
FORMARONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALEGRARONSELOSDERABINAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAERANVIEJOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YESTABANALLIEN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VINIERONSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
INCONTABLES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDECIANLOSANTIGUOSCUANDOCONTABANCOMODESPOBLARONSUPRIMERACIUDAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CMQUIX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CASARON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHIQUIX,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHICHAC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HUMETAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CULBD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CAVINAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YEXAMINABANLOSCERROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAERANMUERTOSLOSQUEHABIANIDOALORIENTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUIELNOMBREDELACIUDAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENOROBISPO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CONACHE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
BELEHEBQUEHELGALELAHAU,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENSEGUIDA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TRESCASAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CASAGRANDEDELOSCAVEC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CASAGRANDEDELOSNIHAIB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOLODOSTENIANCASAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOHABIAENVIDIANITENIANCELOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORIZTAYUL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LADESTRUCCIONYLARUINADELARAZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CIUDADDEIZMACHI,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNAMONOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTAFUEPUESLACAUSADEQUE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NUESTROSENORDELOSVENADOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YUNSENOR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEMAIZAMARILLO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSOMOSMASQUETIRADORESCONCERBATANA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DONDELAVISTEIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTENUESTROPAJARO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASICOMOLATIERRA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DADME,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DIERONLE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ATARONLE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEJAREMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOLODIREMOSLAMITAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUILAHISTORIA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HEAQUIELNOMBRE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEELLOSNACIERON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
IXPIACOC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LAMADREDEESTOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
IXBAQUIYALO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TODASLASARTES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HUNCHOUENAHORA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSLLAMADOSHUNCAME,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ATODOSLOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUCHUMACUIC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTOSSONLOSQUECAUSANLOSDERRAMESDESANGREDELOSHOMBRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
OTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YELOFICIODEESTOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
IO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHUGANAL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORCHAMIAHAC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORCHAMIAHOLOM,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LAOCUPACIONDEESTOSERAENFLAQUECERALOSHOMBRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TALERAELOFICIODECHAMIABACYCHAMIAHOLOM,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORAHALMEZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOMOSPOBRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
COMOOSLLAMAIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELOFICIODEESTOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOCONOZCOVUESTRASCARAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENTONCESLOSMUCHACHOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YLLENOSDEALEGRIADIJERONAHORA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PASADOSESTOSTRESDIAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LUEGODIJERONMANANAVEREMOSYPASADOMANANA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HIEDA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YLUEGO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNASTRAIANENLABOCALOSCABELLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YESTANDOEBRIOSLOSCUATROCIENTOSMUCHACHOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NISIQUIERAUNO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MOTZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELCORAZONDELOSDOSJOVENESESTABALLENODERENCORPORQUELOSCUATROCIENTOSMUCHACHOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PESCADO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ANTIER,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALLAENELFONDODELBARRANCO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PORNADAIRIAMOSACOGERLO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOQUEREMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SIGUEPORLAVEGADELRIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SOLOTIENES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YESTOSLEDIJERONPERODEVERAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUISO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SALIOSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NUNCAMASVOLVIOZIPACNA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALPIEDELCERRO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTAESNUESTRAVOLUNTAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PORQUENOESTABIENQUEHACESOBRELATIERRA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LLEVADLE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASILOENCONTRARONLOSMUCHACHOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AQUIESTOYMOVIENDOLASMONTANAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACONTINUACIONLESPREGUNTO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORAHALTOCOB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TALERAELOFICIODEAHALMEZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HASTADONDEVAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSCASTIGOSDEXIBALBA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUEQUMAHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELSEGUNDOLACASA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XUXULIMHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
UNVIENTOFRIOEINSOPORTABLE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELTERCEROERALACASADELOSTIGRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSTIGRES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZOTZIHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DENTRODEESTACASA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSMURCIELAGOSESTABANENCERRADOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELQUINTOSELLAMABALA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CASADELASNAVAJAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHAYINHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
HOYSERAELFINDEVUESTROSDIAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHORAMORIREIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LLEVADLACABEZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YHABIENDOIDOAPONERLACABEZAENELARBOL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CONADMIRACION,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELFRUTOREDONDOESTABAENTODASPARTES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AJUICIODEAQUELLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YLOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LLEGARON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELNOMBREDELPADRE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACONTINUACIONSEPUSOENCAMINOELLASOLA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDIJOLACABEZADE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MIROSE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHORAMICABEZA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIESLACABEZADELOSGRANDESPRINCIPES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YCUANDOMUERENESPANTANSELOSHOMBRESACAUSADELOSHUESOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELPRIMEROERALACASAOSCURA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASILESDIJERON,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHALTOCOB,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALENTRARELOCOTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELOFICIODECADAUNODEESTOSSENORES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTEERAELOFICIODE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOQUEDESEABANLOSDEXIBALBA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHOUEN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VENIDCONNOSOTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
QUEVENGANAQUIAJUGARALAPELOTACONNOSOTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YESTOSMENSAJEROSERANBUHOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSCUATROMENSAJEROSTENIANLADIGNIDADDEAHPOPACHIH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMXOBCARCHAH,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHALMEZ,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AHALTOCO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
XIC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
AGUARDADNOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOSVAMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSMENSAJEROSDELSENOR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NUZIVANCUL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUZIVAN,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSJICAROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DEESTOSCUATROCAMINOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YELCAMINONEGRO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSLLEVARONPORELCAMINODEXIBALBA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORESDE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YAVINISTEIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
MANANAPREPARADLAMASCARA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
LOSDEXIBALBA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
IDOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NOHABIAMASQUETINIEBLAS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SACRIFIQUEMOSLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ZAQUITOC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PORULTIMOLOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ELSABIAQUELOQUERIANMATAR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACONTINUACIONENTRARONENPLATICASACERCADELACREACION,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DECID,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
KAXACACULHA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CUANDOELCREADORYEL,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TODAVIA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
VOSOTROS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASISERA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ESTASERAVUESTRASUERTE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASIDIJERONCUANDOHICIERONSABERSUVOLUNTADALOSANIMALESPEQUENOSYGRANDESQUEHAYSOBRELAFAZDELATIERRA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
PROVEMOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DETIERRA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ALPRINCIPIO,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
YDIJERONELCREADORYELFORMADOR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DIGAMOSLES,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CREADORYELFUNDADOR,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ENTRAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
DAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMAC,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
NIMATZIIS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORDELAESMERALDA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORDELOSHERMOSOSPLATOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SENORDELAVERDEJICARA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TOLTECAT,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ECHAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TZITEHAGASE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ASILESFUEDICHOALOSADIVINOS,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
ACONTINUACIONVINOLAADIVINACION,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
SUERTECRIATURA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
TZITE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
IXPIYACOCYLAVIEJA,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
CHIRACANIXMUCANE,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
INVOCAD,1,0.00037893141341417203,11.365775635326269,0.004306849426042542,1,5.523561956057013
