parte,capit,sent,token,token_str,token_lemma,token_pos,token_dep,term_str
3,2,23,37,la,el,DET,det,la
3,2,23,38,tierra,tierra,PROPN,nmod,tierra
3,2,23,39,!,!,PUNCT,punct,
3,2,24,0,No,no,ADV,advmod,no
3,2,24,1,está,estar,AUX,cop,esta
3,2,24,2,bien,bien,ADV,ROOT,bien
3,2,24,3,lo,él,PRON,det,lo
3,2,24,4,que,que,PRON,obj,que
3,2,24,5,dicen,decir,VERB,csubj,dicen
3,2,24,6,.,.,PUNCT,punct,
3,2,25,0,¿,¿,PUNCT,punct,
3,2,25,1,Acaso,acaso,ADV,advmod,acaso
3,2,25,2,no,no,ADV,advmod,no
3,2,25,3,son,ser,AUX,cop,son
3,2,25,4,por,por,ADP,case,por
3,2,25,5,su,su,DET,det,su
3,2,25,6,naturaleza,naturaleza,NOUN,ROOT,naturaleza
3,2,25,7,simples,simple,ADJ,amod,simples
3,2,25,8,criaturas,criatura,NOUN,appos,criaturas
3,2,25,9,y,y,CCONJ,cc,y
3,2,25,10,hechuras,hechura,NOUN,conj,hechuras
3,2,25,11,(,(,PUNCT,punct,
3,2,25,12,nuestras,nuestro,DET,appos,nuestras
3,2,25,13,),),PUNCT,punct,
3,2,25,14,?,?,PUNCT,punct,
3,2,26,0,¿,¿,PUNCT,punct,
3,2,26,1,Han,haber,AUX,aux,han
3,2,26,2,de,de,ADP,mark,de
3,2,26,3,ser,ser,AUX,cop,ser
3,2,26,4,ellos,él,PRON,nsubj,ellos
3,2,26,5,también,también,ADV,advmod,tambien
3,2,26,6,dioses,dios,NOUN,ROOT,dioses
3,2,26,7,?,?,PUNCT,punct,
3,2,27,0,¿,¿,PUNCT,punct,
3,2,27,1,Y,Y,CCONJ,advmod,y
3,2,27,2,si,si,SCONJ,mark,si
3,2,27,3,no,no,ADV,advmod,no
3,2,27,4,procrean,procrear,VERB,ROOT,procrean
3,2,27,5,y,y,CCONJ,cc,y
3,2,27,6,se,él,PRON,obj,se
3,2,27,7,multiplican,multiplicar,VERB,conj,multiplican
3,2,27,8,cuando,cuando,SCONJ,mark,cuando
3,2,27,9,amanezca,amanecer,VERB,advcl,amanezca
3,2,27,10,",",",",PUNCT,punct,
3,2,27,11,cuando,cuando,SCONJ,mark,cuando
3,2,27,12,salga,salir,VERB,advcl,salga
3,2,27,13,el,el,DET,det,el
3,2,27,14,sol,sol,NOUN,nsubj,sol
3,2,27,15,?,?,PUNCT,punct,
3,2,28,0,¿,¿,PUNCT,punct,
3,2,28,1,Y,Y,CCONJ,advmod,y
3,2,28,2,si,si,SCONJ,mark,si
3,2,28,3,no,no,ADV,advmod,no
3,2,28,4,se,él,PRON,obj,se
3,2,28,5,propagan,propagar,VERB,ROOT,propagan
3,2,28,6,?,?,PUNCT,punct,
3,2,29,0,Así,así,ADV,advmod,asi
3,2,29,1,dijeron,decir,VERB,ROOT,dijeron
3,2,29,2,.,.,PUNCT,punct,
3,2,30,0,—,—,PRON,punct,
3,2,30,1,Refrenemos,refren,VERB,ROOT,refrenemos
3,2,30,2,un,uno,DET,advmod,un
3,2,30,3,poco,poco,ADV,fixed,poco
3,2,30,4,sus,su,DET,det,sus
3,2,30,5,deseos,deseo,NOUN,obj,deseos
3,2,30,6,",",",",PUNCT,punct,
3,2,30,7,pues,pues,SCONJ,mark,pues
3,2,30,8,no,no,ADV,advmod,no
3,2,30,9,está,estar,AUX,cop,esta
3,2,30,10,bien,bien,ADV,advcl,bien
3,2,30,11,lo,él,PRON,det,lo
3,2,30,12,que,que,PRON,obj,que
3,2,30,13,vemos,ver,VERB,advcl,vemos
3,2,30,14,.,.,PUNCT,punct,
3,2,31,0,¿,¿,PUNCT,punct,
3,2,31,1,Por,Por,ADP,case,por
3,2,31,2,ventura,ventura,NOUN,obl,ventura
3,2,31,3,se,él,PRON,obj,se
3,2,31,4,han,haber,AUX,aux,han
3,2,31,5,de,de,ADP,mark,de
3,2,31,6,igualar,igualar,VERB,ROOT,igualar
3,2,31,7,ellos,él,PRON,nsubj,ellos
3,2,31,8,a,a,ADP,case,a
3,2,31,9,nostros,nostro,NOUN,obj,nostros
3,2,31,10,",",",",PUNCT,punct,
3,2,31,11,sus,su,DET,det,sus
3,2,31,12,autores,autor,NOUN,appos,autores
3,2,31,13,",",",",PUNCT,punct,
3,2,31,14,que,que,PRON,nsubj,que
3,2,31,15,podemos,poder,AUX,aux,podemos
3,2,31,16,abarcar,abarcar,VERB,acl,abarcar
3,2,31,17,grandes,grande,ADJ,amod,grandes
3,2,31,18,distancias,distancia,NOUN,obj,distancias
3,2,31,19,",",",",PUNCT,punct,
3,2,31,20,que,que,PRON,nsubj,que
3,2,31,21,lo,él,PRON,obj,lo
3,2,31,22,sabemos,saber,VERB,advcl,sabemos
3,2,31,23,y,y,CCONJ,cc,y
3,2,31,24,vemos,ver,VERB,conj,vemos
3,2,31,25,todos,todo,PRON,obj,todos
3,2,31,26,?,?,PUNCT,punct,
3,2,32,0,Esto,este,PRON,nsubj,esto
3,2,32,1,dijeron,decir,VERB,ROOT,dijeron
3,2,32,2,el,el,DET,det,el
3,2,32,3,Corazón,Corazón,PROPN,obj,corazon
3,2,32,4,del,del,ADP,case,del
3,2,32,5,Cielo,Cielo,PROPN,flat,cielo
3,2,32,6,",",",",PUNCT,punct,
3,2,32,7,Huracán,Huracán,PROPN,flat,huracan
3,2,32,8,",",",",PUNCT,punct,
3,2,32,9,Chi-pi-Caculhá,Chi-pi-Caculhá,PROPN,conj,chipicaculha
3,2,32,10,",",",",PUNCT,punct,
3,2,32,11,Raxa-Caculhá,Raxa-Caculhá,PROPN,conj,raxacaculha
3,2,32,12,",",",",PUNCT,punct,
3,2,32,13,Tepeu,Tepeu,PROPN,conj,tepeu
3,2,32,14,",",",",PUNCT,punct,
3,2,32,15,Gucumatz,Gucumatz,PROPN,conj,gucumatz
3,2,32,16,",",",",PUNCT,punct,
3,2,32,17,los,el,DET,det,los
3,2,32,18,Progenitores,Progenitores,PROPN,flat,progenitores
3,2,32,19,",",",",PUNCT,punct,
3,2,32,20,Ixpiyacoc,Ixpiyacoc,PROPN,conj,ixpiyacoc
3,2,32,21,",",",",PUNCT,punct,
3,2,32,22,Ixmucané,Ixmucané,PROPN,flat,ixmucane
3,2,32,23,",",",",PUNCT,punct,
3,2,32,24,el,el,DET,det,el
3,2,32,25,Creador,Creador,PROPN,flat,creador
3,2,32,26,y,y,CCONJ,cc,y
3,2,32,27,el,el,DET,det,el
3,2,32,28,Formador,Formador,PROPN,conj,formador
3,2,32,29,.,.,PUNCT,punct,
3,2,33,0,Así,así,ADV,advmod,asi
3,2,33,1,hablaron,hablar,VERB,ROOT,hablaron
3,2,33,2,y,y,CCONJ,cc,y
3,2,33,3,en,en,ADP,case,en
3,2,33,4,seguida,seguida,NOUN,obl,seguida
3,2,33,5,cambiaron,cambiar,VERB,conj,cambiaron
3,2,33,6,la,el,DET,det,la
3,2,33,7,naturaleza,naturaleza,NOUN,obj,naturaleza
3,2,33,8,de,de,ADP,case,de
3,2,33,9,sus,su,DET,det,sus
3,2,33,10,obras,obra,NOUN,nmod,obras
3,2,33,11,",",",",PUNCT,punct,
3,2,33,12,de,de,ADP,case,de
3,2,33,13,sus,su,DET,det,sus
3,2,33,14,criaturas,criatura,NOUN,conj,criaturas
3,2,33,15,.,.,PUNCT,punct,
3,2,34,0,Entonces,entonces,ADV,advmod,entonces
3,2,34,1,el,el,DET,det,el
3,2,34,2,Corazón,Corazón,PROPN,nsubj,corazon
3,2,34,3,del,del,ADP,case,del
3,2,34,4,cielo,cielo,NOUN,flat,cielo
3,2,34,5,les,él,PRON,obj,les
3,2,34,6,echó,echar,VERB,ROOT,echo
3,2,34,7,un,uno,DET,det,un
3,2,34,8,vaho,vaho,NOUN,obj,vaho
3,2,34,9,sobre,sobre,ADP,case,sobre
3,2,34,10,los,el,DET,det,los
3,2,34,11,ojos,ojo,NOUN,nmod,ojos
3,2,34,12,",",",",PUNCT,punct,
3,2,34,13,los,el,DET,det,los
3,2,34,14,cuales,cual,PRON,nsubj,cuales
3,2,34,15,se,él,PRON,obj,se
3,2,34,16,empañaron,empañar,VERB,advcl,empanaron
3,2,34,17,como,como,SCONJ,mark,como
3,2,34,18,cuando,cuando,SCONJ,mark,cuando
3,2,34,19,se,él,PRON,expl:pass,se
3,2,34,20,sopla,soplar,VERB,advcl,sopla
3,2,34,21,sobre,sobre,ADP,case,sobre
3,2,34,22,la,el,DET,det,la
3,2,34,23,luna,luna,NOUN,obl,luna
3,2,34,24,de,de,ADP,case,de
3,2,34,25,un,uno,DET,det,un
3,2,34,26,espejo,espejo,NOUN,nmod,espejo
3,2,34,27,.,.,PUNCT,punct,
3,2,35,0,Sus,su,DET,det,sus
3,2,35,1,ojos,ojo,NOUN,nsubj,ojos
3,2,35,2,se,él,PRON,obj,se
3,2,35,3,velaron,velar,VERB,ROOT,velaron
3,2,35,4,y,y,CCONJ,cc,y
3,2,35,5,sólo,sólo,ADV,advmod,solo
3,2,35,6,pudieron,poder,AUX,aux,pudieron
3,2,35,7,ver,ver,VERB,conj,ver
3,2,35,8,lo,él,PRON,det,lo
3,2,35,9,que,que,PRON,nsubj,que
3,2,35,10,estaba,estar,VERB,cop,estaba
3,2,35,11,cerca,cerca,ADV,ccomp,cerca
3,2,35,12,",",",",PUNCT,punct,
3,2,35,13,sólo,sólo,ADV,advmod,solo
3,2,35,14,esto,este,PRON,nsubj,esto
3,2,35,15,era,ser,AUX,cop,era
3,2,35,16,claro,claro,ADJ,advcl,claro
3,2,35,17,para,para,ADP,case,para
3,2,35,18,ellos,él,PRON,obl,ellos
3,2,35,19,.,.,PUNCT,punct,
3,2,36,0,Así,así,ADV,advmod,asi
3,2,36,1,fue,ser,AUX,aux,fue
3,2,36,2,destruida,destruir,VERB,ROOT,destruida
3,2,36,3,su,su,DET,det,su
3,2,36,4,sabiduría,sabiduría,NOUN,nsubj,sabiduria
3,2,36,5,y,y,CCONJ,cc,y
3,2,36,6,todos,todo,DET,det,todos
3,2,36,7,los,el,DET,det,los
3,2,36,8,conocimientos,conocimiento,NOUN,conj,conocimientos
3,2,36,9,de,de,ADP,case,de
3,2,36,10,los,el,DET,det,los
3,2,36,11,cuatro,cuatro,NUM,nummod,cuatro
3,2,36,12,hombres,hombre,NOUN,nmod,hombres
3,2,36,13,",",",",PUNCT,punct,
3,2,36,14,origen,origen,NOUN,appos,origen
3,2,36,15,y,y,CCONJ,cc,y
3,2,36,16,principio,principio,NOUN,conj,principio
3,2,36,17,(,(,PUNCT,punct,
3,2,36,18,de,de,ADP,case,de
3,2,36,19,la,el,DET,det,la
3,2,36,20,raza,raza,NOUN,nmod,raza
3,2,36,21,quiché,quiché,PROPN,amod,quiche
3,2,36,22,),),PUNCT,punct,
3,2,36,23,.,.,PUNCT,punct,
3,2,37,0,Así,así,ADV,advmod,asi
3,2,37,1,fueron,ser,AUX,aux,fueron
3,2,37,2,creados,crear,VERB,ROOT,creados
3,2,37,3,y,y,CCONJ,cc,y
3,2,37,4,formados,formado,ADJ,conj,formados
3,2,37,5,nuestros,nuestro,DET,det,nuestros
3,2,37,6,abuelos,abuelo,NOUN,nsubj,abuelos
3,2,37,7,",",",",PUNCT,punct,
3,2,37,8,nuestros,nuestro,DET,det,nuestros
3,2,37,9,padres,padre,NOUN,appos,padres
3,2,37,10,",",",",PUNCT,punct,
3,2,37,11,por,por,ADP,case,por
3,2,37,12,el,el,DET,det,el
3,2,37,13,Corazón,Corazón,PROPN,nmod,corazon
3,2,37,14,del,del,ADP,case,del
3,2,37,15,Cielo,Cielo,PROPN,flat,cielo
3,2,37,16,",",",",PUNCT,punct,
3,2,37,17,el,el,DET,det,el
3,2,37,18,Corazón,Corazón,PROPN,appos,corazon
3,2,37,19,de,de,ADP,case,de
3,2,37,20,la,el,DET,det,la
3,2,37,21,Tierra,Tierra,PROPN,flat,tierra
3,2,37,22,.,.,PUNCT,punct,
3,3,0,0,Entonces,entonces,ADV,advmod,entonces
3,3,0,1,existieron,existir,VERB,ROOT,existieron
3,3,0,2,también,también,ADV,advmod,tambien
3,3,0,3,sus,su,DET,det,sus
3,3,0,4,esposas,esposa,NOUN,nsubj,esposas
3,3,0,5,y,y,CCONJ,cc,y
3,3,0,6,fueron,ser,AUX,aux,fueron
3,3,0,7,hechas,hacer,VERB,conj,hechas
3,3,0,8,sus,su,DET,det,sus
3,3,0,9,mujeres,mujer,NOUN,nsubj,mujeres
3,3,0,10,.,.,PUNCT,punct,
3,3,1,0,Dios,Dios,PROPN,nsubj,dios
3,3,1,1,mismo,mismo,DET,amod,mismo
3,3,1,2,las,él,PRON,obj,las
3,3,1,3,hizo,hacer,VERB,ROOT,hizo
3,3,1,4,cuidadosamente,cuidadosamente,ADV,advmod,cuidadosamente
3,3,1,5,",",",",PUNCT,punct,
3,3,1,6,Y,Y,CCONJ,cc,y
3,3,1,7,así,así,ADV,advmod,asi
3,3,1,8,",",",",PUNCT,punct,
3,3,1,9,durante,durante,ADP,case,durante
3,3,1,10,el,el,DET,det,el
3,3,1,11,sueño,sueño,NOUN,obl,sueno
3,3,1,12,",",",",PUNCT,punct,
3,3,1,13,llegaron,llegar,VERB,conj,llegaron
3,3,1,14,",",",",PUNCT,punct,
3,3,1,15,verdaderamente,verdaderamente,ADV,advmod,verdaderamente
3,3,1,16,hermosas,hermoso,ADJ,obj,hermosas
3,3,1,17,",",",",PUNCT,punct,
3,3,1,18,sus,su,DET,det,sus
3,3,1,19,mujeres,mujer,NOUN,nsubj,mujeres
3,3,1,20,",",",",PUNCT,punct,
3,3,1,21,al,al,ADP,case,al
3,3,1,22,lado,lado,NOUN,fixed,lado
3,3,1,23,de,de,ADP,fixed,de
3,3,1,24,Balam-Quitzé,Balam-Quitzé,PROPN,obl,balamquitze
3,3,1,25,",",",",PUNCT,punct,
3,3,1,26,Balam-Acab,Balam-Acab,PROPN,conj,balamacab
3,3,1,27,",",",",PUNCT,punct,
3,3,1,28,Mahucutah,Mahucutah,PROPN,conj,mahucutah
3,3,1,29,e,e,CCONJ,cc,e
3,3,1,30,Iqui-Balam,Iqui-Balam,PROPN,conj,iquibalam
3,3,1,31,.,.,PUNCT,punct,
3,3,2,0,Allí,allí,ADV,advmod,alli
3,3,2,1,estaban,estar,VERB,ROOT,estaban
3,3,2,2,sus,su,DET,det,sus
3,3,2,3,mujeres,mujer,NOUN,nsubj,mujeres
3,3,2,4,",",",",PUNCT,punct,
3,3,2,5,cuando,cuando,SCONJ,mark,cuando
3,3,2,6,despertaron,despertar,VERB,advcl,despertaron
3,3,2,7,",",",",PUNCT,punct,
3,3,2,8,y,y,CCONJ,cc,y
3,3,2,9,al,al,ADP,advmod,al
3,3,2,10,instante,instante,NOUN,fixed,instante
3,3,2,11,se,él,PRON,obj,se
3,3,2,12,llenaron,llenar,VERB,conj,llenaron
3,3,2,13,de,de,ADP,case,de
3,3,2,14,alegría,alegría,NOUN,obl,alegria
3,3,2,15,sus,su,DET,det,sus
3,3,2,16,corazones,corazón,NOUN,nsubj,corazones
3,3,2,17,a,a,ADP,case,a
3,3,2,18,causa,causa,NOUN,fixed,causa
3,3,2,19,de,de,ADP,fixed,de
3,3,2,20,sus,su,DET,det,sus
3,3,2,21,esposas,esposa,NOUN,nmod,esposas
3,3,2,22,.,.,PUNCT,punct,
3,3,3,0,He,har,AUX,advcl,he
3,3,3,1,aquí,aquí,ADV,advmod,aqui
3,3,3,2,los,el,DET,det,los
3,3,3,3,nombres,nombre,NOUN,obj,nombres
3,3,3,4,de,de,ADP,case,de
3,3,3,5,sus,su,DET,det,sus
3,3,3,6,mujeres,mujer,NOUN,nmod,mujeres
3,3,3,7,:,:,PUNCT,punct,
3,3,3,8,Cahá-Paluna,Cahá-Paluna,PROPN,appos,cahapaluna
3,3,3,9,",",",",PUNCT,punct,
3,3,3,10,era,ser,AUX,cop,era
3,3,3,11,el,el,DET,det,el
3,3,3,12,nombre,nombre,NOUN,conj,nombre
3,3,3,13,de,de,ADP,case,de
3,3,3,14,la,el,DET,det,la
3,3,3,15,mujer,mujer,NOUN,nmod,mujer
3,3,3,16,de,de,ADP,case,de
3,3,3,17,Balam-,balam-,NOUN,nmod,balam
3,3,3,18,Quitzé,Quitzé,PROPN,flat,quitze
3,3,3,19,;,;,PUNCT,punct,
3,3,3,20,Chomihá,Chomihá,PROPN,nsubj,chomiha
3,3,3,21,se,él,PRON,obj,se
3,3,3,22,llamaba,llamar,VERB,ROOT,llamaba
3,3,3,23,la,el,DET,det,la
3,3,3,24,mujer,mujer,NOUN,nsubj,mujer
3,3,3,25,de,de,ADP,case,de
3,3,3,26,Balam-Acab,Balam-Acab,PROPN,nmod,balamacab
3,3,3,27,;,;,PUNCT,punct,
3,3,3,28,Tzununihá,Tzununihá,PROPN,conj,tzununiha
3,3,3,29,",",",",PUNCT,punct,
3,3,3,30,la,el,DET,det,la
3,3,3,31,mujer,mujer,NOUN,appos,mujer
3,3,3,32,de,de,ADP,case,de
3,3,3,33,Mahucutah,Mahucutah,PROPN,nmod,mahucutah
3,3,3,34,;,;,PUNCT,punct,
3,3,3,35,y,y,CCONJ,cc,y
3,3,3,36,Caquixahá,Caquixahá,PROPN,nsubj,caquixaha
3,3,3,37,era,ser,AUX,cop,era
3,3,3,38,el,el,DET,det,el
3,3,3,39,nombre,nombre,NOUN,conj,nombre
3,3,3,40,de,de,ADP,case,de
3,3,3,41,la,el,DET,det,la
3,3,3,42,mujer,mujer,NOUN,nmod,mujer
3,3,3,43,de,de,ADP,case,de
3,3,3,44,Iqui-Balam,Iqui-Balam,PROPN,nmod,iquibalam
3,3,3,45,.,.,PUNCT,punct,
3,3,4,0,Estos,este,PRON,nsubj,estos
3,3,4,1,son,ser,AUX,cop,son
3,3,4,2,los,el,DET,det,los
3,3,4,3,nombres,nombre,NOUN,ROOT,nombres
3,3,4,4,de,de,ADP,case,de
3,3,4,5,sus,su,DET,det,sus
3,3,4,6,mujeres,mujer,NOUN,nmod,mujeres
3,3,4,7,",",",",PUNCT,punct,
3,3,4,8,las,el,DET,det,las
3,3,4,9,cuales,cual,PRON,nsubj,cuales
3,3,4,10,eran,ser,AUX,cop,eran
3,3,4,11,Señoras,señora,NOUN,advcl,senoras
3,3,4,12,principales,principal,ADJ,amod,principales
3,3,4,13,.,.,PUNCT,punct,
3,3,5,0,Ellos,él,PRON,nsubj,ellos
3,3,5,1,engendraron,engendrar,VERB,ROOT,engendraron
3,3,5,2,a,a,ADP,case,a
3,3,5,3,los,el,DET,det,los
3,3,5,4,hombres,hombre,NOUN,obj,hombres
3,3,5,5,",",",",PUNCT,punct,
3,3,5,6,a,a,ADP,case,a
3,3,5,7,las,el,DET,det,las
3,3,5,8,tribus,tribu,NOUN,obl,tribus
3,3,5,9,pequeñas,pequeño,ADJ,amod,pequenas
3,3,5,10,y,y,CCONJ,cc,y
3,3,5,11,a,a,ADP,case,a
3,3,5,12,las,el,DET,det,las
3,3,5,13,tribus,tribu,NOUN,conj,tribus
3,3,5,14,grandes,grande,ADJ,amod,grandes
3,3,5,15,",",",",PUNCT,punct,
3,3,5,16,y,y,CCONJ,cc,y
3,3,5,17,fueron,ser,AUX,cop,fueron
3,3,5,18,el,el,DET,det,el
3,3,5,19,origen,origen,NOUN,conj,origen
3,3,5,20,de,de,ADP,case,de
3,3,5,21,nosotros,yo,PRON,nmod,nosotros
3,3,5,22,",",",",PUNCT,punct,
3,3,5,23,la,el,DET,det,la
3,3,5,24,gente,gente,NOUN,obj,gente
3,3,5,25,del,del,ADP,case,del
3,3,5,26,Quiché,Quiché,PROPN,nmod,quiche
3,3,5,27,.,.,PUNCT,punct,
3,3,6,0,Muchos,mucho,PRON,nsubj,muchos
3,3,6,1,eran,ser,AUX,cop,eran
3,3,6,2,los,el,DET,det,los
3,3,6,3,sacerdotes,sacerdote,NOUN,nsubj,sacerdotes
3,3,6,4,y,y,CCONJ,cc,y
3,3,6,5,sacrificadores,sacrificador,NOUN,conj,sacrificadores
3,3,6,6,;,;,PUNCT,punct,
3,3,6,7,no,no,ADV,advmod,no
3,3,6,8,eran,ser,AUX,cop,eran
3,3,6,9,solamente,solamente,ADV,advmod,solamente
3,3,6,10,cuatro,cuatro,NUM,advcl,cuatro
3,3,6,11,",",",",PUNCT,punct,
3,3,6,12,pero,pero,CCONJ,cc,pero
3,3,6,13,estos,este,DET,nmod,estos
3,3,6,14,cuatro,cuatro,NUM,nsubj,cuatro
3,3,6,15,fueron,ser,AUX,cop,fueron
3,3,6,16,los,el,DET,det,los
3,3,6,17,progenitores,progenitor,NOUN,ROOT,progenitores
3,3,6,18,de,de,ADP,case,de
3,3,6,19,nosotros,yo,PRON,nmod,nosotros
3,3,6,20,la,el,DET,det,la
3,3,6,21,gente,gente,NOUN,appos,gente
3,3,6,22,del,del,ADP,case,del
3,3,6,23,Quiché,Quiché,PROPN,nmod,quiche
3,3,6,24,.,.,PUNCT,punct,
3,3,7,0,Diferentes,diferente,ADJ,nsubj,diferentes
3,3,7,1,eran,ser,AUX,cop,eran
3,3,7,2,los,el,DET,det,los
3,3,7,3,nombres,nombre,NOUN,ROOT,nombres
3,3,7,4,de,de,ADP,case,de
3,3,7,5,cada,cada,DET,det,cada
3,3,7,6,uno,uno,PRON,nmod,uno
3,3,7,7,cuando,cuando,SCONJ,mark,cuando
3,3,7,8,se,él,PRON,obj,se
3,3,7,9,multiplicaron,multiplicar,VERB,advcl,multiplicaron
3,3,7,10,allá,allá,ADV,advmod,alla
3,3,7,11,en,en,ADP,case,en
3,3,7,12,el,el,DET,det,el
3,3,7,13,Oriente,Oriente,PROPN,obl,oriente
3,3,7,14,",",",",PUNCT,punct,
3,3,7,15,y,y,CCONJ,cc,y
3,3,7,16,muchos,mucho,PRON,nsubj,muchos
3,3,7,17,eran,ser,AUX,cop,eran
3,3,7,18,los,el,DET,det,los
3,3,7,19,nombres,nombre,NOUN,conj,nombres
3,3,7,20,de,de,ADP,case,de
3,3,7,21,la,el,DET,det,la
3,3,7,22,gente,gente,NOUN,nmod,gente
3,3,7,23,:,:,PUNCT,punct,
3,3,7,24,Tepeu,Tepeu,PROPN,appos,tepeu
3,3,7,25,",",",",PUNCT,punct,
3,3,7,26,Olomán,Olomán,PROPN,conj,oloman
3,3,7,27,",",",",PUNCT,punct,
3,3,7,28,Cohah,Cohah,PROPN,conj,cohah
3,3,7,29,",",",",PUNCT,punct,
3,3,7,30,Quenech,Quenech,PROPN,conj,quenech
3,3,7,31,",",",",PUNCT,punct,
3,3,7,32,Ahau,Ahau,PROPN,conj,ahau
3,3,7,33,",",",",PUNCT,punct,
3,3,7,34,que,que,PRON,nsubj,que
3,3,7,35,así,así,ADV,advmod,asi
3,3,7,36,se,él,PRON,obj,se
3,3,7,37,llamaban,llamar,VERB,acl,llamaban
3,3,7,38,estos,este,DET,det,estos
3,3,7,39,hombres,hombre,NOUN,nsubj,hombres
3,3,7,40,allá,allá,ADV,advmod,alla
3,3,7,41,en,en,ADP,case,en
3,3,7,42,el,el,DET,det,el
3,3,7,43,Oriente,Oriente,PROPN,obl,oriente
3,3,7,44,",",",",PUNCT,punct,
3,3,7,45,donde,donde,PRON,obl,donde
3,3,7,46,se,él,PRON,obj,se
3,3,7,47,multiplicaron,multiplicar,VERB,acl,multiplicaron
3,3,7,48,Se,él,PRON,expl:pass,se
3,3,7,49,conoce,conocer,VERB,advcl,conoce
3,3,7,50,también,también,ADV,advmod,tambien
3,3,7,51,el,el,DET,det,el
3,3,7,52,principio,principio,NOUN,nsubj,principio
3,3,7,53,de,de,ADP,case,de
3,3,7,54,los,el,DET,det,los
3,3,7,55,de,de,ADP,case,de
3,3,7,56,Tamub,Tamub,PROPN,nmod,tamub
3,3,7,57,y,y,CCONJ,cc,y
3,3,7,58,los,el,DET,conj,los
3,3,7,59,de,de,ADP,case,de
3,3,7,60,Uocab,Uocab,PROPN,nsubj,uocab
3,3,7,61,",",",",PUNCT,punct,
3,3,7,62,que,que,PRON,nsubj,que
3,3,7,63,vinieron,venir,VERB,acl,vinieron
3,3,7,64,juntos,junto,ADJ,obj,juntos
3,3,7,65,de,de,ADP,case,de
3,3,7,66,allá,allá,ADV,advmod,alla
3,3,7,67,del,del,ADP,case,del
3,3,7,68,Oriente,Oriente,PROPN,obl,oriente
3,3,7,69,.,.,PUNCT,punct,
3,3,8,0,Balam-Quitzé,Balam-Quitzé,PROPN,nsubj,balamquitze
3,3,8,1,era,ser,AUX,cop,era
3,3,8,2,el,el,DET,det,el
3,3,8,3,abuelo,abuelo,NOUN,ROOT,abuelo
3,3,8,4,y,y,CCONJ,cc,y
3,3,8,5,el,el,DET,det,el
3,3,8,6,padre,padre,NOUN,conj,padre
3,3,8,7,de,de,ADP,case,de
3,3,8,8,las,el,DET,det,las
3,3,8,9,nueve,nueve,NUM,nummod,nueve
3,3,8,10,casas,casa,NOUN,nmod,casas
3,3,8,11,grandes,grande,ADJ,amod,grandes
3,3,8,12,de,de,ADP,case,de
3,3,8,13,los,el,DET,det,los
3,3,8,14,Cavec,Cavec,PROPN,nmod,cavec
3,3,8,15,;,;,PUNCT,punct,
3,3,8,16,Balam-Acab,Balam-Acab,PROPN,nsubj,balamacab
3,3,8,17,era,ser,AUX,cop,era
3,3,8,18,el,el,DET,det,el
3,3,8,19,abuelo,abuelo,NOUN,advcl,abuelo
3,3,8,20,y,y,CCONJ,cc,y
3,3,8,21,padre,padre,NOUN,conj,padre
3,3,8,22,de,de,ADP,case,de
3,3,8,23,las,el,DET,det,las
3,3,8,24,nueve,nueve,NUM,nummod,nueve
3,3,8,25,casas,casa,NOUN,nmod,casas
3,3,8,26,grandes,grande,ADJ,amod,grandes
3,3,8,27,de,de,ADP,case,de
3,3,8,28,las,el,DET,det,las
3,3,8,29,Nihaib,Nihaib,PROPN,nmod,nihaib
3,3,8,30,;,;,PUNCT,punct,
3,3,8,31,Cahucutah,Cahucutah,PROPN,conj,cahucutah
3,3,8,32,",",",",PUNCT,punct,
3,3,8,33,el,el,DET,det,el
3,3,8,34,abuelo,abuelo,NOUN,appos,abuelo
3,3,8,35,y,y,CCONJ,cc,y
3,3,8,36,padre,padre,NOUN,conj,padre
3,3,8,37,de,de,ADP,case,de
3,3,8,38,las,el,DET,det,las
3,3,8,39,cuatro,cuatro,NUM,nummod,cuatro
3,3,8,40,casas,casa,NOUN,nmod,casas
3,3,8,41,grandes,grande,ADJ,amod,grandes
3,3,8,42,de,de,ADP,case,de
3,3,8,43,Ahau-Quiché,Ahau-Quiché,PROPN,nmod,ahauquiche
3,3,8,44,.,.,PUNCT,punct,
3,3,9,0,Tres,tres,NUM,nummod,tres
3,3,9,1,grupos,grupo,NOUN,nsubj,grupos
3,3,9,2,de,de,ADP,case,de
3,3,9,3,familias,familia,NOUN,nmod,familias
3,3,9,4,existieron,existir,VERB,ROOT,existieron
3,3,9,5,;,;,PUNCT,punct,
3,3,9,6,pero,pero,CCONJ,cc,pero
3,3,9,7,no,no,ADV,advmod,no
3,3,9,8,olvidaron,olvidar,VERB,conj,olvidaron
3,3,9,9,el,el,DET,det,el
3,3,9,10,nombre,nombre,NOUN,obj,nombre
3,3,9,11,de,de,ADP,case,de
3,3,9,12,su,su,DET,det,su
3,3,9,13,abuelo,abuelo,NOUN,nmod,abuelo
3,3,9,14,y,y,CCONJ,cc,y
3,3,9,15,padre,padre,NOUN,conj,padre
3,3,9,16,",",",",PUNCT,punct,
3,3,9,17,los,el,DET,det,los
3,3,9,18,que,que,PRON,nsubj,que
3,3,9,19,se,él,PRON,obj,se
3,3,9,20,propagaron,propagar,VERB,acl,propagaron
3,3,9,21,y,y,CCONJ,cc,y
3,3,9,22,multiplicaron,multiplicar,VERB,conj,multiplicaron
