term_str,token_str,stop,vnorm
estuvieran,estuvieran,False,26.765793
existe,existe,True,31.195028
asilos,asilos,False,24.204893
vinieren,vinieren,False,18.603266
existia,Existia,False,0.0
mágica,mágica,False,25.441252
llamó,llamó,False,32.955666
saldrá,Saldrá,False,18.911945
maravilláronse,Maravilláronse,False,0.0
ofrecían,ofrecían,False,28.42243
patria,Patria,False,28.845768
sacrifiquémoslos,Sacrifiquémoslos,False,0.0
sacrificado,sacrificado,False,19.049286
x,x,False,66.459694
poca,poca,True,40.085625
acabado,acabado,False,25.9178
momento,momento,False,28.297314
armados,armados,False,35.921276
qocavib,Qocavib,False,0.0
corto,corto,False,28.617718
vivían,vivían,False,31.587736
subyugaron,subyugaron,False,21.558441
enorgulleciera,enorgulleciera,False,0.0
puhuyù,Puhuyù,False,0.0
hallamos,hallamos,False,24.195086
tu,tu,True,106.147316
matarlos,matarlos,False,27.701889
contaban,contaban,False,31.881817
sangraros,sangraros,False,0.0
bien,Bien,True,27.508135
hermanosy,hermanosy,False,0.0
reinó,reinó,False,26.387245
ángulos,ángulos,False,30.304298
cauda,cauda,False,19.641552
seguidos,seguidos,False,22.681742
distinguía,distinguía,False,19.001797
abrimos,abrimos,False,25.93023
bondad,bondad,False,22.471935
probaremos,probaremos,False,24.436548
acaso,Acaso,False,17.82642
pisóte,pisóte,False,0.0
garganta,garganta,False,21.35122
vino,vino,False,34.46501
desde,desde,True,29.06498
mientras,mientras,True,24.056599
sacrificaran,sacrificaran,False,20.400072
sostenían,sostenían,False,24.995033
varios,varios,True,33.890682
sacadlos,sacadlos,False,0.0
instrucciones,instrucciones,False,25.428719
día,día,True,52.089848
andamos,andamos,False,28.10228
preguntaremos,preguntaremos,False,21.147303
precio,precio,False,34.95407
enterrarlos,enterrarlos,False,21.20004
vistieron,vistieron,False,27.221376
grandes,grandes,True,29.87502
pisote,pisote,False,0.0
z,z,False,50.30126
proponen,proponen,False,25.563457
banco,banco,False,32.986088
prueba,prueba,False,29.11875
crecido,crecido,False,30.96851
tendréis,tendréis,False,25.082865
húmedas,húmedas,False,23.935669
detulán,deTulán,False,0.0
hermosos,hermosos,False,24.441166
crecimiento,crecimiento,False,29.771124
irse,irse,False,39.260548
puntas,puntas,False,32.382866
podemos,Podemos,True,31.762966
destruidos,destruidos,False,26.775648
abarcar,abarcar,False,27.672256
perfeccionar,perfeccionar,False,21.707027
últimos,últimos,True,30.170752
muerto,muerto,False,29.142653
músculos,músculos,False,31.235731
ensoberbecido,ensoberbecido,False,12.020149
permanencia,permanencia,False,24.256245
estaban,Estaban,True,32.45445
oímos,oímos,False,24.305292
donde,donde,True,30.585772
muerte,muerte,False,31.796387
título,título,False,31.46635
délos,délos,False,11.853034
ö,ö,False,21.530476
conseguido,conseguido,False,24.465462
chuvilá,Chuvilá,False,0.0
corona,corona,False,27.481981
gorjead,gorjead,False,0.0
fueron,Fueron,True,37.36944
donadiú,Donadiú,False,0.0
encendido,encendido,False,21.667404
meditaron,meditaron,False,23.457598
puede,puede,True,53.13461
papagayo,papagayo,False,13.536252
mataros,mataros,False,24.334465
adorada,adorada,False,23.117584
asentándose,asentándose,False,20.082375
cavízimah,Cavízimah,False,0.0
coyobacoh,Coyobacoh,False,0.0
ríos,ríos,False,48.460716
hacemos,hacemos,True,31.616016
uu,UU,False,70.86315
castígala,castígala,False,0.0
pensabais,pensabais,False,16.107224
tranquilamente,tranquilamente,False,19.585165
fueron,fueron,True,45.593853
bandada,bandada,False,24.156006
sea,sea,True,57.751907
ojos,ojos,False,51.071472
deuna,deuna,False,14.947268
recostado,recostado,False,21.78421
regresó,regresó,False,29.573135
salvaron,salvaron,False,29.35176
nacxit,Nacxit,False,0.0
encontraron,Encontraron,False,23.330538
poder,poder,True,36.727104
derrumbó,derrumbó,False,20.639835
muertes,muertes,False,33.958893
mandaron,Mandaron,False,25.426218
enviaron,enviaron,False,31.913652
hicisteis,hicisteis,False,18.372442
mandaron,mandaron,False,27.32771
lugar,lugar,False,32.62212
agachado,agachado,False,18.119198
tenerlo,tenerlo,False,27.32912
moriremos,moriremos,False,22.744078
sosiego,sosiego,False,17.247744
diéronle,Diéronle,False,0.0
nosean,nosean,False,0.0
valles,valles,False,32.916595
orden,orden,False,37.11055
pisadas,pisadas,False,27.55063
hijos,hijos,False,40.243122
repartieron,repartieron,False,26.382015
avilix,Avilix,False,0.0
soltero,soltero,False,23.143562
te,te,True,111.58455
vencido,vencido,False,24.862108
ricas,ricas,False,38.588337
nombramiento,nombramiento,False,23.841711
andan,andan,False,32.418
halagos,halagos,False,19.14668
admirábanse,Admirábanse,False,0.0
causabais,causabais,False,0.0
dirán,dirán,False,26.854132
viniendo,viniendo,False,19.743347
cuyo,cuyo,False,37.602074
cogerlos,cogerlos,False,23.068306
agorero,agorero,False,15.597235
fin,fin,True,54.531647
oían,oían,False,29.873135
introducen,introducen,False,22.7257
cubriéndose,cubriéndose,False,19.85411
concédeles,concédeles,False,0.0
usaréis,usaréis,False,0.0
vendrán,vendrán,False,24.869736
xecamax,Xecamax,False,0.0
hablaban,hablaban,False,29.6273
fortificaciones,fortificaciones,False,25.553358
hicimos,hicimos,False,25.67551
preguntó,preguntó,False,24.46674
vacío,vacío,False,29.52083
cogían,Cogían,False,0.0
conjuntas,conjuntas,False,24.17932
grupo,grupo,False,35.690826
flauta,flauta,False,24.032236
quemad,quemad,False,0.0
aparentar,aparentar,False,22.165747
muele,muele,False,25.356915
cayeron,cayeron,False,30.440346
estado,estado,True,38.38651
liga,liga,False,41.149715
manifiestan,manifiestan,False,20.292255
gritan,gritan,False,28.64993
tañendo,tañendo,False,16.846954
decisiones,decisiones,False,34.516052
ayunaban,Ayunaban,False,0.0
chisguete,chisguete,False,0.0
precisamente,precisamente,False,20.36203
vuestro,Vuestro,True,20.828068
vientre,vientre,False,25.598314
lastimera,lastimera,False,14.748069
murieras,murieras,False,21.464428
cocamel,Cocamel,False,0.0
quiso,Quiso,False,23.225826
obliguen,obliguen,False,26.075415
agujero,agujero,False,25.242336
llevas,llevas,False,28.058498
orillas,orillas,False,25.915983
original,original,False,20.910536
apariencia,Apariencia,False,20.684584
revoloteaban,revoloteaban,False,21.078226
señalaban,señalaban,False,25.70593
abundancia,Abundancia,False,18.57629
uvilá,Uvilá,False,0.0
imagen,imagen,False,29.622002
insignia,insignia,False,19.142134
mol,mol,False,37.01392
arte,arte,False,46.85863
apenas,Apenas,True,20.504858
preguntará,preguntará,False,20.634018
olomán,Olomán,False,0.0
sorprendidos,sorprendidos,False,20.025034
ocultación,ocultación,False,26.818121
trajo,trajo,False,32.37416
armaremos,armaremos,False,25.605259
colgadas,colgadas,False,26.85147
observaba,observaba,False,21.964104
avergonzado,avergonzado,False,16.006
decapitado,decapitado,False,19.972431
escalones,escalones,False,24.677597
autores,autores,False,34.385185
claro,claro,True,29.595406
congregaron,congregaron,False,25.423939
hablan,hablan,True,28.618338
herido,herido,False,35.123314
hormigas,hormigas,False,21.64818
disparándole,disparándole,False,18.36435
hicieran,hicieran,False,26.448492
armadillo,armadillo,False,17.603235
pelos,pelos,False,34.14661
abrieran,abrieran,False,27.595892
también,También,True,24.920807
dentro,dentro,True,26.28352
inútilmente,Inútilmente,False,17.538477
enrojece,enrojece,False,16.710726
regalaban,regalaban,False,26.331505
atacaron,atacaron,False,31.757593
probamos,probamos,False,26.269531
nuestras,Nuestras,True,28.887564
honrada,honrada,False,21.808424
hablas,hablas,False,23.94879
maneras,maneras,False,31.54191
obispo,Obispo,False,30.968061
aconsejado,aconsejado,False,19.429684
inmóvil,inmóvil,False,20.82414
uniremos,uniremos,False,27.410316
calaveras,calaveras,False,19.321705
traedme,Traedme,False,0.0
sabían,sabían,False,30.043688
yacolatam,Yacolatam,False,0.0
pinares,pinares,False,24.54021
cogió,cogió,False,30.255161
contadnos,Contadnos,False,15.7551
reinaron,reinaron,False,29.998629
misión,misión,False,35.141926
agradecimiento,agradecimiento,False,20.291666
olvidado,olvidado,False,22.193579
agua,agua,False,50.281612
alegraron,alegraron,False,24.917995
anochecer,anochecer,False,17.656315
debían,debían,False,38.94176
tiznadas,tiznadas,False,0.0
castigarlos,castigarlos,False,21.368288
paz,paz,False,61.127895
vicio,vicio,False,26.062119
deben,deben,True,56.432823
tentativa,tentativa,False,20.07932
causándoles,causándoles,False,19.103428
untaron,untaron,False,0.0
sucesores,sucesores,False,23.554573
simples,simples,False,25.263775
nu,Nu,False,47.088116
frescura,frescura,False,21.960304
monerías,monerías,False,20.267986
trató,trató,False,34.771564
casaron,Casaron,False,0.0
g,g,False,80.09951
tohíl,Tohíl,False,0.0
engrandecieron,engrandecieron,False,18.186163
recibieron,Recibieron,False,25.995869
tragaba,tragaba,False,22.691235
cada,cada,True,41.110394
morada,morada,False,24.45294
unos,Unos,True,36.824894
murieron,murieron,False,33.641
nada,Nada,True,26.170637
padres,padres,False,33.08746
sacando,sacando,False,29.168533
décima,décima,False,22.32364
sabréis,Sabréis,False,0.0
vencidos,vencidos,False,24.416885
cortas,cortas,False,27.281
hablarán,hablarán,False,26.535862
andaréis,andaréis,False,20.593552
su,Su,True,104.05112
cayeran,cayeran,False,27.018957
despedimos,despedimos,False,19.60228
recomendaciones,recomendaciones,False,24.484531
venimos,venimos,False,27.824268
picadura,picadura,False,23.130285
hacia,hacia,True,38.05701
jicara,jicara,False,0.0
muchísimos,muchísimos,False,21.08181
refugio,refugio,False,24.532198
ramera,ramera,False,19.06522
ocasión,ocasión,False,23.667374
brota,brota,False,26.912409
puesto,puesto,False,30.143538
c,C,False,69.284225
fuente,fuente,False,33.082325
aborrecían,aborrecían,False,19.462177
encontraran,encontraran,False,22.602007
miradas,miradas,False,32.24702
creación,creación,False,34.720715
pégale,Pégale,False,10.800251
quemaban,Quemaban,False,0.0
combatientes,combatientes,False,23.812424
dio,dio,True,68.7342
precipitaron,precipitaron,False,21.13668
f,f,False,57.056664
crear,crear,False,41.782406
sitiales,sitiales,False,24.034428
mientras,Mientras,True,24.75756
llevar,llevar,True,37.69127
oficio,oficio,False,28.370115
entremos,Entremos,False,24.834112
centro,Centro,False,38.88342
den,den,False,50.777233
llevara,llevara,False,25.928354
reverencias,reverencias,False,21.270544
noticia,noticia,False,25.993887
baba,baba,False,32.358562
conversaron,conversaron,False,23.933315
pensar,pensar,False,30.54662
cuidadosamente,cuidadosamente,False,22.503012
invocan,invocan,False,22.332548
deshabitados,deshabitados,False,20.74268
sentaran,sentaran,False,25.2815
estaré,estaré,False,33.594124
amaneciera,amaneciera,False,18.308123
consulta,consulta,False,26.93413
fueran,fueran,False,36.814213
comenzaran,comenzaran,False,24.090029
ofrecerles,ofrecerles,False,24.952448
aunque,aunque,True,26.429777
sacrificio,sacrificio,False,20.143812
estáis,estáis,False,34.496727
haremos,haremos,False,30.58435
mandasteis,mandasteis,False,16.333809
verdad,verdad,True,25.110422
alcance,alcance,False,25.921944
templo,templo,False,31.091566
vds,Vds,False,9.689395
siempre,Siempre,True,22.656252
descubrieron,descubrieron,False,24.327951
nos,nos,True,67.11724
tratar,tratar,False,29.261595
abertura,abertura,False,22.321747
las,Las,True,80.097725
enviado,enviado,False,29.634504
decirlo,decirlo,False,24.390203
nances,nances,False,0.0
volvían,volvían,False,26.95711
amontonaban,amontonaban,False,22.311014
daremos,daremos,False,32.703358
fácilmente,fácilmente,False,26.867785
pecamos,pecamos,False,28.479515
piedad,piedad,False,24.641891
prendían,prendían,False,25.367289
oraban,oraban,False,35.83324
quisieron,quisieron,False,26.806355
ahpoxá,Ahpoxá,False,0.0
comieras,comieras,False,20.965117
cantos,cantos,False,31.858965
gritos,gritos,False,30.363262
traedla,traedla,False,0.0
imitación,imitación,False,26.536272
ejecutaron,ejecutaron,False,25.822992
primeras,primeras,False,27.02616
duodécimo,duodécimo,False,15.20151
vaya,vaya,True,34.552
derrame,derrame,False,23.447098
abuela,Abuela,False,21.26238
instante,instante,False,23.746515
instalaron,instalaron,False,26.334894
pensaron,pensaron,False,25.722918
asar,asar,False,33.734844
polvareda,polvareda,False,16.44465
conocer,conocer,True,32.981594
vaya,Vaya,True,23.859503
aguas,aguas,False,44.814262
máscara,máscara,False,23.071655
ay,Ay,False,51.09159
amarillas,amarillas,False,21.869879
sacrificadero,Sacrificadero,False,0.0
dirigía,dirigía,False,25.233912
espaldas,espaldas,False,19.151474
vencer,vencer,False,31.111437
suficiente,suficiente,False,24.746136
hoguera,hoguera,False,22.13777
hembras,hembras,False,27.11568
pasaban,pasaban,False,33.783916
sola,sola,True,31.980587
surgieron,surgieron,False,29.04487
enérgicas,enérgicas,False,22.023584
contada,contada,False,23.51835
humo,humo,False,41.959908
guardián,guardián,False,18.82855
encendida,encendida,False,20.223608
lueg,Lueg,False,12.065492
justicia,justicia,False,28.444546
robándolos,robándolos,False,0.0
artes,artes,False,42.035954
razón,razón,False,29.794523
seguid,Seguid,False,20.745474
éramos,éramos,False,33.10445
desgraciados,Desgraciados,False,16.643377
había,había,True,50.26919
murciélago,murciélago,False,15.002145
misma,misma,True,30.392776
reinados,reinados,False,29.980158
consuelo,consuelo,False,19.426022
niñas,niñas,False,31.580095
escudos,escudos,False,26.939636
enumeraremos,enumeraremos,False,20.670446
cogiste,cogiste,False,19.832087
guardias,guardias,False,24.394602
seamos,seamos,False,35.029736
tormento,tormento,False,20.716019
costa,costa,False,35.85387
matéis,matéis,False,15.752903
órdenes,órdenes,False,29.88309
he,he,True,139.59825
cernerse,cernerse,False,0.0
once,once,True,30.577532
preceptos,preceptos,False,25.620386
culpa,culpa,False,30.656517
orgulloso,orgulloso,False,20.921478
quedáronse,Quedáronse,False,0.0
carcajada,carcajada,False,20.308575
pérdida,pérdida,False,29.178946
llocab,llocab,False,0.0
formadores,Formadores,False,24.323875
dieron,Dieron,True,32.42716
hinchar,hinchar,False,22.665535
labraba,labraba,False,24.622465
fragancia,fragancia,False,22.853592
oscureció,oscureció,False,20.624134
seréis,seréis,False,27.30288
contaremos,contaremos,False,25.890665
puedes,puedes,False,43.779274
vea,vea,False,45.635616
cochahuh,Cochahuh,False,0.0
bendecida,bendecida,False,18.48065
marcharemos,marcharemos,False,20.74915
decirle,decirle,False,25.82207
avejentado,avejentado,False,15.915774
fuertes,fuertes,False,26.558577
cambiados,cambiados,False,26.067226
jefes,jefes,False,33.33513
tribu,tribu,False,32.23187
bienes,bienes,False,41.995266
estarán,estarán,False,37.725475
tambien,tambien,True,21.154167
creada,creada,False,31.352833
demás,demás,True,30.421782
jocotes,jocotes,False,16.964651
vean,vean,False,35.729836
consultando,consultando,False,23.352905
carchah,Carchah,False,0.0
envidiosos,envidiosos,False,19.673851
mantenían,mantenían,False,28.90223
nación,nación,False,42.88844
brillan,brillan,False,23.291458
consoló,consoló,False,17.111168
nariz,nariz,False,29.592758
hijo,hijo,False,41.80361
color,color,False,35.54686
honrarlo,honrarlo,False,23.332037
manifestaréis,manifestaréis,False,0.0
podíamos,podíamos,False,31.39177
estemos,estemos,False,33.013783
lac,Lac,False,33.752678
casa,Casa,False,46.64831
acostumbraron,acostumbraron,False,19.509264
ordenaron,ordenaron,False,27.650139
estas,Estas,True,48.821728
quedaron,quedaron,False,32.94159
huliznab,Huliznab,False,0.0
asombro,asombro,False,21.837902
grandemente,Grandemente,False,0.0
inmovilidad,inmovilidad,False,22.442837
dirección,dirección,False,27.333326
derribaban,derribaban,False,23.749699
molido,molido,False,24.02309
ahora,Ahora,True,24.974287
viejos,viejos,False,26.324587
dándoles,dándoles,False,22.79895
deseábanlo,Deseábanlo,False,0.0
para,para,True,38.320408
contoneándose,contoneándose,False,15.812609
soy,soy,True,57.9362
dados,dados,False,38.710686
flautistas,flautistas,False,19.688004
derribar,derribar,False,22.107111
hermoso,hermoso,False,21.840368
xulú,Xulú,False,0.0
luna,luna,False,39.740204
tribus,tribus,False,35.119793
decís,decís,False,20.018318
saliendo,Saliendo,False,19.85937
acabaron,acabaron,False,27.72125
conquistado,conquistado,False,21.080454
habrían,habrían,False,34.606388
pedirlas,pedirlas,False,24.495281
herían,herían,False,26.760265
ofrenden,ofrenden,False,0.0
destruiremos,destruiremos,False,22.706377
visajes,visajes,False,0.0
perecieron,perecieron,False,24.516432
llevaré,llevaré,False,24.355669
marchéis,marchéis,False,0.0
adrede,adrede,False,12.178005
tened,tened,False,27.352654
tantos,tantos,False,27.327389
mordían,mordían,False,23.009735
entregan,entregan,False,24.912863
palios,palios,False,20.814117
patán,Patán,False,13.831981
barranca,barranca,False,20.436985
hace,hace,True,41.122437
graznido,graznido,False,18.608797
camucú,Camucú,False,0.0
derribarlas,derribarlas,False,19.736591
colgada,colgada,False,22.20678
lenguas,lenguas,False,35.3686
jugando,jugando,False,29.211863
gloriay,gloriay,False,0.0
aconsejaros,aconsejaros,False,16.980383
jboy,Jboy,False,0.0
gran,Gran,True,42.533195
cuzivan,Cuzivan,False,0.0
si,Si,True,104.54936
das,das,False,45.79942
falsos,falsos,False,29.119827
gran,gran,True,42.571102
respetados,respetados,False,25.20133
puestos,puestos,False,33.5596
cerrados,cerrados,False,27.460785
moriréis,moriréis,False,18.313887
encinas,encinas,False,26.309616
voraces,voraces,False,18.950542
sabemos,sabemos,True,26.462566
llegarás,llegarás,False,24.319805
agradable,agradable,False,22.50106
baño,Baño,False,32.959602
dirás,dirás,False,21.526764
balam,Balam,False,25.347239
derrotas,derrotas,False,27.298147
iré,Iré,False,30.173891
tus,tus,True,76.213806
civilizados,civilizados,False,24.826323
hurtó,hurtó,False,19.20814
xan,Xan,False,18.761984
venida,venida,False,24.534317
son,son,True,67.810356
chipilín,chipilín,False,13.910858
sostenga,sostenga,False,22.49463
comienza,comienza,False,24.49506
creadores,creadores,False,26.211239
unámonos,Unámonos,False,13.508398
admiremos,admiremos,False,23.440031
sacrificarlos,sacrificarlos,False,20.594618
arrojaban,arrojaban,False,28.529398
campo,campo,False,33.05415
amados,amados,False,31.518665
undécimo,undécimo,False,17.190844
arcos,arcos,False,38.480618
conejo,conejo,False,20.901112
pensáis,pensáis,False,15.854731
verla,verla,False,29.59058
amanecer,amanecer,False,20.812592
reírse,reírse,False,21.13352
apareceran,apareceran,False,22.15669
causa,causa,False,35.636208
llene,llene,False,28.338522
último,último,True,24.206596
ocuparemos,ocuparemos,False,24.302933
secas,secas,False,27.430258
llamándose,llamándose,False,18.72047
prodigio,prodigio,False,16.370098
pelear,pelear,False,26.646397
encrucijada,encrucijada,False,13.970259
srta,Srta,False,18.487268
libro,libro,False,36.660797
corresponde,corresponde,False,20.365322
esa,Esa,True,51.45701
dividieron,dividieron,False,27.673788
acaso,acaso,False,18.984299
buscarlos,buscarlos,False,23.350388
cautivo,cautivo,False,19.291538
arrancara,arrancara,False,18.59438
proclamaban,proclamaban,False,23.260883
compañía,compañía,False,25.70615
ahaltocob,Ahaltocob,False,0.0
uno,uno,True,53.249844
coaguló,coaguló,False,0.0
arrastrando,arrastrando,False,23.118793
entregáis,entregáis,False,16.692562
entrar,entrar,False,33.294197
esplendor,esplendor,False,20.237432
buscaban,buscaban,False,29.454298
castigo,castigo,False,24.704882
instrumentos,instrumentos,False,26.720047
tratando,tratando,False,29.941427
hablad,hablad,False,23.340498
revivieron,revivieron,False,24.381628
doncella,doncella,False,18.620596
término,término,False,26.5009
echabais,echabais,False,0.0
tal,tal,True,46.397453
caía,caía,False,33.789288
fortines,fortines,False,22.395506
reduciremos,reduciremos,False,25.39962
acercándose,acercándose,False,18.02314
diversos,diversos,False,29.222721
mandado,mandado,False,25.816961
diréis,diréis,False,19.796314
palo,palo,False,35.013416
exclamó,exclamó,False,18.750336
echaba,echaba,False,27.596994
algún,algún,True,35.561897
frutos,frutos,False,31.187075
oblígala,Oblígala,False,0.0
esconderlos,esconderlos,False,20.59518
sustentaban,sustentaban,False,24.077564
verdadero,verdadero,True,19.471575
marcháronse,Marcháronse,False,0.0
este,este,True,37.5257
un,un,True,82.98534
labrada,labrada,False,22.936232
pecadora,pecadora,False,23.440672
oración,oración,False,34.089413
posible,posible,True,29.364061
numerosas,Numerosas,False,23.16239
alegremente,alegremente,False,19.534424
maestro,maestro,False,24.94954
relativo,relativo,False,24.79808
salido,salido,False,29.578302
debéis,debéis,False,25.262741
variadas,Variadas,False,27.292313
multiplicaréis,multiplicaréis,False,0.0
práctica,práctica,False,27.78654
chimalcán,Chimalcán,False,0.0
decía,decía,False,28.890509
como,como,True,31.212502
apoderaron,apoderaron,False,25.22788
cazam,Cazam,False,0.0
comiendo,comiendo,False,25.776428
cuyas,cuyas,False,34.812458
volvíana,volvíana,False,0.0
haz,haz,False,42.83981
trayendo,trayendo,False,21.668018
todos,todos,True,34.966988
lastimados,lastimados,False,19.205368
engañado,engañado,False,20.61771
ocupación,ocupación,False,33.134274
formáronse,Formáronse,False,0.0
mirando,mirando,False,29.166317
batená,Batená,False,0.0
conquista,conquista,False,24.718767
pero,Pero,True,33.56324
descorazonaron,descorazonaron,False,0.0
tinieblas,tinieblas,False,19.07817
o,o,True,70.48273
pasara,pasara,False,24.734772
cuenta,cuenta,True,29.489916
armas,armas,False,42.84809
lentamente,lentamente,False,25.970396
órd,órd,False,0.0
tzolohcké,Tzolohcké,False,0.0
cercenados,cercenados,False,21.918842
criminales,criminales,False,25.883274
dispuesto,dispuesto,False,26.57057
aparecer,aparecer,False,27.827229
desaparición,desaparición,False,24.027819
muchachos,muchachos,False,19.529171
recuperado,recuperado,False,23.403395
posteriormente,Posteriormente,False,19.607758
rojo,rojo,False,31.598547
probado,probado,False,26.87495
hagáis,hagáis,False,21.539972
oprimirles,oprimirles,False,0.0
colocarte,colocarte,False,23.029598
uníos,uníos,False,21.036522
peregrinaciones,peregrinaciones,False,22.085615
i,i,False,58.51639
comenzaremos,comenzaremos,False,23.936533
magulló,magulló,False,0.0
llana,llana,False,27.167236
escondido,escondido,False,21.323322
hermano,hermano,False,25.595428
veloz,veloz,False,24.47369
dna,dna,False,9.542463
presentamos,presentamos,False,24.593975
disensiones,disensiones,False,24.965733
dárselos,dárselos,False,17.422503
volveréis,Volveréis,False,0.0
nombres,nombres,False,28.694532
causaron,causaron,False,33.705685
alimenten,alimenten,False,26.76037
húmeda,húmeda,False,24.049055
casas,Casas,False,33.811924
asando,asando,False,27.470186
marchando,marchando,False,22.917423
delante,Delante,True,19.721367
vieron,vieron,False,39.806637
enterrados,enterrados,False,25.321276
morimos,morimos,False,22.2348
ixtzul,Ixtzul,False,0.0
designaron,designaron,False,25.96374
después,Después,True,28.52039
nacieran,nacieran,False,24.500446
repartido,repartido,False,24.247604
hombría,hombría,False,19.077871
cuentan,cuentan,False,28.139961
barro,barro,False,30.657972
descubrieran,descubrieran,False,21.940636
creado,creado,False,33.53553
pieles,pieles,False,34.504772
manifestará,manifestará,False,22.057482
hiciera,hiciera,False,25.988121
yaqui,Yaqui,False,26.082813
hayan,hayan,False,49.731113
puesto,Puesto,False,18.846127
preciosos,preciosos,False,23.457483
alas,alas,False,41.85082
xdd,XDD,False,21.421839
aceptad,aceptad,False,20.599083
levantémonos,levantémonos,False,0.0
rugido,rugido,False,25.011839
tambor,tambor,False,24.12107
cuanto,cuanto,True,25.853567
presentaréis,presentaréis,False,0.0
estará,Estará,True,30.73589
alrededor,alrededor,True,20.597298
claras,claras,False,29.608793
lloraban,lloraban,False,29.75887
sacrificad,sacrificad,False,0.0
picó,Picó,False,21.416557
arrancaron,arrancaron,False,23.650366
consultaron,consultaron,False,24.60216
formó,formó,False,36.96585
concluido,concluido,False,22.98354
acompañan,acompañan,False,22.451515
espiga,espiga,False,21.903336
tepeu,Tepeu,False,17.482655
cahucutah,Cahucutah,False,0.0
gritó,gritó,False,28.3685
quixahá,quixahá,False,0.0
consentimiento,consentimiento,False,27.808289
figura,figura,False,26.992735
cubierta,cubierta,False,22.697601
bañaban,bañaban,False,30.804338
traían,traían,False,25.49066
ztayul,ztayul,False,0.0
confirieron,confirieron,False,23.276783
aguado,aguado,False,21.497793
moviendo,moviendo,False,26.277872
perdiéramos,perdiéramos,False,20.690601
profundo,profundo,False,22.879354
octavo,octavo,False,22.571775
hueso,hueso,False,31.417831
libró,libró,False,24.648867
enflaquecer,enflaquecer,False,0.0
io,Io,False,41.130653
jugar,jugar,False,38.21368
icoquih,Icoquih,False,0.0
perdido,perdido,False,29.184765
pa,pa,False,68.25263
libremente,libremente,False,26.403467
sino,sino,True,39.22858
olvidaron,olvidaron,False,23.74974
agentes,agentes,False,35.593628
cacharros,cacharros,False,16.44153
rato,rato,False,39.340267
replicaron,replicaron,False,21.868725
sometidos,sometidos,False,29.043997
admiraremos,admiraremos,False,21.629433
llevaron,llevaron,False,33.312237
cantily,cantily,False,0.0
profetizada,profetizada,False,17.284971
encontrar,encontrar,False,29.405766
salió,salió,False,33.342934
así,Así,True,43.40155
enojados,enojados,False,23.538773
acuerdo,acuerdo,True,30.301079
mentiroso,mentiroso,False,19.292961
deshechos,deshechos,False,19.119017
dividir,dividir,False,27.287891
rey,Rey,False,51.34288
tengan,tengan,False,36.58235
verle,verle,False,27.65987
existían,Existían,False,23.487328
dolor,dolor,False,37.47237
do,do,False,76.9897
barranco,barranco,False,23.162252
raja,raja,False,23.100004
cortadoras,cortadoras,False,23.642492
b,b,False,71.74767
manifestado,manifestado,False,25.22872
antes,antes,True,32.290627
figuras,figuras,False,31.978031
está,Está,True,41.025623
caminó,caminó,False,28.615652
guardados,guardados,False,25.419256
acecharemos,acecharemos,False,0.0
rabinales,Rabinales,False,0.0
saludarlos,saludarlos,False,20.033978
hallado,hallado,False,30.411669
forniquen,forniquen,False,0.0
divertir,divertir,False,24.264048
inmoladas,inmoladas,False,21.871819
volverán,volverán,False,26.243395
moran,moran,False,25.85298
bañan,bañan,False,26.366365
veladores,veladores,False,21.5927
realmente,realmente,False,25.046547
acogerán,acogerán,False,25.907824
saldrán,saldrán,False,24.033104
vd,Vd,False,24.281284
levantar,levantar,False,24.925188
comenzando,comenzando,False,24.0002
huqui,huqui,False,0.0
habían,Habían,True,30.22889
acecho,acecho,False,21.948048
extendieron,extendieron,False,25.588709
cosas,cosas,False,44.015495
comidos,comidos,False,26.853148
país,país,False,49.632435
sin,sin,True,59.476505
probando,probando,False,27.637215
el,El,True,103.12617
voy,Voy,True,46.47772
oh,Oh,False,55.725292
alimentará,alimentará,False,22.44018
trajisteis,trajisteis,False,0.0
comida,comida,False,32.398975
apiñados,apiñados,False,22.99383
historia,historia,False,27.337492
humano,humano,False,33.581284
sabios,sabios,False,27.460297
niega,niega,False,30.79819
habló,Habló,False,20.288363
aumentaron,aumentaron,False,29.771841
salud,Salud,False,41.115047
limosna,limosna,False,20.957846
desampares,desampares,False,18.547056
quierenbesar,quierenbesar,False,0.0
poneros,poneros,False,28.604214
defensores,defensores,False,23.695002
mal,mal,True,52.381184
piezas,piezas,False,36.1859
madres,madres,False,31.825195
despojado,despojado,False,21.212133
don,Don,False,52.96753
perfectamente,perfectamente,False,23.090988
van,van,True,64.30253
engañarnos,engañarnos,False,21.330048
numerosas,numerosas,False,24.935358
ensalzaron,ensalzaron,False,22.935362
derecha,derecha,False,25.536367
disputaban,disputaban,False,27.872696
derrames,derrames,False,22.018064
escuchaba,escuchaba,False,22.426485
carnes,carnes,False,28.86239
al,Al,True,104.977165
hormigas,Hormigas,False,17.809122
persona,persona,False,31.760221
corrían,corrían,False,27.989527
tiro,tiro,False,40.895596
muros,muros,False,36.722805
vaho,vaho,False,25.872105
derrotados,derrotados,False,27.234564
obrar,obrar,False,31.344072
cacareaban,cacareaban,False,0.0
quién,Quién,True,25.778683
hicieron,hicieron,True,29.345013
fundó,fundó,False,36.72707
convirtieron,convirtieron,False,25.972492
exaltando,exaltando,False,21.4582
lamenta,lamenta,False,23.768864
llenos,Llenos,False,21.708769
montón,montón,False,24.892899
