term_str,n,p,i,h,dh
kimeskel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimeskel?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimewajib'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimewajib'al:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimewajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimi'al,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,1.9182958340544891
kimi'al;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimich'b'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimixkina,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimolowik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimoxwachib'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimoywachib'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kimukub'al,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kimukuwach,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kina'o?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kina'ob'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kina'oj,25,0.0009227816329543777,10.081723090644875,0.009303228896579134,4.323856189774725
kina'oj;,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kina'ojij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kina'ojinik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kina'ojwila,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinab'ab'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinab'al,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kinab'e,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kinanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinanuk'oto,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinaq',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinawal,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.584962500721156
kinawik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinawikil,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinb'anowik-,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kinb'e,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kinechajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinik'amo,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinikamisaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinim,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kinimache',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinimal,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kinimarisaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinitzoqopij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinkamik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinkiq'aluj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinok,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinuk',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinuk'b'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinulij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kinwuchaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipachq'ab',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kipachq'ab';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipak'e'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipam,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,2.0
kipatan,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,2.0
kipetik,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kipich,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipislik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipixab'aj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipixab'ik,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kipokob',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kipokob';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipom,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kipopob'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipoqo,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kipus,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kiq'ab',6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.584962500721156
kiq'ab';,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kiq'alem,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'aq',9,0.00033220138786357596,11.555654278977288,0.003838804389147925,1.4466166676282082
kiq'aq'al,8,0.0002952901225454009,11.7255792804196,0.0034624477426309173,2.25
kiq'aq'al;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'atoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'eb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'ij,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,2.321928094887362
kiq'ij-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'ij;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'ijila,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'ojom,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'u,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'u;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'upun,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiq'uq',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqajaw,17,0.0006274915104089768,10.638116439169261,0.006675327752320885,2.9842341646524884
kiqajaw:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqajaw;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqajaw?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqalem;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqasaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiqul,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kira'il,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiraquj,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kirayb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kirayib'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiril,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kirol,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiron,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisach,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisachik,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.9219280948873623
kisajkab',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisamajel,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kisamajel:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisaqirib'em,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiselawachin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisik',4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,0.8112781244591328
kisik'ixik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kisilaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisipaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kismachi';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kisu',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kita,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kita',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitaq'ajal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitaqik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kitaqikil,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiteleche',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitelela'on:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitelen,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitem,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kitepewal,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kiti,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kitij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitija,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitijob'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitijoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitijtob'ej,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitik'ela',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitik'em,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitikpan,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitinamit,12,0.0004429351838181013,11.140616779698444,0.004934571141162754,2.4508257945180882
kitinamit!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitiqowal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitiyob'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kito'k,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitojb'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitolok',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kitu'nik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitukel,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kityo'jil,5,0.00018455632659087555,12.403651185532238,0.0022891722991163883,1.9219280948873623
kitz'ap,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitz'aq,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kitz'aqik,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.0
kitz'i',3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.0
kitz'ib',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitz'ikin,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kitz'onob'al,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitz'onoj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitz'onoxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitz'um,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitza'm,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kitzalkwat,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitze',60,0.0022146759190905065,8.818688684811082,0.019530537468207033,3.9569952879470023
kitze':,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kitze';,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzelal,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzij,16,0.0005905802450908018,10.7255792804196,0.0063343152401710325,3.75
kitzija,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzijel,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzijel;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzijoxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzukuxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kitzuqun,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwa,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,2.0
kiwa'in,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwa:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwa;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwab'an:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwach,82,0.003026723756090359,8.368027275801516,0.02532770694728054,4.798424304228276
kiwach!,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kiwach!-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwach-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwach;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwachib'al,6,0.00022146759190905065,12.140616779698444,0.0026887531624904277,2.2516291673878226
kiwachib'ej,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwaj?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwaram,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kiweej,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwi,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kiwi',3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kiwilo?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwinaqirik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiwub',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kiwub'anik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixajoj,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kixajowik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixb'e,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixb'ek,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixb'etaqoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixb'ixanoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixch'aw,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixch'awajetaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixch'awoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixch'oko,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixcha',17,0.0006274915104089768,10.638116439169261,0.006675327752320885,3.219528282299547
kixik',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixikin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixikin;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixixpe,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixja'in,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixjalatajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixk'ajb'oq!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixk'iritaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixk'otonoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixk'ub',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixkamik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixloq',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixmukuna,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixmukunik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixnojin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixnutaq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixochochin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixojoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixok,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixokem;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixopon,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixoponik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixoponik-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixoponik:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixoponoq-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixoqil,13,0.0004798464491362764,11.025139562278508,0.005290374070191222,2.565448371820825
kixoqila,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixot,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixpe,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,1.5
kixpetoq,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixpoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixpusik-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixpusu',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixq'ijiloxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixqachb'ilaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixqachojij-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixqakamisaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixqamisaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixqasach,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixsik'inoq!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixsik'ix,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixta'on,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixta'onik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixtik'e,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixtz'ib'anoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixtz'onox,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixtzunanoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixucha'xik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixuchax,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixul,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixulq'ab',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kixultz'onob'exoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixwa'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixwachin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kixxajowoq:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiya',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiya'n,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiyachwach,4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,0.8112781244591328
kiyajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiyakalem,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kiyake'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiyoq'otaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiyujuj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kiyuyub',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
ko,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
ko!,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kochoch,15,0.0005536689797726266,10.818688684811082,0.005989972326597012,3.056564762130954
kochoch:,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kochoch;,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
koinik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
koj,11,0.00040602391849992617,11.266147661782304,0.004574325420035632,2.2312702546075758
kojab'ixik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojata'!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojawila',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojaya',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kojb'e,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kojb'ek,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kojb'ek!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojb'isonik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojb'oqotajik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojch'akatajik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojch'awik,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kojcha',4,0.00014764506127270044,12.7255792804196,0.0018788689325881592,2.0
kojchaaj,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kojchaajik-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
koje',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojetz'anik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojik'ato,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojikuxij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojimich',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojina',1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojipusu'!,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kojiq'ijila'!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojiqajarisaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojiralajob'isaj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojitiyo!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojitzaq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojiwoyob'ej,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojiwucha'aj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojiya',2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,1.0
kojk'atoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojk'isik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojk'ixb'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojk'ixna,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojk'oje,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojka'y,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojkamik,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,1.5849625007211559
kojkamik-,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojkamik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojkanab'ixik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojkich'ako,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojkiq'aluj,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojmich'owik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojmich'owik?,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojmukunik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojnab'ax,2,7.382253063635022e-05,13.7255792804196,0.0010132569969304298,0.0
kojno'jinik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojok,3,0.00011073379595452532,13.140616779698444,0.0014551103771997392,0.9182958340544893
kojopon,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojq'aq'anij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojsik'ix,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojsik'ixoq,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojsilab'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojta'onik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojtere,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojtik'e,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojtz'onoxik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojtzalij,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojtzijon,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojuchanik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojul,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojulik!,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojuti'o,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojutzin,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojutzinik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
kojxob'ik,1,3.691126531817511e-05,14.7255792804196,0.0005435397637833899,0.0
