term_str,n,p,i,h,df,idf,dh
morsel,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
mosquito,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,2,4.906890595608519,0.9182958340544893
mosses,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
mother,32,0.0008129048647275498,10.264625857774119,0.00834416429439278,18,1.7369655941662063,3.9375
motherfather,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
motherfathers,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
motherinlaw,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
mothers,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
mountain,61,0.0015495998983868918,9.333888520211232,0.014463792702473902,23,1.3833286395515056,4.302864797462103
mountainplain,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
mountains,46,0.001168550743045853,9.741063901717107,0.01138292746040866,20,1.584962500721156,3.8981076096838176
mountainside,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
mourning,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
mouth,21,0.0005334688174774546,10.87230843499536,0.005800037524067129,13,2.206450877467426,3.558518613048906
mouths,16,0.0004064524323637749,11.264625857774119,0.004578534579560165,9,2.736965594166206,3.0306390622295662
move,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
moved,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
movement,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
moves,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
moving,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
mowing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
much,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
mud,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
muddy,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
multiplied,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,5,3.584962500721156,2.0
multiply,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
multitude,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
murder,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
murdered,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
murderers,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
murmurs,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
must,37,0.0009399212498412295,10.05517249214517,0.00945107029618624,21,1.5145731728297582,4.2629790410707376
must've,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
muzzle,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
my,61,0.0015495998983868918,9.333888520211232,0.014463792702473902,16,1.9068905956085185,3.6120620845536173
nacxit,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
nails,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
name,126,0.0032008129048647273,8.287345934274203,0.0265262438135031,41,0.5493385909904348,5.050294361337096
named,88,0.002235488378000762,8.805194239136823,0.01968390938762963,39,0.6214883767462702,4.951624267568427
namedone,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
names,56,0.0014225835132732122,9.457270935716515,0.013453757713708239,27,1.15200309344505,4.460463458392949
naming,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.3709505944546687
nanahuac,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
nance,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
nances,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
narrows,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nation,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nature,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
near,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
nearby,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
nearer,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nearing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nearly,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
neck,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
necklaces,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
necks,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
need,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
needed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
neededthe,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
needs,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
neither,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,6,3.321928094887362,2.5216406363433177
nest,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
nests,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
net,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,3,4.321928094887363,1.2516291673878228
netful,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
nettles,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
never,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,8,2.9068905956085187,2.94770277922009
nevertheless,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
new,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
newborn,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,7,3.0995356735509145,2.7254805569978675
news,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
next,70,0.0017782293915915154,9.135342840829153,0.016244735141827532,22,1.4474589769712212,3.436110377252015
nibbling,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
night,78,0.001981455607773403,8.97922363891187,0.017791933032773426,32,0.9068905956085185,4.668898342073892
nighttime,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nine,22,0.0005588720945001905,10.805194239136823,0.006038721535907788,7,3.0995356735509145,2.5262804816836244
ninth,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
no,90,0.002286294932046234,8.772772761444445,0.02005714590448368,43,0.48062584090642063,5.1107001793985845
nobility,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
noble,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nodules,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
noise,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
none,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
noon,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nor,29,0.000736695033659342,10.406644862646548,0.007666523587368217,17,1.8194277543581792,3.8143719431796272
nose,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
nosepiece,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
noses,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
not,141,0.0035818620602057665,8.125074505375325,0.02910289610714901,54,0.15200309344505006,5.5040871687654915
notcome,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
noted,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nothing,28,0.0007112917566366061,10.457270935716515,0.007438170613490725,18,1.7369655941662063,3.994680368408908
notice,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
noticed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
noticing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
notified,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
notify,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
notifying,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
notstabbed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
now,133,0.003378635844023879,8.20934342227293,0.02773638194239298,50,0.2630344058337938,5.397435259966915
nowlookout,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
number,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
numbers,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
numerous,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,9,2.736965594166206,3.0269868333592873
nurtured,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
nurturer,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,5,3.584962500721156,2.1280852788913944
nurturers,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
nurturing,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
oaks,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
obliterate,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
observed,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
observing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
obstacle,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
obstruction,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
obvious,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,5,3.584962500721156,2.0
occasion,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,1,5.906890595608519,0.0
occupy,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
occupying,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
occur,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
of,1369,0.03477708624412549,4.84571912651622,0.16851999197766301,60,0.0,5.757410846187542
off,39,0.0009907278038867014,9.97922363891187,0.009886694320273413,22,1.4474589769712212,4.178703258381987
offer,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
offered,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
offerings,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,4,3.9068905956085187,1.8423709931771086
office,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ofyou,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
oh,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
old,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
oloman,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
omitted,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
on,231,0.005868156992252,7.412876816358062,0.04349992492261431,55,0.12553088208385882,5.508363966446991
once,23,0.0005842753715229264,10.741063901717107,0.006275739101727257,21,1.5145731728297582,4.349648912578752
one,340,0.008637114187730216,6.855234921636418,0.05920944680188955,56,0.09953567355091437,5.239897593093803
onelegged,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
ones,17,0.0004318557093865109,11.17716301652378,0.0048269216634295505,13,2.206450877467426,3.616874605956222
only,92,0.002337101486091706,8.741063901717107,0.020428753434725614,40,0.5849625007211562,5.026120451786818
onto,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
oozed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
open,14,0.00035564587831830304,11.457270935716515,0.004074731185063666,10,2.584962500721156,3.1820058147602137
opened,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
opposition,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
or,43,0.0010923409119776451,9.838361103072021,0.010746844339695081,22,1.4474589769712212,4.097906255195964
orator,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
ordained,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
order,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
orders,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
origin,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,6,3.321928094887362,2.2810361125534233
original,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
originally,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ornaments,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
orphans,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
other,35,0.0008891146957957577,10.135342840829153,0.009011482266709524,26,1.2064508774674263,4.571860873964196
others,12,0.0003048393242728312,11.679663357052963,0.0035604206854981725,8,2.9068905956085187,2.7516291673878226
otherwise,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ouch,11,0.00027943604725009526,11.805194239136823,0.0032987968152039895,1,5.906890595608519,0.0
ought,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
our,194,0.004928235742410771,7.664713015586992,0.037773512638736864,47,0.3523017439308812,5.243697053608652
ouridentity,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ours,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,8,2.9068905956085187,3.0
ourselves,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
out,145,0.00368347516829671,8.084716767759184,0.029779853456753,51,0.23446525363702297,5.430424418094698
outside,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
oven,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,2,4.906890595608519,0.6500224216483541
over,75,0.001905245776705195,9.03580716727824,0.017215433444579396,38,0.658963082164933,5.128427690322804
overcome,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
overhang,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overhead,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overjoyed,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,3,4.321928094887363,1.4591479170272446
overnight,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
overtaken,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overthrown,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overtook,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overwhelm,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overwhelmed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
overwhelmingly,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ow,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
owe,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
owl,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,1,5.906890595608519,0.0
owls,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,4,3.9068905956085187,1.75
own,25,0.0006350819255683983,10.620769667999395,0.0067450588517714944,15,2.0,3.7336606896881857
owned,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pacam,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
pack,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
packed,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
packstrap,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,4,3.9068905956085187,1.9182958340544891
pages,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
paid,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pain,14,0.00035564587831830304,11.457270935716515,0.004074731185063666,10,2.584962500721156,3.09306920777189
pained,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
paint,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
painted,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pairs,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
palace,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
palaces,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.3709505944546687
paled,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
palisade,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
panaches,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pants,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
parapet,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
parched,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
parents,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
parrot,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
part,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
partner,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
parts,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pass,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
passed,12,0.0003048393242728312,11.679663357052963,0.0035604206854981725,9,2.736965594166206,3.0220552088742005
passedthrough,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
passes,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
passing,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
past,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
pataxte,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
patches,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
path,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
paths,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
patio,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
patohil,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
pauilix,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
paw,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
payers,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
payment,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,5,3.584962500721156,2.128085278891394
peak,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
peaks,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
peccary,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
pedestals,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pedro,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pelts,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
penance,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,2,4.906890595608519,0.6500224216483541
penitence,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
penitents,23,0.0005842753715229264,10.741063901717107,0.006275739101727257,12,2.321928094887362,3.4472624994412104
people,95,0.002413311317159914,8.694770249443172,0.020983187443086533,37,0.6974372299795688,4.859836341319453
peoples,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
peopling,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
perch,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
perching,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
perfect,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
perfectly,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,1,5.906890595608519,0.0
performance,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
performed,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
perhaps,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,9,2.736965594166206,3.0062389286533895
periods,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
perplexity,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
person,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,11,2.447458976971221,3.3735572622751855
persuade,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
petals,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
petatayub,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
petitions,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
pick,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
picked,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
picking,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pickings,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pieces,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
piercing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
piled,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
piles,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pine,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
piqued,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pitchy,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pith,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pitiful,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
pity,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,10,2.584962500721156,3.1395722619867232
pivoted,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
place,79,0.0020068588847961385,8.960845109597017,0.0179831516234768,35,0.777607578663552,4.778420071417384
place',1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
placed,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
placements,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
places,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,7,3.0995356735509145,2.7254805569978675
plain,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
plains,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
plan,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
plank,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
planks,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
planned,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
planning,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
plans,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
plant,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
planted,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,4,3.9068905956085187,1.75
planting,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
plantings,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
plants,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,3,4.321928094887363,1.5
plaster,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
plastering,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
plate,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
plates,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
