term_str,n,p,i,h,df,idf,dh
mandaron,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,5,3.584962500721156,2.321928094887362
mandasteis,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mandato,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mando,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manera,41,0.0011462119094213029,9.768910493264505,0.01119724154945051,29,1.0489096004809466,4.753774260662877
maneras,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
maneta,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifest,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
manifestaba,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifestacin,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifestado,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifestar,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
manifestaris,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifestaron,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
manifestarse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifiestan,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manifiesto,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
maniques,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mano,9,0.0002516074923119933,11.956537496440275,0.003008354416213656,4,3.9068905956085187,1.6577427265048885
manos,9,0.0002516074923119933,11.956537496440275,0.003008354416213656,7,3.0995356735509145,2.7254805569978675
mansin,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
manta,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
mantas,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
mantenan,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mantenedor,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mantener,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mantenerte,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mar,11,0.0003075202683813251,11.66703087924529,0.003587848467198719,3,4.321928094887363,1.5726236638951638
maravillen,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
maravillosa,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
maravillosos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
maravillronse,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
marchaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
marchando,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
marcharemos,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
marcharon,6,0.00016773832820799552,12.541499997161432,0.002103690242744439,5,3.584962500721156,2.2516291673878226
marcharse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
marchis,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
marchronse,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
maremos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mares,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
maridos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
masa,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
mat,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mata,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,1,5.906890595608519,0.0
mataban,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matad,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matado,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matados,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matando,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matanza,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matar,7,0.00019569471624266145,12.319107575824983,0.002410784261413891,6,3.321928094887362,2.521640636343318
mataremos,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matarlo,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matarlos,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matarn,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mataron,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mataros,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matasanos,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
matasteis,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
materiales,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
matis,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
matrimonio,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mayor,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mayores,9,0.0002516074923119933,11.956537496440275,0.003008354416213656,5,3.584962500721156,2.1132833342948745
maz,24,0.0006709533128319821,10.541499997161432,0.007072854345313792,9,2.736965594166206,2.720175521464345
mazor,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mazorcas,9,0.0002516074923119933,11.956537496440275,0.003008354416213656,3,4.321928094887363,1.2243944454059859
mdico,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
me,16,0.00044730220855465473,11.126462497882589,0.004976891248703422,9,2.736965594166206,2.7806390622295662
meaun,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
media,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
medido,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
medio,12,0.00033547665641599103,11.541499997161432,0.0038719038290728875,11,2.447458976971221,3.418295834054489
medioda,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
medios,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
medir,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
medita,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meditaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meditado,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meditando,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meditar,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meditaron,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mejillas,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
memoria,6,0.00016773832820799552,12.541499997161432,0.002103690242744439,6,3.321928094887362,2.584962500721156
mencionamos,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mene,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meneaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
menean,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
menester,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
menor,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
menores,6,0.00016773832820799552,12.541499997161432,0.002103690242744439,3,4.321928094887363,1.4591479170272446
menos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mensaje,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,2,4.906890595608519,0.9182958340544893
mensajero,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
mensajeros,36,0.0010064299692479732,9.956537496440275,0.010020557726358677,10,2.584962500721156,2.8482712447661815
mensajerosdijeron,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mente,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mentira,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mentiroso,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mercedes,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
merecerla,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
merecis,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
meses,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
metal,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
metales,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
metido,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
metieron,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mgica,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mi,24,0.0006709533128319821,10.541499997161432,0.007072854345313792,12,2.321928094887362,3.288320189106
miedo,8,0.00022365110427732736,12.126462497882589,0.0027120967286290384,6,3.321928094887362,2.5
miel,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mientos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mientras,23,0.0006429969247973162,10.602900541825575,0.006817632442325642,16,1.9068905956085185,3.8492239123906247
mil,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,2,4.906890595608519,0.9182958340544893
milpa,8,0.00022365110427732736,12.126462497882589,0.0027120967286290384,3,4.321928094887363,1.5
miquin,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mira,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
miraban,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
mirad,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
mirada,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
miradas,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mirando,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
miris,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mirse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mis,12,0.00033547665641599103,11.541499997161432,0.0038719038290728875,8,2.9068905956085187,2.9182958340544896
miserable,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
misericordia,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,2,4.906890595608519,1.0
misin,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
misma,8,0.00022365110427732736,12.126462497882589,0.0027120967286290384,7,3.0995356735509145,2.75
mismas,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mismo,20,0.0005591277606933184,10.804534402995225,0.00604111512608064,15,2.0,3.746439344671016
mismos,9,0.0002516074923119933,11.956537496440275,0.003008354416213656,8,2.9068905956085187,2.94770277922009
mitad,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mixtnpom,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mo,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mochuelo,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
modo,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mofaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mol,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molay,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moler,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
moleremos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molery,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molestaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molestan,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moli,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molido,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,2,4.906890595608519,0.9182958340544893
moliendo,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
molieron,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
momento,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
moneras,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mono,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
monos,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
montaa,18,0.0005032149846239866,10.956537496440275,0.005513493847803325,11,2.447458976971221,3.30827083453526
montaas,23,0.0006429969247973162,10.602900541825575,0.006817632442325642,13,2.206450877467426,3.410099326733674
montaraces,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
monte,21,0.0005870841487279843,10.734145075103827,0.006301846423740016,13,2.206450877467426,3.535174565635903
montes,15,0.0004193458205199888,11.219571902274069,0.0047048805852421315,8,2.9068905956085187,2.872905595320056
montn,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
montones,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mora,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
morada,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
moradas,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moran,6,0.00016773832820799552,12.541499997161432,0.002103690242744439,5,3.584962500721156,2.2516291673878226
mordan,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
morderemos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mordi,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
mordidos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mordis,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
morimos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
morir,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,5,3.584962500721156,2.321928094887362
moriremos,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
moriris,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
morirs,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mortal,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mortandad,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mos,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
mosquito,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,2,4.906890595608519,0.8112781244591328
mostraba,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mostraban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mostrando,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mostrarse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mostris,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
motivo,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,4,3.9068905956085187,2.0
motz,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mova,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,4,3.9068905956085187,2.0
movaa,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moverse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moviendo,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
moviera,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
movieron,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
movimiento,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
movindose,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mranos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
ms,24,0.0006709533128319821,10.541499997161432,0.007072854345313792,20,1.584962500721156,4.220175521464344
mscara,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
msculos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
msica,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
msicos,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,2,4.906890595608519,0.9182958340544893
mucha,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
muchacha,7,0.00019569471624266145,12.319107575824983,0.002410784261413891,3,4.321928094887363,1.1488348542809166
muchachas,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
muchacho,10,0.0002795638803466592,11.804534402995225,0.0033001214433869795,5,3.584962500721156,1.9609640474436814
muchachos,96,0.0026838132513279283,8.541499997161432,0.022923790878599314,24,1.3219280948873624,4.122695507327702
muchas,11,0.0003075202683813251,11.66703087924529,0.003587848467198719,10,2.584962500721156,3.277613436819116
muchedumbre,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
mucho,21,0.0005870841487279843,10.734145075103827,0.006301846423740016,16,1.9068905956085185,3.8442328987631917
muchos,25,0.0006989097008666481,10.482606308107863,0.007326395239102505,17,1.8194277543581792,3.943465189601647
muchsimas,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muchsimos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muecas,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mueco,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
muecos,11,0.0003075202683813251,11.66703087924529,0.003587848467198719,6,3.321928094887362,2.2221915755066783
muelas,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,1,5.906890595608519,0.0
muele,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muera,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mueran,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mueren,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muerte,27,0.0007548224769359799,10.371574995719119,0.00782869792799598,18,1.7369655941662063,3.926571651178273
muertes,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muerto,11,0.0003075202683813251,11.66703087924529,0.003587848467198719,9,2.736965594166206,3.095795255000934
muertos,11,0.0003075202683813251,11.66703087924529,0.003587848467198719,10,2.584962500721156,3.277613436819116
muestra,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,3,4.321928094887363,1.3709505944546687
muestras,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
mujer,22,0.0006150405367626502,10.66703087924529,0.006560656397634789,10,2.584962500721156,3.0226297788901695
mujeres,17,0.00047525859658932064,11.038999656632248,0.005246379484561034,9,2.736965594166206,2.889549430862088
multiplicado,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
multiplican,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
multiplicaris,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
multiplicaron,10,0.0002795638803466592,11.804534402995225,0.0033001214433869795,5,3.584962500721156,1.7709505944546686
multiplicarse,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
multipliquen,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
mundo,7,0.00019569471624266145,12.319107575824983,0.002410784261413891,4,3.9068905956085187,1.6644977792004612
muralla,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
murallas,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
murcilago,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
murcilagos,8,0.00022365110427732736,12.126462497882589,0.0027120967286290384,3,4.321928094887363,1.4056390622295662
muri,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,4,3.9068905956085187,1.9219280948873623
muriendo,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,2,4.906890595608519,0.9182958340544893
murieran,6,0.00016773832820799552,12.541499997161432,0.002103690242744439,4,3.9068905956085187,1.9182958340544891
murieras,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
murieron,20,0.0005591277606933184,10.804534402995225,0.00604111512608064,13,2.206450877467426,3.5464393446710156
murisemos,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
muros,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
musgo,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
muy,58,0.0016214705060106234,9.268481502755016,0.01502856939222228,34,0.819427754358179,4.917820219041695
mxico,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
nace,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
nacer,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
naci,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
nacido,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
nacieran,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
nacieron,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,5,3.584962500721156,2.321928094887362
nacimiento,10,0.0002795638803466592,11.804534402995225,0.0033001214433869795,5,3.584962500721156,1.9609640474436811
nacin,5,0.0001397819401733296,12.804534402995225,0.0017898426618668192,4,3.9068905956085187,1.9219280948873623
naciones,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
nacxit,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,1,5.906890595608519,0.0
nada,20,0.0005591277606933184,10.804534402995225,0.00604111512608064,15,2.0,3.7841837197791888
nadie,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,3,4.321928094887363,1.5
naguales,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
nance,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
nances,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
narices,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
nariz,2,5.591277606933184e-05,14.126462497882589,0.0007898497342959233,2,4.906890595608519,1.0
narracin,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,1,5.906890595608519,0.0
natural,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
naturales,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
naturaleza,14,0.0003913894324853229,11.319107575824983,0.0044301790903424594,11,2.447458976971221,3.3787834934861753
navajas,7,0.00019569471624266145,12.319107575824983,0.002410784261413891,2,4.906890595608519,0.8631205685666309
nazca,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
ndole,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
neblina,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
necer,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
necesario,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
necesidades,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
negaban,1,2.795638803466592e-05,15.126462497882589,0.0004228812551826276,1,5.906890595608519,0.0
negra,3,8.386916410399776e-05,13.541499997161432,0.0011357142854762174,3,4.321928094887363,1.5849625007211559
negro,4,0.00011182555213866368,13.126462497882589,0.0014678739164531828,2,4.906890595608519,1.0
