para_num,line_id,token_num,token_str,term_str,chunk_num
92,46,3,rajawal,rajawal,32
92,46,4,xib'alb'a,xib'alb'a,32
92,47,0,xa,xa,32
92,47,1,mayjab'al,mayjab'al,32
92,47,2,xa,xa,32
92,47,3,pu,pu,32
92,47,4,kijalwachib'al,kijalwachib'al,32
92,47,5,kib',kib',32
92,48,0,ta,ta,32
92,48,1,xkib'ano.,xkib'ano,32
92,49,0,K'a,k'a,32
92,49,1,te,te,32
92,49,2,puch,puch,32
92,49,3,ta,ta,32
92,49,4,xkib'ij,xkib'ij,32
92,49,5,kib'i',kib'i',32
92,50,0,xkikojisaj,xkikojisaj,32
92,50,1,kib',kib',32
92,50,2,chi,chi,32
92,50,3,kiwach,kiwach,32
92,50,4,konojel,konojel,32
92,50,5,xib'alb'a.,xib'alb'a,32
92,51,0,Chita',chita',32
92,51,1,qab'i',qab'i',32
92,52,0,xchiqab'ij,xchiqab'ij,32
92,53,0,xchiqab'ij,xchiqab'ij,32
92,53,1,nay,nay,32
92,53,2,puch,puch,32
92,53,3,ub'i',ub'i',32
92,53,4,qaqajaw,qaqajaw,32
92,53,5,chi,chi,32
92,53,6,we,we,32
92,54,0,oj,oj,32
92,54,1,wa',wa',32
92,54,2,oj,oj,32
92,54,3,Xjun,xjun,32
92,54,4,"Ajpu,",ajpu,32
92,54,5,Xb'alanq'e,xb'alanq'e,32
92,54,6,qab'i',qab'i',32
92,55,0,are,are,32
92,55,1,k'u,k'u,32
92,55,2,qaqajaw,qaqajaw,32
92,55,3,ri,ri,32
92,55,4,xikamisaj,xikamisaj,32
92,56,0,Jun,jun,32
92,56,1,Jun,jun,32
92,56,2,"Ajpu,",ajpu,32
92,56,3,Wuqub',wuqub',32
92,56,4,Jun,jun,32
92,56,5,Ajpu,ajpu,32
92,56,6,kib'i',kib'i',32
92,57,0,oj,oj,32
92,57,1,k'u,k'u,32
92,57,2,pakol,pakol,32
92,58,0,kira'il,kira'il,32
92,58,1,kik'axk'ol,kik'axk'ol,32
92,58,2,ri,ri,32
92,58,3,qaqajaw,qaqajaw,32
92,59,0,keje,keje,32
92,59,1,k'ut,k'ut,32
92,59,2,mixqakuyu,mixqakuyu,32
92,59,3,wi,wi,32
92,59,4,ronojel,ronojel,32
92,59,5,k'axk'ol,k'axk'ol,32
92,60,0,mixib'an,mixib'an,33
92,60,1,chi,chi,33
92,60,2,qe,qe,33
92,61,0,keje,keje,33
92,61,1,k'ut,k'ut,33
92,61,2,kixqasach,kixqasach,33
92,61,3,wi,wi,33
92,62,0,iwonojel,iwonojel,33
92,62,1,kixqakamisaj,kixqakamisaj,33
92,63,0,maja,maja,33
92,63,1,b'i,b'i,33
92,63,2,chik,chik,33
92,63,3,kolotajel,kolotajel,33
92,63,4,chiwe,chiwe,33
92,64,0,xe'uchax,xe'uchax,33
92,64,1,k'ut,k'ut,33
92,65,0,k'a,k'a,33
92,65,1,te,te,33
92,65,2,puch,puch,33
92,65,3,kelajik,kelajik,33
92,66,0,koq'ik,koq'ik,33
92,66,1,konojel,konojel,33
92,66,2,xib'alb'a,xib'alb'a,33
92,67,0,toq'ob',toq'ob',33
92,67,1,qawach,qawach,33
92,68,0,ix,ix,33
92,68,1,Jun,jun,33
92,68,2,"Ajpu,",ajpu,33
92,68,3,Xb'alanq'e,xb'alanq'e,33
92,69,0,qitzij,qitzij,33
92,69,1,wi,wi,33
92,69,2,xojmakunik,xojmakunik,33
92,69,3,chi,chi,33
92,69,4,ke,ke,33
92,69,5,ri,ri,33
92,69,6,iqajaw,iqajaw,33
92,70,0,kib'ij,kib'ij,33
92,70,1,la',la',33
92,71,0,k'a,k'a,33
92,71,1,te,te,33
92,71,2,e,e,33
92,71,3,muqul,muqul,33
92,71,4,chi,chi,33
92,71,5,Puk'b'al,puk'b'al,33
92,71,6,Chaj,chaj,33
92,72,0,xecha',xecha',33
92,72,1,k'ut,k'ut,33
92,73,0,utz,utz,33
92,73,1,b'a,b'a,33
92,73,2,la',la',33
92,74,0,are,are,33
92,74,1,b'a,b'a,33
92,74,2,ri,ri,33
92,74,3,qatzij,qatzij,33
92,74,4,xchiqab'ij,xchiqab'ij,33
92,74,5,chiwe,chiwe,33
92,75,0,chita',chita',33
92,75,1,iwonojel,iwonojel,33
92,75,2,ix,ix,33
92,75,3,xib'alb'a,xib'alb'a,33
92,76,0,rumal,rumal,33
92,76,1,mana,mana,33
92,76,2,nim,nim,33
92,76,3,chi,chi,33
92,76,4,iq'ij,iq'ij,33
92,76,5,iwalaxik,iwalaxik,33
92,76,6,chuxik,chuxik,33
92,77,0,ruk',ruk',33
92,77,1,nay,nay,33
92,77,2,puch,puch,33
92,78,0,ma,ma,33
92,78,1,wi,wi,33
92,78,2,nim,nim,33
92,78,3,chi,chi,33
92,78,4,ikochib'al,ikochib'al,33
92,79,0,sqaqi'n,sqaqi'n,33
92,79,1,chik,chik,33
92,79,2,chikik'jolomax,chikik'jolomax,33
92,80,0,ma,ma,33
92,80,1,wi,wi,33
92,80,2,ch'ajom,ch'ajom,33
92,80,3,kik',kik',33
92,80,4,iwe,iwe,33
92,81,0,xa,xa,33
92,81,1,xot,xot,33
92,81,2,xa,xa,33
92,81,3,akam,akam,33
92,82,0,xa,xa,33
92,82,1,chuch,chuch,33
92,82,2,chi,chi,33
92,82,3,re,re,33
92,83,0,xjeraxik,xjeraxik,33
92,84,0,xa,xa,33
92,84,1,nay,nay,33
92,84,2,pu,pu,33
92,84,3,ral,ral,33
92,84,4,k'im,k'im,33
92,84,5,ral,ral,33
92,84,6,tolob',tolob',33
92,84,7,chiwechaj,chiwechaj,33
92,85,0,ma,ma,33
92,85,1,k'u,k'u,33
92,85,2,iwech,iwech,33
92,85,3,ri,ri,33
92,85,4,ronojel,ronojel,33
92,85,5,saqil,saqil,33
92,85,6,al,al,33
92,85,7,saqil,saqil,33
92,85,8,k'ajol,k'ajol,33
92,86,0,xa,xa,33
92,86,1,no'j,no'j,33
92,87,0,are,are,33
92,87,1,ri,ri,33
92,87,2,ajmak,ajmak,33
92,87,3,ajlab'al,ajlab'al,33
92,87,4,ajb'is,ajb'is,33
92,87,5,ajmoken,ajmoken,33
92,87,6,chok,chok,33
92,87,7,na,na,33
92,87,8,umak,umak,33
92,88,0,kixok,kixok,33
92,88,1,wi,wi,33
92,89,0,ma,ma,33
92,89,1,na,na,33
92,89,2,xa,xa,33
92,89,3,rax,rax,33
92,89,4,chapom,chapom,33
92,89,5,ronojel,ronojel,33
92,89,6,winaq,winaq,33
92,89,7,chib'ano,chib'ano,33
92,90,0,kixta'on,kixta'on,33
92,90,1,puch,puch,33
92,90,2,chuwi',chuwi',33
92,90,3,ri,ri,33
92,90,4,kik'jolomax,kik'jolomax,33
92,91,0,xe'uchax,xe'uchax,33
92,91,1,k'ut,k'ut,33
92,91,2,konojel,konojel,33
92,91,3,xib'alb'a,xib'alb'a,33
92,92,0,keje,keje,33
92,92,1,k'ut,k'ut,33
92,92,2,tikarinaq,tikarinaq,33
92,92,3,kisachik,kisachik,33
92,93,0,umayxik,umayxik,33
92,93,1,nay,nay,33
92,93,2,puch,puch,33
92,93,3,kisik'ixik,kisik'ixik,33
92,94,0,ma,ma,33
92,94,1,wi,wi,33
92,94,2,nim,nim,33
92,94,3,kiq'ij,kiq'ij,33
92,94,4,ojer,ojer,33
92,95,0,xax,xax,33
92,95,1,rajtza,rajtza,33
92,95,2,wi,wi,33
92,95,3,winaq,winaq,33
92,95,4,ojer,ojer,33
92,96,0,qitzij,qitzij,33
92,96,1,ma,ma,33
92,96,2,na,na,33
92,96,3,kab'awil,kab'awil,33
92,96,4,kib'i',kib'i',33
92,96,5,ojer,ojer,33
92,97,0,xa,xa,33
92,97,1,wi,wi,33
92,97,2,xib'al,xib'al,33
92,97,3,itzel,itzel,33
92,97,4,kiwach,kiwach,33
92,98,0,e,e,33
92,98,1,ajtza,ajtza,33
92,98,2,ajtukur,ajtukur,33
92,99,0,e,e,33
92,99,1,taq,taq,33
92,99,2,chi'nel,chi'nel,33
92,99,3,chi,chi,33
92,99,4,mak,mak,33
92,99,5,chi,chi,33
92,99,6,lab'al,lab'al,33
92,100,0,e,e,33
92,100,1,nay,nay,33
92,100,2,pu,pu,33
92,100,3,ajmuqulik,ajmuqulik,33
92,100,4,k'u'x,k'u'x,33
92,101,0,e,e,33
92,101,1,q'eqa'il,q'eqa'il,33
92,101,2,saqi'il,saqi'il,33
92,102,0,ajmoxwach,ajmoxwach,33
92,102,1,ajlatz'ab',ajlatz'ab',33
92,102,2,ke'uchaxik,ke'uchaxik,33
92,103,0,chixe'on,chixe'on,33
92,103,1,kiwach,kiwach,33
92,103,2,kek'ulutajik,kek'ulutajik,33
92,104,0,keje,keje,33
92,104,1,k'ut,k'ut,33
92,104,2,usachik,usachik,33
92,104,3,kinimal,kinimal,33
92,104,4,q'aq'al,q'aq'al,33
92,105,0,ma,ma,33
92,105,1,wi,wi,33
92,105,2,nim,nim,33
92,105,3,chi,chi,33
92,105,4,kajawarem,kajawarem,33
92,105,5,xuxik.,xuxik,33
92,106,0,Are,are,33
92,106,1,xeb'anow,xeb'anow,33
92,106,2,ri,ri,33
92,106,3,Xjun,xjun,33
92,106,4,"Ajpu,",ajpu,33
92,106,5,Xb'alanq'e,xb'alanq'e,33
92,107,0,are,are,33
92,107,1,k'ut,k'ut,33
92,107,2,koq'ik,koq'ik,33
92,108,0,kasik'in,kasik'in,33
92,108,1,ri,ri,33
92,108,2,kati't,kati't,33
92,108,3,chuwach,chuwach,33
92,108,4,ri,ri,33
92,108,5,aj,aj,33
92,109,0,ri,ri,33
92,109,1,xkitik,xkitik,33
92,109,2,kanoq,kanoq,33
92,110,0,xpe,xpe,33
92,110,1,utux,utux,33
92,110,2,ri,ri,33
92,110,3,aj,aj,33
92,111,0,k'a,k'a,33
92,111,1,te,te,33
92,111,2,xchaqij,xchaqij,33
92,111,3,chik,chik,33
92,112,0,are,are,33
92,112,1,k'ut,k'ut,33
92,112,2,ta,ta,33
92,112,3,xek'at,xek'at,33
92,112,4,pa,pa,33
92,112,5,choj,choj,33
92,113,0,ta,ta,33
92,113,1,xpe,xpe,33
92,113,2,chi,chi,33
92,113,3,k'ut,k'ut,33
92,113,4,utux,utux,33
92,113,5,ri,ri,33
92,113,6,aj,aj,33
92,114,0,k'a,k'a,33
92,114,1,te,te,33
92,114,2,k'ut,k'ut,33
92,114,3,xk'aton,xk'aton,33
92,114,4,ri,ri,33
92,114,5,kati't,kati't,33
92,115,0,xuk'at,xuk'at,33
92,115,1,ri,ri,33
92,115,2,pom,pom,33
92,115,3,chuwach,chuwach,33
92,115,4,ri,ri,33
92,115,5,aj,aj,33
92,116,0,una'tab'al,una'tab'al,33
92,116,1,kech,kech,33
92,116,2,riy.,riy,33
92,117,0,Are,are,33
92,117,1,xki'kot,xki'kot,33
92,117,2,wi,wi,33
92,117,3,uk'u'x,uk'u'x,33
92,117,4,kati't,kati't,33
92,118,0,ri,ri,33
92,118,1,chukamul,chukamul,33
92,118,2,xpe,xpe,33
92,118,3,utux,utux,33
92,118,4,ri,ri,33
92,118,5,aj,aj,33
92,119,0,ta,ta,33
92,119,1,xkab'awilax,xkab'awilax,33
92,119,2,rumal,rumal,33
92,119,3,kati't,kati't,33
92,120,0,ta,ta,33
92,120,1,xub'inatisaj,xub'inatisaj,33
92,120,2,k'ut,k'ut,33
92,120,3,nik'aj,nik'aj,33
92,120,4,ja,ja,33
92,121,0,nik'aj,nik'aj,33
92,121,1,b'i',b'i',33
92,121,2,chok,chok,33
92,122,0,K'asam,k'asam,33
92,122,1,"Aj,",aj,33
92,122,2,Ch'atam,ch'atam,33
92,122,3,Ulew,ulew,33
92,123,0,are,are,33
92,123,1,k'ut,k'ut,33
92,123,2,xub'ina'j,xub'ina'j,33
92,123,3,wi,wi,33
92,123,4,nik'aj,nik'aj,33
92,123,5,ja,ja,33
92,124,0,nik'aj,nik'aj,33
92,124,1,b'i',b'i',33
92,124,2,chok,chok,33
92,125,0,rumal,rumal,33
92,125,1,xa,xa,33
92,125,2,chunik'ajal,chunik'ajal,33
92,125,3,upa,upa,33
92,125,4,kochoch,kochoch,33
92,125,5,xkitik,xkitik,33
92,125,6,aj,aj,33
92,126,0,are,are,33
92,126,1,chi,chi,33
92,126,2,k'u,k'u,33
92,126,3,xub'ina'j,xub'ina'j,33
92,126,4,wi,wi,33
92,126,5,Ch'atam,ch'atam,33
92,126,6,Ulew,ulew,33
92,126,7,K'asam,k'asam,33
92,126,8,Aj,aj,33
92,126,9,chuwi',chuwi',33
92,127,0,ch'ata,ch'ata,33
92,127,1,ulew,ulew,33
92,127,2,kitik,kitik,33
92,127,3,wi,wi,33
92,127,4,aj.,aj,33
93,1,0,Are,are,33
93,1,1,nay,nay,33
93,1,2,pu,pu,33
93,1,3,xub'ina'j,xub'ina'j,33
93,1,4,wi,wi,33
93,1,5,K'asam,k'asam,33
93,1,6,Aj,aj,33
93,2,0,rumal,rumal,33
93,2,1,xpe,xpe,33
93,2,2,utux,utux,33
93,2,3,aj,aj,33
93,3,0,ta,ta,33
93,3,1,xkoj,xkoj,33
93,3,2,ub'i',ub'i',33
93,3,3,rumal,rumal,33
93,3,4,Xmukane,xmukane,33
93,4,0,xkitik,xkitik,33
93,4,1,kanoq,kanoq,33
93,4,2,Jun,jun,33
93,4,3,"Ajpu,",ajpu,33
93,4,4,Xb'alanq'e,xb'alanq'e,33
93,5,0,xa,xa,33
93,5,1,na'tab'al,na'tab'al,33
93,5,2,ke,ke,33
93,5,3,rumal,rumal,33
93,5,4,kati't,kati't,33
93,6,0,are,are,33
93,6,1,k'u,k'u,33
93,6,2,ri,ri,33
93,6,3,nab'e,nab'e,33
93,6,4,kiqajaw,kiqajaw,33
93,6,5,xojeroq,xojeroq,33
93,7,0,kekamoq,kekamoq,33
93,7,1,ri,ri,33
93,7,2,Jun,jun,33
93,7,3,Jun,jun,33
93,7,4,"Ajpu,",ajpu,33
93,7,5,Wuqub',wuqub',33
93,7,6,Jun,jun,33
93,7,7,Ajpu,ajpu,33
93,8,0,xkil,xkil,33
93,8,1,chi,chi,33
93,8,2,k'ut,k'ut,33
93,8,3,uwach,uwach,33
93,8,4,ri,ri,33
93,8,5,kiqajaw,kiqajaw,33
93,8,6,chi,chi,33
93,8,7,la',la',33
93,8,8,chi,chi,33
93,8,9,xib'alb'a,xib'alb'a,33
93,9,0,xch'aw,xch'aw,33
93,9,1,chik,chik,33
93,9,2,kiqajaw,kiqajaw,33
93,9,3,chi,chi,33
93,9,4,ke,ke,33
93,10,0,ta,ta,33
93,10,1,x,x,33
93,10,2,xib'alb'a.,xib'alb'a,33
94,1,0,Wa,wa,33
94,1,1,k'ute,k'ute,33
94,1,2,uwiqik,uwiqik,33
94,1,3,chik,chik,33
94,1,4,kiqajaw,kiqajaw,33
94,1,5,kumal,kumal,33
94,2,0,are,are,33
94,2,1,xkiwiq,xkiwiq,33
94,2,2,ri,ri,33
94,2,3,Wuqub',wuqub',33
94,2,4,Jun,jun,33
94,2,5,Ajpu,ajpu,33
94,3,0,chi,chi,33
94,3,1,la',la',33
94,3,2,xb'ekiwiqa',xb'ekiwiqa',33
94,3,3,wi,wi,33
94,3,4,chi,chi,33
94,3,5,Puk'b'al,puk'b'al,33
94,3,6,Chaj,chaj,33
94,4,0,xa,xa,33
94,4,1,wi,wi,33
94,4,2,xere,xere,33
94,4,3,uwach,uwach,33
94,4,4,xrajuxik,xrajuxik,33
94,5,0,xtz'onox,xtz'onox,33
94,5,1,k'ut,k'ut,33
94,5,2,chi,chi,33
94,5,3,re,re,33
94,5,4,ub'i',ub'i',33
94,5,5,ronojel,ronojel,33
94,5,6,uchi',uchi',33
94,5,7,"utza'm,",utza'm,33
94,5,8,ub'aq',ub'aq',33
94,5,9,uwach,uwach,33
94,6,0,xuriq,xuriq,33
94,6,1,nab'e,nab'e,33
94,6,2,ub'i',ub'i',33
94,7,0,xa,xa,33
94,7,1,k'u,k'u,33
94,7,2,sqaqi'n,sqaqi'n,33
94,7,3,chik,chik,33
94,7,4,xcha'taj,xcha'taj,33
94,7,5,wi,wi,33
94,8,0,xere,xere,33
94,8,1,ma,ma,33
94,8,2,wi,wi,33
94,8,3,xu,xu,33
94,8,4,b'ij,b'ij,33
94,8,5,chi,chi,33
94,8,6,ub'i',ub'i',33
94,8,7,ri,ri,33
94,8,8,ujunal,ujunal,33
94,8,9,pu'il,pu'il,33
94,9,0,xere,xere,33
94,9,1,pu,pu,33
94,9,2,xcha'taj,xcha'taj,33
94,9,3,chi,chi,33
94,9,4,wi,wi,33
94,10,0,keje,keje,33
94,10,1,k'ut,k'ut,33
94,10,2,ta,ta,33
94,10,3,xkinimaj,xkinimaj,33
94,10,4,wi,wi,33
94,10,5,kanajoq,kanajoq,33
94,10,6,uk'u'x,uk'u'x,33
94,10,7,kiqajaw,kiqajaw,34
94,11,0,xa,xa,34
94,11,1,wi,wi,34
94,11,2,xkanaj,xkanaj,34
94,11,3,chi,chi,34
94,11,4,puk'b'a,puk'b'a,34
94,12,0,chi,chi,34
94,12,1,ri',ri',34
94,12,2,kixsik'ix,kixsik'ix,34
94,12,3,wi,wi,34
94,13,0,chuxik,chuxik,34
94,14,0,xecha',xecha',34
94,14,1,chi,chi,34
94,14,2,uk'ajol,uk'ajol,34
94,14,3,chi,chi,34
94,14,4,rech,rech,34
94,15,0,ta,ta,34
94,15,1,xkub'ax,xkub'ax,34
94,15,2,uk'u'x,uk'u'x,34
94,16,0,nab'e,nab'e,34
94,16,1,chel,chel,34
94,16,2,iwe,iwe,34
94,17,0,nab'e,nab'e,34
94,17,1,nay,nay,34
94,17,2,puch,puch,34
94,17,3,kixq'ijiloxik,kixq'ijiloxik,34
94,17,4,rumal,rumal,34
94,17,5,saqil,saqil,34
94,17,6,al,al,34
94,17,7,saqil,saqil,34
94,17,8,k'ajol,k'ajol,34
94,18,0,ma,ma,34
94,18,1,wi,wi,34
94,18,2,chisachik,chisachik,34
94,18,3,ib'i',ib'i',34
94,19,0,ta,ta,34
94,19,1,chuxoq,chuxoq,34
94,20,0,xecha',xecha',34
94,20,1,chi,chi,34
94,20,2,rech,rech,34
94,20,3,kiqajaw,kiqajaw,34
94,21,0,ta,ta,34
94,21,1,xkikub'a',xkikub'a',34
94,21,2,uk'u'x,uk'u'x,34
94,22,0,xa,xa,34
94,22,1,oj,oj,34
94,22,2,pakol,pakol,34
94,22,3,ikamik,ikamik,34
94,22,4,isachik,isachik,34
94,23,0,k'axk'ol,k'axk'ol,34
94,23,1,ra'il,ra'il,34
94,23,2,xb'an,xb'an,34
94,23,3,chi,chi,34
94,23,4,we,we,34
94,24,0,keje,keje,34
94,24,1,k'ut,k'ut,34
94,24,2,kipixab'ik,kipixab'ik,34
94,25,0,ri,ri,34
94,25,1,xch'akatajinaqoq,xch'akatajinaqoq,34
94,25,2,ronojel,ronojel,34
94,25,3,xib'alb'a,xib'alb'a,34
94,26,0,ta,ta,34
94,26,1,xe'aq'an,xe'aq'an,34
94,26,2,k'u,k'u,34
94,26,3,loq,loq,34
94,26,4,waral,waral,34
94,27,0,e,e,34
94,27,1,nik'aj,nik'aj,34
94,27,2,saq,saq,34
94,28,0,jusu',jusu',34
94,28,1,k'u,k'u,34
94,28,2,xe'aq'an,xe'aq'an,34
94,28,3,chi,chi,34
94,28,4,kaj,kaj,34
94,29,0,jun,jun,34
94,29,1,k'u,k'u,34
94,29,2,"q'ij,",q'ij,34
94,29,3,jun,jun,34
94,29,4,nay,nay,34
94,29,5,pu,pu,34
94,29,6,ik',ik',34
94,29,7,chi,chi,34
94,29,8,ke,ke,34
94,30,0,ta,ta,34
94,30,1,xsaqirik,xsaqirik,34
94,30,2,upam,upam,34
94,30,3,kaj,kaj,34
94,30,4,uwach,uwach,34
94,30,5,ulew,ulew,34
94,31,0,chi,chi,34
94,31,1,kaj,kaj,34
94,31,2,xek'oje',xek'oje',34
94,31,3,wi,wi,34
94,32,0,are,are,34
94,32,1,k'ut,k'ut,34
94,32,2,kach'akanik,kach'akanik,34
94,32,3,ri,ri,34
94,32,4,omuch',omuch',34
94,32,5,k'ajolab',k'ajolab',34
94,33,0,xekam,xekam,34
94,33,1,rumal,rumal,34
94,33,2,Sipakna,sipakna,34
94,34,0,are,are,34
94,34,1,k'ut,k'ut,34
94,34,2,kachb'il,kachb'il,34
94,34,3,xuxik,xuxik,34
94,35,0,e,e,34
94,35,1,uch'umilal,uch'umilal,34
94,35,2,kaj,kaj,34
94,36,0,xe'uxik.,xe'uxik,34
95,1,0,Wa'e,wa'e,34
95,1,1,k'ut,k'ut,34
95,1,2,utikerik,utikerik,34
95,2,0,ta,ta,34
95,2,1,xna'ojix,xna'ojix,34
95,2,2,winaq,winaq,34
95,3,0,ta,ta,34
95,3,1,xtzukux,xtzukux,34
95,3,2,puch,puch,34
95,3,3,ri,ri,34
95,3,4,chok,chok,34
95,3,5,uti'ojil,uti'ojil,34
95,3,6,winaq,winaq,34
95,4,0,xecha',xecha',34
95,4,1,k'ut,k'ut,34
95,4,2,ri,ri,34
95,4,3,alom,alom,34
95,4,4,k'ajolom,k'ajolom,34
95,5,0,e,e,34
95,5,1,tz'aqol,tz'aqol,34
95,5,2,b'itol,b'itol,34
95,6,0,Tepew,tepew,34
95,6,1,Q'ukumatz,q'ukumatz,34
95,6,2,kib'i',kib'i',34
95,7,0,mixyopijik,mixyopijik,34
95,7,1,usaqirik,usaqirik,34
95,8,0,mixtz'aqutzinik,mixtz'aqutzinik,34
95,9,0,mipuxq'ale'ik,mipuxq'ale'ik,34
95,9,1,tzuqul,tzuqul,34
95,9,2,q'o'l,q'o'l,34
95,10,0,saqil,saqil,34
95,10,1,al,al,34
95,10,2,saqil,saqil,34
95,10,3,k'ajol,k'ajol,34
95,11,0,mixq'ale',mixq'ale',34
95,11,1,winaq,winaq,34
95,12,0,uwinaqil,uwinaqil,34
95,12,1,uwach,uwach,34
95,12,2,ulew,ulew,34
95,12,3,xecha',xecha',34
95,13,0,xmolomanik,xmolomanik,34
95,14,0,xulik,xulik,34
95,15,0,xb'ekina'oj,xb'ekina'oj,34
95,15,1,chi,chi,34
95,15,2,q'equmal,q'equmal,34
95,15,3,chi,chi,34
95,15,4,aq'ab'al,aq'ab'al,34
95,16,0,ta,ta,34
95,16,1,xkitzukuj,xkitzukuj,34
95,17,0,xkipukuj,xkipukuj,34
95,17,1,puch,puch,34
95,18,0,xena'ojinik,xena'ojinik,34
95,19,0,xeb'ison,xeb'ison,34
95,19,1,puch,puch,34
95,19,2,waral,waral,34
95,20,0,keje,keje,34
95,20,1,k'ut,k'ut,34
95,20,2,xel,xel,34
95,20,3,wi,wi,34
95,20,4,aponoq,aponoq,34
95,20,5,kina'oj,kina'oj,34
95,21,0,saqil,saqil,34
95,21,1,q'alal,q'alal,34
95,21,2,xkiriqo,xkiriqo,34
95,22,0,xkikana'isaj,xkikana'isaj,34
95,22,1,puch,puch,34
95,23,0,ri,ri,34
95,23,1,xok,xok,34
95,23,2,uti'ojil,uti'ojil,34
95,23,3,winaq,winaq,34
95,24,0,xa,xa,34
95,24,1,sqaqi'n,sqaqi'n,34
95,24,2,chik,chik,34
95,25,0,ma,ma,34
95,25,1,wi,wi,34
95,25,2,kawachin,kawachin,34
95,25,3,q'ij,q'ij,34
95,25,4,ik',ik',34
95,25,5,ch'umil,ch'umil,34
95,25,6,pa,pa,34
95,25,7,kiwi',kiwi',34
95,25,8,e,e,34
95,25,9,tz'aqol,tz'aqol,34
95,25,10,b'itol.,b'itol,34
95,26,0,Pan,pan,34
95,26,1,Paxil,paxil,34
95,26,2,pan,pan,34
95,26,3,Kayala',kayala',34
95,26,4,ub'i',ub'i',34
95,27,0,xpe,xpe,34
95,27,1,wi,wi,34
95,27,2,q'anajal,q'anajal,34
95,27,3,saqijal,saqijal,34
95,28,0,are,are,34
95,28,1,k'u,k'u,34
95,28,2,kib'i',kib'i',34
95,28,3,chikop,chikop,34
95,28,4,wa',wa',34
95,29,0,k'amol,k'amol,34
95,29,1,recha',recha',34
95,29,2,"yak,",yak,34
95,29,3,"utiw,",utiw,34
95,29,4,"k'el,",k'el,34
95,29,5,joj,joj,34
95,30,0,e,e,34
95,30,1,kajib',kajib',34
95,30,2,chi,chi,34
95,30,3,chikop,chikop,34
95,31,0,xb'in,xb'in,34
95,31,1,utzijel,utzijel,34
95,31,2,q'anajal,q'anajal,34
95,31,3,saqijal,saqijal,34
95,31,4,chi,chi,34
95,31,5,ke,ke,34
95,32,0,chi,chi,34
95,32,1,la',la',34
95,32,2,kepe,kepe,34
95,32,3,wi,wi,34
95,32,4,Pan,pan,34
95,32,5,Paxil,paxil,34
95,33,0,xk'ut,xk'ut,34
95,33,1,ub'e'el,ub'e'el,34
95,33,2,Paxil,paxil,34
95,34,0,are,are,34
95,34,1,k'ut,k'ut,34
95,34,2,xkiriqo,xkiriqo,34
95,34,3,ri,ri,34
95,34,4,echa',echa',34
95,35,0,are,are,34
95,35,1,k'ut,k'ut,34
95,35,2,xok,xok,34
95,35,3,uti'ojil,uti'ojil,34
95,35,4,winaq,winaq,34
95,35,5,tz'aq,tz'aq,34
95,35,6,winaq,winaq,34
95,35,7,b'it,b'it,34
95,36,0,ja',ja',34
95,36,1,k'ut,k'ut,34
95,36,2,ukik'el,ukik'el,34
95,37,0,ukik'el,ukik'el,34
95,37,1,winaq,winaq,34
95,37,2,xuxik,xuxik,34
95,38,0,are,are,34
95,38,1,xok,xok,34
95,38,2,kumal,kumal,34
95,38,3,alom,alom,34
95,38,4,k'ajolom,k'ajolom,34
95,38,5,ri,ri,34
95,38,6,jal,jal,34
95,39,0,keje,keje,34
95,39,1,k'ut,k'ut,34
95,39,2,xeki'kot,xeki'kot,34
95,39,3,wi,wi,34
95,40,0,rumal,rumal,34
95,40,1,ri,ri,34
95,40,2,uriqitajik,uriqitajik,34
95,41,0,utzilaj,utzilaj,34
95,41,1,juyub',juyub',34
95,42,0,nojinaq,nojinaq,34
95,42,1,chi,chi,34
95,42,2,qus,qus,34
95,43,0,tzatz,tzatz,34
95,43,1,chi,chi,34
95,43,2,q'anajal,q'anajal,34
95,43,3,saqijal,saqijal,34
95,44,0,tzatz,tzatz,34
95,44,1,nay,nay,34
95,44,2,puch,puch,34
95,44,3,chi,chi,34
95,44,4,peq,peq,34
95,44,5,chi,chi,34
95,44,6,kako,kako,34
95,45,0,ma,ma,34
95,45,1,wi,wi,34
95,45,2,ajilan,ajilan,34
95,45,3,"tulul,",tulul,34
95,45,4,"k'awex,",k'awex,34
95,45,5,"q'inom,",q'inom,34
95,45,6,"tapa'l,",tapa'l,34
95,45,7,"ajache',",ajache',34
95,45,8,kab',kab',34
95,46,0,nojinaq,nojinaq,34
95,46,1,k'ilaj,k'ilaj,34
95,46,2,echa',echa',34
95,46,3,chupan,chupan,34
95,46,4,ri,ri,34
95,46,5,tinamit,tinamit,34
95,46,6,Pan,pan,34
95,46,7,Paxil,paxil,34
95,46,8,Pan,pan,34
95,46,9,Kayala',kayala',34
95,46,10,ub'i',ub'i',34
95,47,0,k'o,k'o,34
95,47,1,wi,wi,34
95,47,2,echa',echa',34
95,47,3,uwachinel,uwachinel,34
95,48,0,ronojel,ronojel,34
95,48,1,ch'uti'echa',ch'uti'echa',34
95,48,2,"nima'echa',",nima'echa',34
95,48,3,ch'utitiko'n,ch'utitiko'n,34
95,48,4,nimatiko'n,nimatiko'n,34
95,49,0,xk'ut,xk'ut,34
95,49,1,ub'e'el,ub'e'el,34
95,49,2,kuma,kuma,34
95,50,0,ta,ta,34
95,50,1,xke'x,xke'x,34
95,50,2,k'ut,k'ut,34
95,50,3,ri,ri,34
95,50,4,q'anajal,q'anajal,34
95,50,5,saqijal,saqijal,34
