chunk_num,chunk_str,doc_id
21,xa qui xquichiquiba ri mi xquina puvleu xacu quichitahin ri mi xquina pu vleu macu qui chitahin ri mi xquina chutuquel are curi icah xa vi chiquichiquiba chutoloc che xaui chucab rib che chibec chilahahic chibec ronohel che caaan q'aq' chacachoh chic chicatohche chuban ri xahuna icah are curi mi xquina tzatz chicupuh maui ahilan tum quixic cuban rixa hun chi mi xquina maui ahilan cupuh xa chuti huyub nima huyub cabec ta xquipixabah cut hun chicop xmucur vbi xquituyuba acanoc chuvi nima cutam xeqha cut hun ahpu xbalanque xa chavil ri catit chipetic iaol ca va huzu catoquic tapetoc catecut chicachap ri mixquina ruq icah vtz bala xqha curi xmucur are cut xa vvbanic chiquibano mana quitzih abixic ta chiquibano cate puch choc ri xmucur anim cut que petic hun chichapo mi xquina hun cut chichapou ri icah chiquipiz la qui vi xaloc chubacala vleu pu cab ri hun xaquehe chutziloh vvach queheri quitzih abixom are curi hun chic xaloc chu puquih vvebalche puholom quehe uiri quitzih catohcheenel ta xil rumal catit catecut quevaic maquitzih abixic chiquibano xaloc chibe yaoc qui va taxebe cut chicochoch quitzih mixohcotzic ixcatit queqha queoponic xa loc chiqui qui quih chiquiiuc puch cacan qui eab chuvach catit taxe be chicut chu ca quih xeopon cut pa cabix quiz iacatahinac chic ronohel che caam vchapom chi rib rono hel tun quixic taxeoponic apa chinac cohmichouic xeqha cut are cut quebanou ri ronohel chuti chicop nima chicop coh balam queh vmul iac vtiu ae ziz chuti q'iquin nima q'iquin are xebanouic xahun acab xquibano cate chicut xquitiquiba chic abixic xaui xuban chirib vleuh ruq catoh che ta xcam chicu quinaoh chiri pacatohche pa cupuh puch xa cavarah rica bix anavi china cabano vlo la qui ta chicarico xeqha cut ta xcaan quinaoh xeopon chicut chihanaquirilo cohmichouic ixcatit nima quim chic nima quechelah chi puch ri cabix ta xohopon mier ixcatit xeqha cut chirecatit chire pu qui chuch xcohbe cut xchicavarah rumal mavi vtz caban chique xeqha catecut xebatzonic cate cut qui bic chic pa quicatohche chiri cut xe matzehe vi e mucumuxinacchic chiritaxe cuchu cu quib ronohel chicop xa hun xquizep viquib ronohel chuti chicop nima chicop are puch tiquilv qux acab ta xepetic xechaviheic cono hel taxepetic are qui qhabalri iaclin che iaclincaam xeqha taxepetic quenebebic xeche xecaam ta xeyopihic ta xecutun cu chiquivach are cut vnabe ri coh balam xrah cu quichapo maui xuya rib taxyopih chic queh vmul xacu chuhe xqui chap vi xacu xcupucub canahoc v he queh pa quicab ta xucam ri vhe queh rugvhe vmul ri xzcatac qui he macu xquiya quib,27
22,ri yac vtiu aq' ziz xeicouic conohel chicop chi quivach rihun ahpuxbalanque chi catat chicut qui qux rumal ri ma habi xquichapo xpe curi hun chic vxambe chic catzotzotic taxpetic cate cut xquicateh xquizecut pacatricho cate puch xquichapo xquiyoteh puch chirih vvi xrah quibio xquiporoh vhe chuvi q'aq' ta xucam ri vhe cho mahabi rizmal uhe arenaipu vbac vvach ta xrah bic cumal qaholab ri hun ahpu xbalanque mata quicamic ivvmal mavi are ipatan ri abixic qo ive xqhari ri cho apa qovi que chabih na cut xeqha curi qaholab chire cho la quin itzocopih tanabala qo nutzih chi nu pam cate cut chinbih chive chiyatana zquin vecha xqha ri cho cate chicayao avecha chabih na xuqhaxic vtzbala are bari rech icahau ri hunhunahpu vvcub hunahpu vbi ri xecam chi xibalba qo cu canoc ri quetzabal xequel canoc chuviha ri qui bate qui pachcab qui quic puch xa maui cacut chi vach rumal ivatit rumalri are xcam vi icahau maquitzih auetaam xeqhacuri qaholab chire cho nim xquicot quiquxta xquitao vtzihel quic taxubih cho ta xquiya cut recha cho are curi recha ri ixim zaquil ic quinac pec cacou arecut avech ri uve naquila cuvvn chimezcutahinac auech cut chacuxu xu qhax curicho cumal hun ahpu xbalanque vtzbala ixqaholab naquila cu quinvvchah vve quirilri ivatit xghacut maui chitzac aqux oh qolic cohnohinic goruqhaxic ricatit xahu zu cacaya acanoc xiquin ha ta cuho co apanoc huzu cat opon chiri xequel vi chiri cut caquil vi putumha xapa cati caquil vi xeqhacut chire cho taxquipixabah hunacab xcam qui naoh ri hun ahpu xbalanque qui cutiquil quih xeoponic macu calah richo cucaam taxeoponic hunriyacalic xoc paha huncu xoc xiquinha libah chi xuya acanoc richo ta xqui tzonoh cut quiva chire catit xa chicutu cati cacaraihri cutum ic ix catit xeqha cut cate cut xcut qui ti hun lac vvaal xtiquibax chiquivach xavi quimichbal re catit quichuchpuch xquitzahizah cuha paquebalqui tzih chaquih cachi chicama cu quia xeqha chire catit ve xqha cut ta xbec are cut queva canoc macu qui tzih ta quenumic xaqui moyvachibal xquibano ta xquil cut ri cho chupan cutum ic colon vloc richo chirih quic xequelvi puvi ha taxquilo pa cutumic ta xquitac cut bhun xan ri chicop rixan queheri uz xopon chi a are cu xvoro vvach quebal atit xa yacal ha chel chuvach vque bal chutiho xma chitzapitah vi v vach quebal na quipa mi xuban ri catit ohhizabah chiya cohvtzin rumal chaquih chi xeqhachic chire qui chuch ta xquitac vbic catecut xu cacat vlacho riquic xcah vla pu tum ha ruc bate pachcab quum xquimahixtah cut cate xbe quevah pabe vbeel,27 28
23,hom cate cut xebe chic ruq catit chiya catahin curi catit qui chuch tzapi vvach quebal huhun catecut ta xeoponic huhun chi cu chivvb ta xeoponic chiyana quipa mixibano xamixcoz caqux xohpetic xeqha chivila na vvach nuquebal maui catzapitahic xqha catit libah chicut xquitzapihchic hunam cut xepe chic enabe chuvach catit quehe cut vcanaic quic ri quequicot chicut xebec echaa hel pahom nahtcu xechaahic qui tuquel xquimez rihom quicahau ta xquita cu vloc rahaual xibalba apa china chiri mixutiquiba chic etzanem pacavi mapu quequixbic quenicnot vl oc mapu xecam ri hun hunahpu vvcubhunahpu xrah quinimarizah quib chicavach heq'u itacachic xeqha chic rihun came vvcubcame conohel ahauab xetaca vloc xeqhacut chire qui zamahel quixqha quixoponic que petoc queqha ahauab varal tah coh chaah vi cuq vvcubix cohetzanic quecha ahauab quixqha quixoponic xevqhax cut ri zamahel ta xepecut nimahoc cuquibe ri qaholab chicochoch ca tocol chicochoch xacuyacal ri zamahel xopon ruq catit arecut quechahic taxul canoc vzamahel xibalba quitzih quepetic quecha riahauab xeqha cut ri vzamahel xibalba ta xchoye cu canoc quiquih cumal ri vzamahel xibalba vvcubix quetzelavachixic xuqhax canoc xmucane vtzbala xquebe tac oc ixzamahel xqhari atit xebe curi zamahel xezalihic ta xquiz cut v gux ri atit naqui xchiuvchah qui taquic ri vi mavi quitzih ri xibalba xaquehe rulic zamahel oher taxebe camoc ri quicahau xqhari catit quz choc paha vtuquel cate cut xcah vlo hun ug chucayac cate cu xuchap acanoc ta xuya cut pu cab chimalmatib curi ug xbinic at vi chauahtah canutaco quebeta ataca ri vi pahom xuchaxrivq ta xbec taconel mixul zamahel ruqivatit caqha catoponic vvcubix cut queoponic cacha vzamahel xibalba caqha ivatit caqha xuqhax ri uq ta xbec chimalmat cut xbec cubul curi qahol pabe tamazul vbi ri xpec apa catbe vi qha curi xpec chire uq qoba nu tzih chinupam quinbe cuq qaholab xqha ri uq chire tama zul vtzbala maba catanaic cavilo xuqhax cu uq rumal xpec machauah canubico chauilana pe quinanic va xcohopon chanim vtzba la xqha ri vq chirech xpec cate cut ta xrictaxic rumal xpec chibecnah curi xpec ta xbec chi maui caanic catecut taxucul chicut hunnima cumatz zaquicaz ubi a pa catbe vi at tamazul qahol xu qhax chic ri xpec rumal zaquicaz inzamahel qonutzih chinu pam xqha chicut xpec chire cumatz maba catanic cavilo in taon xquinopon chanim xqha cu cumatz chire xpec catoho xuqhaxic catecu xbic chic rixpec rumal zaquicaz ta xucam ri recha cumatz quebico u xpec vacamic chan curi cumatz ta xbec xculutah chivicut ricumatz rumal vac nima tziquin xbic chivi ri cumatz rumal vac cate pu xopon ri chuvi hom ta xucam recha ri xic quetiou,28 29
24,cumatz patachuyubta xopon puch rivac xqhacachob chuvi v zutzil hom quequicot curi hun ahpu xbalanque quechaahic taxopon cut ri vac taxoc curi vac vac co vac co xqha roquibal vac co naquipa ri choquic petaca vvb xe qha catepuch xquivvbah ri vac quicutacal vbaca vvb chu baca vvach chizetet cut xcah vloc quitzih vi cut xbe qui chapa cate xquitzo noh hupa apetic xeqha chire vac qoba nutzih chinupam chicunah tana vbacanu vach nabe cate cut xchinbih xqhari vac vtz bala xeqhacut cate xquelezah zcaquin rih quic ri chaah xquicoh chiv vach ri vac lotz quic xubinaah cumal libah chicut xcachoh cumal vtz chic vmucubal ri vac xuxic chabih cut xeqha chire vac cate cut xuxavah nima cumatz caqhauoc xeqha chic chire cumatz ve xqha chicut ta xuxauah chi xpec naquipa ata qui quil catzihonoc xuchax chicuri xpec qobanutzih chinupam xqha chicuri xpec catecut xutih xabic mahabixuxauah xe que he chucax gh vchi chutiho xmaqo vi chuxauah catecut xrah chaii'c cumal qaholab at qaxtoq xuqhaxic ta xiic v varachac chiacan xcahcu baquil v varachac chi acan xutih chicut xa que he chuchu ab vchi cate puch xquirech vchi ri xpec xrech cumal qaholab xquizucuh pu chi xa cu nacal ri uq chuvare xpec xapuchi qo vi mana xubico xaquehe xabic quehe cut xchacatah vi rixpec maui calah vvach recha xquiyao ruq maui qhanic xa v chac cumatz xuxic catzihonoc xuqhax chicut ri uq ta xubih cu vtzih caqha ri ivatit ixqaholab he ataca xultacolque cape chi xibalba vzamahel hun came vvcubcame vvcubix quevlic varal cohchaahvi chipe ri que tzabal quic bate pachcab quum are chicaztahv vach varal que qha ahauab xul quitzih cacha ri ivatit ta xipetic qui tzih caqha ri ivatit coquic caziquinic ivatit xipetic maquitzih xeqha cut qaholab chiquiqux ta xquitao huzu xepetic xeopon cut ruq catit xa e pixabai chire catit xebec ho na ixcatit xaohpixabay ive vae cute retal catzih xchicacanah huhun xchicatic chire vaah chunicahal cochoch xchi catic vi are retal ca camic ve chichaquihic mipa xecamic quix qha ta chichaquihic ve cut ta chipe vtux epa cazlic quixqha cut ixcatit ix pu ca chuch mixoquic qo retal catzih cacanahic ivvq xeqha ta xebec hun xu tic hun nahpu hun chicu xticou xbalanque xapaha xutic vi mana pa huyub tah manaipu para x vleu tah xa pa chaquih vleu chunicahal vpa cochoch xquitic vi canoc ta xebe cut huhun chi vvb chique xecahchi xibalba libah chi xecah chua cumuc xeicou chivicut chupan hal ha zivan xachu xol qiquin xeicou vi are ri qiquin molai quibi xeicou chicut pa puhia pa quiquia chacbal ta que chiqui qux xibalba,29 30 31
25,maui xquiyicou xa chirihvvb xeicou vi xeel chicu apanoc pa cahib xalcat be xa x que taam vi cut qui be xibalba que ca be zaqui be ca ca be raxa be chiri cut xquitac vi hun chicop xan vbi are camol quita xquitac vbic huhunalque atio nabe chati ri na be cubulel chatzaconizah qui tic conohel xa vech vi cut chatzubahvi vquiquel vinac pabe xuqhaxic ri xan vtzbala qha curi xan ta xoc pa que ca be ta cal cu chirih ri poy ahamche na be culel e cautalic nabe cut xquitio maui xqhavic xuti chicu ta xuti chi vcab culel machivi x qhavic xuti chicu rox cachirox culel qovi huncame aqui xqha cut hun ta xtiic naqui ahi xqha hun came naqui hun came naquila mi xitiouic xahina quichila mixitiouic xqha chic vcah culel naqui vvcub came naquila mi xitiouic xqha chi roo culel ahi ahi xqha na xiquiripat xqha vvcub came chire naquila mi xitiouic xcha chic xtiic vvacac culel ahi na qui cuchumaquic xqha xiquiripat chire naquila mi xitiouic xqha chic ta xti vvc culel ahi xqha chic na qui ahal puh xqha cuchumaquic chire naquila mi xitiouic xqha chic ta xti chic v vahxac culel ahi xqha chic naqui ahalcana xqha chi ahalpuh chire naquila mixitiouic qha chic ta xti chic vbeleh culel ahi xqha naqui chamiabaca xcha ahalcana chire naquila mi xitiouic xcha chic ta xti chic vlahuh cubulel ahi naqui qha mia holom xqha chamia baca na quila mi xitiouic xqha chic ta xti chic vhulah culel ahi xqha chic naqui qha chic chamiaholom chire na quila mi xitiouic xqha chic ta xti chic vcablahuh culel ahi xqha qhic naqui patan xqha chic chire naquila mixitiouic xqha chic ta xti chic roxlahuh culel ahi naqui quic xic qhapatan chirech naquila mi xitio vic xqha chic ta xti chic vcahlahuh culel ahi naquila mixitiovic xqha chic quic ri xcac xqha quic re chirech que he cut vbixic quibi ri xquibih conohel chiquibil quib xqui cut vvach xquibih qui bi huhun chiholoman vbixic cumal are chibin vbi hun ri cubul chuxucut mahabi hunoc xquizach v bi quiz quibih quibi conohel ta xeti rumal rizmal vvach vchec hun ahpu xumich vbic mana quitzih xan ri xetiovic xbetao quibi conohel rumal hun ahpu xbalanque cate cut ta xebec ta xe opon puch chila e qovi xibalba chi quihila ahau xqhari cubulic xqha huntac chiinel maui are ahau ri xa poy ahamche ri xe qha ta xeoponic cate cut ta xecalainic calata hun came calata vvcub came calata xiquiritap calata cuchumaquic calata a hal puh calata ahalcana cala ta chamia,31
26,baca calata chamia holom calata cala xic cala ta patan calata quic re calata vquic xic rixcac xeqha taxeoponic ronohel xquiz cut vvach xquibih vbi ronohel mahabi hun xquizach vbi are ta xahauax chi que ch mata xcanai vbi cumal quixcu vloc xevqhax cut xerah oc chuvi tem macu xcah maui are catem ri xa chohim a bah ri tem xe qha hun ahpu xba lan que mavi xechacatahic vtz vbala xabahix paha xevchaxic cate cut ta xeoc pa que eumaha maui xechacatahic chiri are nabe vtihobal xibalba ri xeoc vi que chi cu vticaric quichaca tahic ta chic chiquiqux xibalba nabe xeoc pa que eumaha cate cut ta xbeyaoc quichah catilovic ta xoponic ruq huhun qui zic rumal vzamahel hun came vae quichahe cacha ahau chul quiya chic ri chah zacaric ruq ri zic chul qui moloba cacha ahau xqha zamahel ta xoponic vtzbala xeqha cut ma cu xquitzih richah xa q'aq'ahv que xvach xoquic are vhe caquix que heri chah xquilo varanel are chicuri zic xa q'aq'a chicop xquicoho chuvi zic hunacab chiyocouic cumal mi xecachaco xeqha varanel macuhabi xquiz ri chah xavi xe re vvach are curi zic mahabi na quila xquitzih chire xavi xer e vvach xbeyaoc cuq ahauab na quipa que vxic apa xepevi achinac xeqaholanic xealanic quitzih cacatat caqux rumal ma vtz caquibano chi que halan qui vach halan naipu qui qoheic xe qha chiquibil quib ta xetacon cut conohel ahauab oho chahoc ix qaholab xevqhaxic ta xetzonox cut rumal hun came vvcub came apa quix ixpevi chibih tah ixqaholab xqha cut xibalba mavi que tuam xa xeqha chi que alaba xohpevilo maui que taam xaxe qha maui xquibi vtzbala xaca be cacachaah ixqaholab xe qha xibalba chi que vtz xechare ba chicacoh ri va ca quicxeqha xibalba matah areta chi coh va quexeqha qaholab maha bi are chicacoh va quexeqha chic xibalba vtz balaxeqha qaholab hebala xahuchilxe qha xibalba mabala xa holom cohqhachic xeqha qaholabma habi xeqha xibalbavtz bala xqha hun ahpu ta xzac cu vloc rumal xibalba quicutacal chu vach vbate hun ahpu cate puch ta xquil xibalba ri zaquitoc taxel chupan riquic chitzininic xbe he chua tac vleuh ri chaa naquipala xqha r hun ahpu xbalanque xa camic quivah chiqu ech mata xohbe itaca matapu xbeizamahel quitzih tocob cavach xacohbec xeqha qaholab chique are tacu xahauax chi que qaholab huzu ta xcam rihun chi ri chiri chicha xechacatah tah maui que he xa xibalba xechacatah chic cumal qaholab maba quixbec ixqaholab cohchah na xa are cacacoho ri ivech xvqhax cut qaholab vtzbala xeqha cut are cu xocri qui quic ta xcah cuchaah cate,31
27,cut ta xquicho quichacon naqui pa chicachaco xeqha xibalba he na quicut xa xeqha qaholab xa cacha cacah cahzel coqih xeqha xibalba vtzba la naquipa chi coqihal xeqha qaholab chi que xbalba huticab cacamuchih huticab zaqui muchit huticab cana muchit huticab cu ri nimac xeqha xibalba vtzbala xeqhacut qaholab ta xcah cut qui cha ah hunam qui chucab tzatz pu qui cha ri qaholab xacu qui rutz qui qux ta xquiya quib chicha catahic ri qaholab que quicot cut ri xibalba ta xechacatahic vtz mi xcabano nabe mixecacha co xeqha xibalba apa xchibe qui camavi ri coqih xeqha chiqui qux qui tzih ta acab chiia ri ca coqih cachacom puch xe vqhax puch qaholab hunahpu xbalanque rumal xibalba vtzbala acaba chicut cohchaahic xeqha cut ta xepixaban quib cate chicut ta xeoc chi qaholab pachaim ha vcabtihobal xibalba are ta cut xahauaxchic xecatacoxtah rumal cha chanim tah chiquiqux xecam tah chiquiqux macu xecamic ta xeqha chire cha ta xquipixabah are ive ri ronohel v tiohil chicop xeqha chire cha macu xezilab chic xa hun cah chivi cha ronohel are cut e qo chichiri pachaim ha chacab ta xquiziquih ronoh el zanic chai zanic che que nzanic quixpetoc quixoho ivonohel ohicama ronohel vvach cotzih qui chacon ahauab vtzbala xeqha cut ta xebe curi zanic conohel e camol cotzih v ticon hun came vvcub came mier oc cut chiquipixabah chahal qui cotzih ri xibalba laqui chivila ca cotzih miya chi elecaxic rumal ri mi xecachaco ri qaholab a navi xpevi rilo cachacon cu mal mahabi chivarah hun a cab vtzbala xeqha cut macu xquina ri chahal ticon xaloc chiquiracuh qui chi chucab tac che ticon puch que bechacala chiri xavi xere chiquiqhabeh ri quibix xpurpuvec xpurpuuec qhari hun ta choquic pu huyu puhuyu chachic ta choquic ri puhuyu vbi e caib chichahal ticon vticon hun came vvcub came macu caquina ri zanic elecai qui chahem cabolovic catucuvic erai cotzih ri cabe catova vloc cotzih chuviche re ca zicou cuq chuxeche ri coqih xa que he chiquiracuh qui chi ri chahalib mana re caquinao ca qux quihe ca qux quixic are caquirixic coqih cacacah vloc re cazicouic re cabe catoua vloc libah chicut xnoh cahib zel coqih tiquitoh chicut taxzaquiric cate cut ta xul zamahel taconel que petoc caqha ahau huzuc chiquicam vlari cachacon xevqhax cut qaholab vtz bala xeqha cut qui ti que laon curi cotzih cahib zel ta xebec ta xeopon cu chiqui vach ahau aha vab cu caam cotzih quz v vach que he cut xechacatah vi xibalba xa zanic xquitac ri qaholab xahuna cabil xquichap zanic ta quiya pazel que he cut,31
28,xezac cahe riconohel xibalba zacbuc quivach rumal ri cotzih catecut xquitac ri chahal coqih na qui pa rumal mixia ca cotzih chi elecaxic are ca coqih vae cauilo xevqhr axchahal maba xcanao at ahau minare xcuyu cahe xe qha cut cate puch xhix quichi quitohbal quichahin chiclecaxic quehecut quichacatahic hun came vvcub came cumal huhahpu xbalanque vxe ribanoh ri ta xquicam ri qui chi herebaca quichi purpuec herebaca vac amic cate chicut ta xcahchaah xaui xe re hunam que chaahic x que leh chicu chaah ta xepixaban chicu quib zacaric chic xeqha xibalbavzbala xeqha qaholab ta x que leh xeoc chicut pateuh ha maui ahilan teu tzatz chi zacbocom chupan ha rochoch teu huzu cu ztzah teu rumal cutz mamaina xzach ri teu cumal qaholab maui xecamic xavi e qazlic ta xzaquiric areta cu xcah xibalba chirita xecam vi maui que he xavi qutz qui vach ta xzaquiric xe que l chivla tacol que xebe chic e chahal na quipala maui mixecamic xqha chi rahaual xibalba xquimaihah chic quibanoh qaholab huhahpu xbalan que cate xeoc chicut pabala mi ha tzatz chibalam balam rochoch maui cohitio qo ivech chuxic xevqhaxic balam cate cut xquipuquih baca chi quivach chicop cate cut que pacaquic ch irichuvi baca micu xevtzinic mi xutih qui qux cateviri mix xquia quib are quibaquil ri caxuxic xeqha ri varanel conohel qui quiqux chire macuxecamic xavi xere vtz quivach xeel vloc pabalami ha naquipa quichi e vinaquil apa qui xepe vi xeqha ri xibalba conohel cate chic xeoc chupam q'aq' hun ha chiq'aq' xa vtu que l q'aq' v pam maui xecatic rumal xa bolol xa tzimah vi xavi xere vtz chi quivach ta xzaquiric a reta cahauaxic huzuc ta quecamic chupan ri que icou vi maui que he xavi cazach quiqux xibalba rumal xecoh chic chupan zotzin ha vtu quel zotz chupam chiha hun ha chi camazotz nimac chicop que heri cha quitzam quicamizabal huzu chutzinic chopon chi quivach xeqohe cu chiri chupam xa pa vvb xevar vi ma vi xetic rumal ri e qo pa ha chiri cut xquiya vi quib hun vi rumal hun chicama zotz chicah xpevi carah cu mucum vloc chu tzam vvb xavi vcutbal rib ta xquibano rumal qo caquitzonoh vi quinaoh hun acab curi zotz que buhuhic quilitz quilitz queqha queqha hunacab xtane curi zcaquin mahabi chic que zilobic ri zotz chiri cu chacal viri hun tzam vvb xchacuri xbalanque hunahpu cahanic pa vzaquiric cauilo cahanican labalo vila na xqha cut qui cu are carah mucum vloc chuchi vvb carah ril vloc vzaquiric cate puch ta xcupix vholom rumal cama zotz cupul chi canoc,31 32 33 34 35
29,vnimal ri hun ahpu hu chalic ma mixzaquiric xqhari xbalanque mahabi chic chizilobic rihun ahpu hupacha maxaon mi xbec hunahpu hupacha mi xabano mahabi chic chizilabic xaquichicozoz chic cate cut xuquixbih xbalanque araroc mixcaya yan xcha cut chila cut xbe colana vi vholom chuvi hom xavi vtzih hun came vvcub came que quicot curi xibalba conohel rumal vholom hun ahpu cate cut ta xutac chicop ronohel ziz aq' ronohel chuti chicop nima chicop chacab xavi xare racabal ta xutzonoh cut que cha na qui tac pa ivecha chi huhunal are quixnutac vi chicam vl oc ri ivecha xqha cut xbalan que chi que vtzbala xe qha cut ta xebec e camol rech ta xevl he cut conohel qo xa cumar rech xbevcama qo xa tzalic xbevcama qo xa abah xbevcama qo xavleu xbe vcama halahoh que cha ri chicop nimachicop quipu ca v xambe canahoc ri tziz coc xbe vcama cubalcatih chutzam capetic are cut xoc halvac hibal vholom hunahpu libahchi xcotox vbaca v vac tzatz chi ahnaoh chicah xpevi arev quxcah huracan xulcoloc xuluculoc chiri pa zotziha macuatan xutzinic v vach vtz chic xuxic xa uixare vchuuc hebel hinic xavi xare xqhauic are cut ta chirah zaquiric chi cactarin vxe cah caxaquinachic ama xuchax ri vuch ve xqhari mama ta chixaquinic cate ta chi que q'a mar chic cahmul xaquin ri mama caxaquinvvch caqha vinac vac amic xa cu cac raxutzinic ta xutiquiba vqohic ma vtz cha chux cut hunahpu he vtz xqhacut xavi xare chvbaquitila vholom quehe ri quitzih v holom xuxic cate cut ta xquiban quitzih xepixaban quib mana qui catchaahic xa quichaye cuh auib xainhun quiquibanouic xqha xbalanque chire cate cut taxupixabah hun vmul catqole tachiri chuvihom chivi catqohe vi chupan pixc xuqhax vmul rumal xbalanque chopon na quic avq cate catelic ca inquibanouic xuqhax ri vmul ta xpixabaxic chacab cate cut ta xzaquiric xavi xare vtzquivach qui cabichal xcah chicu quichaah colan chicu vholom hun ahpu chuvi hom mi xcachacoyan mixibano quiyan mi xiyao xevqhaxic xa vi cu xere chiziquin hun ahpu chacaca ri holom chi quic quevqhaxic macu chiqui ca caxou chic chiyecoub quib are cu xetzacou quic rahaual xibalba xucul cut xbalanque tacal curi quic chuvach bate chitanenic ta xelic huzu cu xicou quic chuvihom xahun xacanab vi tacal pa pix taxel curi vmul chicoxcotic ta xbec ocotal cut ta xbe cumal ri xibalba quehuminic que chaninic xebe chirih ri vmul xe quiz be conohel xibalba catecut xquicamix tah ri vholom hun ahpu xtiquixtah chic vcoc xbalanque are chicut xbe quicuba ri coc chuvi hom quitzih holom chicu vholom ri hunahpu quequicot chicu qui cabichal are,35 36
30,cut quebe tzucuna quic rixibalba cate cut xquicamixtah chiri quic pa pix ta xeziquin chicut quix petoc vae quic que mix carico xeqha quicolem chicut ta xeul xibalba na qui pa ri mi xquilo xeqhacut tax quitiquiba chicut chaahic hunam chaahic chicut xquiban chic qui cabichal cate cut xcacatah ri coc rumal xbalanque chi pucabin ri coc xcah pa hom zaquiram curi vzaquilal chiqui vach na qui pa ri chibe icama apa qo vi ri camol re xqha xibalba quehe cut qui chacatahic rahal xibalba rumal hun ahpu xbalanque nima caxcol xecohevi maui are xecam vi ri ronohel xban chique are cut vae quinabal quicamic hun ahpu xbalanque are va qui nabal qui camic xchica bih chic ta xepixabah cut xquibano ronohel caxcol rail xban chique maui xecamic rumal vtihobal xibalba maui xechacatahic rumal ronohel tionel chicopo qo chi xibalba cate cut ta xquitac chi caib nic vachinel queheri e ilol are qui bi va xulupacam e etamanel v ve cohtzonoxic chive cumal rahaual xibalba rumal ri ca camic quinaoh caquinuc ru mal ri maui mi xohcamic ma pu mi xohchacatahic mixcazach quitihobal maxa chicopchoc chique are cu retal va chi caqux chohim abah camizabal que cumal mi xecuchu quib ronohel xibalba macu quitzih ta cohcamic are cuina oh va xchicabih v ve quix vl tzonobex xoc cumal chire ch cacamic ta cohcatoc naqui xchicuchah ix xulu ix pacam v ve queqha chive ma vtz lo chicatix ta quibaquil pazivan v ve maba vtz xavi xere chic chiqaztah quivach quix qha vveba are vtz xachica xequeba chuvi che ta queqha chic chive xax ma vtz vi xavi xere chivil chiquivach quixqha ta quecha chicut chiroxmul xa bare rutzil xachicatix quibaquil pa racan ha ve cut quix vchax chic cumal are vtz bala quecamic cate cu vtz chihoc qui baquil chuvach abah que heri chiqueex cahim hal huhunal cu chiqueic cate cu chitix vbic chiracan a chiri cahcua chibe chuti huyub nima huyub quixqha cut ta chicutunizah ri capixab mi xcabih chive xe qha xhunahpu xbalanque ta xepixabic xquetamah qui camic are caban rinima chohim abah queheri chohibal qui xquiban xibalba nimac xac xquicoho cate cut xul zamahel achbilai que vzamahel hun came vvcub came quepetoc coh be ta cuq qaholab chibeta quila caquixcachohih caqha ahau ixqaholab xevqhaxic vtz bala xeqha cut anim xebec xeopon cut chuchi choh chiri cut xerah chih vi chi etzanem cachopih vae ri ca qui cahtacmul tah chica xicah chica huhunal ixqaholab xeqhax cut rumal hun came maui a re cohimich vi ri mapa quetaam cacamic ixahauab chivila na xeqha cut ta xquiculavachih qui vach xqui rip qui,36 37
