para_num,sent_num,token_num,token_str,term_str
23,8,25,are,are
23,8,26,cut,cut
23,8,27,cubul,cubul
23,8,28,vi,vi
23,8,29,vqux,vqux
23,8,30,ri,ri
23,8,31,atit,atit
23,8,32,xqha,xqha
23,8,33,chicut,chicut
23,8,34,atit,atit
23,8,35,xma,xma
23,8,36,cauahvi,cauahvi
23,8,37,at,at
23,8,38,ta,ta
23,8,39,valib,valib
23,8,40,xa,xa
23,8,41,ahoxbal,ahoxbal
23,8,42,ri,ri
23,8,43,qo,qo
23,8,44,chapam,chapam
23,8,45,at,at
23,8,46,qaxtoq,qaxtoq
23,8,47,xecamvi,xecamvi
23,8,48,val,val
23,8,49,cabÿh,cabÿh
23,8,50,xqha,xqha
23,8,51,chicut,chicut
23,8,52,ri,ri
23,8,53,atit,atit
23,8,54,quitzih,quitzih
23,8,55,ibare,ibare
23,8,56,va,va
23,8,57,canubÿh,canubÿh
23,8,58,vtzbala,vtzbala
23,8,59,at,at
23,8,60,valib,valib
23,8,61,canutao,canutao
23,8,62,vhat,vhat
23,8,63,bala,bala
23,8,64,ha,ha
23,8,65,cama,cama
23,8,66,quecha,quecha
23,8,67,vi,vi
23,8,68,chiquivaeh,chiquivaeh
23,8,69,hahacha,hahacha
23,8,70,hun,hun
23,8,71,chinima,chinima
23,8,72,cat,cat
23,8,73,chipetic,chipetic
23,8,74,at,at
23,8,75,na,na
23,8,76,cu,cu
23,8,77,valib,valib
23,8,78,canutao,canutao
23,8,79,xuqhax,xuqhax
23,8,80,cut,cut
23,8,81,ri,ri
23,8,82,capoh,capoh
23,9,0,vtz,vtz
23,9,1,bala,bala
23,9,2,xqha,xqha
23,9,3,cut,cut
23,9,4,cate,cate
23,9,5,puch,puch
23,9,6,ta,ta
23,9,7,xbec,xbec
23,9,8,pa,pa
23,9,9,abix,abix
23,9,10,qo,qo
23,9,11,vi,vi
23,9,12,cabix,cabix
23,9,13,ri,ri
23,9,14,hun,hun
23,9,15,batz,batz
23,9,16,hun,hun
23,9,17,chouen,chouen
23,9,18,hocam,hocam
23,9,19,vbeel,vbeel
23,9,20,cumal,cumal
23,9,21,xutaqueh,xutaqueh
23,9,22,cut,cut
23,9,23,capoh,capoh
23,9,24,xopon,xopon
23,9,25,puch,puch
23,9,26,chiri,chiri
23,9,27,pa,pa
23,9,28,abix,abix
23,10,0,xacu,xacu
23,10,1,huvi,huvi
23,10,2,ri,ri
23,10,3,abix,abix
23,10,4,xma,xma
23,10,5,qo,qo
23,10,6,chivi,chivi
23,10,7,vca,vca
23,10,8,vi,vi
23,10,9,roxvi,roxvi
23,10,10,xuvachelaam,xuvachelaam
23,10,11,vi,vi
23,10,12,uvach,uvach
23,10,13,chihuvi,chihuvi
23,10,14,ta,ta
23,10,15,xquiz,xquiz
23,10,16,cut,cut
23,10,17,vqux,vqux
23,10,18,ri,ri
23,10,19,capoh,capoh
23,10,20,quila,quila
23,10,21,in,in
23,10,22,"macol,",macol
23,10,23,in,in
23,10,24,qazbol,qazbol
23,10,25,apa,apa
23,10,26,xchincam,xchincam
23,10,27,vi,vi
23,10,28,ri,ri
23,10,29,hun,hun
23,10,30,cat,cat
23,10,31,echa,echa
23,10,32,cabixic,cabixic
23,10,33,xcha,xcha
23,10,34,cut,cut
23,10,35,cate,cate
23,10,36,puch,puch
23,10,37,vziquixic,vziquixic
23,10,38,chahal,chahal
23,10,39,echa,echa
23,10,40,rumal,rumal
23,10,41,ta,ta
23,10,42,tul,tul
23,10,43,valoc,valoc
23,10,44,ta,ta
23,10,45,tul,tul
23,10,46,tacaloc,tacaloc
23,10,47,"xtoh,",xtoh
23,10,48,"xcanil,",xcanil
23,10,49,xcacauix,xcacauix
23,10,50,pu,pu
23,10,51,tziya,tziya
23,10,52,at,at
23,10,53,chahal,chahal
23,10,54,re,re
23,10,55,queqha,queqha
23,10,56,hun,hun
23,10,57,batz,batz
23,10,58,hun,hun
23,10,59,chouen,chouen
23,10,60,xqhari,xqhari
23,10,61,capoh,capoh
23,11,0,ta,ta
23,11,1,xucam,xucam
23,11,2,cut,cut
23,11,3,ri,ri
23,11,4,zamÿ,zamÿ
23,11,5,vzamÿal,vzamÿal
23,11,6,v,v
23,11,7,vi,vi
23,11,8,hal,hal
23,11,9,xuboc,xuboc
23,11,10,acanoc,acanoc
23,11,11,maui,maui
23,11,12,xuhach,xuhach
23,11,13,ri,ri
23,11,14,hal,hal
23,11,15,chicau,chicau
23,11,16,cut,cut
23,11,17,ri,ri
23,11,18,hal,hal
23,11,19,echa,echa
23,11,20,pa,pa
23,11,21,cat,cat
23,11,22,xcaxinic,xcaxinic
23,11,23,ri,ri
23,11,24,nima,nima
23,11,25,cat,cat
23,11,26,ta,ta
23,11,27,xpe,xpe
23,11,28,cut,cut
23,11,29,ri,ri
23,11,30,capoh,capoh
23,12,0,xa,xa
23,12,1,cu,cu
23,12,2,chicop,chicop
23,12,3,xecan,xecan
23,12,4,ri,ri
23,12,5,cat,cat
23,12,6,ta,ta
23,12,7,xpetic,xpetic
23,12,8,xbe,xbe
23,12,9,quiya,quiya
23,12,10,vcoc,vcoc
23,12,11,xucut,xucut
23,12,12,ha,ha
23,12,13,queheri,queheri
23,12,14,re,re
23,12,15,can,can
23,12,16,xoponic,xoponic
23,12,17,xril,xril
23,12,18,ri,ri
23,12,19,atit,atit
23,12,20,cate,cate
23,12,21,"puch,",puch
23,12,22,ta,ta
23,12,23,xril,xril
23,12,24,ri,ri
23,12,25,atit,atit
23,12,26,ri,ri
23,12,27,echa,echa
23,12,28,hun,hun
23,12,29,chinima,chinima
23,12,30,cat,cat
23,12,31,apa,apa
23,12,32,mi,mi
23,12,33,xpevi,xpevi
23,12,34,ri,ri
23,12,35,echa,echa
23,12,36,auvmal,auvmal
23,12,37,mi,mi
23,12,38,xealcalaba,xealcalaba
23,12,39,vi,vi
23,12,40,ve,ve
23,12,41,mi,mi
23,12,42,xquiz,xquiz
23,12,43,acam,acam
23,12,44,vloc,vloc
23,12,45,ri,ri
23,12,46,cabix,cabix
23,12,47,chibe,chibe
23,12,48,navila,navila
23,12,49,xqha,xqha
23,12,50,ri,ri
23,12,51,atit,atit
23,12,52,ta,ta
23,12,53,xbe,xbe
23,12,54,puch,puch
23,12,55,xberila,xberila
23,12,56,ri,ri
23,12,57,abix,abix
23,12,58,xavi,xavi
23,12,59,xere,xere
23,12,60,qovi,qovi
23,12,61,ri,ri
23,12,62,huvi,huvi
23,12,63,abix,abix
23,12,64,xavi,xavi
23,12,65,cu,cu
23,12,66,xere,xere
23,12,67,calah,calah
23,12,68,vcolibal,vcolibal
23,12,69,cat,cat
23,12,70,chuxe,chuxe
23,13,0,anim,anim
23,13,1,chicut,chicut
23,13,2,xpe,xpe
23,13,3,ri,ri
23,13,4,atit,atit
23,13,5,xul,xul
23,13,6,chicut,chicut
23,13,7,chi,chi
23,13,8,rochoch,rochoch
23,13,9,xqha,xqha
23,13,10,chicut,chicut
23,13,11,chire,chire
23,13,12,ri,ri
23,13,13,capoh,capoh
23,13,14,xere,xere
23,13,15,vi,vi
23,13,16,retal,retal
23,13,17,ri,ri
23,13,18,quitzih,quitzih
23,13,19,vi,vi
23,13,20,chiat,chiat
23,13,21,valib,valib
23,13,22,chivil,chivil
23,13,23,china,china
23,13,24,abanoh,abanoh
23,13,25,ri,ri
23,13,26,e,e
23,13,27,qo,qo
23,13,28,ri,ri
23,13,29,vi,vi
23,13,30,enavinac,enavinac
23,13,31,chic,chic
23,13,32,xuqhax,xuqhax
23,13,33,cut,cut
23,13,34,capoh,capoh
24,0,0,Are,are
24,0,1,chic,chic
24,0,2,xchicatzihoh,xchicatzihoh
24,0,3,calaxic,calaxic
24,0,4,hun,hun
24,0,5,ahpu,ahpu
24,0,6,xbalanque,xbalanque
25,0,0,Are,are
25,0,1,cut,cut
25,0,2,calaxic,calaxic
25,0,3,vae,vae
25,0,4,xchicabÿh,xchicabÿh
25,0,5,ta,ta
25,0,6,xuric,xuric
25,0,7,vquih,vquih
25,0,8,calaxic,calaxic
25,0,9,ta,ta
25,0,10,xalan,xalan
25,0,11,puch,puch
25,0,12,ri,ri
25,0,13,capoh,capoh
25,0,14,xquic,xquic
25,0,15,vbi,vbi
25,1,0,macu,macu
25,1,1,xu,xu
25,1,2,vachih,vachih
25,1,3,atit,atit
25,1,4,ta,ta
25,1,5,xealaxic,xealaxic
25,1,6,libah,libah
25,1,7,chi,chi
25,1,8,xeyaqueic,xeyaqueic
25,1,9,e,e
25,1,10,caib,caib
25,1,11,chicalaxic,chicalaxic
25,2,0,hun,hun
25,2,1,ahpu,ahpu
25,2,2,xbalanque,xbalanque
25,2,3,quibi,quibi
25,2,4,pa,pa
25,2,5,huiub,huiub
25,2,6,xeyaque,xeyaque
25,2,7,vi,vi
25,2,8,ta,ta
25,2,9,xeoc,xeoc
25,2,10,cut,cut
25,2,11,pa,pa
25,2,12,ha,ha
25,2,13,macu,macu
25,2,14,quevaric,quevaric
25,2,15,he,he
25,2,16,atzaca,atzaca
25,2,17,vloc,vloc
25,2,18,quitzih,quitzih
25,2,19,chach,chach
25,2,20,quichi,quichi
25,2,21,xqha,xqha
25,2,22,ri,ri
25,2,23,atit,atit
25,2,24,cate,cate
25,2,25,cut,cut
25,2,26,ta,ta
25,2,27,xeya,xeya
25,2,28,pa,pa
25,2,29,zanic,zanic
25,2,30,quz,quz
25,2,31,cu,cu
25,2,32,quivaram,quivaram
25,2,33,chiri,chiri
25,2,34,xeel,xeel
25,2,35,chicu,chicu
25,2,36,chiri,chiri
25,2,37,xeya,xeya
25,2,38,chic,chic
25,2,39,chuvi,chuvi
25,2,40,quix,quix
25,2,41,are,are
25,2,42,ta,ta
25,2,43,cut,cut
25,2,44,xcah,xcah
25,2,45,hun,hun
25,2,46,batz,batz
25,2,47,hun,hun
25,2,48,choven,choven
25,2,49,xecam,xecam
25,2,50,ta,ta
25,2,51,chiri,chiri
25,2,52,pa,pa
25,2,53,"zanic,",zanic
25,2,54,xecam,xecam
25,2,55,ta,ta
25,2,56,pu,pu
25,2,57,chuvi,chuvi
25,2,58,quix,quix
25,2,59,xcah,xcah
25,2,60,rumal,rumal
25,2,61,"quichaquimal,",quichaquimal
25,2,62,qui,qui
25,2,63,εaε,εaε
25,2,64,vachibal,vachibal
25,2,65,puch,puch
25,2,66,cumal,cumal
25,2,67,hun,hun
25,2,68,batz,batz
25,2,69,hun,hun
25,2,70,chouen,chouen
25,2,71,maui,maui
25,2,72,xeculax,xeculax
25,2,73,pa,pa
25,2,74,ha,ha
25,2,75,cumal,cumal
25,2,76,quichac,quichac
25,2,77,nabec,nabec
25,2,78,xamaui,xamaui
25,2,79,que,que
25,2,80,taam,taam
25,2,81,xavi,xavi
25,2,82,cu,cu
25,2,83,pahuiub,pahuiub
25,2,84,xequÿ,xequÿ
25,2,85,vi,vi
25,2,86,e,e
25,2,87,cu,cu
25,2,88,nimac,nimac
25,2,89,ahzu,ahzu
25,2,90,ahbix,ahbix
25,2,91,ri,ri
25,2,92,hun,hun
25,2,93,batz,batz
25,2,94,hun,hun
25,2,95,chouen,chouen
25,3,0,xenimaquir,xenimaquir
25,3,1,cut,cut
25,3,2,nima,nima
25,3,3,caxcol,caxcol
25,3,4,rail,rail
25,4,0,xeicou,xeicou
25,4,1,vi,vi
25,4,2,xecaxcobizaxic,xecaxcobizaxic
25,4,3,enimac,enimac
25,4,4,etamanel,etamanel
25,4,5,chic,chic
25,4,6,xeuxic,xeuxic
25,5,0,xavi,xavi
25,5,1,xere,xere
25,5,2,e,e
25,5,3,ahzu,ahzu
25,5,4,e,e
25,5,5,ahbix,ahbix
25,5,6,e,e
25,5,7,pu,pu
25,5,8,"ahzibab,",ahzibab
25,5,9,ahcot,ahcot
25,5,10,xevxic,xevxic
25,5,11,ronohel,ronohel
25,5,12,chutzin,chutzin
25,5,13,cumal,cumal
25,6,0,xa,xa
25,6,1,xquetaam,xquetaam
25,6,2,vi,vi
25,6,3,xealaxic,xealaxic
25,6,4,xa,xa
25,6,5,xenauinac,xenauinac
25,6,6,epu,epu
25,6,7,uquexel,uquexel
25,6,8,qui,qui
25,6,9,cahau,cahau
25,6,10,ri,ri
25,6,11,xebe,xebe
25,6,12,chixibalba,chixibalba
25,6,13,caminac,caminac
25,6,14,vi,vi
25,6,15,qui,qui
25,6,16,cahau,cahau
25,6,17,e,e
25,6,18,cu,cu
25,6,19,nimac,nimac
25,6,20,etamanel,etamanel
25,6,21,ri,ri
25,6,22,hun,hun
25,6,23,batz,batz
25,6,24,hun,hun
25,6,25,chouen,chouen
25,6,26,chi,chi
25,6,27,qui,qui
25,6,28,qux,qux
25,6,29,ronohel,ronohel
25,6,30,nabec,nabec
25,6,31,quetaam,quetaam
25,6,32,ta,ta
25,6,33,xevinaquir,xevinaquir
25,6,34,ri,ri
25,6,35,qui,qui
25,6,36,"chac,",chac
25,6,37,macu,macu
25,6,38,xel,xel
25,6,39,apanoc,apanoc
25,6,40,quinauiquil,quinauiquil
25,6,41,rumal,rumal
25,6,42,qui,qui
25,6,43,εaε,εaε
25,6,44,vachibal,vachibal
25,6,45,xa,xa
25,6,46,chiquih,chiquih
25,6,47,xcah,xcah
25,6,48,vi,vi
25,6,49,v,v
25,6,50,yoc,yoc
25,6,51,qui,qui
25,6,52,qux,qux
25,6,53,maui,maui
25,6,54,banoh,banoh
25,6,55,xepoizaxic,xepoizaxic
25,6,56,cumal,cumal
25,6,57,ri,ri
25,6,58,hun,hun
25,6,59,ahpu,ahpu
25,6,60,xbalanque,xbalanque
25,6,61,xacu,xacu
25,6,62,vvbanic,vvbanic
25,6,63,chiquibano,chiquibano
25,6,64,huta,huta
25,6,65,quih,quih
25,6,66,maui,maui
25,6,67,queloεoxic,queloεoxic
25,6,68,rumal,rumal
25,6,69,ri,ri
25,6,70,catit,catit
25,6,71,hun,hun
25,6,72,batz,batz
25,6,73,hun,hun
25,6,74,choven,choven
25,7,0,maui,maui
25,7,1,chiia,chiia
25,7,2,quiva,quiva
25,7,3,xbaninac,xbaninac
25,7,4,vaim,vaim
25,7,5,xepu,xepu
25,7,6,vainac,vainac
25,7,7,ri,ri
25,7,8,hun,hun
25,7,9,batz,batz
25,7,10,hun,hun
25,7,11,choven,choven
25,7,12,ta,ta
25,7,13,"quevvlic,",quevvlic
25,7,14,macu,macu
25,7,15,quecacaric,quecacaric
25,7,16,oiouaric,oiouaric
25,7,17,xa,xa
25,7,18,chiquicuyu,chiquicuyu
25,7,19,xere,xere
25,7,20,quetaam,quetaam
25,7,21,ri,ri
25,7,22,qui,qui
25,7,23,qoheic,qoheic
25,7,24,queheri,queheri
25,7,25,zac,zac
25,7,26,caquilo,caquilo
25,7,27,cucaam,cucaam
25,7,28,cut,cut
25,7,29,qui,qui
25,7,30,"q,iquin",qiquin
25,7,31,ta,ta
25,7,32,quevlic,quevlic
25,7,33,huta,huta
25,7,34,quih,quih
25,7,35,chiquiti,chiquiti
25,7,36,cut,cut
25,7,37,ri,ri
25,7,38,hun,hun
25,7,39,batz,batz
25,7,40,hun,hun
25,7,41,choven,choven
25,7,42,mahabi,mahabi
25,7,43,naquila,naquila
25,7,44,chiia,chiia
25,7,45,chiquech,chiquech
25,7,46,quicabi,quicabi
25,7,47,chal,chal
25,7,48,ri,ri
25,7,49,hun,hun
25,7,50,ahpu,ahpu
25,7,51,xbalanque,xbalanque
25,7,52,xa,xa
25,7,53,cu,cu
25,7,54,"zu,",zu
25,7,55,xapu,xapu
25,7,56,bix,bix
25,7,57,chiquibano,chiquibano
25,7,58,hun,hun
25,7,59,batz,batz
25,7,60,hun,hun
25,7,61,chouen,chouen
25,8,0,ta,ta
25,8,1,xevl,xevl
25,8,2,chi,chi
25,8,3,puch,puch
25,8,4,ri,ri
25,8,5,hun,hun
25,8,6,ahau,ahau
25,8,7,xbalanque,xbalanque
25,8,8,mahabi,mahabi
25,8,9,chic,chic
25,8,10,qui,qui
25,8,11,"q,iquin",qiquin
25,8,12,cucaam,cucaam
25,8,13,xeoc,xeoc
25,8,14,vl,vl
25,8,15,oc,oc
25,8,16,xcacar,xcacar
25,8,17,curi,curi
25,8,18,atit,atit
25,8,19,naquipa,naquipa
25,8,20,ru,ru
25,8,21,mal,mal
25,8,22,mahabi,mahabi
25,8,23,chi,chi
25,8,24,ziquin,ziquin
25,8,25,ivcaam,ivcaam
25,8,26,xevqhax,xevqhax
25,8,27,cut,cut
25,8,28,ri,ri
25,8,29,hun,hun
25,8,30,ah,ah
25,8,31,pu,pu
25,8,32,xbalan,xbalan
25,8,33,que,que
25,9,0,are,are
25,9,1,vi,vi
25,9,2,ixcatit,ixcatit
25,9,3,xa,xa
25,9,4,mi,mi
25,9,5,xetana,xetana
25,9,6,tob,tob
25,9,7,ca,ca
25,9,8,"q,iquin",qiquin
25,9,9,chuvi,chuvi
25,9,10,che,che
25,9,11,xqha,xqha
25,9,12,cut,cut
25,9,13,macu,macu
25,9,14,habi,habi
25,9,15,chacan,chacan
25,9,16,chui,chui
25,9,17,che,che
25,9,18,chiquech,chiquech
25,9,19,ixcatit,ixcatit
25,9,20,chicah,chicah
25,9,21,ta,ta
25,9,22,pu,pu
25,9,23,ri,ri
25,9,24,catz,catz
25,9,25,quebe,quebe
25,9,26,ta,ta
25,9,27,cuq,cuq
25,9,28,chibe,chibe
25,9,29,ta,ta
25,9,30,qui,qui
25,9,31,cazah,cazah
25,9,32,vloc,vloc
25,9,33,ri,ri
25,9,34,"q,iquin",qiquin
25,9,35,xeqha,xeqha
25,9,36,cut,cut
25,9,37,vtzbala,vtzbala
25,9,38,cohbe,cohbe
25,9,39,iuvq,iuvq
25,9,40,zaquiric,zaquiric
25,9,41,xeqha,xeqha
25,9,42,curi,curi
25,9,43,catz,catz
25,9,44,ta,ta
25,9,45,xechacouic,xechacouic
25,10,0,xcaminac,xcaminac
25,10,1,cut,cut
25,10,2,quinaoh,quinaoh
25,10,3,quicabichal,quicabichal
25,10,4,chirech,chirech
25,10,5,qui,qui
25,10,6,chaquic,chaquic
25,10,7,hun,hun
25,10,8,batz,batz
25,10,9,hun,hun
25,10,10,"chouen,",chouen
25,10,11,xa,xa
25,10,12,catzolcomih,catzolcomih
25,10,13,qui,qui
25,10,14,qoheic,qoheic
25,10,15,e,e
25,10,16,"upam,",upam
25,10,17,catzih,catzih
25,10,18,ta,ta
25,10,19,chuxoc,chuxoc
25,10,20,rumal,rumal
25,10,21,nima,nima
25,10,22,caxcol,caxcol
25,10,23,mi,mi
25,10,24,xquiban,xquiban
25,10,25,chique,chique
25,10,26,xoh,xoh
25,10,27,"camtah,",camtah
25,10,28,xohzachtah,xohzachtah
25,10,29,puch,puch
25,10,30,xcah,xcah
25,10,31,rioh,rioh
25,10,32,quichac,quichac
25,10,33,queheri,queheri
25,10,34,ala,ala
25,10,35,xohpe,xohpe
25,10,36,vi,vi
25,10,37,vloc,vloc
25,10,38,chiquiqux,chiquiqux
25,11,0,quehe,quehe
25,11,1,cut,cut
25,11,2,que,que
25,11,3,cachac,cachac
25,11,4,vi,vi
25,11,5,xa,xa
25,11,6,retal,retal
25,11,7,chicabano,chicabano
25,11,8,xeqha,xeqha
25,11,9,chiquibil,chiquibil
25,11,10,quib,quib
25,12,0,ta,ta
25,12,1,xebe,xebe
25,12,2,cut,cut
25,12,3,chila,chila
25,12,4,chuxe,chuxe
25,12,5,che,che
25,12,6,cante,cante
25,12,7,vbi,vbi
25,12,8,cachbilan,cachbilan
25,12,9,curi,curi
25,12,10,catz,catz
25,12,11,ta,ta
25,12,12,xebec,xebec
25,12,13,xquitiquiba,xquitiquiba
25,12,14,chi,chi
25,12,15,cut,cut
25,12,16,vvbanic,vvbanic
25,12,17,maui,maui
25,12,18,ahilan,ahilan
25,12,19,chi,chi
25,12,20,"q,iquin",qiquin
25,12,21,chuvi,chuvi
25,12,22,che,che
25,12,23,quechititic,quechititic
25,12,24,xe,xe
25,12,25,maihan,maihan
25,12,26,cut,cut
25,12,27,ri,ri
25,12,28,catz,catz
25,12,29,ta,ta
25,12,30,xquil,xquil
25,12,31,ri,ri
25,12,32,"q,iquin",qiquin
25,13,0,are,are
25,13,1,curi,curi
25,13,2,"q,iquin",qiquin
25,13,3,mahabi,mahabi
25,13,4,hun,hun
25,13,5,oc,oc
25,13,6,xcah,xcah
25,13,7,vloc,vloc
25,13,8,chuxe,chuxe
25,13,9,"che,",che
25,13,10,ri,ri
25,13,11,catziquin,catziquin
25,13,12,e,e
25,13,13,maui,maui
25,13,14,quecah,quecah
25,13,15,vloc,vloc
25,14,0,xahix,xahix
25,14,1,cazah,cazah
25,14,2,vloc,vloc
25,14,3,xeqha,xeqha
25,14,4,cut,cut
25,14,5,chire,chire
25,14,6,catz,catz
25,14,7,vtzbala,vtzbala
25,14,8,xeqha,xeqha
25,14,9,cut,cut
25,15,0,cate,cate
25,15,1,puch,puch
25,15,2,xeacanic,xeacanic
25,15,3,chui,chui
25,15,4,che,che
25,15,5,xnimar,xnimar
25,15,6,cut,cut
25,15,7,ri,ri
25,15,8,che,che
25,15,9,xzipoh,xzipoh
25,15,10,vpam,vpam
25,15,11,cate,cate
25,15,12,cut,cut
25,15,13,xerah,xerah
25,15,14,cah,cah
25,15,15,vloc,vloc
25,15,16,macu,macu
25,15,17,vtz,vtz
25,15,18,chic,chic
25,15,19,qui,qui
25,15,20,cahic,cahic
25,15,21,vloc,vloc
25,15,22,chuvi,chuvi
25,15,23,che,che
25,15,24,hun,hun
25,15,25,batz,batz
25,15,26,hun,hun
25,15,27,choven,choven
25,15,28,xeqha,xeqha
25,15,29,cu,cu
25,15,30,vloc,vloc
25,15,31,chuvi,chuvi
25,15,32,che:,che:
25,15,33,hupacha,hupacha
25,15,34,cohv,cohv
25,15,35,chanic,chanic
25,15,36,ixcachac,ixcachac
25,15,37,tocob,tocob
25,15,38,cavach,cavach
25,15,39,a,a
25,15,40,reri,reri
25,15,41,che,che
25,15,42,caxibin,caxibin
25,15,43,chic,chic
25,15,44,caquilo,caquilo
25,15,45,ix,ix
25,15,46,ca,ca
25,15,47,chac,chac
25,15,48,xecha,xecha
25,15,49,vloc,vloc
25,15,50,chuvi,chuvi
25,15,51,che,che
25,15,52,xe,xe
25,15,53,qha,qha
25,15,54,curi,curi
25,15,55,hun,hun
25,15,56,ahpu,ahpu
25,15,57,xbalanque,xbalanque
25,15,58,chiquira,chiquira
25,15,59,ivex,ivex
25,15,60,chixima,chixima
25,15,61,xe,xe
25,15,62,ipam,ipam
25,15,63,nahtic,nahtic
25,15,64,vtzam,vtzam
25,15,65,chihurehe,chihurehe
25,15,66,chivih,chivih
25,15,67,cate,cate
25,15,68,cut,cut
25,15,69,vtz,vtz
25,15,70,ibinic,ibinic
25,15,71,xevqhax,xevqhax
25,15,72,chic,chic
25,15,73,cumal,cumal
25,15,74,quichac,quichac
25,16,0,vve,vve
25,16,1,xecha,xecha
25,16,2,cut,cut
25,16,3,ta,ta
25,16,4,xquihuruba,xquihuruba
25,16,5,cut,cut
25,16,6,vtzam,vtzam
25,16,7,qui,qui
25,16,8,toc,toc
25,16,9,xa,xa
25,16,10,pu,pu
25,16,11,huzu,huzu
25,16,12,qui,qui
25,16,13,he,he
25,16,14,chi,chi
25,16,15,xuxic,xuxic
25,16,16,xa,xa
25,16,17,coy,coy
25,16,18,xquivachibeh,xquivachibeh
25,16,19,chic,chic
25,16,20,cate,cate
25,16,21,cut,cut
25,16,22,xebe,xebe
25,16,23,chui,chui
25,16,24,tac,tac
25,16,25,che,che
25,16,26,chuti,chuti
25,16,27,huyub,huyub
25,16,28,nima,nima
25,16,29,huyub,huyub
25,16,30,xebec,xebec
25,16,31,patac,patac
25,16,32,"quichelah,",quichelah
25,16,33,quevohon,quevohon
25,16,34,chic,chic
25,16,35,quizilah,quizilah
25,16,36,chic,chic
25,16,37,chucab,chucab
25,16,38,tac,tac
25,16,39,che,che
25,16,40,quehe,quehe
25,16,41,cut,cut
25,16,42,quicha,quicha
25,16,43,catahic,catahic
25,16,44,hun,hun
25,16,45,batz,batz
25,16,46,hun,hun
25,16,47,"chouen,",chouen
25,16,48,cumal,cumal
25,16,49,hun,hun
25,16,50,ahpu,ahpu
25,16,51,xbalanque,xbalanque
25,17,0,xa,xa
25,17,1,rumal,rumal
25,17,2,qui,qui
25,17,3,naual,naual
25,17,4,ta,ta
25,17,5,"xquibano,",xquibano
25,17,6,ta,ta
25,17,7,xeopon,xeopon
25,17,8,cut,cut
25,17,9,chicochoch,chicochoch
25,17,10,xeqha,xeqha
25,17,11,cut,cut
25,17,12,xeoponic,xeoponic
25,17,13,ruq,ruq
25,17,14,catit,catit
25,17,15,ruq,ruq
25,17,16,pu,pu
25,17,17,qui,qui
25,17,18,chuch,chuch
25,17,19,ixcatit,ixcatit
25,17,20,naquila,naquila
25,17,21,mi,mi
25,17,22,xquiculvachih,xquiculvachih
25,17,23,ri,ri
25,17,24,catz,catz
25,17,25,xa,xa
25,17,26,rax,rax
25,17,27,qui,qui
25,17,28,vach,vach
25,17,29,mi,mi
25,17,30,xebec,xebec
25,17,31,queheri,queheri
25,17,32,e,e
25,17,33,chicop,chicop
25,17,34,chic,chic
25,17,35,xeqha,xeqha
25,17,36,cut,cut
25,17,37,vena,vena
25,17,38,quila,quila
25,17,39,mi,mi
25,17,40,xibanchique,xibanchique
25,17,41,ivatz,ivatz
25,17,42,mi,mi
25,17,43,xinicalaba,xinicalaba
25,17,44,mipu,mipu
25,17,45,"xinichiquiba,",xinichiquiba
25,17,46,mata,mata
25,17,47,quehe,quehe
25,17,48,xiban,xiban
25,17,49,chique,chique
25,17,50,ivatz,ivatz
25,17,51,ixvi,ixvi
25,17,52,xqhari,xqhari
25,17,53,atit,atit
25,17,54,chiquech,chiquech
25,17,55,hun,hun
25,17,56,ahpu,ahpu
25,17,57,xbalanque,xbalanque
25,18,0,xeqha,xeqha
25,18,1,chi,chi
25,18,2,cut,cut
25,18,3,chire,chire
25,18,4,catit,catit
25,18,5,mi,mi
25,18,6,xbizonic,xbizonic
25,18,7,ixcatit,ixcatit
25,18,8,xchivil,xchivil
25,18,9,chic,chic
25,18,10,qui,qui
25,18,11,vach,vach
25,18,12,ri,ri
25,18,13,catz,catz
25,18,14,xquevlic,xquevlic
25,18,15,xe,xe
25,18,16,re,re
25,18,17,chicut,chicut
25,18,18,vtihovic,vtihovic
25,18,19,va,va
25,18,20,chive,chive
25,18,21,ix,ix
25,18,22,catit,catit
25,18,23,la,la
25,18,24,qui,qui
25,18,25,mi,mi
25,18,26,xtzeenic,xtzeenic
25,18,27,catiha,catiha
25,18,28,na,na
25,18,29,qui,qui
25,18,30,quih,quih
25,18,31,xeqha,xeqha
25,18,32,cut,cut
25,18,33,cate,cate
25,18,34,puch,puch
25,18,35,xquitiquiba,xquitiquiba
25,18,36,"zuanic,",zuanic
25,18,37,hun,hun
25,18,38,ahpu,ahpu
25,18,39,coy,coy
25,18,40,xquizuah,xquizuah
26,0,0,Cate,cate
26,0,1,puch,puch
26,0,2,xebixanic,xebixanic
26,0,3,xezuanic,xezuanic
26,0,4,xecohomanic,xecohomanic
26,0,5,ta,ta
26,0,6,vcamic,vcamic
26,0,7,ri,ri
26,0,8,qui,qui
26,0,9,zu,zu
26,0,10,qui,qui
26,0,11,cohom,cohom
26,0,12,ta,ta
26,0,13,xcube,xcube
26,0,14,puch,puch
26,0,15,ri,ri
26,0,16,catit,catit
26,0,17,cuq,cuq
26,0,18,ta,ta
26,0,19,xezuanic,xezuanic
26,0,20,xeziquix,xeziquix
26,0,21,pa,pa
26,0,22,zu,zu
26,0,23,pa,pa
26,0,24,bix,bix
26,0,25,ta,ta
26,0,26,xubinaah,xubinaah
26,0,27,ri,ri
26,0,28,hun,hun
26,0,29,ahpu,ahpu
