folio|side|para_num|lb|lb_str|lb_str_plain
45|2|70|6|"poca la cumbre de <rs ana=""JAQAWITZ_JUYUB'"">el zero</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>auían"|poca la cumbre de el zero q’queauían
45|2|70|7|"fortíficado como hasído <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>han pen"|fortíficado como hasído q’quehan pen
45|2|70|8|"sado los pueblos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>fuesen muertos,"|sado los pueblos q’quefuesen muertos,
45|2|70|9|quando se juntaron todos, y se con<pc> –</pc>|quando se juntaron todos, y se con–
45|2|70|10|uocaron.|uocaron.
45|2|71|11|y esta fue la junta de todos los pu<pc> –</pc>|y esta fue la junta de todos los pu–
45|2|71|12|"eblos, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> ya estauan armadas con fle<pc> –</pc>"|eblos, q’que ya estauan armadas con fle–
45|2|71|13|chas, y escudos todos, y no era conta<pc> –</pc>|chas, y escudos todos, y no era conta–
45|2|71|14|ble la plata de su adorno, y estaban|ble la plata de su adorno, y estaban
45|2|71|15|hermosos todos los señores, y solda<pc> –</pc>|hermosos todos los señores, y solda–
45|2|71|16|"dos, y deuerdad sabían haçer lo<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>de"|dos, y deuerdad sabían haçer loq’quede
45|2|71|17|çían, y todos han deser captious, y|çían, y todos han deser captious, y
45|2|71|18|"<rs ana=""TOJIL"">el tohíl</rs>, sera nuestro ydolo, y losalu<pc> –</pc>"|el tohíl, sera nuestro ydolo, y losalu–
45|2|71|19|daremos, y solo lo captíuaremos, dí<pc> –</pc>|daremos, y solo lo captíuaremos, dí–
45|2|71|20|xeron entresí. y así mesmo todo lo<pc> –</pc>|xeron entresí. y así mesmo todo lo–
45|2|71|21|"sabía <rs ana=""TOJIL"">el tohíl</rs>, y tambíen losabía <rs ana=""B'ALAM_KI'TZE'"">ba<pc> –</pc>"|sabía el tohíl, y tambíen losabía ba–
45|2|71|22|"lam quiꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, y <rs ana=""MAJUK'UTAJ"">mahucu<pc> –</pc>"|lam quitze, balam acab, y mahucu–
45|2|71|23|"tah</rs> oyan todo lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>consultaban, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice>"|tah oyan todo lo q’queconsultaban, porq’porque
45|2|71|24|"no dormían desde <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se armaron"|no dormían desde q’quese armaron
45|2|71|25|todos de saetas, y escudos, los ene<pc> –</pc>|todos de saetas, y escudos, los ene–
45|2|71|26|mígos. y luego se leuantaron todos|mígos. y luego se leuantaron todos
45|2|71|27|los gerreadores, y pensaron entrar<pc> –</pc>|los gerreadores, y pensaron entrar–
45|2|71|28|los de noche quando se fueron. y no<pc> –</pc>|los de noche quando se fueron. y no–
45|2|71|29|"llegaron, síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> en el camíno ve<pc> –</pc>"|llegaron, síno q’que en el camíno ve–
45|2|71|30|laron todos los soldados. y luego|laron todos los soldados. y luego
45|2|71|31|"fueron vençídos por <rs ana=""B'ALAM_KI'TZE'"">balam quíꜩe</rs>"|fueron vençídos por balam quítze
45|2|71|32|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, y <rs ana=""MAJUK'UTAJ"">mahucutah</rs>. todos"|balam acab, y mahucutah. todos
45|2|71|33|juntos velaron en el camino, y sín|juntos velaron en el camino, y sín
45|2|71|34|sentírlo todos se durmíeron, y lu<pc> –</pc>|sentírlo todos se durmíeron, y lu–
45|2|71|35|ego empezo aser engañada la<pc> –</pc>|ego empezo aser engañada la–
45|2|71|36|vista desus ojos repelados sus bar<pc> –</pc>|vista desus ojos repelados sus bar–
45|2|71|37|bas, y sus ojos, y luego fue desata<pc> –</pc>|bas, y sus ojos, y luego fue desata–
45|2|71|38|da la plata de ellos ensus cuellos, con|da la plata de ellos ensus cuellos, con
45|2|71|39|los chalchíguítes, y sus cuellos y sus|los chalchíguítes, y sus cuellos y sus
45|2|71|40|varas, y solo tomaron la plata en|varas, y solo tomaron la plata en
45|2|71|41|escarmíento, y castígo dellos, y en|escarmíento, y castígo dellos, y en
45|2|71|42|engaño suyo fue hecho en señal|engaño suyo fue hecho en señal
45|2|71|43|"de la grandeza de <rs ana=""TINAMIT_K'ICHE'"">los quiches</rs>. y"|de la grandeza de los quiches. y
45|2|71|44|díspertando otra vez, a toda príssa|díspertando otra vez, a toda príssa
45|2|71|45|palparon sus chalcíquítes, y sus|palparon sus chalcíquítes, y sus
46|1|71|1|varas, y no auía ya plata, en sus que<pc> –</pc>|varas, y no auía ya plata, en sus que–
46|1|71|2|llos, con sus chalchíguítes quíen es este|llos, con sus chalchíguítes quíen es este
46|1|71|3|"díxeron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> nos ha robado, ó quíen es"|díxeron q’que nos ha robado, ó quíen es
46|1|71|4|"este <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>nos ha repelado, a donde víno"|este q’quenos ha repelado, a donde víno
46|1|71|5|"este <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>nos ha rrobado nuestra plata"|este q’quenos ha rrobado nuestra plata
46|1|71|6|díxeron todos los soldados, quízas|díxeron todos los soldados, quízas
46|1|71|7|es aquel demonío que hurta alos|es aquel demonío que hurta alos
46|1|71|8|"hombres. ea<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>no por eso hemos de"|hombres. eaq’queno por eso hemos de
46|1|71|9|"tener míedo a ellos, <choice><abbr>q</abbr><expan instant=""false"">que</expan></choice> hemos dex"|tener míedo a ellos, qque hemos dex
46|1|71|10|ganar su pueblo, y asi mesmo coge<pc> –</pc>|ganar su pueblo, y asi mesmo coge–
46|1|71|11|"remos otra vez nuestra plata, <choice><abbr>q</abbr><expan instant=""false"">que</expan></choice> les he<pc> –</pc>"|remos otra vez nuestra plata, qque les he–
46|1|71|12|mos de haçer díxeron todos los pu<pc> –</pc>|mos de haçer díxeron todos los pu–
46|1|71|13|"eblos, y todos los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>cumplían supalabra"|eblos, y todos los q’quecumplían supalabra
46|1|71|14|"y así mesmo estauan los <choice><abbr>SSes</abbr><expan instant=""false"">Señores</expan></choice> prínçí<pc> –</pc>"|y así mesmo estauan los SSesSeñores prínçí–
46|1|71|15|"pales muy sosegados sobre <rs ana=""JAQAWITZ_JUYUB'"">el çer<pc> –</pc>"|pales muy sosegados sobre el çer–
46|1|71|16|"ro</rs>, y sabían muy bíen lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>auían de"|ro, y sabían muy bíen lo q’queauían de
46|1|71|17|"haçer <rs ana=""B'ALAM_KI'TZE'"">balam quíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">ma<pc> –</pc>"|haçer balam quítze, balam acab, ma–
46|1|71|18|"hucutah</rs>, y <rs ana=""IQ'I_B'ALAM"">íquíbalm</rs> yauíendo"|hucutah, y íquíbalm yauíendo
46|1|71|19|"consultado el <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam"|consultado el balamquítze, balam
46|1|71|20|"acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, y <rs ana=""IQ'I_B'ALAM"">íquíbalam</rs>, hí<pc> –</pc>"|acab, mahucutah, y íquíbalam, hí–
46|1|71|21|çíeron muralla a la orílla de el pu<pc> –</pc>|çíeron muralla a la orílla de el pu–
46|1|71|22|eblo, y solo lagítas pusíeron, ala|eblo, y solo lagítas pusíeron, ala
46|1|71|23|redondez de el pueblo y luego hí<pc> –</pc>|redondez de el pueblo y luego hí–
46|1|71|24|çíeron domínguejoss así como sí fu<pc> –</pc>|çíeron domínguejoss así como sí fu–
46|1|71|25|eran hombres, y luego los pusíeron|eran hombres, y luego los pusíeron
46|1|71|26|en orden sobre la muralla, y tení<pc> –</pc>|en orden sobre la muralla, y tení–
46|1|71|27|an sus escudos, y sus flechas, y les pu<pc> –</pc>|an sus escudos, y sus flechas, y les pu–
46|1|71|28|síeron sus chalchíguítes, de plata, y|síeron sus chalchíguítes, de plata, y
46|1|71|29|sus ropas y eran solo domíngue<pc> –</pc>|sus ropas y eran solo domíngue–
46|1|71|30|jos a quíenes pusíeron la plata de|jos a quíenes pusíeron la plata de
46|1|71|31|"los pueblos, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>fueron a hurtar al ca<pc> –</pc>"|los pueblos, q’quefueron a hurtar al ca–
46|1|71|32|míno, y con esto adronaron a los do<pc> –</pc>|míno, y con esto adronaron a los do–
46|1|71|33|mínguejos, y se anduuíeron ala re|mínguejos, y se anduuíeron ala re
46|1|71|34|donda de el pueblo, y luego fueron|donda de el pueblo, y luego fueron
46|1|71|35|"a pedir pareçer al <rs ana=""TOJIL"">tohíl</rs>, sí nos mata<pc> –</pc>"|a pedir pareçer al tohíl, sí nos mata–
46|1|71|36|"ran, o nos vençeran. ? y les díxo <rs ana=""TOJIL"">el"|ran, o nos vençeran. ? y les díxo el
46|1|71|37|"tohíl</rs> no es de cuídado <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>yo estoy aquí,"|tohíl no es de cuídado q’queyo estoy aquí,
46|1|71|38|y esto les meterís a ellos. no os ame<pc> –</pc>|y esto les meterís a ellos. no os ame–
46|1|71|39|"drenteís, les fue dícho a <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>"|drenteís, les fue dícho a balamquítze
46|1|71|40|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, y <rs ana=""IQ'I_B'ALAM"">íquí<pc> –</pc>"|balam acab, mahucutah, y íquí–
46|1|71|41|"balam</rs>. y luego pusíeron <rs ana=""WONON"">tabanos</rs>, y <rs ana=""SITA'L"">a<pc> –</pc>"|balam. y luego pusíeron tabanos, y a–
46|1|71|42|"bíspas</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>fueron atraer, y quando"|bíspas q’quefueron atraer, y quando
46|1|71|43|víníeron los pusíeron en quarto ca<pc> –</pc>|víníeron los pusíeron en quarto ca–
46|1|71|44|labaços grandes, y pusíeron todos|labaços grandes, y pusíeron todos
46|1|71|45|quarto a la redonda de el pueblo|quarto a la redonda de el pueblo
46|1|71|46|"y los ençerraron a <rs ana=""WONON"">los tabanos</rs>, y <rs ana=""SITA'L"">abís<pc> –</pc>"|y los ençerraron a los tabanos, y abís–
46|1|71|47|"pas</rs> en los calabazos, y estos eran los<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|pas en los calabazos, y estos eran losq’que
46|2|71|1|auían de haçer la guerra a los pueblos.|auían de haçer la guerra a los pueblos.
46|2|71|2|y se ensondieron, y se pusíeron en es<pc> –</pc>|y se ensondieron, y se pusíeron en es–
46|2|71|3|pía, y fue espíado el pueblo por los|pía, y fue espíado el pueblo por los
46|2|71|4|mensageros de los pueblos, los espías|mensageros de los pueblos, los espías
46|2|71|5|noson muchos díxeron, y solo víeron|noson muchos díxeron, y solo víeron
46|2|71|6|"los domínguejos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>meneaban las fle<pc> –</pc>"|los domínguejos q’quemeneaban las fle–
46|2|71|7|"chas, y los escudos, y çíerto <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>parecían"|chas, y los escudos, y çíerto q’queparecían
46|2|71|8|hombres, maradores. y víendolos los|hombres, maradores. y víendolos los
46|2|71|9|"pueblos, se alegraron mucho <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no"|pueblos, se alegraron mucho porq’porque no
46|2|71|10|"eron muchos los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>víeron. y los pueblos"|eron muchos los q’quevíeron. y los pueblos
46|2|71|11|eran muchos, y no eran constables los|eran muchos, y no eran constables los
46|2|71|12|"hombres de pelea, y maradores, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> ve<pc> –</pc>"|hombres de pelea, y maradores, q’que ve–
46|2|71|13|"nían a matar a <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam<pc> –</pc>"|nían a matar a balamquítze, balam–
46|2|71|14|"acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>estaban sobre"|acab, mahucutah, q’queestaban sobre
46|2|71|15|"<rs ana=""JAQAWITZ_JUYUB'"">el çerro hacauíꜩ</rs>, y agora díremos co<pc> –</pc>"|el çerro hacauítz, y agora díremos co–
46|2|71|16|mo fue suentrada.|mo fue suentrada.
46|2|71|17||
46|2|72|18|"y allí estaban <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam a<pc> –</pc>"|y allí estaban balamquítze, balam a–
46|2|72|19|"cab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, y <rs ana=""IQ'I_B'ALAM"">íquíbalam</rs>, todos"|cab, mahucutah, y íquíbalam, todos
46|2|72|20|"juntos estaban sobre <rs ana=""JAQAWITZ_JUYUB'"">el zero</rs>, con <rs ana=""IXOQ_AJAWAB'"">sus"|juntos estaban sobre el zero, con sus
46|2|72|21|mugeres</rs>, y sus hjos, quando llega<pc> –</pc>|mugeres, y sus hjos, quando llega–
46|2|72|22|ron todos los enemigos, matadores, y|ron todos los enemigos, matadores, y
46|2|72|23|nosolo venían vno ni dos en compa<pc> –</pc>|nosolo venían vno ni dos en compa–
46|2|72|24|ñía de los pueblos. y çercaron todo|ñía de los pueblos. y çercaron todo
46|2|72|25|el pueblo, y murmullaban armadas de|el pueblo, y murmullaban armadas de
46|2|72|26|saetas; y de escudos, y grítaban, y síl<pc> –</pc>|saetas; y de escudos, y grítaban, y síl–
46|2|72|27|uaban, y mormollaban con ruydo, y|uaban, y mormollaban con ruydo, y
46|2|72|28|síluaban con las manos, y entrando|síluaban con las manos, y entrando
46|2|72|29|debaxo de el pueblo no les daua cu<pc> –</pc>|debaxo de el pueblo no les daua cu–
46|2|72|30|"ídado á aquellos <rs ana=""XA_Q'ANA_JAL""><choice><abbr>SSes</abbr><expan instant=""false"">Señores</expan></choice></rs> síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>atentos"|ídado á aquellos SSesSeñores síno q’queatentos
46|2|72|31|míraban sobre la muralla, todos|míraban sobre la muralla, todos
46|2|72|32|"en orden con <rs ana=""IXOQ_AJAWAB'"">sus mugeres</rs>, y sus híjos"|en orden con sus mugeres, y sus híjos
46|2|72|33|y aguardaban suspensos la obra. y|y aguardaban suspensos la obra. y
46|2|72|34|y estaban contentos los pueblos quan<pc> –</pc>|y estaban contentos los pueblos quan–
46|2|72|35|"do subíeron sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro</rs>, y poco"|do subíeron sobre el çerro, y poco
46|2|72|36|"faltaba ya para <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se arrojasen ala"|faltaba ya para q’que se arrojasen ala
46|2|72|37|orílla de el pueblo., y luego abríe<pc> –</pc>|orílla de el pueblo., y luego abríe–
46|2|72|38|"ron <rs ana=""Q'OQ"">las calabazas</rs> todos quatro, los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> es<pc> –</pc>"|ron las calabazas todos quatro, los q’que es–
46|2|72|39|"taban en el pueblo, y salieron <rs ana=""WONON"">los"|taban en el pueblo, y salieron los
46|2|72|40|"tabanos</rs>, y <rs ana=""SITA'L"">abíspas</rs>, como humo, <choice><abbr>qo</abbr><expan instant=""false"">quando</expan></choice>"|tabanos, y abíspas, como humo, qoquando
46|2|72|41|"salieron de <rs ana=""Q'OQ"">las calabazas</rs>, y pereçí<pc> –</pc>"|salieron de las calabazas, y pereçí–
46|2|72|42|"an los pueblos por los animales, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice>"|an los pueblos por los animales, porq’porque
46|2|72|43|derechos se íuan a las niñas de los|derechos se íuan a las niñas de los
46|2|72|44|ojos, y a las narízes, y las vocas, y a las<pc> –</pc>|ojos, y a las narízes, y las vocas, y a las–
46|2|72|45|"píernas, y los brazos. quíen sera el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ra"|píernas, y los brazos. quíen sera el q’quera
46|2|72|46|"a coger, y a arrebatar todos estos <rs ana=""WONON"">taba<pc> –</pc>"|a coger, y a arrebatar todos estos taba–
46|2|72|47|"nos</rs> y <rs ana=""SITA'L"">auíspas</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ay? yderechos les mot<pc> –</pc>"|nos y auíspas q’queay? yderechos les mot–
47|1|72|1|dían las níñas de los ojos y heruían|dían las níñas de los ojos y heruían
47|1|72|2|los anímalexos, y se amontonaban contra|los anímalexos, y se amontonaban contra
47|1|72|3|cada vno de los soldados, y estaban co<pc> –</pc>|cada vno de los soldados, y estaban co–
47|1|72|4|"mo embríagados por los <rs ana=""WONON"">tabanos</rs>, y <rs ana=""SITA'L"">abís<pc> –</pc>"|mo embríagados por los tabanos, y abís–
47|1|72|5|pas</rs>, y no podían ya coger las flechas, y los|pas, y no podían ya coger las flechas, y los
47|1|72|6|escudos, y se les cayeron en el suelo, y se|escudos, y se les cayeron en el suelo, y se
47|1|72|7|"tendíeron sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro</rs> y no sentían ya"|tendíeron sobre el çerro y no sentían ya
47|1|72|8|"las flechas <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>les tíraban, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>los aporre<pc> –</pc>"|las flechas q’queles tíraban, y q’quelos aporre–
47|1|72|9|"aban con <rs ana=""IKAJ"">las hachas</rs>. y solo palos mondos"|aban con las hachas. y solo palos mondos
47|1|72|10|"sacaron <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balamacab</rs>, y sus"|sacaron balamquítze, balamacab, y sus
47|1|72|11|mugeres tambíen fueron matadoras, y|mugeres tambíen fueron matadoras, y
47|1|72|12|la mítad de ellos se bolbíeron corríendo|la mítad de ellos se bolbíeron corríendo
47|1|72|13|"todos los pueblos, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>víeron a los prímeros"|todos los pueblos, q’quevíeron a los prímeros
47|1|72|14|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>auían muerto, y se auían acabado. y no"|q’queauían muerto, y se auían acabado. y no
47|1|72|15|pocos hombres muríeron y no muríe<pc> –</pc>|pocos hombres muríeron y no muríe–
47|1|72|16|"ron aquellos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> de tpdp su corazon no per<pc> –</pc>"|ron aquellos q’que de tpdp su corazon no per–
47|1|72|17|"seguían, síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>solo los anímalejos los"|seguían, síno q’quesolo los anímalejos los
47|1|72|18|acometíeron y no fue quíen hízo la guer<pc> –</pc>|acometíeron y no fue quíen hízo la guer–
47|1|72|19|ra soldados, ní saetas, ní escudos, quan<pc> –</pc>|ra soldados, ní saetas, ní escudos, quan–
47|1|72|20|do se levantaron los pueblos, y se le|do se levantaron los pueblos, y se le
47|1|72|21|"uantaron amayores, contra <rs ana=""B'ALAM_KI'TZE'"">balamquí<pc> –</pc>"|uantaron amayores, contra balamquí–
47|1|72|22|"ꜩe</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, y <rs ana=""IQ'I_B'ALAM"">íquíba<pc> –</pc>"|tze, mahucutah, balam acab, y íquíba–
47|1|72|23|"lam</rs>. y díxeron ellos, no nos mateís <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|lam. y díxeron ellos, no nos mateís q’que
47|1|72|24|somos vnos pobres. estabíen díxeron|somos vnos pobres. estabíen díxeron
47|1|72|25|"y <choice><abbr>aunq’</abbr><expan instant=""false"">aunque</expan></choice> eraís dígnos de muerte, solo se<pc> –</pc>"|y aunq’aunque eraís dígnos de muerte, solo se–
47|1|72|26|reís tributarios, para síempre les fue|reís tributarios, para síempre les fue
47|1|72|27|dícho. y así fue la sugexíon de todos|dícho. y así fue la sugexíon de todos
47|1|72|28|los pueblos, por nuestros prímeros pa<pc> –</pc>|los pueblos, por nuestros prímeros pa–
47|1|72|29|"dres, y sucedío esto sobre el çerro<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|dres, y sucedío esto sobre el çerroq’que
47|1|72|30|"agora se llama <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>. y este fel el"|agora se llama hacauítz. y este fel el
47|1|72|31|prímero donde fueron plantados, y a|prímero donde fueron plantados, y a
47|1|72|32|llí se multíplicaron y aumentaron|llí se multíplicaron y aumentaron
47|1|72|33|"y tuvíeron híja, e híjos sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro"|y tuvíeron híja, e híjos sobre el çerro
47|1|72|34|hacauíꜩ</rs>. y se alegraron mucho, quan|hacauítz. y se alegraron mucho, quan
47|1|72|35|do sugetaron todos los pueblos, y allí|do sugetaron todos los pueblos, y allí
47|1|72|36|"fueron sugetados sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro</rs>. y así"|fueron sugetados sobre el çerro. y así
47|1|72|37|suçedío esto de vençer los pueblos. y|suçedío esto de vençer los pueblos. y
47|1|72|38|luego se sosegaron sus corazones, y|luego se sosegaron sus corazones, y
47|1|72|39|les hablaron asus híjos. y as e auía a<pc> –</pc>|les hablaron asus híjos. y as e auía a–
47|1|72|40|çercado su muerte quando los quí<pc> –</pc>|çercado su muerte quando los quí–
47|1|72|41|síeron matar. y agora diremos del|síeron matar. y agora diremos del
47|1|72|42|"fin y muerte de <rs ana=""B'ALAM_KI'TZE'"">balam quíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam"|fin y muerte de balam quítze, balam
47|1|72|43|"acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, y <rs ana=""IQ'I_B'ALAM"">iquíbalam</rs>."|acab, mahucutah, y iquíbalam.
47|1|73|44|y auíendo ya conocido que se morían|y auíendo ya conocido que se morían
47|1|73|45|les avisaron asus híjos y no estaban|les avisaron asus híjos y no estaban
47|1|73|46|enfermos, y tampoco agonízaban, ní|enfermos, y tampoco agonízaban, ní
47|2|73|1|estaban ín agone, quando díspusíeron|estaban ín agone, quando díspusíeron
47|2|73|2|desus cosas, y auísaron asus híjos y así|desus cosas, y auísaron asus híjos y así
47|2|73|3|"se llamaban sus híjos: dos tuuo <rs ana=""B'ALAM_KI'TZE'"">balam<pc> –</pc>"|se llamaban sus híjos: dos tuuo balam–
47|2|73|4|"quíꜩe</rs>: <rs ana=""K'OKA'IB_KQDOS"">qocaíb</rs>, se llamo el prímero, y el"|quítze: qocaíb, se llamo el prímero, y el
47|2|73|5|"Segundo: <rs ana=""K'OQAWIB_KQDOS"">qocauíb</rs>. que son padres, y a"|Segundo: qocauíb. que son padres, y a
47|2|73|6|"buelos de <rs ana=""KAWEQ"">los de cauíquíb</rs>. y <rs ana=""B'ALAM_AQ'AB'"">balam"|buelos de los de cauíquíb. y balam
47|2|73|7|acab</rs> tuuo otros dos híjos, y se llama<pc> –</pc>|acab tuuo otros dos híjos, y se llama–
47|2|73|8|"ban así, el prímero <rs ana=""K'O'AKUL"">qoacul</rs>, y <rs ana=""KOAKUTEC"">qoacu"|ban así, el prímero qoacul, y qoacu
47|2|73|9|tec</rs> se llamaba el Segundo hijo, de|tec se llamaba el Segundo hijo, de
47|2|73|10|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>; de los de <rs ana=""NIJA'IB"">níhaíbab</rs>. y solo"|balam acab; de los de níhaíbab. y solo
47|2|73|11|"vno engendro <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamo"|vno engendro mahucutah, q’quese llamo
47|2|73|12|"<rs ana=""K'O'AJAW"">qoahau</rs>. y solos estos tres tuuíeron híjos."|qoahau. y solos estos tres tuuíeron híjos.
47|2|73|13|"el <rs ana=""IQ'I_B'ALAM"">íquíbalam</rs>. y deuerdad eran <choice><abbr>SSes.</abbr><expan instant=""false"">Señores</expan></choice>de"|el íquíbalam. y deuerdad eran SSes.Señoresde
47|2|73|14|respeto, y estos eran los nombres de|respeto, y estos eran los nombres de
47|2|73|15|los híjos. y a estos les auísaron, y manda|los híjos. y a estos les auísaron, y manda
47|2|73|16|ron, estando todos quarto juntos en vno.|ron, estando todos quarto juntos en vno.
47|2|73|17|y cantaron, y estauan trístes, y lloraban|y cantaron, y estauan trístes, y lloraban
47|2|73|18|"en su canto, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se llamaba <rs ana=""QAMUKU"">el canto qama<pc> –</pc>"|en su canto, q’que se llamaba el canto qama–
47|2|73|19|"qu</rs>. el nombre de el canto <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>cantaron."|qu. el nombre de el canto q’quecantaron.
47|2|73|20|y entonces auísaron asus híjos. mírald|y entonces auísaron asus híjos. mírald
47|2|73|21|"híjos nuestros <choice><abbr>q</abbr><expan instant=""false"">que</expan></choice> nos vamos, y nos bolbe<pc> –</pc>"|híjos nuestros qque nos vamos, y nos bolbe–
47|2|73|22|mos. y es íllustre yclara esta palabra y|mos. y es íllustre yclara esta palabra y
47|2|73|23|"mandato <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>os mandamus agora pero ha"|mandato q’queos mandamus agora pero ha
47|2|73|24|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>venísteís, de aquella vuestra patria"|q’quevenísteís, de aquella vuestra patria
47|2|73|25|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>esta lexos vosotras esposas nuestras"|q’queesta lexos vosotras esposas nuestras
47|2|73|26|"les dígeron a<rs ana=""IXOQ_AJAWAB'"">sus mugeres</rs>, y de cada"|les dígeron asus mugeres, y de cada
47|2|73|27|vna de por sí se despídíeron, nos vamos|vna de por sí se despídíeron, nos vamos
47|2|73|28|"conuestro pueblo. ya queda en orden <rs ana=""TOJIL"">el"|conuestro pueblo. ya queda en orden el
47|2|73|29|"<choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice> de los venados</rs> manífíesto esta en"|Sor.Señor de los venados manífíesto esta en
47|2|73|30|el cíelo. ya hecemos nuestra buelta|el cíelo. ya hecemos nuestra buelta
47|2|73|31|"yase hecho todo lo<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> estaba anuestro car"|yase hecho todo loq’que estaba anuestro car
47|2|73|32|go, yase ajustaron nuestros días. no|go, yase ajustaron nuestros días. no
47|2|73|33|nos oluídeís, ní nos perdaís, mírad vu|nos oluídeís, ní nos perdaís, mírad vu
47|2|73|34|estras casas, y vuestra patria. y plantaos|estras casas, y vuestra patria. y plantaos
47|2|73|35|y multíplicad. e íd, y andad a ver otra|y multíplicad. e íd, y andad a ver otra
47|2|73|36|vez el lugar de adonde venímos. esto|vez el lugar de adonde venímos. esto
47|2|73|37|"díxeron <choice><abbr>qo</abbr><expan instant=""false"">quando</expan></choice> se despídíeron. y quedo"|díxeron qoquando se despídíeron. y quedo
47|2|73|38|entonçes señal de el ser y costumbre|entonçes señal de el ser y costumbre
