lang,folio,side,para_num,lb,lb_str,lb_str_plain
quc,3,1,7,47,"chirech rinabe ca ꜩac, ca","chirech rinabe ca tzac, ca"
quc,3,2,7,1,bit <!-- editor's note: Ajtz'ib'ab' adds a paragraph here. Corresponds to paragraph 15 in Ajtz'ib'ab' -->maui mi xuꜩinic ca quihilo<pc> –</pc>,bit maui mi xutzinic ca quihilo–
quc,3,2,7,2,"xic, ca calaixic puch cumal, que<pc> –</pc>","xic, ca calaixic puch cumal, que–"
quc,3,2,7,3,he cut catiha vi vbanic ah nim,he cut catiha vi vbanic ah nim
quc,3,2,7,4,"ah xob ꜩucul, cool xeqha ta v<pc> –</pc>","ah xob tzucul, cool xeqha ta v–"
quc,3,2,7,5,"ꜩaquic cut vbanic puch, vle<pc> –</pc>","tzaquic cut vbanic puch, vle–"
quc,3,2,7,6,v xocol vtiohil xquibano ma,v xocol vtiohil xquibano ma
quc,3,2,7,7,"cu vꜩ xquilo, xa chiyohoma<pc> –</pc>","cu vtz xquilo, xa chiyohoma–"
quc,3,2,7,8,"nic, xa ꜩubulic, xa nebelic, xa","nic, xa tzubulic, xa nebelic, xa"
quc,3,2,7,9,"lubanic, xa vulanic, xa pu chi<pc> –</pc>","lubanic, xa vulanic, xa pu chi–"
quc,3,2,7,10,"vmaric, maui chicolol vholó","vmaric, maui chicolol vholó"
quc,3,2,7,11,"xa hum benac vi vvach, xacu<pc> –</pc>","xa hum benac vi vvach, xacu–"
quc,3,2,7,12,luvach maui chimucun chirih,luvach maui chimucun chirih
quc,3,2,7,13,"chichau nabec, mahabi vnaoh","chichau nabec, mahabi vnaoh"
quc,3,2,7,14,"xa huzuc chiumar paha, maui","xa huzuc chiumar paha, maui"
quc,3,2,7,15,"qo, xeqha chicuri <rs ana=""TZ'AQOL"">ah ꜩac</rs> <rs ana=""B'ITOL"">ah bit</rs>.","qo, xeqha chicuri ah tzac ah bit."
quc,3,2,7,16,cauach labec ta chuxoc xa,cauach labec ta chuxoc xa
quc,3,2,7,17,"labe maui chibinic, ma pu chi<pc> –</pc>","labe maui chibinic, ma pu chi–"
quc,3,2,7,18,pocotahic ta chuxoc xavnaoh,pocotahic ta chuxoc xavnaoh
quc,3,2,7,19,chiri xecha ta xquiyoh cut x<pc> –</pc>,chiri xecha ta xquiyoh cut x–
quc,3,2,7,20,quiyoc chic riqui ꜩac quibit,quiyoc chic riqui tzac quibit
quc,3,2,7,21,xeqha chicut hupacha qui<pc> –</pc>,xeqha chicut hupacha qui–
quc,3,2,7,22,"<del rend=""overstrike"" instant=""false"" status=""unremarkable"">qa</del> chicabano chuꜩin ta vi chi<pc> –</pc>",qa chicabano chutzin ta vi chi–
quc,3,2,7,23,nauachir ta vi quihiloy quech,nauachir ta vi quihiloy quech
quc,3,2,7,24,ziquÿ quech xecha ta xqui<pc> –</pc>,ziqui quech xecha ta xqui–
quc,3,2,7,25,naohih chic xa cabÿh chique,naohih chic xa cabih chique
quc,3,2,7,26,"<rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmucane</rs>, <rs ana=""JUNAJPU_WUCH'"">hun ah<pc> –</pc>","xpiyacoc, xmucane, hun ah–"
quc,3,2,7,27,"pu vuch</rs>, <rs ana=""JUNAJPU_UTIW"">hun ahpu vtiu</rs>. qui<pc> –</pc>","pu vuch, hun ahpu vtiu. qui–"
quc,3,2,7,28,tiha chic vquihixic vbitaxic,tiha chic vquihixic vbitaxic
quc,3,2,7,29,"xevqhan qui quib <rs ana=""TZ'AQOL"">ah ꜩac</rs>",xevqhan qui quib ah tzac
quc,3,2,7,30,"<rs ana=""B'ITOL"">ah bit</rs>. Ta xquibÿh cut chire",ah bit. Ta xquibih cut chire
quc,3,2,7,31,"<rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmucane</rs><add instant=""false"" status=""unremarkable"">¶</add> cate cut","xpiyacoc, xmucane¶ cate cut"
quc,3,2,7,32,vbixic ri chiquech ri enic vachi<pc> –</pc>,vbixic ri chiquech ri enic vachi–
quc,3,2,7,33,"nel, <rs ana=""RATI'T_Q'IJ"">ratit quih</rs> <rs ana=""RATI'T_SAQ"">ratit zac</rs> que","nel, ratit quih ratit zac que"
quc,3,2,7,34,"vqhaxic cumal ri <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bitol</rs>",vqhaxic cumal ri tzacol bitol
quc,3,2,7,35,"are qui bi ri <rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmuca<pc> –</pc>","are qui bi ri xpiyacoc, xmuca–"
quc,3,2,7,36,ne</rs>,ne
quc,3,2,8,37,"<hi rend=""large"">X</hi>eqha qu ri <rs ana=""JUN_RAQAN"">huracan</rs> ruq <rs ana=""TEPEW_Q'UKUMATZ"">te<pc> –</pc>",Xeqha qu ri huracan ruq te–
quc,3,2,8,38,peu gucumaꜩ</rs> ta xquibih chire<pc> –</pc>,peu gucumatz ta xquibih chire–
quc,3,2,8,39,"ch <rs ana=""XPIYAKOK"">ahquih</rs> <rs ana=""IXMUKANE"">ah bit</rs> enic vachi<pc> –</pc>",ch ahquih ah bit enic vachi–
quc,3,2,8,40,"nel xuculu, xa pu churico che<pc> –</pc>","nel xuculu, xa pu churico che–"
quc,3,2,8,41,"ta chic chi cauinac bitoh, chica","ta chic chi cauinac bitoh, chica"
quc,3,2,8,42,vinac ꜩacoh ta chic ꜩucul cool coh,vinac tzacoh ta chic tzucul cool coh
quc,3,2,8,43,"ziquixtah, cohnabaxtah puch, ca<pc> –</pc>","ziquixtah, cohnabaxtah puch, ca–"
quc,3,2,8,44,"toc ta cut pa ꜩih <rs ana=""IXMUKANE"">iyom</rs> <rs ana=""XPIYAKOK"">mamom</rs>",toc ta cut pa tzih iyom mamom
quc,3,2,8,45,"catit camam <rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmuca","catit camam xpiyacoc, xmuca"
quc,3,2,8,46,"ne</rs> chatah ta chavaxoc, ta zaqui<pc> –</pc>","ne chatah ta chavaxoc, ta zaqui–"
quc,3,2,8,47,"roc ca ziquixic, ca toquexic ca","roc ca ziquixic, ca toquexic ca"
quc,4,1,8,1,"nabaxic rumal vinac ꜩac, vinac","nabaxic rumal vinac tzac, vinac"
quc,4,1,8,2,"bit, vinac poy, vinac anom cha","bit, vinac poy, vinac anom cha"
quc,4,1,8,3,"ta chuxoc chicutun ibi <rs ana=""JUNAJPU_WUCH'"">hunahpu",ta chuxoc chicutun ibi hunahpu
quc,4,1,8,4,"vuch</rs>, <rs ana=""JUNAJPU_UTIW"">hunahpu vtiu</rs> <rs ana=""KA'MUL_ALOM"">camul alo<pc> –</pc>","vuch, hunahpu vtiu camul alo–"
quc,4,1,8,5,"m</rs>, <rs ana=""KA'MUL_K'AJOLOM"">camul qaholom</rs> <rs ana=""NIM_AQ"">nimac</rs> <rs ana=""NIMA_SIS"">nima","m, camul qaholom nimac nima"
quc,4,1,8,6,"ꜩÿz</rs> <rs ana=""AJK'UWAL"">ah cuval</rs> <rs ana=""AJYAMANIK"">ah yamanic</rs> <rs ana=""AJCH'UT"">ah chut</rs>",tziz ah cuval ah yamanic ah chut
quc,4,1,8,7,"<rs ana=""AJTZ'ALAM"">ahꜩalam</rs>, <rs ana=""AJRAXA_LAQ"">ah raxalac</rs>, <rs ana=""AJRAXA_TZEL"">ah raxazel</rs>","ahtzalam, ah raxalac, ah raxazel"
quc,4,1,8,8,"<rs ana=""AJQ'OL"">ah eol</rs>, <rs ana=""AJTOLTEKAT"">ah toltecat</rs> <rs ana=""RATI'T_Q'IJ"">ratit quih</rs> <rs ana=""RATI'T_SAQ"">ra","ah eol, ah toltecat ratit quih ra"
quc,4,1,8,9,tiꜩac</rs> quixvqhaxic rumal caꜩac,titzac quixvqhaxic rumal catzac
quc,4,1,8,10,"cabit chimala chi <rs ana=""IXIM"">ixim</rs>, chi <rs ana=""TZ'ITE'"">ꜩite</rs>","cabit chimala chi ixim, chi tzite"
quc,4,1,8,11,xa chibanatahic xa pu chel apan,xa chibanatahic xa pu chel apan
quc,4,1,8,12,oc chicahah chicacotah puch,oc chicahah chicacotah puch
quc,4,1,8,13,vchi vvach che xevqhaxic e,vchi vvach che xevqhaxic e
quc,4,1,8,14,"ah <del rend=""overstrike"" instant=""false"" status=""unremarkable"">t</del> quih cate puch vcahic v",ah t quih cate puch vcahic v
quc,4,1,8,15,"quihiloxic ri xmalic chi <rs ana=""IXIM"">ixim</rs>",quihiloxic ri xmalic chi ixim
quc,4,1,8,16,"chi<rs ana=""TZ'ITE'"">ꜩite</rs> quih bit xeqha quri",chitzite quih bit xeqha quri
quc,4,1,8,17,"hun<rs ana=""XMUKANE"">atit</rs> hun<rs ana=""XPIYAKOK"">mama</rs> chiquech",hunatit hunmama chiquech
quc,4,1,8,18,"are ri <rs ana=""XPIYAKOK"">mama</rs> are <rs ana=""TZ'ITE'"">ah ꜩite</rs> <rs ana=""XPIYAKOK"">xpi<pc> –</pc>",are ri mama are ah tzite xpi–
quc,4,1,8,19,"yacoc</rs> vbi. arecu ri<rs ana=""XMUKANE"">atit</rs> <rs ana=""XMUKANE"">ahquih</rs>",yacoc vbi. arecu riatit ahquih
quc,4,1,8,20,"<rs ana=""XMUKANE"">ahbit chi racan</rs> <rs ana=""IXMUKANE"">xmucane</rs> vbi",ahbit chi racan xmucane vbi
quc,4,1,8,21,"xeqha cut ta x<del rend=""overstrike"" instant=""false"" status=""unremarkable""> </del>quitiquiba quih",xeqha cut ta x quitiquiba quih
quc,4,1,8,22,xa chuculu xa pu chu rico ch<pc> –</pc>,xa chuculu xa pu chu rico ch–
quc,4,1,8,23,"abÿh cata caxiquin, caqha<pc> –</pc>","abih cata caxiquin, caqha–"
quc,4,1,8,24,uic caꜩihontah xa chuculu,uic catzihontah xa chuculu
quc,4,1,8,25,ri che chahavaxic chicotox,ri che chahavaxic chicotox
quc,4,1,8,26,"puch cumal <rs ana=""TZ'AQOL"">ahꜩac</rs> <rs ana=""B'ITOL"">ahbit</rs>.",puch cumal ahtzac ahbit.
quc,4,1,8,27,"ve are ꜩucul <rs ana=""K'OOL"">cool</rs> ta chavax",ve are tzucul cool ta chavax
quc,4,1,8,28,"oc tazaquiroc at <rs ana=""IXIM"">ixim</rs> at <rs ana=""TZ'ITE'"">ꜩi<pc> –</pc>",oc tazaquiroc at ixim at tzi–
quc,4,1,8,29,"te</rs>, at quih, at bit. catchoco<pc> –</pc>","te, at quih, at bit. catchoco–"
quc,4,1,8,30,nic cattaquentah xqha chi<pc> –</pc>,nic cattaquentah xqha chi–
quc,4,1,8,31,"re <rs ana=""IXIM"">ixim</rs> <rs ana=""TZ'ITE'"">q<hi rend=""subscript"">,</hi>ite</rs>, quih bit. cat","re ixim q,ite, quih bit. cat"
quc,4,1,8,32,"quixla vloc at <rs ana=""UK'U'X_KAJ"">vqux cah</rs>",quixla vloc at vqux cah
quc,4,1,8,33,"macahizah vchi vvach <rs ana=""TEPEW_Q'UKUMATZ"">tepeu",macahizah vchi vvach tepeu
quc,4,1,8,34,gucumaꜩ</rs> xeqha ta xquibih,gucumatz xeqha ta xquibih
quc,4,1,8,35,cut v zuculiquil vꜩ are chu<pc> –</pc>,cut v zuculiquil vtz are chu–
quc,4,1,8,36,xic ri i poy aham che chiqha<pc> –</pc>,xic ri i poy aham che chiqha–
quc,4,1,8,37,uic chiꜩihon bala chuvach,uic chitzihon bala chuvach
quc,4,1,8,38,vleu ta chuxoc xeqha cut ta,vleu ta chuxoc xeqha cut ta
quc,4,1,8,39,xquibih huzuc xbanic poy a<pc> –</pc>,xquibih huzuc xbanic poy a–
quc,4,1,8,40,ham che xe vinac vachinic xe,ham che xe vinac vachinic xe
quc,4,1,8,41,vinac ꜩihonic puch are vina,vinac tzihonic puch are vina
quc,4,1,8,42,quil vvach vleu xevxic xe,quil vvach vleu xevxic xe
quc,4,1,8,43,"poquic xemealanic, xeqaho<pc> –</pc>","poquic xemealanic, xeqaho–"
quc,4,1,8,44,lonic ri poy aham che macu,lonic ri poy aham che macu
quc,4,1,8,45,habi qui qux ma pu habi qui<pc> –</pc>,habi qui qux ma pu habi qui–
quc,4,1,8,46,naoh maui natal cah ꜩac,naoh maui natal cah tzac
quc,4,1,8,47,"cah bit xaloc xebinic, xecha<pc> –</pc>","cah bit xaloc xebinic, xecha–"
quc,4,2,8,1,"canic maui xquinatah chic ri <rs ana=""UK'U'X_KAJ"">v<pc> –</pc>",canic maui xquinatah chic ri v–
quc,4,2,8,2,qux cah</rs> quehe cut xepah chivi,qux cah quehe cut xepah chivi
quc,4,2,8,3,xa vtihtobexic xa pu v va ba<pc> –</pc>,xa vtihtobexic xa pu v va ba–
quc,4,2,8,4,bexic chi vinac queqhau na<pc> –</pc>,bexic chi vinac queqhau na–
quc,4,2,8,5,"bec, xa chaquih qui vach mana","bec, xa chaquih qui vach mana"
quc,4,2,8,6,"zonol cacan, quieab mahabi","zonol cacan, quieab mahabi"
quc,4,2,8,7,"qui quiquel, qui comahil, ma","qui quiquel, qui comahil, ma"
quc,4,2,8,8,"habi qui ticoual, qui cabchÿal","habi qui ticoual, qui cabchial"
quc,4,2,8,9,cha quih coꜩ qoh qui vach. ca,cha quih cotz qoh qui vach. ca
quc,4,2,8,10,"pichipoh cacan, quicab caie","pichipoh cacan, quicab caie"
quc,4,2,8,11,ioh quitiohil quehe cut maui,ioh quitiohil quehe cut maui
quc,4,2,8,12,"xenau chivi chuvach <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bi<pc> –</pc>",xenau chivi chuvach tzacol bi–
quc,4,2,8,13,"tol</rs> alai quech, quxlaai quech","tol alai quech, quxlaai quech"
quc,4,2,8,14,enabe ꜩaꜩ chivinac xevxic,enabe tzatz chivinac xevxic
quc,4,2,8,15,varal chuvach vleu,varal chuvach vleu
quc,4,2,9,16,"<hi rend=""large"">C</hi>atecut qui quÿzic chic qui",Catecut qui quizic chic qui
quc,4,2,9,17,mayxic qui cutuxic puch xe,mayxic qui cutuxic puch xe
quc,4,2,9,18,camizax chic poy aham che,camizax chic poy aham che
quc,4,2,9,19,"ta xnohix quibutic rumal <rs ana=""UK'U'X_KAJ"">vqux",ta xnohix quibutic rumal vqux
quc,4,2,9,20,cah</rs> nima butic xbanic xpe,cah nima butic xbanic xpe
quc,4,2,9,21,pa quivi ri e poy e aham che,pa quivi ri e poy e aham che
quc,4,2,9,22,"<rs ana=""TZ'ITE'""><hi rend=""subscript"">q,</hi>ite</rs> vtiohil ri achih, ta xaha<pc> –</pc>","q,ite vtiohil ri achih, ta xaha–"
quc,4,2,9,23,"xic, rumal <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bitol</rs>, ixoc","xic, rumal tzacol bitol, ixoc"
quc,4,2,9,24,zibac cut vtiohil ixoc. xrah,zibac cut vtiohil ixoc. xrah
quc,4,2,9,25,"oquic rumal <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bit<hi rend=""underline"">ol</hi></rs> maui",oquic rumal tzacol bitol maui
quc,4,2,9,26,"xenauic, ma pu xeqhauic chu","xenauic, ma pu xeqhauic chu"
quc,4,2,9,27,"vach cah ꜩac, cah bit banol que","vach cah tzac, cah bit banol que"
quc,4,2,9,28,vinaquirizay quech quehe,vinaquirizay quech quehe
quc,4,2,9,29,cut qui ca mizaxic xebutic,cut qui ca mizaxic xebutic
quc,4,2,9,30,"xpe <rs ana=""Q'OL"">nima eol</rs> chila chicah.",xpe nima eol chila chicah.
quc,4,2,9,31,"<rs ana=""K'OTK'OWACH"">xe cotcovach</rs> vbi, xcotin vloc","xe cotcovach vbi, xcotin vloc"
quc,4,2,9,32,"vbac qui vach, xepe <rs ana=""KAMALOTZ'"">camaloꜩ</rs>","vbac qui vach, xepe camalotz"
quc,4,2,9,33,"xcupin vla quiholom, xpe","xcupin vla quiholom, xpe"
quc,4,2,9,34,"<rs ana=""KOTZB'ALAM"">coꜩbalam</rs>. xtio quitiohil, xpe","cotzbalam. xtio quitiohil, xpe"
quc,4,2,9,35,"<rs ana=""TUKUMB'ALAM"">tucumbalam</rs> xtucuuic xqui<pc> –</pc>",tucumbalam xtucuuic xqui–
quc,4,2,9,36,"chouic quibaquil, quibochil","chouic quibaquil, quibochil"
quc,4,2,9,37,"xcahixic, xmuchulixic qui ba<pc> –</pc>","xcahixic, xmuchulixic qui ba–"
quc,4,2,9,38,"quil, cahizabal qui vach; ru","quil, cahizabal qui vach; ru"
quc,4,2,9,39,mal maui quinauic chuvach,mal maui quinauic chuvach
quc,4,2,9,40,"qui <rs ana=""ALOM"">chuch</rs>, chuvach puch qui","qui chuch, chuvach puch qui"
quc,4,2,9,41,"<rs ana=""K'AJOLOM"">cahau</rs>, ri <rs ana=""UK'U'X_KAJ"">vqux cah</rs>, <rs ana=""JUN_RAQAN"">huracan</rs>","cahau, ri vqux cah, huracan"
quc,4,2,9,42,"vbi, cumal xquecumaric v","vbi, cumal xquecumaric v"
quc,4,2,9,43,"vach vleu, xticaric quecal hab","vach vleu, xticaric quecal hab"
quc,4,2,9,44,"quihil hab, acabal hab xoc vla","quihil hab, acabal hab xoc vla"
quc,4,2,9,45,chuti chicop nima chicop xcut,chuti chicop nima chicop xcut
quc,4,2,9,46,qui vach rumal che abah. x<pc> –</pc>,qui vach rumal che abah. x–
quc,4,2,9,47,qhauic ronohel qui quebal<pc> –</pc>,qhauic ronohel qui quebal–
quc,5,1,9,1,"quixot, qui lac, qui boh, qui ꜩi","quixot, qui lac, qui boh, qui tzi"
quc,5,1,9,2,"qui<rs ana=""KA'"">kaa</rs>, haruh pala ronohel","quikaa, haruh pala ronohel"
quc,5,1,9,3,xcutu qui vach <!-- editor's note: Ajtz'ib'ab adds a paragraph here -->cax xiban,xcutu qui vach cax xiban
quc,5,1,9,4,"chique, xohitio ixchi cut x<pc> –</pc>","chique, xohitio ixchi cut x–"
quc,5,1,9,5,quixcati chic xqhari qui ꜩi,quixcati chic xqhari qui tzi
quc,5,1,9,6,"cac chiquech. re cu ri <rs ana=""KA'"">ꜫaa</rs>",cac chiquech. re cu ri q'aa
quc,5,1,9,7,xohcoconic iuumal hu ta,xohcoconic iuumal hu ta
quc,5,1,9,8,"quih, hu ta quih, xquec zaqui<pc> –</pc>","quih, hu ta quih, xquec zaqui–"
quc,5,1,9,9,"ric amaquel holi, holi, hu<pc> –</pc>","ric amaquel holi, holi, hu–"
quc,5,1,9,10,"qui, huqui ca vach ivumal","qui, huqui ca vach ivumal"
quc,5,1,9,11,are ta nabe capatan chiva<pc> –</pc>,are ta nabe capatan chiva–
quc,5,1,9,12,"ch, ixtana vinac vaca<pc> –</pc>","ch, ixtana vinac vaca–"
quc,5,1,9,13,mic cut xchitih ca chucab,mic cut xchitih ca chucab
quc,5,1,9,14,"xchicaqueeh, xchicahoc","xchicaqueeh, xchicahoc"
quc,5,1,9,15,puch i tiohil xqhari qui,puch i tiohil xqhari qui
quc,5,1,9,16,ꜫaa chique. <!-- editor's note: Ajtz'ib'ab adds a paragraph here -->are curi qui,q'aa chique. are curi qui
quc,5,1,9,17,"ꜩi xqha chic ta xqhauic, na","tzi xqha chic ta xqhauic, na"
quc,5,1,9,18,qui pa rumal maui chi<pc> –</pc>,qui pa rumal maui chi–
quc,5,1,9,19,"ya cava, xa cohmucunic","ya cava, xa cohmucunic"
quc,5,1,9,20,"xa pu cohicuxih vloc, coh","xa pu cohicuxih vloc, coh"
quc,5,1,9,21,izac pu vloc yacal vbi ca,izac pu vloc yacal vbi ca
quc,5,1,9,22,cheel ivumal ta quixva<pc> –</pc>,cheel ivumal ta quixva–
quc,5,1,9,23,ic xere cohivuchaah vi,ic xere cohivuchaah vi
quc,5,1,9,24,maui cohqhauic mata cu,maui cohqhauic mata cu
quc,5,1,9,25,mi xohcamic chiue hu pa,mi xohcamic chiue hu pa
quc,5,1,9,26,cha maui mi xixnauic,cha maui mi xixnauic
quc,5,1,9,27,xixnau ta cut chiuih ta cut,xixnau ta cut chiuih ta cut
quc,5,1,9,28,"xohzach vi, vacamic cut x<pc> –</pc>","xohzach vi, vacamic cut x–"
quc,5,1,9,29,chitih cabac qo pa ca chi x<pc> –</pc>,chitih cabac qo pa ca chi x–
quc,5,1,9,30,quixcatio xeqha ri ꜩi chi<pc> –</pc>,quixcatio xeqha ri tzi chi–
quc,5,1,9,31,que ta xcut qui vach. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are,que ta xcut qui vach. are
quc,5,1,9,32,"chicuri qui xot, qui boh x<pc> –</pc>","chicuri qui xot, qui boh x–"
quc,5,1,9,33,"<note place=""margin-left"" anchored=""true""><del rend=""strikethrough"" instant=""false"" status =""unremarkable"">--|</del></note>chau chic chique: cax, va xi","--|chau chic chique: cax, va xi"
quc,5,1,9,34,"ban chique xac ca chi, xac<pc> –</pc>","ban chique xac ca chi, xac–"
quc,5,1,9,35,ca vach; amaquel oh ꜩacal,ca vach; amaquel oh tzacal
quc,5,1,9,36,chuuicac cohicato maui cax,chuuicac cohicato maui cax
quc,5,1,9,37,"xcanao, xchitih cut xquix","xcanao, xchitih cut xquix"
quc,5,1,9,38,caporoh xcha ri qui boh ro<pc> –</pc>,caporoh xcha ri qui boh ro–
quc,5,1,9,39,nohel xcutu qui vach. <!--editor's note: Ajtz'ib'ab' paragraph 22 -->areri,nohel xcutu qui vach. areri
quc,5,1,9,40,abah ri quixcub chitaninic,abah ri quixcub chitaninic
quc,5,1,9,41,chipe paꜫaꜫ taeal chi qui<pc> –</pc>,chipe paq'aq' taeal chi qui–
quc,5,1,9,42,"holom, cax xban chique.","holom, cax xban chique."
quc,5,1,9,43,anilabic que mal malihab,anilabic que mal malihab
quc,5,1,9,44,chic querah acanic chuvi,chic querah acanic chuvi
quc,5,1,9,45,ha xa chiu vlih ha queꜩac,ha xa chiu vlih ha quetzac
quc,5,1,9,46,"vloc, querah acan chuvi","vloc, querah acan chuvi"
quc,5,1,9,47,che queqhaquix vloc ruma che,che queqhaquix vloc ruma che
quc,5,2,9,1,querah oc pahul xa chiyuch,querah oc pahul xa chiyuch
quc,5,2,9,2,hul chi qui vach; que he cut,hul chi qui vach; que he cut
quc,5,2,9,3,vcayohic vinac ꜩac vinac,vcayohic vinac tzac vinac
quc,5,2,9,4,"bit, eꜩixel, e ꜩalaꜩoxel chi","bit, etzixel, e tzalatzoxel chi"
quc,5,2,9,5,"vinac xmayxic, xcutuxic","vinac xmayxic, xcutuxic"
quc,5,2,9,6,"quichi qui vach conohel, xqha","quichi qui vach conohel, xqha"
quc,5,2,9,7,"cut are retal ri <rs ana=""K'OY"">qoy</rs> qo pa",cut are retal ri qoy qo pa
quc,5,2,9,8,"quechelah vacamic, are","quechelah vacamic, are"
quc,5,2,9,9,xqohe vi retal rumal xache,xqohe vi retal rumal xache
quc,5,2,9,10,"quitiohil xcohic rumal <rs ana=""TZ'AQOL"">ah<pc> –</pc>",quitiohil xcohic rumal ah–
quc,5,2,9,11,"ꜩac</rs> <rs ana=""B'ITOL"">ahbit</rs>, arecuri <rs ana=""K'OY"">qoy</rs> que<pc> –</pc>","tzac ahbit, arecuri qoy que–"
quc,5,2,9,12,heri vinac chivachinic retal,heri vinac chivachinic retal
quc,5,2,9,13,"hule vinac ꜩac, vinac bit","hule vinac tzac, vinac bit"
quc,5,2,9,14,"xapoy, xapu ahamche.","xapoy, xapu ahamche."
quc,5,2,10,15,"<hi rend=""large"">A</hi>re cut xa hubic zac na",Are cut xa hubic zac na
quc,5,2,10,16,tanoh vvachvleu mahabi,tanoh vvachvleu mahabi
quc,5,2,10,17,quih hun cut cunimarizah,quih hun cut cunimarizah
quc,5,2,10,18,"rib, <rs ana=""WUQUB'_KAQIX"">vvcub caquix</rs> vbi, qo","rib, vvcub caquix vbi, qo"
quc,5,2,10,19,"nabe cah vleu, xa ca moy<pc> –</pc>","nabe cah vleu, xa ca moy–"
quc,5,2,10,20,mot v vach quih ic caqha,mot v vach quih ic caqha
quc,5,2,10,21,curi: xaui xere vzaquetal,curi: xaui xere vzaquetal
quc,5,2,10,22,"vinac rÿ, xbutic queheri","vinac ri, xbutic queheri"
quc,5,2,10,23,naual vinac vqoheic in,naual vinac vqoheic in
quc,5,2,10,24,nim quiqohe chic chuvi vi<pc> –</pc>,nim quiqohe chic chuvi vi–
quc,5,2,10,25,"nac ꜩa<add><hi rend=""large""><note resp=""correction"">C</note></hi></add> vinac bit in vquih",nac tzaC vinac bit in vquih
quc,5,2,10,26,in pu vzac in naipu riquil,in pu vzac in naipu riquil
quc,5,2,10,27,"ta chuxoc, nim nu zaquil in","ta chuxoc, nim nu zaquil in"
quc,5,2,10,28,"binibal, in pu chacabal ru<pc> –</pc>","binibal, in pu chacabal ru–"
quc,5,2,10,29,mal vinac. rumal puvac,mal vinac. rumal puvac
quc,5,2,10,30,vbac nuvach xa catilto<pc> –</pc>,vbac nuvach xa catilto–
quc,5,2,10,31,tic chi yamanic raxa cuval,tic chi yamanic raxa cuval
quc,5,2,10,32,naypu ve raxcauacoh chi,naypu ve raxcauacoh chi
quc,5,2,10,33,abah queheri v va cah are,abah queheri v va cah are
quc,5,2,10,34,curi nu ꜩam zachuluhuh chi<pc> –</pc>,curi nu tzam zachuluhuh chi–
quc,5,2,10,35,nah queheri ic puvac cut,nah queheri ic puvac cut
quc,5,2,10,36,nu calibal cazac paque v<pc> –</pc>,nu calibal cazac paque v–
quc,5,2,10,37,vach vleu ta quinel vloc,vach vleu ta quinel vloc
quc,5,2,10,38,chuvach nu calibal quehe,chuvach nu calibal quehe
quc,5,2,10,39,cut in quih vi in pu ic ru<pc> –</pc>,cut in quih vi in pu ic ru–
quc,5,2,10,40,mal zaquil al zaquil qahol,mal zaquil al zaquil qahol
quc,5,2,10,41,ta chuxoc rumal chinah copon,ta chuxoc rumal chinah copon
quc,5,2,10,42,"vi nu vach: qhari <rs ana=""WUQUB'_KAQIX"">vucub ca<pc> –</pc>",vi nu vach: qhari vucub ca–
quc,5,2,10,43,"quix</rs> macu quiꜩih are ta quih,","quix macu quitzih are ta quih,"
quc,5,2,10,44,"ri, <rs ana=""WUQUB'_KAQIX"">vcub caquix</rs> xere cunima<pc> –</pc>","ri, vcub caquix xere cunima–"
quc,5,2,10,45,"rizah rib rivxic vpuva<corr instant=""false""><hi rend=""large"">C</hi></corr>",rizah rib rivxic vpuvaC
quc,5,2,10,46,xere cut tocol vi v vach ri,xere cut tocol vi v vach ri
quc,5,2,10,47,chicube vi mana ronohelta,chicube vi mana ronohelta
quc,6,1,10,1,vxecah copon vi vvach. <!-- editor's note: Ajtz'ib'ab' adds a paragraph here--> maha,vxecah copon vi vvach.  maha
quc,6,1,10,2,"cut qui quiloc v vach quih, ic","cut qui quiloc v vach quih, ic"
quc,6,1,10,3,chumil mahaoc cazaquiroc,chumil mahaoc cazaquiroc
quc,6,1,10,4,quehe cut cucobizah vi rib ri,quehe cut cucobizah vi rib ri
quc,6,1,10,5,"<rs ana=""WUQUB'_KAQIX"">vucub caquix</rs> chiquihil, chi","vucub caquix chiquihil, chi"
quc,6,1,10,6,iquil xa maha chicatunoc chi<pc> –</pc>,iquil xa maha chicatunoc chi–
quc,6,1,10,7,calahoboc vzaquil quih ic xa,calahoboc vzaquil quih ic xa
quc,6,1,10,8,xuraih nimal icouen are ta,xuraih nimal icouen are ta
quc,6,1,10,9,xbanic butic cumal poy aham,xbanic butic cumal poy aham
quc,6,1,10,10,che <!-- editor's note: Ajtz'ib'ab' adds a paragraph here-->quehe cut xchicabÿh chic,che quehe cut xchicabih chic
