folio|side|para_num|lb|ana_num|ana_id
24|2|31|10|1|RAJAWAL_XIB'ALB'A
24|2|31|11|1|RAJAWAL_XIB'ALB'A
24|2|31|13|1|RAJAWAL_XIB'ALB'A
24|2|31|15|1|JUN_KAME'
24|2|31|16|1|WUQUB'_KAME'
24|2|31|16|2|XIKIRI_PAT
24|2|31|17|1|KUCHUMA_KIK'
24|2|31|17|2|AJAL_PUJ
24|2|31|18|1|AJAL_Q'ANA
24|2|31|19|1|CH'AMIYA_BAQ
24|2|31|19|2|CH'AMIYA_JOLOM
24|2|31|20|1|XIK'
24|2|31|21|1|PATAN
24|2|31|21|2|KIK'_RE
24|2|31|22|1|KIK'_RIXK'AQ
24|2|31|30|1|JUNAJPU
24|2|31|30|2|XB'ALAMQ'E
24|2|31|33|1|Q'EQUMA_JA
24|2|31|35|1|XIB'ALB'A
24|2|31|37|1|XIB'ALB'A
24|2|31|38|1|Q'EQUMA_JA
24|2|31|41|1|USAMAJEL_XIB'ALB'A
24|2|31|41|2|JUN_KAME'
24|2|31|42|1|JUN_KAME'
24|2|31|45|1|JUN_KAME'
24|2|31|45|2|USAMAJEL_XIB'ALB'A
25|1|31|9|1|RAJAWAL_XIB'ALB'A
25|1|31|16|1|RAJAWAL_XIB'ALB'A
25|1|31|16|2|KA'IB'_K'AJOLAB'
25|1|31|18|1|JUN_KAME'
25|1|31|18|2|WUQUB'_KAME'
25|1|31|19|1|KA'IB'_K'AJOLAB'
25|1|31|20|1|RAJAWAL_XIB'ALB'A
25|1|31|24|1|CHAAJ
25|1|31|24|2|KA'IB'_K'AJOLAB'
25|1|31|25|1|RAJAWAL_XIB'ALB'A
25|1|31|26|1|KIK'
25|1|31|27|1|RAJAWAL_XIB'ALB'A
25|1|31|28|1|KA'IB'_K'AJOLAB'
25|1|31|30|1|RAJAWAL_XIB'ALB'A
25|1|31|31|1|KA'IB'_K'AJOLAB'
25|1|31|32|1|RAJAWAL_XIB'ALB'A
25|1|31|33|1|KA'IB'_K'AJOLAB'
25|1|31|34|1|RAJAWAL_XIB'ALB'A
25|1|31|35|1|JUNAJPU
25|1|31|36|1|RAJAWAL_XIB'ALB'A
25|1|31|37|1|B'ATE
25|1|31|37|2|JUNAJPU
25|1|31|38|1|RAJAWAL_XIB'ALB'A
25|1|31|39|1|KIK'
25|1|31|41|1|CHAAJ
25|1|31|42|1|JUNAJPU
25|1|31|42|2|XB'ALAMQ'E
25|1|31|44|1|USAMAJEL_XIB'ALB'A
25|1|31|46|1|KA'IB'_K'AJOLAB'
25|2|31|1|1|KA'IB'_K'AJOLAB'
25|2|31|3|1|XIB'ALB'A
25|2|31|4|1|KA'IB'_K'AJOLAB'
25|2|31|5|1|KA'IB'_K'AJOLAB'
25|2|31|5|2|CHAAJ
25|2|31|7|1|KA'IB'_K'AJOLAB'
25|2|31|8|1|KIK'
25|2|31|9|1|CHAAJ
25|2|31|11|1|RAJAWAL_XIB'ALB'A
25|2|31|12|1|KA'IB'_K'AJOLAB'
25|2|31|13|1|KOTZ'I'J
25|2|31|13|2|RAJAWAL_XIB'ALB'A
25|2|31|14|1|KOTZ'I'J
25|2|31|15|1|KA'IB'_K'AJOLAB'
25|2|31|15|2|XIB'ALB'A
25|2|31|16|1|KOTZ'I'J
25|2|31|17|1|KOTZ'I'J
25|2|31|18|1|RAJAWAL_XIB'ALB'A
25|2|31|19|1|KA'IB'_K'AJOLAB'
25|2|31|21|1|KA'IB'_K'AJOLAB'
25|2|31|23|1|KA'IB'_K'AJOLAB'
25|2|31|24|1|RAJAWAL_XIB'ALB'A
25|2|31|26|1|RAJAWAL_XIB'ALB'A
25|2|31|27|1|KOTZ'I'J
25|2|31|29|1|KOTZ'I'J
25|2|31|30|1|KA'IB'_K'AJOLAB'
25|2|31|30|2|JUNAJPU
25|2|31|31|1|XB'ALAMQ'E
25|2|31|31|2|RAJAWAL_XIB'ALB'A
25|2|31|32|1|CHAAJ
25|2|31|35|1|KA'IB'_K'AJOLAB'
25|2|31|35|2|CHAYIM_JA
25|2|31|36|1|RAJAWAL_XIB'ALB'A
25|2|31|46|1|CHAYIM_JA
25|2|31|47|1|SANIK
26|1|31|1|1|SANIK
26|1|31|1|2|SANIK
26|1|31|3|1|KOTZ'I'J
26|1|31|3|2|RAJAWAL_XIB'ALB'A
26|1|31|5|1|SANIK
26|1|31|5|2|KOTZ'I'J
26|1|31|6|1|JUN_KAME'
26|1|31|6|2|WUQUB'_KAME'
26|1|31|8|1|KOTZ'I'J
26|1|31|8|2|RAJAWAL_XIB'ALB'A
26|1|31|9|1|KOTZ'I'J
26|1|31|10|1|KA'IB'_K'AJOLAB'
26|1|31|18|1|XPURPUWEQ
26|1|31|18|2|XPURPUWEQ
26|1|31|19|1|PUJUYU'
26|1|31|20|1|PUJUYU'
26|1|31|21|1|PUJUYU'
26|1|31|22|1|JUN_KAME'
26|1|31|23|1|WUQUB'_KAME'
26|1|31|24|1|SANIK
26|1|31|25|1|KOTZ'I'J
26|1|31|26|1|KOTZ'I'J
26|1|31|27|1|KOTZ'I'J
26|1|31|31|1|KOTZ'I'J
26|1|31|33|1|KOTZ'I'J
26|1|31|35|1|USAMAJEL_XIB'ALB'A
26|1|31|36|1|RAJAWAL_XIB'ALB'A
26|1|31|38|1|KA'IB'_K'AJOLAB'
26|1|31|39|1|KOTZ'I'J
26|1|31|41|1|RAJAWAL_XIB'ALB'A
26|1|31|41|2|RAJAWAL_XIB'ALB'A
26|1|31|42|1|KOTZ'I'J
26|1|31|43|1|RAJAWAL_XIB'ALB'A
26|1|31|44|1|SANIK
26|1|31|44|2|KA'IB'_K'AJOLAB'
26|1|31|46|1|SANIK
26|1|31|47|1|RAJAWAL_XIB'ALB'A
26|2|31|2|1|KOTZ'I'J
26|2|31|3|1|KOTZ'I'J
26|2|31|4|1|KOTZ'I'J
26|2|31|5|1|KOTZ'I'J
26|2|31|7|1|RAJAWAL_XIB'ALB'A
26|2|31|11|1|JUN_KAME'
26|2|31|11|2|WUQUB'_KAME'
26|2|31|12|1|JUNAJPU
26|2|31|12|2|XB'ALAMQ'E
26|2|31|14|1|XPURPUWEQ
26|2|31|16|1|CHAAJ
26|2|31|17|1|CHAAJ
26|2|31|18|1|CHAAJ
26|2|31|19|1|RAJAWAL_XIB'ALB'A
26|2|31|20|1|KA'IB'_K'AJOLAB'
26|2|32|22|1|XUXULUM_JA
26|2|32|26|1|KA'IB'_K'AJOLAB'
26|2|32|29|1|RAJAWAL_XIB'ALB'A
26|2|32|34|1|RAJAWAL_XIB'ALB'A
26|2|32|36|1|KA'IB'_K'AJOLAB'
26|2|32|36|2|JUNAJPU
26|2|32|36|3|XB'ALAMQ'E
26|2|33|38|1|B'ALAM_JA
26|2|33|39|1|B'ALAM
26|2|33|39|2|B'ALAM_JA
26|2|33|41|1|B'ALAM
27|1|33|3|1|B'ALAM_JA
27|1|33|5|1|RAJAWAL_XIB'ALB'A
27|1|34|8|1|JA_CHI_Q'AQ''
27|1|34|15|1|RAJAWAL_XIB'ALB'A
27|1|35|16|1|SOTZ'I_JA
27|1|35|17|1|SOTZ
27|1|35|18|1|SOTZ
27|1|35|22|1|WUB
27|1|35|23|1|SOTZ'I_JA
27|1|35|25|1|SOTZ
27|1|35|27|1|WUB
27|1|35|30|1|SOTZ
27|1|35|33|1|SOTZ
27|1|35|34|1|WUB
27|1|35|35|1|XB'ALAMQ'E
27|1|35|35|2|JUNAJPU
27|1|35|39|1|WUB
27|1|35|42|1|SOTZ
27|1|35|43|1|JUNAJPU
27|1|35|45|1|XB'ALAMQ'E
27|1|35|46|1|JUNAJPU
27|1|35|47|1|JUNAJPU
27|2|35|4|1|XB'ALAMQ'E
27|2|35|6|1|JOM
27|2|35|7|1|JUN_KAME'
27|2|35|7|2|WUQUB'_KAME'
27|2|35|8|1|RAJAWAL_XIB'ALB'A
27|2|35|10|1|JUNAJPU
27|2|35|11|1|SIS
27|2|35|11|2|AQ
27|2|35|17|1|XB'ALAMQ'E
27|2|35|26|1|SIS
27|2|35|26|2|Q'OQ
27|2|35|29|1|JUNAJPU
27|2|35|31|1|UK'U'X_KAJ
27|2|35|32|1|JUN_RAQAN
27|2|35|33|1|SOTZ'I_JA
27|2|35|39|1|XPIYAKOK
27|2|35|39|2|WUCH'
27|2|35|40|1|XPIYAKOK
27|2|35|42|1|XPIYAKOK
27|2|35|43|1|WUCH'
27|2|35|46|1|JUNAJPU
28|1|35|1|1|JUNAJPU
28|1|35|1|2|JUNAJPU
28|1|35|4|1|CHAAJ
28|1|35|6|1|XB'ALAMQ'E
28|1|35|7|1|UMUL
28|1|35|8|1|JOM
28|1|35|9|1|UMUL
28|1|35|10|1|XB'ALAMQ'E
28|1|35|12|1|UMUL
28|1|36|16|1|CHAAJ
28|1|36|17|1|JUNAJPU
28|1|36|18|1|JOM
28|1|36|20|1|JUNAJPU
28|1|36|21|1|KIK'
28|1|36|24|1|KIK'
28|1|36|24|2|RAJAWAL_XIB'ALB'A
28|1|36|25|1|XB'ALAMQ'E
28|1|36|26|1|KIK'
28|1|36|26|2|B'ATE
28|1|36|28|1|JOM
28|1|36|30|1|UMUL
28|1|36|31|1|RAJAWAL_XIB'ALB'A
28|1|36|33|1|UMUL
28|1|36|34|1|RAJAWAL_XIB'ALB'A
28|1|36|36|1|JUNAJPU
28|1|36|37|1|Q'OQ
28|1|36|37|2|XB'ALAMQ'E
28|1|36|38|1|Q'OQ
28|1|36|38|2|JOM
28|1|36|40|1|JUNAJPU
28|1|36|42|1|KIK'
28|1|36|42|2|XIB'ALB'A
28|1|36|43|1|KIK'
28|1|36|45|1|KIK'
28|1|36|47|1|RAJAWAL_XIB'ALB'A
28|2|36|2|1|CHAAJ
28|2|36|3|1|CHAAJ
28|2|36|5|1|Q'OQ
28|2|36|5|2|XB'ALAMQ'E
28|2|36|6|1|Q'OQ
28|2|36|6|2|JOM
28|2|36|7|1|SAKIL
28|2|36|10|1|RAJAWAL_XIB'ALB'A
28|2|36|11|1|RAJAWAL_XIB'ALB'A
28|2|36|12|1|JUNAJPU
28|2|36|12|2|XB'ALAMQ'E
28|2|37|17|1|JUNAJPU
28|2|37|17|2|XB'ALAMQ'E
28|2|37|22|1|XIB'ALB'A
28|2|37|24|1|XIB'ALB'A
28|2|37|27|1|XULU
28|2|37|27|2|PAK'AM
28|2|37|29|1|RAJAWAL_XIB'ALB'A
28|2|37|37|1|RAJAWAL_XIB'ALB'A
28|2|37|42|1|XULU
28|2|37|42|2|PAK'AM
29|1|37|10|1|JAL
29|1|37|16|1|JUNAJPU
29|1|37|16|2|XB'ALAMQ'E
29|1|37|20|1|RAJAWAL_XIB'ALB'A
29|1|37|21|1|USAMAJEL_XIB'ALB'A
29|1|37|22|1|USAMAJEL_XIB'ALB'A
29|1|37|22|2|JUN_KAME'
29|1|37|23|1|WUQUB'_KAME'
29|1|37|24|1|KA'IB'_K'AJOLAB'
29|1|37|25|1|RAJAWAL_XIB'ALB'A
29|1|37|26|1|KA'IB'_K'AJOLAB'
29|1|37|32|1|KA'IB'_K'AJOLAB'
29|1|37|33|1|JUN_KAME'
29|1|37|35|1|RAJAWAL_XIB'ALB'A
29|1|37|41|1|RAJAWAL_XIB'ALB'A
29|1|37|45|1|XULU
29|1|37|45|2|PAK'AM
29|2|37|1|1|RAJAWAL_XIB'ALB'A
29|2|37|4|1|KA'IB'_K'AJOLAB'
29|2|38|9|1|KAR
29|2|38|10|1|RAJAWAL_XIB'ALB'A
29|2|38|12|1|KA'IB'_K'AJOLAB'
29|2|38|16|1|RAJAWAL_XIB'ALB'A
29|2|38|17|1|XAJOJ_PUJUY
29|2|38|18|1|XAJOJ_KUX
29|2|38|18|2|IB'OY
29|2|38|19|1|XTZUL
29|2|38|19|2|CH'ITIK
29|2|38|23|1|RAJAWAL_XIB'ALB'A
29|2|38|28|1|RAJAWAL_XIB'ALB'A
29|2|38|31|1|RAJAWAL_XIB'ALB'A
29|2|39|33|1|JUN_KAME'_WUQUB'_KAME'
29|2|39|34|1|JUN_KAME'
29|2|39|34|2|WUQUB'_KAME'
29|2|39|35|1|KA'IB'_K'AJOLAB'
29|2|39|39|1|RAJAWAL_XIB'ALB'A
29|2|39|41|1|USAMAJEL_XIB'ALB'A
29|2|39|44|1|RAJAWAL_XIB'ALB'A
29|2|39|45|1|USAMAJEL_XIB'ALB'A
29|2|39|47|1|RAJAWAL_XIB'ALB'A
30|1|39|3|1|XIB'ALB'A
30|1|39|6|1|KA'IB'_K'AJOLAB'
30|1|39|7|1|KA'IB'_K'AJOLAB'
30|1|39|11|1|RAJAWAL_XIB'ALB'A
30|1|39|12|1|USAMAJEL_XIB'ALB'A
30|1|39|13|1|JUNAJPU
30|1|39|13|2|XB'ALAMQ'E
30|1|39|18|1|USAMAJEL_XIB'ALB'A
30|1|39|19|1|JUN_KAME'
30|1|40|20|1|RAJAWAL_XIB'ALB'A
30|1|40|25|1|KA'IB'_K'AJOLAB'
30|1|40|28|1|IXKIK'
30|1|40|28|2|JUNAJPU
30|1|40|30|1|JUN_KAME'_WUQUB'_KAME'
30|1|40|31|1|IXKIK'
30|1|40|32|1|JUNAJPU
30|1|40|38|1|JUN_KAME'_WUQUB'_KAME'
30|1|40|44|1|KA'IB'_K'AJOLAB'
30|2|40|1|1|RAJAWAL_XIB'ALB'A
30|2|40|2|1|XAJOJ_KUX
30|2|40|3|1|XAJOJ_PUJUY
30|2|40|3|2|IB'OY
30|2|40|4|1|JUN_KAME'_WUQUB'_KAME'
30|2|40|11|1|JUN_KAME'_WUQUB'_KAME'
30|2|40|13|1|JUN_KAME'_WUQUB'_KAME
30|2|40|14|1|RAJAWAL_XIB'ALB'A
30|2|40|17|1|JUN_KAME'
30|2|40|18|1|RAJAWAL_XIB'ALB'A
30|2|40|21|1|JUN_KAME'_WUQUB'_KAME
30|2|40|28|1|JUN_KAME'_WUQUB'_KAME
30|2|40|29|1|JUN_KAME'
30|2|40|29|2|WUQUB'_KAME'
30|2|40|33|1|JUN_KAME'_WUQUB'_KAME
30|2|40|37|1|JUN_KAME'_WUQUB'_KAME
30|2|40|39|1|JUNAJPU
30|2|40|40|1|XB'ALAMQ'E
30|2|40|45|1|RAJAWAL_XIB'ALB'A
30|2|40|47|1|XB'ALAMQ'E
31|1|40|3|1|JUN_KAME'_WUQUB'_KAME
31|1|40|5|1|JUN_KAME'
31|1|40|5|2|WUQUB'_KAME'
31|1|41|8|1|RAJAWAL_XIB'ALB'A
31|1|41|9|1|JUNAJPU
31|1|41|9|2|XB'ALAMQ'E
31|1|41|10|1|JUN_KAME'
31|1|41|10|2|WUQUB'_KAME'
31|1|41|13|1|JUN_KAME'
31|1|41|14|1|WUQUB'_KAME'
31|1|41|14|2|JUNAJPU
31|1|41|15|1|XB'ALAMQ'E
31|1|41|18|1|RAJAWAL_XIB'ALB'A
31|1|41|19|1|RAJAWAL_XIB'ALB'A
31|1|41|21|1|JUN_KAME'
31|1|41|21|2|JUN_KAME'
31|1|41|21|3|RAJAWAL_XIB'ALB'A
31|1|41|22|1|JUN_KAME'
31|1|41|23|1|WUQUB'_KAME'
31|1|41|25|1|RAJAWAL_XIB'ALB'A
31|1|41|26|1|RAJAWAL_XIB'ALB'A
31|1|41|30|1|JUN_KAME'_WUQUB'_KAME
31|1|41|32|1|JUN_KAME'_WUQUB'_KAME
31|1|41|41|1|SANIK
31|1|41|46|1|RAJAWAL_XIB'ALB'A
31|2|41|4|1|RAJAWAL_XIB'ALB'A
31|2|42|6|1|JUN_JUNAJPU
31|2|42|7|1|JUNAJPU
31|2|42|8|1|XB'ALAMQ'E
31|2|42|9|1|JUN_JUNAJPU
31|2|42|10|1|WUQUB'_JUNAJPU
31|2|42|12|1|JUN_JUNAJPU
31|2|42|18|1|RAJAWAL_XIB'ALB'A
31|2|42|19|1|JUNAJPU
31|2|42|19|2|XB'ALAMQ'E
31|2|42|21|1|JUN_JUNAJPU
31|2|42|22|1|PUSB'AL_CHAAJ
31|2|42|25|1|RAJAWAL_XIB'ALB'A
31|2|42|35|1|AJMAK
31|2|42|36|1|AJLAB'AL
31|2|42|36|2|AJB'IS
31|2|42|36|3|AJMOKEN
31|2|42|40|1|KIK'
31|2|42|41|1|RAJAWAL_XIB'ALB'A
31|2|42|47|1|AJTZA
31|2|42|47|2|AJTUKUR
32|1|42|2|1|AJMUQULIK_K'U'X
32|1|42|3|1|AJMOX_WACH
32|1|42|3|2|AJLATZAB'
32|1|42|8|1|JUNAJPU
32|1|42|8|2|XB'ALAMQ'E
32|1|42|10|1|IXMUKANE
32|1|42|10|2|AJ
32|1|42|12|1|AJ
32|1|42|14|1|AJ
32|1|42|15|1|IXMUKANE
32|1|42|15|2|POM
32|1|42|17|1|IXMUKANE
32|1|42|18|1|AJ
32|1|42|19|1|IXMUKANE
32|1|42|25|1|AJ
32|1|42|28|1|AJ
32|1|42|30|1|AJ
32|1|42|30|2|IXMUKANE
32|1|42|31|1|JUNAJPU
32|1|42|32|1|XB'ALAMQ'E
32|1|42|33|1|IXMUKANE
32|1|42|34|1|JUN_JUNAJPU
32|1|42|35|1|JUN_JUNAJPU
32|1|42|35|2|WUQUB'_JUNAJPU
32|1|42|36|1|JUN_JUNAJPU
32|1|42|37|1|XIB'ALB'A
32|1|42|38|1|JUN_JUNAJPU
32|1|42|38|2|RAJAWAL_XIB'ALB'A
32|1|43|40|1|JUN_JUNAJPU
32|1|43|41|1|WUQUB'_JUNAJPU
32|1|43|43|1|PUSB'AL_CHAAJ
32|2|43|4|1|JUN_JUNAJPU
32|2|43|5|1|PUSB'AL_CHAAJ
32|2|43|11|1|JUN_JUNAJPU
32|2|43|16|1|RAJAWAL_XIB'ALB'A
32|2|43|21|1|MOTZ
32|2|43|23|1|SIPAKNA
32|2|44|27|1|ALOM
32|2|44|27|2|K'AJOLOM
32|2|44|28|1|TZ'AQOL
32|2|44|28|2|B'ITOL
32|2|44|28|3|TEPEW_Q'UKUMATZ
32|2|44|42|1|TZ'AQOL
32|2|44|42|2|B'ITOL
32|2|45|43|1|PAXIL
32|2|45|43|2|K'AYALA'
32|2|45|44|1|JAL
32|2|45|44|2|JAL
32|2|46|46|1|YAK
32|2|46|46|2|UTIW
32|2|46|46|3|K'EL
32|2|46|46|4|JOJ
32|2|46|47|1|JAL
33|1|46|1|1|JAL
33|1|46|2|1|PAXIL
33|1|46|2|2|PAXIL
33|1|46|6|1|ALOM
33|1|46|6|2|K'AJOLOM
33|1|46|6|3|JAL
33|1|46|9|1|JAL
33|1|46|9|2|JAL
33|1|46|10|1|PEQ
33|1|46|11|1|KAKAW
33|1|46|11|2|TULUL
33|1|46|11|3|K'AWEX
33|1|46|12|1|Q'INOM
33|1|46|12|2|TAPA'L
33|1|46|12|3|AJACHE'
33|1|46|12|4|KAB'
33|1|46|14|1|PAXIL
33|1|46|14|2|K'AYALA'
33|1|46|18|1|JAL
33|1|46|18|2|JAL
33|1|46|20|1|IXMUKANE
33|1|46|23|1|ALOM
33|1|46|23|2|K'AJOLOM
33|1|46|23|3|TEPEW_Q'UKUMATZ
33|1|46|26|1|IXMUKANE
33|1|46|26|2|XPIYAKOK
33|1|46|26|3|XA_Q'ANA_JAL
33|1|46|28|1|XA_Q'ANA_JAL
33|1|47|31|1|XA_Q'ANA_JAL
33|1|47|33|1|B'ALAM_KI'TZE'
33|1|47|33|2|B'ALAM_AQ'AB'
33|1|47|34|1|MAJUK'UTAJ
33|1|47|35|1|IQ'I_B'ALAM
33|1|47|36|1|XA_Q'ANA_JAL
33|1|47|36|2|XA_Q'ANA_JAL
33|1|48|42|1|TZ'AQOL
33|1|48|42|2|B'ITOL
33|1|48|42|3|ALOM
33|1|48|42|4|K'AJOLOM
33|1|48|44|1|TZ'AQOL
33|1|48|44|2|B'ITOL
33|1|48|44|3|ALOM
33|1|48|45|1|K'AJOLOM
33|1|48|45|2|TEPEW_Q'UKUMATZ
33|2|48|10|1|PAM_KAJ_UPAM_ULEW
33|2|48|17|1|PALO
33|2|48|19|1|B'ALAM_KI'TZE'
33|2|48|19|2|B'ALAM_AQ'AB'
33|2|48|20|1|MAJUK'UTAJ
33|2|48|20|2|IQ'I_B'ALAM
33|2|49|22|1|TZ'AQOL
33|2|49|22|2|B'ITOL
33|2|49|31|1|TZ'AQOL
33|2|49|31|2|B'ITOL
33|2|49|40|1|IXMUKANE
33|2|49|40|2|XPIYAKOK
33|2|49|44|1|PAM_KAJ_UPAM_ULEW
33|2|49|45|1|TZ'AQOL
33|2|49|45|2|B'ITOL
34|1|50|3|1|ALOM
34|1|50|3|2|K'AJOLOM
34|1|50|17|1|UK'U'X_KAJ
34|1|50|18|1|JUN_RAQAN
34|1|50|18|2|CH'IPI_KAQULJA
34|1|50|18|3|RAXA_KAQULJA
34|1|50|19|1|TEPEW_Q'UKUMATZ
34|1|50|19|2|ALOM
34|1|50|20|1|K'AJOLOM
34|1|50|20|2|XPIYAKOK
34|1|50|20|3|IXMUKANE
34|1|50|20|4|TZ'AQOL
34|1|50|21|1|B'ITOL
34|1|51|24|1|UK'U'X_KAJ
34|1|51|29|1|XA_Q'ANA_JAL
34|1|51|32|1|XA_Q'ANA_JAL
34|1|51|32|2|XA_Q'ANA_JAL
34|1|51|32|3|UK'U'X_KAJ
34|1|51|32|4|UK'U'X_ULEW
34|1|51|33|1|IXOQ_AJAWAB'
34|1|51|33|2|IXOQ_AJAWAB'
34|1|51|36|1|IXOQ_AJAWAB'
34|1|51|37|1|B'ALAM_KI'TZE'
34|1|51|37|2|B'ALAM_AQ'AB'
34|1|51|37|3|MAJUK'UTAJ
34|1|51|38|1|IQ'I_B'ALAM
34|1|51|38|2|IXOQ_AJAWAB'
34|1|51|39|1|IXOQ_AJAWAB'
34|1|51|40|1|IXOQ_AJAWAB'
34|1|51|41|1|IXOQ_AJAWAB'
34|1|51|41|2|KAQA_PALO_JA'
34|1|51|42|1|B'ALAM_KI'TZE'
34|1|51|42|2|CHOMI_JA'
34|1|51|43|1|B'ALAM_AQ'AB'
34|1|51|43|2|TZ'UNUNI_JA'
34|1|51|44|1|MAJUK'UTAJ
34|1|51|44|2|KAK'IXA_JA'
34|1|51|45|1|IQ'I_B'ALAM
34|1|51|45|2|IXOQ_AJAWAB'
34|1|51|46|1|IXOQ_AJAWAB'
34|2|51|1|1|TINAMIT_K'ICHE'
34|2|51|4|1|IXOQ_AJAWAB'
34|2|51|4|2|TINAMIT_K'ICHE'
34|2|51|7|1|TEPEW_OLOMAN
34|2|51|8|1|K'OJAJ
34|2|51|8|2|K'ENECH_AJAW
34|2|51|11|1|TAMUB'
34|2|51|11|2|ILOKAB'
34|2|51|12|1|B'ALAM_KI'TZE'
34|2|51|14|1|KAWEQ
34|2|51|14|2|B'ALAM_AQ'AB'
34|2|51|16|1|NIJA'IB
34|2|51|16|2|MAJUK'UTAJ
34|2|51|17|1|AJAW_K'ICHE'
34|2|51|21|1|TAMUB'
34|2|51|21|2|ILOKAB'
34|2|51|23|1|RAB'INALEB'
34|2|51|23|2|KAQCHIKELEB'
34|2|51|24|1|AJTZ'IKINA_JA
34|2|51|25|1|SAQAJIB'
34|2|51|25|2|LAMAKIB'
34|2|51|26|1|KUMATZ_AMAQ'
34|2|51|26|2|TUJAL_JA
34|2|51|26|3|UCH'AB'AJA
34|2|51|26|4|AJCH'UMILA_JA
34|2|51|27|1|AJKIB'A_JA
34|2|51|27|2|AJBA'TENA_JA
34|2|51|28|1|AKUL_WINAQ
34|2|51|28|2|B'ALAM_JA
34|2|51|28|3|KANCHAJELEB'
34|2|51|29|1|B'ALAM_ KOLOB'
35|1|51|8|1|TZ'AQOL
35|1|51|8|2|B'ITOL
35|1|51|8|3|UK'U'X_KAJ
35|1|51|8|4|UK'U'X_ULEW
35|1|51|14|1|TZ'AQOL
35|1|51|15|1|B'ITOL
35|1|51|17|1|UK'U'X_KAJ
35|1|51|17|2|UK'U'X_ULEW
35|1|51|24|1|JUN_RAQAN
35|1|51|25|1|CH'IPI_KAQULJA
35|1|51|25|2|RAXA_KAQULJA
35|1|51|26|1|CH'IPI_NANAWAK
35|1|51|26|2|RAXA_NANAWAK
35|1|51|27|1|WOK
35|1|51|27|2|JUNAJPU
35|1|51|27|3|TEPEW_Q'UKUMATZ
35|1|51|28|1|ALOM
35|1|51|28|2|K'AJOLOM
35|1|51|28|3|XPIYAKOK
35|1|51|28|4|IXMUKANE
35|1|51|29|1|IXMUKANE
35|1|51|29|2|IXMUKANE
35|1|51|34|1|IK'OQ'IJ
35|1|51|37|1|B'ALAM_KI'TZE'
35|1|51|38|1|B'ALAM_AQ'AB'
35|1|51|38|2|MAJUK'UTAJ
35|1|51|38|3|IQ'I_B'ALAM
35|1|51|43|1|IXOQ_AJAWAB'
35|1|51|43|2|XA_Q'ANA_JAL
35|1|51|46|1|YAKI
35|2|51|4|1|B'ALAM_KI'TZE'
35|2|51|5|1|B'ALAM_AQ'AB'
35|2|51|5|2|MAJUK'UTAJ
35|2|51|6|1|IQ'I_B'ALAM
35|2|52|9|1|B'ALAM_KI'TZE'
35|2|52|9|2|B'ALAM_AQ'AB'
35|2|52|9|3|MAJUK'UTAJ
35|2|52|10|1|IQ'I_B'ALAM
35|2|52|10|2|TAMUB'
35|2|52|10|3|ILOKAB'
35|2|52|11|1|TULÁN
35|2|52|11|2|SUYWA
35|2|53|14|1|TULÁN
35|2|53|17|1|B'ALAM_KI'TZE'
35|2|53|18|1|B'ALAM_AQ'AB'
35|2|53|18|2|MAJUK'UTAJ
35|2|53|19|1|IQ'I_B'ALAM
35|2|53|21|1|TOJIL
35|2|53|23|1|B'ALAM_KI'TZE'
35|2|53|23|2|AWILIX
35|2|53|24|1|B'ALAM_AQ'AB'
35|2|53|25|1|JAQAWITZ
35|2|53|26|1|MAJUK'UTAJ
35|2|53|26|2|NIKAQA_TAQAJ
35|2|53|27|1|IQ'I_B'ALAM
35|2|53|28|1|TINAMIT_K'ICHE'
35|2|53|29|1|TAMUB'
35|2|53|30|1|TOJIL
35|2|53|30|2|TAMUB'
35|2|53|32|1|TAMUB'
35|2|53|33|1|ILOKAB'
35|2|53|34|1|TOJIL
35|2|54|40|1|TOJIL
35|2|54|40|2|TINAMIT_K'ICHE'
35|2|54|40|3|TOJIL
35|2|54|40|4|TAMUB'
35|2|54|41|1|ILOKAB'
35|2|54|44|1|TOJIL
35|2|54|45|1|AWILIX
35|2|54|45|2|JAQAWITZ
35|2|54|46|1|RAB'INALEB'
35|2|54|46|2|KAQCHIKELEB'
35|2|54|47|1|AJTZ'IKINA_JA
36|1|54|1|1|YAKI
36|1|54|5|1|TULÁN
36|1|54|14|1|TULÁN
36|1|54|14|2|SUYWA
36|1|54|17|1|TOJIL
36|1|54|21|1|B'ALAM_KI'TZE'
36|1|54|21|2|B'ALAM_AQ'AB'
36|1|54|24|1|TOJIL
36|1|54|26|1|TOJIL
36|1|54|30|1|TOJIL
36|1|55|43|1|B'ALAM_KI'TZE'
36|1|55|44|1|B'ALAM_AQ'AB'
36|1|55|44|2|TOJIL
36|1|55|46|1|TOJIL
36|1|55|47|1|TOJIL
36|2|55|1|1|B'AQ
36|2|55|2|1|B'ALAM_KI'TZE'
36|2|55|3|1|B'ALAM_AQ'AB'
36|2|55|3|2|MAJUK'UTAJ
36|2|55|4|1|IQ'I_B'ALAM
36|2|55|8|1|B'ALAM_KI'TZE'
36|2|55|8|2|B'ALAM_AQ'AB'
36|2|55|8|3|MAJUK'UTAJ
36|2|55|9|1|IQ'I_B'ALAM
36|2|55|18|1|B'ALAM_KI'TZE'
36|2|55|19|1|B'ALAM_AQ'AB'
36|2|55|19|2|MAJUK'UTAJ
36|2|55|19|3|IQ'I_B'ALAM
36|2|55|23|1|TULÁN
36|2|55|27|1|JUN_WINAQ
