folio|side|para|lb|lb_n|ana_num|ana_id
44|2|70|26|26|1|MAJUK'UTAJ
44|2|70|29|29|1|TOJIL
44|2|70|33|33|1|IXTAJ_IXPUCH'
44|2|70|39|39|1|IXTAJ_IXPUCH'
44|2|70|40|40|1|TOJIL
44|2|70|45|45|1|IXTAJ_IXPUCH'
44|2|70|46|46|1|B'ALAM
44|2|70|46|46|2|K'OTAL
45|1|70|1|1|1|WONON
45|1|70|1|1|2|SITA'L
45|1|70|4|4|1|TOJIL
45|1|70|5|5|1|B'ALAM
45|1|70|6|6|1|AWILIX
45|1|70|7|7|1|K'OTAL
45|1|70|10|10|1|JAQAWITZ
45|1|70|11|11|1|WONON
45|1|70|11|11|2|SITA'L
45|1|70|13|13|1|WONON
45|1|70|13|13|2|SITA'L
45|1|70|16|16|1|JAQAWITZ
45|1|70|17|17|1|MAJUK'UTAJ
45|1|70|19|19|1|IXTAJ_IXPUCH'
45|1|70|20|20|1|IXTAJ
45|1|70|20|20|2|IXPUCH'
45|1|70|22|22|1|IXTAJ_IXPUCH'
45|1|70|25|25|1|TOJIL
45|1|70|26|26|1|TOJIL
45|1|70|26|26|2|IXTAJ_IXPUCH'
45|1|70|27|27|1|IXTAJ
45|1|70|27|27|2|IXPUCH'
45|1|70|28|28|1|IXTAJ_IXPUCH'
45|1|70|32|32|1|B'ALAM_KI'TZE'
45|1|70|32|32|2|B'ALAM_AQ'AB'
45|1|70|33|33|1|MAJUK'UTAJ
45|1|70|46|46|1|B'ALAM_KI'TZE'
45|1|70|47|47|1|B'ALAM_AQ'AB'
45|1|70|47|47|2|MAJUK'UTAJ
45|2|70|1|1|1|IQ'I_B'ALAM
45|2|70|2|2|1|JAQAWITZ_JUYUB'
45|2|70|6|6|1|JAQAWITZ_JUYUB'
45|2|71|18|18|1|TOJIL
45|2|71|21|21|1|TOJIL
45|2|71|21|21|2|B'ALAM_KI'TZE'
45|2|71|22|22|1|B'ALAM_AQ'AB'
45|2|71|22|22|2|MAJUK'UTAJ
45|2|71|31|31|1|B'ALAM_KI'TZE'
45|2|71|32|32|1|B'ALAM_AQ'AB'
45|2|71|32|32|2|MAJUK'UTAJ
45|2|71|43|43|1|TINAMIT_K'ICHE'
46|1|71|15|15|1|JAQAWITZ_JUYUB'
46|1|71|17|17|1|B'ALAM_KI'TZE'
46|1|71|17|17|2|B'ALAM_AQ'AB'
46|1|71|17|17|3|MAJUK'UTAJ
46|1|71|18|18|1|IQ'I_B'ALAM
46|1|71|19|19|1|B'ALAM_KI'TZE'
46|1|71|19|19|2|B'ALAM_AQ'AB'
46|1|71|20|20|1|MAJUK'UTAJ
46|1|71|20|20|2|IQ'I_B'ALAM
46|1|71|35|35|1|TOJIL
46|1|71|36|36|1|TOJIL
46|1|71|39|39|1|B'ALAM_KI'TZE'
46|1|71|40|40|1|B'ALAM_AQ'AB'
46|1|71|40|40|2|MAJUK'UTAJ
46|1|71|40|40|3|IQ'I_B'ALAM
46|1|71|41|41|1|WONON
46|1|71|41|41|2|SITA'L
46|1|71|46|46|1|WONON
46|1|71|46|46|2|SITA'L
46|2|71|13|13|1|B'ALAM_KI'TZE'
46|2|71|13|13|2|B'ALAM_AQ'AB'
46|2|71|14|14|1|MAJUK'UTAJ
46|2|71|15|15|1|JAQAWITZ_JUYUB'
46|2|72|18|18|1|B'ALAM_KI'TZE'
46|2|72|18|18|2|B'ALAM_AQ'AB'
46|2|72|19|19|1|MAJUK'UTAJ
46|2|72|19|19|2|IQ'I_B'ALAM
46|2|72|20|20|1|JAQAWITZ_JUYUB'
46|2|72|20|20|2|IXOQ_AJAWAB'
46|2|72|30|30|1|XA_Q'ANA_JAL
46|2|72|32|32|1|IXOQ_AJAWAB'
46|2|72|35|35|1|JAQAWITZ_JUYUB'
46|2|72|38|38|1|Q'OQ
46|2|72|39|39|1|WONON
46|2|72|40|40|1|SITA'L
46|2|72|41|41|1|Q'OQ
46|2|72|46|46|1|WONON
46|2|72|47|47|1|SITA'L
47|1|72|4|4|1|WONON
47|1|72|4|4|2|SITA'L
47|1|72|7|7|1|JAQAWITZ_JUYUB'
47|1|72|9|9|1|IKAJ
47|1|72|10|10|1|B'ALAM_KI'TZE'
47|1|72|10|10|2|B'ALAM_AQ'AB'
47|1|72|21|21|1|B'ALAM_KI'TZE'
47|1|72|22|22|1|MAJUK'UTAJ
47|1|72|22|22|2|B'ALAM_AQ'AB'
47|1|72|22|22|3|IQ'I_B'ALAM
47|1|72|30|30|1|JAQAWITZ_JUYUB'
47|1|72|33|33|1|JAQAWITZ_JUYUB'
47|1|72|36|36|1|JAQAWITZ_JUYUB'
47|1|72|42|42|1|B'ALAM_KI'TZE'
47|1|72|42|42|2|B'ALAM_AQ'AB'
47|1|72|43|43|1|MAJUK'UTAJ
47|1|72|43|43|2|IQ'I_B'ALAM
47|2|73|3|3|1|B'ALAM_KI'TZE'
47|2|73|4|4|1|K'OKA'IB_KQDOS
47|2|73|5|5|1|K'OQAWIB_KQDOS
47|2|73|6|6|1|KAWEQ
47|2|73|6|6|2|B'ALAM_AQ'AB'
47|2|73|8|8|1|K'O'AKUL
47|2|73|8|8|2|KOAKUTEC
47|2|73|10|10|1|B'ALAM_AQ'AB'
47|2|73|10|10|2|NIJA'IB
47|2|73|11|11|1|MAJUK'UTAJ
47|2|73|12|12|1|K'O'AJAW
47|2|73|13|13|1|IQ'I_B'ALAM
47|2|73|18|18|1|QAMUKU
47|2|73|26|26|1|IXOQ_AJAWAB'
47|2|73|28|28|1|TOJIL
47|2|73|39|39|1|B'ALAM_KI'TZE'
47|2|73|44|44|1|PISOM_Q'AQ'AL
48|1|73|3|3|1|JAQAWITZ_JUYUB'
48|1|73|4|4|1|IXOQ_AJAWAB'
48|1|73|7|7|1|PISOM_Q'AQ'AL
48|1|73|12|12|1|B'ALAM_KI'TZE'
48|1|73|12|12|2|B'ALAM_AQ'AB'
48|1|73|12|12|3|MAJUK'UTAJ
48|1|73|13|13|1|IQ'I_B'ALAM
48|1|73|14|14|1|KAWEQ
48|1|73|15|15|1|K'OKA'IB_KQDOS
48|1|73|15|15|2|K'OQAWIB_KQDOS
48|1|73|19|19|1|JAQAWITZ_JUYUB'
48|1|73|25|25|1|PISOM_Q'AQ'AL
48|1|73|27|27|1|PISOM_Q'AQ'AL
48|1|73|33|33|1|B'ALAM_KI'TZE'
48|1|73|33|33|2|B'ALAM_AQ'AB'
48|1|73|34|34|1|MAJUK'UTAJ
48|1|73|34|34|2|IQ'I_B'ALAM
48|1|73|36|36|1|PALO
48|1|73|36|36|2|TULÁN
48|1|74|40|40|1|TULÁN
48|1|74|45|45|1|IXOQ_AJAWAB'
48|1|74|46|46|1|TULÁN
48|1|74|47|47|1|XA_Q'ANA_JAL
48|2|74|1|1|1|K'OKA'IB_KQDOS
48|2|74|1|1|2|B'ALAM_KI'TZE'
48|2|74|2|2|1|KAWEQ
48|2|74|2|2|2|K'O'AKUTEK_NJDOS
48|2|74|3|3|1|B'ALAM_AQ'AB'
48|2|74|3|3|2|NIJA'IB
48|2|74|4|4|1|K'O'AJAW_AKDOS
48|2|74|5|5|1|MAJUK'UTAJ
48|2|74|5|5|2|AJAW_K'ICHE'
48|2|74|7|7|1|PALO
48|2|74|14|14|1|PALO
48|2|74|15|15|1|TULÁN
48|2|74|16|16|1|NAKXIT
48|2|74|17|17|1|TULÁN
48|2|75|18|18|1|NAKXIT
48|2|75|18|18|2|NAKXIT
48|2|75|26|26|1|NAKXIT
48|2|75|27|27|1|MU'J
48|2|75|27|27|2|Q'ALIB'AJ
48|2|75|28|28|1|SUB'AQ
48|2|75|28|28|2|Q'OJOM
48|2|75|28|28|3|TATIL
48|2|75|28|28|4|Q'ANAB'AJ
48|2|75|29|29|1|TZIKWIL_KOJ
48|2|75|29|29|2|TZIKWIL_B'ALAM
48|2|75|29|29|3|JOLOM
48|2|75|30|30|1|PICH_KEJ
48|2|75|30|30|2|MAKUTAX
48|2|75|30|30|3|T'OT'_TATAN
48|2|75|31|31|1|K'US_B'US
48|2|75|31|31|2|KAXKON
48|2|75|31|31|3|CHIYOM
48|2|75|31|31|4|ASTAPULUL
48|2|75|34|34|1|PALO
48|2|75|35|35|1|TULÁN
48|2|76|39|39|1|JAQAWITZ_JUYUB'
48|2|76|40|40|1|TAMUB'
48|2|76|40|40|2|ILOKAB'
48|2|76|42|42|1|K'OKA'IB_KQDOS
48|2|76|42|42|2|K'O'AKUTEK_NJDOS
48|2|76|42|42|3|K'O'AJAW_AKDOS
48|2|76|44|44|1|RAB'INALEB'
48|2|76|44|44|2|KAQCHIKELEB'
48|2|76|45|45|1|AJTZ'IKINA_JA
49|1|76|5|5|1|JAQAWITZ_JUYUB'
49|1|76|9|9|1|IXOQ_AJAWAB'
49|1|76|9|9|2|B'ALAM_KI'TZE'
49|1|76|10|10|1|B'ALAM_AQ'AB'
49|1|76|10|10|2|MAJUK'UTAJ
49|1|76|20|20|1|JAQAWITZ_JUYUB'
49|1|76|22|22|1|CHI_K'IX
49|1|76|34|34|1|CHI_K'IX
49|1|76|35|35|1|CHI_CHAQ'
49|1|76|35|35|2|JUMETA_JA
49|1|76|36|36|1|K'ULB'A
49|1|76|36|36|2|KAWINAL
49|2|77|4|3.1|1|CHI_ISMACHI'
49|2|77|9|8|1|B'ALAM_K'ONACHE'_KQTRES
49|2|77|10|9|1|B'ELEJEB'_KEJ_NJCUATRO
49|2|77|10|9|2|AJAW_Q'ALEL
49|2|77|11|10|1|K'OTUJA_KQCUATRO
49|2|77|12|11|1|ISTAYUL_KQCUATRO
49|2|77|14|13|1|CHI_ISMACHI'
49|2|77|15|14|1|OXIB_RI_NIM_JA
49|2|77|16|15|1|CHI_ISMACHI'
49|2|77|18|17|1|OXIB_RI_NIM_JA
49|2|77|20|19|1|KAWEQ
49|2|77|21|20|1|NIJA'IB
49|2|77|22|21|1|AJAW_K'ICHE'
49|2|77|24|23|1|CHI_ISMACHI'
49|2|77|32|31|1|CHI_ISMACHI'
49|2|77|36|35|1|ILOKAB'
49|2|77|37|36|1|K'OTUJA_KQCUATRO
49|2|77|39|38|1|ISTAYUL_KQCUATRO
49|2|77|40|39|1|ILOKAB'
49|2|77|42|41|1|K'OTUJA_KQCUATRO
50|1|77|1|1|1|ILOKAB'
50|1|77|6|6|1|TINAMIT_K'ICHE'
50|1|77|11|11|1|ILOKAB'
50|1|77|13|13|1|K'OTUJA_KQCUATRO
50|1|77|19|19|1|ILOKAB'
50|1|77|20|20|1|TINAMIT_K'ICHE'
50|1|77|25|25|1|CHI_ISMACHI'
50|1|77|27|27|1|KAWEQ
50|1|77|32|32|1|CHI_ISMACHI'
50|1|77|37|37|1|K'OTUJA_KQCUATRO
50|1|77|37|37|2|ISTAYUL_KQCUATRO
50|1|77|38|38|1|NIJA'IB
50|1|77|39|39|1|AJAW_K'ICHE'
50|1|77|41|41|1|CHI_ISMACHI'
50|1|77|44|44|1|OXIB_RI_NIM_JA
50|2|77|12|12|1|KAWEQ
50|2|77|12|12|2|NIJA'IB
50|2|77|13|13|1|AJAW_K'ICHE'
50|2|77|14|14|1|OXIB_RI_NIM_JA
50|2|77|16|16|1|CHI_ISMACHI'
50|2|77|17|17|1|CHI_ISMACHI'
50|2|78|18|18|1|Q'UMARKAJ
50|2|78|20|20|1|K'OTUJA_KQCINCO
50|2|78|20|20|2|Q'UKUMATZ_KQCINCO
50|2|78|46|46|1|Q'UMARKAJ
51|1|78|1|1|1|SOR_OBISPO
51|1|78|9|8|1|KAWEQ
51|1|78|9|8|2|NIJA'IB
51|1|78|10|9|1|AJAW_K'ICHE'
51|1|78|10|9|2|SAQIK
51|1|79|19|18|1|K'OKA'IB_KQDOS
51|1|79|20|19|1|AJPOP
51|1|79|21|20|1|AJPOP_K'AMJA
51|1|79|21|20|2|AJTOJIL
51|1|79|21|20|3|AJQ'UKUMATZ
51|1|79|22|21|1|NIM_CH'OKOJ_KAWEQ
51|1|79|22|21|2|POPOL_WINAQ_CHI_T'UY
51|1|79|23|22|1|LOLMET_KEJNAY
51|1|79|23|22|2|POPOL_WINAQ_PA_JOM_TZALATZ'
51|1|79|24|23|1|UCHUCH_K'AMJA
51|1|80|26|25|1|KAWEQ
51|1|81|30|29|1|NIJA'IB
51|1|81|31|30|1|AJAW_Q'ALEL
51|1|81|31|30|2|AJAW_AJTZIK_WINAQ
51|1|81|32|31|1|Q'ALEL_K'AMJA
51|1|81|32|31|2|UCHUCH_K'AMJA
51|1|81|33|32|1|NIM_CH'OKOJ_NIJA'IB'
51|1|81|33|32|2|AJAW_AWILIX
51|1|81|34|33|1|YAKOLATAM_UTZA'M_POP_SAQLATOL
51|1|81|35|34|1|NIMA_LOLMET_YE'OLTUX
51|1|81|36|35|1|NIJA'IB
51|1|82|38|37|1|AJAW_K'ICHE'
51|1|82|40|39|1|AJTZIK_WINAQ
51|1|82|40|39|2|AJAW_LOLMET
51|1|82|40|39|3|AJAW_NIM_CH'OKOJ
51|1|82|41|40|1|AJAW_JAQAWITZ
51|1|82|42|41|1|AJAW_K'ICHE'
51|1|83|44|43|1|SAQIK
51|1|83|45|44|1|TZ'UTUJA
51|1|83|45|44|2|Q'ALEL_SAQIK
51|2|84|3|3|1|TEPEW
51|2|84|4|4|1|TINAMIT_K'ICHE'
51|2|84|5|5|1|TINAMIT_K'ICHE'
51|2|84|9|9|1|TEPEW
51|2|84|9|9|2|TINAMIT_K'ICHE'
51|2|84|31|31|1|K'OTUJA_KQCINCO
51|2|84|31|31|2|Q'UKUMATZ_KQCINCO
51|2|84|32|32|1|Q'UKUMATZ_KQCINCO
51|2|84|34|34|1|XIB'ALB'A
51|2|84|35|35|1|KUMATZ
51|2|84|36|36|1|KUMATZ
51|2|84|37|37|1|K'OTAL
51|2|84|38|38|1|B'ALAM
51|2|84|39|39|1|K'OTAL
51|2|84|39|39|2|B'ALAM
51|2|84|40|40|1|KIK'
51|2|84|41|41|1|KIK'
52|1|84|5|5|1|TINAMIT_K'ICHE'
52|1|84|6|6|1|Q'UKUMATZ_KQCINCO
52|1|84|14|14|1|Q'UKUMATZ_KQCINCO
52|1|84|14|14|2|AJPOP
52|1|84|15|15|1|AJPOP_K'AMJA
52|1|84|19|19|1|TEPEPUL_KQSEIS
52|1|84|19|19|2|ISTAYUL_KQSEIS
52|1|85|25|25|1|K'IKAB'_KQSIETE
52|1|85|25|25|2|KAWISIMAJ_KQSIETE
52|1|85|27|27|1|K'IKAB'_KQSIETE
52|1|85|27|27|2|KAWISIMAJ_KQSIETE
52|1|85|28|28|1|TINAMIT_K'ICHE'
52|1|85|34|34|1|KAQCHIKELEB'
52|1|85|34|34|2|WILA'
52|1|85|35|35|1|RAB'INALEB'
52|1|85|35|35|2|PA_MAK'A'
52|1|85|36|36|1|KAWKEB'
52|1|85|36|36|2|SAQKABAJA
52|1|85|37|37|1|SAQULEWAB'
52|1|85|37|37|2|CHUWI_MEQ'ENA'
52|1|85|38|38|1|XELAJUJ
52|1|85|39|39|1|CHUWA_TZ'AQ
52|1|85|39|39|2|TZ'OLOJ_CHE'
52|1|85|40|40|1|K'IKAB'_KQSIETE
52|1|85|42|42|1|RAB'INALEB'
52|1|85|43|43|1|KAQCHIKELEB'
52|1|85|43|43|2|SAQULEWAB'
52|2|85|2|2|1|K'IKAB'_KQSIETE
52|2|85|5|5|1|K'IKAB'_KQSIETE
52|2|85|5|5|2|KAWISIMAJ_KQSIETE
52|2|85|12|12|1|Q'OL_CHE'
52|2|85|15|15|1|IKAJ
52|2|85|16|16|1|PETATAYUB'
52|2|85|18|18|1|K'IKAB'_KQSIETE
52|2|86|42|42|1|K'IKAB'_KQSIETE
52|2|86|42|42|2|Q'ALEL
52|2|86|43|43|1|AJTZIK_WINAQ
53|1|86|2|2|1|TINAMIT_K'ICHE'
53|1|86|8|8|1|WILA'
53|1|86|9|9|1|CHULIMAL
53|1|86|9|9|2|SAQI_YA
53|1|86|9|9|3|XAJB'AKYEJ
53|1|86|10|10|1|CHITEMAJ
53|1|86|10|10|2|WAJXALAJUJ
53|1|86|10|10|3|AJ_KAB'RAQAN
53|1|86|11|11|1|CH'ABI_Q'AQ'
53|1|86|11|11|2|CHI_JUNAJPU
53|1|86|11|11|3|AJ_MAQ'A
53|1|86|12|12|1|XAYAB'AJ
53|1|86|12|12|2|SAQKABAJA
53|1|86|12|12|3|SIYAJA
53|1|86|13|13|1|CHUWI'_MEQ'ENA'
53|1|86|13|13|2|XELAJUJ
53|1|86|16|16|1|K'IKAB'_KQSIETE
53|1|86|17|17|1|KAWISIMAJ_KQSIETE
53|1|86|17|17|2|AJPOP
53|1|86|17|17|3|AJPOP_K'AMJA
53|1|86|18|18|1|Q'ALEL
53|1|86|18|18|2|AJTZIK_WINAQ
53|1|86|20|20|1|K'IKAB'_KQSIETE
53|1|86|20|20|2|KAWISIMAJ_KQSIETE
53|1|86|21|21|1|KAWEQ
53|1|86|22|22|1|KE'EMA
53|1|86|22|22|2|NIJA'AIB
53|1|86|23|23|1|ACHAQ'_IB'OY
53|1|86|24|24|1|AJAW_K'ICHE'
53|1|86|29|29|1|K'IKAB'_KQSIETE
53|1|86|29|29|2|KAWISIMAJ_KQSIETE
53|1|86|30|30|1|Q'ALEL
53|1|86|30|30|2|AJTZIK_WINAQ
53|1|86|35|35|1|AJPOP
53|1|86|38|38|1|AJPOP
53|1|86|38|38|2|AJPOP_K'AMJA
53|1|86|40|40|1|AJPOP_K'AMJA
53|1|86|40|40|2|Q'ALEL
53|1|86|41|41|1|AJTZIK_WINAQ
53|1|86|42|42|1|AJPOP_K'AMJA
53|1|86|44|44|1|TAMUB'
53|1|86|44|44|2|ILOKAB'
53|2|86|1|1|1|TINAMIT_K'ICHE'
53|2|86|4|4|1|TINAMIT_K'ICHE'
53|2|87|8|8|1|XE'_B'ALAX
53|2|87|8|8|2|XE'_K'A'MAQ
53|2|87|10|10|1|CHULIMAL
53|2|88|12|12|1|Q'ALEL
53|2|88|13|13|1|AJPOP
53|2|88|13|13|2|WINAQ_AJTZIK
53|2|88|14|14|1|Q'ALEL
53|2|88|15|15|1|NIMA_CH'OKOJ
53|2|88|16|16|1|Q'ALEL_AJAW
53|2|88|16|16|2|Q'ALEL_SAQIK
53|2|88|17|17|1|Q'ALEL_ACHIJ
53|2|88|17|17|2|RAJPOP_ACHIJ
53|2|88|17|17|3|RAJTZ'ALAM_ACHIJ
53|2|88|18|18|1|UTZA'M_ACHIJ
53|2|88|21|21|1|TINAMIT_K'ICHE'
53|2|88|24|24|1|TINAMIT_K'ICHE'
53|2|88|25|25|1|TAMUB'
53|2|88|25|25|2|ILOKAB'
53|2|89|34|34|1|NIMA'Q_TZ'AQ_TOJIL
53|2|89|35|35|1|TOJIL
53|2|89|36|36|1|NIMA'Q_TZ'AQ_TOJIL
53|2|89|37|37|1|NIMA'Q_TZ'AQ_TOJIL
53|2|89|38|38|1|KAWEQ
53|2|89|39|39|1|AWILIX
53|2|89|40|40|1|NIJA'IB
53|2|89|40|40|2|JAQAWITZ
53|2|89|42|42|1|AJAW_K'ICHE'
53|2|89|42|42|2|TZ'UTU_JA
53|2|89|43|43|1|K'AJB'A_JA
54|1|89|5|5|1|Q'UKUMATZ_KQCINCO
54|1|89|5|5|2|K'OTUJA_KQCINCO
54|1|89|6|6|1|K'IKAB'_KQSIETE
54|1|89|6|6|2|KAWISIMAJ_KQSIETE
54|1|89|10|10|1|POPOL_WUJ
54|1|89|11|11|1|POPOL_WUJ
54|1|89|19|19|1|POM
54|1|89|22|22|1|POM
54|1|89|22|22|2|TOJIL
54|1|89|23|23|1|TULUL
54|1|89|23|23|2|AJACHE'
54|1|89|23|23|3|Q'INOM
54|1|89|24|24|1|WA
54|1|89|26|26|1|WA
54|1|89|34|34|1|POM
54|1|90|42|42|1|JUN_RAQAN
54|1|90|43|43|1|UK'U'X_KAJ
54|1|90|43|43|2|UK'U'X_ULEW
54|2|90|19|19|1|UK'U'X_KAJ
54|2|90|19|19|2|UK'U'X_ULEW
54|2|90|20|20|1|PISOM_Q'AQ'AL
54|2|90|21|21|1|TOJIL
54|2|90|21|21|2|AWILIX
54|2|90|21|21|3|JAQAWITZ
54|2|90|21|21|4|PAM_KAJ_UPAM_ULEW
54|2|90|30|30|1|Q'ALEL
54|2|90|33|33|1|AJTZIK_WINAQ
54|2|90|36|36|1|TINAMIT_K'ICHE'
54|2|90|40|40|1|TAMUB'
54|2|90|40|40|2|ILOKAB'
54|2|90|40|40|3|RAB'INALEB'
54|2|90|41|41|1|KAQCHIKELEB'
54|2|90|41|41|2|AJTZ'IKINA_JA
54|2|90|42|42|1|TUJAL_JA
54|2|90|42|42|2|UCH'AB'AJA
54|2|90|43|43|1|TINAMIT_K'ICHE'
55|1|90|1|1|1|TEPEW
55|1|90|9|9|1|Q'UKUMATZ_KQCINCO
55|1|90|9|9|2|K'OTUJA_KQCINCO
55|1|90|10|10|1|K'IKAB'_KQSIETE
55|1|90|10|10|2|KAWISIMAJ_KQSIETE
55|1|90|15|15|1|TINAMIT_K'ICHE'
55|1|90|18|18|1|Q'UKUMATZ_KQCINCO
55|1|90|21|21|1|TINAMIT_K'ICHE'
55|1|91|27|27|1|B'ALAM_KI'TZE'
55|1|91|27|27|2|B'ALAM_AQ'AB'
55|1|91|27|27|3|MAJUK'UTAJ
55|1|91|28|28|1|IQ'I_B'ALAM
55|1|91|38|38|1|TINAMIT_K'ICHE'
55|1|91|39|39|1|B'ALAM_KI'TZE'
55|1|91|40|40|1|KAWEQ
55|1|91|41|41|1|K'OQAWIB_KQDOS
55|1|91|41|41|2|B'ALAM_KI'TZE'
55|1|91|42|42|1|B'ALAM_K'ONACHE'_KQTRES
55|1|91|43|43|1|K'OTUJA_KQCUATRO
55|1|91|43|43|2|ISTAYUL_KQCUATRO
55|1|91|44|44|1|Q'UKUMATZ_KQCINCO
55|1|91|44|44|2|K'OTUJA_KQCINCO
55|2|91|2|2|1|TEPEPUL_KQSEIS
55|2|91|2|2|2|ISTAYUL_KQSEIS
55|2|91|3|3|1|K'IKAB'_KQSIETE
55|2|91|3|3|2|KAWISIMAJ_KQSIETE
55|2|91|5|5|1|TEPEPUL_KQOCHO
55|2|91|5|5|2|ISTAYUL_KQOCHO
55|2|91|6|6|1|TEKUM_KQNUEVE
55|2|91|6|6|2|TEPEPUL_KQNUEVE
55|2|91|7|7|1|WAJXAQIB'_K'AM_KQDIEZ
55|2|91|7|7|2|K'IKAB'_KQDIEZ
55|2|91|9|9|1|WUQUB'_NO'J_KQONCE
55|2|91|9|9|2|KUWATEPECH_KQONCE
55|2|91|11|11|1|OXIB'_KEJ_KQDOCE
55|2|91|11|11|2|B'ELEJEB'_T'ZI'_KQDOCE
55|2|91|13|13|1|DONADIU
55|2|91|15|15|1|TEKUM_KQTRECE
55|2|91|15|15|2|TEPEPUL_KQTRECE
55|2|91|18|18|1|DON_JUAN_DE_ROJAS_KQCATORCE
55|2|91|18|18|2|DON_JUAN_CORTES_KQCATORCE
55|2|91|20|20|1|TEKUM_KQTRECE
55|2|91|20|20|2|TEPEPUL_KQTRECE
55|2|92|23|23|1|KAWEQ
55|2|92|27|27|1|KAWEQ
55|2|92|30|30|1|AJAW_AJPOP
55|2|92|32|32|1|AJAW_AJPOP_K'AMJA
55|2|92|33|33|1|TZ'IKIN
55|2|92|34|34|1|NIM_CH'OKOJ_KAWEQ
55|2|92|38|38|1|LOLMET_KEJNAY
55|2|92|39|39|1|POPOL_WINAQ_PA_JOM_TZALATZ'
55|2|92|41|41|1|TEPEW_YAKI
55|2|93|43|43|1|KAWEQ
55|2|94|45|45|1|NIJA'IB
56|1|94|3|3|1|B'ALAM_AQ'AB'
56|1|94|5|5|1|K'O'AKUL_NJDOS
56|1|94|5|5|2|K'O'AKUTEK_NJDOS
56|1|94|6|6|1|K'OCHAJUJ_NJTRES
56|1|94|6|6|2|K'OTZ'IB'AJA_NJTRES
56|1|94|7|7|1|B'ELEJEB'_KEJ_NJCUATRO
56|1|94|8|8|1|K'OTUJA_NJCINCO
56|1|94|9|9|1|B'ATZ'A_NJSEIS'
56|1|94|10|10|1|ISTAYUL_NJSIETE
56|1|94|11|11|1|K'OTUJA_NJOCHO
56|1|94|13|13|1|B'ELEJEB'_KEJ_NJNUEVE
56|1|94|14|14|1|KE'EMA_NJDIEZ
56|1|94|15|15|1|AJAW_K'OTUJA_NJONCE
56|1|94|16|16|1|DON_CRISTÓBAL_NJDOCE
56|1|94|18|18|1|DON_PEDRO_DE_ROBLES_NJTRECE
56|1|95|21|21|1|AJAW_Q'ALEL
56|1|95|24|24|1|AJAW_Q'ALEL
56|1|95|24|24|2|NIJA'IB
56|1|95|26|26|1|AJAW_AJTZIK_WINAQ
56|1|95|27|27|1|AJAW_Q'ALEL_K'AMJA
56|1|95|28|28|1|NIMA_K'AMJA
56|1|95|29|29|1|UCHUCH_K'AMJA
56|1|95|30|30|1|NIMA_K'AMJA
56|1|95|31|31|1|NIM_CH'OKOJ_NIJA'IB'
56|1|95|32|32|1|AJAW_AWILIX
56|1|95|33|33|1|YAKOLATAM
56|1|96|35|35|1|NIJA'IB
56|1|96|36|36|1|NIJA'IB
56|1|97|41|41|1|AJAW_K'ICHE'
56|1|97|42|42|1|MAJUK'UTAJ
56|1|97|43|43|1|K'O'AJAW_AKDOS
56|1|97|44|44|1|Q'AQ'_LAQAM_AKTRES
56|1|97|45|45|1|K'OKOSOM_AKCUATRO
56|2|97|1|1|1|KOMAJKUN_AKCINCO
56|2|97|2|2|1|WUQUB'_AJ_AKSEIS
56|2|97|3|3|1|K'OKAMEL_AKSIETE
56|2|97|4|4|1|K'OYABAKOJ_AKOCHO
56|2|97|5|5|1|WINAQ_B'ALAM_AKNUEVE
56|2|98|6|6|1|AJAW_K'ICHE'
56|2|98|8|8|1|KAJIB'_UNIM_JA
56|2|98|10|10|1|AJTZIK_WINAQ_AJAW
56|2|98|12|12|1|AJAW_LOLMET
56|2|98|14|14|1|AJAW_NIM_CH'OKOJ
56|2|98|16|16|1|AJAW_JAQAWITZ
56|2|98|17|17|1|KAJIB'_UNIM_JA
56|2|98|18|18|1|AJAW_K'ICHE'
56|2|99|19|19|1|NIM_CH'OKOJ
56|2|99|20|20|1|NIM_CH'OKOJ
56|2|99|21|21|1|TINAMIT_K'ICHE'
56|2|99|22|22|1|NIM_CH'OKOJ
56|2|99|24|24|1|NIM_CH'OKOJ
56|2|100|26|26|1|NIM_CH'OKOJ
56|2|100|26|26|2|KAWEQ
56|2|100|27|27|1|NIJA'IB
56|2|100|28|28|1|AJAW_K'ICHE'
56|2|100|29|29|1|NIM_CH'OKOJ
56|2|100|30|30|1|TINAMIT_K'ICHE'
56|2|100|31|31|1|POPOL_WUJ
56|2|100|34|34|1|TINAMIT_K'ICHE'
56|2|100|34|34|2|SANTA_CRUZ
