folio,side,para_num,lb_n,found_phrase,matched_form,ana_id,score,line_text
33,1,0,29,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,hau e cahib chivinac tzac xa
33,1,0,29,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,hau e cahib chivinac tzac xa
33,1,1,32,quic,xquic,IXKIK',88.88888888888889,quic xebitic are nabe vinac ri
33,1,1,34,lam acab,balam acab,B'ALAM_AQ'AB',88.88888888888889,lam acab roxchi cut mahucutah
33,1,1,36,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,JUN_KAME',88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,AWILIX,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,JAQAWITZ,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,NAKXIT,88.88888888888889,quibi ri canabe chuch cahau
33,1,1,36,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,quibi ri canabe chuch cahau
33,2,0,9,puch,xpuch,IXPUCH',88.88888888888889,zol vachih chizolmucuh puch
33,2,1,28,puch,xpuch,IXPUCH',88.88888888888889,cut xevqhaxic cate puch xqu
33,2,1,40,catit,atit,SAQI_NIM_AQ_SIS,88.88888888888889,xohvxic at catit at camam xe
33,2,1,40,catit,atit,XMUKANE,88.88888888888889,xohvxic at catit at camam xe
34,1,1,2,quehe,queh,KEJ,88.88888888888889,quehe chicut vcamic chic
34,1,2,24,quehe,queh,KEJ,88.88888888888889,rumal ri vqux cah xmoyic quehe
34,1,2,28,quehe,queh,KEJ,88.88888888888889,qo vi quehe cut vzachic queta
34,1,2,30,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,cahib chi vinac vxe vticaribal que
34,1,2,30,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,cahib chi vinac vxe vticaribal que
34,1,2,32,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,JUN_KAME',88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,AWILIX,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,JAQAWITZ,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,NAKXIT,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,32,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,ca mam ca cahau rumal vqux cah v
34,1,2,34,puch,xpuch,IXPUCH',88.88888888888889,xoquil puch xuxic xavi ca bauil xnao
34,1,2,35,quehe,queh,KEJ,88.88888888888889,hinchic quehe ri xapa varam xquicam
34,1,2,41,caha,cahau,K'AJOLOM,88.88888888888889,quixoquil va caha paluna vbi rixo
34,1,2,41,caha,cahau,XPIYAKOK,88.88888888888889,quixoquil va caha paluna vbi rixo
34,1,2,41,caha,cahau,JUN_JUNAJPU,88.88888888888889,quixoquil va caha paluna vbi rixo
34,1,2,41,caha,cahau,XA_Q'ANA_JAL,88.88888888888889,quixoquil va caha paluna vbi rixo
34,1,2,41,caha,cahau,K'O'AJAW_AKDOS,88.88888888888889,quixoquil va caha paluna vbi rixo
34,2,0,1,quech,queh,KEJ,88.88888888888889,cut vxe quech ri oh quiche vinac
34,2,0,3,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,mana xa e cahib chic xuxic xere
34,2,0,3,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,mana xa e cahib chic xuxic xere
34,2,0,4,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,cahib ri qui chuch oh quiche vinac
34,2,0,4,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,cahib ri qui chuch oh quiche vinac
34,2,0,6,quih,quieh,KEJ,88.88888888888889,ta xpocotahic chila chirelebal quih
34,2,0,8,cohah,chah,CHAAJ,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,cahau,K'AJOLOM,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,cahau,XPIYAKOK,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,cahau,JUN_JUNAJPU,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,aha u,JUN_KAME',88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,aha u,RAJAWAL_XIB'ALB'A,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,cahau,XA_Q'ANA_JAL,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,aha u,TOJIL,88.88888888888889,man cohah quenech ahau chuch
34,2,0,8,ahau,cahau,K'O'AJAW_AKDOS,88.88888888888889,man cohah quenech ahau chuch
34,2,0,12,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,hun xpevi chila relebal quih ba
34,2,0,13,vmam,v mam,KAWEQ,88.88888888888889,lam quitze vmam vcahau beleheb
34,2,0,15,vmam,v mam,KAWEQ,88.88888888888889,vmam vcahau beleheb nim ha chi
34,2,0,16,vmam,v mam,KAWEQ,88.88888888888889,nimhaibab mahutah vmam v
34,2,0,17,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,JUN_KAME',88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,AWILIX,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,JAQAWITZ,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,NAKXIT,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,cahau,K'AJOLOM,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,cahau,XPIYAKOK,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,cahau,JUN_JUNAJPU,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,aha u,JUN_KAME',88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,aha u,RAJAWAL_XIB'ALB'A,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,cahau,XA_Q'ANA_JAL,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,aha u,TOJIL,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,17,ahau,cahau,K'O'AJAW_AKDOS,88.88888888888889,cahau cahib nim ha chi ahau qui
34,2,0,19,vmam,v mam,KAWEQ,88.88888888888889,mavi zachel vbi vmam vcahau
34,2,0,35,quih,quieh,KEJ,88.88888888888889,relebal quih quia vinac xuxic
34,2,0,35,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,relebal quih quia vinac xuxic
34,2,0,37,quih,quieh,KEJ,88.88888888888889,chalaxoc quih zac ta xequiaric
34,2,0,40,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,relebal quih are mahabi chitzu
35,1,0,3,chuh,chuch,ALOM,88.88888888888889,chuh xeqha ta xqui yahobeh ri hu
35,1,0,3,chuh,chuch,IXMUKANE,88.88888888888889,chuh xeqha ta xqui yahobeh ri hu
35,1,0,3,chuh,chuch,IXKIK',88.88888888888889,chuh xeqha ta xqui yahobeh ri hu
35,1,0,3,chuh,chuch,XA_Q'ANA_JAL,88.88888888888889,chuh xeqha ta xqui yahobeh ri hu
35,1,0,3,chuh,chuch,IXOQ_AJAWAB',88.88888888888889,chuh xeqha ta xqui yahobeh ri hu
35,1,0,5,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,relebal quih xa cu hun quiqhabal
35,1,0,14,meal,vmeal,IXKIK',88.88888888888889,meal qui qahol acaroc at tzacol
35,1,0,29,ratit,atit,SAQI_NIM_AQ_SIS,88.88888888888889,cane ratit quih ratit zac tacha
35,1,0,29,ratit,atit,XMUKANE,88.88888888888889,cane ratit quih ratit zac tacha
35,1,0,33,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,mucun vi relebal quih quila va
35,1,0,43,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,JUN_KAME',88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,AWILIX,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,JAQAWITZ,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,NAKXIT,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,43,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,chichahin e canabe chuch cahau
35,1,0,47,ahcab,acab,B'ALAM_AQ'AB',88.88888888888889,quix ahcab xaho oh catzu cuhoh
35,1,0,47,catzu,catz,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,quix ahcab xaho oh catzu cuhoh
35,2,2,31,vmam,v mam,KAWEQ,88.88888888888889,qo vbi xcamouic vmam vcaha
36,1,0,2,ri a,ri ah,AJ,88.88888888888889,cut xhalcatih v qhabal ri a
36,1,0,7,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,xbechila relebal quih tzatz cu
36,1,0,9,quicu,quic,KIK',88.88888888888889,um quicu mahabi ri vtzilah
36,1,0,12,quech,queh,KEJ,88.88888888888889,ba mahabi quech xa enaual
36,1,0,33,ri ahquixb,rahquixb,XA_Q'ANA_JAL,88.88888888888889,ri ahquixb ahcah rumal to
36,2,0,11,puch,xpuch,IXPUCH',88.88888888888889,lot chic quezizot chi puch maha
36,2,0,27,caam,camam,SAQI_NIM_AQ_SIS,88.88888888888889,xe caam ta xucut curib hun
36,2,0,27,caam,camam,XA_Q'ANA_JAL,88.88888888888889,xe caam ta xucut curib hun
36,2,0,32,ri a,ri ah,AJ,88.88888888888889,ba quitzih chi are icabavil ri a
36,2,0,41,inzamahel,ixzamahel,USAMAJEL_XIB'ALB'A,88.88888888888889,vxic zotz inzamahel cumal tza
37,1,1,12,puch,xpuch,IXPUCH',88.88888888888889,cate puch culic chic e eloeom
37,1,1,28,catzo,catz,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,qha chi cut ri amac vtzbala catzo
37,1,1,33,ri a,ri ah,AJ,88.88888888888889,hil cut quitzonoh ri a q'aq' xeqha
37,1,1,40,qui q,quiq,KIK',88.88888888888889,ya qui q'aq' caqha tohil qui q cho u
37,1,1,47,puch,xpuch,IXPUCH',88.88888888888889,tohil vtzbala chi tunic vtz puch
37,2,0,6,quica,quic,KIK',88.88888888888889,ri zotzila ha chamalcan vbi quica
37,2,0,28,quih,quieh,KEJ,88.88888888888889,vach quih ta chalaxoc ri quih
37,2,0,33,xqui,xquic,IXKIK',88.88888888888889,na ta xata cavaral tah xqui
37,2,0,42,puch,xpuch,IXPUCH',88.88888888888889,cut chi acabal puch xquibano
38,1,0,8,qui xiquin,qi iquin,TZ'IKIN,88.88888888888889,qui xiquin xoc cut chupan qui
38,1,0,13,quih,quieh,KEJ,88.88888888888889,ri quih zac quirizai vvach vleu
38,1,0,21,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,xepetic chila relebal quih chi
38,1,1,24,puch,xpuch,IXPUCH',88.88888888888889,taxevl puch chiri chuvi hun
39,1,0,9,vlix,avlix,AWILIX,88.88888888888889,pa vlix vbi vacamic chiri xca
39,1,0,33,cuhun,cuun,PISOM_Q'AQ'AL,88.88888888888889,ah cahb xa cuhun xeqohe vi
39,2,0,17,quih,quieh,KEJ,88.88888888888889,quih hulacha xcabano hunam
39,2,0,22,queh,quieh,KEJ,88.88888888888889,queh zic xechav vi mahacu tah
39,2,0,30,quih,quieh,KEJ,88.88888888888889,quih nimpuch cabcuxlab chu
39,2,0,32,puch,xpuch,IXPUCH',88.88888888888889,atz quinaual tzatz puch qui bi
39,2,0,41,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,va chila relebal quih xavicu
40,1,1,3,puch,xpuch,IXPUCH',88.88888888888889,nic puch quih ic qhumil
40,1,1,3,quih,quieh,KEJ,88.88888888888889,nic puch quih ic qhumil
40,1,2,9,quih,quieh,KEJ,88.88888888888889,quih cate cut ta xqui quir qui
40,1,2,9,xqui,xquic,IXKIK',88.88888888888889,quih cate cut ta xqui quir qui
40,1,2,11,quih,quieh,KEJ,88.88888888888889,quih cate vchac chiquiqux ta
40,1,2,21,quih,quieh,KEJ,88.88888888888889,relebal quih quz queoquic
40,1,2,21,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,relebal quih quz queoquic
40,1,2,25,quih,quieh,KEJ,88.88888888888889,pu xquivachih ralaxic quih
40,1,2,26,quih,quieh,KEJ,88.88888888888889,cate puch ta xel vlo quih xquicotic
40,1,2,29,xqui,xquic,IXKIK',88.88888888888889,qoheic tzam tachuyub xahun xqui
40,1,2,31,quih,quieh,KEJ,88.88888888888889,quih cate ta xeoquic coh balam
40,1,2,45,puch,xpuch,IXPUCH',88.88888888888889,mac cate puch xchquihic v
40,1,2,46,quih,quieh,KEJ,88.88888888888889,vach vleu rumal ri quih queheri
40,2,0,3,quih,quieh,KEJ,88.88888888888889,quih chacalic yitzil puch vva
40,2,0,23,quih,quieh,KEJ,88.88888888888889,rumal quih ta xel vloc nima
40,2,0,44,xqui,xquic,IXKIK',88.88888888888889,carvi quibix camucu vbi xqui
41,1,0,13,puch,xpuch,IXPUCH',88.88888888888889,camic qo chi nai puch chahcar
41,1,0,15,quih,quieh,KEJ,88.88888888888889,bal quih tepeu oliman quibi
41,1,0,46,puch,xpuch,IXPUCH',88.88888888888889,quibaya tahic puch chiri chuvi
41,1,0,47,quica,quic,KIK',88.88888888888889,huyub xahun xeqohe vi quica
41,2,1,10,vono,vonon,WONON,88.88888888888889,chu vach chire vzaquiric ecu vono
41,2,1,16,quica,quic,KIK',88.88888888888889,ruq yia xquicato chuvach quica
41,2,1,45,quech,queh,KEJ,88.88888888888889,quech chicxqha curi tohil aulix
42,1,0,12,quehe,queh,KEJ,88.88888888888889,xavi quehe chic chiquibano
42,1,0,36,ri a,ri ah,AJ,88.88888888888889,balam chiquibano ta chiquil ri a
42,1,0,41,quech,queh,KEJ,88.88888888888889,michbal quech amac ta chiquiba
42,2,0,16,xqui,xquic,IXKIK',88.88888888888889,vach tohil aulix hacavitz ta xqui
42,2,0,17,chuc,chuch,ALOM,88.88888888888889,ziz quixiquin qui chuc chuvach
42,2,0,17,chuc,chuch,IXMUKANE,88.88888888888889,ziz quixiquin qui chuc chuvach
42,2,0,17,chuc,chuch,IXKIK',88.88888888888889,ziz quixiquin qui chuc chuvach
42,2,0,17,chuc,chuch,XA_Q'ANA_JAL,88.88888888888889,ziz quixiquin qui chuc chuvach
42,2,0,17,chuc,chuch,IXOQ_AJAWAB',88.88888888888889,ziz quixiquin qui chuc chuvach
42,2,0,19,ri a,ri ah,AJ,88.88888888888889,quel xquihic vcoc puchi ri a
42,2,0,28,q um,q uum,TZ'UM,88.88888888888889,cut taxya vloc ri q um pa zili
42,2,0,29,quic,xquic,IXKIK',88.88888888888889,zib vbi ruq quic choc chiquih
42,2,0,30,quic,xquic,IXKIK',88.88888888888889,qui hab rib ri quic xuxic vyaon
42,2,0,30,quic xuxic,quic xic,KIK'_RE,88.88888888888889,qui hab rib ri quic xuxic vyaon
42,2,0,31,x hacavitz,hacavitz,JAQAWITZ_JUYUB',88.88888888888889,tohil ruq aulix x hacavitz
42,2,2,35,puch,xpuch,IXPUCH',88.88888888888889,c ate puch vcamizaxic amac ri
42,2,2,40,quic,xquic,IXKIK',88.88888888888889,ta chiquiya quic pabe qolic vho
43,1,0,2,ri ahquixb,rahquixb,XA_Q'ANA_JAL,88.88888888888889,ri ahquixb ahcahb tal a qo vi
43,1,0,7,ri ahquixb,rahquixb,XA_Q'ANA_JAL,88.88888888888889,cacan ri ahquixb ahcahb ma
43,1,0,32,chuchi ha,chuchi ya,CHI_RATINIB'AL_TOJIL,88.88888888888889,chuchi ha xaqui cutbal quib xu
43,2,0,26,quech,queh,KEJ,88.88888888888889,quech chuxic rumal ri e qalolab
43,2,0,32,bala,balam,B'ALAM,88.88888888888889,bala xaba quecatzucuh eta
43,2,0,35,meal,vmeal,IXKIK',88.88888888888889,meal are ri qui tzih e zaquilah
44,1,0,3,quech,queh,KEJ,88.88888888888889,chi quech vve cut ta maui chiya
44,1,1,15,xebec,xbec,TAMASUL,88.88888888888889,cate puch xebec xecauuxic qui
44,1,1,17,xebec,xbec,TAMASUL,88.88888888888889,loon curi qui chahon ta xebec que
44,1,1,23,culun,cuun,PISOM_Q'AQ'AL,88.88888888888889,chuvach tac abah ta xe culun
44,1,1,39,quehe,queh,KEJ,88.88888888888889,xeqha ahauab chique quehe
44,1,1,42,xqui,xquic,IXKIK',88.88888888888889,xeqha curi e caib capohib ta xqui
44,1,1,44,capo,capoh,IXKIK',88.88888888888889,xcah ri amac xehox ta ri capo
44,2,0,5,quech,queh,KEJ,88.88888888888889,quech ahauab xevqhax cut ca
44,2,0,6,puch,xpuch,IXPUCH',88.88888888888889,te puch qui naohinic chic ri ah
44,2,1,41,bala,balam,B'ALAM,88.88888888888889,bala xeqha curi xtah xpuch
44,2,1,43,ri a,ri ah,AJ,88.88888888888889,vloc ma qui tzih xeqhau ri a
45,2,1,30,xebec,xbec,TAMASUL,88.88888888888889,beh chiquiqux ta xebec ma
45,2,1,41,puch,xpuch,IXPUCH',88.88888888888889,cul ruq qui iach vach ruq puch
45,2,1,46,puch,xpuch,IXPUCH',88.88888888888889,mal queche vinac cate puch
46,1,0,32,cama,camam,SAQI_NIM_AQ_SIS,88.88888888888889,cama pa be are xucauubeh
46,1,0,32,cama,camam,XA_Q'ANA_JAL,88.88888888888889,cama pa be are xucauubeh
46,1,0,36,puch,xpuch,IXPUCH',88.88888888888889,puch cohchacatahic xeqhaxoc qui
46,1,0,42,cama,camam,SAQI_NIM_AQ_SIS,88.88888888888889,zital are cut xbe qui cama cu ca
46,1,0,42,cama,camam,XA_Q'ANA_JAL,88.88888888888889,zital are cut xbe qui cama cu ca
46,1,0,44,cahib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,pam cahib nimac cocob cahib x
46,1,0,44,cahib,caib,K'OKA'IB_KQDOS,88.88888888888889,pam cahib nimac cocob cahib x
47,1,0,13,xqui,xquic,IXKIK',88.88888888888889,chi cacan ronohel amac are xqui
47,1,0,26,quih,quieh,KEJ,88.88888888888889,chuxic ix ahpatan chibe quih chi
47,1,0,29,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,JUN_KAME',88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,AWILIX,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,JAQAWITZ,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,NAKXIT,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,29,ca nabe chuch,e canabe chuch,IXOQ_AJAWAB',88.88888888888889,cumal ca nabe chuch cahau chi
47,1,0,37,quehe,queh,KEJ,88.88888888888889,quehe cut xquiban ri xquichac
47,2,0,3,ecaib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,ecaib xuqaholah balam quitze
47,2,0,3,ecaib,caib,K'OKA'IB_KQDOS,88.88888888888889,ecaib xuqaholah balam quitze
47,2,0,14,balam qui tzih,balam qui tze,B'ALAM_KI'TZE',88.88888888888889,bi vqahol ri iqui balam qui tzih
47,2,0,22,puch,xpuch,IXPUCH',88.88888888888889,ca qahol cohbec cohzalih puch
47,2,0,33,puch,xpuch,IXPUCH',88.88888888888889,och ihuiubal puch quixtique
48,1,0,5,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,JUN_KAME',88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,AWILIX,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,JAQAWITZ,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,NAKXIT,88.88888888888889,are natabal rech qui cahau xa
48,1,0,5,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,are natabal rech qui cahau xa
48,1,0,9,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,JUN_KAME',88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,AWILIX,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,JAQAWITZ,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,NAKXIT,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,9,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,qui cahau areta xvinaquir vi
48,1,0,12,v mam,vmam,B'ALAM_KI'TZE',88.88888888888889,v mam vcahau caviquib xmacui
48,1,0,14,cavib,caib,JUN_B'ATZ'_JUN_CHOWEN,88.88888888888889,caib qo cavib qui bi quehecut
48,1,0,14,cavib,caib,K'OKA'IB_KQDOS,88.88888888888889,caib qo cavib qui bi quehecut
48,1,0,14,cavib qui,cavi quib,KAWEQ,88.88888888888889,caib qo cavib qui bi quehecut
48,1,0,16,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,JUN_KAME',88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,AWILIX,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,JAQAWITZ,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,NAKXIT,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,16,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,camam ca cahau tax ezachic tax
48,1,0,20,quih,quieh,KEJ,88.88888888888889,hinac chipuch qui quih conohel
48,1,0,24,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,JUN_KAME',88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,AWILIX,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,JAQAWITZ,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,NAKXIT,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,24,cahau,ahau,K'OTUJA_KQCUATRO,88.88888888888889,nabah qui cahau nim vquih ri
48,1,0,28,puch,xpuch,IXPUCH',88.88888888888889,xbinaah puch qui cuun xya
48,1,0,31,quehe,queh,KEJ,88.88888888888889,quehe cu qui zachic qui maixic
48,1,0,34,chaca,chaa,CHAAJ,88.88888888888889,nac xepe chila chaca palo chi
48,1,1,38,puch,xpuch,IXPUCH',88.88888888888889,cate puch taxquiquxlaah qui
48,1,1,39,quih,quieh,KEJ,88.88888888888889,bic chila relebal quih are qui
48,1,1,39,relebal quih,ahrele bal quih,NAKXIT,88.88888888888889,bic chila relebal quih are qui
48,1,1,40,cahau,ahau,WUQUB'_KAQIX,88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,JUN_KAME',88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,RAJAWAL_XIB'ALB'A,88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,JUN_KAME'_WUQUB'_KAME',88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,JUN_KAME'_WUQUB'_KAME,88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,AWILIX,88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,JAQAWITZ,88.88888888888889,quxlaan ri vpixab qui cahau
48,1,1,40,cahau,ahau,NAKXIT,88.88888888888889,quxlaan ri vpixab qui cahau
