folio_num,side,lb_num,para_num,line_str
42,verso,38,64,qui camo cate cut ta chibe qui pu-
42,verso,39,64,zu chuvach tohil aulix cate cut
42,verso,40,64,ta chiquiya quic pabe qolic vho-
42,verso,41,64,lom chiquicoloba pabe queqha
42,verso,42,64,cut ri amac balam mi xtiouic xa
42,verso,43,64,queqha rumal queheri racan
42,verso,44,64,balam cacan ta chiquibano ma-
42,verso,45,64,vi chi qui cut quib. tzatz chi amac
42,verso,46,64,xquelecah cauna cut xuna
42,verso,47,64,virib amac vve are ri tohil au-
43,recto,1,64,lix coc chique xa quecutzucuh
43,recto,2,64,ri ahquixb ahcahb. tal a qo vi
43,recto,3,64,cochoch chicataqueh ri cacan
43,recto,4,64,xeqha cut conohel amac. ta x-
43,recto,5,64,quicam qui naoh chi quibil quib
43,recto,6,64,cate cut xquitiquiba vtaquexic
43,recto,7,64,cacan ri ahquixb ahcahb ma-
43,recto,8,64,"cu calah xaracan queh, xaracan"
43,recto,9,64,balam chiquilo maui calah ca-
43,recto,10,64,can xma qovi calah vi are na-
43,recto,11,64,be cacan ri xa qui pich quehe-
43,recto,12,64,ri cacan xa zachbal re cumal
43,recto,13,64,maui calah quibe. Xa chivina
43,recto,14,64,"quir zutz, xa chivinaquir que"
43,recto,15,64,"cal hab, xapu chivinaquir xo"
43,recto,16,64,"col, xa chivinaquir muzmul"
43,recto,17,64,hab chiquilo chiquivach amac
43,recto,18,64,xacu chicoz qui qux chi qui tzu
43,recto,19,64,cuxic ta chico cotah pu be ru
43,recto,20,64,mal nim vqoheic ri tohil aulix
43,recto,21,64,hacavitz naht cut xquiban
43,recto,22,64,chiri chuvi huyub. chu xiquin
43,recto,23,64,ri amac xquicamizah are ta
43,recto,24,64,xvinaquir ri elequic echalami-
43,recto,25,64,cat ta chiquicam ri amac patac
43,recto,26,64,be chiquipuz chuvach ri tohil aulix
43,recto,27,64,hacavitz xcolo cut qui qahol chiri
43,recto,28,64,chuvi huiub. are tohil aulix haca-
43,recto,29,64,vitz oxib chi qaholab qui vachibal
43,recto,30,64,que bÿnic xa vnaval ri abah xqo-
43,recto,31,64,he hun haa. Are queatin vi chiri
43,recto,32,64,chuchi ha xa qui cutbal quib xu-
43,recto,33,64,binaah cut chi ratinibal tohil
43,recto,34,64,vbi ha xuxic. qui a mul cut chi-
43,recto,35,64,quilo amac libah chi chiquiza-
43,recto,36,64,chix tah quib ta queilic rumal
43,recto,37,64,amac ta xux tah vtzihel ri e qo vi
43,recto,38,64,"ri balam quitze balam acab, ma-"
43,recto,39,64,hucutah iqui balam. are cu va-
43,recto,40,64,vcamic vnaoh amac chire v ca-
43,recto,41,64,mizaxic tah.
43,recto,42,65,Nabe cut xrah qui naohih a-
43,recto,43,65,mac vchaquic tohil avlix hacavitz
43,recto,44,65,xeqha ronohel vi ahquixb ahcahb
43,recto,45,65,chuvach amac xquehec quib xque-
43,recto,46,65,toc pu quib conohel mahabi hu
43,recto,47,65,chob ca chob ta chic xcanah chique
43,verso,1,65,conohel xecuchu quib xetaco
43,verso,2,65,pu quib ta xcam qui naoh xeqha
43,verso,3,65,cut ta xquitzonobeh quib na-
43,verso,4,65,qui pa chi cu chah quichaquic ri
43,verso,5,65,cavec queche vinac rumal mi-
43,verso,6,65,xquiz cal cahol maui calah vza-
43,verso,7,65,chic vinac cumal vve coh qui-
43,verso,8,65,zic chi elecaxic ta chuxoc vve
43,verso,9,65,are nim vεaεal ri tohil aulix
43,verso,10,65,hacavitz areta cut ca cabauil
43,verso,11,65,ri tohil chuxic chi canabih tah
43,verso,12,65,maui chutzinic cohquichaco ma-
43,verso,13,65,pa oh quia vinac chica coheic a
43,verso,14,65,re cu ri ca vec maui harub chiqui
43,verso,15,65,qoheic xecha cut ta xeponic cono-
43,verso,16,65,hel xqha chic chahcar chiquech
43,verso,17,65,ri amac ta xeqhauic apachina
43,verso,18,65,rilo que atin chuchi ya huta quih
43,verso,19,65,vve are tohil aulix hacauitz are
43,verso,20,65,ta quecachac na nabe chiri ta cut
43,verso,21,65,chiticar vi qui chacatahic ri e ah
43,verso,22,65,quixb e ahcahb xeqha chicut
43,verso,23,65,chahcar chic taxe qhauic. na qui-
43,verso,24,65,la cut chica chacbeh quech xe
43,verso,25,65,qha chicut. areta ca chacbal
43,verso,26,65,quech chuxic rumal ri e qalolab
43,verso,27,65,quevachinic ta cai litah chia que-
43,verso,28,65,beta cut e caib capohib are ta
43,verso,29,65,ri quitzih chi e chaom eta zac-
43,verso,30,65,locoh chi capohib chibe ta cut
43,verso,31,65,qui raibal chire xeqha cut. vtz
43,verso,32,65,bala xaba quecatzucuh eta
43,verso,33,65,caib chi vtxilah tac capohib xe
43,verso,34,65,qha cut ta xquitzucuh cut qui-
43,verso,35,65,meal. are ri qui tzih e zaquilah
43,verso,36,65,tac capohib ta xquipixabah cut
43,verso,37,65,ri capohib quix bec ixcamial oh
43,verso,38,65,ichaha ri cul chi ya. vve cut ta que
43,verso,39,65,yvil ri e oxib qaholab chizono ba
43,verso,40,65,"cu yvib chiquivach, vvecut chi-"
43,verso,41,65,rain qui qux chive quix cho-
43,verso,42,65,"co, cohopon ta chivih ta queqha"
43,verso,43,65,chivech. vve quixqha cut ta quix-
43,verso,44,65,tzonox cut apa quixpe vi apa
43,verso,45,65,ahchoc mial ta que cha oh qui-
43,verso,46,65,mial ahauab quixqha cu chi-
43,verso,47,65,que chipe cu retal ivvmal ta
44,recto,1,65,naquila chiquiya chive tazec chi-
44,recto,2,65,qui raih ivach qui tzih chiya ivib
44,recto,3,65,chi quech. vve cut ta maui chiya
44,recto,4,65,ivib quixcacacmizah cut. cate vtz
44,recto,5,65,ca qux ta qo retal chicam vloc.
44,recto,6,65,are cut retal chica qux taque
44,recto,7,65,apon chivih xeqha curi ahauab
44,recto,8,65,ta xepixabax ri capohib e caib
44,recto,9,65,are qui bi va xtah vbi hun ca-
44,recto,10,65,poh. xpuch chicut vbi hun chic
44,recto,11,65,epu caib xtah xpuch qui bi
44,recto,12,65,xetac vbic chiya chi ratinibal
44,recto,13,65,tohil aulix hacavitz. are qui
44,recto,14,65,naoh ronohel amac rÿ.
44,recto,15,66,Cate puch xebec xecauuxic qui-
44,recto,16,66,tzih vi chihebelic chi vachinic ta xe-
44,recto,17,66,bec chila chatin vi tohil quicari-
44,recto,18,66,loon curi qui chahon ta xebec. que
44,recto,19,66,quicot chicuri ahauab cumal ri
44,recto,20,66,e caib qui mial xquitac vbic. ta
44,recto,21,66,xeopon cut chiya cate xquiti-
44,recto,22,66,quiba chahonic xquitzonoba quib
44,recto,23,66,qui cabichal e chacachaxinac
44,recto,24,66,"chuvach tac abah, ta xe culun"
44,recto,25,66,curi tohil aulix hacavitz. xeopon
44,recto,26,66,"chila chuchi ya, xa cu zcaquin"
44,recto,27,66,xrocoibeh qui vach ri e caib ca-
44,recto,28,66,pohib quechahonic are curi
44,recto,29,66,capohib xa huzu xequixbic
44,recto,30,66,ta xeopon ri tohil macuhabi
44,recto,31,66,xbe qui raibal ri tohil chirech
44,recto,32,66,ri e caib capohib ta xetzonox
44,recto,33,66,cut apa quixpe vi. xevqhaxic
44,recto,34,66,"chirech, ri e caib capohib xev-"
44,recto,35,66,qhaxic naquipa quivah quixul
44,recto,36,66,varal chu chi vi ca a xevqhax
44,recto,37,66,cut ohba tacon vloc cumal
44,recto,38,66,ahauab ta xohpetic chibe ivila
44,recto,39,66,cuivach ri tohil quixqhau cuq
44,recto,40,66,xeqha ahauab chique quehe
44,recto,41,66,cut chipe vi retal quitzih vve
44,recto,42,66,chivil qui vach xohohvqhaxic
44,recto,43,66,xeqha curi e caib capohib ta xqui-
44,recto,44,66,zucuba qui taquiquil areta cu
44,recto,45,66,xcah ri amac xehox ta ri capo-
44,recto,46,66,hib rumal qui naual tohil xe
44,recto,47,66,qha curi tohil aulix hacavitz
44,verso,1,66,ta xeqhau chic chiquech ri xtah
44,verso,2,66,xpuch quibi re e caib capohib
44,verso,3,66,vtz chibec retal catzihivvq chi-
44,verso,4,66,uoyobeh na chiya apanoc chi-
44,verso,5,66,quech ahauab xevqhax cut ca-
44,verso,6,66,te puch qui naohinic chic ri ah
44,verso,7,66,"quixb, ahcahb xevqhax ri balam"
44,verso,8,66,"quitze, balam acab, mahucutah,"
44,verso,9,66,iqui balam quixzibanoc oxib
44,verso,10,66,cul chitzibah retal iqoheic cho-
44,verso,11,66,pon cuq amac chibe cuq re e caib
44,verso,12,66,capohib quechahonic chi ya vbic
44,verso,13,66,chique xevqhax cut balam qui-
44,verso,14,66,"tze, balam acab, mahucutah."
44,verso,15,67,Cate cut xezibanic coxichal na-
44,verso,16,67,be xtziban ri balam quitze. balam
44,verso,17,67,vvachibal xuxic xutzibah chu-
44,verso,18,67,"vach cul. are curi chi balam acab,"
44,verso,19,67,cot chic vvachibal xutzibah chu-
44,verso,20,67,vach cul. ta xtziban chicuri ma-
44,verso,21,67,hucutah humah vonon humah zi-
44,verso,22,67,tal vvachibal v tzib xutzibah
44,verso,23,67,chuvach cul. xutzin cut qui tzib
44,verso,24,67,coxichal oxbuzah xquitzibah
44,verso,25,67,cate cut ta xebe quiia cul ri
44,verso,26,67,xtah xpuch quibi xeqha curi
44,verso,27,67,"balam quitze, balam acab, ma-"
44,verso,28,67,hucutah vae retal itzih quix
44,verso,29,67,oponic chiquivach ahauab qui-
44,verso,30,67,tzih xqhau ri tohil chiquech quix
44,verso,31,67,qha vae curetal xcacam vloc
44,verso,32,67,qui xqha chique chi qui cuuh cu
44,verso,33,67,ri cal chiya chique xevqhax
44,verso,34,67,cut ri capohib ta xquipixabah
44,verso,35,67,vbic. ta xebe cut xcucaah vbi
44,verso,36,67,ri tziban cul ta xeopon cut hu-
44,verso,37,67,zucu xequicot ri ahauab ta
44,verso,38,67,xil qui vach xequel vca qui-
44,verso,39,67,tzonoxic ri capohib. ma xivil v
44,verso,40,67,vach ri tohil xevqhaxic xquil
44,verso,41,67,bala xeqha curi xtah xpuch
44,verso,42,67,vtz bala na qui pa retal xicam
44,verso,43,67,vloc ma qui tzih xeqhau ri a-
44,verso,44,67,hauab queheri bari retal qui
44,verso,45,67,macunic xquina ri ahauab. ta
44,verso,46,67,xquiritah curi tziban cul cumal
44,verso,47,67,"capohib. humah balam, humah"
45,recto,1,67,cot humah naipuch vonon zital
45,recto,2,67,v tzibal v pam cul chiyulinic vvach
45,recto,3,67,ta xquiraih cut vvach cat xqui-
45,recto,4,67,coh chiquih macuhabi xuban ri
45,recto,5,67,balam vtzibal nabe oc chirih aha-
45,recto,6,67,u ta xucoh chicut ahau ri vcab
45,recto,7,67,tziban cul cot vtzibal xa vtz xu-
45,recto,8,67,na ahau chupan xavi cazolouic
45,recto,9,67,chiquivach catzunon vcuxic chiqui-
45,recto,10,67,vach conohel taxoc chicut rox
45,recto,11,67,tzibam cul chirih ahau areri
45,recto,12,67,vonon zital upam xucoh cu chi-
45,recto,13,67,rih cate puch ta xtÿc vtiohil ru
45,recto,14,67,mal vonon zital maui xchihta-
45,recto,15,67,hic mapu xcuyutah quitiobal
45,recto,16,67,chicop ta xuracuh cu vchi ahau
45,recto,17,67,rumal chicop xa tzibam qui va-
45,recto,18,67,chibal chupan εal vtzib mahu-
45,recto,19,67,cutah cu roxtzib ta xechacatah
45,recto,20,67,vi cate puch quiiahic capohib
45,recto,21,67,ri rumal ahauab ri xtah xpu-
45,recto,22,67,ch quibi naquipa chiculal ri
45,recto,23,67,ivvcaam vloc apa xbe icama
45,recto,24,67,vi ix qaxtoq xevqhax ri capohib
45,recto,25,67,ta xeyahic quicha catahic chi-
45,recto,26,67,curi ronohel amac rumal tohil
45,recto,27,67,areta xcah xbeta quiibal ri to-
45,recto,28,67,hil chiquih xtah xpuch eta
45,recto,29,67,hoxol chec xevxic chuqux amac
45,recto,30,67,"tacchibal ta quexuxic, ma qu"
45,recto,31,67,xbanatahic qui chacatahic
45,recto,32,67,rumal e naual vinac ri balam
45,recto,33,67,quitze balam acab mahucu-
45,recto,34,67,tah. ta xenaohin chicut ronohel
45,recto,35,67,amac naquipa que cuchah qui-
45,recto,36,67,tzih nim qui qoheic ta chuxoc xe-
45,recto,37,67,qhacut ta xquicuch chic qui-
45,recto,38,67,naoh xata quecoquibeh queca
45,recto,39,67,camizah chicavic quib chichab
45,recto,40,67,chi pocob mapa oh qui maha-
45,recto,41,67,bi hun caibchic chicacanah
45,recto,42,67,chique xeqhacut ta xcam qui
45,recto,43,67,naoh xa xuvic rib ronohel a-
45,recto,44,67,mac tzatz chica mizanel ta xe
45,recto,45,67,molotahic ronohel amac eca-
45,recto,46,67,mizanel arecut e qo ri balam
45,recto,47,67,quitze balam acab mahucutah
45,verso,1,67,iquibalam are e qo chuvi huyub
45,verso,2,67,hacavitz vbi huyub eqovi xqo-
45,verso,3,67,lo cut quiqahol chiri chuvi
45,verso,4,67,huyub maui eta quia vinac ma-
45,verso,5,67,na quehe ta qui quial ri vquial
45,verso,6,67,amac xa zcaquin uvi huyub
45,verso,7,67,"quicatem, xacu qha ta xnaohix"
45,verso,8,67,quicamizaxic rumal amac ta x-
45,verso,9,67,quicuch quib conohel xepoponic
45,verso,10,67,xeta co quib conohel.
45,verso,11,68,Vae cute qui molouic quib co-
45,verso,12,68,nohel amac e cauutal chic chi
45,verso,13,68,chab chipocob conohel maui a
45,verso,14,68,hilan chipu vac qui cauubal he
45,verso,15,68,behoh quivachibal conohel aha
45,verso,16,68,uab achihab quitzih banoh qui-
45,verso,17,68,tzih conohel quitzih conohel qui-
45,verso,18,68,tzih e calabil chuxic are curi to-
45,verso,19,68,hil are cabauil arepu chica
45,verso,20,68,quihila xereta chicacanabih
45,verso,21,68,xecha chiquibil quib xavi cu
45,verso,22,68,caretamah ri tohil caquetama-
45,verso,23,68,"h naipu ri balam quitze, balam"
45,verso,24,68,acab mahucutah caquitao ta
45,verso,25,68,canaohixic rumal ma ha bi qui
45,verso,26,68,varam qui yacalem ta xe cau-
45,verso,27,68,tah cut ronohel cha ahlabal
45,verso,28,68,cate cut xeya catahic ronohel
45,verso,29,68,ahlabal chacab tah xcoqui-
45,verso,30,68,beh chiquiqux ta xebec. ma
45,verso,31,68,cu xeoponic xapabe xe varah
45,verso,32,68,vi conohel ri ahlabal cate pu-
45,verso,33,68,ch qui chacatahic chic cumal
45,verso,34,68,ri balam quitze balam acab
45,verso,35,68,mahucutah xa cu hun xevarah
45,verso,36,68,vi pabe mahabi chic xquina
45,verso,37,68,chi quib xequiz varic conohel
45,verso,38,68,cate cu vticaric vmichic qui-
45,verso,39,68,mucu vach rumal ruq quizma-
45,verso,40,68,chi ta xquir cur i puvac chi qui-
45,verso,41,68,cul ruq qui iach vach ruq puch
45,verso,42,68,qui chachal are curi vcul qui-
45,verso,43,68,chami xere xquicam ri puvac
45,verso,44,68,cahizabal qui vach xa pu mich-
45,verso,45,68,bal quech xbanic retal vni-
45,verso,46,68,mal queche vinac cate puch
45,verso,47,68,xeqastahic huzu xquichapala
46,recto,1,68,qui i ach vach ruq cu ruq v cul qui
46,recto,2,68,chami mahabi chi puvac chi cul ruq
46,recto,3,68,qui yach vach na qui pa mi xoh ca
46,recto,4,68,movic aon chinac mi xoh micho-
46,recto,5,68,uic apa mi xpe vi mi xelecan ca
46,recto,6,68,puvac xeqha cut conohel ah la-
46,recto,7,68,bal are laiba ri lo e qaxtoq que-
46,recto,8,68,elecan vinac macu chutzinic chi-
46,recto,9,68,caxibih ta quib chique qui vi chi-
46,recto,10,68,coquibeh quitinamit xavi xe
46,recto,11,68,re chiquil vvach ri ca puvac
46,recto,12,68,chicaban quech xeqhacut cono-
46,recto,13,68,hel amac xa vi xere banoh tzih
46,recto,14,68,conohel. xavi cu cubul qui-
46,recto,15,68,qux ri ah quixb ah cahb e qo
46,recto,16,68,chuvi huyub xaui xere nima na-
46,recto,17,68,oh caquibano ri balam quitze
46,recto,18,68,balam acab mahucutah iqui-
46,recto,19,68,balam ta xenaohin cut balam
46,recto,20,68,quitze balam acab mahucutah
46,recto,21,68,iqui balam xquiban coxtun
46,recto,22,68,chuchi qui tinamit xa tzalam
46,recto,23,68,xa chut xchiquehbeh rih qui-
46,recto,24,68,tinamit cate xquiban ri poy
46,recto,25,68,queheri vinac xuxic cumal ca-
46,recto,26,68,te xquichol chiri chuui coxtun
46,recto,27,68,xavi xere qo qui pocob qo pu
46,recto,28,68,qui chab xecauxic xoc ri iach
46,recto,29,68,vach puvac paquivi xoc pucu
46,recto,30,68,xa poy xapu ahamche xcohou
46,recto,31,68,ri puvac rech amac ri xbe qui
46,recto,32,68,cama pa be are xucauubeh
46,recto,33,68,poy cumal xecotcomihic chirih tina-
46,recto,34,68,mit cate puch ta xquitzonoh chiqui-
46,recto,35,68,naoh chirech tohil ve qoh camic ve
46,recto,36,68,puch cohchacatahic xeqhaxoc qui-
46,recto,37,68,qux chuvach ri tohil mi xbizonic in
46,recto,38,68,qolic are cut chicoh va chiquech
46,recto,39,68,mi xibih ivib xeuqhax ri balam
46,recto,40,68,"quitze balam acab, mahucutah"
46,recto,41,68,iqui balam ta xya vloc ri vonon
46,recto,42,68,zital are cut xbe qui cama cu ca-
46,recto,43,68,am ta xepetic cate xquiyao chu-
46,recto,44,68,pam cahib nimac cocob cahib x-
46,recto,45,68,qohe vi chirih tinamit xquitza-
46,recto,46,68,pih vi ri vonon zital chupan
46,recto,47,68,cocob are culelabal rech amac
46,verso,1,68,cumal xenicvachix cut xe muc-
46,verso,2,68,cheex puch xnicox qui tinamit
46,verso,3,68,rumal vzamahel amac maui e
46,verso,4,68,harub xeqha cut xere cut xul-
46,verso,5,68,quila ri poy ahamche quezilaheic
46,verso,6,68,cu calaon qui chab qui pocob qui-
46,verso,7,68,tzih vinac quevachinic quitzih chi
46,verso,8,68,e camizanel quevachinic ta xquil
46,verso,9,68,amac quequicot cut ronohel a-
46,verso,10,68,mac mavi hanic xquilo tzatz
46,verso,11,68,ri amac chuqoheic maui ahilan
46,verso,12,68,chivinac e ah labal e pu camiza-
46,verso,13,68,nel e camizai rech ri balam
46,verso,14,68,quitze balam acab mahuqutah
46,verso,15,68,are qo chuvi huyub hacavitz vbi
46,verso,16,68,e qo vi are cut coquibexic va xchi
46,verso,17,68,cabÿh chic
46,verso,18,69,Are cut e qo chiri balam quitze
46,verso,19,69,balam acab mahucutah iqui ba-
46,verso,20,69,lam xa hun e qo vi chuvi huyub ruq
46,verso,21,69,quixoquil calcual ta xepe cut
46,verso,22,69,ronohel ah labal e camizanel
46,verso,23,69,mavi xa cachui oxchui chi amac
46,verso,24,69,xcotcomih chirih tinamit queo-
46,verso,25,69,minic e viquitalic chi chab chi po-
46,verso,26,69,"cob chiquicozih qui chi, quelulu-"
46,verso,27,69,tic quechaninic chi ominic qui iu-
46,verso,28,69,iub qui xulcab ta xeoc chuxe ti-
46,verso,29,69,namit macu habi caquixibih
46,verso,30,69,quib ri ahquixb ahcahb xa
46,verso,31,69,quecai vloc chuchi coxtum e cho-
46,verso,32,69,lon vloc ruq quixoquil calcual
46,verso,33,69,xa cul qui qux banoh cu zui tzih
46,verso,34,69,ri amac ta xe acan cut chuvach
46,verso,35,69,huyub xa cu zcaquin chic ma vi
46,verso,36,69,quetzaconic chuchi tinamit cate
46,verso,37,69,puch ta xhac v vi ri cocob cahib
46,verso,38,69,qo vi chi tinamit ta xeel curi
46,verso,39,69,vonon zital queheri zib ta xel
46,verso,40,69,chupam ri huhun chi cocob cu-
46,verso,41,69,tzin curi ahlabal rumal chi-
46,verso,42,69,cop tacatoh chu bac qui vach
46,verso,43,69,ta catoh puch chi qui tzam chi-
46,verso,44,69,"qui chi chicacan, chiqui cab a"
46,verso,45,69,qo vi xchibe quichapa aon qo vi
46,verso,46,69,xchibe quimaha ronohel qo vi
46,verso,47,69,vonon zital. tacatoh chutio ma-
47,recto,1,69,vbac vvach xchiquilih chubuchu
47,recto,2,69,he tac chicop chirih ri huhun chivi-
47,recto,3,69,nac xecabaric rumal vonon zital
47,recto,4,69,maui xchapatah chic qui chab qui
47,recto,5,69,pocob quevon coyeheic chuvach
47,recto,6,69,tac vleu quelahahic xecahic chu-
47,recto,7,69,vach huyub are cut maui caqui-
47,recto,8,69,na chic ta xecac chi chab xechoi
47,recto,9,69,chi icah xa bolah che xquicoh chic
47,recto,10,69,"balam quitze balam acab, xoc qui"
47,recto,11,69,xoquil e camizanel xaui cu xe
47,recto,12,69,tzalih ri chahcar chic xa xel chic
47,recto,13,69,chi cacan ronohel amac are xqui
47,recto,14,69,ric qui nabe xevtzinic xecamiza-
47,recto,15,69,xic mana xa zcaquin chi vinac
47,recto,16,69,xcamic maui are xcam vi ri
47,recto,17,69,xquitzaih chi qui qux xa cu chi-
47,recto,18,69,cop xoc chique mana cula achi-
47,recto,19,69,hilal tah xquibano maui chab
47,recto,20,69,maui pocob tah xecam vi ta xeyo-
47,recto,21,69,cotahic ronohel amac xa cu xe
47,recto,22,69,elah chic ri amac chiquivach ri
47,recto,23,69,balam quitze balam acab mahucu-
47,recto,24,69,tah tocob cavach mata cohcamic
47,recto,25,69,xeqha vtzbala xa xix vi camel
47,recto,26,69,chuxic ix ahpatan chibe quih chi-
47,recto,27,69,be zac xevqhaxic quehe cut
47,recto,28,69,vchacatahic ronohel amac ri
47,recto,29,69,cumal ca nabe chuch cahau chi-
47,recto,30,69,ri xban vi chuvi huyub hacavitz
47,recto,31,69,vbinaam vcamic. are nabe xeti-
47,recto,32,69,que vi chiri xepoc vi xequiritah
47,recto,33,69,vi xemialanic xeqaholanic
47,recto,34,69,chuvi hacavitz. quequicot chic
47,recto,35,69,ta xquichaco ronohel amac chi-
47,recto,36,69,ri chacatahinac vi chuvi huyub
47,recto,37,69,quehe cut xquiban ri xquichac
47,recto,38,69,na amac ronohel amac. cate cut
47,recto,39,69,xcube qui qux xe tzihon chire qui
47,recto,40,69,qahol xnacahoc quecamoc ta qui
47,recto,41,69,xerah camizaxic. are chic vi x
47,recto,42,69,chicabÿh chic qui camic balam
47,recto,43,69,"quitze balam acab, mahucutah"
47,recto,44,69,iqui balam qui bi.
47,recto,45,70,Xquina cut qui camic qui zachic
47,recto,46,70,ta xepixabic chirech qui qahol ma
47,recto,47,70,na eta iab mapu quehilovic que-
47,verso,1,70,polou tah ta xcanah qui tzih chire
47,verso,2,70,qui qahol are quibi qui qahol va
47,verso,3,70,ecaib xuqaholah balam quitze
47,verso,4,70,qocaib vbi nabe al qocavib chic
47,verso,5,70,vbi vcab al vqahol balam quitze
47,verso,6,70,vmam vqahau caviquib. e chi vi
47,verso,7,70,cu caib chic xuqaholah balam
47,verso,8,70,"acab are qui bi va qoacul, vbi"
47,verso,9,70,"vnabe vqahol, qoacutec chucha-"
47,verso,10,70,x chic vcab vqahol balam a
47,verso,11,70,"cab, rech nihaibab. xacu hun xu"
47,verso,12,70,qaholah mahucutah qoahau
47,verso,13,70,vbi. e oxib xeqaholanic maha-
47,verso,14,70,bi vqahol ri iqui balam. qui tzih
47,verso,15,70,ah quixb ahcahb: are cut quibi
47,verso,16,70,qui qahol ri. are xquipixabeh
47,verso,17,70,canoc xa hun e qo vi qui cahichal
47,verso,18,70,xebixanic chicatat qui qux choc
47,verso,19,70,pu qui qux chupan quibixic camu
47,verso,20,70,cu vbi quibix xquibixah. ta
47,verso,21,70,xepixab cut chire qui qahol ix
47,verso,22,70,ca qahol cohbec cohzalih puch
47,verso,23,70,zaquil tzih zaquil pixab capixab
47,verso,24,70,chiue micu xixul cacanaht
47,verso,25,70,chihuyubal ix quixoquil xe
47,verso,26,70,qha chire quixoquil chiqui huhu-
47,verso,27,70,nal xepixabic cohbe chi camac
47,verso,28,70,cholan chic cahaual queh leman chicah
47,verso,29,70,xatzalihem xchicabano mi xbana-
47,verso,30,70,tahic capatan mi xtzacat caquih
47,verso,31,70,cohina cut moh izacho mohi
47,verso,32,70,mezcutah puch chivilna ivoch-
47,verso,33,70,och ihuiubal puch quixtique
47,verso,34,70,vi ta chuxoc. quixbe cut chibe
47,verso,35,70,ivila chic xohpe vi xqha cu qui
47,verso,36,70,tzih ta xepixabic ta xcanah cut
47,verso,37,70,retal vqoheic ri balam quitze are
47,verso,38,70,i ta nabal vech va xchincanah
47,verso,39,70,ivvq are i εaεal vae mi xnupi-
47,verso,40,70,xabah xnubizoh xqha cut ta xu
47,verso,41,70,canah ri retal vqoheic pizom
47,verso,42,70,εaεal chuchaxic maui calah v
47,verso,43,70,vach xa vi qui pizlic xma quiron
47,verso,44,70,vi maui calah tzizbal re rumal
47,verso,45,70,mahi xilovic ta xpizic quehe
47,verso,46,70,cut qui pixabic ri ta xezach
47,verso,47,70,cut chiri chuvi huyub hacavitz
48,recto,1,70,mana xemuctah rumal quixoquil
48,recto,2,70,calcual maui calah qui zachic ta xe
48,recto,3,70,zachic xere calah ri qui pixabic
48,recto,4,70,loε curi pizom chiquech xuxic
48,recto,5,70,are natabal rech qui cahau xa
48,recto,6,70,huzu xecaton chuvach qui na-
48,recto,7,70,ba bal rech qui cahau xe huzu
48,recto,8,70,xe caton chuvach qui nababal rech
48,recto,9,70,qui cahau. are ta xvinaquir vi
48,recto,10,70,vinac cumal ahauab ta xecam
48,recto,11,70,chirih balam quitze ticarinac vi
48,recto,12,70,v mam vcahau caviquib xma cui
48,recto,13,70,cut xquizach vi ri vqahol ri co
48,recto,14,70,caib qo cavib qui bi quehe cut
48,recto,15,70,qui camic ri qui cahichal ena be
48,recto,16,70,camam ca cahau ta xezachic ta x-
48,recto,17,70,canah chic qui qahol chiri chuvi hu-
48,recto,18,70,yub hacavitz xe yaluh chi vi qui-
48,recto,19,70,qahol chiri. cahinac chic yocota-
48,recto,20,70,hinac chi puch qui quih conohel
48,recto,21,70,amac mahabi chic qui εaεal
48,recto,22,70,xa qui e co chic xaui cu caam
48,recto,23,70,quib conohel huta quih. chiqui
48,recto,24,70,nabah qui cahau nim vquih ri
48,recto,25,70,pizom chique maui chiquiquiro
48,recto,26,70,xaui pizlic chiri cuq. pizom εa-
48,recto,27,70,εal chuqhaxic cumal ta xcobic
48,recto,28,70,xbinaah puch qui cuun xya
48,recto,29,70,canoc rumal qui cahau ya re-
48,recto,30,70,tal qui quiqoheic ta xquibano
48,recto,31,70,quehe cu qui zachic qui maixic
48,recto,32,70,"balam quitze balam acab, ma-"
48,recto,33,70,hucutah iqui balam. e nabe vi-
48,recto,34,70,nac xepe chila chaca palo chi-
48,recto,35,70,relebal quih oher oc quevl
48,recto,36,70,varal ta xecamic e rih chic e
48,recto,37,70,ahquixb ahcahb quibinaam.
48,recto,38,71,Cate puch ta xquiquxlaah qui-
48,recto,39,71,bÿc chila relebal quih are qui
48,recto,40,71,quxlaan ri vpixab qui cahau
48,recto,41,71,maui xquizacho xoher oc que-
48,recto,42,71,camoc qui cahau xya quixoquil
48,recto,43,71,amac xquihiah ta xechoco ixoc
48,recto,44,71,e oxib xeqha cut ta xebec cohbe
48,recto,45,71,chila relebal quih. chila xepe-
48,recto,46,71,vi ca cahau xeqha ta xquicam
48,recto,47,71,quibe e oxib chi qaholaxel co-
48,verso,1,71,caib vbi hun vqahol balam qui-
48,verso,2,71,tze rech ronohel coaui quib
48,verso,3,71,coacutec vbi qahol balam
48,verso,4,71,acab xa rech nihaibab coaha-
48,verso,5,71,u vbi hun chic vqahol mahu-
48,verso,6,71,cutah rech ahau quiche. are
48,verso,7,71,cu quibi ri xebe chila chaca pa-
48,verso,8,71,lo e oxib ta xebec xavi qo qui-
48,verso,9,71,naoh qo pu quetamabal ma-
48,verso,10,71,na xa et vinac qui qoheic xqui
48,verso,11,71,pixabah canoc ronohel catz
48,verso,12,71,qui chac quequicotic xebec ma-
48,verso,13,71,ui cohcamic cohvlic xeqha ia
