entity_id,label,type,lang,form
IXKIK',Ixkik',deidad,quc,HUN CAPOH VME AL
IXKIK',Ixkik',deidad,quc,HUN CAPOH VMEAL
IXKIK',Ixkik',deidad,quc,IN ALIBLA
IXKIK',Ixkik',deidad,quc,IN PUCH ALCUAL LA
IXKIK',Ixkik',deidad,quc,IXCA CHUCH
IXKIK',Ixkik',deidad,quc,IXOC
IXKIK',Ixkik',deidad,quc,NU MEAL
IXKIK',Ixkik',deidad,quc,QUI CHUCH
IXKIK',Ixkik',deidad,quc,QUICHUCH
IXKIK',Ixkik',deidad,quc,VALIB
IXKIK',Ixkik',deidad,quc,VMEAL
IXKIK',Ixkik',deidad,quc,XQUIC
IXKIK',Ixkik',deidad,quc,XQUICUCH
IXMUKANE,Ixmukane,deidad,quc,A TIT
IXMUKANE,Ixmukane,deidad,quc,AH BIT
IXMUKANE,Ixmukane,deidad,quc,AT CATIT
IXMUKANE,Ixmukane,deidad,quc,ATIT
IXMUKANE,Ixmukane,deidad,quc,CA TIT
IXMUKANE,Ixmukane,deidad,quc,CAMUL YIOM
IXMUKANE,Ixmukane,deidad,quc,CATIT
IXMUKANE,Ixmukane,deidad,quc,CHUCH
IXMUKANE,Ixmukane,deidad,quc,IVATIT
IXMUKANE,Ixmukane,deidad,quc,IX CATIT
IXMUKANE,Ixmukane,deidad,quc,IXCA TIT
IXMUKANE,Ixmukane,deidad,quc,IXCATIT
IXMUKANE,Ixmukane,deidad,quc,IYOM
IXMUKANE,Ixmukane,deidad,quc,LAL CHICHU
IXMUKANE,Ixmukane,deidad,quc,LAL VALIB
IXMUKANE,Ixmukane,deidad,quc,MATZANEL
IXMUKANE,Ixmukane,deidad,quc,RATIT
IXMUKANE,Ixmukane,deidad,quc,RATIT QUIH
IXMUKANE,Ixmukane,deidad,quc,RATIT ZAC
IXMUKANE,Ixmukane,deidad,quc,RICATIT
IXMUKANE,Ixmukane,deidad,quc,VCHUCH
IXMUKANE,Ixmukane,deidad,quc,X MUCANE
IXMUKANE,Ixmukane,deidad,quc,XMU CANE
IXMUKANE,Ixmukane,deidad,quc,XMUCA NE
IXMUKANE,Ixmukane,deidad,quc,XMUCANE
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,CAMIZANEL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,CHUCH
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,E CANABE CHUCH
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,E XOCCAHAUAB
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,IX QUIXOQUIL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,IXOC
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUI CULEL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUI XOQUIL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUICULEL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUIXO QUIL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUIXOQUIL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,QUIXOQUILA
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,XOQUIL
IXOQ_AJAWAB',Ixoq ajawab',linaje,quc,XQUICOT
IXPUCH',Ixpuch',deidad,quc,XPU CH
IXPUCH',Ixpuch',deidad,quc,XPUCH
IXQ'ANIL,Ixq'anil,deidad,quc,XCANIL
IXTAJ,Ixtaj,deidad,quc,XTAH
IXTAJ_IXPUCH,IXTAJ_IXPUCH,,quc,CAPOHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,CAIB CAPOHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,CAPO HIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,CAPOHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,CHI CAPOHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,E CAIB CA POHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,E CAIB CAPOHIB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,E CAIB QUI MIAL
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,IX QAXTOQ
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,IXCAMIAL
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,MEAL
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,MIAL
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,MIAL AHAUAB
IXTAJ_IXPUCH',Ixtaj Ixpuch',grupo de deidades,quc,TAC CAPOHIB
IXTOJ,Ixtoj,deidad,quc,XTOH
IXTZIYA',Ixtziya',deidad,quc,IX PU TZIYA
JA'_SIMAJ,Ja' Simaj,topónimo,quc,HA ZIMAH
JAL,Jal,objeto,quc,CANA HAL
JAL,Jal,objeto,quc,EANA HAL
JAL,Jal,objeto,quc,EANAHAL
JAL,Jal,objeto,quc,HAL
JAL,Jal,objeto,quc,Q'ANAHAL
JAL,Jal,objeto,quc,ZA QUIHAL
JAL,Jal,objeto,quc,ZAQUI HAL
JAL,Jal,objeto,quc,ZAQUIHAL
JAQAWITZ,Jaqawitz,deidad,quc,ACAVITZ
JAQAWITZ,Jaqawitz,deidad,quc,AHAU
JAQAWITZ,Jaqawitz,deidad,quc,CHIRIH AHAU
JAQAWITZ,Jaqawitz,deidad,quc,HA CAVITZ
JAQAWITZ,Jaqawitz,deidad,quc,HACA VITZ
JAQAWITZ,Jaqawitz,deidad,quc,HACAUITZ
JAQAWITZ,Jaqawitz,deidad,quc,HACAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,HA CAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,HACAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,HU YUB HACAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,HUYUB
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,HUYUB HACAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,PA HACAVITZ
JAQAWITZ_JUYUB',JAQAWITZ_JUYUB',,quc,RI QUI HUYUB AL
JA_CHI_Q'AQ'',JA_CHI_Q'AQ'',,quc,HA CHIQ'AQ'
JOJ,Joj,animal,quc,HOH
JOLOM,Jolom,objeto,quc,HOLOM
JOLOM_OKOX,Jolom Okox,objeto,quc,HOLOM OCOX
JOLOM_TUKUR,Jolom Tukur,deidad,quc,HO LOM TUCUR
JOLOM_TUKUR,Jolom Tukur,deidad,quc,HOLOM TUCUR
JOM,Jom,lugar,quc,HO M
JOM,Jom,lugar,quc,HOM
JOM,Jom,lugar,quc,PA HOM
JOM,Jom,lugar,quc,PAHOM
JULISNAB',Julisnab',topónimo,quc,HULIZNAB
JUMETA_JA,Jumeta Ja,topónimo,quc,HU METAHA
JUNAJPU,Junajpu,deidad,quc,CACAHAU
JUNAJPU,Junajpu,deidad,quc,HU NAHPU
JUNAJPU,Junajpu,deidad,quc,HUHAHPU
JUNAJPU,Junajpu,deidad,quc,HUHUN AHPU
JUNAJPU,Junajpu,deidad,quc,HUN AH PU
JUNAJPU,Junajpu,deidad,quc,HUN AHAU
JUNAJPU,Junajpu,deidad,quc,HUN AHPU
JUNAJPU,Junajpu,deidad,quc,HUN HU NAHPU
JUNAJPU,Junajpu,deidad,quc,HUN HUNAH PU
JUNAJPU,Junajpu,deidad,quc,HUN HUNAHPU
JUNAJPU,Junajpu,deidad,quc,HUN NAHPU
JUNAJPU,Junajpu,deidad,quc,HUNAHPU
JUNAJPU,Junajpu,deidad,quc,HUNHUNAHPU
JUNAJPU,Junajpu,deidad,quc,IXHUNAHPU
JUNAJPU,Junajpu,deidad,quc,QUI CAHAU
JUNAJPU,Junajpu,deidad,quc,V HOLOM
JUNAJPU,Junajpu,deidad,quc,VHOLOM
JUNAJPU,Junajpu,deidad,quc,X HUNAHPU
JUNAJPU,Junajpu,deidad,quc,XHUN AH PU
JUNAJPU,Junajpu,deidad,quc,XHUN AHPU
JUNAJPU,Junajpu,deidad,quc,XHUNAHPU
JUNAJPU_JUYUB',Junajpu Juyub',topónimo,quc,HUN AHPU
JUNAJPU_K'OY,Junajpu K'oy,canto,quc,HUN AHPU COY
JUNAJPU_K'OY,Junajpu K'oy,canto,quc,HUN AHPU X COY
JUNAJPU_UTIW,Junajpu Utiw,deidad,quc,HUN AHPU VTIU
JUNAJPU_UTIW,Junajpu Utiw,deidad,quc,HUNAHPU VTIU
JUNAJPU_WUCH',JUNAJPU_WUCH',,quc,HUN AH PU VUCH
JUNAJPU_WUCH',JUNAJPU_WUCH',,quc,HUNAHPU VUCH
JUN_B'ATZ,JUN_B'ATZ,,quc,HUN BATZ
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,quc,CAIB
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,quc,CATZ
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,quc,IVATZ
JUN_BATZ'_JUN_CHOWEN,JUN_BATZ'_JUN_CHOWEN,,quc,CATZ
JUN_CHOWEN,Jun Chowen,deidad,quc,CHO UEN
JUN_CHOWEN,Jun Chowen,deidad,quc,HUN CHOUEN
JUN_CHOWEN,Jun Chowen,deidad,quc,HUN CHOVEN
JUN_JUNAJPU,Jun Junajpu,deidad,quc,AHVQHAN
JUN_JUNAJPU,Jun Junajpu,deidad,quc,BAC
JUN_JUNAJPU,Jun Junajpu,deidad,quc,CA HAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,CACAHAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,CAHAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUN AHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUN HU NAHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUN HUN AHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUN HUNAH PU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUN HUNAHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUNHU NAHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUNHUNAH PU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,HUNHUNAHPU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,ICAHAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,NIMAHA U
JUN_JUNAJPU,Jun Junajpu,deidad,quc,NU HOLOM
JUN_JUNAJPU,Jun Junajpu,deidad,quc,QUI CAHAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,QUICAHAU
JUN_JUNAJPU,Jun Junajpu,deidad,quc,UQUEXEL
JUN_JUNAJPU,Jun Junajpu,deidad,quc,VHOLOM
JUN_JUNAJPU,Jun Junajpu,deidad,quc,VVACH AHAU ACHIH NAOL
JUN_KAME',Jun Kame',deidad,quc,AHA U
JUN_KAME',Jun Kame',deidad,quc,AHAU
JUN_KAME',Jun Kame',deidad,quc,HUN CA ME
JUN_KAME',Jun Kame',deidad,quc,HUN CAME
JUN_KAME',Jun Kame',deidad,quc,HUNCAME
JUN_KAME',Jun Kame',deidad,quc,RIHUN CAME
JUN_KAME',Jun Kame',deidad,quc,ROX CULEL
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,AHAU
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,AHAU AB
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,AHAUAB
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,AT AHAU
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,HUN AHA U
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,quc,HUN AHAU
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,quc,AHA UAB
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,quc,AHAU
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,quc,AT AHAU
JUN_RAQAN,Jun Raqan,deidad,quc,ATHU RACAN
JUN_RAQAN,Jun Raqan,deidad,quc,HU RACAN
JUN_RAQAN,Jun Raqan,deidad,quc,HU RRACAN
JUN_RAQAN,Jun Raqan,deidad,quc,HUN RACAN
JUN_RAQAN,Jun Raqan,deidad,quc,HURA CAN
JUN_RAQAN,Jun Raqan,deidad,quc,HURACAN
JUN_RAQAN,Jun Raqan,deidad,quc,LAL AHAU
JUN_TOJ,Jun Toj,deidad,quc,HUN TOH
JUN_WINAQ,jun winaq,persona,quc,HUN VINAC DEMONIUM LOQUENS CIS HUN VINAC
JUN_WINAQ,jun winaq,persona,quc,INZAMAHEL
JUN_WINAQ,jun winaq,persona,quc,VZAMAHEL XIBAL BA
JUN_WINAQ,jun winaq,persona,quc,XI BALBA
JUN_WINAQ,jun winaq,persona,quc,XIBALBA
JURAQAN_TUKUR,Juraqan Tukur,deidad,quc,HU RACAN TUCUR
JURAQAN_TUKUR,Juraqan Tukur,deidad,quc,HURACAN TUCUR
K'AJB'A_JA,K'ajb'a Ja,lugar,quc,CAHBA HA
K'AJOLOM,K'ajolom,deidad,quc,CAHAU
K'AJOLOM,K'ajolom,deidad,quc,ICAHAU
K'AJOLOM,K'ajolom,deidad,quc,QA HOLOM
K'AJOLOM,K'ajolom,deidad,quc,QAHO LOM
K'AJOLOM,K'ajolom,deidad,quc,QAHOL
K'AJOLOM,K'ajolom,deidad,quc,QAHOLOM
K'AJOLOM,K'ajolom,deidad,quc,VCAHAU
K'ANTI',K'anti',animal,quc,CAN TI
K'ANTI',K'anti',animal,quc,CANTI
K'AWEX,K'awex,objeto,quc,CAUEX
K'AYALA',K'ayala',topónimo,quc,CAYALA
K'EL,K'el,animal,quc,QUEL
K'ELETZU,K'eletzu,animal,quc,QUELE TZU
K'ENECH_AJAW,K'enech Ajaw,linaje,quc,QUENECH AHAU
K'IKAB,K'IKAB,,quc,QUIEAB
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,quc,QUICAB
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,quc,EQ'AQ' QUICAB
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,quc,Q UICAB
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,quc,QUI CAB
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,quc,QUICAB
K'IM,K'im,objeto,quc,QUIM
K'O'AJAW,K'O'AJAW,,quc,QOAHAU
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,quc,CAHAU
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,quc,COAHA U
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,quc,COAHAU
K'O'AKUL,K'o'akul,linaje,quc,QOACUL
K'O'AKUL_NJDOS,K'o'akul (gen. 2),persona,quc,C OACUL
K'O'AKUTEK,K'O'AKUTEK,,quc,QOACUTEC
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,quc,COACUTAC
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,quc,COACUTEC
K'OCHAJUJ_NJTRES,K'ochajuj (gen. 3),persona,quc,C OCHAHUH
K'OJAJ,K'ojaj,linaje,quc,COHAH
K'OKA'IB,K'OKA'IB,,quc,QOCAIB
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,quc,CAIB
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,quc,CO
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,quc,CO CAIB
K'OKAMEL_AKSIETE,K'okamel (gen. 7),persona,quc,COCAMEL
K'OKOSOM_AKCUATRO,K'okosom (gen. 4),persona,quc,COCOZOM
K'OOL,K'ool,lugar,quc,COOL
K'OOL,K'ool,lugar,quc,QUECOOL
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,quc,COCAUIB
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,quc,QO CAVIB
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,quc,QOCAVIB CHIC
K'OTAL,K'otal,animal,quc,COT
K'OTAL,K'otal,animal,quc,COTAL
K'OTK'OWACH,K'otk'owach,animal,quc,XE COTCOVACH
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,quc,COTUH
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,quc,COTUHA
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,AHAU
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,AHAU COTUHA
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,AHAU COTUHU
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,C OTUHA
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,CO TUHA
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,COTUHA
K'OTUJA_KQCUATRO,K'otuja (gen. 4),persona,quc,CU TUHA
K'OTUJA_NJCINCO,K'otuja (gen. 5),persona,quc,C OTUHA
K'OTUJA_NJOCHO,K'otuja (gen. 8),persona,quc,C OTUHA CHIVI
K'OTZ'IB'AJA_NJTRES,K'otz'ib'aja (gen. 3),persona,quc,COTZIBAHA
K'OY,K'oy,animal,quc,COY
K'OY,K'oy,animal,quc,QOY
K'OYABAKOJ_AKOCHO,K'oyabakoj (gen. 8),persona,quc,COYABACOH
K'ULB'A,K'ulb'a,topónimo,quc,CULBA
K'ULKU_SIWAN,K'ulku Siwan,topónimo,quc,CUL CU ZIUAN
K'US_B'US,K'us B'us,objeto,quc,QUZ BUZ
KA',Ka',objeto,quc,KAA
KA',Ka',objeto,quc,Q'AA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,AHUCHAN
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,AT QAHOL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CA CHAC
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CA IB QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CACH MEBA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CAIB QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CAIB QAXTOQ
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CAIBQAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,CHIMEBA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,E CAIB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,E CAIB CHI MEBA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,E CAIB CHIQA HOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,E CAIB QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,E PU CAIB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,ECA IB QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,ECAIBME BA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IVALCVAL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IVI
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IX QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IXCACHAC
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IXME BA
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IXQA HOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IXQAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,IXVI
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,OH IVI
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,OH QUI QUEXEL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,OH XAHOL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,QA HOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,QAHO LAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,QAHOLAB
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,QUI CHAC
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,QUICHAC
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,VI
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,VMIAL VQAHOL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,VQAHOL
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,VQAHOL AHAU
KA'IB'_K'AJOLAB',KA'IB'_K'AJOLAB',,quc,VQAHOL NAOL
KA'MUL_ALOM,Ka'mul Alom,deidad,quc,CAMUL ALO M
KA'MUL_K'AJOLOM,Ka'mul K'ajolom,deidad,quc,CAMUL QAHOLOM
KAB',Kab',objeto,quc,CAB
KAB'RAQAN,Kab'raqan,deidad,quc,AT QAHOL
KAB'RAQAN,Kab'raqan,deidad,quc,CAB RACAN
KAB'RAQAN,Kab'raqan,deidad,quc,CAB RRACAN
KAB'RAQAN,Kab'raqan,deidad,quc,CABRACAN
KAB'RAQAN,Kab'raqan,deidad,quc,CABRRACAN
KAB'RAQAN,Kab'raqan,deidad,quc,V CAB V QAHOL
KAB'RAQAN,Kab'raqan,deidad,quc,VCAB NIMA RIZAI RIB
KAJIB'_UNIM_JA,Kajib' unim ja,linaje,quc,CAHIB CHI NIMHA
KAJIB'_UNIM_JA,Kajib' unim ja,linaje,quc,CAHIB CHIAHAUAB
KAJIB'_UNIM_JA,Kajib' unim ja,linaje,quc,CAHIB NAIPUCH CHI NIMHA
KAJIB'_UNIM_JA,Kajib' unim ja,linaje,quc,CAHIB VNIM HA
KAJIB'_UNIM_JA,Kajib' unim ja,linaje,quc,CHICAHIBCUT NIMHA
KAK'IXA_JA',Kak'ixa Ja',persona,quc,CAQUIXAHA
KAK'IXA_JA',Kak'ixa Ja',persona,quc,CAQUIXHA
KAKAW,Kakaw,objeto,quc,CACO
KAKAW,Kakaw,objeto,quc,CACOU
KAMALOTZ',Kamalotz',animal,quc,CAMALOTZ
KANCHAJELEB',Kanchajeleb',linaje,quc,CANCHAHE LEB
KAQA_B'E,Kaqa b'e (camino rojo),lugar,quc,CA CA BE
KAQA_B'E,Kaqa b'e (camino rojo),lugar,quc,Q'AQ'ABE
KAQA_PALO_JA',Kaqa palo ja',persona,quc,CAHA PALUNA
KAQA_PALO_JA',Kaqa palo ja',persona,quc,EAHA PALUNA
KAQCHIKELEB',Kaqchikeleb',linaje,quc,CA ECHEQUELEB
KAQCHIKELEB',Kaqchikeleb',linaje,quc,CAECHEQUELEB
KAQCHIKELEB',Kaqchikeleb',linaje,quc,CAECHI QUELEB
KAQCHIKELEB',Kaqchikeleb',linaje,quc,Q'AQ'CHE QUELEB
KAQCHIKELEB',Kaqchikeleb',linaje,quc,Q'AQ'CHEQUELEB
KAQIX_TUKUR,Kaqix Tukur,deidad,quc,CAQUIX TUCUR
KAQUILJA_JUN_RAQAN,KAQUILJA_JUN_RAQAN,,quc,CACULHA HURACAN
KAR,Kar,animal,quc,CAR
KAWEQ,Kaweq,linaje,quc,CA UI QUIB
KAWEQ,Kaweq,linaje,quc,CA VEC
KAWEQ,Kaweq,linaje,quc,CAUI QUIB
KAWEQ,Kaweq,linaje,quc,CAUIQUIB
KAWEQ,Kaweq,linaje,quc,CAVEC QUECHE VINAC
KAWEQ,Kaweq,linaje,quc,CAVI QUIB
KAWEQ,Kaweq,linaje,quc,CAVIQUIB
KAWEQ,Kaweq,linaje,quc,CAVIQUIB QUICHE
KAWEQ,Kaweq,linaje,quc,CHICA UIQUIB
KAWEQ,Kaweq,linaje,quc,COAUI QUIB
KAWEQ,Kaweq,linaje,quc,QUICHE AHAU
KAWEQ,Kaweq,linaje,quc,V MAM
KAWEQ,Kaweq,linaje,quc,VCAHAU
KAWINAL,Kawinal,topónimo,quc,CAVINAL
KAWISIMAJ_KQSIETE,Kawisimaj (gen. 7),persona,quc,CAUIZIMAH
KAWISIMAJ_KQSIETE,Kawisimaj (gen. 7),persona,quc,CAVIZIMAH
KAWKEB',Kawkeb',linaje,quc,CAOQUEB
KAXKON,Kaxkon,objeto,quc,CAXCON
KE'EMA,KE'EMA,,quc,QUEEMA
KE'EMA_NJDIEZ,Ke'ema (gen. 10),persona,quc,Q UEMA CHUQHAX
KEJ,Kej,animal,quc,CAHAUAL QUEH
KEJ,Kej,animal,quc,QU EH
KEJ,Kej,animal,quc,QUEH
KEJ,Kej,animal,quc,QUIEH
KIK',Kik',objeto,quc,CA QUIC
KIK',Kik',objeto,quc,CHIQUIC
KIK',Kik',objeto,quc,QUI QUEL
KIK',Kik',objeto,quc,QUIC
KIK',Kik',objeto,quc,QUIQ
KIK',Kik',objeto,quc,QUIQUEL
KIK',Kik',objeto,quc,V QUIQUEL
KIK',Kik',objeto,quc,V QUIXIC
KIK',Kik',objeto,quc,VQUIQUEL
KIK'_RE,Kik' Re,deidad,quc,QUIC RE
KIK'_RE,Kik' Re,deidad,quc,QUIC XIC
KIK'_RE,Kik' Re,deidad,quc,ROXLAHUH CULEL
KIK'_RIXK'AQ,Kik' Rixk'aq,deidad,quc,QUIC RI XCAC
KIK'_RIXK'AQ,Kik' Rixk'aq,deidad,quc,VCAH LAHUH CULEL
KIK'_RIXK'AQ,Kik' Rixk'aq,deidad,quc,VQUIC XIC RIXCAC
KIK'_YA',KIK'_YA',,quc,CHIQUIQUIA
KIK'_YA',KIK'_YA',,quc,QUIQUIA
KINAQ',Kinaq',objeto,quc,QUI NAC
KOJ,Koj,animal,quc,COH
KOJ,Koj,animal,quc,QOH
KOMAJKUN_AKCINCO,Komajkun (gen. 5),persona,quc,COMAHCUN
KOTZ'I'J,Kotz'i'j,objeto,quc,CO Q IH
KOTZ'I'J,Kotz'i'j,objeto,quc,CO TZIH
KOTZ'I'J,Kotz'i'j,objeto,quc,COQ IH
KOTZ'I'J,Kotz'i'j,objeto,quc,COQ IHAL
KOTZ'I'J,Kotz'i'j,objeto,quc,COTZIH
KOTZ'I'J,Kotz'i'j,objeto,quc,MUCHIT
KOTZB'ALAM,Kotzb'alam,animal,quc,COTZBALAM
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,ACAHAU
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,CUCHUMA QUIC
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,CUCHUMAQUIC
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,LALNU CAHAU
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,V CAHAU
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,VCAHAU
KUCHUMA_KIK',Kuchuma Kik',deidad,quc,VVACAC CULEL
KUMATZ,Kumatz,animal,quc,CU MATZ
KUMATZ,Kumatz,animal,quc,CU MATZIL
