chunk_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
11,0.09652415941165302,0.33203758796575844,0.1550583703785276,0.13777634203933445,0.1268336783280704,0.30331129333585033,0.15596193513352705,0.16292349667794936,0.22885891280885987,0.4207429401007892,1.0,0.16522151262740523,0.11829869085955064,0.10523889068143871,0.1301283029459612,0.180818918795754,0.14488679415576267,0.12699606967554383,0.29360043501469396,0.15143981653127916,0.20831353718984275,0.1708680863088574,0.12841384627038635,0.12878259388108554,0.18969313992394488,0.10707518371897518,0.21553431369294707,0.10405420595381562,0.17831042893108184,0.1731470478299989,0.1562067785912819,0.14448680233053846,0.17621396840857992,0.14764105188012566,0.09889365254807624,0.15254713700759218,0.1808001026280586,0.12241042104220229,0.10038148556118162,0.12910445672029344,0.14224687770365949,0.10593608763496733,0.19334604576024894,0.13237897008959731,0.15447980409994014,0.10933394079142084,0.10237807774829624,0.10912255395355078,0.11180403990414868,0.14500047812678749,0.16242722049150965,0.1452483909020685,0.10023406059764738,0.06900340788343608,0.06397056100041021,0.15108095670556917,0.09776977874548852,0.13849801432432646,0.046922363642950854,0.06858486269007592
12,0.20825949438182803,0.11074155137469098,0.22261548703804052,0.1414037736742678,0.15879478128499752,0.2163574465086008,0.1599380071960118,0.0669204727087525,0.07482657261128389,0.14932934507549658,0.16522151262740523,1.0000000000000004,0.4914352131264992,0.2562793778636092,0.312653998873911,0.257849340255443,0.20907537250785463,0.11019430769172259,0.28690776951504143,0.12792764592715614,0.19342463125405165,0.11565950609553344,0.1742586213502756,0.055327276654363634,0.18868407689124478,0.2700616651834919,0.1755338988795379,0.13687048487404643,0.1648059343108512,0.22791664909757348,0.1943006892195908,0.16352841910399826,0.32141057863292355,0.26517106480267655,0.14242360395056114,0.1939470635279144,0.21624947576983158,0.0949655040690415,0.062380157102013785,0.08078250928561381,0.15668450100919235,0.06630913747024403,0.11181690114611748,0.13271730758807915,0.09736480940899547,0.11009665501866098,0.08888392074261253,0.10253877053523829,0.13329391685002007,0.10609029548014831,0.1681842628974633,0.18966689719568203,0.1289449752253522,0.17096377902198942,0.18411177164358938,0.18471038454472652,0.17146925884067285,0.21115509764344312,0.16580935624370052,0.1642911842128406
13,0.08684691181783685,0.07037497788134489,0.11524609023830565,0.06077804528215623,0.13460761528056447,0.2012502675197583,0.17161049743319315,0.06819827135412837,0.08103510436769282,0.1430570131337324,0.11829869085955064,0.4914352131264992,1.0000000000000002,0.2481066778449929,0.2594736539898347,0.22415602796568868,0.2884750416288372,0.10478688946099407,0.17780550361670916,0.14262097126565776,0.14316744218121766,0.16529578413488452,0.2828744705449534,0.11635854071767603,0.23655285330359463,0.22632264432157698,0.19716761921136672,0.15278756255753767,0.19406368699739454,0.2585787690653039,0.2443252629956827,0.20493647706056262,0.28663375998151647,0.1450581080215175,0.07399912976810924,0.08468050851648207,0.09501507417540625,0.07744201163549529,0.11542745504383246,0.09017947965022399,0.06599050712589385,0.05613667581721817,0.09204190497532712,0.06564141111528979,0.07636052660566672,0.07510823364991652,0.09576393721570439,0.0942559168051795,0.07486166002357583,0.0927387148872801,0.09733563074368301,0.10245928163738259,0.07610768469568865,0.1361472266489068,0.14333757110162218,0.1097912291081133,0.11157266394526542,0.1131842230617775,0.11610419286847398,0.09202086979204861
14,0.07125198204531703,0.08800359402275859,0.09449741994938608,0.08911136317034904,0.10526314871169423,0.16219448449116847,0.14610325715648043,0.07004776761562104,0.07730340634022331,0.13034383309423225,0.10523889068143871,0.2562793778636092,0.2481066778449929,0.9999999999999998,0.3920081428693583,0.1389280462232894,0.15096699497989038,0.09303036027928836,0.10648241801252092,0.186504104197512,0.11663912469435102,0.13878859440498437,0.23165105736040825,0.09739876838736074,0.31518493117791413,0.2745967054403114,0.26903348073059064,0.18179361329179952,0.1962677308599381,0.22641791037962372,0.25872713123114643,0.16011553205861367,0.2789032067085375,0.14292183091880645,0.11439625155975845,0.06439658614242763,0.09794605824578706,0.08136694343805276,0.08756616333666326,0.10139389140981138,0.1558284209937063,0.07596885683199192,0.09304811669027079,0.058835918052940736,0.08687661082170531,0.10984611308518576,0.09085526209107714,0.0827014617192202,0.14354138622135953,0.09208956132475764,0.05838712086649446,0.10511000634633318,0.08106053459174016,0.11039614548537531,0.08905734578882014,0.07692643118642017,0.06736373125976972,0.13141212012107556,0.06757701479018449,0.06339156538357378
15,0.17710243300504747,0.08184989409556004,0.08752402275744474,0.17044256831757051,0.18758157508079923,0.18520781406021386,0.18218135433054558,0.10851045663424577,0.0980083517921403,0.1667248812519895,0.1301283029459612,0.312653998873911,0.2594736539898347,0.3920081428693583,0.9999999999999998,0.38221748416360407,0.3096682347578218,0.20679829046177184,0.15802391088599146,0.15824191072302535,0.13218299898463104,0.17746663504201232,0.18522524180984717,0.12419128976389031,0.20774632964379938,0.21126387977200078,0.26558385421659786,0.21359651247345443,0.31903924003683437,0.2604631511388123,0.2183036107516917,0.20107441937148846,0.332121537323678,0.1786308889987643,0.10352561892840094,0.15017445863222548,0.17980110824325368,0.15313757527151006,0.13806436481206572,0.11382813270483325,0.1711606022098179,0.13473539952769006,0.17790462089783068,0.11475699281156534,0.07908827075407987,0.09156745369889434,0.09973627859822655,0.12620683074443645,0.10754623254761983,0.12149880735972843,0.14589476910259014,0.15369402296041107,0.16255806155036262,0.152905088035591,0.16379448920803763,0.13443655586246614,0.09526514014351886,0.16529940954815212,0.14720869733968034,0.19429201451747347
16,0.11529680296509384,0.11096339352103088,0.12064733774962569,0.15153021083356846,0.22972393482554496,0.1554112442874673,0.26484388063073316,0.12430338733735295,0.10526048782225429,0.254349889351865,0.180818918795754,0.257849340255443,0.22415602796568868,0.1389280462232894,0.38221748416360407,0.9999999999999998,0.3979576141428479,0.32310354600337166,0.12958628709604295,0.14089141402150301,0.1516508905592909,0.17688247550698263,0.16291988448587363,0.20029631821073388,0.17329035951138272,0.18273595261480927,0.16613791166192388,0.14071921759127623,0.20056970361202742,0.1825531515989133,0.18232710452228157,0.21445581946111,0.2535521346670882,0.13866584815733893,0.0898508932718141,0.11560196536764705,0.1537252788097973,0.10221220631802921,0.08939971456294613,0.09287204463188879,0.11480246990059312,0.06377834496200716,0.10177445160998355,0.08959743992485387,0.10754743521877008,0.09329990303947669,0.1354617961260319,0.11961842069511235,0.10203413863689803,0.1003043780760684,0.17567329821355784,0.14883076302823084,0.11916585753060115,0.15773795858325493,0.1818466123350007,0.13852212768266653,0.15668449572145982,0.18868390581059713,0.11691537096215235,0.11406964972687035
17,0.09657879107562636,0.10038390563874709,0.10210857578771222,0.16142748876468385,0.16288138283404704,0.15204307644896328,0.17513679137663263,0.18847322393049154,0.1273803051232614,0.21120821262500974,0.14488679415576267,0.20907537250785463,0.2884750416288372,0.15096699497989038,0.3096682347578218,0.3979576141428479,1.0,0.33877752299225017,0.2648291972549275,0.2024542695955942,0.19140728581551567,0.1846026993907845,0.260251195014729,0.156837590767448,0.2184698192999122,0.17259681216991446,0.2430588096220429,0.1790079611295073,0.19467768078181424,0.2425465658531623,0.19557997820586337,0.21925631272194718,0.288721201535382,0.12250379852109533,0.07791353323346215,0.1280948528830634,0.10040950609160261,0.12185783719382322,0.1439956595658023,0.1271815261808205,0.13645754218521727,0.07955592758941957,0.1067596882410176,0.12558388824227762,0.10787650530791447,0.0798965119693464,0.11218526300284147,0.11204134451395029,0.12111072522050266,0.10726932819873092,0.12162980835199547,0.0986377742188696,0.06798399751943376,0.11734160666754041,0.12403013883005129,0.1404286216282036,0.06589984364870079,0.1389043003513998,0.08766008688872656,0.05982870624024783
18,0.05502689992143215,0.08746048750944156,0.05870860274369942,0.1196980628135686,0.1078481801641634,0.1206822063587787,0.23217765005602298,0.11651367832941187,0.10273150968816464,0.18531226285759944,0.12699606967554383,0.11019430769172259,0.10478688946099407,0.09303036027928836,0.20679829046177184,0.32310354600337166,0.33877752299225017,1.0000000000000002,0.19208106614993198,0.2503812478697479,0.16907911893266292,0.15223871510052417,0.1672237790932172,0.14322663666797075,0.11427194627867898,0.09303539270898567,0.11054606289435778,0.11436527860975293,0.16943191250484402,0.13508410250863687,0.12406517202577888,0.09123477196616571,0.10236617088814541,0.07788537606119265,0.20240811158266356,0.08447545706166476,0.08738265433891133,0.08618116970087267,0.07754032345586558,0.10180303622465417,0.1096893578514726,0.08318900906614399,0.07931552004873402,0.062296791956283834,0.05587346970939045,0.06760729369345729,0.07713775007616677,0.0606239143515495,0.08772015794051852,0.07832105476804606,0.08924578438042273,0.0867456379573693,0.05792263107914193,0.049968824708743365,0.056780075233261236,0.08616665815440885,0.05609892392782722,0.10672314025587874,0.04661364149197454,0.04246090395194376
19,0.09028387471980658,0.19561997227075587,0.144606699674389,0.15597175553924483,0.1398628117927461,0.13069239631676643,0.11746142662775777,0.10635756069193406,0.121290463401389,0.14172018169383507,0.29360043501469396,0.28690776951504143,0.17780550361670916,0.10648241801252092,0.15802391088599146,0.12958628709604295,0.2648291972549275,0.19208106614993198,0.9999999999999998,0.3430863902773664,0.37753265087895205,0.14304661932654975,0.13435157457848124,0.08533566677819943,0.12790918462863796,0.08240065155533774,0.16962758100154124,0.12379774330957258,0.1333263674744689,0.15603777784565748,0.1339897221434978,0.12053077901770257,0.17060170754084916,0.14424423862484934,0.06287838428030466,0.09654352651517036,0.17087855825390097,0.09273546991332432,0.0836047321322671,0.08767263159561252,0.1507001985513277,0.11797043211973876,0.18359344123951143,0.10403285153120956,0.15589690456483135,0.09044829350536455,0.10049224513862999,0.0869367467876376,0.1267869101624648,0.10066300515970542,0.11829091834239769,0.15119669005796046,0.09207178068923366,0.09344427946857178,0.07391536367037184,0.12764792431780225,0.07403196385620806,0.12668365609234802,0.0574293981224684,0.037692878309314136
20,0.07747822831659522,0.13894176994437982,0.1423021697860909,0.1582639689938404,0.19546903371464355,0.1385493896901151,0.19876412509092697,0.11235508316416139,0.12737906751370767,0.18380495342558556,0.15143981653127916,0.12792764592715614,0.14262097126565776,0.186504104197512,0.15824191072302535,0.14089141402150301,0.2024542695955942,0.2503812478697479,0.3430863902773664,1.0000000000000004,0.4785270159135482,0.22264867762701523,0.35358473010611047,0.10791339612810277,0.19664416091099526,0.11481736273223678,0.17498861744801913,0.13888815655958525,0.1828218527946189,0.20648117912539943,0.18654681872771725,0.1798103528497401,0.21866722795395638,0.24147930141362875,0.07455343197914749,0.15225751880723928,0.11441500585599595,0.06009130469227869,0.11679720568454717,0.0975192402561646,0.11763143638186759,0.08699839686689238,0.1359940791039089,0.09332549628692036,0.09382848867846115,0.08872048486867477,0.11269583702406918,0.10404031432735907,0.11699044279043055,0.11631110863155844,0.10771800983882784,0.12526998647056653,0.07179800134339002,0.09046234553728506,0.05718825318575155,0.0892060118577961,0.05549155511983778,0.0874242885266446,0.042339203735300625,0.0296462338980912
21,0.11656000034323673,0.20917302530202944,0.23113351933642162,0.19624521715144205,0.16692531891761353,0.1486749653733218,0.1207102584730574,0.12190220654117244,0.11627943565093021,0.16950631617826167,0.20831353718984275,0.19342463125405165,0.14316744218121766,0.11663912469435102,0.13218299898463104,0.1516508905592909,0.19140728581551567,0.16907911893266292,0.37753265087895205,0.4785270159135482,0.9999999999999998,0.27293727564175385,0.3172568719172165,0.1071734390043125,0.18659848554957828,0.08484431672624587,0.15387101293758257,0.11808611382203756,0.1809810852426068,0.17715460943137099,0.1769568407830619,0.1514441394128931,0.2196874040685509,0.2330148696198796,0.12039217424090942,0.18303371270002425,0.1952058185592071,0.10234873409346956,0.12100869578547543,0.11615483640613472,0.1552746160079228,0.10194262753305275,0.21504173318391384,0.12366238147903277,0.19231146124001422,0.14059794852030613,0.10626604151115437,0.11604678330077767,0.16221871301213237,0.16970198329670633,0.1443492992445075,0.15827083841519676,0.08298585572448655,0.12316499668011463,0.10765754778943949,0.1843217041127946,0.1010033081618301,0.1405766253548254,0.09775970282797952,0.06970468488664851
22,0.09388199886682035,0.10193521171968897,0.11846318822871049,0.13663100425285074,0.11114093728587579,0.16154483570301342,0.17500180484631078,0.14657487771309924,0.1628303875154587,0.21877357933363478,0.1708680863088574,0.11565950609553344,0.16529578413488452,0.13878859440498437,0.17746663504201232,0.17688247550698263,0.1846026993907845,0.15223871510052417,0.14304661932654975,0.22264867762701523,0.27293727564175385,1.0,0.3864575102144553,0.17382625838711604,0.20316953756638442,0.1160033743037019,0.2747091340239651,0.15406789555810005,0.20519548307419386,0.21660471749170526,0.16614290981237892,0.16639181961249874,0.18931359872413767,0.1397195613458661,0.09719438851276328,0.09975759030443038,0.11384193415610325,0.10644763253442055,0.14927500643999178,0.14532423453315665,0.1425110691594461,0.09100646534608675,0.13132558885420992,0.11935362629737505,0.13753765025455528,0.11133387007509242,0.09133161077529836,0.11139256990327154,0.11858869925462623,0.12046312017777583,0.11468616407363982,0.13321317443736708,0.11282593044961009,0.1052469820374042,0.05720949123461623,0.10082642609256545,0.053306639672397765,0.10270561828864902,0.06102633542188319,0.07871871347952175
23,0.06385662861984977,0.09419715651327722,0.13013029920396504,0.12914430561501017,0.12483522208764868,0.12676508525727315,0.16503602499624348,0.10703104479986013,0.11388920974830002,0.15665439635492903,0.12841384627038635,0.1742586213502756,0.2828744705449534,0.23165105736040825,0.18522524180984717,0.16291988448587363,0.260251195014729,0.1672237790932172,0.13435157457848124,0.35358473010611047,0.3172568719172165,0.3864575102144553,0.9999999999999999,0.1938905950870502,0.30593376965226193,0.15304939931526676,0.25811102662788643,0.17432289708916435,0.20421087785894482,0.2542045378842795,0.28318154334468626,0.2260659741745656,0.23723501006751105,0.21203364642461664,0.07436605347932947,0.10217722422929171,0.1181806732390957,0.08875195016501305,0.12411951832831045,0.12036608839967729,0.11628545345557581,0.08978326726354546,0.149378550692379,0.07895364163007741,0.13158508245925615,0.12089033240815503,0.12580996981819925,0.11949707493057976,0.12939907987736665,0.09575979332818371,0.11452638251148128,0.10443564973034991,0.0895527599584123,0.13940458968095026,0.10900471306430745,0.09528818480941831,0.06705837384643092,0.09872645038375437,0.10244968968726333,0.07569066384677758
24,0.04391582696327244,0.08490457930265989,0.04951627415643972,0.07306227509071725,0.1254613654592791,0.12591284358286217,0.17185946701185034,0.11666295275635408,0.10414789441979636,0.20053162807496047,0.12878259388108554,0.055327276654363634,0.11635854071767603,0.09739876838736074,0.12419128976389031,0.20029631821073388,0.156837590767448,0.14322663666797075,0.08533566677819943,0.10791339612810277,0.1071734390043125,0.17382625838711604,0.1938905950870502,1.0,0.28952058683945814,0.10922357559092188,0.17758963602810443,0.11534479255489641,0.14833826413324394,0.16077916965091413,0.13883565467496994,0.11844921990251792,0.11169591192468271,0.07637406212539921,0.062034849711002364,0.06528448134296849,0.06923057250687212,0.061560103466996786,0.10846564572184868,0.07189758039880803,0.11510866026764599,0.06227147635681792,0.07968372551050829,0.04334449338580873,0.07527604153274856,0.053796449750624524,0.061586709573227,0.0644511332601366,0.07950894748592512,0.07796708804069909,0.06784426044584549,0.05777503945878916,0.04457814879552575,0.043995379413973065,0.04469109869012531,0.06639491694238009,0.04291495629510924,0.08960468425464839,0.024783991646210764,0.026820774652600698
25,0.09725860190548853,0.13144179733326253,0.0951490512409898,0.10276004814187183,0.13232363985557813,0.15718706478195457,0.1332156351768165,0.11697794374585659,0.1275278697466484,0.18566862880752644,0.18969313992394488,0.18868407689124478,0.23655285330359463,0.31518493117791413,0.20774632964379938,0.17329035951138272,0.2184698192999122,0.11427194627867898,0.12790918462863796,0.19664416091099526,0.18659848554957828,0.20316953756638442,0.30593376965226193,0.28952058683945814,1.0,0.4549002143988566,0.24180502627551637,0.16384497291547928,0.1754300651667202,0.20526342361305983,0.24390517676699325,0.16414986017757605,0.2562244985278177,0.16855105035053852,0.09832272566022794,0.09792109404542808,0.09917297542682427,0.0789059976307737,0.10553409894578161,0.11421483054603097,0.14851356726153042,0.05238332456398059,0.10034667011777575,0.07619628609199514,0.12760817815096193,0.10907144490013407,0.10687787749600425,0.09368630564912649,0.11278892860023718,0.10552658606134085,0.11544633364486181,0.1002264341218182,0.06511515899651453,0.08464026926555458,0.07174634679776669,0.09588168719295835,0.06230703085345164,0.1095654736659012,0.0788233743040138,0.05640865832611245
