chap_num,line_num,token_num,token_str,term_str,chunk_num
39,4741,1,xub'i'natisaj,xub'i'natisaj,33
39,4741,2,k'ut,k'ut,33
39,4742,0,Nik'aj,nik'aj,33
39,4742,1,"Ja,",ja,33
39,4743,0,Nik'aj,nik'aj,33
39,4743,1,"B'ichoq',",b'ichoq',33
39,4744,0,K'asam,k'asam,33
39,4744,1,"Aj,",aj,33
39,4745,0,Ch'atam,ch'atam,33
39,4745,1,Ulew,ulew,33
39,4746,0,U,u,33
39,4746,1,b'i',b'i',33
39,4746,2,xuxik.,xuxik,33
39,4747,0,Are',are',33
39,4747,1,k'ut,k'ut,33
39,4747,2,xub'i'naj,xub'i'naj,33
39,4747,3,wi,wi,33
39,4747,4,Nik'aj,nik'aj,33
39,4747,5,"Ja,",ja,33
39,4748,0,Nik'aj,nik'aj,33
39,4748,1,"B'ichoq',",b'ichoq',33
39,4749,0,Rumal,rumal,33
39,4749,1,xa,xa,33
39,4749,2,chu,chu,33
39,4749,3,nik'ajal,nik'ajal,33
39,4750,0,U,u,33
39,4750,1,pa,pa,33
39,4750,2,kochoch,kochoch,33
39,4750,3,xkitik,xkitik,33
39,4750,4,aj.,aj,33
39,4751,0,Are',are',33
39,4751,1,chi,chi,33
39,4751,2,k'u,k'u,33
39,4751,3,xub'i'naj,xub'i'naj,33
39,4751,4,wi,wi,33
39,4751,5,Ch'atam,ch'atam,33
39,4751,6,"Ulew,",ulew,33
39,4752,0,K'asam,k'asam,33
39,4752,1,"Aj,",aj,33
39,4753,0,Chuwi',chuwi',33
39,4753,1,ch'ata,ch'ata,33
39,4753,2,ulew,ulew,33
39,4754,0,Kitik,kitik,33
39,4754,1,wi,wi,33
39,4754,2,aj.,aj,33
39,4755,0,Are',are',33
39,4755,1,nay,nay,33
39,4755,2,pu,pu,33
39,4755,3,xub'i'naj,xub'i'naj,33
39,4755,4,wi,wi,33
39,4755,5,K'asam,k'asam,33
39,4755,6,Aj,aj,33
39,4756,0,Rumal,rumal,33
39,4756,1,xpe,xpe,33
39,4756,2,u,u,33
39,4756,3,tux,tux,33
39,4756,4,aj.,aj,33
39,4757,0,Ta,ta,33
39,4757,1,xkoj,xkoj,33
39,4757,2,u,u,33
39,4757,3,b'i',b'i',33
39,4757,4,rumal,rumal,33
39,4757,5,Xmuqane.,xmuqane,33
39,4758,0,Xkitik,xkitik,33
39,4758,1,kanoq,kanoq,33
39,4759,0,"Junajpu,",junajpu,33
39,4760,0,Xb'alanke.,xb'alanke,33
39,4761,0,Xa,xa,33
39,4761,1,na'tab'al,na'tab'al,33
39,4761,2,ke,ke,33
39,4762,0,Rumal,rumal,33
39,4762,1,kati't.,kati't,33
39,4763,0,Are',are',33
39,4763,1,k'u,k'u,33
39,4763,2,ri,ri,33
39,4763,3,nab'e,nab'e,33
39,4763,4,ki,ki,33
39,4763,5,"qajaw,",qajaw,33
39,4764,0,Xojeroq,xojeroq,33
39,4764,1,"kekamoq,",kekamoq,33
39,4765,0,Ri,ri,33
39,4765,1,Jun,jun,33
39,4765,2,"Junajpu,",junajpu,33
39,4766,0,Wuqub',wuqub',33
39,4766,1,Junajpu.,junajpu,33
39,4767,0,Xkil,xkil,33
39,4767,1,chi,chi,33
39,4767,2,k'ut,k'ut,33
39,4768,0,U,u,33
39,4768,1,wach,wach,33
39,4768,2,ri,ri,33
39,4768,3,ki,ki,33
39,4768,4,qajaw,qajaw,33
39,4769,0,Chila',chila',33
39,4770,0,Chi,chi,33
39,4770,1,Xib'alb'a.,xib'alb'a,33
39,4771,0,Xch'aw,xch'aw,33
39,4771,1,chik,chik,33
39,4771,2,ki,ki,33
39,4771,3,qajaw,qajaw,33
39,4771,4,"chike,",chike,33
39,4772,0,Ta,ta,33
39,4772,1,xkich'ak,xkich'ak,33
39,4772,2,Xib'alb'a.,xib'alb'a,33
40,4773,0,WA',wa',33
40,4773,1,k'ute,k'ute,33
40,4773,2,u,u,33
40,4773,3,wiqik,wiqik,33
40,4773,4,chik,chik,33
40,4773,5,ki,ki,33
40,4773,6,qajaw,qajaw,33
40,4773,7,kumal,kumal,33
40,4774,0,Are,are,33
40,4774,1,xkiwiq,xkiwiq,33
40,4774,2,ri,ri,33
40,4774,3,Wuqub',wuqub',33
40,4774,4,Junajpu.,junajpu,33
40,4775,0,Chila',chila',33
40,4775,1,xb'e,xb'e,33
40,4775,2,ki,ki,33
40,4775,3,wiqa,wiqa,33
40,4775,4,wi,wi,33
40,4776,0,Chi,chi,33
40,4776,1,Puk'b'al,puk'b'al,33
40,4776,2,Cha'j.,cha'j,33
40,4777,0,Xa,xa,33
40,4777,1,wi,wi,33
40,4777,2,xere,xere,33
40,4777,3,u,u,33
40,4777,4,wach,wach,33
40,4777,5,xraj,xraj,33
40,4777,6,uxik.,uxik,33
40,4778,0,Xtz'onox,xtz'onox,33
40,4778,1,k'ut,k'ut,33
40,4778,2,chire,chire,33
40,4778,3,u,u,33
40,4778,4,b'i',b'i',33
40,4778,5,ronojel:,ronojel,33
40,4779,0,U,u,33
40,4779,1,"chi',",chi',33
40,4780,0,U,u,33
40,4780,1,"tza'm,",tza'm,33
40,4781,0,U,u,33
40,4781,1,b'aq',b'aq',33
40,4781,2,u,u,33
40,4781,3,wach.,wach,33
40,4782,0,Xuriq,xuriq,33
40,4782,1,nab'e,nab'e,33
40,4782,2,u,u,33
40,4782,3,"b'i',",b'i',33
40,4783,0,Xa,xa,33
40,4783,1,k'u,k'u,33
40,4783,2,sqaqi'n,sqaqi'n,33
40,4783,3,chik,chik,33
40,4783,4,xcha'taj,xcha'taj,33
40,4783,5,wi.,wi,33
40,4784,0,Xere,xere,33
40,4784,1,mawi,mawi,33
40,4784,2,xub'ij,xub'ij,33
40,4784,3,chi,chi,33
40,4785,0,U,u,33
40,4785,1,b'i',b'i',33
40,4785,2,ri,ri,33
40,4785,3,u,u,33
40,4785,4,junal,junal,33
40,4785,5,puwi'l,puwi'l,33
40,4785,6,u,u,33
40,4785,7,chi'.,chi',33
40,4786,0,Xere,xere,33
40,4786,1,pu,pu,33
40,4786,2,xcha'taj,xcha'taj,33
40,4786,3,chi,chi,33
40,4786,4,"wi,",wi,33
40,4787,0,Keje',keje',33
40,4787,1,k'ut,k'ut,33
40,4787,2,ta,ta,33
40,4787,3,xkinimaj,xkinimaj,33
40,4787,4,wi.,wi,33
40,4788,0,Kanajoq,kanajoq,33
40,4788,1,u,u,33
40,4788,2,k'u'x,k'u'x,33
40,4788,3,ki,ki,33
40,4788,4,qajaw.,qajaw,33
40,4789,0,Xa,xa,33
40,4789,1,wi,wi,33
40,4789,2,xkanaj,xkanaj,33
40,4789,3,chi,chi,33
40,4789,4,Puk'b'a[l],puk'b'al,33
40,4789,5,Cha'j.,cha'j,33
40,4790,0,“Chiri',chiri',33
40,4790,1,kixsik'ix,kixsik'ix,33
40,4790,2,wi.,wi,33
40,4791,0,"Chuxik,”",chuxik,33
40,4792,0,Xecha',xecha',33
40,4792,1,chi,chi,33
40,4792,2,u,u,33
40,4792,3,k'ajol,k'ajol,33
40,4792,4,chirech.,chirech,33
40,4793,0,Ta,ta,33
40,4793,1,xku'b'ax,xku'b'ax,33
40,4793,2,u,u,33
40,4793,3,k'u'x.,k'u'x,33
40,4794,0,“Nab'e,nab'e,33
40,4794,1,chel,chel,33
40,4794,2,"iwe,",iwe,33
40,4795,0,Nab'e,nab'e,33
40,4795,1,nay,nay,33
40,4795,2,puch,puch,33
40,4795,3,kixq'ijiloxik,kixq'ijiloxik,33
40,4796,0,Rumal,rumal,33
40,4796,1,saqil,saqil,33
40,4796,2,"al,",al,33
40,4797,0,Saqil,saqil,33
40,4797,1,k'ajol.,k'ajol,33
40,4798,0,Mawi,mawi,33
40,4798,1,chisachik,chisachik,33
40,4798,2,i,i,33
40,4798,3,b'i'.,b'i',33
40,4799,0,Ta,ta,33
40,4799,1,"chuxoq,”",chuxoq,33
40,4800,0,Xecha',xecha',33
40,4800,1,chirech,chirech,33
40,4800,2,ki,ki,33
40,4800,3,qajaw,qajaw,33
40,4801,0,Ta,ta,33
40,4801,1,xkiku'b'a',xkiku'b'a',33
40,4801,2,u,u,33
40,4801,3,k'u'x.,k'u'x,33
40,4802,0,“Xa,xa,33
40,4802,1,oj,oj,33
40,4802,2,paq'ol,paq'ol,33
40,4802,3,i,i,33
40,4802,4,"kamik,",kamik,33
40,4803,0,I,i,33
40,4803,1,"sachik,",sachik,33
40,4804,0,"K'axk'ol,",k'axk'ol,33
40,4805,0,Ra'il,ra'il,33
40,4805,1,xb'an,xb'an,33
40,4805,2,chiwe.”,chiwe,33
40,4806,0,Keje',keje',33
40,4806,1,k'ut,k'ut,33
40,4806,2,ki,ki,33
40,4806,3,pixab'ik,pixab'ik,33
40,4807,0,Ri,ri,33
40,4807,1,xch'akatajinaqoq,xch'akatajinaqoq,33
40,4807,2,ronojel,ronojel,33
40,4807,3,Xib'alb'a.,xib'alb'a,33
40,4808,0,Ta,ta,33
40,4808,1,xe'aq'an,xe'aq'an,33
40,4808,2,k'u,k'u,33
40,4808,3,"loq,",loq,33
40,4809,0,Waral,waral,33
40,4809,1,e,e,33
40,4809,2,nik'aj,nik'aj,33
40,4809,3,saq.,saq,33
40,4810,0,Ju,ju,33
40,4810,1,su,su,33
40,4810,2,k'u,k'u,33
40,4811,0,Xe'aq'an,xe'aq'an,33
40,4811,1,chi,chi,33
40,4811,2,kaj.,kaj,33
40,4812,0,Jun,jun,33
40,4812,1,k'u,k'u,33
40,4812,2,"q'ij,",q'ij,33
40,4813,0,Jun,jun,33
40,4813,1,nay,nay,33
40,4813,2,pu,pu,33
40,4813,3,ik',ik',33
40,4813,4,chike.,chike,33
40,4814,0,Ta,ta,33
40,4814,1,xsaqirik,xsaqirik,33
40,4814,2,u,u,33
40,4814,3,pam,pam,33
40,4814,4,"kaj,",kaj,33
40,4815,0,U,u,33
40,4815,1,wach,wach,33
40,4815,2,ulew.,ulew,33
40,4816,0,Chi,chi,33
40,4816,1,kaj,kaj,33
40,4816,2,xek'oje',xek'oje',33
40,4816,3,wi.,wi,33
40,4817,0,Are',are',33
40,4817,1,k'ut,k'ut,33
40,4817,2,k'a,k'a,33
40,4817,3,"chaq'anik,",chaq'anik,33
40,4818,0,Ri,ri,33
40,4818,1,o',o',33
40,4818,2,much',much',33
40,4818,3,"k'ajolab',",k'ajolab',33
40,4819,0,Xekam,xekam,33
40,4819,1,rumal,rumal,33
40,4819,2,Sipakna.,sipakna,33
40,4820,0,Are',are',33
40,4820,1,k'ut,k'ut,33
40,4820,2,kachb'il,kachb'il,33
40,4820,3,"xuxik,",xuxik,33
40,4821,0,E,e,33
40,4821,1,u,u,33
40,4821,2,ch'umilal,ch'umilal,33
40,4821,3,kaj,kaj,33
40,4821,4,xe'uxik.,xe'uxik,33
41,4822,0,WA'E,wa'e,33
41,4822,1,k'ut,k'ut,33
41,4822,2,u,u,33
41,4822,3,tikerik,tikerik,33
41,4822,4,ta,ta,33
41,4822,5,xna'ojix,xna'ojix,33
41,4822,6,"winaq,",winaq,33
41,4823,0,Ta,ta,33
41,4823,1,xtzukux,xtzukux,33
41,4823,2,puch,puch,33
41,4823,3,ri,ri,33
41,4823,4,chok,chok,33
41,4823,5,u,u,33
41,4823,6,tio'jil,tio'jil,33
41,4823,7,winaq.,winaq,33
41,4824,0,Xecha',xecha',33
41,4824,1,k'ut,k'ut,33
41,4824,2,ri,ri,33
41,4824,3,"Alom,",alom,33
41,4825,0,"K'ajolom,",k'ajolom,33
41,4826,0,E,e,33
41,4826,1,"Tz'aqol,",tz'aqol,33
41,4827,0,"B'itol,",b'itol,33
41,4828,0,"Tepew,",tepew,33
41,4829,0,Q'ukumatz,q'ukumatz,33
41,4829,1,ki,ki,33
41,4829,2,b'i':,b'i',33
41,4830,0,“Mi,mi,33
41,4830,1,xyopijik,xyopijik,33
41,4830,2,u,u,33
41,4830,3,"saqirik,",saqirik,33
41,4831,0,Mi,mi,33
41,4831,1,xtz'aq,xtz'aq,33
41,4831,2,"utzinik,",utzinik,33
41,4832,0,Mi,mi,33
41,4832,1,pu,pu,33
41,4832,2,xq'ale'ik,xq'ale'ik,33
41,4833,0,"Tzuqul,",tzuqul,33
41,4834,0,"Q'o'l,",q'o'l,33
41,4835,0,Saqil,saqil,33
41,4835,1,"al,",al,33
41,4836,0,Saqil,saqil,33
41,4836,1,k'ajol.,k'ajol,34
41,4837,0,Mi,mi,34
41,4837,1,xq'ale',xq'ale',34
41,4837,2,"winaq,",winaq,34
41,4838,0,U,u,34
41,4838,1,winaqil,winaqil,34
41,4838,2,u,u,34
41,4838,3,wach,wach,34
41,4838,4,"ulew,”",ulew,34
41,4838,5,xecha'.,xecha',34
41,4839,0,Xmolomanik,xmolomanik,34
41,4839,1,"xulik,",xulik,34
41,4840,0,Xb'e,xb'e,34
41,4840,1,ki,ki,34
41,4840,2,"na'oj,",na'oj,34
41,4841,0,Chi,chi,34
41,4841,1,"q'equ'mal,",q'equ'mal,34
41,4842,0,Chi,chi,34
41,4842,1,aq'ab'al.,aq'ab'al,34
41,4843,0,Ta,ta,34
41,4843,1,"xkitzukuj,",xkitzukuj,34
41,4844,0,Xkipuk'uj,xkipuk'uj,34
41,4844,1,puch.,puch,34
41,4845,0,"Xena'ojinik,",xena'ojinik,34
41,4846,0,Xeb'ison,xeb'ison,34
41,4846,1,puch,puch,34
41,4846,2,waral.,waral,34
41,4847,0,Keje',keje',34
41,4847,1,k'ut,k'ut,34
41,4847,2,xel,xel,34
41,4847,3,wi,wi,34
41,4847,4,apanoq,apanoq,34
41,4847,5,ki,ki,34
41,4847,6,na'oj,na'oj,34
41,4848,0,"Saqil,",saqil,34
41,4849,0,Q'alal.,q'alal,34
41,4850,0,"Xkiriqo,",xkiriqo,34
41,4851,0,Xkikana'isaj,xkikana'isaj,34
41,4851,1,"puch,",puch,34
41,4852,0,Ri',ri',34
41,4852,1,xok,xok,34
41,4853,0,U,u,34
41,4853,1,tio'jil,tio'jil,34
41,4853,2,winaq.,winaq,34
41,4854,0,Xa,xa,34
41,4854,1,sqaqi'n,sqaqi'n,34
41,4854,2,chik,chik,34
41,4855,0,Mawi,mawi,34
41,4855,1,kawachin,kawachin,34
41,4856,0,"Q'ij,",q'ij,34
41,4857,0,"Ik',",ik',34
41,4858,0,Ch'umil,ch'umil,34
41,4859,0,Pa,pa,34
41,4859,1,ki,ki,34
41,4859,2,wi',wi',34
41,4860,0,E,e,34
41,4860,1,"Tz'aqol,",tz'aqol,34
41,4861,0,B'itol.,b'itol,34
42,4862,0,PAN,pan,34
42,4862,1,"Paxil,",paxil,34
42,4863,0,Pan,pan,34
42,4863,1,K'ayala',k'ayala',34
42,4863,2,u,u,34
42,4863,3,b'i',b'i',34
42,4863,4,",",,34
42,4864,0,Xpe,xpe,34
42,4864,1,wi,wi,34
42,4864,2,q'ana,q'ana,34
42,4864,3,"jal,",jal,34
42,4865,0,Saqi,saqi,34
42,4865,1,jal.,jal,34
42,4866,0,ARE',are',34
42,4866,1,k'u,k'u,34
42,4866,2,ki,ki,34
42,4866,3,b'i',b'i',34
42,4866,4,"chikop,",chikop,34
42,4867,0,Wa',wa',34
42,4867,1,k'amol,k'amol,34
42,4867,2,recha':,recha',34
42,4868,0,"Yak,",yak,34
42,4869,0,"Utiw,",utiw,34
42,4870,0,"K'el,",k'el,34
42,4871,0,Joj.,joj,34
42,4872,0,E,e,34
42,4872,1,kajib',kajib',34
42,4872,2,chi,chi,34
42,4872,3,"chikop,",chikop,34
42,4873,0,Xb'i'n,xb'i'n,34
42,4873,1,u,u,34
42,4873,2,"tzijel,",tzijel,34
42,4874,0,Q'ana,q'ana,34
42,4874,1,"jal,",jal,34
42,4875,0,Saqi,saqi,34
42,4875,1,jal,jal,34
42,4875,2,chike.,chike,34
42,4876,0,Chila',chila',34
42,4876,1,kepe,kepe,34
42,4876,2,wi,wi,34
42,4876,3,pan,pan,34
42,4876,4,"Paxil,",paxil,34
42,4877,0,Xk'ut,xk'ut,34
42,4877,1,u,u,34
42,4877,2,b'e'el,b'e'el,34
42,4877,3,"Paxil,",paxil,34
42,4878,0,Are',are',34
42,4878,1,k'ut,k'ut,34
42,4878,2,xkiriqo,xkiriqo,34
42,4878,3,ri,ri,34
42,4878,4,"echa',",echa',34
42,4879,0,Are',are',34
42,4879,1,k'ut,k'ut,34
42,4879,2,xok,xok,34
42,4879,3,u,u,34
42,4879,4,tio'jil,tio'jil,34
42,4880,0,Winaq,winaq,34
42,4880,1,"tz'aq,",tz'aq,34
42,4881,0,Winaq,winaq,34
42,4881,1,b'it.,b'it,34
42,4882,0,Ja',ja',34
42,4882,1,k'ut,k'ut,34
42,4883,0,U,u,34
42,4883,1,kik'el.,kik'el,34
42,4884,0,U,u,34
42,4884,1,kik'el,kik'el,34
42,4885,0,Winaq,winaq,34
42,4885,1,xuxik.,xuxik,34
42,4886,0,Are',are',34
42,4886,1,xok,xok,34
42,4886,2,kumal,kumal,34
42,4887,0,"Alom,",alom,34
42,4888,0,"K'ajolom,",k'ajolom,34
42,4889,0,Ri,ri,34
42,4889,1,jal.,jal,34
42,4890,0,Keje',keje',34
42,4890,1,k'ut,k'ut,34
42,4890,2,xeki'kot,xeki'kot,34
42,4890,3,wi,wi,34
42,4891,0,Rumal,rumal,34
42,4891,1,ri,ri,34
42,4891,2,u,u,34
42,4891,3,riqitajik,riqitajik,34
42,4892,0,Utzilaj,utzilaj,34
42,4892,1,"juyub',",juyub',34
42,4893,0,Nojinaq,nojinaq,34
42,4893,1,chi,chi,34
42,4893,2,"kus,",kus,34
42,4894,0,Tzatz,tzatz,34
42,4894,1,chi,chi,34
42,4894,2,q'ana,q'ana,34
42,4894,3,"jal,",jal,34
42,4895,0,Saqi,saqi,34
42,4895,1,"jal,",jal,34
42,4896,0,Tzatz,tzatz,34
42,4896,1,nay,nay,34
42,4896,2,puch,puch,34
42,4896,3,chi,chi,34
42,4896,4,"peq,",peq,34
42,4897,0,Chi,chi,34
42,4897,1,"kako,",kako,34
42,4898,0,Mawi,mawi,34
42,4898,1,ajilan,ajilan,34
42,4898,2,"tulul,",tulul,34
42,4899,0,"K'awex,",k'awex,34
42,4900,0,"Q'inom,",q'inom,34
42,4901,0,"Tapa'l,",tapa'l,34
42,4902,0,"Ajache',",ajache',34
42,4903,0,Kab'.,kab',34
42,4904,0,Nojinaq,nojinaq,34
42,4904,1,ki'laj,ki'laj,34
42,4904,2,"echa',",echa',34
42,4905,0,Chupan,chupan,34
42,4905,1,ri,ri,34
42,4905,2,"tinamit,",tinamit,34
42,4906,0,Pan,pan,34
42,4906,1,"Paxil,",paxil,34
42,4907,0,Pan,pan,34
42,4907,1,K'ayala',k'ayala',34
42,4907,2,u,u,34
42,4907,3,b'i'.,b'i',34
42,4908,0,K'o,k'o,34
42,4908,1,wi,wi,34
42,4908,2,"echa',",echa',34
42,4909,0,U,u,34
42,4909,1,wachinel,wachinel,34
42,4909,2,ronojel,ronojel,34
42,4910,0,Ch'uti,ch'uti,34
42,4910,1,"echa',",echa',34
42,4911,0,Nima,nima,34
42,4911,1,"echa',",echa',34
42,4912,0,Ch'uti,ch'uti,34
42,4912,1,"tiko'n,",tiko'n,34
42,4913,0,Nima,nima,34
42,4913,1,tiko'n.,tiko'n,34
42,4914,0,Xk'ut,xk'ut,34
42,4914,1,u,u,34
42,4914,2,b'e'el,b'e'el,34
42,4915,0,Kumal,kumal,34
42,4915,1,chikop.,chikop,34
42,4916,0,nan,nan,34
42,4917,0,Saqi,saqi,34
42,4917,1,"jal,",jal,34
42,4918,0,B'elejeb',b'elejeb',34
42,4918,1,k'u,k'u,34
42,4918,2,u,u,34
42,4918,3,ka'l,ka'l,34
42,4919,0,Xub'an,xub'an,34
42,4919,1,Xmuqane.,xmuqane,34
42,4920,0,Echa',echa',34
42,4920,1,"xokik,",xokik,34
42,4921,0,Ruk',ruk',34
42,4921,1,ja',ja',34
42,4921,2,"rope'nal,",rope'nal,34
42,4922,0,Xwinaqir,xwinaqir,34
42,4922,1,u,u,34
42,4922,2,q'ab',q'ab',34
42,4922,3,"chiyal,",chiyal,34
42,4923,0,U,u,34
42,4923,1,q'anal,q'anal,34
42,4923,2,winaq,winaq,34
42,4923,3,"xuxik,",xuxik,34
42,4924,0,Ta,ta,34
42,4924,1,xkib'an,xkib'an,34
42,4924,2,ri,ri,34
42,4924,3,"Alom,",alom,34
42,4925,0,"K'ajolom,",k'ajolom,34
42,4926,0,"Tepew,",tepew,34
42,4927,0,Q'ukumatz,q'ukumatz,34
42,4927,1,ke'uchaxik.,ke'uchaxik,34
42,4928,0,K'ate,k'ate,34
42,4928,1,k'ut,k'ut,34
42,4928,2,xkikoj,xkikoj,34
42,4928,3,pa,pa,34
42,4928,4,tzij,tzij,34
42,4928,5,u,u,34
42,4928,6,"tz'aqik,",tz'aqik,34
42,4929,0,U,u,34
42,4929,1,"b'itik,",b'itik,34
42,4930,0,Qa,qa,34
42,4930,1,nab'e,nab'e,34
42,4930,2,"chuch,",chuch,34
42,4931,0,Qajaw.,qajaw,34
42,4932,0,Xa,xa,34
42,4932,1,q'ana,q'ana,34
42,4932,2,"jal,",jal,34
42,4933,0,Saqi,saqi,34
42,4933,1,jal,jal,34
42,4933,2,u,u,34
42,4933,3,tio'jil.,tio'jil,34
42,4934,0,Xa,xa,34
42,4934,1,echa',echa',34
42,4934,2,"raqan,",raqan,34
42,4935,0,U,u,34
42,4935,1,q'ab',q'ab',34
42,4935,2,winaq.,winaq,34
42,4936,0,Ri',ri',34
42,4936,1,e,e,34
42,4936,2,qa,qa,34
42,4936,3,nab'e,nab'e,34
42,4936,4,"qajaw,",qajaw,34
42,4937,0,E,e,34
42,4937,1,kajib',kajib',34
42,4937,2,chi,chi,34
42,4937,3,winaq,winaq,34
42,4937,4,tz'aq.,tz'aq,34
42,4938,0,Xa,xa,34
42,4938,1,echa',echa',34
42,4938,2,okinaq,okinaq,34
42,4939,0,Ki,ki,34
42,4939,1,tio'jil.,tio'jil,34
43,4940,0,WA'E,wa'e,34
43,4940,1,ki,ki,34
43,4940,2,b'i',b'i',34
43,4940,3,nab'e,nab'e,34
43,4940,4,winaq,winaq,34
43,4940,5,"xetz'aqik,",xetz'aqik,34
43,4941,0,Xeb'itik.,xeb'itik,34
43,4942,0,Are',are',34
43,4942,1,nab'e,nab'e,34
43,4942,2,winaq,winaq,34
43,4942,3,ri,ri,34
43,4942,4,B'alam,b'alam,34
43,4942,5,"Kitze,",kitze,34
43,4943,0,U,u,34
43,4943,1,kab',kab',34
43,4943,2,chi,chi,34
43,4943,3,k'ut,k'ut,34
43,4943,4,B'alam,b'alam,34
43,4943,5,"Aq'ab',",aq'ab',34
43,4944,0,Rox,rox,34
43,4944,1,chi,chi,34
43,4944,2,k'ut,k'ut,34
43,4944,3,"Majukutaj,",majukutaj,34
43,4945,0,U,u,34
43,4945,1,kaj,kaj,34
43,4945,2,k'ut,k'ut,34
43,4945,3,Ik'i,ik'i,34
43,4945,4,B'alam.,b'alam,34
43,4946,0,Are',are',34
43,4946,1,k'u,k'u,34
43,4946,2,ki,ki,34
43,4946,3,b'i',b'i',34
43,4946,4,ri,ri,34
43,4946,5,qa,qa,34
43,4946,6,nab'e,nab'e,34
43,4946,7,"chuch,",chuch,34
43,4947,0,Qajaw.,qajaw,34
44,4948,0,XA,xa,34
44,4948,1,"tz'aq,",tz'aq,34
44,4949,0,Xa,xa,34
44,4949,1,b'it,b'it,34
44,4949,2,ke'uchaxik.,ke'uchaxik,34
44,4950,0,Maja,maja,34
44,4950,1,b'i,b'i,34
44,4950,2,ki,ki,34
44,4950,3,"chuch,",chuch,34
44,4951,0,Maja,maja,34
44,4951,1,b'i,b'i,34
44,4951,2,ki,ki,34
44,4951,3,qajaw.,qajaw,34
44,4952,0,Xa,xa,34
44,4952,1,u,u,34
44,4952,2,tukel,tukel,34
44,4952,3,achij,achij,34
44,4952,4,chiqab'ij.,chiqab'ij,34
44,4953,0,Ma,ma,34
44,4953,1,na,na,34
44,4953,2,ixoq,ixoq,34
44,4953,3,"xe'alanik,",xe'alanik,34
44,4954,0,Ma,ma,34
44,4954,1,nay,nay,34
44,4954,2,pu,pu,34
44,4954,3,xek'ajolaxik,xek'ajolaxik,34
44,4955,0,Rumal,rumal,34
44,4955,1,ri,ri,34
44,4955,2,Aj,aj,34
44,4955,3,"Tz'aq,",tz'aq,34
44,4956,0,Aj,aj,34
44,4956,1,"B'it,",b'it,34
44,4957,0,Ri,ri,34
44,4957,1,"Alom,",alom,34
44,4958,0,K'ajolom.,k'ajolom,34
44,4959,0,Xa,xa,34
44,4959,1,"pus,",pus,34
44,4960,0,Xa,xa,34
44,4960,1,"nawal,",nawal,34
44,4961,0,Ki,ki,34
44,4961,1,"tz'aqik,",tz'aqik,34
44,4962,0,Ki,ki,34
44,4962,1,"b'itik,",b'itik,34
44,4963,0,Rumal,rumal,34
44,4963,1,ri,ri,34
44,4963,2,"Tz'aqol,",tz'aqol,34
44,4964,0,"B'itol,",b'itol,34
44,4965,0,"Alom,",alom,34
44,4966,0,"K'ajolom,",k'ajolom,34
44,4967,0,"Tepew,",tepew,34
44,4968,0,Q'ukumatz.,q'ukumatz,34
44,4969,0,Ta,ta,34
44,4969,1,xewinaqwachin,xewinaqwachin,34
44,4969,2,k'ut;,k'ut,34
44,4970,0,E,e,34
44,4970,1,winaq,winaq,34
44,4970,2,xe'uxik.,xe'uxik,34
44,4971,0,"Xech'awik,",xech'awik,34
44,4972,0,Xetzijon,xetzijon,34
44,4972,1,puch.,puch,34
44,4973,0,"Xemuqunik,",xemuqunik,34
44,4974,0,Xeta'on,xeta'on,34
44,4974,1,puch.,puch,34
44,4975,0,"Xeb'inik,",xeb'inik,34
44,4976,0,Xechapanik.,xechapanik,34
44,4977,0,E,e,34
44,4977,1,utzilaj,utzilaj,34
44,4977,2,"winaq,",winaq,34
44,4978,0,E,e,34
44,4978,1,cha'om.,cha'om,34
44,4979,0,Achijil,achijil,34
44,4979,1,wach,wach,34
44,4980,0,Ki,ki,34
44,4980,1,wachib'al.,wachib'al,34
44,4981,0,K'o,k'o,34
44,4981,1,"kuxlab',",kuxlab',34
44,4982,0,Xuxik.,xuxik,34
44,4983,0,Xemuqum,xemuqum,34
44,4983,1,nay,nay,34
44,4983,2,"puch,",puch,34
44,4984,0,Ju,ju,34
44,4984,1,suk',suk',34
44,4984,2,xopon,xopon,34
44,4984,3,ki,ki,34
44,4984,4,muqub'al.,muqub'al,34
44,4985,0,Xk'is,xk'is,34
44,4985,1,"kilo,",kilo,34
44,4986,0,Xk'is,xk'is,34
44,4986,1,keta'maj,keta'maj,34
44,4987,0,Ronojel,ronojel,34
44,4987,1,xe',xe',34
44,4987,2,kaj.,kaj,34
44,4988,0,We,we,34
44,4988,1,kemuqunik,kemuqunik,34
44,4989,0,Lib'aj,lib'aj,34
44,4989,1,chi,chi,34
44,4989,2,"chikisolwachij,",chikisolwachij,34
44,4990,0,Chisolmuquj,chisolmuquj,34
44,4990,1,"puch,",puch,34
44,4991,0,U,u,34
44,4991,1,pam,pam,34
44,4991,2,"kaj,",kaj,34
44,4992,0,U,u,34
44,4992,1,pam,pam,34
44,4992,2,ulew.,ulew,34
44,4993,0,Ma,ma,34
44,4993,1,ju,ju,34
44,4993,2,q'atajil,q'atajil,34
44,4993,3,na,na,34
44,4994,0,Chikil,chikil,34
44,4994,1,ixtaj,ixtaj,34
44,4994,2,ronojel.,ronojel,34
44,4995,0,Ma,ma,34
44,4995,1,keb'in,keb'in,34
44,4995,2,ta,ta,34
44,4995,3,na'on,na'on,34
44,4995,4,"nab'e,",nab'e,34
44,4996,0,K'ate,k'ate,34
44,4996,1,ta,ta,34
44,4996,2,chikil,chikil,34
