chap_num,0,1,2,3,4,5
30,0.10485068875731411,0.08296547789532631,0.03557223706753813,0.04023237928864979,0.04173839384319666,0.05581208099134226
31,0.06019735616747891,0.08502756198760375,0.0362989138857911,0.037285936124076116,0.0414281449304979,0.04216984796407194
32,0.046491625937984664,0.07581113107652017,0.02718591738533837,0.03350517905711595,0.045847870833343345,0.04657153260256417
33,0.0329079638642321,0.10959208478677812,0.016499870405961996,0.021567512325733593,0.04143323992968009,0.0543402909543872
34,0.04415564026990486,0.0790945970911076,0.02265576479850903,0.03061147408119167,0.044032219897597764,0.04456671820984156
35,0.040691944450925936,0.07807796269211768,0.03238091784497527,0.031522164775944266,0.02436363208148553,0.03266415084431234
36,0.04201934244658295,0.0824314499119787,0.039573094800974304,0.02779752413384749,0.04082505134984249,0.04503350608182657
37,0.04849757592823751,0.08794654160513352,0.046661026156870955,0.03693021935643692,0.041761719247641146,0.04061682208255754
38,0.05372864916867324,0.10458346154046158,0.045758084443196095,0.03228356476962477,0.04792150189544438,0.04840718877710629
39,0.06222688513301285,0.06475780186270759,0.053771741585446425,0.07447087806581629,0.037652018716744645,0.04993271799612539
40,0.05748323770574114,0.05545774572401896,0.0335141972996229,0.06915519343830151,0.04947956742437968,0.0353388300366353
41,0.050687467693142155,0.03914571049754421,0.028488983269625425,0.10007564286496588,0.03176652937831453,0.029332987319610173
42,0.04111599992409167,0.02988293341561292,0.031117965776583864,0.07909154309720129,0.022626500972213137,0.027852597169265345
43,0.22207709254768654,0.03874028051918745,0.0566766922513969,0.1105639922720577,0.031955010986800744,0.025188982686943313
44,0.07692661054161083,0.029700669128086377,0.04156997927855631,0.09082762506257534,0.025345240126010818,0.026148782549876678
45,0.05470905950909321,0.047948250400776625,0.0427394593975259,0.11284243524009425,0.042070168792958856,0.049286919585450624
46,0.03488412372915151,0.030917381946122674,0.023325510136253048,0.08737182362158442,0.026557853669712417,0.01716627519424518
47,0.1139263657303882,0.03576329762263767,0.0639121623585686,0.08365243553725872,0.03081087292399878,0.030855870490754958
48,0.20368177493776718,0.036476898184051317,0.04923523481577402,0.04004045688675398,0.040101664141535,0.020988830707405835
49,0.1767710925589715,0.028836452729871863,0.04916932579173647,0.044120542084733004,0.02121598083459664,0.020589342005930964
50,0.12181245510089872,0.038249837234532895,0.05057337625719609,0.04354698593284499,0.03574512875508666,0.02716899515817398
51,0.16604530620924707,0.0475297014567975,0.032468650809495576,0.03838204685189155,0.031495999350286435,0.034052484859931335
52,0.14113847826645176,0.040496506060825194,0.03097811921750014,0.039568798345001786,0.03382143230324281,0.03286442538214852
53,0.1035577244974386,0.04548800526447998,0.06591411956932051,0.04386723576649962,0.04569362665703506,0.03251473925804711
54,0.11224561924297212,0.040235705148611384,0.051581769091972964,0.046615805283388045,0.04038757935999545,0.03503094432627961
55,0.15315681185223892,0.031691358965954354,0.046579300861037155,0.0422901603419233,0.028445611881883666,0.029424165949898936
56,0.13368202062212783,0.033800181883150815,0.04809759282484648,0.0544808667073,0.03140132068301296,0.031775357649365545
57,0.11744855276573121,0.0335880719260739,0.0470820351758955,0.03987907695237796,0.02761608259323972,0.03584741967605158
58,0.1574084922121592,0.03046155591694735,0.04640794440464476,0.03425497232277603,0.02344081255014351,0.02626509267410428
59,0.09660295216133032,0.049047805642435695,0.04162254130441411,0.03706144489285251,0.03714160264538739,0.036650221180312956
60,0.12780225302548576,0.042614688456989055,0.03664517736520982,0.028886316172283086,0.030072818102686368,0.030487579847255825
61,0.12709825033941238,0.04080421711423203,0.04353405627551735,0.02918988371800261,0.028496914175188973,0.02886692077742009
62,0.13495792647471,0.039777362239591475,0.04781472444810796,0.04228704366439728,0.02936442434293043,0.033994930107104034
63,0.13397401246508067,0.03518657644153822,0.051317419204334774,0.042765928736370376,0.03180466100907853,0.03219694782238653
64,0.11585028174913868,0.04017874805025354,0.04853063177624436,0.05209706587449519,0.03685460924757229,0.029566923303799085
65,0.1138142941526617,0.041252487161254334,0.06691502970337347,0.04929449623558072,0.03309813981005361,0.03052650305769175
66,0.07608348414587733,0.036581385691803255,0.08816618958263724,0.04423114244748624,0.02310105370476739,0.030416104525496323
67,0.10292036344918959,0.034610442849974006,0.07889066674322995,0.03428944625647618,0.03028646854291615,0.03131733098795051
68,0.06983626316355802,0.03935470614972419,0.10747788681788328,0.0367158884166331,0.02745742394272442,0.027192817497848135
69,0.06341518949987932,0.0447605731806263,0.1078154489452391,0.028879025836426455,0.02052345589621717,0.026441986252349267
70,0.07211369038693262,0.048405270120756405,0.155434757875896,0.07041283830594934,0.018783316385671666,0.02880104126454808
71,0.04865941005676174,0.04418097023045016,0.17392484230779068,0.040122467709740005,0.02383569417459429,0.02462846854415216
72,0.06860639996161615,0.06579985623659321,0.22634501364371826,0.05283168814532356,0.028992763246090503,0.01427726584353294
73,0.048572364981881326,0.06106495900411058,0.17500385073991828,0.025272064680394488,0.02397365278667184,0.01864866958583234
74,0.06857365118126786,0.04465124330082708,0.10724338487231243,0.03811947603463633,0.025473822247472314,0.024593053329294224
75,0.07877521241067977,0.035593449682425254,0.0884530379189228,0.037475611654067126,0.032509009240450276,0.027102266203321138
76,0.07241874020228341,0.041977075887294005,0.10728716841903507,0.06073152229155537,0.03358442265776523,0.03294947974071573
77,0.05807048567316622,0.025408600312492445,0.1252584481593885,0.05560836857498505,0.021256023169674756,0.020478677631481427
78,0.08512242185217077,0.04089523572764195,0.09882378607055392,0.053990976785790415,0.027473541134879,0.02773393980538523
79,0.0656804419494716,0.03481038872540649,0.08508859657272624,0.055568873467776156,0.02596074928878865,0.02585945251382579
80,0.10278913902705748,0.04266710714979076,0.0790163070393937,0.03860037893134211,0.02342966104653818,0.022327491565920864
81,0.0640355774795025,0.022734482585368743,0.09681116237995953,0.034077566187141375,0.014176666786470305,0.01047942219251888
82,0.07388468074804606,0.05056188698919368,0.21809042606523193,0.06588169696789599,0.016746714026513204,0.02822877897171607
