chunk_num,chunk_str,doc_id
38,wi kuk' wuqub'ix kojetz'anik kecha' ajawab' kixcha' kixoponik xe'uchax k'ut ri samajel ta xepe k'ut nima jok k'u ki b'e ri k'ajolab' chi kochoch k'a toq'ol chi kochoch xa k'u yakal ri samajel xopon ruk' kati't are k'ut kecha'jik ta xul kanoq u samajel xib'alb'a qitzij kepetik kecha' ri ajawab' xecha' k'ut ri u samajel xib'alb'a ta xchoye' k'u kanoq ki q'ij kumal ri u samajel xib'alb'a wuqub'ix ketz'elawachixik xuchax kanoq xmuqane utz b'a la' xkeb'e taqoq ix samajel xcha' ri ati't xeb'e k'u ri samajel xetzalijik ta xk'is k'ut u k'u'x ri ati't naqi xchiwuchaj ki taqik ri wi'y mawi qitzij ri xib'alb'a xa keje' rulik samajel ojer ta xeb'e kamoq ri ki qajaw xcha' ri ati't q'us choq' pa ja u tukel k'ate k'ut xqaj ulo jun uk' chuk'ayaq k'ate k'u xuchap aq'anoq ta xuya' k'ut pu q'ab' chimalmatib' k'u ri uk' xb'inik at wi'y chawaj taj kanutaqo keb'e ta a taqa' ri wi'y pa jom xuchax ri uk' ta xb'ek taqonel mi xul samajel ruk' iwati't kacha' katoponik wuqub'ix k'ut ke'oponik kacha' u samajel xib'alb'a kacha' iwati't kacha' xuchax ri uk' ta xb'ek chimalmat k'ut xb'ek ku'b'ul k'u ri k'ajol pa b'e tamasul u b'i' ri xpeq apa katb'e wi cha' k'u ri xpeq chire uk' k'o b'a nu tzij chi nu pam kinb'e kuk' k'ajolab' xcha' ri uk' chire tamasul utz b'a la' ma b'a katana'ik kawilo xuchax k'u uk' rumal xpeq ma chawaj kanub'iq'o chawila' na pe kinanik wa xkojopon chanim utz b'a la' xcha' ri uk' chirech xpeq k'ate k'ut ta xriq'taxik rumal xpeq chib'eqnaj k'u ri xpeq ta xb'ek chi mawi ka'anik k'ate k'ut ta xuk'ul chi k'ut jun nima kumatz saqi k'as u b'i' apa katb'e wi at tamasul k'ajol xuchax chik ri xpeq rumal saqi,26
39,k'as in samajel k'o nu tzij chi nu pam xcha' chi k'ut xpeq chire kumatz ma b'a katanik kawilo in ta on xkinopon chanim xcha' k'u kumatz chire xpeq katojo' xuchaxik k'ate k'u xb'iq' chik ri xpeq rumal saqi k'as ta xuk'am ri recha' kumatz keb'iq'ow xpeq wakamik chan k'u ri kumatz ta xb'ek xk'ulutaj chi wi k'ut ri kumatz rumal wak nima tz'ikin xb'iq' chi wi ri kumatz rumal wak k'ate pu xopon ri' chuwi' jom ta xuk'am recha' ri xik' keti'ow kumatz pa taq juyub' ta xopon puch ri wak xchakachob' chuwi' u tzutz'il jom keki'kot k'u ri junajpu xb'alanke kecha'jik ta xopon k'ut ri wak ta xoq' k'u ri wak wako wako xcha' roq'ib'al wak ko naqi pa ri' choq'ik peta' qa wub' xecha' k'ate puch xkiwub'aj ri wak kek'u' taqal u b'aq' wub' chu b'aq' u wach chiselet k'ut xqaj uloq qitzij wi k'ut xb'e ki chapa' k'ate xkitz'onoj ju pa a petik xecha' chire wak k'o b'a nu tzij chi nu pam chikunaj ta na u b'aq' nu wach nab'e k'ate k'ut xchinb'ij xcha' ri wak utz b'a la' xecha' k'ut k'ate xkelesaj sqaqi'n rij kik' ri cha'j xkikoj chi u wach ri wak lotz kik' xub'i'naj kumal lib'aj chi k'ut xkach'oj kumal utz chik u muqub'al ri wak xuxik chab'ij k'ut xecha' chire wak k'ate k'ut xuxawaj nima kumatz kach'awoq xecha' chik chire kumatz we' xcha' chi k'ut ta xuxawaj chi xpeq naqi pa a taqikil kattzijonoq xuchax chi k'u ri xpeq nan k'ate k'ut xutij xab'ik maja b'i xuxawaj xa keje' chuk'axaj u chi' chutijo xma k'o wi chuxawaj k'ate k'ut xraj ch'ayik kumal k'ajolab' at k'axtok' xuchaxik ta xyik' u wa rachaq chi aqan xk'aj k'u b'aqil u wa rachaq chi aqan xutij chi k'ut,26 27
40,xa keje' chuchub' u chi' k'ate puch xkirech' u chi' ri xpeq xrech' kumal k'ajolab' xkitzukuj pu chi' xa k'u nak'al ri uk' chuwa re' xpeq xa pu chi' k'o wi ma na xub'iq'o xa keje' xab'iq' keje' k'ut xch'akataj wi ri xpeq mawi q'alaj u wach recha' xkiya'o ruk' mawi chanik xa u ch'ak kumatz xuxik katzijonoq xuchax chi k'ut ri uk' ta xub'ij k'u u tzij kacha' ri iwati't ix k'ajolab' je' a taqa xul taqol ke kape chi xib'alb'a u samajel jun kame wuqub' kame wuqub'ix ke'ulik waral kojcha'j wi chipe ri ketz'ab'al kik' b'ate pach' q'ab' tz'um are' chik'astaj u wach waral kecha' ajawab' xul ki tzij kacha' ri iwati't ta xipetik qitzij kacha' ri iwati't koq'ik kasik'inik iwati't xipetik ma qitzij xecha' k'ut k'ajolab' chi ki k'u'x ta xkita'o ju su xepetik xe'opon k'ut ruk' kati't xa e pixab'ay chire kati't xeb'ek jo' na ix qati't xa oj pixab'ay iwe wa'e k'ute retal qa tzij xchiqakanaj jujun xchiqatik chire wa' aj chu nik'ajal qochoch xchiqatik wi are' retal qa kamik we chichaqijik mi pa xekamik kixcha' ta chichaqijik we k'ut ta chipe u tux e pa k'aslik kixcha' k'ut ix qati't ix pu qa chuch mixoq'ik k'o retal qa tzij kakanajik iwuk' xecha' ta xeb'ek jun xutik junajpu jun chi k'u xtikow xb'alanke xa pa ja xutik wi ma na pa juyub' taj ma nay pu pa rax ulew taj xa pa chaqi'j ulew chu nik'ajal u pa kochoch xkitik wi kanoq ta xeb'e k'ut jujun chi wub' chike xeqaj chi xib'alb'a lib'aj chi xeqaj chuwa kumuk xe'ik'ow chiwi' k'ut chupan jal ja' siwan xa chuxo'l tz'ikin xe'ik'ow wi are' ri tz'ikin molay ki b'i' xe'ik'ow chi k'ut pa puj ya' pa kik' ya' ch'akb'al ta ke chi ki,27 28
41,k'u'x xib'alb'a mawi xkiyikow xa chirij wub' xe'ik'ow wi xe'el chi k'u apanoq pa kajib' xalkat b'e xa xketa'm wi k'ut ki b'e xib'alb'a q'eqa b'e saqi b'e kaqa b'e raxa b'e chiri' k'ut xkitaq wi jun chikop xa'n u b'i' are' k'amol ki ta xkitaq ub'ik jujunal ke'ati'o nab'e chati' ri nab'e ku'b'ulel chatz'akonisaj ki ti'ik konojel xawech wi k'ut chatz'ub'aj wi u kik'el winaq pa b'e xuchaxik ri xa'n utz b'a la' xcha' k'u ri xa'n ta xok pa q'eqa b'e tak'al k'u chirij ri poy ajam che' nab'e ku'lel e kawutalik nab'e k'ut xuti'o mawi xch'awik xuti' chi k'u ta xuti' chi u kab' ku'lel ma chi wi xch'awik xuti' chi k'u rox k'a chi rox ku'lel k'o wi jun kame aki xcha' k'ut jun ta xti'ik naqi aji xcha' jun kame naqi jun kame naqi la' mi xiti'owik xaaji naqi chila' mi xiti'owik xcha' chik u kaj ku'lel naqi wuqub' kame naqi la' mi xiti'owik xcha' chi ro' ku'lel aji aji xcha' na xik'iri pat xcha' wuqub' kame chire naqi la' mi xiti'owik xcha' chik xti'ik u waqaq ku'lel aji naqi kuchuma kik' xcha' xik'iri pat chire naqi la' mi xiti'owik xcha' chik ta xti' u wuq ku'lel aji xcha' chik naqi ajal puj xcha' kuchuma kik' chire naqi la' mi xiti'owik xcha' chik ta xti' u wajxaq ku'lel aji xcha' chik naqi ajal q'ana xcha' chi ajal puj chire naqi la' mi xiti'owik cha' chik ta xti' chik u b'elej ku'lel aji xcha' naqi ch'ami'ya b'aq xcha' ajal q'ana chire naqi la' mi xiti'owik xcha' chik ta xti' chik u lajuj ku'b'ulel aji naqi ch'ami'ya jolom xcha' ch'ami'ya b'aq naqi la' mi xiti'owik xcha' chik ta xti' chik u julaj ku'lel aji xcha' chik naqi xik' cha' chik ch'ami'ya,28
42,jolom chire naqi la' mi xiti'owik xcha' chik ta xti' chik u kab'lajuj ku'lel aji xcha' chik naqi patan xcha' chik xik' chire naqi la' mi xiti'owik xcha' chik ta xti' chik roxlajuj ku'lel aji naqi kik' re' cha' patan chirech naqi la' mi xiti'owik xcha' chik ta xti' chik u kajlajuj ku'lel aji naqi la' mi xitiowik xcha' chik kik' rixk'aq xcha' kik' re' chirech keje' k'ut u b'i'xik ki b'i' ri' xkib'i'j konojel chi kib'il kib' xkik'ut u wach xkib'i'j ki b'i' jujun chijoloman u b'i'xik kumal are' chib'i'n u b'i' jun ri ku'b'ul chu xukut maja b'i junoq xkisach u b'i' k'is ki b'i'j ki b'i' konojel ta xeti' rumal rismal u wach u ch'ek junajpu xumich' ub'ik ma na qitzij xa'n ri xeti'owik xb'e ta'o ki b'i' konojel rumal junajpu xb'alanke k'ate k'ut ta xeb'ek ta xe'opon puch chila' e k'o wi xib'alb'a chiq'ijila' ajaw xcha' ri' ku'b'ulik xcha' jun taqchi'nel mawi are' ajaw ri' xa poy ajam che' ri' xecha' ta xe'oponik k'ate k'ut ta xeq'ala'inik q'ala ta jun kame q'ala ta wuqub' kame q'ala ta xik'iri pat q'ala ta kuchuma kik' q'ala ta ajal puj q'ala ta ajal q'ana q'ala ta ch'ami'ya b'aq q'ala ta ch'ami'ya jolom q'ala ta q'ala xik' q'ala ta patan q'ala ta kik' re' q'ala ta kik' rixk'aq xecha' ta xe'oponik ronojel xk'isk'ut u wach xkib'i'j u b'i' ronojel maja b'i jun xkisach u b'i' are ta xajawax chikech ma ta xkanaj u b'i' kumal kixku' uloq xe'uchax k'ut xerajoq chuwi' tem ma k'u xkaj mawi are' qa tem ri' xa chojim ab'aj ri tem xecha' junajpu xb'alanke mawi xech'akatajik nan k'ate k'ut ta xe'ok pa q'equ'ma ja mawi xech'akatajik chiri' are nab'e u tijob'al xib'alb'a ri xe'ok wi nan chi ki k'u'x,28
43,xib'alb'a nab'e xe'ok pa q'equ'ma ja k'ate k'ut ta xb'e ya'oq ki chaj katilowik ta xoponik ruk' jujun ki sik' rumal u samajel jun kame wa'e ki chaje kacha' ajaw chul ki ya' chik ri chaj saqarik ruk' ri sik' chul ki molob'a' kacha' ajaw xcha' samajel ta xoponik utz b'a la' xecha' k'ut ma k'u xkitzij ri chaj xa kaqaj u k'exwach xokik are' u je' kaqix keje' ri' chaj xkilo waranel are' chi k'u ri sik' xa q'aq'a chikop xkikojo chuwi' sik' jun aq'ab' chiyok'owik kumal mi xeqach'ako xecha' waranel ma k'u ja b'i xk'is ri chaj xa wi xere u wach are' k'u ri sik' maja b'i naqi la' xkitzij chire xa wi xere u wach xb'e ya'oq kuk' ajawab' naqi pa ke'uxik apa xepe wi achinaq xek'ajolanik xe'alanik qitzij kaq'atat qa k'u'x rumal ma utz kakib'ano chiqe jalan ki wach jalan nay pu ki k'oje'ik xecha' chikib'il kib' ta xetaqon k'ut konojel ajawab' oj o cha'joq ix k'ajolab' xe'uchaxik ta xetz'onox k'ut rumal jun kame wuqub' kame apa qi xixpe wi nan ala' b'a xojpe wi lo mawi qeta'm xa xecha' mawi xkib'ij utz b'a la' xa qab'e kaqacha'j ix k'ajolab' xecha' xib'alb'a chike utz xecha' are' b'a chiqakoj ri wa' qa kik' xecha' xib'alb'a ma taj are' ta chikoj wa' qe xecha' k'ajolab' maja b'i are' chiqakoj wa' qe xecha' chik xib'alb'a utz b'a la' xecha' k'ajolab' je b'a la' xa juch'il xecha' xib'alb'a ma b'a la' xa jolom kojcha' chik xecha' k'ajolab' maja b'i xecha' xib'alb'a utz b'a la' xcha' junajpu ta xtzaq k'u uloq rumal xib'alb'a kik' u taqal chuwach u b'ate junajpu k'ate puch ta xkil xib'alb'a ri saqi toq' ta xel chupan ri kik' chitzininik xb'e je' chuwa taq ulew ri cha' naqi pa la',28
44,xcha' ri junajpu xb'alanke xa kamik kiwaj chiqech ma ta xojb'e i taqa' ma ta pu xb'e i samajel qitzij toq'ob' qa wach xa kojb'ek xecha' k'ajolab' chike are' ta k'u xajawax chike k'ajolab' ju su ta xkam ri' chiri' chi cha xech'akataj taj mawi keje' xa xib'alb'a xech'akataj chik kumal k'ajolab' ma b'a kixb'ek ix k'ajolab' kojcha'j na xa are' kaqakojo ri iwech xuchax k'ut k'ajolab' utz b'a la' xecha' k'ut are' k'u xok ri ki kik' ta xqaj k'u cha'j k'ate k'ut ta xkicho'y ki ch'ako'n naqi pa chiqach'ako xecha' xib'alb'a je na kik'ut xa xecha' k'ajolab' xa qa ch'aka kajkaj sel kotz'i'j xecha' xib'alb'a utz b'a la' naqi pa chi kotz'i'jal xecha' k'ajolab' chike xib'alb'a ju tik'ab' kaqa much'ij ju tik'ab' saqi much'it ju tik'ab' q'ana much'it ju tik'ab' k'u ri nima'q xecha' xib'alb'a utz b'a la' xecha' k'ut k'ajolab' ta xqaj k'ut ki cha' junam ki chuq'ab' tzatz pu ki cha' ri k'ajolab' xa k'u k'i rutz ki k'u'x ta xkiya' kib' chich'akatajik ri k'ajolab' keki'kot k'ut ri xib'alb'a ta xech'akatajik utz mi xqab'ano nab'e mi xeqach'ako xecha' xib'alb'a apa xchib'e ki k'ama' wi ri kotz'i'j xecha' chi ki k'u'x qitzij ta aq'ab' chiya' ri qa kotz'i'j qa chakom puch xe'uchax puch k'ajolab' junajpu xb'alanke rumal xib'alb'a utz b'a la' aq'ab'a' chi k'ut kojcha'jik xecha' k'ut ta xepixab'an kib' k'ate chi k'ut ta xe'ok chi k'ajolab' pa chaim ja u kab' tijob'al xib'alb'a are' ta k'ut xajawax chik xeq'ataq'ox taj rumal cha chanim taj chi ki k'u'x xekam taj chi ki k'u'x ma k'u xekamik ta xecha' chire cha ta xkipixab'aj are' iwe ri ronojel u tio'jil chikop xecha' chire cha ma k'u xesilab' chik xa jun qaj chi wi' cha ronojel are' k'ut e k'o chi chiri' pa chaim,28
45,ja chaq'ab' ta xkisik'ij ronojel sanik chay sanik ch'eken sanik kixpetoq kixojo' iwonojel ojik'ama' ronojel u wach kotz'i'j ki ch'ako'n ajawab' utz b'a la' xecha' k'ut ta xeb'e k'u ri sanik konojel e k'amol kotz'i'j u tiko'n jun kame wuqub' kame mieroq k'ut chikipixab'aj chajal ki kotz'i'j ri xib'alb'a laq'i chiwila' qa kotz'i'j miya' chi eleq'axik rumal ri' mi xeqach'ako ri k'ajolab' ana wi xpe wi ri' lo qa ch'ako'n kumal maja b'i chiwaraj jun aq'ab' utz b'a la' xecha' k'ut ma k'u xkina' ri chajal tiko'n xaloq' chikiraquj ki chi' chuq'ab' taq che' tiko'n puch keb'e chakala chiri' xa wi xere chikich'ab'ej ri ki b'ix xpurpuweq xpurpuweq cha' ri jun ta choq'ik pujuyu pujuyu cha' chik ta choq'ik ri pujuyu u b'i' e kaib' chi chajal tiko'n u tiko'n jun kame wuqub' kame ma k'u kakina' ri sanik eleq'ay ki chajem kab'olowik katukuwik eray kotz'i'j ri kab'e q'atowa uloq kotz'i'j chuwi' che' re kasik'ow kuk' chuxe' che' ri kotz'i'j xa keje' chikiraquj ki chi' ri chajalib' ma na re kakina'o kak'ux ki je' kak'ux ki xik' are' kakirixik kotz'i'j k'a kaqaj uloq re kasik'owik re kab'e q'atowa uloq nan tik'itoj chi k'ut ta xsaqirik k'ate k'ut ta xul samajel taqonel kepetoq kacha' ajaw ju suk' chikik'am ula ri qa ch'ako'n xe'uchax k'ut k'ajolab' utz b'a la' xecha' k'ut ki tik'ela'on k'u ri kotz'i'j kajib' sel ta xeb'ek ta xe'opon k'u chikiwach ajaw ajawab' kuk'am kotz'i'j q'us u wach keje' k'ut xech'akataj wi xib'alb'a xa sanik xkitaq ri k'ajolab' xa jun aq'ab'il xkichap sanik ta kiya' pa sel keje' k'ut xesaqkaje' ri konojel xib'alb'a saqb'uk ki wach rumal ri kotz'i'j k'ate k'ut xkitaq ri chajal kotz'i'j naqi pa rumal mi xiya' qa kotz'i'j chi eleq'axik are' qa kotz'i'j wa'e kawilo xe'uchax chajal ma b'a,28
46,xqana'o at ajaw mi na re xkuyu qa je' xecha' k'ut k'ate puch xjix ki chi' ki tojb'al ki chajin chi eleq'axik keje' k'ut ki ch'akatajik jun kame wuqub' kame kumal junajpu xb'alanke u xe' ri b'anoj ri' ta xkik'am ri ki chi' jereb'aq ki chi' purpuweq jereb'aq wakamik k'ate chi k'ut ta xqaj cha'j xa wi xere junam kecha'jik xkelej chi k'u cha'j ta xepixab'an chi k'u kib' saqirik chik xecha' xib'alb'a utz b'a la' xecha' k'ajolab' ta xkelej xe'ok chi k'ut pa tew ja mawi ajilan tew tzatz chi saqb'oqom chupan ja rochoch tew ju su k'u stzaj tew rumal kutzinaq ma'inaq xsach ri tew kumal k'ajolab' mawi xekamik xa wi e k'aslik ta xsaqirik are' ta k'u xkaj xib'alb'a chiri' ta xekam wi mawi keje' xa wi k'u utz ki wach ta xsaqirik xekel chi ula taqol ke xeb'e chik e chajal naqi pa la' mawi mi xekamik xcha' chi rajawal xib'alb'a xkimayijaj chik ki b'anoj k'ajolab' junajpu xb'alanke k'ate xe'ok chi k'ut pa b'alami ja tzatz chi b'alam b'alam rochoch mawi kojiti'o k'o iwech chuxik xe'uchaxik b'alam k'ate k'ut xkipuk'ij b'aq chikiwach chikop k'ate k'ut kepaq'aq'ik chiri' chuwi' b'aq mi k'u xe'utzinik mi xutij ki k'u'x k'ate wi ri mi xkiya' kib' are' ki b'aqil ri kak'uxixik xecha' ri waranel konojel ki' ki k'u'x chire ma k'u xekamik xa wi xere utz ki wach xe'el uloq pa b'alami ja naqi pa k'u chi e winaqil apa k'u xepe wi xecha' ri xib'alb'a konojel k'ate chik xe'ok chupam q'aq' jun ja chi q'aq' xa u tukel q'aq' u pam mawi xek'atik rumal xa b'olol xa tzimaj wi xa wi xere utz chi ki wach ta xsaqirik are' ta kajawaxik ju suk' ta kekamik chupan ri' ke'ik'ow wi mawi keje' xa,28 29 30 31
47,wi kasach ki k'u'x xib'alb'a rumal xekoj chik chupan sotz'in ja u tukel sotz' chupam chi ja jun ja chi kama sotz' nima'q chikop keje' ri cha ki tza'm ki kamisab'al ju su chutzinik chopon chikiwach xek'oje' k'u chiri' chupan xa pa wub' xewar wi mawi xeti'ik rumal ri' e k'o pa ja chiri' k'ut xkiya' wi kib' jun wi rumal jun chi kama sotz' chiqaj xpe wi xa wi u k'utb'al rib' ta xkib'ano rumal ko kakitz'onoj wi ki na'oj jun aq'ab' k'u ri sotz' keb'ujujik kilitz kilitz kecha' kecha' jun aq'ab' xtane' k'u ri' sqaqi'n maja b'i chik kesilob'ik ri sotz' chiri' k'u chakal wi ri jun tza'm wub' xcha' k'u ri xb'alanke junajpu k'a janik' pa u saqirik kawilo k'a janik'an la' b'a lo wila' na xcha' k'ut qi k'u are' karaj muqum uloq chuchi' wub' karaj ril uloq u saqirik k'ate puch ta xqupix u jolom rumal kama sotz' qupul chi kanoq u nimal ri junajpu jucha'lik ma mi xsaqirik xcha' ri xb'alanke maja b'i chik chisilob'ik ri junajpu jupacha' ma xa on mi xb'ek junajpu jupacha' mi xab'ano maja b'i chisilab'ik xaqi chiqosos chik k'ate k'ut xuk'ixb'ij xb'alanke akarok mi xqaya' yan xcha' k'ut chila' k'ut xb'e k'ola na wi u jolom chuwi' jom xa wi u tzij jun kame wuqub' kame keki'kot k'u ri xib'alb'a konojel rumal u jolom junajpu k'ate k'ut ta xutaq chikop ronojel sis aq ronojel ch'uti chikop nima chikop chaq'ab' xa wi xare raq'ab'al ta xutz'onoj k'ut kecha' naqi taq pa iwecha' chi jujunal are' kixnutaq wi chik'am uloq ri iwecha' xcha' k'ut xb'alanke chike utz b'a la' xecha' k'ut ta xeb'ek e k'amol rech ta xe'ul je k'ut konojel k'o xa q'umar rech xb'e u k'ama' k'o xa tz'alik xb'e u k'ama' k'o,31 32
48,xa ab'aj xb'e u k'ama' k'o xa ulew xb'e u k'ama' jalajoj kecha' ri ch'uti chikop nima chikop k'i pu k'a u xamb'e kanajoq ri sis q'oq' xb'e u k'ama' kub'alka'tij chutza'm kapetik are' k'ut xok jalwachib'al u jolom junajpu lib'aj chi xk'otox u b'aq' u wach tzatz chi aj na'oj chi kaj xpe wi are' u k'u'x kaj juraqan xulk'o loq xulu k'u loq chiri' pa sotz'i ja nan utz chik xuxik xa wi xare u ch'uq jeb'el xwachinik xa wi xare xch'awik are k'ut ta chiraj saqirik chikaqtarin u xe' kaj kaxaqi' na chik ama' xuchax ri wuch' we' xcha' ri mama' ta chi xaqinik k'ate ta chiq'equ'mar chik kaj mul xaqin ri mama' kaxaqin wuch' kacha' winaq wakamik xa k'u kaq rax utzinik ta xutikib'a' u k'ojik ma utz chuchax k'ut junajpu je' utz xcha' k'ut xa wi xare chub'aqitila' u jolom keje' ri' qitzij u jolom xuxik k'ate k'ut ta xkib'an ki tzij xepixab'an kib' ma naqi katcha'jik xaqi chayekuj awib' xa in jun qi kinb'anowik xcha' xb'alanke chire k'ate k'ut ta xupixab'aj jun umul katk'oje' ta chiri' chuwi' jom chi wi' katk'oje' wi chupan pixk xuchax umul rumal xb'alanke chopon na kik' awuk' k'ate katelik k'a in kib'anowik xuchax ri umul ta xpixab'axik chaq'ab' k'ate k'ut ta xsaqirik xa wi xare utz ki wach ki kab' ichal xqaj chi k'u ki cha'j k'olan chi k'u u jolom junajpu chuwi' jom mi xqach'ako yan mi xib'ano kiya'n mi xiya'o xe'uchaxik xa wi k'u xere chisik'in junajpu chak'aqa' ri jolom chi kik' ke'uchaxik ma k'u chikiqaq'axow chik chiyekow qib' are' k'u xetzaqow kik' rajawal xib'alb'a xuk'ul k'ut xb'alanke taqal k'u ri kik' chuwach b'ate chitanenik ta xelik ju su k'u xik'ow kik' chuwi' jom xa jun xa ka nab' wi taqal,32 33
49,pa pix ta xel k'u ri umul chik'oxk'otik ta xb'ek oq'otal k'ut ta xb'e kumal ri xib'alb'a kejuminik kechaninik xeb'e chirij ri umul xek'is b'e konojel xib'alb'a k'ate k'ut xkik'amixtaj ri u jolom junajpu xtikixtaj chik u q'oq' xb'alanke are' chi k'ut xb'e kikub'a' ri q'oq' chuwi' jom qitzij jolom chi k'u u jolom ri junajpu keki'kot chi k'u ki kab' ichal are' k'ut keb'e tzuku na kik' ri xib'alb'a k'ate k'ut xkik'amixtaj chi ri kik' pa pix ta xesik'in chi k'ut kixpetoq wa'e kik' qe mi xqariqo xecha' ki k'olem chi k'ut ta xe'ul xib'alb'a naqi pa ri' mi xqilo xecha' k'ut ta xkitikib'a' chi k'ut cha'jik nan k'ate k'ut xk'aqataj ri q'oq' rumal xb'alanke chipuk'ab'in ri q'oq' xqaj pa jom saqiram k'u ri u sakilal chikiwach naqi pa ri' chib'e i k'ama' apa k'o wi ri k'amol re xcha' xib'alb'a keje' k'ut ki ch'akatajik rajawal xib'alb'a rumal junajpu xb'alanke nima k'axk'ol xek'oje' wi mawi are' xekam wi ri ronojel xb'an chike are' k'ut wa'e ki nab'al ki kamik junajpu xb'alanke are' wa' ki nab'al ki kamik xchiqab'ij chik ta xepixab'aj k'ut xkib'ano ronojel k'axk'ol ra'il xb'an chike mawi xekamik rumal u tijob'al xib'alb'a mawi xech'akatajik rumal ronojel ti'onel chikop e k'o chi xib'alb'a k'ate k'ut ta xkitaq chi kaib' nik'wachinel keje' ri' e ilol are' ki b'i' wa' xulu paqam e eta'manel we kojtz'onoxik chiwe kumal rajawal xib'alb'a rumal ri' qa kamik ki na'oj kakinuk' rumal ri' mawi mi xojkamik ma pu mi xojch'akatajik mi xqasach ki tijob'al ma xa chikop chok chiqe are' k'u retal wa' chi qa k'u'x chojim ab'aj kamisab'al qe kumal mi xekuchu kib' ronojel xib'alb'a ma k'u qitzij ta kojkamik are' k'u i na'oj wa' xchiqab'ij we kixul tz'onob'exoq kumal chirech qa kamik ta kojk'atoq naqi xchikucha'j,33 34
50,ix xulu ix paqam we kecha' chiwe ma utz lo chiqatix ta ki b'aqil pa siwan we ma b'a utz nan we b'a are' utz xa chiqaxekeb'a' chuwi' che' ta kecha' chik chiwe xax ma utz wi xa wi xere chiwil chikiwach kixcha' ta kecha' chi k'ut chi rox mul xa b'a are' rutzil xa chiqatix ki b'aqil pa raqan ja' we k'ut kixuchax chik kumal are' utz b'a la' kekamik k'ate k'u utz chijok' ki b'aqil chuwach ab'aj keje' ri' chike'x k'ajim jal jujunal k'u chike'ik nan chirikaj k'u a' chib'e ch'uti juyub' nima juyub' kixcha' k'ut ta chik'utunisaj ri qa pixab' mi xqab'ij chiwe xecha' xjunajpu xb'alanke ta xepixab'ik xketa'maj ki kamik are' kab'an ri nima chojim ab'aj keje' ri chojib'al qi xkib'an xib'alb'a nima'q xaq xkikojo k'ate k'ut xul samajel achb'ilay ke u samajel jun kame wuqub' kame kepetoq kojb'e ta kuk' k'ajolab' chib'e ta kila' k'a kixqachojij kacha' ajaw ix k'ajolab' xe'uchaxik utz b'a la' xecha' k'ut anim xeb'ek xe'opon k'ut chuchi' choj chiri' k'ut xeraj ch'ij wi chi etz'anem qach'opij wa'e ri qa ki' kaj taq mul taj chi q'axiq'aj chiqajujunal ix k'ajolab' xecha'x k'ut rumal jun kame mawi are' kojimich' wi ri' ma pa qeta'm qa kamik ix ajawab' chiwila' na xecha' k'ut ta xkik'ulawachij ki wach xkirip ki q'ab' ki kab' ichal e pu jupujuj ta xeb'ek pa choj chiri' k'ut xekam wi ki kab' ichal keki'kot chi k'ut ronojel xib'alb'a taqal ki yuyub' taqal ki xulq'ab' mi xeqach'ako qitzij mawi ata'n xkiya' kib' xecha' k'ate k'ut ki taqik ri xulu paqam xkanaj wi ki tzij xa wi xare xtz'onox ri xb'e wi ki b'aqil ta xeq'ijin xib'alb'a xjok' ki b'aqil xb'e tixoq chi raqan a' ma k'u xeb'e ta chi naj xa ju su xeqaj,34
51,chuxe' a' e cha'om k'ajolab' xe'uxik xa wi xere ki wach xuxik xek'utun chi k'ut chi ro' b'ix k'ut xek'utun chik xe'il chi ya' rumal winaq e kaib' keje' ri xa winaq kar xewachinik ta xil ki wach kumal xib'alb'a xetzukux k'ut chi taq ya' xchuweqa k'ut kek'utunoq e kaib' chi meb'a' atz'iyaq ki wach atz'iyaq pu kij atz'iyaq k'ut ki q'u' nan ta qi xe'ilik rumal xib'alb'a jala chi k'ut xkib'ano xa xajoj pujuy xajoj kux xa ib'oy xkixajo xa xtz'ul xa ch'itik xkixaj chik k'iya mayijab'al xkib'an chik xkiporoj ja keje' ri' qitzij chik'atik lib'aj chi k'ut chiwinaqir chik tzatz chi xib'alb'a chika'yik k'ate chikipus kib' chikam jun chike chipune' na chi kaminaqil nab'e chikikamisaj kib' nan xa kika'y xib'alb'a ta chikib'ano ronojel xkib'an chik u xe'najik chik ch'akb'al kech xib'alb'a kumal k'ate chi puch roponik chik u tzijel ki xajoj chi xikin ajawab' jun kame wuqub' kame xcha' ta xkita'o naqi ri e kaib' meb'a' la qitzij wi chi kus qitzij wi pu chi jeb'elik ki xajowik ronojel kakib'ano xcha' k'ut ki tzijoxik xoponik kuk' ajawab' kus xkita'o ta xb'ochi' k'ut ki samajel taqol chi kepetoq chul ta ki b'ana' qaka'y keqamayijaj taj keqaka'yij ta puch kecha' ajawab' kixcha' chike xuchax ri samajel xe'opon k'ut kuk' ri xajol ta xch'aw k'ut ki tzij ajawab' chike ma b'a chiqaj rumal ri qitzij kojxob'ik ma xa mawi kojk'ixb'ik kojok apanoq chi ajawal ja rumal qi itzel qa wach ma xa ki nima'q u b'aq' qa wach chi meb'a' ma xa on ril chire xa oj xajol naqi ta chiqab'ij chike qach meb'a' k'o k'am kurayij nay pu ri qa xajoj kakik'astaj ki wach quk' ma keje' la' k'u xchiqab'an chike ri ajawab' keje' k'u mawi kaqaj wi ix samajel xecha' k'ut ri junajpu,34 35 36
