chunk_num,chunk_str,doc_id
24,ri vi enavinac chic xuqhax cut capoh are chic xchicatzihoh calaxic hun ahpu xbalanque are cut calaxic vae xchicabh ta xuric vquih calaxic ta xalan puch ri capoh xquic vbi macu xu vachih atit ta xealaxic libah chi xeyaqueic e caib chicalaxic hun ahpu xbalanque quibi pa huiub xeyaque vi ta xeoc cut pa ha macu quevaric he atzaca vloc quitzih chach quichi xqha ri atit cate cut ta xeya pa zanic quz cu quivaram chiri xeel chicu chiri xeya chic chuvi quix are ta cut xcah hun batz hun choven xecam ta chiri pa zanic xecam ta pu chuvi quix xcah rumal quichaquimal qui a vachibal puch cumal hun batz hun chouen maui xeculax pa ha cumal quichac nabec xamaui que taam xavi cu pahuiub xequ vi e cu nimac ahzu ahbix ri hun batz hun chouen xenimaquir cut nima caxcol rail xeicou vi xecaxcobizaxic enimac etamanel chic xeuxic xavi xere e ahzu e ahbix e pu ahzibab ahcot xevxic ronohel chutzin cumal xa xquetaam vi xealaxic xa xenauinac epu uquexel qui cahau ri xebe chixibalba caminac vi qui cahau e cu nimac etamanel ri hun batz hun chouen chi qui qux ronohel nabec quetaam ta xevinaquir ri qui chac macu xel apanoc quinauiquil rumal qui a vachibal xa chiquih xcah vi v yoc qui qux maui banoh xepoizaxic cumal ri hun ahpu xbalanque xacu vvbanic chiquibano huta quih maui quelooxic rumal ri catit hun batz hun choven maui chiia quiva xbaninac vaim xepu vainac ri hun batz hun choven ta quevvlic macu quecacaric oiouaric xa chiquicuyu xere quetaam ri qui qoheic queheri zac caquilo cucaam cut qui qiquin ta quevlic huta quih chiquiti cut ri hun batz hun choven mahabi naquila chiia chiquech quicabi chal ri hun ahpu xbalanque xa cu zu xapu bix chiquibano hun batz hun chouen ta xevl chi puch ri hun ahau xbalanque mahabi chic qui qiquin cucaam xeoc vl oc xcacar curi atit naquipa ru mal mahabi chi ziquin ivcaam xevqhax cut ri hun ah pu xbalan que are,23 24 25
25,vi ixcatit xa mi xetana tob ca qiquin chuvi che xqha cut macu habi chacan chui che chiquech ixcatit chicah ta pu ri catz quebe ta cuq chibe ta qui cazah vloc ri qiquin xeqha cut vtzbala cohbe iuvq zaquiric xeqha curi catz ta xechacouic xcaminac cut quinaoh quicabichal chirech qui chaquic hun batz hun chouen xa catzolcomih qui qoheic e upam catzih ta chuxoc rumal nima caxcol mi xquiban chique xoh camtah xohzachtah puch xcah rioh quichac queheri ala xohpe vi vloc chiquiqux quehe cut que cachac vi xa retal chicabano xeqha chiquibil quib ta xebe cut chila chuxe che cante vbi cachbilan curi catz ta xebec xquitiquiba chi cut vvbanic maui ahilan chi qiquin chuvi che quechititic xe maihan cut ri catz ta xquil ri qiquin are curi qiquin mahabi hun oc xcah vloc chuxe che ri catziquin e maui quecah vloc xahix cazah vloc xeqha cut chire catz vtzbala xeqha cut cate puch xeacanic chui che xnimar cut ri che xzipoh vpam cate cut xerah cah vloc macu vtz chic qui cahic vloc chuvi che hun batz hun choven xeqha cu vloc chuvi che hupacha cohv chanic ixcachac tocob cavach a reri che caxibin chic caquilo ix ca chac xecha vloc chuvi che xe qha curi hun ahpu xbalanque chiquira ivex chixima xe ipam nahtic vtzam chihurehe chivih cate cut vtz ibinic xevqhax chic cumal quichac vve xecha cut ta xquihuruba cut vtzam qui toc xa pu huzu qui he chi xuxic xa coy xquivachibeh chic cate cut xebe chui tac che chuti huyub nima huyub xebec patac quichelah quevohon chic quizilah chic chucab tac che quehe cut quicha catahic hun batz hun chouen cumal hun ahpu xbalanque xa rumal qui naual ta xquibano ta xeopon cut chicochoch xeqha cut xeoponic ruq catit ruq pu qui chuch ixcatit naquila mi xquiculvachih ri catz xa rax qui vach mi xebec queheri e chicop chic xeqha cut vena quila mi xibanchique ivatz mi xinicalaba mipu xinichiquiba mata quehe xiban chique ivatz ixvi xqhari atit chiquech,25
26,hun ahpu xbalanque xeqha chi cut chire catit mi xbizonic ixcatit xchivil chic qui vach ri catz xquevlic xe re chicut vtihovic va chive ix catit la qui mi xtzeenic catiha na qui quih xeqha cut cate puch xquitiquiba zuanic hun ahpu coy xquizuah cate puch xebixanic xezuanic xecohomanic ta vcamic ri qui zu qui cohom ta xcube puch ri catit cuq ta xezuanic xeziquix pa zu pa bix ta xubinaah ri hun ahpu coy vbi zu ta xeoc cu vloc ri hun batz hun chouen quexahouic ta xevlic cate puch ta xmucun ri atit itzel qui vach xril atit ta xtzeenic maui xucui vtze atit xacu huzu xebec maui xil chiquivach eiacatic xebe pa quechelah naquipa chibano ixcatit xa cah mul xchicatiho xa oxmul chic xquecaziquih pa zu pa bix quichicuyu itze catiha china xeqha chic hun ahpu xbalanque cate xezuan chic ta xeoc chi vloc quexahou chic xe vl chic chi vnicahal vva ha xa ui ququz caquibano xavi caquitac chiih ri catit chi tze libah chi xtzeen chiri catit quitzih tzeebal qui vach ri coy chixiriric xe qui pam chichilita xe puch vchi qui qux ta xeoc vloc are cut qui chutzeeh atit cate xe be chic patac huiub naquipa qui chicabano ixcatit xere chiva roxmul chic xchicatiho xqhari hun ahpu xbalanque xezuan chic xevl chic quexahouic xa cu chucuiuca vtze ri catit xe acan cu vloc chucatanah tzac caruxruh vchi tac qui vach mutzumac qui chi chiquimal qui chi qui vach macama chiquiho quih chique ta xril chi cut ri atit cate xpocolih chi vtze ri catit machicu xil chiquivach rumal vtzebal atit xerevi cua ixcatit xquecapixabah vbic chucah mul cut xezuax chic macu xevl chic chucah mul huzu xe bec pa quechelah xeqha cut chire catit mi cu xcatiho ixcatit mi nabe xevlic mi pu xcatih chic qui ziquixic mi xbizon cut oh qolic oh iv xachilocoh ri ca chuch ixcatit quenabax ri catz ta chuxoc mi xeqobic mi pu xebinahic hun batz hun chouen quevqhaxic xeqha ri hun ahpu xbalanque,25 26
27,xeziquix cut rumal ri ahzu ahbix ri oher vinac are puch chuziquih ri ahzib ahcot oher xechicopiric ecoy xevxic rumal xax quinimarizah quib xquiyoc ri qui chac quehevi calabil chiqui qux quehe cut qui maixic ri ta xezachic ri hun batz hun choven e chicop xevxic are cut e ramaquelal cocchoch chic xavi xere e ahzu e ahbix nim chic xquibano ta xecoheic ruq ratit ruq pu quichuch ta xquitiquiba chicut qui banoh qui cutbal quib chuvach catit chuvach pu qui chuch nabe xquibano ri abix xa cohabixic ixcatit ix pu cachuch xeqha mi xbizonic oh qolic oh iv oh qui quexel catz xeqha curi hun ahpu xbalanque ta xquicam cut quicah qui mi xqui na qui xoquem xebec ruq huhun qui vvb xquiteleh xeel chi cochoch ta xquipixab cu catit chire vyaic qui va chiticoh na quih chibeya cava ixcatit xeqha vtzbala ixv xqha cut ri catit cate cut xeopon chiri que abix vi xa qui xquichiquiba ri mi xquina pu vleu xacu quichitahin ri mi xquina pu vleu macu qui chitahin ri mi xquina chutuquel are curi icah xa vi chiquichiquiba chutoloc che xaui chucab rib che chibec chilahahic chibec ronohel che caam a chacachoh chic chicatoh che chuban ri xahuna icah are curi mi xquina tzatz chicupuh maui ahilan tum quixic cuban ri xa hun chi mi xquina maui ahilan cupuh xa chuti huyub nima huyub cabec ta xquipixabah cut hun chicop xmucur vbi xquituyuba acanoc chuvi nima cutam xeqha cut hun ahpu xbalanque xa chavil ri catit chipetic iaol ca va huzu catoquic ta petoc cate cut chicachap ri mi xquina ruq icah vtz bala xqha curi xmucur are cut xa vvbanic chiquibano mana quitzih abixic ta chiquibano cate puch choc ri xmucur anim cut que petic hun chichapo mi xquina hun cut chichapou ri icah chiquipiz la qui vi xaloc chubacala vleu pu cab ri hun xaquehe chutziloh vvach queheri quitzih abixom are curi hun chic xaloc chupuquih vvebalche puholom quehe uiri quitzih catoh cheenel ta xil rumal catit cate cut,26 27
28,quevaic maquitzih abixic chiquibano xa loc chibe yaoc qui va ta xebe cut chicochoch quitzih mi xohcotzic ixcatit queqha queoponic xa loc chiqui qui quih chiquiiuc puch cacan qui ab chuvach catit ta xe be chicut chu ca quih xeopon cut pa cabix quiz iacatahinac chic ronohel che caam vchapom chi rib ronohel tun quixic ta xeoponic apa chinac cohmichouic xeqha cut are cut quebanou ri ronohel chuti chicop nima chicop coh balam queh vmul iac vtiu a ziz chuti qiquin nima qiquin are xebanouic xa hun acab xqui bano cate chicut xquitiquiba chic abixic xaui xuban chirib vleuh ruq catoh che ta xcam chicu quinaoh chiri pacatoh che pa cupuh puch xa cavarah ri ca bix anavi china cabano vlo la qui ta chicarico xeqha cut ta xcaqui naoh xeopon chicut chiha naquirilo cohmichouic ixcatit nima quim chic nima quechelah chi puch ri cabix ta xohopon mier ixcatit xeqha cut chire catit chire pu qui chuch xcohbe cut xchicavarah rumal mavi vtz caban chique xeqha cate cut xebatzonic cate cut qui bic chic pa qui catoh che chiri cut xematzehe vi e mucumuxinac chic chiri ta xe cuchu cu quib ronohel chicop xa hun xquizep vi quib ronohel chuti chicop nima chicop are puch tiquil v qux acab ta xepetic xechaviheic cono hel ta xepetic are qui qhabal ri iaclin che iaclin caam xeqha ta xepetic quenebebic xeche xecaam ta xeyopihic ta xecutun cu chiquivach are cut vna be ri coh balam xrah cu quichapo maui xuya rib ta xyopih chic queh vmul xacu chuhe xqui chap vi xacu xcupucub canahoc v he queh pa quicab ta xucam ri vhe queh ruq vhe vmul ri xzcatac qui he macu xquiya quib ri yac vtiu a ziz xeicouic conohel chicop chi quivach ri hun ahpu xbalanque chi catat chicut qui qux rumal ri ma habi xquichapo xpe curi hun chic vxambe chic catzotzotic ta xpetic cate cut xquicateh xquize cut pa cat ri cho cate puch xquichapo xquiyoteh puch chirih vvi xrah quibio xquiporoh vhe chuvi,27
29,a ta xucam ri vhe cho mahabi rizmal uhe are naipu vbac vvach ta xrah bc cumal qaholab ri hun ahpu xbalanque mata quica mic ivvmal mavi are ipatan ri abixic qo ive xqhari ri cho apa qovi que chabh na cut xeqha curi qaholab chire cho la quin itzocopih tanabala qo nu tzih chi nu pam cate cut chinbh chive chiya tana zquin vecha xqha ri cho ate chicayao avecha chabh na xuqhaxic vtzbala are bari rech icahau ri hun hunahpu vvcub hunahpu vbi ri xecam chi xibalba qo cu canoc ri quetzabal xequel canoc chuviha ri qui bate qui pachcab qui quic puch xa maui caut chi vach rumal ivatit rumal ri are xcam vi icahau maquitzih auetaam xeqha curi qaholab chire cho nim xquicot qui qux ta xquitao vtzihel quic ta xubh cho ta xquiya cut recha cho are curi recha ri ixim zaquil ic quinac pec cacou are cut avech ri uve naquila cuvvn chimezcutahinac auech cut chacuxu xu qhax curi cho cumal hun ahpu xbalanque vtzbala ixqaholab naquila cu quinvvchah vve quiril ri ivatit xqha cut maui chitzac aqux oh qolic cohnohinic qo ruqhaxic ri catit xahu zu cacaya acanoc xiquin ha ta cuhoco apanoc huzu catopon chiri xequel vi chiri cut caquil vi putumha xapa cati caquil vi xeqha cut chire cho ta xquipixabah hun acab xcam qui naoh ri hun ahpu xbalanque qui cu tiquil quih xeoponic macu calah ri cho cucaam ta xeoponic hun ri yacalic xoc paha hun cu xoc xiquinha libah chi xuya acanoc ri cho ta xquitzonoh cut qui va chire catit xa chicutu ca ti cacaraih ri cutum ic ix catit xeqha cut cate cut xcut qui ti hun lac vvaal xtiquibax chiquivach xavi qui michbal re catit qui chuch puch xquitzahizah cuha paquebal qui tzih chaquih cachi chicama cuquia xeqha chire catit ve xqha cut ta xbec are cut queva canoc macu qui tzih ta quenumic xa qui moyvachibal xquibano ta xquil cut ri cho chupan cutum ic colon vloc ri cho chirih,27 28
30,quic xequel vi puvi ha ta xquilo pa cutum ic ta xquitac cut hun xan ri chicop ri xan queheri uz xopon chi a are cu xvoro vvach quebal atit xa yacal ha chel chuvach vque bal chutiho xma chitzapitah vi v vach quebal naquipa mi xuban ri catit oh hizabah chiya cohvtzin rumal chaquih chi xeqha chic chire qui chuch ta xquitac vbic cate cut xu cacat vla cho ri quic xcah vla pu tum ha ruc bate pachcab quum xquimahixtah cut cate xbe quevah pa be vbeel hom cate cut xebe chic ruq catit chiya catahin curi catit qui chuch tzapi vvach quebal huhun cate cut ta xeoponic huhun chi cu chi vvb ta xeoponic chiya na quipa mi xibano xa mi xcoz ca qux xohpetic xeqha chivila na vvach nu quebal maui catzapitahic xqha catit libah chicut xquitzapih chic hunam cut xepe chic enabe chuvach catit quehe cut vcanaic quic ri quequicot chicut xebec e chaa hel pahom naht cu xechaahic qui tuquel xquimez rihom quicahau ta xquita cu vloc rahaual xibalba apa china chiri mi xutiquiba chic etzanem pacavi mapu quequixbic quenicnot vloc mapu xecam ri hun hun ahpu vvcub hun ahpu xrah quinimarizah quib chi cavach hecu itaca chic xeqha chic ri hun came vvcub came conohel ahauab xetaca vloc xeqha cut chire qui zamahel quixqha quixoponic que petoc queqha ahauab varal tah cohchaah vi cuq vvcubix cohetzanic quecha ahauab quixqha quixoponic xevqhax cut ri zamahel ta xepe cut nimahoc cu quibe ri qaholab chicochoch ca tocol chicochoch xa cu yacal ri zamahel xopon ruq catit are cut quechahic ta xul canoc vzamahel xibalba quitzih quepetic quecha ri ahauab xeqha cut ri vzamahel xibalba ta xchoye cu canoc qui quih cumal ri vzamahel xibalba vvcubix quetzelavachixic xuqhax canoc xmucane vtzbala xquebe tac oc ixzamahel xqhari atit xebe curi zamahel xezalihic ta xquiz cut v qux ri atit naqui xchiuvchah qui taquic ri v mavi quitzih ri xibalba xa quehe rulic zamahel oher ta xebe camoc ri qui cahau xqhari catit quz,28 29
31,choc paha vtuquel cate cut xcah vlo hun uq chucayac cate cu xuchap acanoc ta xuya cut pu cab chimalmatib curi uq xbinic at v chauah tah canutaco quebeta ataca ri v pahom xuchax ri vq ta xbec taconel mi xul zamahel ruq ivatit caqha catoponic vvcubix cut queoponic cacha vzamahel xibalba caqha ivatit caqha xuqhax ri uq ta xbec chimalmat cut xbec cubul curi qahol pabe tamazul vbi ri xpec apa catbe vi qha curi xpec chire uq qoba nu tzih chinupam quinbe cuq qaholab xqha ri uq chire tama zul vtzbala maba catanaic cavilo xuqhax cu uq rumal xpec machauah canubico chauilana pe quinanic va xcohopon chanim vtzba la xqha ri vq chirech xpec cate cut ta xrictaxic rumal xpec chibec nah curi xpec ta xbec chi maui caanic cate cut ta xucul chicut hun nima cumatz zaquicaz ubi a pa catbe vi at tamazul qahol xu qhax chic ri xpec rumal zaquicaz in zamahel qo nu tzih chinu pam xqha chicut xpec chire cumatz maba catanic cavilo in taon xquinopon chanim xqha cu cumatz chire xpec catoho xuqhaxic cate cu xbic chic ri xpec rumal zaquicaz ta xucam ri recha cumatz quebicou xpec vacamic chan curi cumatz ta xbec xculutah chivi cut ri cumatz rumal vac nima tziquin xbic chivi ri cumatz rumal vac cate pu xopon ri chuvi hom ta xucam recha ri xic quetiou cumatz pa tac huyub ta xopon puch ri vac xqhacachob chuvi v zutzil hom quequicot curi hun ahpu xbalanque quechaahic ta xopon cut ri vac ta xoc curi vac vac co vac co xqha roquibal vac co naquipa ri choquic peta ca vvb xe qha cate puch xquivvbah ri vac quicu tacal vbac vvb chu bac vvach chizelet cut xcah vloc quitzih vi cut xbe qui chapa cate xquitzo noh hupa apetic xeqha chire vac qoba nu tzih chinupam chicunah tana vbac nu vach nabe cate cut xchinbh xqha ri vac vtz bala xeqha cut cate xquelezah zcaquin rih quic ri chaah xquicoh chi vvach ri vac lotz,29 30
32,quic xubinaah cumal libah chicut xcachoh cumal vtz chic vmucubal ri vac xuxic chabh cut xeqha chire vac cate cut xuxavah nima cumatz caqhauoc xeqha chic chire cumatz ve xqha chicut ta xuxauah chi xpec naquipa ata qui quil catzihonoc xuchax chicuri xpec qoba nu tzih chinupam xqha chicuri xpec cate cut xutih xabic mahabi xuxauah xaquehe chucaxah vchi chutiho xma qo vi chuxauah cate cut xrah chaii cumal qaholab at qaxtoq xuqhaxic ta xiic v varachac chi acan xcah cu baquil v varachac chi acan xutih chicut xa quehe chuchub vchi cate puch xquirech vchi ri xpec xrech cumal qaholab xquizucuh pu chi xa cu nacal ri uq chu vare xpec xa pu chi qo vi mana xubico xaquehe xabic quehe cut xchacatah vi ri xpec maui calah vvach recha xquiyao ruq maui qhanic xa v chac cumatz xuxic catzihonoc xuqhax chicut ri uq ta xubh cu vtzih caqha ri ivatit ixqaholab he ataca xul tacol que cape chi xibalba vzamahel hun came vvcub came vvcubix quevlic varal cohchaahvi chipe ri quetzabal quic bate pachcab quum are chicaztah v vach varal queqha ahauab xul quitzih cacha ri ivatit ta xipetic qui tzih caqha ri ivatit coquic caziquinic ivatit xipetic maquitzih xeqha cut qaholab chiquiqux ta xquitao huzu xepetic xeopon cut ruq catit xa e pixabai chire catit xebec ho na ixcatit xaoh pixabay ive vae cute retal catzih xchicacanah huhun xchicatic chire va ah chunicahal cochoch xchi catic vi are retal ca camic ve chichaquihic mipa xecamic quix qha ta chichaquihic ve cut ta chipe vtux epa cazlic quixqha cut ixcatit ix pu ca chuch mi xoquic qo retal catzih cacanahic ivvq xeqha ta xebec hun xu tic hun nahpu hun chi cu xticou xbalanque xa paha xutic vi mana pa huyub tah mana ipu parax vleu tah xa pa chaquih vleu chunicahal vpa cochoch xquitic vi canoc ta xebe cut huhun chi vvb chique xecah chi xibalba libah chi xecah chua cumuc xeicou chivicut chupan hal ha zivan xachu xol qiquin xeicou vi are,30 31
33,ri qiquin molai quibi xeicou chicut pa puhia pa quiquia chacbal ta que chiqui qux xibalba maui xquiyicou xa chirih vvb xeicou vi xeel chicu apanoc pa cahib xalcat be xa xquetaam vi cut qui be xibalba queca be zaqui be ca ca be raxa be chiri cut xquitac vi hun chicop xan vbi are camol quita xquitac vbic huhunal queatio nabe chati ri na be cubulel chatzaconizah qui tiic conohel xa vech vi cut chatzubah vi vquiquel vinac pabe xuqhaxic ri xan vtzbala qha curi xan ta xoc pa queca be ta cal cu chirih ri poy ahamche nabe culel e cautalic nabe cut xquitio maui xqhavic xuti chicu ta xuti chi vcab culel machivi x qhavic xuti chicu rox cachi rox culel qovi hun came aqui xqha cut hun ta xtiic naqui ahi xqha hun came naqui hun came naquila mi xitiouic xahina quichila mi xitiouic xqha chic vcah culel naqui vvcub came naquila mi xitiouic xqha chi roo culel ahi ahi xqha na xiquiripat xqha vvcub came chire naquila mi xitiouic xcha chic xtiic vvacac culel ahi naqui cuchumaquic xqha xiquiripat chire naquila mi xitiouic xqha chic ta xti vvc culel ahi xqha chic na qui ahal puh xqha cuchumaquic chire naquila mi xitiouic xqha chic ta xti chic v vahxac culel ahi xqha chic naqui ahalcana xqha chi ahalpuh chire naquila mi xitiouic qha chic ta xti chic vbeleh culel ahi xqha naqui chamiabac xcha ahalcana chire naquila mi xitiouic xcha chic ta xti chic vlahuh cubulel ahi naqui qha mia holom xqha chamia bac na quila mi xitiouic xqha chic ta xti chic vhulah culel ahi xqha chic naqui qha chic chamiaholom chire naquila mi xitiouic xqha chic ta xti chic vcablahuh culel ahi xqha qhic naqui patan xqha chic chire naquila mi xitiouic xqha chic ta xti chic roxlahuh culel ahi naqui quic xic qhapatan chirech naquila mi xitio vic xqha chic ta xti chic vcahlahuh culel ahi naquila mixitiovic xqha chic quic rixcac xqha quic re chirech quehe cut,31
34,vbixic quibi ri xquibh conohel chiquibil quib xqui cut vvach xquibh qui bi huhun chiholoman vbixic cumal are chibn vbi hun ri cubul chuxucut mahabi hunoc xquizach v bi quiz quibh quibi conohel ta xeti rumal rizmal v vach vchec hun ahpu xumich vbic mana quitzih xan ri xetiovic xbetao quibi conohel rumal hun ahpu xbalanque cate cut ta xebec ta xe opon puch chila e qovi xibalba chi quihila ahau xqhari cubulic xqha huntac chiinel maui are ahau ri xa poy ahamche ri xe qha ta xeoponic cate cut ta xecalainic calata hun came calata vvcub came calata xiquiritap calata cuchumaquic calata a hal puh calata ahalcana calata chamia bac calata chamia holom calata cala xic cala ta patan calata quic re calata quic pixcac xeqha ta xeoponic ronohel xquiz cut vvach xquibh vbi ronohel mahabi hun xquizach vbi are ta xahauax chiquech mata xcanai vbi cumal quixcu vloc xevqhax cut xerah oc chuvi tem macu xcah maui are catem ri xa chohim a bah ri tem xeqha hun ahpu xbalanque mavi xechacatahic vtz bala xabahix paha xevchaxic cate cut ta xeoc pa queumaha maui xechacatahic chiri are nabe vtihobal xibalba ri xeoc vi quechi cu vticaric quichaca tahic ta chic chiquiqux xibalba nabe xeoc paqueumaha cate cut ta xbeyaoc quichah catilovic ta xoponic ruq huhun qui zic rumal vzamahel hun came vae quichahe cacha ahau chul quiya chic ri chah zacaric ruq ri zic chul qui moloba cacha ahau xqha zamahel ta xoponic vtzbala xeqha cut ma cu xquitzih ri chah xa aahv quexvach xoquic are vhe caquix queheri chah xquilo varanel are chicuri zic xa aa chicop xquicoho chuvi zic hunacab chiyocouic cumal mi xecachaco xeqha varanel macuhabi xquiz ri chah xavi xe re vvach are curi zic mahabi na quila xquitzih chire xavi xere vvach xbeyaoc cuq ahauab naquipa quevxic apa xepevi achinac xeqaholanic xealanic quitzih cacatat caqux rumal ma vtz caquibano chique halan qui vach halan naipu qui qoheic xe qha chiquibil quib ta xetacon cut conohel ahauab oho chahoc ix,31
35,qaholab xevqhaxic ta xetzonox cut rumal hun came vvcub came apa quix ixpevi chibh tah ixqaholab xqha cut xibalba mavi que taom xa xeqha chique alaba xohpe vilo maui quetaam xa xe qha maui xquib vtzbala xa ca be cacachaah ixqaholab xe qha xibalba chiquevtz xechare ba chicacoh ri va caquicxeqha xibalba matah areta chi coh va quexeqha qaholab maha bi are chicacoh va quexeqha chic xibalba vtz balaxeqha qaholab hebala xahuchilxe qha xibalba mabala xa holom cohqhachic xeqha qaholabma habi xeqha xibalbavtz bala xqha hun ahpu ta xzac cu vloc rumal xibalba quicutacal chu vach vbate hun ahpu cate puch ta xquil xibalba ri zaquitoc ta xel chupan riquic chitzininic xbe he chua tac vleuh ri chaa naquipala xqha ri hun ahpu xbalanque xa camic quivah chiquech mata xohbe itaca mata pu xbe izamahel quitzih tocob cavach xa cohbec xeqha qaholab chique are tacu xahauax chique qaholab huzu ta xcam ri hun chi ri chiri chi cha xechacatah tah maui quehe xa xibalba xechacatah chic cumal qaholab maba quixbec ixqaholab cohchah na xa are cacacoho ri ivech xvqhax cut qaholab vtzbala xeqha cut are cu xocri qui quic ta xcah cuchaah cate cut ta xquichoi qui chacon naquipa chicachaco xeqha xibalba he na quicut xa xeqha qaholab xa cacha cacah cahzel coqih xeqha xibalba vtzba la naquipa chi coqihal xeqha qaholab chique xbalba huticab cacamuchih huticab zaqui muchit huticab cana muchit huticab cu ri nimac xeqha xibalba vtzbala xeqha cut qaholab ta xcah cut qui cha ah hunam qui chucab tzatz pu qui cha ri qaholab xacu qui rutz qui qux ta xquiya quib chicha catahic ri qaholab quequicot cut ri xibalba ta xechacatahic vtz mi xcabano nabe mi xecacha co xeqha xibalba apa xchibe qui camavi ri coqih xeqha chiqui qux qui tzih ta acab chiia ri ca coqih cachacom puch xe vqhax puch qaholab hun ahpu xbalanque rumal xibalba vtzbala acaba chicut cohchaahic xeqha cut ta xepixaban quib cate chicut ta xeoc chi qaholab pa chaim ha vcab tihobal xibalba are ta cut,31
36,xahauax chic xecatacox tah rumal cha chanim tah chiquiqux xecam tah chiquiqux macu xecamic ta xeqha chire cha ta xquipixabah are ive ri ronohel v tiohil chicop xeqha chire cha macu xezilab chic xa hun cah chivi cha ronohel are cut e qo chi chiri pa chaim ha chacab ta xquiziquih ronohel zanic chai zanic chequen zanic quixpetoc quixoho ivonohel ohicama ronohel vvach cotzih qui chacon ahauab vtzbala xeqha cut ta xebe curi zanic conohel e camol cotzih v ticon hun came vvcub came mier oc cut chiquipixabah chahal qui cotzih ri xibalba laqui chivila ca cotzih miya chi elecaxic rumal ri mi xecachaco ri qaholab a navi xpevi rilo cachacon cumal mahabi chivarah hun a cab vtzbala xeqha cut macu xquina ri chahal ticon xaloc chiquiracuh qui chi chucab tac che ticon puch quebe chacala chiri xavi xere chiquiqhabeh ri quibix xpurpuvec xpurpuuec qhari hun ta choquic pu huyu puhuyu chachic ta choquic ri puhuyu vbi e caib chichahal ticon vticon hun came vvcub came macu caquina ri zanic elecai qui chahem cabolovic catucuvic erai cotzih ri cabe catova vloc cotzih chuviche re ca zicou cuq chuxeche ri coqih xa quehe chiquiracuh qui chi ri chahalib mana re caquinao ca qux quihe ca qux quixic are caquirixic coqih cacacah vloc re cazicouic re cabe catoua vloc libah chicut xnoh cahib zel coqih tiquitoh chicut ta xzaquiric cate cut ta xul zamahel taconel quepetoc caqha ahau huzuc chiquicam vlari cachacon xevqhax cut qaholab vtz bala xeqha cut qui tiquelaon curi cotzih cahib zel ta xebec ta xeopon cu chiquivach ahau aha vab cucaam cotzih quz v vach quehe cut xechacatah vi xibalba xa zanic xquitac ri qaholab xahuna cabil xquichap zanic ta quiya pazel quehe cut xezac cahe ri conohel xibalba zacbuc quivach rumal ri cotzih cate cut xquitac ri chahal coqih na qui pa rumal mixia ca cotzih chi elecaxic are ca coqih vae cauilo xevqhax chahal maba xcanao at ahau minare xcuyu cahe xe qha cut cate puch xhix quichi quitohbal quichahin chielecaxic quehe,31
37,cut quichacatahic hun came vvcub came cumal hun ahpu xbalanque v xe ribanoh ri ta xquicam ri qui chi herebac quichi purpuec herebac vacamic cate chicut ta xcahchaah xaui xe re hunam quechaahic xque leh chicu chaah ta xepixaban chicu quib zacaric chic xeqha xibalba vzbala xeqha qaholab ta xqueleh xeoc chicut pateuh ha maui ahilan teu tzatz chi zacbocom chupan ha rochoch teu huzu cu ztzah teu rumal cutz ma maina xzach ri teu cumal qaholab maui xecamic xavi e qazlic ta xzaquiric areta cu xcah xibalba chirita xecam vi maui quehe xavi qutz qui vach ta xzaquiric xequel chivla tacol que xebe chic e chahal na qui pala maui mixecamic xqha chi rahaual xibalba xquimaihah chic qui banoh qaholab hun ahpu xbalanque cate xeoc chicut pabalami ha tzatz chibalam balam rochoch maui cohitio qo ivech chuxic xevqhaxic balam cate cut xquipuquih bac chi quivach chicop cate cut quepacaquic chiri chuvi bac mi cu xevtzinic mi xutih qui qux cateviri mi x xquia quib are quibaquil ri caxuxic xeqha ri varanel conohel qui quiqux chire macuxecamic xavi xere vtz quivach xeel vloc pabalami ha naquipa quichi e vinaquil apa qui xepe vi xeqha ri xibalba conohel cate chic xeoc chupam a hun ha chi a xa vtuquel a v pam maui xecatic rumal xa bolol xa tzimah vi xavi xere vtz chi quivach ta xzaquiric a reta cahauaxic huzuc ta quecamic chupan ri queicou vi maui quehe xavi cazach qui qux xibalba rumal xecoh chic chupan zotzin ha vtuquel zotz chupam chiha hun ha chi camazotz nimac chicop queheri cha quitzam qui camizabal huzu chutzinic chopon chi quivach xeqohe cu chiri chupam xa pa vvb xevar vi ma vi xetc rumal ri e qo pa ha chiri cut xquiya vi quib hun vi rumal hun chi cama zotz chicah xpe vi carah cu mucum vloc chu tcom vvb xavi v cutbal rib ta xquibano rumal qo caquitzonoh vi qui naoh hun acab curi zotz quebuhuhic quilitz quilitz queqha queqha hunacab xtane curi zcaquin mahabi chic,31 32 33 34 35
