term_str,n,p,i,h,df,idf
chitz'aqatajik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitz'ib'aj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitz'ininik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chitz'onoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzayab'a',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzijon,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzijox,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzijoxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chitzininik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwa'katik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwach,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chiwachin,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chiwachinik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chiwar,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwaraj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwe,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,7,2.237039197300849
chiwech,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chiwechaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwelesaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwi',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwij,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,4,3.0443941193584534
chiwil,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
chiwila,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwila',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
chiwinaqir,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,5,2.722466024471091
chiwinaqirik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwoyob'ej,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiwulij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixaqinik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixe'on,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixeke',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixib'in,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chixib'inik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixima',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixiririk,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chixurulaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiya,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiya',13,0.0004949741090466037,10.980359316431889,0.005434993569662448,9,1.874469117916141
chiyeko'ub',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyipowik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyojojik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyojomanik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyojyox,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyoq'owik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyuch,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chiyulinik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cho,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
choj,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
chojib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chojim,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chok,13,0.0004949741090466037,10.980359316431889,0.005434993569662448,7,2.237039197300849
chokiitajik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chokik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
choko,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cholan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cholochik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cholom,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cholon,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chomija,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chomija',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chopon,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
choq',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,4,3.0443941193584534
choq'ik,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
chowen,27,0.0010280231495583309,9.925911532409511,0.010204066835784984,4,3.0443941193584534
christowal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chu,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chub',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chub'an,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chub'ano,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chub'aq',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chub'aq'ala',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chub'aq'itila',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chub'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chub'inik,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,3,3.4594316186372973
chub'uchu,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuch,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,5,2.722466024471091
chucha'xik,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,8,2.0443941193584534
chuchakuj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuchax,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chuchaxik,10,0.0003807493146512336,11.358870939685618,0.004324882325497113,5,2.722466024471091
chuchi',12,0.00045689917758148037,11.095836533851825,0.005069678586895443,7,2.237039197300849
chuchub',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuje',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chujujunal,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
chujutaq,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chuk'oje'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuk'u'x,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chuk'ulu,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chukab'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukajle'oq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukajmul,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chukamul,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukaq'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukatanaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukatz,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukayak,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chukuyuka',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chul,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
chulib'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chulik'ama',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chulimal,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chulkika'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chulkimolob'a',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chulkiya',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chulo',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chulta'iya',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chultakib'ana',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chululaq'ab'ej,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chumayjaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chumeske'l,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chunik'ajal,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
chupam,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,7,2.237039197300849
chupan,17,0.0006472738349070972,10.59333619332264,0.0068567893423120965,12,1.4594316186372973
chupaxij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chupel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chupinaq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chupon,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chupuk'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuq'ab',5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
chuq'anal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuq'ijila',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuqa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
churaquj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
churiqo,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chusaqb'isala',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chusik'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuti'o,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutijo,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chutolok',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chutukel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutz'iloj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutza'm,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutzalanem,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutze'j,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutzin,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chutzinik,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
chutzinoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutziqa',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chutzukuj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
chuwa,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chuwab'axik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuwach,100,0.0038074931465123365,8.036942844798256,0.03060060480048072,25,0.4005379295837288
chuware,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuwatz'aq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuwe'q,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuwi,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,6,2.4594316186372973
chuwi',78,0.0029698446542796224,8.395396815710733,0.024933024353694683,24,0.45943161863729726
chuwila,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuwinoq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chux,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuxawaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chuxe',13,0.0004949741090466037,10.980359316431889,0.005434993569662448,10,1.722466024471091
chuxib'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuxik,22,0.000837648492232714,10.221367415935683,0.008561913004515117,12,1.4594316186372973
chuxikin,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuxo,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuxo'l,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
chuxoq,24,0.0009137983551629607,10.095836533851825,0.009225558818627924,13,1.3439544012173612
chuxukut,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chuyab'ij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chwa,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
chwe'q,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
chwi',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cortes,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
crtica,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
cruz,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
de,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
dios,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
don,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,1,5.044394119358453
donadiu,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
e,273,0.010394456289978678,6.588041893653128,0.0684791135001258,33,0.0
echa',12,0.00045689917758148037,11.095836533851825,0.005069678586895443,4,3.0443941193584534
echalamiq'at,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ek',4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
elaq'axik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
eleb'al,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
elenaq,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
eleq'axik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
eleq'ay,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
eleq'ik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
eleq'om,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
elesan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
eray,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
et,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
eta'manel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
etamanel,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
etz'anem,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ewab'al,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ewal,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ewaxib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
eyaj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
ib',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ib'a,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ib'ate,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ib'i',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
ib'inib'al,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ib'inik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ib'oy,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
ich'ab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ich'aja',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ichaj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ichakab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ichuch,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ijuyub'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
ik',12,0.00045689917758148037,11.095836533851825,0.005069678586895443,5,2.722466024471091
ik'ajol,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'amowab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'oje'ik,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ik'ojey,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'oq'ij,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
ik'owen,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'u'x,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ik'uxun,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ikab'awil,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ikaj,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,3,3.4594316186372973
ikamik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ikochib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ikolb'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
il,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ilb'al,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,2,4.044394119358453
ilo,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ilokab',21,0.0007995735607675906,10.28848161179422,0.008226397877234184,7,2.237039197300849
ilol,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
in,39,0.0014849223271398112,9.395396815710733,0.013951434503987153,12,1.4594316186372973
ina'oj,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ipachq'ab',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ipam,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ipatan,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
ipoy,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iq'aq',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iq'aq'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iq'ib'alam,41,0.001561072190070058,9.323247029954898,0.014554261659615856,11,1.584962500721156
iq'ij,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
iqajaw,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
is,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
isachik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
isamajel,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
isik',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
isik'ib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ismachi',10,0.0003807493146512336,11.358870939685618,0.004324882325497113,2,4.044394119358453
istayul,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,3,3.4594316186372973
itanab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iti'o'jil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iti'ojil,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
itinamit,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
itze',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
itzel,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,5,2.722466024471091
itzij,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
itzuqu'n,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
itzuqub'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwach,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
iwachb'il,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwachb'ilan,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwajawal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwajil,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
iwal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwalaxik,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwalk'wal,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwarab'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwati't,9,0.0003426743831861103,11.51087403313067,0.003944481659236066,4,3.0443941193584534
iwatz,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
iwe,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,8,2.0443941193584534
iwech,8,0.0003045994517209869,11.680799034572981,0.0035579649815939635,6,2.4594316186372973
iwecha',3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,3,3.4594316186372973
iweta'm,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwex,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwib',7,0.00026652452025586353,11.873444112515376,0.003164563995872968,5,2.722466024471091
iwila',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iwiy,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
iwochoch,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
iwonojel,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
iwuk',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,6,2.4594316186372973
iwuk'a'm,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
iwumal,7,0.00026652452025586353,11.873444112515376,0.003164563995872968,5,2.722466024471091
ix,68,0.002589095339628389,8.59333619332264,0.022248966689991607,20,0.722466024471091
ixajoj,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
ixim,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,3,3.4594316186372973
ixoq,12,0.00045689917758148037,11.095836533851825,0.005069678586895443,6,2.4594316186372973
iya,2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,1,5.044394119358453
iyakalib'al,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
iyom,3,0.00011422479439537009,13.095836533851825,0.0014958692355146008,2,4.044394119358453
ja,123,0.004683216570210174,7.7382845292337405,0.03624006233230849,28,0.23703919730084938
ja',21,0.0007995735607675906,10.28848161179422,0.008226397877234184,10,1.722466024471091
jab',6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,3,3.4594316186372973
jab'i'oq,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
jajach'a',1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
jak'ama',2,7.614986293024673e-05,13.680799034572981,0.0010417909712589844,2,4.044394119358453
jal,6,0.00022844958879074018,12.095836533851825,0.0027632888822384616,4,3.0443941193584534
jala,1,3.8074931465123364e-05,14.680799034572981,0.0005589704170946155,1,5.044394119358453
jalajoj,4,0.00015229972586049346,12.680799034572981,0.001931282216657475,4,3.0443941193584534
jalan,5,0.0001903746573256168,12.358870939685618,0.0023528158200741734,3,3.4594316186372973
